Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),CH3X(55),COX(50),CHOX(53),O(29),H2OX(23),CO2X(24),acetyl(44),C2H4X(215),C2H4X(70)
6.185523972455958e-21,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767999968,0.1186699660299623,0.022821567693054243,1.0535099088250315e-97,1.4719242815252023e-45,1.90648642420945e-30,2.289016015133095e-71,9.705069000364184e-46,1.898429241492853e-109,5.459215427148658e-17,1.2933473455928867e-89,5.4592154271479975e-17,7.335363511349586e-61,4.5408923624606864e-60,2.5410975967602818e-92,2.946396866048479e-93,6.867162905351925e-32,1.798074176557231e-71,2.9814274145875e-15,8.827476676399627e-17,3.5339349424609904e-19,5.782846370006257e-32,2.1412894910565346e-31,3.5339348984401416e-19,2.1994658786833923e-27,2.5607539406194643e-32,2.6832995005977827e-36,1.6838447405020197e-61,7.726185398688062e-44,5.075620836644155e-63,1.9264372224328123e-31,4.4751120208599224e-86,1.9617194233907545e-88,6.636843543351531e-25,1.1945639580023043e-45,8.755002605706982e-88,1.3275375194792515e-101,4.9021493178244725e-77,1.7362236812866843e-85
1.237642198832847e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767999938,0.11866996602995926,0.0228215676930542,2.7085129175025014e-95,1.178434420177808e-44,7.630924857688596e-30,1.470585552541179e-69,7.771926357530836e-45,4.878606738303998e-107,1.0923173873782254e-16,8.290216468753806e-88,1.092317387377961e-16,1.1749329760057735e-59,7.273882942119406e-59,3.2650719610951595e-90,3.78584348903378e-91,2.7486547964427913e-31,5.930471512918097e-70,5.9654451223225824e-15,1.7662622750432773e-16,7.070940246089657e-19,2.3146450842879965e-31,8.570738320612436e-31,7.070940069890513e-19,8.803492913624316e-27,2.0501373367357775e-31,2.1539371549305591e-35,5.408959271005594e-60,6.1856542761327775e-43,1.626186034848014e-61,7.7107693226521005e-31,5.750099007933624e-84,2.5217295487132254e-86,1.3279454615578851e-24,9.563773110813707e-45,1.1254284421343488e-85,3.413010150544199e-99,3.1412771599172353e-75,1.1450642660260956e-83
2.4758218020073495e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767999876,0.11866996602995318,0.02282156769305411,6.975368250996635e-93,9.431056895894657e-44,3.0533724906509533e-29,9.466028973156405e-68,6.220691087553493e-44,1.256098251078993e-104,2.1851090767049491e-16,5.309836138184097e-86,2.185109076703891e-16,1.8809131944310092e-58,1.1644981226012434e-57,4.2033328955078555e-88,4.873754899747722e-89,1.099819947444077e-30,2.0077855992632723e-68,1.1933480537788265e-14,3.5332914898498477e-16,1.414495098571693e-18,9.261591164871e-31,3.429411714546697e-30,1.4144950280682655e-18,3.52246178976474e-26,1.6406963531817182e-30,1.7328730895310787e-34,1.7409025304328e-58,4.950416341149738e-42,5.206891650670475e-60,3.085312097377437e-30,7.402464803587083e-82,3.247189694190541e-84,2.6564680885697574e-24,7.653921891763954e-44,1.4491956523749723e-83,8.78954716009403e-97,2.011633960054048e-73,7.750269411128677e-82
4.952181008356355e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679997534,0.11866996602994102,0.022821567693053935,1.804743925490925e-90,7.546278474723558e-43,1.221554679472139e-28,6.122100096844906e-66,4.977813178289501e-43,3.2493185089044785e-102,4.370692455358414e-16,3.3996069505328413e-84,4.3706924553541785e-16,3.010277689700935e-57,1.8637386406334806e-56,5.436763018799291e-86,6.303914307865356e-87,4.3999959495159326e-30,7.124274934768737e-67,2.386955136870169e-14,7.067349919462756e-16,2.8292972994494333e-18,3.7052362343144674e-30,1.3719879924475777e-29,2.8292970173832557e-18,1.4091484114438393e-25,1.3127478025895894e-29,1.4010735557940526e-33,5.630013156861443e-57,3.9611059746867455e-41,1.666646017735919e-58,1.2343257376895328e-29,9.574651297373102e-80,4.200819020728056e-82,5.313514992859135e-24,6.1242952543385045e-43,1.8747929031175589e-81,2.274041693156103e-94,1.287793095481497e-71,5.496335021913494e-80
9.904899421054365e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679995075,0.11866996602991671,0.02282156769305358,4.714803232818911e-88,6.037596085094183e-42,4.886671269383368e-28,3.998047190858426e-64,3.982754727291467e-42,8.486938047630407e-100,8.741859212665411e-16,2.1761683255819158e-82,8.741859212648471e-16,4.81709765855884e-56,2.982415165364816e-55,7.100441224192834e-84,8.232945375742922e-85,1.760141621954186e-29,2.7265298990572533e-65,4.77416930304568e-14,1.413546677868764e-15,5.658901913048493e-18,1.482212469532632e-29,5.488398595345528e-29,5.658900784639498e-18,5.636527033511274e-25,1.0502042683157187e-28,1.14418334953412e-32,1.838623358728071e-55,3.1692188856635147e-40,5.333621115101187e-57,4.9377047485264505e-29,1.2504545094576397e-77,5.4874205084571944e-80,1.0627615402500424e-23,4.899893159482522e-42,2.44899277885049e-79,5.94036733092778e-92,8.242448847447042e-70,4.202642811910637e-78
1.9810336246450387e-19,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679990157,0.11866996602986808,0.022821567693052873,1.2550759749575756e-85,4.830306299853198e-41,1.9547919362633187e-27,2.660422850131558e-62,3.1864054677020303e-41,2.258503588167598e-97,1.7484192727279665e-15,1.3928821037010349e-80,1.7484192727211905e-15,7.707878972035964e-55,4.7722108173985186e-54,9.448350080151602e-82,1.0955340294895949e-82,7.0408529823068e-29,1.1582191630732495e-63,9.548597635368007e-14,2.8271700497133667e-15,1.1318111987896376e-17,5.929069946776045e-29,2.1954487508220887e-28,1.1318107473657156e-17,2.2542823613205457e-24,8.400534245254484e-28,9.525312016902588e-32,6.119150724993972e-54,2.5355486064875058e-39,1.7065905585304564e-55,1.975162239166137e-28,1.6639433294322722e-75,7.304254192067348e-78,2.125584262603313e-23,3.920087415898567e-41,3.259830418163361e-77,1.5810909475762838e-89,5.274661255791713e-68,3.565860349121007e-76
3.962120989724243e-19,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767998032,0.11866996602977084,0.02282156769305146,3.458601136639911e-83,3.864336970889211e-40,7.819677767679901e-27,1.8325603665531385e-60,2.5492050504822402e-40,6.220449093276519e-95,3.496885975650925e-15,8.914875482264268e-79,3.4968859756238196e-15,1.233302453550248e-53,7.635814088298132e-53,1.301314575229892e-79,1.5088712623110853e-80,2.816398492835809e-28,5.5338178971616065e-62,1.9097454299897864e-13,5.65441679340108e-15,2.2636535530393392e-17,2.3716592802004016e-28,8.781973506973688e-28,2.2636517469714186e-17,9.01395301480418e-24,6.718190055291696e-27,8.21439397462728e-31,2.1085977511534827e-52,2.028572006766953e-38,5.459382623148624e-54,7.900809457759746e-28,2.291737321610717e-73,1.0065429036857585e-75,4.251240269009906e-23,3.1361232437608555e-40,4.492117995640789e-75,4.355868784251919e-87,3.3747393472475543e-66,3.4029374511809784e-74
7.924295719882651e-19,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679960653,0.11866996602957634,0.022821567693048633,1.0109634293999437e-80,3.091506598951922e-39,3.1281833860113046e-26,1.3388684166476016e-58,2.039396310623974e-39,1.8167288519638117e-92,6.99381938149727e-15,5.705657909905646e-77,6.993819381388847e-15,1.973317377713754e-52,1.2217522456144369e-51,1.9006878340329055e-77,2.20384315190667e-78,1.1265708572149559e-27,2.9391791801839936e-60,3.819516762849842e-13,1.1308910280770528e-14,4.527339620418752e-17,9.486598022230229e-28,3.5128250039541e-27,4.5273323933923074e-17,3.602932747173771e-23,5.370784679200791e-26,7.520962527585396e-30,7.70919499953759e-51,1.6230126880589114e-37,1.745810012801983e-52,3.1603557385871124e-27,3.347289811653431e-71,1.471391821818058e-73,8.502594528623302e-23,2.5088945663626598e-39,6.566692408340128e-73,1.2727024620221496e-84,2.158371578644825e-64,3.6109504067388373e-72
1.5848645180199469e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767992132,0.11866996602918735,0.022821567693042978,3.229546838418666e-78,2.473220487093869e-38,1.251503620814268e-25,1.0689409010448064e-56,1.6315299554409525e-38,5.796767749100982e-90,1.3987686193191664e-14,3.651665084401047e-75,1.3987686192757972e-14,3.1573345566650855e-51,1.954820701882228e-50,3.033213066704728e-75,3.517003453303272e-76,4.50630634909116e-27,1.6867210727691307e-58,7.639059428386287e-13,2.2617897255485528e-14,9.054717204737923e-17,3.79455003113454e-27,1.4051370419339702e-26,9.054688275078548e-17,1.4390367799870901e-22,4.29053571844878e-25,7.532665786958748e-29,3.0811033887721363e-49,1.29863473446761e-36,5.578814486804641e-51,1.2641485705425396e-26,5.341772571398111e-69,2.3508894865610757e-71,1.7005472035050917e-22,2.0070734780078545e-38,1.0491787857680216e-70,4.063286122693642e-82,1.379450161290788e-62,4.14150222136343e-70
3.16973441008331e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679842647,0.11866996602840936,0.022821567693031668,1.1538490034445536e-75,1.9785831111088017e-37,5.007810994325258e-25,9.54453314310676e-55,1.3052291251459885e-37,2.0682975983859695e-87,2.797541981658729e-14,2.3370797271459397e-73,2.797541981485252e-14,5.051756662083982e-50,3.1277252600355277e-49,5.413079165513002e-73,6.276452307735335e-74,1.802527123667382e-26,1.015320005416771e-56,1.5278144758724519e-12,4.523587120481996e-14,1.8109494283371414e-16,1.517737096485612e-26,5.62056160917329e-26,1.810937839388048e-16,5.739083730030727e-22,3.4226900534698486e-24,8.441532407908336e-28,1.377399488337242e-47,1.0392564827873163e-35,1.7802371209007583e-49,5.0566059042740233e-26,9.532937898499191e-67,4.2010326360444494e-69,3.401190299670941e-22,1.6055770163297578e-37,1.874870432037873e-68,1.4507557688119013e-79,8.804030820362125e-61,4.983846753975351e-68
6.339474194210037e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679685306,0.11866996602685338,0.02282156769300905,4.6148880537880534e-73,1.582870198458928e-36,2.0045421761407426e-24,9.540661465391201e-53,1.044185361232989e-36,8.262380847703427e-85,5.595088706340588e-14,1.4957355108328501e-71,5.595088705646678e-14,8.082827658800248e-49,5.004365166078098e-48,1.0815259003430141e-70,1.2540265598116837e-71,7.210117662537159e-26,6.267460408974027e-55,3.055631541646235e-12,9.04718191031065e-14,3.6219136965650543e-16,6.070262007842097e-26,2.2482268205209865e-25,3.6218672053616995e-16,2.2820868408773175e-21,2.7226829414040455e-23,1.058614219060481e-26,6.892526720738936e-46,8.319549777087225e-35,5.665076485191266e-48,2.0226439436217261e-25,1.9046673138936165e-64,8.40373660213321e-67,6.802746871523908e-22,1.284325091708338e-36,3.7504510878317713e-66,5.798922474730864e-77,5.603489719787213e-59,6.151553733441107e-66
1.2678953762463491e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679370625,0.11866996602374144,0.022821567692963816,2.0181567313433778e-70,1.266299275575962e-35,8.029310430915022e-24,1.0428649897479685e-50,8.35349108305659e-36,3.610225624476379e-82,1.1190182155715239e-13,9.572721392966763e-70,1.1190182152939599e-13,1.293253754100318e-47,8.006972200774836e-47,2.363357834074345e-68,2.740306904669806e-69,2.8840488984258536e-25,3.9057123626771187e-53,6.111265672018345e-12,1.8094371489815039e-13,7.243878336935151e-16,2.4275512460869106e-25,8.992907544282562e-25,7.243691306493026e-16,9.021729113047943e-21,2.153782954932293e-22,1.4501945995804998e-25,3.7702766371176564e-44,6.664282724647162e-34,1.7928599028148992e-46,8.090572998231332e-25,4.162088647736678e-62,1.8379653405041267e-64,1.3606941533314646e-21,1.0272394209723674e-35,8.202386210276704e-64,2.5349066603347986e-74,3.547047991368639e-57,7.666105530328815e-64
2.5357912898970397e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727678741256,0.11866996601751754,0.022821567692873343,9.315274080485301e-68,1.0130432779964533e-34,3.220348857528427e-23,1.2033130431831368e-48,6.68279606167825e-35,1.665661948354298e-79,2.2380369054508274e-13,6.126545916848835e-68,2.2380369043405711e-13,2.0692069694627773e-46,1.2811095138615899e-45,5.452613063025667e-66,6.322287272584708e-67,1.153619925921773e-24,2.4268160576582613e-51,1.2222533928060747e-11,3.6188750648212136e-13,1.4487957367948053e-15,9.705770104994562e-25,3.597159796953251e-24,1.4487200988143109e-15,3.526127010693492e-20,1.6852528944181961e-21,2.0946956677371843e-24,2.1762306550076476e-42,5.344820042656251e-33,5.613302773921916e-45,3.236223891990817e-24,9.602532818473148e-60,4.242447353867377e-62,2.721965692923308e-21,8.214377976123606e-35,1.8932295573452688e-61,1.1698125861663832e-71,2.2214877419454973e-55,9.526248044807447e-62
5.071583117198421e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727677482524,0.11866996600506975,0.0228215676926924,4.379749884260853e-65,8.104403364763437e-34,1.2946134550209494e-22,1.4144972835993424e-46,5.34623799617124e-34,7.831016090581284e-77,4.476074285226922e-13,3.9209903623154456e-66,4.476074280785904e-13,3.3107316013004654e-45,2.0497540213395877e-44,1.281809256598838e-63,1.4862524941227396e-64,4.614480435742422e-24,1.4832420097945858e-49,2.444507042133828e-11,7.237750896256001e-13,2.8976753908353874e-15,3.878762825716991e-24,1.4388606560798895e-23,2.8973666290189605e-15,1.348467645610792e-19,1.291370596226683e-20,3.079378851555775e-23,1.2792880437046886e-40,4.2960054616486827e-32,1.7216645903704931e-43,1.2944846937195717e-23,2.2573717121375462e-57,9.975376369710087e-60,5.446239201040035e-21,6.565845906224554e-34,4.450862630321254e-59,5.500153962866004e-69,1.3631682032737744e-53,1.1644646472599346e-59
1.0143166771801184e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767496506,0.11866996598017418,0.022821567692330513,2.0271751066525513e-62,6.483612086891811e-33,5.224319287626025e-22,1.6371725619654318e-44,4.2769906456687714e-33,3.6258878747834956e-74,8.952149044849034e-13,2.5094336620309584e-64,8.952149027085012e-13,5.297169897719082e-44,3.279537610876339e-43,2.9673935468540025e-61,3.4406748687403013e-62,1.8457923198690192e-23,8.748768021050622e-48,4.8890143332664226e-11,1.4475502558147208e-12,5.7957172818927194e-15,1.5486758298760247e-23,5.755415150686926e-23,5.794438081886552e-15,4.954700299945195e-19,9.522389972277609e-20,4.453363100758248e-22,7.402398792480709e-39,3.4654718564055236e-31,5.0844726079680046e-42,5.177898636182408e-23,5.225789739574553e-55,2.3089738863553704e-57,1.0901707932991494e-20,5.2436472730458316e-33,1.0300101780820175e-56,2.5463994379300403e-66,8.056605689967386e-52,1.3737332225028952e-57
2.028633408100671e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072766993013,0.11866996593038302,0.022821567691606738,8.907311765655833e-60,5.187031261936095e-32,2.1190827376186775e-21,1.7994191415335054e-42,3.4215922801066894e-32,1.5946430228604384e-71,1.790429856437271e-12,1.6060368723977237e-62,1.7904298493317007e-12,8.475468026681371e-43,5.2470399635003747e-42,6.524452861075883e-59,7.565039065057977e-60,7.383169563892993e-23,4.8440875726996026e-46,9.77802888543997e-11,2.8951005878017614e-12,1.1593096266369338e-14,6.172183400016712e-23,2.30214380723002e-22,1.1587694693108116e-14,1.7007571399277349e-18,6.574835230358631e-19,6.109814748482888e-21,4.0661132764386315e-37,2.8093607787473914e-30,1.4074055998514833e-40,2.071127097322252e-22,1.1489869596611983e-52,5.074016766598645e-55,2.1840332259653418e-20,4.1805412924962636e-32,2.262646499923413e-54,1.1195515441239822e-63,4.465311434395555e-50,1.5212592478367942e-55
3.0429501390212235e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727664895204,0.11866996588059187,0.022821567690882963,7.3631951503903735e-59,1.4831898971367041e-31,4.5391016581588285e-21,1.1288321574304439e-41,1.0157851504317047e-31,1.3121230343059708e-70,2.685644808417584e-12,9.118600360282455e-62,2.685644793318278e-12,3.2064409875475735e-42,2.000396269190706e-41,4.726828398631914e-58,5.480706137073519e-59,1.5689235493402498e-22,2.5941291681919526e-45,1.4667043407521874e-10,4.342650919397602e-12,1.739189582542405e-14,1.3082952352010155e-22,4.892022829370047e-22,1.7380065145446225e-14,3.268812203291135e-18,1.7341216067556592e-18,2.1007487906910003e-20,2.1638769577882047e-36,8.084738099275883e-30,6.243585768063778e-40,4.401097488620125e-22,8.324137678046458e-52,3.6950629622413407e-54,3.280664344896119e-20,1.1930210198763543e-31,1.6478937792828739e-53,9.238646910262084e-63,2.391708412359295e-49,9.592850254473962e-55
4.057266869941776e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727659860276,0.11866996583080071,0.022821567690159188,3.931855591467305e-58,3.128521187423177e-31,7.791974776305982e-21,4.546617721422028e-41,2.2133422270884296e-31,6.4665611484134e-70,3.5808597604257933e-12,3.5068280641625376e-61,3.580859734668237e-12,8.346345884744383e-42,5.382103098249918e-41,2.113732457761519e-57,2.4508461000184874e-58,2.6763990102440525e-22,9.039803834153447e-45,1.9556057899512137e-10,5.790201250602536e-12,2.3192211718021208e-14,2.2266428798598286e-22,8.345163918479268e-22,2.3171549574514958e-14,5.1087210493896085e-18,3.41079189165244e-18,5.0263193958193375e-20,7.79401778421833e-36,1.714062828793789e-29,1.90788336757847e-39,7.5076797504788065e-22,3.722354790654396e-51,1.8247200992170698e-53,4.3800641500801076e-20,2.5119392236352464e-31,8.13585682843813e-53,5.0358549971195835e-62,8.335682745743173e-49,3.771541990039154e-54
6.085900331782881e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072764979042,0.1186699657312184,0.022821567688711637,5.959898194308322e-57,8.545161577494379e-31,1.627297231628376e-20,3.507188428727468e-40,6.424648710601397e-31,6.645133554416423e-69,5.371289664507578e-12,2.6689706160958745e-60,5.371289611180181e-12,3.062989982385371e-41,2.1767863525493873e-40,1.8885472092115568e-56,2.1897320625005376e-57,5.541144212113738e-22,5.333179671709748e-44,2.9334086812869426e-10,8.68530191209563e-12,3.479661667922853e-14,4.592250323050872e-22,1.7277423830769676e-21,3.475243941088094e-14,9.229069857052158e-18,8.351593327068269e-18,1.6032256649875797e-19,5.143905201279312e-35,4.7158335864539955e-29,9.376748379425002e-39,1.5543438755635483e-21,3.325761173493635e-50,2.5499713891820412e-52,6.585361697537593e-20,6.840551522498228e-31,1.136082628491313e-51,8.178714896994246e-61,4.9189425335624366e-48,2.6388731989366877e-53
8.114533793623986e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727639720564,0.11866996563163608,0.022821567687264087,3.278217498604672e-56,1.7879705992250005e-30,2.786544752361046e-20,1.401606138859849e-39,1.4049980256138428e-30,3.2574344017078023e-68,7.161719568691752e-12,1.007802201423554e-59,7.161719477996353e-12,7.942559786843934e-41,5.8961327057960325e-40,8.42438414178786e-56,9.767868506958724e-57,9.424034983652227e-22,1.8462433564736638e-43,3.9112115615569003e-10,1.1580402572152417e-11,4.6407112410358997e-14,7.781657206872239e-22,2.93840844482276e-21,4.6330072149918184e-14,1.3881229181994244e-17,1.5916555190448482e-17,3.723203213002083e-19,1.7977224301073426e-34,9.922344735511477e-29,2.814356288546608e-38,2.643489976764493e-21,1.4835378846516125e-49,1.233339033278586e-51,8.800840691724792e-20,1.4275120751532065e-30,5.493438405900141e-51,4.3017194739191957e-60,1.7030251570513447e-47,1.0292387789860225e-52
1.0143167255465091e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727629650697,0.11866996553205376,0.022821567685816536,1.367301066100411e-55,3.25500031491901e-30,4.281615580746969e-20,4.424980034041367e-39,2.6359671425948173e-30,1.2547492117869422e-67,8.952149472985468e-12,3.082661960145545e-59,8.952149334424214e-12,1.7366216773188537e-40,1.324505125101343e-39,2.954032702822101e-55,3.425116198089074e-56,1.4397796004389955e-21,5.132010691363351e-43,4.889014429970676e-10,1.447550323067126e-11,5.802441006958453e-14,1.1844184232825934e-21,4.489179067403521e-21,5.790421604780297e-14,1.8867756112409663e-17,2.6485103919153863e-17,7.360749412189503e-19,5.063486379212325e-34,1.8151572140947395e-28,6.863931456671587e-38,4.038589922840281e-21,5.202029180053935e-49,4.690749639606271e-51,1.1027228378760836e-19,2.5917964625324538e-30,2.0886355239342653e-50,1.8287740384504834e-59,4.734249296559009e-47,3.2086376545106424e-52
1.42004341791473e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072760951098,0.11866996533288916,0.022821567682921436,4.121729027895059e-54,8.594646580139201e-30,8.307484114317874e-20,4.5298744207704483e-38,7.21248377358299e-30,3.252554934779583e-66,1.2533009281907316e-11,2.727984711814384e-58,1.2533009015462553e-11,6.679813471688693e-40,5.135745630736003e-39,4.7477460882417286e-54,5.50476530500368e-55,2.7686450895408775e-21,3.444545122528833e-42,6.844620130484947e-10,2.0265704543004875e-11,8.128082026778517e-14,2.2580228261460484e-21,8.632330972939418e-21,8.104182430822948e-14,2.917335417859916e-17,5.720427265413449e-17,2.2311705229010722e-18,3.379226320051354e-33,4.837686418759097e-28,3.085136634709993e-37,7.765773182007508e-21,8.360398369109434e-48,8.458007361757675e-50,1.5513415051553238e-19,6.793670965130619e-30,3.763070266736756e-49,5.488801538809238e-58,3.177952604615177e-46,3.2713033496800964e-51
1.825770110282951e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072758937125,0.11866996513372455,0.022821567680026335,2.6565776501680283e-53,1.7819755637633289e-29,1.3708696098234995e-19,2.0057047433392683e-37,1.5204788407829887e-29,2.0902229840369503e-65,1.6113869091271655e-11,1.1274619040240207e-57,1.6113868654308663e-11,1.7743285333744193e-39,1.3664660669264248e-38,2.553767954967631e-53,2.9609369160644535e-54,4.540570800001078e-21,1.239846136537762e-41,8.800225782844981e-10,2.605590584910613e-11,1.0456660860768608e-13,3.6723080431964346e-21,1.4156679829356222e-20,1.041652762022507e-13,3.9733632814686445e-17,1.0053614116844515e-16,5.018789229103793e-18,1.2113110202538504e-32,1.009382095993581e-27,8.858907533950825e-37,1.2735382421877045e-20,4.496892931580559e-47,4.533163722802946e-49,2.0043907706783235e-19,1.3993252867571738e-29,2.0160282879546407e-48,3.487977697006016e-57,1.1439397166883717e-45,1.4513527460806174e-50
2.637223495019393e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.452307275490918,0.11866996473539536,0.022821567674236133,8.228262984165995e-52,5.354945516955984e-29,2.864341110042626e-19,2.4006971698982088e-36,4.6379287854031147e-29,6.731054371082269e-64,2.32755887113198e-11,1.1906615530898136e-56,2.3275587805442695e-11,8.052055589826752e-39,6.123636471087229e-38,4.961216536490491e-52,5.75205086569036e-53,9.413416084479971e-21,9.469851032875895e-41,1.271143694312264e-09,3.7636308442657116e-11,1.5122906751115806e-13,7.479201116724083e-21,2.934790209731211e-20,1.5036976153080669e-13,6.091883785088479e-17,2.235370011652702e-16,1.662133416722049e-17,9.127752092296688e-32,3.0607812024027937e-27,4.3502638864540684e-36,2.640065250044813e-20,8.735481761525311e-46,8.462890341772763e-48,2.9237792282809655e-19,4.141022998939842e-29,3.759103601298096e-47,1.0790340801154082e-55,8.737826284670238e-45,1.7558228357579894e-49
3.448676879755835e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727508812335,0.1186699643370662,0.02282156766844593,5.483545064773048e-51,1.1813495703668428e-28,4.908811552297133e-19,1.1132961655278548e-35,1.029165119431108e-28,4.527511244336952e-63,3.04373083331191e-11,5.296344533796599e-56,3.043730678783322e-11,2.2891035923817198e-38,1.7402208266770437e-37,2.7962797900206484e-51,3.2419681804533724e-52,1.605825316571105e-20,3.534597147714156e-40,1.6622647910810432e-09,4.921671101138134e-11,1.9801479047883757e-13,1.2547445253976339e-20,5.006199012352756e-20,1.9651773504409196e-13,8.211845379735415e-17,3.9290483675242734e-16,3.836847559561816e-17,3.4201686854133546e-31,6.787276103953136e-27,1.2846359381709362e-35,4.503326521469396e-20,4.9233817108727553e-45,4.727257698584576e-47,3.8608875875718883e-19,9.016228835819719e-29,2.0982113336985722e-46,7.157065069215468e-55,3.2614501528294795e-44,8.118964356588915e-49
4.260130264492277e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072746853286,0.11866996393873704,0.02282156766265573,2.4016012422614957e-50,2.199581910911997e-28,7.504270217641124e-19,3.633077129767554e-35,1.92178334480742e-28,1.9544212641169124e-62,3.759902795665782e-11,1.702747534679074e-55,3.759902560148336e-11,5.163897721167724e-38,3.940787324161284e-37,1.0557465859667948e-50,1.2239985256210835e-51,2.4475061259343323e-20,9.737749866742122e-40,2.0533858685910617e-09,6.07971135553397e-11,2.4492662270789915e-13,1.8816801345418177e-20,7.629815841466964e-20,2.4260926382160116e-13,1.0327013801070506e-16,6.057180005116813e-16,7.3177137387046e-17,9.529509408762036e-31,1.2680913891926564e-26,2.965862791256383e-35,6.863211624865685e-20,1.8587772783729548e-44,1.827815961045639e-46,4.815715640459817e-19,1.6580839836908179e-28,8.105321627255021e-46,3.179075186622586e-54,8.985386654179877e-44,2.6268721101507316e-48
5.071583649228719e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727428253376,0.11866996354040789,0.022821567656865528,8.332537596181708e-50,3.676332696061816e-28,1.0650636744437264e-18,9.674012987562608e-35,3.2172822566938804e-28,6.587281935672067e-62,4.4760747581923927e-11,4.526591530815992e-55,4.476074424639492e-11,1.0106815517297653e-37,7.750178858438002e-37,3.176952845172706e-50,3.683190195596016e-51,3.4663833415330305e-20,2.240201651731347e-39,2.4445069268423956e-09,7.237751607459208e-11,2.919672370505819e-13,2.6228186042822395e-20,1.0805564496456604e-19,2.8864441624330104e-13,1.243805686262248e-16,8.590852603343603e-16,1.2386350731782023e-16,2.2238498328200584e-30,2.1247186367851637e-26,5.884778263900823e-35,9.719611165559417e-20,5.593229765373821e-44,5.725839808151856e-46,5.788263317193762e-19,2.7379880898986786e-28,2.5363897070394895e-45,1.1255107958421797e-53,2.067145288320879e-43,6.914300017005438e-48
6.694490418701603e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072734769437,0.11866996274374968,0.022821567645285125,6.753079032445155e-49,8.324132262481873e-28,1.859579245396463e-18,4.706360930211502e-34,7.296665749768852e-28,4.875288687499157e-61,5.908418683759395e-11,2.2410020259959964e-54,5.90841810300072e-11,2.9431739243712206e-37,2.279821744248101e-36,1.9167097322699005e-49,2.2220258211375524e-50,6.035726581158206e-20,8.41609196076598e-39,3.2267489855690558e-09,9.553832103918597e-11,3.8644372447685334e-13,4.4273595338805497e-20,1.8813182234681882e-19,3.805458438070836e-13,1.6651277472440956e-16,1.477744509256263e-15,2.8232008805981327e-16,8.619968158988755e-30,4.826692482955594e-26,1.730114030886666e-34,1.6921555130833172e-19,3.3741999188067547e-43,3.844256334234339e-45,7.786517500267452e-19,6.055637537018683e-28,1.6985130578939326e-44,9.541939151477035e-53,7.76610378805139e-43,3.2676971196656375e-47
