Time (s),Volume (m^3),n-heptane,Ar,He,Ne,N2,X(1),C2H4(2),C4H8-1(3),C4H8-2(4),C2H5X(5),H(6),C6H12-1(7),C6H12-2(8),C6H12-3(9),C6H12(10),C6H12(11),HX(80),C2H3X(137),H2(190),C4H7X(141),C4H7(69),C4H7(373),C2H5(67),C4H6(54),C4H7X(140),C4H7(68),C4H7X(145),C4H7X(459),C6H11(87),SX(155),C6H11(809),SX(979),C4H8(73),C2H6(343),C2H3(53),C6H11(815),SX(1010),C8H15(980),SX(1014),C4H8(187),C6H10(967),SX(1211),S(1163),SX(152),C6H11(84),S(1104),SX(1138),S(1167),SX(1756),S(1166),SX(1799),C4H9(85),C4H9X(153),S(1418),SX(1367),S(1062),SX(1214),SX(1701),S(1649),C4H9X(171),C4H9(111),SX(2137),S(2079),SX(1017),S(984),S(1757),SX(1802),S(1850),SX(1894),S(1493),SX(1446),S(2316),SX(3066),SX(2273),SX(2594),S(2513),S(2486),SX(2424),SX(2707),S(2626),S(2230),SX(2174),S(2391),SX(2328),SX(1370),S(1421),S(3690),SX(3601),C6H13(202),SX(346),SX(1141),S(1108),SX(1217),S(1183),S(3938),SX(3848),SX(1805),S(1760),S(1440)
1.023e-12,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282583771428,0.67000000000000004,6.6162611774321394e-35,1.0995530501666034e-56,6.4317407151732105e-31,1.851285296921108e-39,1.4717284017142194e-55,2.5591466806238594e-79,0.0,9.3686610114378396e-68,0.0,2.0473421303572248e-19,2.0473421303572032e-19,6.8886550723571097e-37,6.4259793402266762e-31,5.75446515873673e-34,1.2425760857780201e-39,1.5211357660274619e-37,4.9258878260905668e-37,3.5443463564226982e-37,2.9622232374009789e-40,1.5779581630157344e-44,6.6144182186999098e-44,4.6122246528867586e-42,1.7297701266823577e-42,1.7681608787645668e-47,7.540638545789101e-52,3.1089173209654273e-27,1.1914682849129424e-45,2.1970349706270447e-33,7.2227729521695905e-49,3.0802807694335266e-53,1.3494339562804115e-55,4.9394379389778126e-60,8.8214786374345372e-28,1.7613934129944773e-59,2.3941670846410059e-66,1.3242269126653568e-69,8.9069953981515283e-49,5.8394784875113775e-52,1.8207879311091202e-56,6.663086918763282e-61,4.6942070741308659e-64,1.7109074163602875e-68,1.2076385877383074e-63,4.4015055156233754e-68,1.940312367012485e-40,1.7430477516437469e-42,3.2896363079138238e-77,5.6522668197203791e-78,1.0217703411851013e-63,3.3292544675880123e-68,3.2296270727027434e-67,1.7855835047949202e-70,8.9765072348461364e-49,7.133345288925533e-52,1.610643569991767e-74,7.9474668133534343e-78,2.7318127559186758e-84,1.3472200325573112e-87,1.1694579156852773e-71,3.8020891060646223e-76,3.0085645635677916e-71,9.7813101254865272e-76,1.4722065832294372e-59,2.1663582329151289e-60,1.6136336168389933e-66,5.8844928594642029e-71,5.881255626478725e-71,1.8375975578598779e-82,9.0656846271234399e-86,3.344317949168681e-95,6.4400038237020433e-96,4.7274303936165408e-82,2.3322513061619242e-85,4.435735883637645e-78,7.6246607004300708e-79,1.97334832715185e-85,3.7988019838132088e-86,3.1103916428903456e-102,1.3989674767695587e-105,2.2504517182138376e-93,4.3319710632154281e-94,1.7985059714805307e-59,2.183586117061337e-60,3.6850957125668152e-85,1.8175423668587538e-88,1.8351922578358367e-92,8.2555323976456345e-96,5.7895450540752706e-93,1.1144497592465218e-93,2.0922542477799812e-100,9.4103760798504885e-104,2.4727077964320811e-85
2.047e-12,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282583771428,0.67000000000000004,1.4698791159380114e-34,3.5121683582666031e-55,2.5740464410740063e-30,7.3976732870426514e-39,4.7085372899020628e-54,6.5031464751150562e-77,0.0,5.9741437969426996e-66,0.0,4.0961133700957797e-19,4.0961133700956925e-19,5.5154120640349668e-36,2.569438622212358e-30,4.602283361143016e-33,1.9759767347684753e-38,1.2133490953907057e-36,3.939832579890654e-36,2.8324797538114145e-36,4.7345076275205359e-39,5.0443192402446276e-43,2.1022849044429147e-42,7.3776828556650184e-41,1.3830499214233988e-41,5.6566422214288188e-46,4.8217437576815394e-50,3.2221271680687215e-27,1.9081349125931337e-44,8.7919875518661261e-33,2.3106857645237567e-47,1.9696374590729066e-51,8.6339734730409412e-54,6.317279059797182e-58,1.7794073017585075e-27,2.252614012396451e-57,6.1206799357822514e-64,6.7677679269007061e-67,1.4235066544843847e-47,1.8665285918455292e-50,1.1649799283524686e-54,8.5217356272254155e-59,6.0067499135725357e-62,4.3761886447075812e-66,1.5453052839524366e-61,1.1258247210783832e-65,4.3107058639004834e-40,1.3899173923876304e-41,3.3623846899375053e-74,2.8902201670062584e-75,1.3074716796867989e-61,8.5161520873394125e-66,8.2565310084021525e-65,9.1273369705480456e-68,1.4304428833836387e-47,2.2733642326075848e-50,8.2359361373616341e-72,8.1273346677013326e-75,2.7923885637179812e-81,2.7541001137821751e-84,2.992814866687668e-69,1.9450654637514373e-73,7.6993593773595592e-69,5.0039039115239897e-73,9.411391676620299e-58,6.9261188534964262e-59,2.0629734222871474e-64,1.5046289110132993e-68,1.5029743376786423e-68,1.8792257171368682e-79,1.8536315476769713e-82,1.367307133895794e-91,1.3165769089639889e-92,4.8345236146780292e-79,4.7686796793106494e-82,4.5346728979327202e-75,3.8987802631952865e-76,4.0359023986979013e-82,3.8850421444113338e-83,1.2711891114889177e-98,1.1434572741821219e-101,9.2025830475118315e-90,8.8603169099744159e-91,1.1463106237343347e-57,6.96207851219419e-59,3.7668093092304618e-82,3.7155720371194938e-85,3.7520252257584378e-89,3.3755659072953293e-92,2.3674699987969788e-89,2.2794203113994716e-90,8.554864522413481e-97,7.695252750754951e-100,5.0547838469551074e-82
4.095e-12,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282583771428,0.67000000000000004,3.0964466773088644e-34,1.1284508110130221e-53,1.0298879016548209e-29,2.9508017311490935e-38,1.5045973911042165e-52,1.6579139519882426e-74,0.0,3.8159877470462538e-64,0.0,8.1936558494744652e-19,8.1936558494741147e-19,4.4141257317648266e-35,1.0262070773512289e-29,3.6763879888189966e-32,3.1202936999192083e-37,9.6998607847364835e-36,3.1475702445366891e-35,2.2591247381014724e-35,7.5516532693809954e-38,1.6092569364911148e-41,6.6304503762348539e-41,1.1786677024769907e-39,1.1049661265077126e-40,1.8073426933628721e-44,3.0772823436267344e-48,3.2421824926134693e-27,3.0544426109714181e-43,3.5171044741970138e-32,7.3828266364667415e-46,1.2570411313286167e-49,5.5169570202535315e-52,8.0644106056123252e-56,3.5749240231060884e-27,2.8753201947160387e-55,1.5609760823345689e-61,3.4510850051815547e-64,2.2717239183153796e-46,5.9572256522280202e-49,7.444016647395059e-53,1.0878542827700388e-56,7.6759358517547917e-60,1.1172255116549521e-63,1.974722511249029e-59,2.8741908246450155e-63,9.0855681976061935e-40,1.1083798987261314e-40,3.4289439941832807e-71,1.4760912257416674e-72,1.6708114697675794e-59,2.1744123778145099e-63,2.1056890833308783e-62,4.6549700920912117e-65,2.2777723323876168e-46,7.2394297575801055e-49,4.2016042855177077e-69,8.2918302000530481e-72,2.8494495380348034e-78,5.6203968289406812e-81,7.6484911296542582e-67,9.9319129755647877e-71,1.9676620418613745e-66,2.5550984937732965e-70,6.0071957050039941e-56,2.2148432527145984e-57,2.6331984580460014e-62,3.8410509670452424e-66,3.8326125850334725e-66,1.9172588835903363e-76,3.7817862609659638e-79,5.5803036439165379e-88,2.6894968116134859e-89,4.9323683138083622e-76,9.7290787815887322e-79,4.6251049096639761e-72,1.9911822193647868e-73,8.2346987601359423e-79,3.9676964164392436e-80,5.1888957784693638e-95,9.334457089401454e-98,3.7548090652042655e-86,1.8096345861940947e-87,7.3002343200572932e-56,2.2235761128808072e-57,3.8437814126903777e-79,7.5825082569602344e-82,7.6568225964174551e-86,1.3776341355115112e-88,9.6596768538534333e-86,4.6555014503136627e-87,3.4913615304696444e-93,6.2807129965038279e-96,1.0309700762759757e-78
8.191e-12,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282583771428,0.67000000000000004,6.3514472600860856e-34,3.7110613510109065e-52,4.1200870070497363e-29,1.1733026797731348e-37,4.7999781599372905e-51,4.2177914114910889e-72,0.0,2.4579903038079017e-62,0.0,1.6388740807598913e-18,1.6388740807597511e-18,3.5320191756981121e-34,4.0907403268679734e-29,2.9311088148598573e-31,4.8625408525387964e-36,7.7570303520505489e-35,2.5100667240701719e-34,1.7955815113281539e-34,1.2001904969826996e-36,5.1157289391419272e-40,2.0608659756838422e-39,1.8793370173479243e-38,8.8365395144187982e-40,5.7628543866097711e-43,1.9574731422674111e-46,3.244041230382138e-27,4.8882459421336719e-42,1.406536651405719e-31,2.3540721988197901e-44,7.9960942692568345e-48,3.517851701689433e-50,1.02618979019825e-53,7.1661424274332316e-27,3.6581020626609802e-53,3.9639685938427222e-59,1.7523351018057054e-61,3.6237629781217611e-45,1.9002501188516824e-47,4.7466287661077297e-51,1.3842864889798732e-54,9.7877634046229232e-58,2.8429530743364883e-61,2.5180143818335598e-57,7.313823286791729e-61,1.8725197424407901e-39,8.8302583221859166e-40,3.4817497861758556e-68,7.5497023015093352e-70,2.1305232299072132e-57,5.5344923206378596e-61,5.3472230736906693e-60,2.3638250972571327e-62,3.6180748599653614e-45,2.2995674321422284e-47,2.134663135850059e-66,8.4244049529146488e-69,2.909062666387675e-75,1.1474467625852921e-77,1.9503179669818895e-64,5.0552066015011172e-68,5.0174166326682914e-64,1.3005098713730401e-67,3.8318546605660066e-54,7.1341846357749176e-56,3.3583568997932882e-60,9.7976207565335202e-64,9.7546666931120149e-64,1.9478890835979516e-73,7.6832905512185484e-76,2.2782538820968195e-84,5.5220078458526402e-86,5.0111680515466353e-73,1.9766146062979272e-75,4.6967314572232287e-69,1.0184219873184807e-70,1.6730780536210756e-75,4.0540532593461832e-77,2.1269211616210444e-91,7.6514517233459948e-94,1.5255180472798133e-82,3.6975089328020368e-84,4.6371769761033898e-54,7.1623155799785162e-56,3.9241972359229509e-76,1.5480270260826152e-78,1.5618897170203795e-82,5.6197147667148784e-85,3.9245701243895554e-82,9.5123023986614796e-84,1.4241774938156312e-89,5.1233830384580454e-92,2.0936985082195158e-75
1e-11,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282583771428,0.67000000000000004,7.7890601682718384e-34,3.2288499762232396e-51,6.8497753135744955e-29,1.938196987608967e-37,3.7483065790575204e-50,2.3881595954441836e-70,0.0,3.8218147221920782e-61,0.0,2.0008103279577959e-18,2.0008103279575633e-18,8.9923657418690356e-34,6.7754264394416685e-29,7.4257978015374956e-31,2.0107383957708525e-35,1.9739639904743386e-34,6.3611196067537227e-34,4.5296436324848914e-34,5.1184452615858252e-36,3.9654906133413934e-39,1.5362538395703811e-38,8.0571279246043427e-38,2.2650200839484129e-39,4.4914118266893837e-42,2.8848624312510574e-45,3.2440607021887945e-27,2.1081950027767607e-41,2.3375506038437383e-31,1.8346995554003486e-43,1.1784390021444595e-46,5.2082032488291089e-49,2.9460346853069185e-52,8.7522093137744024e-27,1.0497869510562294e-51,2.2354604175544469e-57,1.962156503089758e-59,1.5678394301703406e-44,1.4954874383113115e-46,7.0274161400956251e-50,3.9740792788997284e-53,2.8212001097690079e-56,1.6097758690715012e-59,7.2578609175149224e-56,4.1413336202103746e-59,2.3289768534364794e-39,2.2371465698725059e-39,7.7682413508688781e-66,8.7228914002841593e-68,6.1411481501797329e-56,3.135329802315697e-59,3.0155412816655208e-58,2.6469865821067108e-60,1.543631953766437e-44,1.7826575296301586e-46,2.3926638951388519e-64,1.8814824441818784e-66,6.67334880146202e-73,5.2541140264858101e-75,1.1088492451873847e-62,5.6866838038600985e-66,2.8526418862168233e-62,1.4629646441391486e-65,5.7305948921237547e-53,5.8302869274270292e-55,9.7772835906766352e-59,5.6282452346765957e-62,5.5794437288075945e-62,4.3502489379961126e-71,3.4249642268715963e-73,2.0841363782315213e-81,2.5936004744825978e-83,1.1191514438334784e-70,8.8111133736978779e-73,1.0479508382691461e-66,1.1766826791142039e-68,7.458455288976855e-73,9.2869876038044484e-75,1.9891686302274317e-88,1.4302390068023133e-90,1.3585495313387269e-79,1.6906692959689278e-81,6.8267701408634547e-53,5.8503189184811646e-55,9.0020691830998317e-74,7.0883694428462068e-76,7.1182496182883834e-80,5.1167226048962622e-82,3.4950245199098593e-79,4.349474069244847e-81,1.2966423212278759e-86,9.3229569931075773e-89,9.3263585082425303e-73
1.6383e-11,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282583771428,0.67000000000000004,1.2861632414236273e-33,1.3312309864494478e-50,1.6481395247542173e-28,4.6371026630739294e-37,1.5280431971338434e-49,1.0665882686613196e-69,0.0,1.6439674402032566e-60,0.0,3.2778910719402302e-18,3.2778910719396717e-18,2.8259028059098999e-33,1.6248257537594177e-28,2.3285167509643281e-30,7.3898336716303505e-35,6.2019903461867955e-34,1.9949439424425973e-33,1.4176696434775348e-33,1.8943884820713368e-35,1.6152531411077053e-38,6.2297074082264034e-38,2.9855270191612463e-37,7.1391273386688076e-39,1.8305813006780758e-41,1.2373321133277705e-44,3.244129407850424e-27,7.8220929120416239e-41,5.622604256918297e-31,7.4777526110187852e-43,5.0543845264570176e-46,2.234392276020989e-48,1.2978938197319361e-51,1.4348596785037904e-26,4.6248524313946785e-51,9.9833452875959288e-57,8.8237338439817775e-59,5.821278442797293e-44,6.1017708368066511e-46,3.0148601369959522e-49,1.7508052729038531e-52,1.2430358408574142e-55,7.1895070341065965e-59,3.1978522972005455e-55,1.849583398361938e-58,3.939571513185224e-39,7.015119299803368e-39,3.5055385880301941e-65,3.923495237878523e-67,2.7058249125827842e-55,1.4002960251931376e-58,1.3467109414378254e-57,1.1903389234195822e-59,5.7136626766936193e-44,7.2613137594217076e-46,1.075978279768721e-63,8.4905092348941336e-66,3.0117406252947101e-72,2.3752603968002174e-74,4.952572814119732e-62,2.5573598609092349e-65,1.2741061707144823e-61,6.5791016139846082e-65,2.4598762037832219e-52,2.388499748837317e-54,4.3091137626138695e-58,2.5141626771465519e-61,2.4922146297053861e-61,1.9631235787649575e-70,1.5482733279681412e-72,9.4299077478956284e-81,1.1725554511266645e-82,5.0503606092928846e-70,3.9831107488674944e-72,4.7290403704861173e-66,5.2926360596202428e-68,3.3716347791672589e-72,4.191278730283137e-74,9.0003832399383534e-88,6.4740928811993004e-90,6.1467663786794137e-79,7.6430965577995446e-81,2.927860195141327e-52,2.3965785818406517e-54,4.0627125062678174e-73,3.2044837982709382e-75,3.2179660283239913e-79,2.3151089519045998e-81,1.581326165616228e-78,1.9662893614728085e-80,5.8667790882010684e-86,4.2200641864899257e-88,4.2160247719039873e-72
3.2767e-11,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282583771428,0.67000000000000004,2.5882122150551372e-33,6.1356477046893225e-49,6.5927489553813472e-28,1.8112568956162874e-36,4.8614302676363887e-48,2.6646016323623337e-67,0.0,1.2600660319939028e-58,0.0,6.5559250509916539e-18,6.5559250509894352e-18,2.2608372346150769e-32,6.4088242203822488e-28,1.8369456287172588e-29,1.0725348958659419e-33,4.9556915309724578e-33,1.5752230720770892e-32,1.1048208013794766e-32,2.9501809049479662e-34,5.0328731044607567e-37,1.7886139044726166e-36,4.709175429544414e-36,6.0574088461510524e-38,5.7723770807387092e-40,7.7255919240014392e-43,3.2441315244981738e-27,1.2516033995050356e-39,2.2459929764006506e-30,2.357961140826055e-41,3.1558297209033682e-44,1.4085039988842207e-46,1.6221504448386975e-49,2.871350634275151e-26,5.7758515547847213e-49,2.4739708723365227e-54,4.3707058035439839e-56,9.7481324769171635e-43,2.039573998084026e-44,1.9004911404631096e-47,2.1882179771629638e-50,1.5663598616012472e-53,1.7962216957259302e-56,4.0296405399520519e-53,4.620987674081397e-56,1.0297264770816986e-38,5.5390809607169056e-38,3.471126920232999e-62,2.1957498454005313e-64,3.4098350961223289e-53,3.5018730257038768e-56,3.3372848039329405e-55,5.8963137513656619e-57,8.9147330060592772e-43,2.2649089133748533e-44,5.33999087316725e-61,8.4232903062663281e-63,3.3446138330053547e-69,5.2726606488722552e-71,1.24756047955284e-59,1.2784015726670142e-62,3.2094925367397631e-59,3.288834788828757e-62,1.6425228911751102e-50,9.3355456978449888e-53,5.746272598097042e-56,6.7041133902532444e-59,6.5880874568459325e-59,1.9474954171241021e-67,3.0703208788117143e-69,4.1845370181948722e-77,2.8788496274888142e-79,5.010155506448353e-67,7.8987528915717799e-69,4.6827351886037194e-63,2.9620053886709332e-65,6.6868318895626716e-69,4.5991829609776541e-71,4.3880856084602693e-84,6.3097272452434714e-86,2.4367615531126482e-75,1.6763899419097524e-77,1.8256574831407532e-50,9.2025514185395246e-53,4.5117831094911576e-70,7.1134544134032034e-72,7.0120538844559994e-76,1.0084487103978867e-77,6.2688488116783497e-75,4.3127712902024593e-77,2.5552985116395644e-82,3.6743663105679957e-84,8.3493471488790379e-69
6.5535e-11,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282583771428,0.67000000000000004,5.1924825318539677e-33,4.2749599378742457e-47,2.6371229682774392e-27,6.918090643683282e-36,1.5648017691500146e-46,6.5014902824581517e-65,0.0,1.3353266839288376e-56,0.0,1.3111992983609038e-17,1.3111992983600316e-17,1.8087157784332529e-31,2.4939653768798624e-27,1.4297297558894315e-28,1.4384294886611433e-32,3.9550128769044155e-32,1.2282414941916916e-31,8.3958331662012544e-32,4.4761876585754022e-33,1.5283853184069673e-35,4.6942402402654453e-35,7.3264708516509352e-35,6.0897017020911405e-37,1.7946133703075992e-38,4.7098187248428663e-41,3.2441315500559852e-27,2.0026093818130186e-38,8.959237176387319e-30,7.3308208688664202e-40,1.9239137635312928e-42,8.7502576033011192e-45,1.9811923798471692e-47,5.7443325478524618e-26,7.043732043680045e-47,5.9407644417163359e-52,2.0967514277510355e-53,1.9030895079343057e-41,7.918681754211052e-43,1.1806702939710175e-45,2.6725608145727316e-48,1.9442607182204564e-51,4.3832415842458236e-54,5.0018340922497106e-51,1.1276398273774679e-53,5.8048735416737241e-38,4.3207704436454078e-37,3.3272038181997697e-59,1.540895060432346e-61,4.2329716405655758e-51,8.5615748353446568e-54,8.0138605659361371e-53,2.8286695273812534e-54,1.3583052896659371e-41,6.895951920707729e-43,2.5713699591791372e-58,8.1039773916608055e-60,4.6218288765688784e-66,1.455587981282835e-67,3.0942118161458105e-57,6.2444337477710752e-60,7.9602154246103788e-57,1.6064523306312268e-59,1.2713454341754203e-48,5.7177412635859924e-51,8.8661981695767689e-54,2.0676105023338004e-56,1.9972826257967227e-56,1.8735571558719138e-64,5.9014684285305661e-66,2.3081952679577947e-73,1.103163501861504e-75,4.819941056401937e-64,1.5182205614560205e-65,4.4886410307312381e-60,2.0786767295782193e-62,1.2855212563153024e-65,6.1428810249702432e-68,3.3158349020997131e-80,9.5264609159122464e-82,9.3589787434679696e-72,4.4728124345913275e-74,1.1107513360240029e-48,4.8940910804629607e-51,6.2348538107198362e-67,1.9638111223986122e-68,1.8468391125602419e-72,5.3068816303317704e-74,2.4077048268784556e-71,1.1507169802866451e-73,1.3444915347014748e-78,3.8628628253402129e-80,1.600658437430358e-65
9.999999999999999e-11,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282583771428,0.67000000000000004,7.9329941498722461e-33,2.1376952011923456e-45,6.797628627135402e-27,1.661814924458639e-35,2.8944806126557893e-45,8.0088708855781955e-63,0.0,1.0848473107035575e-54,0.0,2.0007588621193769e-17,2.0007588621171912e-17,8.4671639384522697e-31,6.1584868413612454e-27,6.3828955547436459e-28,9.6644896317476342e-32,1.8434352974143294e-31,5.5009599927557505e-31,3.5977950484233029e-31,3.6122242887231112e-32,2.3977373046437741e-34,5.8394743817921487e-34,6.1884155633864783e-34,4.8775112456872693e-36,2.9421492354786746e-37,1.4655129174019687e-39,3.2441315501373766e-27,1.7800021373208005e-37,2.2990349288670446e-29,1.2018380282396136e-38,5.9864632016281313e-41,2.8229554698895449e-43,1.2274461114866172e-45,8.766101397091556e-26,4.3517234243433314e-45,7.0945190187569353e-50,4.9870202470584959e-51,2.807996860656216e-40,2.2766777833804689e-41,3.8090080072980013e-44,1.6557935485834591e-46,1.2429568667760966e-49,5.4003966192153382e-52,3.1976494125091103e-49,1.3893154537453852e-51,3.9363733888300893e-37,1.937237041390019e-36,1.5782572888023087e-56,8.1820324003549037e-59,2.7066676205584215e-49,1.0586002612756234e-51,9.5702621235487352e-51,6.7279230788773677e-52,1.1051679003662332e-40,1.0876056906177498e-41,6.1600582146637199e-56,3.8711983258697222e-57,4.7604043041731322e-63,2.9912468498994427e-64,3.9345896183484126e-55,1.5381634934190083e-57,1.0122184071860403e-54,3.9571023981347378e-57,7.2091507078627179e-47,3.9256395977297662e-49,9.9515784428897474e-52,4.6268408001320666e-54,4.3229157701707033e-54,8.9497205411753127e-62,5.6238101235786089e-63,9.4686439013178587e-70,4.7516545213084664e-72,2.3024184859131936e-61,1.4467897997716625e-62,2.129208124062859e-57,1.1037975352764249e-59,1.2254601896662733e-62,6.1496732038053825e-65,2.7787975501085165e-76,1.5935930062763092e-77,1.7802153293136371e-68,8.9336699933266882e-71,3.4455706677909965e-47,2.0055217140046808e-49,6.4219839644206607e-64,4.035777003961147e-65,3.5964296466750837e-69,2.0625975573245692e-70,4.5798086468020549e-68,2.2984237045232453e-70,5.2245020662358114e-75,2.996173550076665e-76,1.5178344724170077e-62
1.31071e-10,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282583771428,0.67000000000000004,1.0403629184935236e-32,4.0263374409703955e-45,1.0548421353854563e-26,2.5362977934232713e-35,5.3628517584240202e-45,1.5170442022677792e-62,0.0,2.0508241404411675e-54,0.0,2.6224128648914504e-17,2.6224128648880808e-17,1.4469909993289088e-30,9.4621382681101533e-27,1.0848289854357729e-27,1.7080474390367696e-31,3.1487815215875759e-31,9.3529152072888688e-31,6.084387148201529e-31,6.4651898538168643e-32,4.4215658196521719e-34,1.0680699818209824e-33,1.1106917881297887e-33,8.7257004160392727e-36,5.4327767037123961e-37,2.7442468237011321e-39,3.2441315502107531e-27,3.2041756118156036e-37,3.5639723565204592e-29,2.2192339378078008e-38,1.120995386412979e-40,5.2890299473309028e-43,2.3161564508354754e-45,1.1490296375031726e-25,8.2114025345850226e-45,1.3436835731715333e-49,9.4640324176732668e-51,5.1679034629294386e-40,4.2577670565434938e-41,7.1364772405595387e-44,3.1244362289067083e-46,2.3459834607073845e-49,1.0229463973429724e-51,6.0353121145334163e-49,2.6316497491917342e-51,6.9617827891784234e-37,3.2941738255936647e-36,2.9980934318616814e-56,1.5544433595979462e-58,5.108630278905458e-49,2.0052345867184179e-51,1.8125829447626519e-50,1.276780127632249e-51,1.9790481112108061e-40,2.0059389328026044e-41,1.1690312630093866e-55,7.3538678312102674e-57,9.0478529416296703e-63,5.6866132882879292e-64,7.4538187342140407e-55,2.9192241956689731e-57,1.9175805507003129e-54,7.5100398073555147e-57,1.3593753181255325e-46,7.4131483327668426e-49,1.8843227285650761e-51,8.7794055249753393e-54,8.2021190259464951e-54,1.7001211444728404e-61,1.0688485586342809e-62,1.8002765959135255e-69,9.0343871845438965e-72,4.3737570725154107e-61,2.7497357808434846e-62,4.0446922110290939e-57,2.0970227392198196e-59,2.329082157522528e-62,1.1688208838771587e-64,5.2836493141821402e-76,3.0301683241738874e-77,3.3842771663729787e-68,1.6983549163716894e-70,6.4516960338949835e-47,3.7694248660786346e-49,1.2205931175091241e-63,7.6723535225943331e-65,6.8370297457255766e-69,3.9215988540522092e-70,8.7064421784460635e-68,4.3694687936266052e-70,9.9333002383970843e-75,5.6969455237701928e-76,2.8847545604529708e-62
