Time (s),Volume (m^3),n-heptane,Ar,He,Ne,N2,X(1),C2H4(2),C4H8-1(3),C4H8-2(4),C2H5X(5),H(6),C6H12-1(7),C6H12-2(8),C6H12-3(9),C6H12(10),C6H12(11),HX(80),C2H3X(137),C4H6(54),C4H5X(365),C4H5X(364),C6H8(56),C6H7X(480),C8H10(439),C6H7X(479),C6H7X(478),C8H9X(653),S(610),C8H9X(652),C8H9X(651),C8H9X(650)
5.551959970985873e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.032799438988944177,0.51168130000101397,8.0122084757248268e-10,0.0,1.3489869207343797e-09,3.1657357948072066e-35,0.0,0.0,0.0,0.0,0.0,0.16048448730932743,0.079172542237350207,0.036817486459451688,0.00011774114036994834,0.00070611202096957618,0.0012227569297671623,1.4958996750676937e-05,1.657220102667694e-05,1.3649782735801555e-05,1.342657699419671e-05,1.431150777639697e-07,1.8803292664061027e-07,1.0879068133498405e-07,1.0742275357820747e-07,1.0810677261890267e-07
5.574999995582024e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.032755822724160132,0.51153911111437256,8.0466944693221345e-10,0.0,1.3499174628244736e-09,3.1730496680738802e-35,0.0,0.0,0.0,0.0,0.0,0.1606387338891207,0.079057470278513189,0.036930729398476698,0.00011797840355743874,0.00071000560382670239,0.0012297350636684434,1.5051769325165473e-05,1.6729350715910861e-05,1.375753607179198e-05,1.3531590474099254e-05,1.4460766298756343e-07,1.9055673268272013e-07,1.1005662170236694e-07,1.086667306379734e-07,1.0936173226894763e-07
5.598040020178175e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.032712351317788088,0.51139735821348509,8.0811540703935807e-10,0.0,1.3508447959172594e-09,3.1803599600006941e-35,0.0,0.0,0.0,0.0,0.0,0.16079255034535761,0.078942682763256444,0.037043605255389744,0.00011821417759440841,0.00071390075500695231,0.0012367160053331071,1.5144608003867328e-05,1.68871967773142e-05,1.386562153876589e-05,1.3636914707802623e-05,1.4610813290959949e-07,1.931019756816406e-07,1.113311958975116e-07,1.0991908779866488e-07,1.1062519889501446e-07
5.621080044774326e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.032669023310326818,0.51125603909153972,8.1155872524683643e-10,0.0,1.3517689377773438e-09,3.1876667515831636e-35,0.0,0.0,0.0,0.0,0.0,0.1609459387177952,0.078828179166097689,0.037156115612128893,0.00011844846689432895,0.0007177974208296379,0.0012436996518313793,1.5237510593972408e-05,1.7045737211024977e-05,1.3974037514064604e-05,1.3742548009656449e-05,1.4761646795451284e-07,1.9566870866560331e-07,1.1261440959696846e-07,1.1117982903294467e-07,1.118971773217994e-07
5.644120069370476e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.032625837273706791,0.51111515156351217,8.1499939899038573e-10,0.0,1.3526899059927622e-09,3.1949701219360794e-35,0.0,0.0,0.0,0.0,0.0,0.16109890102568189,0.078713958950124591,0.037268262043775417,0.00011868127594319907,0.0007216955480431656,0.0012506859010329796,1.5330474912340526e-05,1.7204970002947488e-05,1.4082782373217408e-05,1.3848488692541134e-05,1.4913264824865333e-07,1.9825698391179035e-07,1.1390626819370859e-07,1.1244895802911785e-07,1.1317767209003048e-07
5.667160093966627e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.03258279181043542,0.51097469346575175,8.1843742578712731e-10,0.0,1.3536077179782089e-09,3.2022701483385467e-35,0.0,0.0,0.0,0.0,0.0,0.16125143926816882,0.078600021567441766,0.037380046118542155,0.00011891260929702041,0.00072559508382361981,0.0012576746516059008,1.5423498785651489e-05,1.736489312502139e-05,1.4191854490091154e-05,1.3954735068017709e-05,1.50656653624254e-07,2.0086685294694362e-07,1.1520677679880025e-07,1.1372647819286597e-07,1.1446668745817261e-07
5.690200118562778e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.032539885552767982,0.51083466265557786,8.218728032341625e-10,0.0,1.3545223909781834e-09,3.2095669062778988e-35,0.0,0.0,0.0,0.0,0.0,0.16140355542470969,0.07848636645960351,0.037491469397763731,0.00011914247157932834,0.00072949597577329748,0.0012646658030150565,1.551658005055045e-05,1.752550453548886e-05,1.4301252237037549e-05,1.4061285446475403e-05,1.521884636233898e-07,2.0349836654805717e-07,1.1651594024309716e-07,1.1501239264899268e-07,1.1576422740414472e-07
5.713240143158929e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.032497117161902803,0.51069505701088591,8.2530552900720021e-10,0.0,1.3554339420700496e-09,3.2168604694925296e-35,0.0,0.0,0.0,0.0,0.0,0.16155525145544972,0.078372993058033205,0.037602533435888409,0.00011937086747877689,0.00073339817191920285,0.001271659255520798,1.5609716553788668e-05,1.7686802179159903e-05,1.4410973985038258e-05,1.4168138137276954e-05,1.5372805750192725e-07,2.0615157474314983e-07,1.1783376307893828e-07,1.1630670424318024e-07,1.1707029562704778e-07
5.73628016775508e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.032454485327200223,0.51055587442976591,8.287356008592132e-10,0.0,1.3563423881670203e-09,3.2241509100136598e-35,0.0,0.0,0.0,0.0,0.0,0.16170652930160417,0.078259900784429182,0.037713239780471433,0.00011959780174677621,0.00073730162071149652,0.0012786549101773163,1.5702906152359575e-05,1.7848783987675827e-05,1.4521018103847775e-05,1.4275291448901679e-05,1.5527541423346323e-07,2.0882652681211779e-07,1.1916024958185826e-07,1.1760941554375671e-07,1.1838489554890363e-07
5.759320192351231e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.032411988765424747,0.51041711283012914,8.3216301661912389e-10,0.0,1.3572477460210621e-09,3.2314382982060791e-35,0.0,0.0,0.0,0.0,0.0,0.1618573908858264,0.078147089051157942,0.037823589972170071,0.00011982327919518261,0.00074120627102190674,0.0012856526688309162,1.5796146713630481e-05,1.801144787977074e-05,1.4631382962134082e-05,1.4382743689086293e-05,1.5683051251325301e-07,2.11523271287665e-07,1.2049540375230841e-07,1.1892052884347298e-07,1.1970803031640405e-07
5.782360216947382e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.032369626220009245,0.51027877014934586,8.3558777419051621e-10,0.0,1.3581500322257232e-09,3.2387227028078707e-35,0.0,0.0,0.0,0.0,0.0,0.16200783811256653,0.078034557261635176,0.037933585544739939,0.00012004730469403962,0.00074511207214210244,0.0012926524341181859,1.5889436115469702e-05,1.8174791761531158e-05,1.4742066927617142e-05,1.4490493164963546e-05,1.583933307621268e-07,2.1424185595631028e-07,1.218392293173875e-07,1.2024004616128945e-07,1.2103970280266947e-07
5.805400241543532e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.032327396460340892,0.51014084434389273,8.3900987155037699e-10,0.0,1.3590492632188972e-09,3.2460041909691615e-35,0.0,0.0,0.0,0.0,0.0,0.16215787286841982,0.077922304810694384,0.038043228025032856,0.00012026988316936946,0.00074901897378202784,0.0012996541094640426,1.5982772246369439e-05,1.8338813526653614e-05,1.4853068367205201e-05,1.4598538183198629e-05,1.5996384713039431e-07,2.1698232785946988e-07,1.2319172973258191e-07,1.2156796924417182e-07,1.2237991560901679e-07
5.828440266139683e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.03228529828106793,0.51000333338900694,8.4242930674786227e-10,0.0,1.3599454552855034e-09,3.2532828282899126e-35,0.0,0.0,0.0,0.0,0.0,0.16230749702246611,0.07781033108494434,0.03815251893299601,0.00012049101960101402,0.00075292692606820336,0.0013066575990796862,1.6076153005564249e-05,1.8503511056700382e-05,1.4964385647128953e-05,1.4706877050123429e-05,1.6154203950173598e-07,2.1974473329461352e-07,1.245529081835149e-07,1.2290429956889523e-07,1.2372867106673638e-07
5.851480290735834e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.032243330501426845,0.50986623527835329,8.4584607790308902e-10,0.0,1.3608386245601105e-09,3.2605586788567735e-35,0.0,0.0,0.0,0.0,0.0,0.16245671242660051,0.077698635463114979,0.038261459781672551,0.00012071071902052433,0.00075683587954199075,0.0013136628079604344,1.6169576303145343e-05,1.8668882221353129e-05,1.5076017133073586e-05,1.4815508071868604e-05,1.6312788549708148e-07,2.2252911781649386e-07,1.2592276758770427e-07,1.2424903834385659e-07,1.250859712388768e-07
5.874520315331985e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.032201491964588949,0.50972954802369641,8.4926018320595404e-10,0.0,1.3617287870294894e-09,3.2678318052790351e-35,0.0,0.0,0.0,0.0,0.0,0.16260552091585434,0.077587217316392704,0.038370052077203259,0.00012092898650909822,0.00076074578515782706,0.0013206696418834709,1.6263040060170747e-05,1.8834924878664621e-05,1.5187961190308656e-05,1.4924429554493519e-05,1.6472136247847414e-07,2.2533552623844608e-07,1.2730131059632818e-07,1.2560218651089523e-07,1.2645181792203814e-07
5.897560339928136e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.032159781537026137,0.50959326965458374,8.5267162091497445e-10,0.0,1.3626159585351001e-09,3.2751022687236865e-35,0.0,0.0,0.0,0.0,0.0,0.16275392430870905,0.077476076008744829,0.038478297318829527,0.00012114582719556432,0.00076465659428142686,0.0013276780074054874,1.63565422087713e-05,1.9001636875308394e-05,1.5300216183815935e-05,1.5033639804114067e-05,1.6632244755292077e-07,2.2816400263375822e-07,1.2868853959599831e-07,1.269637447471195e-07,1.2782621264817192e-07
5.920600364524287e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.032118198107895159,0.50945739821803426,8.5608038935615496e-10,0.0,1.3635001547755198e-09,3.2823701289496145e-35,0.0,0.0,0.0,0.0,0.0,0.16290192440740037,0.077365210897234096,0.038586196998897558,0.0001213612462544125,0.00076856825868795546,0.0013346878118602418,1.6450080692252678e-05,1.9169016046826427e-05,1.5412780478415113e-05,1.5143137127028371e-05,1.6793111757622714e-07,2.3101459033710956e-07,1.3008445671054071e-07,1.2833371346674171e-07,1.2920915668638887e-07
5.943640389120438e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.032076740588439491,0.50932193177823859,8.5948648692187583e-10,0.0,1.3643813913088088e-09,3.2896354443409561e-35,0.0,0.0,0.0,0.0,0.0,0.16304952299821543,0.077254621332323178,0.038693752602863646,0.00012157524890386966,0.00077248073056017158,0.0013416989633560177,1.6543653465193385e-05,1.9337060217874722e-05,1.5525652438887501e-05,1.5252919829840399e-05,1.695473491568173e-07,2.3388733194607618e-07,1.3148906380278298e-07,1.2971209282291824e-07,1.3060065104477286e-07
5.966680413716588e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.032035407911408777,0.50918686841626237,8.6288991206980547e-10,0.0,1.3652596835548173e-09,3.2968982719396365e-35,0.0,0.0,0.0,0.0,0.0,0.16319672185178211,0.077144306658169529,0.038800965609300443,0.00012178784040401964,0.00077639396248654641,0.0013487113707730048,1.6637258493539006e-05,1.9505767202466894e-05,1.5638830430097593e-05,1.5362986219581504e-05,1.7117111865953783e-07,2.3678226932270299e-07,1.3290236247634806e-07,1.3109888270959634e-07,1.3200069647220073e-07
5.989720438312739e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.031994199030494969,0.50905220622976111,8.6629066332183301e-10,0.0,1.366135046797439e-09,3.3041586674771003e-35,0.0,0.0,0.0,0.0,0.0,0.16334352272335037,0.077034266212911373,0.038907837489904486,0.00012199902605496698,0.00078030790745935337,0.0013557249437605935,1.6730893754692448e-05,1.967513480421568e-05,1.5752312817112726e-05,1.547333460382996e-05,1.7280240220944503e-07,2.3969944359513932e-07,1.3432435407745385e-07,1.3249408276336624e-07,1.3340929346016855e-07
6.01276046290889e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.031953112919784636,0.50891794333269935,8.6968873926302467e-10,0.0,1.3670074961868033e-09,3.3114166854052624e-35,0.0,0.0,0.0,0.0,0.0,0.16348992735306658,0.076924499328943977,0.03901436970950449,0.00012220881119504341,0.00078422251887273579,0.0013627395927345884,1.6824557237600528e-05,1.9845160816572343e-05,1.5866097965320636e-05,1.558396329082836e-05,1.7444117569557588e-07,2.4263889515933878e-07,1.357550396967184e-07,1.3389769236531861e-07,1.3482644224462283e-07
6.035800487505041e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.031912148573227231,0.50878407785507929,8.7308413854059985e-10,0.0,1.3678770467414189e-09,3.3186723789267038e-35,0.0,0.0,0.0,0.0,0.0,0.16363593746624078,0.076815005333187969,0.039120563726070756,0.00012241720119905648,0.00078813775052074837,0.0013697552288743503,1.6918246942836889e-05,2.001584302306405e-05,1.5980184240545075e-05,1.5694870589599132e-05,1.7608741477470123e-07,2.4560066368082052e-07,1.3719442017097044e-07,1.3530971064290647e-07,1.3625214280779661e-07
6.058840512101192e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.031871305004118472,0.50865060794267369,8.7647685986292648e-10,0.0,1.3687437133502638e-09,3.3259258000241269e-35,0.0,0.0,0.0,0.0,0.0,0.16378155477360698,0.076705783547348874,0.039226420990725465,0.00012262420147657929,0.00079205355659537973,0.0013767717641198572,1.7011960882681182e-05,2.0187179197529152e-05,1.6094570009159429e-05,1.5806054810057989e-05,1.7774109487506214e-07,2.4858478809649158e-07,1.386424960850644e-07,1.3673013647181201e-07,1.3768639488005056e-07
6.081880536697343e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.031830581244598581,0.50851753175676717,8.7986690199853963e-10,0.0,1.3696075107748259e-09,3.3331769994890738e-35,0.0,0.0,0.0,0.0,0.0,0.16392678097157701,0.076596833288168339,0.039331942947753787,0.00012282981747028059,0.00079596989168455204,0.0013837891111686995,1.710569708119483e-05,2.0359167104350339e-05,1.6209253638198403e-05,1.5917514263125398e-05,1.7940219120008714e-07,2.515913066165283e-07,1.4009926777370017e-07,1.3815896847781701e-07,1.3912919794171792e-07
6.104920561293493e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.031789976345165005,0.50838484747390411,8.8325426377517547e-10,0.0,1.3704684536510944e-09,3.340426026949964e-35,0.0,0.0,0.0,0.0,0.0,0.1640716177424876,0.076488153867667844,0.039437131034615942,0.00012303405465429503,0.00079988671077009857,0.0013908071834730063,1.7199453574293117e-05,2.0531804498685758e-05,1.6324233495467788e-05,1.602924726083614e-05,1.8107067873209178e-07,2.5462025672631647e-07,1.4156473532324662e-07,1.3959620503867712e-07,1.4058055122495357e-07
6.127960585889644e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.031749489374198865,0.50825255328563945,8.8663894407882789e-10,0.0,1.3713265564915013e-09,3.347672930899424e-35,0.0,0.0,0.0,0.0,0.0,0.16421606675484127,0.076379744593384438,0.039541986681960087,0.00012323691853263183,0.00080380396922572763,0.0013978258952363056,1.7293228409814024e-05,2.0705089126697981e-05,1.64395079496523e-05,1.6141252116446891e-05,1.827465322359593e-07,2.5767167518844788e-07,1.4303889857356893e-07,1.4104184428599945e-07,1.4204045371558624e-07
6.151000610485795e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.031709119417505129,0.50812064739830165,8.9002094185282082e-10,0.0,1.3721818336868178e-09,3.354917758720959e-35,0.0,0.0,0.0,0.0,0.0,0.16436012966354135,0.076271604768599163,0.039646511313635842,0.00012343841463762195,0.00080772162281496167,0.0014048451614103214,1.7387019647583559e-05,2.0879018725780845e-05,1.6555075370421526e-05,1.6253527144541937e-05,1.844297262628018e-07,2.6074559804477328e-07,1.4452175711985936e-07,1.4249588410712302e-07,1.435089041549743e-07
6.174040635081946e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.031668865577865662,0.50798912803275498,8.9340025609689964e-10,0.0,1.3730342995080108e-09,3.362160556714971e-35,0.0,0.0,0.0,0.0,0.0,0.16450380811012072,0.076163733692558258,0.03975070634670877,0.00012363854852840257,0.00081163962768906637,0.0014118648976917142,1.7480825359477834e-05,2.1053591024784286e-05,1.6670934128533997e-05,1.6366070661136978e-05,1.8612023515360202e-07,2.6384206061850951e-07,1.4601331031447073e-07,1.4395832214700183e-07,1.44985901041864e-07
6.197080659678097e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.031628726974605163,0.50785799342417182,8.9677688586634147e-10,0.0,1.3738839681080491e-09,3.3694013701241409e-35,0.0,0.0,0.0,0.0,0.0,0.16464710372296526,0.076056130660687435,0.039854573191475375,0.00012383732578943865,0.00081555794038495877,0.0014188850205187589,1.7574643629481897e-05,2.1228803744236945e-05,1.6787082595939413e-05,1.6478880983781e-05,1.8781803304283523e-07,2.6696109751639995e-07,1.4751355726875269e-07,1.4542915581009032e-07,1.4647144263425047e-07
6.220120684274248e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.031588702743169342,0.50772724182180884,9.0015083027107941e-10,0.0,1.3747308535236698e-09,3.3766402431581823e-35,0.0,0.0,0.0,0.0,0.0,0.16479001811753122,0.075948794964799365,0.039958113251478987,0.00012403475202907996,0.00081947651782310186,0.0014259054470679732,1.7668472553745349e-05,2.1404654596566714e-05,1.6903519145879064e-05,1.6591956431656426e-05,1.8952309386207137e-07,2.7010274263092727e-07,1.4902249685489044e-07,1.4690838226223064e-07,1.479655269512402e-07
6.243160708870399e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.031548792034714904,0.50759687148878874,9.0352208847484728e-10,0.0,1.3755749696771053e-09,3.3838772190180095e-35,0.0,0.0,0.0,0.0,0.0,0.16493255289655767,0.075841725893294576,0.04006132792352618,0.00012423083287815389,0.00082339531730538703,0.0014329260952506907,1.7762310240634869e-05,2.158114128631916e-05,1.7020242152984391e-05,1.6705295325677294e-05,1.9123539134355568e-07,2.7326702914257701e-07,1.5054012770774537e-07,1.4839599843254134e-07,1.4946815177491639e-07
6.266200733466549e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.031508994015711431,0.50746688070188772,9.0689065969433712e-10,0.0,1.3764163303777691e-09,3.3911123399192954e-35,0.0,0.0,0.0,0.0,0.0,0.1650747096502731,0.075734922731356083,0.040164218597703846,0.00012442557398859261,0.00082731429651299981,0.0014399468837095846,1.7856154810783669e-05,2.1758261510373856e-05,1.7137249993373755e-05,1.6818895988585711e-05,1.929548990237696e-07,2.7645398952215154e-07,1.5206644822669695e-07,1.498920010153078e-07,1.5097931465220467e-07
6.2892407580627e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.031469307867554218,0.50733726775132626,9.1025654319837584e-10,0.0,1.377254949323903e-09,3.3983456471154748e-35,0.0,0.0,0.0,0.0,0.0,0.16521648995659763,0.075628384761137826,0.040266786657396969,0.00012461898103209449,0.00083123341350427684,0.0014469677318151423,1.7950004397137896e-05,2.1936012958158541e-05,1.7254541044747495e-05,1.6932756745046478e-05,1.9468159024697e-07,2.7966365553313172e-07,1.5360145657748662e-07,1.5139638647187323e-07,1.5249901289674074e-07
6.312280782658851e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.031429732786188054,0.50720803094056754,9.136197383071155e-10,0.0,1.378090840104186e-09,3.4055771809201689e-35,0.0,0.0,0.0,0.0,0.0,0.16535789538134002,0.075522111261947217,0.040369033479306822,0.00012481105969881835,0.00083515262671254886,0.0014539885596620995,1.8043857145000142e-05,2.2114393311861211e-05,1.737211368648116e-05,1.7046875921739958e-05,1.96415438168707e-07,2.8289605823408721e-07,1.5514515069406247e-07,1.5290915103253049e-07,1.5402724359073829e-07
6.335320807255002e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.031390267981741764,0.50707916858611879,9.1698024439123873e-10,0.0,1.3789240161993079e-09,3.412806980729078e-35,0.0,0.0,0.0,0.0,0.0,0.16549892747838907,0.075416101510421663,0.040470960433469899,0.00012500181569611069,0.00083907189494397455,0.0014610092880658222,1.8137711212070078e-05,2.2293400246640062e-05,1.7489966299717056e-05,1.7161251847453181e-05,1.9815641575932056e-07,2.8615122798113198e-07,1.5669752828042444e-07,1.5443029069841427e-07,1.5556400358685819e-07
6.358360831851153e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.031350912678172749,0.50695067901733748,9.2033806087117989e-10,0.0,1.3797544909835075e-09,3.4200350850413438e-35,0.0,0.0,0.0,0.0,0.0,0.1656395877899019,0.075310354780699945,0.040572568883277198,0.0001251912547472646,0.00084299117737536501,0.00146802983855866,1.8231564768482166e-05,2.247303143083137e-05,1.7608097267454024e-05,1.7275882853169209e-05,1.9990449580741482e-07,2.8942919443042642e-07,1.5825858681247027e-07,1.559598012433934e-07,1.5710928951007723e-07
6.381400856447304e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.031311666112921618,0.50682256057624175,9.2369318721636062e-10,0.0,1.3805822777260735e-09,3.4272615314803782e-35,0.0,0.0,0.0,0.0,0.0,0.16577987784648618,0.075204870344587699,0.04067386018549423,0.00012537938259031019,0.0008469104335519968,0.0014750501333862472,1.8325415996840716e-05,2.2653284526155198e-05,1.7726504974635616e-05,1.7390767272154823e-05,2.0165965092331056e-07,2.9272998654072238e-07,1.5982832353984149e-07,1.5749767821596274e-07,1.5866309775955721e-07
6.404440881043454e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.031272527536576486,0.50669481161732688,9.2704562294443785e-10,0.0,1.3814073895928183e-09,3.4344863568142009e-35,0.0,0.0,0.0,0.0,0.0,0.16591979916737912,0.07509964747171792,0.0407748356902813,0.00012556620497683563,0.00085082962338541913,0.0014820700955037775,1.8419263092252134e-05,2.2834157187919065e-05,1.7845187808236481e-05,1.7505903440046477e-05,2.0342185354247521e-07,2.9605363257595244e-07,1.6140673548776943e-07,1.5904391694113483e-07,1.6022542451051382e-07
6.427480905639605e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.031233496212546556,0.50656743050738351,9.3039536762056882e-10,0.0,1.3822298396475115e-09,3.4417095969752769e-35,0.0,0.0,0.0,0.0,0.0,0.16605935326062116,0.07499468542970629,0.0408754967412144,0.00012575172767083793,0.00085474870715125336,0.0014890896485722353,1.8513104262354552e-05,2.3015647065219418e-05,1.7964144157347195e-05,1.7621289694934619e-05,2.0519107592893032e-07,2.9940016010786053e-07,1.6299381945892061e-07,1.6059851252233051e-07,1.6179626571608436e-07
6.450520930235756e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.031194571416744872,0.50644041562532249,9.337424208566863e-10,0.0,1.3830496408532845e-09,3.4489312870798824e-35,0.0,0.0,0.0,0.0,0.0,0.16619854162322639,0.074889983484301537,0.040975844675306475,0.00012593595644760377,0.00085866764548698452,0.0014961087169546034,1.8606937727344838e-05,2.3197751801141111e-05,1.8083372413257394e-05,1.7736924377446293e-05,2.0696729017863617e-07,3.027695960186735e-07,1.6458957203524171e-07,1.6216145984326893e-07,1.6337561710919558e-07
6.473560954831907e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.031155752437279794,0.50631376536200179,9.3708678231078885e-10,0.0,1.3838668060740091e-09,3.4561514614469862e-35,0.0,0.0,0.0,0.0,0.0,0.16633736574134828,0.074785540899531044,0.041075880823029126,0.00012611889709261847,0.0008625863993897469,0.0015031272257120295,1.8700761720003069e-05,2.3380469032954711e-05,1.8202870969537347e-05,1.7852805830826212e-05,2.0875046822285372e-07,3.061619665038131e-07,1.661939895798034e-07,1.6373275356985563e-07,1.6496347420442965e-07
6.496600979428058e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.031117038574155126,0.50618747812005804,9.4042845168624278e-10,0.0,1.3846813480756375e-09,3.4633701536166891e-35,0.0,0.0,0.0,0.0,0.0,0.16647582709044195,0.074681356937841795,0.04117560650833476,0.0001263005554005037,0.00086650493021410565,0.00151014510059997,1.8794574485714459e-05,2.3563796392311731e-05,1.832263822211783e-05,1.7968932401016095e-05,2.1054058183148316e-07,3.0957729707464609e-07,1.6780706823864348e-07,1.6531238815206967e-07,1.6655983229988871e-07
6.519641004024209e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.031078429138978507,0.5060615523137425,9.4376742873109963e-10,0.0,1.3854932795275224e-09,3.4705873963682181e-35,0.0,0.0,0.0,0.0,0.0,0.16661392713542239,0.074577430860236757,0.04127502304867911,0.00012648093717398267,0.00087042319966983215,0.0015171622680643032,1.8888374282488919e-05,2.3747731505437805e-05,1.844267256936855e-05,1.8085302436732549e-05,2.1233760261637896e-07,3.1301561256127325e-07,1.6942880394260767e-07,1.6690035782584859e-07,1.6816468647905843e-07
6.54268102862036e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.03103992345467782,0.5059359863687598,9.4710371323741984e-10,0.0,1.3863026130037009e-09,3.4778032217374721e-35,0.0,0.0,0.0,0.0,0.0,0.16675166733081873,0.074473761926407089,0.041374131755043994,0.0001266600482228721,0.00087434116981967584,0.0015241786552374196,1.8982159380978131e-05,2.3932271993323769e-05,1.8562972412174941e-05,1.8201914289543235e-05,2.1414150203464188e-07,3.1647693711535392e-07,1.7105919240918998e-07,1.6849665661497138e-07,1.6977803161266947e-07
6.56572105321651e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.031001520855225485,0.50581077872211067,9.5043730504061619e-10,0.0,1.3871093609841543e-09,3.4850176610341615e-35,0.0,0.0,0.0,0.0,0.0,0.16688904912092559,0.074370349394859869,0.041472933931960658,0.00012683789436310141,0.00087825880307713195,0.0015311941899342828,1.9075928064490349e-05,2.411741547191465e-05,1.8683536154013412e-05,1.831876631394158e-05,2.15952251391887e-07,3.1996129421296758e-07,1.7269822914436984e-07,1.7010127833293945e-07,1.7139986236055629e-07
6.588761077812661e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.030963220685370337,0.50568592782193733,9.5376820401880174e-10,0.0,1.3879135358560438e-09,3.4922307448585246e-35,0.0,0.0,0.0,0.0,0.0,0.16702607393995009,0.0742671925230418,0.041571430877533233,0.000127014481415757,0.00088217606220420764,0.0015382088006484749,1.9169678629002913e-05,2.4303159552296591e-05,1.8804362201025122e-05,1.8435856867419947e-05,2.1776982184548818e-07,3.2346870665750979e-07,1.743459094444483e-07,1.7171421658485448e-07,1.7303017317351449e-07
6.611801102408812e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.030925022300376821,0.50556143212737503,9.5709641009215357e-10,0.0,1.3887151499149134e-09,3.4994425031176487e-35,0.0,0.0,0.0,0.0,0.0,0.16716274321215613,0.074164290567459115,0.041669623883462667,0.00012718981520615252,0.00088609291030918448,0.0015452224165482128,1.9263409383172437e-05,2.4489501840881759e-05,1.8925448962088185e-05,1.8553184310541208e-05,2.1959418440779825e-07,3.2699919658262145e-07,1.7600222839788112e-07,1.7333546476929419e-07,1.7466895829515482e-07
