Time (s),Volume (m^3),n-heptane,Ar,He,Ne,N2,X(1),C2H4(2),C4H8-1(3),C4H8-2(4),C2H5X(5),H(6),C6H12-1(7),C6H12-2(8),C6H12-3(9),C6H12(10),C6H12(11),HX(80),C2H3X(137),H2(190),C4H7X(141),C2H6(343),C4H6(54),C4H7(69),C4H5X(380),C4H7X(140),C4H7(439),C4H7(68),C4H7X(145),C4H7X(142),C4H7X(143),C4H5X(381),C4H7X(146),C4H6a(379),C6H10(384),C6H9X(985),C6H9X(986),C6H9X(525),C6H9(1116),SX(1115),C6H9(1156),SX(1533),SX(1527),SX(2037),S(1546),SX(2134),S(2186),C3H6(75),SX(2035),SX(2135),S(2216),SX(3411),S(3472),SX(4084)
1.3073329675552344e-14,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282583770956,0.66999999999999771,2.8876182401199295e-40,3.8811579783832149e-64,9.51313713517249e-29,2.8809913572738427e-40,6.7031382426953183e-65,4.1075765239482733e-89,1.8617853154012308e-90,1.7471874331733927e-72,2.387967482066718e-99,2.3700540581785801e-15,2.3700540581785821e-15,1.1795294140636309e-30,9.5131368605310433e-29,2.6067182412417105e-41,5.0937737320370038e-35,1.1435092456189073e-36,1.6334337894075859e-45,6.7096995809899203e-37,3.1736051782150665e-44,7.5278729426692621e-45,5.1238756232503693e-51,2.0993079579631919e-50,9.9064803409058498e-56,1.8382151730316536e-50,1.5268627112520285e-64,1.9078639350224409e-52,1.1005244351269405e-52,6.1630014819592584e-67,5.3900190325779402e-67,5.0777790804326508e-59,4.4719573435588278e-67,3.1840450107584228e-67,2.7818968848700123e-75,1.5176163257403547e-81,6.9561831295003479e-84,1.8398482520648946e-94,2.9443199383237312e-88,1.1368075648195568e-102,6.7538441255513563e-110,4.2020319644067573e-112,4.2020319644066317e-112,1.2658446118247848e-125,1.0134333058380418e-133,7.8147464807432221e-134,1.2511455896487056e-141,1.5624588026272909e-151
2.6158017587139052e-14,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282583770484,0.66999999999999538,4.6255659467045535e-39,4.9742657647859067e-62,3.8077340482135259e-28,1.15314092545071e-39,2.1483674831215826e-63,1.0535156399618012e-86,4.7769495285605562e-88,1.1201678945185398e-70,1.224957384615627e-96,4.742167240922479e-15,4.7421672409224979e-15,9.4458017116951547e-30,3.8077338283124026e-28,4.1756029160508043e-40,4.0791313012470986e-34,9.1550200483538131e-36,2.6163198113101467e-44,5.371839242920142e-36,5.0815151859996763e-43,1.2054387948587219e-43,1.641017607400805e-49,3.3617649213872924e-49,3.1738858050783701e-54,2.944324241196661e-49,9.7802630778108375e-63,3.0558827931972469e-51,1.7627429415128698e-51,1.9743638601274247e-65,1.7267331211424404e-65,1.6267046778133144e-57,2.8653002561593128e-65,2.0401021747324332e-65,3.5648985623654733e-73,3.8895565371369615e-79,1.7828266001853539e-81,9.4308517387325117e-92,7.5461058864136161e-86,1.1654304170708851e-99,4.7693060322026116e-107,8.6156686001626964e-109,8.6156686001621764e-109,5.1908698804250371e-122,8.3116023471119521e-130,6.4092127592782773e-130,2.0522356834710732e-137,5.1257565031676905e-147
5.232739341031247e-14,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282583769535,0.6699999999999906,7.4052097190023396e-38,6.3711357872911475e-60,1.5235895981044332e-27,4.6140143154001417e-39,6.8801613322417949e-62,2.6995267415722247e-84,1.2242806735435267e-85,7.1753777933887041e-69,6.2777098994430142e-94,9.4863935961676033e-15,9.4863935961677532e-15,7.5604697843467706e-29,1.523589422083135e-27,6.6848501843868131e-39,3.2649507608925834e-33,7.3267873209117112e-35,4.188373571383588e-43,4.2991036731934514e-35,8.1324917761851585e-42,1.9294817121224961e-42,5.2534505231095157e-48,5.3814517588586363e-48,1.0162538168841678e-52,4.713464083532981e-48,6.26202636179513e-61,4.892054357124487e-50,2.8219126423534037e-50,6.3214918994294749e-64,5.5286311015198857e-64,5.20836119075372e-56,1.8348304783275826e-63,1.3064060828805603e-63,4.5656693028000471e-71,9.9629588898268758e-77,4.5666460687150761e-79,4.8313592784756593e-89,1.9329060123052411e-83,1.1940843309291884e-96,5.1222935294888563e-104,1.7655001321122045e-105,1.7655001321119915e-105,2.1273990222709903e-118,6.8127611036108162e-126,5.2534368212697024e-126,3.3643037447836366e-133,1.6805674159669928e-142
1.046661450566593e-13,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282583767636,0.66999999999998117,1.1851779922256022e-36,8.1576296386668778e-58,6.0953504702352199e-27,1.8458650260589948e-38,2.2025134681447722e-60,6.9139966245560127e-82,3.135928117599093e-83,4.5942593307767545e-67,3.215692901002896e-91,1.8974846224708381e-14,1.897484622470959e-14,6.0499075202410328e-28,6.0953490612602078e-27,1.0698869659973823e-37,2.61261903290262e-32,5.8625252536298542e-34,6.7032076598606064e-42,3.4399355828981644e-34,1.3010661601208563e-40,3.0877816416889504e-41,1.6814483814200151e-46,8.6134784704968954e-47,3.2529890859644972e-51,7.5435789153445044e-47,4.0085312242134225e-59,7.8294010133713696e-49,4.5162796832593738e-49,2.0234419638301711e-62,1.7696557034294164e-62,1.667140618307021e-54,1.1746218712489692e-61,8.36336917191912e-62,5.8457010113074871e-69,2.5512379902596921e-74,1.1693916354394223e-76,2.4743525339783339e-86,4.9496279645279362e-81,1.2230869886334827e-93,8.1115045071109551e-101,3.6167638932879809e-102,3.6167638932871093e-102,8.7162837518583627e-115,5.5825767720152674e-122,4.3048289692283994e-122,5.5136075022902075e-129,5.5084141547813696e-138
2.0934364834935294e-13,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282583763839,0.66999999999996218,1.8965603193989703e-35,1.0443328681889135e-55,2.4383385839769582e-26,7.383731788854269e-38,7.0494211197454581e-59,1.7703796465896016e-79,8.0302414065974795e-81,2.9409710693459041e-65,1.6468069277097198e-88,3.7951750826161706e-14,3.7951750826171406e-14,4.8405386169371395e-27,2.4383374558303492e-26,1.7120678916916104e-36,2.0903585569806251e-31,4.6904370137593877e-33,1.072658001719311e-40,2.7522088806710129e-33,2.0806472805688402e-39,4.9408978838687487e-40,5.3811411278544158e-45,1.3787459427474599e-45,1.0411127833038503e-49,1.2071353918405371e-45,2.5657059458873769e-57,1.2528732688235388e-47,7.2270229618204446e-48,6.4759174294579886e-61,5.6636881627822221e-61,5.3355934224090781e-53,7.5186115833310556e-60,5.353313860933455e-60,7.4834993107760953e-67,6.5320476622749708e-72,2.9940450619605241e-74,1.2670355440052701e-83,1.267270419817793e-78,1.2526063242516742e-90,1.5394808196187945e-97,7.4081102978910051e-99,7.408110297887435e-99,3.5706608439446951e-111,4.5738319681647158e-118,3.5269807616988991e-118,9.0346128796181948e-125,1.8052206088409266e-133
4.1869865493474027e-13,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282583756251,0.66999999999992421,3.0347165946887054e-34,1.3368239961948668e-53,9.7537506008040213e-26,2.9533494374952461e-37,2.2560343895669587e-57,4.5326063823186099e-77,2.0560314200852944e-78,1.8824269955577464e-63,8.4324673921960001e-86,7.5905554783913808e-14,7.5905554783991305e-14,3.8726754652138576e-26,9.7537415614491682e-26,2.739507359245509e-35,1.6723919672081497e-30,3.7524820182795402e-32,1.7163683856961494e-39,2.2018701362702128e-32,3.325146792471104e-38,7.905661338555521e-39,1.722017642674738e-43,2.2075430695356794e-44,3.3318103622746536e-48,1.9315461249686271e-44,1.642103491447095e-55,2.0047322768693782e-46,1.1564015738739877e-46,2.0724377430529436e-59,1.8125063495731502e-59,1.7075082740699654e-51,4.8122083032341332e-58,3.4263618046845543e-58,9.5793905324954853e-65,1.6722940089619138e-69,7.6651654243250814e-72,6.4875334446273898e-81,3.2443621470096356e-76,1.282730400282516e-87,3.0905341467345261e-94,1.517253824075356e-95,1.5172538240738933e-95,1.4626125745418546e-107,3.7470321615472776e-114,2.8894400052543376e-114,1.4802775847444806e-120,5.9155330591507165e-129
8.374086681055148e-13,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282583741069,0.66999999999984827,4.8557199901953343e-33,1.711127305534667e-51,3.9015786291027156e-25,1.1811529398511069e-36,8.3641869494963636e-56,1.7573406940964677e-74,7.9719111355206444e-76,1.5919704384697704e-61,6.7163059040681361e-83,1.5181312073769461e-13,1.5181312073831429e-13,3.098236656563049e-25,3.9015713754419269e-25,4.383368545262663e-34,1.3379549459437029e-29,3.0019833566428287e-31,2.7462803444857921e-38,1.7615352898395667e-31,5.307429243252273e-37,1.264881058893139e-37,5.5103572213426117e-42,3.5367577137226276e-43,1.0662183827845268e-46,3.090573903221637e-43,1.050928024304147e-53,3.2076781354133287e-45,1.8503039473844446e-45,6.6320270687432792e-58,5.8002189129477503e-58,5.4642107053696568e-50,3.0798649464423896e-56,2.1929461370151188e-56,1.2261611371998115e-62,4.281070596511944e-67,1.9622797835263184e-69,3.3215769918390686e-78,8.3054383597379015e-74,1.3134998024865404e-84,6.2972678684896696e-91,3.1072977711719195e-92,3.1072977711659284e-92,5.9907849532239137e-104,3.0694804638900521e-110,2.3669979690349992e-110,2.4251768617578486e-116,1.9383138628263348e-124
1e-12,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282583735173,0.66999999999981885,1.8997572350827012e-32,4.3901124034429144e-50,6.1741679827937825e-25,1.8688233394094258e-36,5.8930348316359901e-55,8.8873631957593065e-73,4.0319800263443408e-74,2.1140346950204886e-60,6.734925263900469e-81,1.8128909353638491e-13,1.8128909353784669e-13,7.3091217942852602e-25,6.1741508021787986e-25,1.714954084062648e-33,3.1564003064260288e-29,7.0818100961385763e-31,1.0744564208309595e-37,4.1556644273681597e-31,2.06849508245826e-36,4.9483664583887881e-37,3.8673940619185205e-41,1.3865780520740827e-42,7.4837612449793233e-46,1.2091561892625216e-42,1.3904809994903866e-52,1.2549743370669359e-44,7.2391426844418057e-45,4.6550002281181529e-57,4.0711582417494049e-57,3.8353114882528261e-49,4.0751725717195455e-55,2.9017257476823534e-55,3.1459125101688273e-61,2.1622560354513175e-65,9.9109263196730012e-68,3.3284385425109908e-76,4.194734251585707e-72,2.6218404322420364e-82,2.5056325572659601e-88,1.2379741836653156e-89,1.2379741836605474e-89,4.7687285031943005e-101,4.8840479107792954e-107,3.7663998347940182e-107,7.7155000525561127e-113,1.2331605419968897e-120
1.674828694447064e-12,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282583710704,0.6699999999996965,7.7692754033583704e-32,2.1900898544097821e-49,1.5606457445560999e-24,4.7229712975858561e-36,2.6880313957035325e-54,4.5044624725892281e-72,2.0435677826834141e-73,1.0227508670702522e-59,3.4409200461480208e-80,3.0362791695045141e-13,3.0362791695540844e-13,2.4786228887544803e-24,1.5606399063527319e-24,7.0135018496700964e-33,1.0703783640083496e-28,2.4014964650594361e-30,4.3941115308241291e-37,1.4092399807976075e-30,8.4508727231648618e-36,2.0236522439358277e-36,1.7631804148721867e-40,5.6735968584010259e-42,3.4119511261858773e-45,4.9449795587178903e-42,6.7254323082265882e-52,5.132360426897567e-44,2.9605298168512396e-44,2.1222793101025689e-56,1.8560977336428291e-56,1.7485717084333254e-48,1.9710724802644539e-54,1.4035046810967434e-54,1.5693980948811631e-60,1.0958927469186033e-64,5.0231385733060963e-67,1.7005126319347645e-75,2.1260093917250332e-71,1.3449165984333441e-81,1.2879021782123996e-87,6.3632388500784521e-89,6.3632388500539166e-89,2.4536277233775961e-100,2.5142349896346225e-106,1.9388864670612453e-106,3.972830287475755e-112,6.350538608362724e-120
3.3496687471301626e-12,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282583649981,0.66999999999939286,1.2430842174726895e-30,2.8028260852055912e-47,6.2425894046724458e-24,1.8878448322679887e-35,8.6028348533449037e-53,1.15294987285358e-69,5.2315466755238375e-71,6.5459798716996945e-58,1.7614499581575938e-77,6.0725482384314502e-13,6.0725482388280122e-13,1.9828958946599105e-23,6.2425421355702945e-24,1.1221607508786944e-31,8.5630164336884248e-28,1.9210151000830474e-29,7.030566690060953e-36,1.1273882598002417e-29,1.3391713339278868e-34,3.2372714230564687e-35,5.6411980019831213e-39,9.1248649149533505e-41,1.0918197498415364e-43,7.9119078067023353e-41,4.3035298375588952e-50,8.2117747943543398e-43,4.7368466229540961e-43,6.7912719993688922e-55,5.9395049182256491e-55,5.59541106482789e-47,1.2613941610863385e-52,8.9823928297327386e-53,2.0085404275484581e-58,2.8050825852899184e-62,1.2857218461236244e-64,8.7049684006181964e-73,5.4414756725707825e-69,1.3769313570844998e-78,2.6361236438305167e-84,1.3029422928582121e-85,1.3029422928481641e-85,1.0048119797113774e-96,2.0591316306669912e-102,1.588026061709105e-102,6.5069800368907102e-108,2.0802689119277983e-115
5.024508799813261e-12,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282583589257,0.66999999999908921,4.7392462077430575e-30,1.8236106585487386e-46,1.3265466334550859e-23,4.0096845836719337e-35,3.8032299882081233e-52,7.0129939178666343e-69,3.2238659658270537e-70,3.2484344947522609e-57,1.1753173816355503e-76,9.1087725490711659e-13,9.1087725502484583e-13,5.8866916009947953e-23,1.3265330100253409e-23,4.2782273584445429e-31,2.5404201747280683e-27,5.4925877086470246e-29,2.6584755668172937e-35,3.2236098410503328e-29,4.9063104954491765e-34,1.1914266046520234e-34,2.5753825242682576e-38,3.3680890496683626e-40,5.1242782906510436e-43,2.9917274640975751e-40,2.3643430269684958e-49,3.1051300210794767e-42,1.7911505162307863e-42,3.1668646322488096e-54,2.7696766954415398e-54,2.609218769004808e-46,7.0513757569098526e-52,5.0214059780950025e-52,1.3148567646836552e-57,2.109633695733937e-61,9.6695530717395179e-64,7.4044203372405547e-72,4.092335757705794e-68,1.3077626093150667e-77,2.7660032412691673e-83,1.367180181042433e-84,1.3671801810308872e-84,1.1545747507192858e-95,2.5716339282941627e-101,1.9832934758183993e-101,8.7766338496250445e-107,3.0138133829428445e-114
6.699348852496359e-12,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282583528533,0.66999999999878557,1.2751198166045815e-29,7.8686467631406249e-46,2.2629228026002783e-23,6.8369213392033182e-35,1.2996597603116668e-51,4.1330367315493707e-68,1.9479060888837069e-69,1.3741996347350578e-56,7.8629171335141757e-76,1.2144934199731335e-12,1.2144934202296572e-12,1.2826676364584862e-22,2.262893816970968e-23,1.1510804233824145e-30,5.5322747523345581e-27,1.1584840881902814e-28,6.9167845695414368e-35,6.7994858298150349e-29,1.2391713317601488e-33,3.0214733965026449e-34,7.6759709696366541e-38,8.5678661412275384e-40,1.5973771690246921e-42,7.7837990917015279e-40,8.1286248405606583e-49,8.0788950304638105e-42,4.6601968075836629e-42,9.6394096740741564e-54,8.430448847019386e-54,7.9420366113115589e-46,2.4674689173890852e-51,1.7571648217644889e-51,5.2129696237120771e-57,9.3615075012097762e-61,4.2908345995387271e-63,3.6398399277275607e-71,1.8159489455581458e-67,7.0595493025741628e-77,1.6274018897731373e-82,8.0441239137130193e-84,8.0441239136394539e-84,7.3565782108588652e-95,1.7645082431581631e-100,1.3608357314269419e-100,6.4531590534855144e-106,2.3643793389449257e-113
8.374188905179458e-12,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.2733228258346781,0.66999999999848192,2.5791554630309294e-29,2.2656617247639313e-45,3.3584763573142957e-23,1.0143397455922221e-34,3.1667889640277385e-51,1.6289436679136227e-67,8.2349616679142983e-69,3.9885271735928837e-56,3.5402145110614534e-75,1.5181041785940971e-12,1.5181041790418064e-12,2.2386354197350989e-22,3.3584267083159075e-23,2.3282643103723627e-30,9.6511828924631735e-27,1.9693503100785588e-28,1.3316044077375945e-34,1.1559071338325364e-28,2.3435794372169839e-33,5.7288496039492732e-34,1.5899027824232653e-37,1.6278506019855472e-39,3.4076385549062763e-42,1.4985128996537846e-39,1.8082201629759247e-48,1.5553338857518407e-41,8.9717244547062634e-42,2.0157979838836363e-53,1.7629831121987865e-53,1.6608466747951882e-45,5.5222735088643379e-51,3.9326307945844485e-51,1.2320318430117613e-56,2.3085105311813145e-60,1.0580870794806168e-62,9.2626107386864511e-71,4.4780363563766038e-67,1.8349509724076245e-76,4.2782085065007538e-82,2.11469132459008e-83,2.1146913245707085e-83,1.9371966768269391e-94,4.6093242542598314e-100,3.5548244226893694e-100,1.6555765409246309e-105,5.8942946446168551e-113
1e-11,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282583408868,0.66999999999818727,4.7260944273593826e-29,5.847953123765565e-45,4.6223647176453138e-23,1.3955903688824063e-34,6.8938995056976547e-51,5.3274155218767216e-67,2.8082930487864203e-68,1.0135521804848593e-55,1.2814595221387238e-74,1.8128188309294032e-12,1.812818831642756e-12,3.5669102611926683e-22,4.6222871741538853e-23,4.2663576858664506e-30,1.5370420780570897e-26,3.0493103901273652e-28,2.3249859206151862e-34,1.789845848727403e-28,3.9975205610565435e-33,9.7976871900250199e-34,2.9590824246630034e-37,2.7916527577580245e-39,6.6982111936300441e-42,2.6163921598500161e-39,3.6167849273793253e-48,2.7156241563789397e-41,1.5664695461203778e-41,3.808878505317649e-53,3.3311905321779147e-53,3.1382029736057602e-45,1.116867224947323e-50,7.9537481081189354e-51,2.640848625394513e-56,5.1964926667717948e-60,2.3817210555986223e-62,2.1705434691742851e-70,1.0080064404815759e-66,4.4379934653306679e-76,1.0586456697864042e-81,5.2328478574870586e-83,5.2328478574384665e-83,4.8592168160687725e-94,1.1600013502094894e-99,8.9462051693590254e-100,4.1301676540160421e-105,1.4360125064892285e-112
1.034285925148825e-11,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282583396439,0.6699999999981251,5.2896756049122667e-29,6.873432067510767e-45,4.9141073615973844e-23,1.4835728685688646e-34,7.920718927893302e-51,6.4241401133359225e-67,3.3997441489789842e-68,1.1885803961166467e-55,1.5600721232749688e-74,1.874968705563732e-12,1.8749687063431744e-12,3.8973731564672479e-22,4.9140229499427045e-23,4.7751160035931028e-30,1.6792981858945131e-26,3.3138907501777234e-28,2.5812899321144807e-34,1.9451576756106177e-28,4.4195000518596782e-33,1.083696069675715e-33,3.3196367777452593e-37,3.089319853716631e-39,7.5850061685058657e-42,2.90481719949895e-39,4.1041361973797321e-48,3.0149928710674531e-41,1.7391561727878822e-41,4.2841181649383728e-53,3.7468300781591455e-53,3.5297632724730971e-45,1.2696637889504056e-50,9.0419020385778585e-51,3.0283703080773529e-56,6.0012164234184636e-60,2.7505438704435054e-62,2.5207985210988447e-70,1.1641042681085974e-66,5.1765021076334133e-76,1.2386573547598972e-81,6.1226438694385374e-83,6.1226438693815746e-83,5.6962573002683486e-94,1.3606197339697242e-99,1.0493420285402873e-99,4.8399285258631863e-105,1.6779289941476474e-112
1.2311529597797043e-11,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282583325068,0.66999999999776827,9.8991361611010015e-29,1.732832028975969e-44,6.7837116123343137e-23,2.047123977027519e-34,1.7374628920675823e-50,1.8652568134690702e-66,1.0211715303934235e-67,2.9494070539186236e-55,4.7417832968837457e-74,2.2318177711869841e-12,2.2318177724479899e-12,6.3052905778041673e-22,6.7835775247286394e-23,8.9361884535896194e-30,2.7155670334056246e-26,5.2072995354665065e-28,4.6750715228081833e-34,3.0566641123521532e-28,7.7709977923613904e-33,1.912539517346412e-33,6.5157053649980797e-37,5.4736346144671036e-39,1.5836391457304048e-41,5.2609826518604888e-39,8.8939777389426279e-48,5.4605815033716659e-41,3.149859531610525e-41,8.6003308767280006e-53,7.5217509215308781e-53,7.0859862513620596e-45,2.8060445290631648e-50,1.9983622446231184e-50,7.3336677261216025e-56,1.58734160380547e-59,7.2752242151494164e-62,7.2684407395723572e-70,3.0790491910004911e-66,1.6259505246057148e-75,4.240701494413179e-81,2.0962148405561903e-82,2.0962148405348881e-82,2.1302430913107928e-93,5.5803399485867089e-99,4.3037524239271318e-99,2.1914041404718337e-104,8.4751894780752689e-112
1.4280199944105836e-11,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282583253703,0.66999999999741144,1.710376613392762e-28,4.0230945737118741e-44,8.9713517879013004e-23,2.7060966122378989e-34,3.4302282075720334e-50,4.9647242668189509e-66,2.8446583723360363e-67,6.5175842538342127e-55,1.3685295126354186e-73,2.5886486853122631e-12,2.5886486872307316e-12,9.592739043547068e-22,8.9711502898115721e-23,1.5439986790610997e-29,4.129929873667142e-26,7.7406204322932208e-28,7.8997126731125307e-34,4.5439092617164621e-28,1.2789284679148462e-32,3.1592214030205779e-33,1.1851288158172536e-36,9.0778006529752899e-39,3.0284145191427823e-41,8.8896747559884511e-39,1.7682009047101338e-47,9.2270588051773662e-41,5.3224989171693128e-41,1.5969556182397827e-52,1.3966841490160917e-52,1.315768594984801e-44,5.6821519656101021e-50,4.0466980381933391e-50,1.6103192561436678e-55,3.7629994727461093e-59,1.7246547260019159e-61,1.8539257517349547e-69,7.2991878236237087e-66,4.4506722006556511e-75,1.2434049069905048e-80,6.1463682147372714e-82,6.1463682146704393e-82,6.6831833035301902e-93,1.8724345211934006e-98,1.4441022959097618e-98,7.8674289912334044e-104,3.2599107062059219e-111
1.624887029041463e-11,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282583182343,0.66999999999705462,2.7740183472901941e-28,8.5595433641928283e-44,1.1480517709772443e-22,3.4614031801889326e-34,6.2421826935086428e-50,1.1888201912033057e-65,7.1024067147426768e-67,1.3117080435704278e-54,3.5413327089633564e-73,2.9454584953299089e-12,2.9454584981103501e-12,1.3902787326432883e-21,1.1480227810287998e-22,2.5041749948502977e-29,5.9838877114927316e-26,1.1017680113681391e-27,1.262945094779443e-33,6.4678954656594048e-28,1.9981479176899534e-32,4.9542601474555665e-33,2.031426057830861e-36,1.4292877859613989e-38,5.4004871066841002e-41,1.4211978589673895e-38,3.2909799037732414e-47,1.475156136062764e-40,8.5092304125468413e-41,2.78864382151496e-52,2.4389346350533569e-52,2.2976373545741669e-44,1.0758363953773022e-49,7.6620066944461911e-50,3.2873429788459058e-55,8.246096531170122e-59,3.7792654936780806e-61,4.3453957081141236e-69,1.5994955287447456e-65,1.1125787790436769e-74,3.3072669892864126e-80,1.6348664545151797e-81,1.6348664544962987e-81,1.8880670563886701e-92,5.6108096659257488e-98,4.3273412748295086e-98,2.4983778025144229e-103,1.0966570492373519e-110
2.0186210983032216e-11,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.2733228258303963,0.66999999999634108,6.2926925252247399e-28,3.2013699349964549e-43,1.7464410062690699e-22,5.26083150425674e-34,1.7192336587705067e-49,5.5038804578058499e-65,3.521815105337919e-66,4.3286146656251568e-54,1.924154176369322e-72,3.6590048123784913e-12,3.6590048175932277e-12,2.6074781206903316e-21,1.7463868712514459e-22,5.6805744207456262e-29,1.1218667689742257e-25,2.0151783022357714e-27,2.8140752373326937e-33,1.1831060084647175e-27,4.2928244547471367e-32,1.0721872030605265e-32,5.1339800783624841e-36,3.1174280273810077e-38,1.4445880763247691e-40,3.1666137597992501e-38,9.6088393549863976e-47,3.2869484329379002e-40,1.8960299124331163e-40,7.2618839955305595e-52,6.3512734853271261e-52,5.9833240669862777e-44,3.2338174099401299e-49,2.303182145318776e-49,1.1298710897822843e-54,3.2169214702030203e-58,1.4742560391622744e-60,1.9125758552623293e-68,6.2397000570277142e-65,5.4977621767874897e-74,1.8272595654479897e-79,9.0328731254292862e-81,9.0328731253130439e-81,1.162436799648712e-91,3.8384264424906303e-97,2.9604456996645188e-97,1.8948149646487618e-102,9.2041966078224091e-110
2.41235516756498e-11,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282582896955,0.66999999999562765,1.2446407115009482e-27,9.4512385418740752e-43,2.4740714178716747e-22,7.4458874052579228e-34,3.992471841269942e-49,1.9022990991944867e-64,1.2670280286238373e-65,1.1641776513626554e-53,7.3876064835910865e-72,4.3724334074328036e-12,4.3724334162226308e-12,4.3950996272376377e-21,2.4739797897048408e-22,1.1235701286930662e-28,1.890552489822321e-25,3.3427048767022955e-27,5.5101245371940426e-33,1.9626624647483885e-27,8.1743437484256569e-32,2.0564787755347197e-32,1.1252830793036271e-35,6.0248879925562948e-38,3.2903284843355486e-40,6.2002439601906528e-38,2.3809505465263908e-46,6.4360995981031701e-40,3.7125734149014148e-40,1.6280814022591776e-51,1.4239419699639174e-51,1.3414495006333834e-43,8.1971914454821562e-49,5.8383950273510347e-49,3.2039790110200724e-54,1.0114075587607036e-57,4.6348682698068221e-60,6.6159204153245635e-68,1.9617308828040179e-64,2.0786439755838525e-73,7.5078698621670121e-79,3.7115197599513535e-80,3.7115197598997045e-80,5.1648066100184617e-91,1.836068405090439e-96,1.4161160630069464e-96,9.7204368669494324e-102,5.0469533925886651e-109
2.8060892368267387e-11,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282582754291,0.66999999999491433,2.237314990048539e-27,2.4233283696002224e-42,3.331164412618497e-22,1.0016050874968861e-33,8.2492035792459042e-49,5.603427783937472e-64,3.8455320595077603e-65,2.7379586808495282e-53,2.3978819900034102e-71,5.0857198458568104e-12,5.0857198595993104e-12,6.8715413413287493e-21,3.3310198402594622e-22,2.0196858121531943e-28,2.9553429384648282e-25,5.1703463198278129e-27,9.8476052482175883e-33,3.0360235430946556e-27,1.4285287874462011e-31,3.620327722879452e-32,2.2330176367470836e-35,1.0687151761433594e-37,6.7113947092511852e-40,1.1080622410686725e-37,5.2764254030919033e-46,1.1502620265441801e-39,6.6351245171608474e-40,3.2880023986627852e-51,2.8757664294574861e-51,2.7091689234078674e-43,1.8505102817854101e-48,1.3180615011083176e-48,8.0085697213678972e-54,2.7764807046646505e-57,1.2722790846390144e-59,1.9806681317682482e-67,5.385151579791313e-64,6.7459958136431484e-73,2.6275932874710217e-78,1.298978226415392e-79,1.2989782263959865e-79,1.94054539676095e-90,7.376605369133277e-96,5.6894787292794508e-96,4.1614701566884751e-101,2.2954253268312803e-108
3.593557375350256e-11,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282582469081,0.66999999999348836,5.9491704279991607e-27,1.3557682028505291e-41,5.4330598192071586e-22,1.6305139581233443e-33,2.8262935816628045e-48,4.1733260354379042e-63,3.0149130875694366e-64,1.20800667114368e-52,2.3620687578842913e-70,6.5117733143458706e-12,6.511773343027095e-12,1.4341218963540594e-20,5.4327497250345828e-22,5.3704971072280286e-28,6.166830807505994e-25,1.0653202570341399e-26,2.6049487984778984e-32,6.2566984290814328e-27,3.6430382721405571e-31,9.3879032857867176e-32,7.2983529734894245e-35,2.8183726490465856e-37,2.2767821641794482e-39,2.930848262676638e-37,2.1865988823627684e-45,3.0428402689375693e-39,1.7552195628002835e-39,1.1033757397034179e-50,9.6507689083851745e-51,9.0917164872637321e-43,7.9207909475232125e-48,5.6423444491644582e-48,4.4142535863458627e-53,1.9968467080835844e-56,9.1478219531884386e-59,1.8886731839799154e-66,3.8726559214290502e-63,8.6896422605793301e-72,4.6674289700162472e-77,2.3076381102470201e-78,2.3076381101984014e-78,4.8618589167354505e-89,2.668037209761482e-94,2.0580408156173655e-94,2.2258100740737646e-99,1.8601739492964173e-106
