Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),H2OX(23),OCX(25),H2X(49),C2H4(47),CH3X(55),O(29),COX(50),CHOX(53),acetyl(44),C2H6X(52),C2H4X(215),CH4OX(63),C2H4X(70),C2H3X(214),C2H2X(254),C2HX(261),C2H3X(69),C2H2X(276),C2H3(46),C2H2(294),C2H2(314),C2H2X(315)
5.643136742480296e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767719882,0.1186699660022641,0.022821567692651614,0.0,1.1164847885570192e-33,1.586136861464691e-22,3.076668639441464e-46,7.54798857415988e-34,2.1079136937513974e-76,4.980515687520434e-13,7.626228180056815e-66,4.980515679122426e-13,5.2009651122956266e-45,8.979815433694604e-44,3.1013230666763043e-63,3.595970528320552e-64,5.713166278439422e-24,2.3386580160482544e-47,2.7199963373858632e-11,8.053425739323958e-13,3.2240776955600567e-15,4.810527450619351e-24,1.7814455531562384e-23,3.2240353591760074e-15,2.0523723442143082e-20,2.468652810288907e-22,6.276757843463678e-25,9.059759458607147e-34,3.224185776947015e-42,5.860474018662198e-32,2.4515954265528484e-41,1.6026939213800574e-23,6.0605941940225036e-21,5.461681365711932e-57,2.7352176538781704e-60,1.4809484067382511e-68,6.739585619158042e-44,2.15862205984644e-51,7.516700144973691e-54,2.0422412500716655e-57,1.7517970216432405e-42,2.11403343330889e-48,5.593876865945937e-54,6.600419776546005e-59,4.570297257237599e-67,2.5720690664152413e-59,1.656153983170318e-65,8.104442133770769e-74,1.4927624379282059e-75
1.128627408292894e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767439764,0.11866996597456285,0.022821567692248943,0.0,8.932015880527339e-33,6.344662790563119e-22,3.877596400800039e-44,6.038389781059507e-33,1.0626895026893698e-73,9.961031908709989e-13,4.880784492944022e-64,9.961031875118035e-13,8.321541047211931e-44,1.4366622626729303e-42,7.817479651399576e-61,9.064317097737264e-62,2.2852667014727842e-23,1.476949467318415e-45,5.4399929505741676e-11,1.6106852330404041e-12,6.448199349470943e-15,1.9239959821265166e-23,7.12574430404933e-23,6.44802902915824e-15,8.112627401180883e-20,1.9482455859768332e-21,9.888388618848607e-24,7.246915148473005e-33,2.031690846779644e-40,4.688458861586473e-31,7.740744635320684e-40,6.41072033536041e-23,1.2132615354005391e-20,1.3767113563698798e-54,6.892531035276456e-58,7.465667001288764e-66,1.0783334934038203e-42,1.3632845422714243e-49,2.4051483228192945e-52,2.5788586481928237e-55,1.438487444353043e-40,4.585470189700564e-46,2.9840623597037267e-51,8.337246460595484e-57,1.1546140228913263e-64,3.248890415059733e-57,4.184026400441984e-63,4.094883297078195e-71,7.542581210303369e-73
2.257254876382623e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072766879529,0.11866996591916036,0.0228215676914436,0.0,7.145831747702273e-32,2.537954114400182e-21,4.830829377830868e-42,4.8307092039005005e-32,5.296118503156581e-71,1.992206436883262e-12,3.123699217403008e-62,1.9922064234465326e-12,1.3314453006517594e-42,2.2983153991639815e-41,1.9479485690044254e-58,2.258625621276325e-59,9.141067236940204e-23,9.207673099666843e-44,1.0879986139694457e-10,3.2213705507717336e-12,1.2896579162214261e-14,7.69426356542388e-23,2.8502670554390103e-22,1.289589027947059e-14,3.1700688618884885e-19,1.5173068306165675e-20,1.5397700998304398e-22,5.796103888174253e-32,1.2654538666389533e-38,3.7508900260878195e-30,2.41241746815898e-38,2.5642435494142764e-22,2.431093664687936e-20,3.430419184082601e-52,1.716361892834713e-55,3.7201823691595015e-63,1.7253325885615334e-41,8.49918399999192e-48,7.695228282374879e-51,3.2138433736912627e-53,8.791209556584051e-39,5.581894285792534e-44,7.252897252437047e-49,1.0396349930416872e-54,2.879701700523421e-62,4.051315063671518e-55,1.0435368072764427e-60,2.042557093951616e-68,3.7624822220437937e-70
4.514509812562081e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727657590586,0.1186699658083554,0.022821567689832917,0.0,5.717015219629215e-31,1.0152483581054918e-20,5.875900161282538e-40,3.864562811528841e-31,2.577140722954892e-68,3.9844129360049305e-12,1.9991635583805517e-60,3.984412882258424e-12,2.130308215459756e-41,3.676203665985504e-40,4.739206869210805e-56,5.495020312693863e-57,3.6564270216328317e-22,5.599108302209793e-42,2.175997236890976e-10,6.442741184295737e-12,2.57939218614567e-14,3.0763298148142514e-22,1.1400822220184135e-21,2.5791108441289578e-14,1.2117725166573443e-18,1.1519292368758994e-19,2.3406038415217447e-21,4.6345990431189485e-31,7.694560188805325e-37,3.000896667020081e-29,7.3319256089535314e-37,1.0256616925876754e-21,4.880469512301459e-20,8.345695174940804e-50,4.170346304440839e-53,1.8098020462260143e-60,2.760528664797441e-40,5.168343725962264e-46,2.4616758300065242e-49,3.9047052279502216e-51,5.105357483766559e-37,6.435510039457111e-42,1.6738870135540654e-46,1.2646379238410097e-52,7.00659224446295e-60,4.928182087632335e-53,2.5390580484151978e-58,9.939105361107241e-66,1.8310116859940612e-67
6.771764748741539e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072764638588,0.11866996569755044,0.022821567688222234,0.0,1.6347664579851473e-30,2.1574957120401432e-20,3.783343572686581e-39,1.1472913065662511e-30,2.1640429891323562e-67,5.976619442223204e-12,1.135065111715364e-59,5.9766193280127486e-12,8.05938097582558e-41,1.4013652266800819e-39,3.512840692472738e-55,4.073063976478159e-56,7.769907545894713e-22,3.0862119311339923e-41,3.2639958449099797e-10,9.664111815881082e-12,3.8691882523014874e-14,6.535181602741974e-22,2.4226385720845223e-21,3.8685822284102895e-14,2.4966216217205884e-18,3.197016974392874e-19,8.408410941262447e-21,1.3248306822968409e-30,4.219567648932111e-36,8.580978079985313e-29,3.36346681994755e-36,2.179478607323708e-21,7.343556948826805e-20,6.1860277443343e-49,3.1055229505448333e-52,1.523681479420739e-59,1.0443634279782353e-39,2.8487845695560796e-45,1.1552094298038617e-48,2.5241233791462245e-50,2.494423319955183e-36,3.2882087188345306e-41,8.983389661112697e-46,8.177970182404993e-52,5.212955489606389e-59,3.186894578392012e-52,1.8890835614328185e-57,8.373307207136934e-65,1.5425920896848672e-66
1.1286274621100456e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727623976474,0.11866996547594051,0.022821567685000863,0.0,7.513575438258611e-30,5.965435147726292e-20,1.5596486581286137e-37,5.3741414616007056e-30,2.779226251567059e-65,9.961032483045654e-12,3.051353536528743e-58,9.961032167291154e-12,6.360521462473473e-40,1.151730537017802e-38,2.5407105762193038e-53,2.9458427610965017e-54,2.1481509783371484e-21,7.04728615583198e-40,5.439993001337878e-10,1.6106853071298402e-11,6.449052409821942e-14,1.8053475433732586e-21,6.697625353426633e-21,6.447323285212186e-14,6.401300855825526e-18,1.3483578675472212e-18,5.958270832239279e-20,6.083227999872567e-30,1.0046773319101587e-34,3.9438614828657254e-28,4.4859181682709874e-35,6.025243109403288e-21,1.2324578176539637e-19,4.473867348335824e-47,2.7365095575264184e-50,2.411444859162437e-57,8.242201857050293e-39,6.505208981421222e-44,1.6096613777080788e-47,9.976429097668496e-49,6.45036057312003e-35,1.7799598074496267e-39,1.0013594121797442e-43,3.239040091236958e-50,3.626495124679242e-57,1.2622573947563347e-50,1.3142117274937362e-55,1.034942513031133e-62,1.9069872176850837e-64
1.525127634126886e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727604294757,0.11866996528130505,0.022821567682171598,0.0,1.655301058434232e-29,1.048023723350843e-19,6.8183726121314484e-37,1.2140174878222406e-29,1.3875329822806712e-64,1.3460461015892192e-11,1.2642940526868699e-57,1.3460460461203252e-11,1.7313587738898188e-39,3.261065283146281e-38,1.1994566982953696e-52,1.3907034634422657e-53,3.773707758685446e-21,2.6575986535214454e-39,7.351126769021212e-10,2.1765380985885154e-11,8.715118258929273e-14,3.1698875659884713e-21,1.1765588336904941e-20,8.71202390065562e-14,1.0725595590250788e-17,2.8390961206307713e-18,1.5363928179668035e-19,1.3395050348995955e-29,3.977992650588498e-34,8.68855373698882e-28,1.4891817942563208e-34,1.0584268104621199e-20,1.6741436714601824e-19,2.1120579364174906e-46,1.5511117996412884e-49,1.5063659346164147e-56,2.2435607099181147e-38,2.453183894893136e-43,5.301826299502527e-47,4.166673398065471e-48,2.604123837241465e-34,8.883882720674653e-39,6.085853375180309e-43,1.353330717389734e-49,1.6399487191073844e-56,5.273966212025445e-50,5.9430772735866485e-55,4.955744261611406e-62,9.131601575412352e-64
1.9216278061437265e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727584613034,0.11866996508666959,0.022821567679342333,0.0,3.102607613221849e-29,1.6251929961626123e-19,2.3172123752981803e-36,2.3160932373610087e-29,6.304116480287379e-64,1.6959889572146783e-11,3.7895367864739814e-57,1.6959888712035193e-11,3.927598754357235e-39,7.383216695658764e-38,4.7351207555349035e-52,5.490092941137387e-53,5.8516447638183976e-21,7.951050609702842e-39,9.262260487537376e-10,2.7423908894124557e-11,1.09814415465816e-13,4.912771305037103e-21,1.82436759876922e-20,1.0976558166333326e-13,1.5869112295402018e-17,5.073043745880892e-18,3.2941648491374315e-19,2.5093096666703475e-29,1.1471933458860288e-33,1.628511820321662e-27,3.7720635483466076e-34,1.6411670748207884e-20,2.1203533221982977e-19,8.337670812959902e-46,5.6608771307000486e-49,6.082722463801813e-56,5.089535451826027e-38,7.339513736775007e-43,1.4188883060512766e-46,1.4504720813492313e-47,7.166264519092275e-34,2.630374322573618e-38,1.9065945713366767e-42,4.714902841210044e-49,6.589798776193883e-56,1.837425686580314e-49,2.3881235770104768e-54,2.2819238808929403e-61,4.204989138851366e-63
2.318127978160567e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072756493131,0.11866996489203416,0.02282156767651307,0.0,5.154006492304701e-29,2.319391642543503e-19,6.308728906048717e-36,3.9122696824870217e-29,2.0848330069204195e-63,2.045931815019449e-11,9.740807529611253e-57,2.0459316922758937e-11,7.599942234071357e-39,1.447983336234918e-37,1.422971546518235e-51,1.6498408063927975e-52,8.350753998448665e-21,1.9302094241961972e-38,1.1173394160278225e-09,3.308243679640551e-11,1.324801640522719e-13,7.007429625582365e-21,2.6034524620458678e-20,1.324093756844401e-13,2.1681423221635823e-17,8.067797260729064e-18,6.062197527098395e-19,4.166299146021106e-29,2.828006054319429e-33,2.705216711035299e-27,8.17722385569437e-34,2.3419827807964548e-20,2.570774690032527e-19,2.50554556144905e-45,1.7693463463417387e-48,2.1067561290320622e-55,9.848306795761821e-38,1.7817586360339926e-42,3.142916372299423e-46,3.9228599095481856e-47,1.7491407336072763e-33,7.419627468737442e-38,6.193984186795075e-42,1.2760014671848494e-48,1.9772484979675315e-55,4.9726876338562475e-49,7.165549538218942e-54,7.55094397043754e-61,1.3915064104645717e-62
3.111128322194248e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072752556787,0.11866996450276328,0.02282156767085454,0.0,1.0908585399122776e-28,3.973330289879255e-19,2.8061525104709933e-35,8.572912269813282e-29,1.1650622284570318e-62,2.7458175355730607e-11,4.213965663410761e-56,2.7458173253209854e-11,1.9929176888245568e-38,3.9957947043552295e-37,7.092889346162074e-51,8.223527082749319e-52,1.430451914503321e-20,7.095906262534645e-38,1.499566140190587e-09,4.4399492587414435e-11,1.778176781413393e-13,1.1993505662715526e-20,4.459434434210066e-20,1.7769345051124182e-13,3.4590436251271305e-17,1.593937325686453e-17,1.4657265871605496e-18,8.810852157533771e-29,1.1265757648030532e-32,5.725488667206883e-27,2.6265518615783284e-33,4.0114661515566095e-20,3.4811728799657067e-19,1.2488550838057014e-44,1.1857345092832151e-47,1.6153845373339824e-54,2.5825040995276354e-37,6.550201178157211e-42,1.0077270065350206e-45,1.6467495761637482e-46,6.900102105344754e-33,3.8324941946764316e-37,4.1876221064980434e-41,5.36140978205564e-48,9.46061141868369e-55,2.0894078206321355e-48,3.4286185743327393e-53,4.0956789751443283e-60,7.548124725772371e-62
3.904128666227928e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072748620443,0.11866996411349238,0.02282156766519601,0.0,1.9740886965522807e-28,6.061001032139074e-19,8.927500614561623e-35,1.5981706866401514e-28,4.457055318551052e-62,3.4457032642008926e-11,1.257264143832462e-55,3.4457029435039e-11,4.296527243729679e-38,8.886692471376753e-37,2.4882708853969582e-50,2.884868383694676e-51,2.181894807871581e-20,1.9777721661855065e-37,1.8817928473912023e-09,5.571654835637735e-11,2.2316539726652637e-13,1.8279096599041927e-20,6.80179092827438e-20,2.2297178771632907e-13,4.9327620225784646e-17,2.7044460087914258e-17,2.9344524585321223e-18,1.5932275653777562e-28,3.1830533234670264e-32,1.0360879694150712e-26,6.466199700921253e-33,6.11837612799135e-20,4.407177686378165e-19,4.381013667527525e-44,4.452699712018596e-47,6.504683907527765e-54,5.56761982962746e-37,1.8256818041106063e-41,2.546882089409848e-45,5.10315793902362e-46,1.92651189210427e-32,1.2433425120861645e-36,1.5440472477805903e-40,1.6627450114927313e-47,3.231449263794824e-54,6.479975523089699e-48,1.1711300490193819e-52,1.5292376986108074e-59,2.8184500097623996e-61
4.697129010261609e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072744684099,0.11866996372422155,0.02282156765953748,0.0,3.2545765620643946e-28,8.611194520605087e-19,2.409519591955964e-34,2.695476411533479e-28,1.4392421847707537e-61,4.145589001437027e-11,3.23844376389193e-55,4.145588545839834e-11,8.268539024565907e-38,1.7477283733913427e-36,7.381848836440912e-50,8.558284334188864e-51,3.099745543043445e-20,4.750824690029021e-37,2.2640195365057035e-09,6.703360410182075e-11,2.6852462712634783e-13,2.5947032345970073e-20,9.662691276390462e-20,2.682440078344688e-13,6.559012178966464e-17,4.1813789866223695e-17,5.25957398541053e-18,2.6245903407111365e-28,7.740581358935496e-32,1.7080803434032064e-26,1.383704229401479e-32,8.691611801817209e-20,5.349823252414783e-19,1.2996596884281238e-43,1.4013325290703747e-46,2.2545752866752104e-53,1.0714727635264218e-36,4.3855087666159477e-41,5.639098470759233e-45,1.356532541003847e-45,4.571959041477238e-32,3.3923399685307494e-36,4.800250335819117e-40,4.423497370615669e-47,9.420775317176805e-54,1.7239200825945116e-47,3.414312739001768e-52,4.846591089805233e-59,8.932933797456161e-61
5.49012935429529e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072740747755,0.11866996333495071,0.022821567653878952,0.0,5.016761202238057e-28,1.16310354448256e-18,5.7990749641819485e-34,4.225920438003982e-28,4.117168135193383e-61,4.845474747412121e-11,7.498100732252111e-55,4.8454741320862366e-11,1.4638234119412787e-37,3.1389665678536754e-36,1.9444175314970847e-49,2.254255806648416e-50,4.186551244797433e-20,1.0241487865242095e-36,2.646246207257258e-09,7.835065982338519e-11,3.1389616723642454e-13,3.501476125215541e-20,1.305000522285617e-19,3.1351001805979614e-13,8.30199906492975e-17,6.044033528065564e-17,8.69779866624794e-18,4.042386852119832e-28,1.6877124548381967e-31,2.6328065988316323e-26,2.669115351434798e-32,1.1738213271995872e-19,6.309364288201006e-19,3.4232619920280554e-43,3.959289130326314e-46,7.002954110248869e-53,1.8968867840188896e-36,9.454015504159099e-41,1.1330167306406372e-44,3.2246999003616446e-45,9.589785845010773e-32,8.080229145138907e-36,1.2989491020487302e-39,1.0524354251955311e-46,2.44971729299234e-53,4.1015752736696007e-47,8.878595783446302e-52,1.366747726291184e-58,2.5192398135311554e-60
7.076130042362652e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072732875067,0.1186699625564091,0.022821567642561897,0.0,1.0437448113131607e-27,1.9083063910135234e-18,3.208858399987283e-33,8.993165714060041e-28,4.242405649720006e-60,6.245246265633044e-11,3.660971803142445e-54,6.245245256199524e-11,3.98551438998152e-37,8.616202702392177e-36,1.4585298755031803e-48,1.690822697140372e-49,6.868193155143184e-20,4.2120190512916215e-36,3.410699493544855e-09,1.0098477119475964e-10,4.046790545255385e-13,5.733815857107294e-20,2.1407120923600913e-19,4.040233707044783e-13,1.1999780742378154e-16,1.0927037212200797e-16,2.0329983671396382e-17,8.39401656669963e-28,6.949471269822243e-31,5.476949479095842e-26,8.278545370166662e-32,1.9254221292372592e-19,8.279249318303968e-19,2.5674779738587843e-42,3.241752672577746e-45,8.144048377757737e-52,5.164616897308189e-36,3.888226332258908e-40,4.042960283306824e-44,1.7610058576281293e-44,3.4136975447950336e-31,3.7158155603015425e-35,8.087432809227158e-39,5.767244042516896e-46,1.806446812369351e-52,2.247704900724666e-46,6.547869952480507e-51,1.374239437551571e-57,2.5337786379220298e-59
8.662130730430014e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072725002379,0.11866996177786757,0.022821567631244842,0.0,1.8807311079379367e-27,2.84171001479199e-18,1.1207251380987072e-32,1.6413379315834726e-27,2.102295526009355e-59,7.645017818853084e-11,1.1841458786260074e-53,7.645016315848339e-11,8.799237837730439e-37,1.9047662814597036e-35,6.097613174103572e-48,7.068476255664188e-49,1.0226773495637775e-19,1.221117682583945e-35,4.175152706259124e-09,1.2361888247054756e-10,4.955170229607727e-13,8.522210997123085e-20,3.1872501179864913e-19,4.945118533875647e-13,1.5903320669108066e-16,1.7300343416031564e-16,3.9582383834363826e-17,1.509727957826945e-27,2.0075658188730174e-30,9.867713092847397e-26,1.9717472047405406e-31,2.86655572520257e-19,1.0316828058088358e-18,1.0732853254230064e-41,1.3527304888993614e-44,4.013683577776636e-51,1.1402490152761711e-35,1.1272629763300917e-39,1.0798160290375178e-43,6.137079270406447e-44,8.853489377559695e-31,1.1412159084437224e-34,2.9880330492615684e-38,2.015117445538116e-45,7.53518047046669e-52,7.853860724279107e-46,2.7314616211144495e-50,6.779528333254919e-57,1.2502102012967734e-58
1.0248131418497375e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072717129692,0.1186699609993261,0.022821567619927787,0.0,3.0752369149116514e-27,3.963320384748758e-18,3.0753321734659244e-32,2.7048656985952898e-27,7.548181195482995e-59,9.044789407062531e-11,3.0901054114049745e-53,9.044787311034277e-11,1.695141710252955e-36,3.6706114993307776e-35,1.9218091937568176e-47,2.2277231006096757e-48,1.4262276664419483e-19,2.89290613356254e-35,4.93960584540178e-09,1.4625299365078484e-10,5.864127613538412e-13,1.1863727800460446e-19,4.444556055815973e-19,5.849754732609563e-13,1.9924688145873681e-16,2.5068814891866036e-16,6.827863536225324e-17,2.4641583395189847e-27,4.758105565924974e-30,1.6132840307141673e-25,3.994280611174181e-31,3.9971398893557e-19,1.2422098931796613e-18,3.382466022790811e-41,4.275252980295598e-44,1.4488356085660796e-50,2.1966533995803969e-35,2.6705954727435423e-39,2.4197485861057575e-43,1.6801483181575697e-43,1.9060695870607537e-30,2.8119108426992314e-34,8.582726120419314e-38,5.5298744959097056e-45,2.3737229176751934e-51,2.1553059286848686e-45,8.605110930917335e-50,2.430757701608313e-56,4.4832537851225224e-58
1.1834132106564737e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727092570044,0.1186699602207847,0.022821567608610732,0.0,4.69172557605414e-27,5.273142438424952e-18,7.242358196965145e-32,4.147729413738034e-27,2.2293496489319143e-58,1.0444561030251983e-10,7.03751212113449e-53,1.0444558241757951e-10,2.9709092108369747e-36,6.43517359183559e-35,5.084961113634042e-47,5.894176097936639e-48,1.8974697539555826e-19,5.999774151742323e-35,5.704058910973399e-09,1.688871047355035e-10,6.773685440190904e-13,1.5755371549802838e-19,5.912573086464082e-19,6.754142372801796e-13,2.4009182494355384e-16,3.4112366986322093e-16,1.081597431316909e-16,3.752756925931901e-27,9.909439798565893e-30,2.460959523140913e-25,7.247629729521304e-31,5.317093108569601e-19,1.4595061411284866e-18,8.949093074656971e-41,1.146460936910862e-43,4.365371932858403e-50,3.8498673584483404e-35,5.538785539603727e-39,4.820590087590501e-43,3.939728614134618e-43,3.6202843067302074e-30,5.986378848691811e-34,2.098018580442149e-37,1.2996478093709872e-44,6.272861923895265e-51,5.0655868935519236e-45,2.274147597372563e-49,7.170446987120974e-56,1.3227041269259864e-57
