Time (s),Volume (m^3),n-heptane,Ar,He,Ne,N2,X(1),C2H4(2),C4H8-1(3),C4H8-2(4),C2H5X(5),H(6),C6H12-1(7),C6H12-2(8),C6H12-3(9),C6H12(10),C6H12(11),HX(80),C2H3X(137),C4H7X(141),C4H6(54),C2H2X(348),C2H6(343),C2H2(37),C4H5X(380),C4H5X(379),C4H7X(140),C6H9X(429),C6H8(498),C6H9X(428),C6H8(56)
4.202315217509434e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.2317606185805641,0.64921889870600158,2.2996492206603688e-15,0.0,2.0842899264096663e-10,3.8886652467060203e-37,2.3376714934145044e-26,0.0,0.0,4.2556227222155116e-36,0.0,0.020781106390635545,0.020781095144531917,7.8073269373742178e-14,2.1250614645478838e-10,5.5111893346965586e-09,2.1513879562119582e-16,1.0259100068260897e-13,1.5241525317722232e-12,7.620763013531548e-13,1.7187691955859764e-16,2.1471184101169389e-22,2.4128239087695885e-20,2.3284248060299807e-20,1.2072548004547778e-20
4.269329448558579e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.23120837793214799,0.64894277844802928,2.4007801745097075e-15,0.0,2.1467477896252305e-10,3.9724960036973817e-37,2.4799135574573002e-26,0.0,0.0,4.5928322971722291e-36,0.0,0.021057226794046924,0.021057215225360987,7.9077211070345308e-14,2.1893816379850723e-10,5.6690190741358685e-09,2.2829274603827437e-16,1.0569786748314309e-13,1.5902379236846406e-12,7.9511899981688873e-13,1.7719995462198457e-16,2.2417426542636145e-22,2.5615171326822319e-20,2.4697685867050947e-20,1.2985518051867825e-20
4.336343679607724e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.23065899543801976,0.64866808726788561,2.5045366249236908e-15,0.0,2.2100000110402567e-10,4.0564742407425699e-37,2.628247551604228e-26,0.0,0.0,4.9507270796976224e-36,0.0,0.021331918121170683,0.021331906226410485,8.0075080351987351e-14,2.2545474290955818e-10,5.828546173159127e-09,2.4201471606752523e-16,1.0884563652926546e-13,1.6579832253761053e-12,8.2899165330270058e-13,1.8259999011955712e-16,2.3388274864934281e-22,2.7167059059894729e-20,2.6171333081202826e-20,1.3950545458852948e-20
4.4033579106568695e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.23011244791735791,0.64839481357515172,2.6109369705834533e-15,0.0,2.2740417594645814e-10,4.1405916683976131e-37,2.7828241514787338e-26,0.0,0.0,5.3302141250050486e-36,0.0,0.021605191962408381,0.021605179738119481,8.1066932913037367e-14,2.3205544707111089e-10,5.9897520480323778e-09,2.5631901591842477e-16,1.1203409644070249e-13,1.7273976834991339e-12,8.6369888514148937e-13,1.8807690527267703e-16,2.4383900951002904e-22,2.8785575568466435e-20,2.770665393561362e-20,1.4969629397780431e-20
4.470372141706015e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.22956871244657906,0.64812294590802699,2.7199991746921543e-15,0.0,2.3388682478706895e-10,4.2248404040239458e-37,2.9437948412544872e-26,0.0,0.0,5.7322246144658495e-36,0.0,0.021877059779542567,0.02187704722230761,8.2052823764452051e-14,2.3873984325443464e-10,6.1526183375454803e-09,2.712200428981866e-16,1.1526303754898353e-13,1.7984902366227504e-12,8.9924516462248423e-13,1.9363058144967713e-16,2.5404472561504677e-22,3.0472405641732754e-20,2.9305119054296983e-20,1.6044807071513624e-20
4.53738637275516e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.22902776635571118,0.64785247293151771,2.8317407732644046e-15,0.0,2.4044747328532739e-10,4.3092129512228493e-37,3.1113118869802654e-26,0.0,0.0,6.1577140751454656e-36,0.0,0.022147532907550213,0.02214752001398846,8.3032807244392586e-14,2.4550750207551619e-10,6.3171268998188585e-09,2.8673227895807904e-16,1.1853225187847364e-13,1.8712695216592309e-12,9.3563481020661517e-13,1.9926090207070361e-16,2.6450153413444799e-22,3.2229245299853717e-20,3.0968205154943181e-20,1.7178153531695973e-20
4.604400603804305e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.22848958722482873,0.64758338343565314,2.9461788832477256e-15,0.0,2.4708565140970693e-10,4.3937021803537348e-37,3.2855283104999826e-26,0.0,0.0,6.6076625965719446e-36,0.0,0.022416622556385206,0.02241660932315212,8.4006937028739177e-14,2.5235799775233017e-10,6.4832598091645757e-09,3.0287028829035982e-16,1.218415331276736e-13,1.945743880155204e-12,9.7287199267206352e-13,2.0496775251578179e-16,2.7521103257102823e-22,3.4057801522548326e-20,3.2697394757712655e-20,1.8371781489619614e-20
4.67141483485345e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.22795415288054849,0.64731566633373339,3.0633302104780899e-15,0.0,2.5380089338528047e-10,4.4783013100767479e-37,3.4665978639500854e-26,0.0,0.0,7.0830750447732689e-36,0.0,0.022684339812730367,0.022684326236517179,8.4975266140813541e-14,2.5929090806275036e-10,6.6509993530007574e-09,3.1964871497473911e-16,1.2519067665078223e-13,2.0219213644502236e-12,1.0109607381935469e-12,2.1075102003600187e-16,2.8617477951436042e-22,3.5959791982851613e-20,3.4494175900173729e-20,1.9627841120123971e-20
4.7384290659025955e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.22742144139258497,0.647049310660608,3.1832110574730917e-15,0.0,2.6059273764211213e-10,4.5630038898634901e-37,3.6546750048206612e-26,0.0,0.0,7.5849812736186876e-36,0.0,0.02295069564171974,0.022950681719253029,8.5937846961375641e-14,2.6630581430309026e-10,6.8203280288182367e-09,3.3708228067329666e-16,1.2857947943951661e-13,2.0998097437058425e-12,1.0499049313568566e-12,2.1661059366772767e-16,2.9739429538007403e-22,3.7936944785929449e-20,3.6360041858258679e-20,2.0948519858867446e-20
4.805443296951741e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.22689143107036414,0.64678430557098221,3.3058373310688014e-15,0.0,2.6746072676443296e-10,4.6478037834229532e-37,3.8499148715733374e-26,0.0,0.0,8.1144363334980533e-36,0.0,0.023215700888631719,0.023215686616672983,8.6894731238724957e-14,2.7340230124726032e-10,6.991228541198424e-09,3.5518578237281327e-16,1.3200774010518647e-13,2.179416509808139e-12,1.0897083181101179e-12,2.2254636414973175e-16,3.088710631335617e-22,3.9990998212849905e-20,3.8296490873115729e-20,2.2336042193303013e-20
4.872457528000886e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.22636410045969471,0.64652064033775247,3.4312245499017913e-15,0.0,2.7440440744058351e-10,4.7326951529927259e-37,4.0524732597983495e-26,0.0,0.0,8.6725206773720988e-36,0.0,0.023479366280553464,0.02347935165589873,8.7845970097813747e-14,2.8057995710653184e-10,7.1636837988813919e-09,3.7397409017349644e-16,1.3547525886101684e-13,2.2607488831465737e-12,1.1303745086532205e-12,2.2855822384316554e-16,3.2060652899891906e-22,4.2123700469210306e-20,4.0305025883736529e-20,2.3792669447677108e-20
4.939471759050031e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.22583942833949508,0.64625830435037068,3.5593878517387804e-15,0.0,2.8142333041371174e-10,4.8176724444483608e-37,4.2625065988960053e-26,0.0,0.0,9.2603403642254702e-36,0.0,0.023741702428017424,0.023741687447496839,8.8791614049610559e-14,2.8783837348989748e-10,7.3376769118831837e-09,3.9346214512310514e-16,1.3898183750471707e-13,2.3438138182719904e-12,1.1719069802668174e-12,2.3464606665427494e-16,3.3260210315421106e-22,4.4336809438521329e-20,4.2387154265242048e-20,2.532069956235976e-20
5.006485990099176e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.22531739371857523,0.64599728711323412,3.6903420006608402e-15,0.0,2.8851705043321159e-10,4.9027303731864959e-37,4.4801719292796085e-26,0.0,0.0,9.8790272599533626e-36,0.0,0.024002719826610265,0.024002704487087686,8.9731713000858572e-14,2.9517714536501449e-10,7.5131911886613975e-09,4.1366495709550383e-16,1.4252727940128987e-13,2.4286180094364953e-12,1.2143090800822627e-12,2.4080978795977451e-16,3.4485916041256142e-22,4.6632092440253272e-20,4.4544387572711924e-20,2.692246686780319e-20
5.0735002211483215e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.22479797583247307,0.64573757824410427,3.82410139410327e-15,0.0,2.9568512620688897e-10,4.9878639107398188e-37,4.7056268800827304e-26,0.0,0.0,1.0529739235711617e-35,0.0,0.024262428858554886,0.024262413156927488,9.0666316262637368e-14,3.0259587101972383e-10,7.6902101333280818e-09,4.3459760271269587e-16,1.4611138946607782e-13,2.5151678960178811e-12,1.2575840277938252e-12,2.4704928453479676e-16,3.5737904088915303e-22,4.9011325992451039e-20,4.6778241290444889e-20,2.8600341853415455e-20
5.140514452197467e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.22428115414034269,0.64547916747255119,3.9606800697520676e-15,0.0,3.0292712035384191e-10,5.0730682720843057e-37,4.9390296473535015e-26,0.0,0.0,1.1213660363759289e-35,0.0,0.024520839794266055,0.024520823727463986,9.1595472559060956e-14,3.1009415202413277e-10,7.868717442909053e-09,4.5627522330941148e-16,1.4973397414804257e-13,2.6034696678312015e-12,1.3017349183144734e-12,2.5336445448333612e-16,3.7016305065528268e-22,5.1476295578825324e-20,4.9090234586540696e-20,3.0356730931625683e-20
5.207528683246612e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.22376690832189547,0.64522204463842314,4.100091712304992e-15,0.0,3.102425993580423e-10,5.1583389036014263e-37,5.1805389727375849e-26,0.0,0.0,1.1932001110821765e-35,0.0,0.024777962793880139,0.024777946358866064,9.2519230036757478e-14,3.1767159319325114e-10,8.0486970046487112e-09,4.7871302293934562e-16,1.5339484141327347e-13,2.6935292703300381e-12,1.3467647243765081e-12,2.5975519717110706e-16,3.8321246237950667e-22,5.4028795420231182e-20,5.1481890072695912e-20,3.2194076197407551e-20
5.274542914295757e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.22325521827439099,0.64496619969034275,4.2423496600984799e-15,0.0,3.1763113352260751e-10,5.2436714716600854e-37,5.4303141226342631e-26,0.0,0.0,1.2685998529001684e-35,0.0,0.025033807908759413,0.025033791102528197,9.3437636272958104e-14,3.253278025501719e-10,8.2301328933594843e-09,5.0192626642215986e-16,1.5709380072872124e-13,2.7853524096999236e-12,1.392676299078274e-12,2.6622141316074246e-16,3.9652851595557801e-22,5.6670628250446432e-20,5.3954733569108527e-20,3.4114855183518145e-20
5.341557145344902e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.22274606410967832,0.64471162268422777,4.3874669115990598e-15,0.0,3.250922969247477e-10,5.3290618517850282e-37,5.6885148678037395e-26,0.0,0.0,1.3476916444264251e-35,0.0,0.025288385082971543,0.02528836790254985,9.4350738283476955e-14,3.3306239128978683e-10,8.413009368815048e-09,5.2593027743039052e-16,1.6083066304615323e-13,2.8789445578463522e-12,1.4394723783781649e-12,2.727630041492582e-16,4.10112419118004e-22,5.9403605096164385e-20,5.6510293874388727e-20,3.6121580611700329e-20
5.4085713763940476e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.22223942615128567,0.64445830378183511,4.5354561317685919e-15,0.0,3.3262566737137864e-10,5.4145061183803407e-37,5.9553014634323602e-26,0.0,0.0,1.4306045642522577e-35,0.0,0.025541704154744587,0.025541686597190531,9.5258582531964684e-14,3.4087497374302649e-10,8.597310873186468e-09,5.5074043661541375e-16,1.6460524078632672e-13,2.9743109572797187e-12,1.4871555835370916e-12,2.7937987290771096e-16,4.2396534804570669e-22,6.2229545061116534e-20,5.9150102540375125e-20,3.82168001400875e-20
5.475585607443193e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.22173528493155881,0.64420623324933057,4.6863296583053057e-15,0.0,3.4023082635538726e-10,5.5000005349783767e-37,6.2308346296435823e-26,0.0,0.0,1.5174704053348228e-35,0.0,0.02579377485789815,0.025793756920300923,9.6161214937630113e-14,3.4876516734161539e-10,8.7830220285204434e-09,5.7637217977165163e-16,1.6841734782337652e-13,3.0714566258994882e-12,1.5357284235105652e-12,2.8607192322298173e-16,4.3808844795347471e-22,6.5150275114244336e-20,6.187569365175812e-20,4.040309610704167e-20
5.542599838492338e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.22123362118884496,0.64395540145588115,4.8400995077563754e-15,0.0,3.4790735901253894e-10,5.5855415449861144e-37,6.5152755324257016e-26,0.0,0.0,1.6084236931331278e-35,0.0,0.026044606823250983,0.026044588502730486,9.7058680882432421e-14,3.5673259258333699e-10,8.9701276342588741e-09,6.0284099603820669e-16,1.7226679946941304e-13,3.1703863616798412e-12,1.5851932972915214e-12,2.9283905984161849e-16,4.5248283367160494e-22,6.8167629881839328e-20,6.4688603610414167e-20,4.2683085271646799e-20
5.609614069541483e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.2207344158647242,0.6437057988722702,4.9967773815124818e-15,0.0,3.556548540790147e-10,5.6711257629024933e-37,6.8087857649879773e-26,0.0,0.0,1.7036017035113639e-35,0.0,0.026294209580005602,0.026294190873712132,9.7951025220137101e-14,3.6477687299779231e-10,9.1586126647989106e-09,6.3016242613714677e-16,1.7615341245932829e-13,3.2711047472589755e-12,1.6355524962049683e-12,2.9968118841567193e-16,4.6714959021440853e-22,7.1283451443573636e-20,6.7590370924356847e-20,4.5059418551071876e-20
5.676628300590628e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.22023765010128499,0.64345741606953522,5.1563746716882276e-15,0.0,3.6347290384956827e-10,5.7567499659817832e-37,7.1115273295394368e-26,0.0,0.0,1.8031444804118841e-35,0.0,0.026542592557110372,0.026542573462224238,9.88382922838133e-14,3.7289763511265077e-10,9.3484622670927755e-09,6.5835206064766719e-16,1.8007700493580538e-13,3.3736161544342003e-12,1.6868082061555351e-12,3.065982154504607e-16,4.820897733374858e-22,7.4499589132343781e-20,7.0582536001212119e-20,4.7534780755010219e-20
5.743642531639774e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.21974330523844468,0.64321024371762858,5.3189024668802753e-15,0.0,3.7136110413629053e-10,5.8424110863193244e-37,7.4236626194512977e-26,0.0,0.0,1.9071948533000742e-35,0.0,0.026789765084599348,0.026789745598330542,9.9720525892154747e-14,3.8109450842038246e-10,9.5396617582865583e-09,6.8742553831538293e-16,1.8403739643452873e-13,3.4779247485649023e-12,1.7389625098289525e-12,3.1359004825420913e-16,4.9730441008385736e-22,7.781789933785372e-20,7.3666640946128551e-20,5.0111890317394061e-20
5.810656762688919e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.2192513628113128,0.64296427258409827,5.4843715578144373e-15,0.0,3.7931905422797229e-10,5.9281062033373936e-37,7.7453544018184481e-26,0.0,0.0,2.0158984543833325e-35,0.0,0.027035736394910494,0.027035716514498362,1.0059776935833001e-13,3.8936712534545915e-10,9.7321966233972839e-09,7.1739854439601579e-16,1.8803440786959182e-13,3.5840344928854206e-12,1.79201738884849e-12,3.2065659488949453e-16,5.1279449931954155e-22,8.1240245313863148e-20,7.6844229364033159e-20,5.2793499025576181e-20
5.877670993738064e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.21876180454759772,0.64271949353279212,5.6527924428889282e-15,0.0,3.8734635685005474e-10,6.0138325366500759e-37,8.0767658004253419e-26,0.0,0.0,2.1294037356062911e-35,0.0,0.027280515624182551,0.027280495346895438,1.0147006549744258e-13,3.977151212120228e-10,9.9260525130275049e-09,7.4828680903276291e-16,1.9206786151909893e-13,3.6919491527298e-12,1.8459747258873321e-12,3.2779776412644761e-16,5.2856101225876242e-22,8.4768496989029273e-20,8.0116846166147302e-20,5.5582391747163491e-20
5.944685224787209e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.21827461236505435,0.64247589752258127,5.8241753336009607e-15,0.0,3.9544261812515654e-10,6.0995874392872628e-37,8.4180602790639194e-26,0.0,0.0,2.2478619854243967e-35,0.0,0.027524111813530965,0.027524091136665933,1.0233745663189421e-13,4.0613813421201086e-10,1.0121215241116724e-08,7.8010610566664316e-16,1.9613758101095824e-13,3.8016722996703726e-12,1.90083630673787e-12,3.3501346539765375e-16,5.4460489297876103e-22,8.8404530781272383e-20,8.348603738067771e-20,5.8481386154680589e-20
6.0116994558363544e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.21778976836897346,0.64223347560610489,5.998530159867671e-15,0.0,4.0360744753416764e-10,6.1853683912589089e-37,8.7694016252201705e-26,0.0,0.0,2.3714273453578919e-35,0.0,0.027766533910303429,0.027766512831185881,1.0319998459996547e-13,4.1463580537372682e-10,1.0317670782728963e-08,8.1287224947914061e-16,2.0024339130886249e-13,3.9132073155720435e-12,1.9566038223388381e-12,3.4230360875469801e-16,5.6092705892457379e-22,9.2150229415596561e-20,8.6953349967600277e-20,6.1493332448234856e-20
6.0787136868855e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.21730725484971067,0.64199221892853431,6.1758665752539972e-15,0.0,4.1184045787790213e-10,6.2711729934417687e-37,9.1309539341519099e-26,0.0,0.0,2.500256826328208e-35,0.0,0.028007790769315144,0.028007769285298523,1.0405769076347628e-13,4.2320777853085363e-10,1.0515405271875787e-08,8.4660109586647396e-16,2.043851186984548e-13,4.0265573965641166e-12,2.0132788707612356e-12,3.496681048263028e-16,5.7752840140413509e-22,9.6007481745297629e-20,9.0520331637455014e-20,6.4621113076348223e-20
6.145727917934645e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.21682705428025573,0.64175211872635884,6.3561939620892986e-15,0.0,4.2014126523929762e-10,6.3569989617717691e-37,9.5028815932895722e-26,0.0,0.0,2.6345103247787488e-35,0.0,0.028247891154064488,0.028247869262529965,1.0491061601211792e-13,4.3185370029190175e-10,1.0714404999374133e-08,8.8130853894484153e-16,2.0856259077367668e-13,4.1417255569314898e-12,2.0708629591539131e-12,3.5710686477801012e-16,5.9440978607375362e-22,9.9978182576493582e-20,9.4188530674073749e-20,6.7867642455114962e-20
6.21274214898379e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.21634914931383961,0.64151316632618749,6.5395214364816977e-15,0.0,4.2850948894615319e-10,6.4428441217261076e-37,9.8853492669721019e-26,0.0,0.0,2.7743506385819678e-35,0.0,0.028486843737929202,0.028486821436285385,1.0575880077162343e-13,4.4057322001008037e-10,1.0914656410738315e-08,9.1701051008599747e-16,2.1277563642329472e-13,4.258714632926936e-12,2.129357505649721e-12,3.6461980027335774e-16,6.1157205341409659e-22,1.0406423249591251e-19,9.7959495761162368e-20,7.1235866685838266e-20
6.279756380032935e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.21587352278158026,0.64127535314357331,6.7258578532507053e-15,0.0,4.3694475153439714e-10,6.5287064030800101e-37,1.0278521881566439e-25,0.0,0.0,2.9199434827346536e-35,0.0,0.028724657105343668,0.028724634391026255,1.0660228501191798e-13,4.4936598975358775e-10,1.1116146104105531e-08,9.5372297648254249e-16,2.17024085817604e-13,4.377527286506203e-12,2.1887638412330514e-12,3.722068234364995e-16,6.2901601919704412e-22,1.0826753770187535e-19,1.0183477581266175e-19,7.4728763271293623e-20
6.3467706110820805e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.21540015769016538,0.64103867068185416,6.9152118107543367e-15,0.0,4.4544667871187474e-10,6.6145838349239291e-37,1.0682564610884841e-25,0.0,0.0,3.0714575048432535e-35,0.0,0.028961339752957439,0.028961316623428941,1.0744110825038282e-13,4.5823166427631602e-10,1.131886082819427e-08,9.9146193974231049e-16,2.2130777039530451e-13,4.4981660089876099e-12,2.2490832115696425e-12,3.7986784681623158e-16,6.4674247494363557e-22,1.1259000983841172e-19,1.0581591980681337e-19,7.8349340830760537e-20
6.413784842131226e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.21492903721957179,0.64080311053101302,7.1075916556148458e-15,0.0,4.5401489932264736e-10,6.7004745409276689e-37,1.1097642861898755e-25,0.0,0.0,3.2290643004010674e-35,0.0,0.029196900090775548,0.029196876543524989,1.0827530955937443e-13,4.6716990098895886e-10,1.1522787480295049e-08,1.0302434345112619e-15,2.2562652285054864e-13,4.6206331246377535e-12,2.3103167787994267e-12,3.8760278335137253e-16,6.647521883731197e-22,1.1703356583244878e-19,1.0990447662385643e-19,8.2100638813959666e-20
6.480799073180371e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.21446014472082106,0.64056866436655457,7.3030054873745474e-15,0.0,4.626490453117946e-10,6.786376734838747e-37,1.1523922260833704e-25,0.0,0.0,3.3929384278590913e-35,0.0,0.029431346443280798,0.029431322475823411,1.0910492757519957e-13,4.7618035993051275e-10,1.1727913104292819e-08,1.0700835271242941e-15,2.299801771201563e-13,4.7449307941849422e-12,2.3724656232932479e-12,3.9541154633745718e-16,6.830459038433249e-22,1.216001277340137e-19,1.1410199488728529e-19,8.5985727214026369e-20
