Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HX(19),HOX(22),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),COX(50),CHOX(53),CO2X(24)
4.6231665841350404e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375675612459017,0.11866996416554258,0.022821567648233572,3.4321073823319955e-53,3.6833632162060809e-41,3.1349431169933415e-24,1.45091343300824e-36,3.6718164229299034e-31,1.2798650206638097e-69,4.7011310952939624e-16,1.646973946371361e-67,4.7010969428175814e-16,2.1733809081739535e-45,2.4803091147382781e-43,3.7303790669761884e-56,2.2488921460323275e-57,9.7415016882502617e-35,2.19792278657646e-52,1.8643877273759259e-09,8.9641433196055641e-11,3.4547013584879029e-14,3.4562555507886215e-14,1.9039786416022586e-22,1.8689059282128101e-18,3.3166822393603453e-18,4.627121648872534e-19,1.3254772099150253e-32,4.8695809867336767e-32,3.2936228320117864e-46,8.197523423919572e-49,3.4671156949622042e-49
6.193298633539124e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756058224585,0.11866996353234253,0.022821567633011443,3.9407767428132703e-52,8.7814746705000975e-41,5.7532601533055754e-24,9.6338009853167087e-36,8.7312736710414741e-31,2.2004644015022583e-68,6.2977559955438268e-16,1.0190510947262919e-66,6.2976958263266466e-16,6.8384369817357497e-45,5.9147625138629269e-43,3.5184344620752711e-55,2.1180788853406874e-56,1.7220226982905161e-34,9.2079043787592328e-52,2.4975758803778778e-09,1.2008569329746915e-10,4.6277581311854241e-14,4.6305913210113655e-14,2.5553372546464891e-22,2.6734771678203963e-18,6.1311854707107112e-18,1.14641015665876e-18,6.2796770988033468e-32,1.1756399249820963e-31,3.1016892042840139e-45,8.4594863921563797e-48,2.7064829289659219e-48
7.763430682943209e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755991859,0.11866996289914256,0.022821567617789314,1.8698473556902509e-51,1.7175670842037777e-40,9.2147020884572091e-24,3.6217288020427613e-35,1.7050472390849598e-30,1.2783948877250173e-67,7.8943883972515719e-16,3.6873929424889102e-66,7.8942946678709189e-16,1.6426162043792498e-44,1.1569525675082839e-42,1.5979905242468218e-54,9.6125534571758896e-56,2.6881395197500559e-34,2.6950074329307658e-51,3.1307639640136862e-09,1.5052995325897434e-10,5.8006903662006499e-14,5.8052218178999186e-14,3.206696865393495e-22,3.4856285500367386e-18,9.7289041712181506e-18,2.2868789875685863e-18,1.9310760928339315e-31,2.3298659174192415e-31,1.4075508804749473e-44,3.8367885218701665e-47,1.0507488788224271e-47
1.0903694781751377e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755859127857,0.11866996163274281,0.022821567587345052,2.7825805295568082e-50,4.8122939967642635e-40,1.8676606812984636e-23,3.3353400360570183e-34,4.7671965202158705e-30,3.6240996036693766e-66,1.1087675715886013e-15,3.2309051715215229e-65,1.1087492224987154e-15,6.609489069599005e-44,3.2412316980248315e-42,2.3187809843585813e-53,1.3915549399614422e-54,5.2755433928885422e-34,1.5917685585251454e-50,4.397139923048508e-09,2.1141847276198071e-10,8.1461810431703427e-14,8.1554181549690612e-14,4.5094190813172605e-22,5.1105738729981952e-18,1.8811968010701174e-17,6.4240519231146794e-18,1.1564504973112395e-30,6.6924394760672408e-31,2.0370866989065448e-43,5.2463870538317028e-46,9.8205130777035158e-47
1.4043958880559545e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755726396742,0.11866996036634334,0.022821567556900797,1.4372892676028027e-49,1.0235765264145172e-39,3.1523911141083819e-23,1.3948441491932838e-33,1.0127115991593884e-29,2.3963796031861895e-65,1.4280993050552222e-15,1.3450607827372327e-64,1.428068961414667e-15,1.7807152443269157e-43,6.8928068495496813e-42,1.1862207189493255e-52,7.1100051833412052e-54,8.7365095392052773e-34,5.3726626737491881e-50,5.6635156044343115e-09,2.7230699170498183e-10,1.04911734001576e-13,1.0506901315128442e-13,5.812145292558835e-22,6.7355682328180397e-18,3.0014379336693143e-17,1.3433793472419405e-17,3.8944110060578371e-30,1.4473266169418948e-30,1.0406802147016467e-42,2.6326831439608039e-45,4.1558410839209477e-46
2.032448707817588e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755460934579,0.11866995783354523,0.022821567496012277,2.3888706325575346e-48,3.1495162975457161e-39,6.7374585012631343e-23,1.4311975336768372e-32,3.1102849243608872e-29,8.5937587922534451e-64,2.0667717741566374e-15,1.4446182565892102e-63,2.0667083888609727e-15,8.1807191583568676e-43,2.1196849994864023e-41,1.9763965978214271e-51,1.1793645217567593e-52,1.8279337463150531e-33,3.7763331356421155e-49,8.1962661341976614e-09,3.9408402791084458e-10,1.5179663592999148e-13,1.5213955220590032e-13,8.4176097157545493e-22,9.9826167063136506e-18,5.6499094953579969e-17,3.8347836356662152e-17,2.5223812726782538e-29,4.5564274478332798e-30,1.7252639881134197e-41,4.1158489712428967e-44,4.2582008590194628e-45
2.6605015275792217e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755195472526,0.11866995530074823,0.022821567435123764,1.262158793821167e-47,7.0174452286536366e-39,1.1676382798209034e-22,6.134049325352471e-32,6.9213339791863827e-29,5.9792206795630343e-63,2.7054562427427856e-15,6.4603211666902858e-63,2.7053477491319687e-15,2.3356981184804389e-42,4.720273682528194e-41,1.0411388051537032e-50,6.1985545160267016e-52,3.131670866390736e-33,1.3618292735397756e-48,1.0729015553283668e-08,5.1586106187652196e-10,1.9866161656791825e-13,1.9926606111566684e-13,1.102309016383132e-21,1.3227787520258053e-17,8.6933901614872354e-17,7.927002798245944e-17,8.6457800759245428e-29,1.0279523618528337e-29,9.0651403009611934e-41,2.1270822118562769e-43,1.8375281575635923e-44
3.2885543473408556e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375675493001058,0.11866995276795234,0.022821567374235248,4.6208217224288558e-47,1.313764231627318e-38,1.7968853545676319e-22,1.8728513338793219e-31,1.2944143650947847e-28,2.7601179794444666e-62,3.3441527059800023e-15,2.0834607016402246e-62,3.3439870422353449e-15,5.2808360087190287e-42,8.8320851714724804e-41,3.7152809948994215e-50,2.2068316516548081e-51,4.7848667394228397e-33,3.6709774212782201e-48,1.3261763861685954e-08,6.3763809360200105e-10,2.4550668394458198e-13,2.4645014196428377e-13,1.3628586667285655e-21,1.6471547958043054e-17,1.1969171292528099e-16,1.3781896335906499e-16,2.2314941304749904e-28,1.9399648020043149e-29,3.2265843278093996e-40,7.6709152929946108e-43,5.8463488992800161e-44
3.9166071671024895e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756754664548738,0.11866995023515756,0.022821567313346731,1.3694847888407962e-46,2.2035196842613976e-38,2.5614561916069588e-22,4.6902842319775363e-31,2.1689949810466433e-28,1.0175465489211048e-61,3.9828611588536999e-15,5.5504888807249189e-62,3.9826262681794586e-15,1.0349916299636825e-41,1.4805233611722328e-40,1.0617913425613237e-49,6.2911806926327306e-51,6.7875244227774371e-33,8.3234198827764153e-48,1.5794511059402731e-08,7.5941512308727795e-10,2.9233184638969578e-13,2.9369280188453441e-13,1.6234099257187378e-21,1.971395441201903e-17,1.5374031380145782e-16,2.150184765750878e-16,4.8520392748353196e-28,3.2720973625840318e-29,9.1960092388516058e-40,2.2453248620138157e-42,1.5411268518239118e-43
4.5446599868641234e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756754399087002,0.11866994770236389,0.022821567252458215,3.4017932803819161e-46,3.4145222969386704e-38,3.4613253309038423e-22,9.9929266372999272e-31,3.3581105959655958e-28,3.1287670357806329e-61,4.6215815972040286e-15,1.2649384183949766e-61,4.6212654269713724e-15,1.8218587163973814e-41,2.2929142774609925e-40,2.5020866407475883e-49,1.4789613230134024e-50,9.139646056367565e-33,1.6455559964064147e-47,1.8327257146433757e-08,8.8119215033235217e-10,3.3913711081315346e-13,3.4099454332603444e-13,1.8839627964417648e-21,2.2954992372699771e-17,1.8855656881300859e-16,3.1138481186244904e-16,9.2531626017403447e-28,5.0908545249685618e-29,2.1614117759646991e-39,5.5376255409588723e-42,3.592103930415471e-43
5.1727128066257573e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756754133625372,0.11866994516957133,0.022821567191569705,7.6017788734620581e-46,5.0047478050622763e-38,4.4964588174707629e-22,1.9517588688203708e-30,4.9178883066541369e-28,8.4370366500358442e-61,5.2603140154935458e-15,2.6231329167031005e-61,5.2599045186205577e-15,2.992183904733331e-41,3.3588642056490838e-40,5.3971370768626581e-49,3.1815445827093564e-50,1.1841234332657575e-32,3.0058769851464294e-47,2.0860002122779209e-08,1.0029691753372236e-09,3.8592248641316016e-13,3.8835577123484481e-13,2.1445172819163106e-21,2.6194652251984471e-17,2.2370797182831157e-16,4.2734129228363244e-16,1.6263510061692766e-27,7.4846923651191635e-29,4.6485962079955184e-39,1.2239465650087501e-41,7.1791240019112437e-43
6.428818446149025e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756753602702427,0.11866994010398955,0.022821567069792683,3.0754139807855758e-45,9.5440505342410418e-38,6.9723894677986005e-22,6.1876316536417663e-30,9.3625519473020551e-28,4.9937053291330396e-60,6.5378147708264442e-15,9.3398945784335169e-61,6.5371825005271001e-15,6.96844374613503e-41,6.3977078205814802e-40,2.0824344902423451e-48,1.2201094309193309e-49,1.8292820771221834e-32,8.499732705085466e-47,2.5925488743415088e-08,1.2465232186263612e-09,4.7943360613154936e-13,4.8325717166165363e-13,2.6656311094581346e-21,3.2669842646978117e-17,2.9442609856900937e-16,7.1857983928226295e-16,4.2166549517272662e-27,1.4334011926035654e-28,1.7817936207839602e-38,4.838239678531951e-41,2.3400704444333273e-42
7.684924085672293e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756753071779905,0.11866993503841222,0.022821566948015664,9.3654526249524819e-45,1.6261883074782944e-37,9.9889909926427425e-22,1.5834543539619358e-29,1.5926344931620461e-27,1.9749915805681467e-59,7.815363382980637e-15,2.6173501038813868e-60,7.8144602139714575e-15,1.402526974829033e-40,1.0887755322473396e-39,6.21259986048262e-48,3.6220285477732644e-49,2.6142303505449834e-32,2.0049430304110482e-46,3.0990970921313905e-08,1.4900772529546964e-09,5.7286527509768351e-13,5.783976356390495e-13,3.1867514333532463e-21,3.9139531100433918e-17,3.6505367103411975e-16,1.0895056240998464e-15,9.1556177600232228e-27,2.4488847065418834e-28,5.2870756618659738e-38,1.4470819945156445e-40,6.1158450649908698e-42
8.941029725195561e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756752540857804,0.11866992997283933,0.022821566826238655,2.3842977304657068e-44,2.5592783747762044e-37,1.3546010814032013e-21,3.4957686321610657e-29,2.5024331083459777e-27,6.2864870508334829e-59,9.0929598108313862e-15,6.2639144259722604e-60,9.0917376590249491e-15,2.5445476104129206e-40,1.7114381142579957e-39,1.5648738842911919e-47,9.0823397998220783e-49,3.5389701900709299e-32,4.1631575297944064e-46,3.6056448656479544e-08,1.7336312783222358e-09,6.6621756162350851e-13,6.7377703328357828e-13,3.7078782775951845e-21,4.5603723979187505e-17,4.3551574686333521e-16,1.5401253118851852e-15,1.7561169143177116e-26,3.8606241386791165e-28,1.3251690721439746e-37,3.6249107299037434e-40,1.3675767579182457e-41
1.0197135364718829e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756752009936125,0.11866992490727088,0.022821566704461647,5.3946404975047388e-44,3.7967702158063513e-37,1.7643199806786707e-21,6.9612396174987119e-29,3.7065069402211416e-27,1.7589830541213633e-58,1.0370604013813514e-14,1.3479587376309412e-59,1.0369014835758003e-14,4.2775791290192397e-40,2.5358926550796483e-39,3.5191865908159193e-47,2.033355887460785e-48,4.6035035087908922e-32,7.8945165073897861e-46,4.1121921948916056e-08,1.9771852947289855e-09,7.5949053309148623e-13,7.6939496105908283e-13,4.2290116675980463e-21,5.2062423426590137e-17,5.0601383100232106e-16,2.0701700536192799e-15,3.0810426868511285e-26,5.7334560873978914e-28,2.9654335339614254e-37,8.0722738479897064e-40,2.7460922856699866e-41
1.2709346643765363e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756750948094028,0.1186699147761473,0.022821566460907643,2.2956392379618602e-43,7.3585265419500643e-37,2.7457091011399721e-21,2.2895480624762086e-28,7.1599997945156065e-27,1.2732370954035767e-57,1.2926035583261857e-14,5.2539227089793264e-59,1.2923568384543657e-14,1.0317535493884895e-39,4.9023827773071303e-39,1.5230760182552128e-46,8.6953361499773723e-48,7.1519582988427649e-32,2.3968577002022927e-45,5.1252855205617439e-08,2.464293300660142e-09,9.4579879980127307e-13,9.6134570443796139e-13,5.2712981798955448e-21,6.4963365996412919e-17,6.4701418264727242e-16,3.3683697309528966e-15,7.9152660726833044e-26,1.1121387325888711e-27,1.266273121220813e-36,3.2777482952565691e-39,8.8443244110271121e-41
1.5221557922811899e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756749886253617,0.11866990464504149,0.022821566217353657,7.173282976014017e-43,1.2660263036834237e-36,3.9428670578106347e-21,5.949627153773292e-28,1.2278811275447186e-26,5.521146402935547e-57,1.5481657766604648e-14,1.5586921393428419e-58,1.5478120860891736e-14,2.1211099216930948e-39,8.4132416617156092e-39,4.8415549806198389e-46,2.739083325297469e-47,1.025961023013599e-31,5.9168609629238989e-45,6.1383770691449368e-08,2.9514012707482172e-09,1.1317906146182693e-12,1.1542483829313285e-12,6.3136111667174986e-21,7.7842395307449379e-17,7.8792029775433185e-16,4.9836999810996296e-15,1.6966674726277303e-25,1.9132191805857193e-27,3.9838847593165832e-36,9.8685223604013154e-39,2.2739278435400104e-40
2.0245980480904967e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756747762577849,0.1186698843828832,0.022821565730245741,4.5120588084530941e-42,2.9896943275261716e-36,6.9836934540483284e-21,2.7292430962551457e-27,2.8805489840126771e-26,6.3727840601606768e-56,2.0593472678483295e-14,9.1365012659267283e-58,2.0587222598524289e-14,6.6727539799501829e-39,1.9765200037150882e-38,3.2003823445061695e-45,1.7771499532151093e-46,1.8152568326099905e-31,2.5356293535315176e-44,8.1645548350629266e-08,3.9256171033953269e-09,1.5028270421624771e-12,1.5429036038527606e-12,8.3983173431874548e-21,1.035348648629292e-16,1.0689340508584363e-15,9.1641155236901031e-15,5.6294023452996569e-25,4.5099267423876048e-27,2.5764552349095656e-35,5.6969537606372075e-38,1.0076625225230854e-39
2.739125868282722e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756744742490336,0.11866985556800125,0.022821565037525152,2.9584261233147255e-41,7.4431877698168164e-36,1.2790023386186295e-20,1.3156821277577287e-26,7.105483354241006e-26,7.0162538698565558e-55,2.7864338187833956e-14,5.7010645644714888e-57,2.7852916476455996e-14,2.2386840016045307e-38,4.8850745970383368e-38,2.1562410822792977e-44,1.1735409879835447e-45,3.3229888479594963e-31,1.1627853800820186e-43,1.1045988899608648e-07,5.3110582823278643e-09,2.0283135190759957e-12,2.1021364053081849e-12,1.1363184228890601e-20,1.3992224974149203e-16,1.4667881694885107e-15,1.7282823113726672e-14,1.9675144951732629e-24,1.118221236156701e-26,1.6956845442164851e-34,3.4048999114756816e-37,4.7638379601988165e-39
3.4536536884749475e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756741722416478,0.11866982675326304,0.022821564344804708,1.2344359782970947e-40,1.4999916648806465e-35,2.0332461753789773e-20,4.3599468854957055e-26,1.4188976017582039e-25,4.4066884441271513e-54,3.5136730418446866e-14,2.3112736579084511e-56,3.5118601705301362e-14,5.6518548197207419e-38,9.7738412703777749e-38,9.5107989870122313e-44,5.0971345672041353e-45,5.2831631074265744e-31,3.7424821395062572e-43,1.3927408588414998e-07,6.6964991713073275e-09,2.5512653897844932e-12,2.6689951394773232e-12,1.4328274456475207e-20,1.7613412521047631e-16,1.8626746650215011e-15,2.7942845929132855e-14,5.0851968339095843e-24,2.2425605625361959e-26,7.327388135555794e-34,1.2864507680631804e-36,1.5330102417903169e-38
4.882709328859398e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756735682309674,0.11866976912421788,0.022821562959364251,1.042404432725095e-39,4.2846699342481382e-35,4.0607597145321722e-20,2.5730137663044851e-25,3.9793710581560091e-25,6.6214727816007123e-53,4.968606559897731e-14,1.8915082458969993e-55,4.964994626681824e-14,2.257009498970079e-37,2.7517172943408366e-37,8.2964176454657453e-43,4.3328600606628621e-44,1.0560989834017647e-30,2.1402354550893928e-42,1.9690204839096525e-07,9.467380079411688e-09,3.589614222544367e-12,3.8254434940410623e-12,2.0259142580430221e-20,2.4803473564207361e-16,2.64880830146933e-15,5.6837689798133012e-14,2.0836859062718957e-23,6.336954682613889e-26,6.1785885212862358e-33,9.349287646300418e-36,9.0057707768961991e-38
6.311764969243849e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756729642257483,0.11866971149574772,0.022821561573924381,4.5354642241545004e-39,9.3484850917641965e-35,6.7773118183665071e-20,9.0231698864430784e-25,8.5349915706667558e-25,3.8426478850790786e-52,6.4241419566094338e-14,8.1209503431970072e-55,6.4181256384839367e-14,6.2058587554830004e-37,5.923302215997734e-37,3.6283902744240782e-42,1.865581950462371e-43,1.7649044335505958e-30,7.3975326702034324e-42,2.5452943587681299e-07,1.2238259827717727e-08,4.6179709700216185e-12,5.0119565249800596e-12,2.6190956694604843e-20,3.1924344237814634e-16,3.4273510858382047e-15,9.5751253287674554e-14,5.8030124567252228e-23,1.3680872231865534e-25,2.6463019859649012e-32,3.7391829352374928e-35,3.2592827518683622e-37
7.7408206096283e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756723602259942,0.11866965386785255,0.022821560188485086,1.4629790276747201e-38,1.7412334086666322e-34,1.017934035021516e-19,2.4305388662081751e-24,1.5635026937468071e-24,1.6074457695976782e-51,7.88027342228588e-14,2.596923714983382e-54,7.8712532160167148e-14,1.3828742661842934e-36,1.0889157132721221e-36,1.1701507839564178e-41,5.9295346756373287e-43,2.654764425759719e-30,1.9748300233644419e-41,3.12156248347431e-07,1.500913841623477e-08,5.6364321364836366e-12,6.2282446651841429e-12,3.2123751498209465e-20,3.8976692893865163e-16,4.1985180782870751e-15,1.4458686843439788e-13,1.3029409379484854e-22,2.5216099419262693e-25,8.367754362530295e-32,1.1188639338214412e-34,8.9199294081354589e-37
9.16987625001275e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756717562317062,0.11866959624053237,0.022821558803046371,3.9357008419225988e-38,2.9225751342898219e-34,1.4263323841588579e-19,5.5686944392724346e-24,2.581058758018109e-24,5.5233743337788418e-51,9.336995210094473e-14,6.9432376763011823e-54,9.3243773692518141e-14,2.6934683230315374e-36,1.8039960713677847e-36,3.1485687780084351e-41,1.5733899931203222e-42,3.7257118868957589e-30,4.4964539136879256e-41,3.697824858085573e-07,1.7780015844972138e-08,6.6450931819960534e-12,7.474021865207644e-12,3.805756097759013e-20,4.5961180336430594e-16,4.9621375455250069e-15,2.0324929771298098e-13,2.5502663164151783e-22,4.1878882168169231e-25,2.2084725126116876e-31,2.7948069974920901e-34,2.076600653530005e-36
1e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756714053801362,0.11866956276567772,0.022821557998259513,6.6008296690488075e-38,3.8116520759215172e-34,1.6947419520096281e-19,8.5509126805915227e-24,3.3336695105538272e-24,1.067352333412178e-50,1.0183458747700375e-13,1.1611922134662919e-53,1.0168480702845896e-13,3.792376932877188e-36,2.3348983299572274e-36,5.2885952705225299e-41,2.6217916325205565e-42,4.4309760734378099e-30,6.8850328231860121e-41,4.0325671150558476e-07,1.9389589563372451e-08,7.226551507294179e-12,8.2111092732232045e-12,4.1504929301455143e-20,4.9987496660498619e-16,5.4023783307594004e-15,2.4180036988595763e-13,3.5981762779572006e-22,5.4280247730063311e-25,3.6674202300021531e-31,4.4806953834395798e-34,3.2006012790934878e-36
