Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),CH3X(55),CO2X(24),COX(50),H2OX(23),CHOX(53),O(29),acetyl(44),C2H4X(215),C2H4X(70),C2H6X(52),HOCO(73),CHO2(74),S(216),CHO2X(213)
8.211639158261724e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42556158131999006,0.0526259617334989,0.001940330240755921,4.205008878147392e-05,0.0007634520321320335,0.11881579851286682,0.04079396891231237,1.9190743208939237e-05,1.3875246522880267e-09,0.0012919828032641337,3.247466173461311e-11,0.000636481161215907,2.663959422220687e-09,9.133383464412117e-07,4.721014870959362e-09,1.5721364285872625e-10,2.9900821946987636e-06,3.643741443634089e-05,0.00363350675940903,1.731966479319402e-05,0.0007571722670527885,3.700028853455829e-09,6.236673783123812e-10,1.7900015400099889e-09,2.7673170453624365e-09,0.00012577368809430235,0.0198230686125733,9.789257013878028e-05,0.002286732524310033,5.766340783400162e-05,3.84770656832975e-09,1.8893573819153432e-11,1.2145830102957355e-07,3.293231959079187e-08,3.985679679454615e-09,1.6683637107880018e-06,1.3189012016722577e-10,4.008006235676312e-06,9.881153408571755e-12,5.0877271094757394e-08,2.0405299446472524e-12,1.1395428206529634e-13,5.883657370881032e-19,1.1114736644891763e-15
8.220993561886174e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42552575552837224,0.05258229490585937,0.0019351592228194787,4.201157168281471e-05,0.0007632619115839753,0.1189095114463511,0.040804607059933246,1.9161213077739553e-05,1.3899600617449351e-09,0.0012909896926610062,3.2449013056799456e-11,0.0006366197871432004,2.6639049548051594e-09,9.103605750837639e-07,4.723272902153928e-09,1.571452123267557e-10,2.9827597121209076e-06,3.645701582372578e-05,0.003630185952960748,1.728817890961354e-05,0.0007573987124911245,3.694720852630525e-09,6.215271745620644e-10,1.7889586165438633e-09,2.774610587797824e-09,0.0001260569850707153,0.019860106738099695,9.790952955700723e-05,0.0022883440212780573,5.769442793986958e-05,3.844425276008566e-09,1.8865654113422638e-11,1.2147974706464247e-07,3.292134694657674e-08,3.987898092052015e-09,1.664225824916032e-06,1.3182310751531383e-10,4.009838093224188e-06,9.885636652881945e-12,5.07947061308557e-08,2.0391048539500516e-12,1.1387469852298777e-13,5.881430272246131e-19,1.1101649800037993e-15
8.230347965510624e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4254899406231288,0.052538665168970045,0.0019300027933492733,4.197308984586437e-05,0.0007630713966626372,0.11900314518685531,0.040815216266450204,1.9131728289479353e-05,1.3923949362164956e-09,0.0012899973391287377,3.2423386952309955e-11,0.0006367582569434465,2.6638506759122767e-09,9.07393124419534e-07,4.725526960215139e-09,1.5707666810705442e-10,2.9754573051271885e-06,3.6476580290267614e-05,0.0036268683069860612,1.7256810462623322e-05,0.0007576247718064342,3.6894310499354204e-09,6.193945713828845e-10,1.7879174088912134e-09,2.781908580344646e-09,0.00012634032665689735,0.01989713288500126,9.792641873380492e-05,0.00228995374863261,5.7725389616879064e-05,3.841146834222402e-09,1.883782109712657e-11,1.2150110472178923e-07,3.291035951941089e-08,3.990112293592431e-09,1.6600984474130882e-06,1.3175602588767007e-10,4.011665604697996e-06,9.890109244697154e-12,5.0712275836397154e-08,2.0376801613949165e-12,1.1379513721104396e-13,5.879196363517993e-19,1.1088601677357483e-15
8.23873823157758e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4254578263831625,0.05249956377876617,0.00192539020042402,4.1938604231456276e-05,0.000762900183499919,0.11908706099124132,0.040824707455754596,1.9105320946515665e-05,1.3945783946212281e-09,0.0012891079087561912,3.24004212429381e-11,0.0006368823223594203,2.663802150699317e-09,9.047402717275601e-07,4.727545324732849e-09,1.5701509239996465e-10,2.9689245719283375e-06,3.6494096927301715e-05,0.003623895289841317,1.7228774479685125e-05,0.0007578272038857413,3.6847018603376683e-09,6.174882137564308e-10,1.7869849740613834e-09,2.788458154906972e-09,0.00012659450228672258,0.019930332598102306,9.794150761841633e-05,0.0022913960612632924,5.775311050864912e-05,3.838208717172539e-09,1.8812930174134776e-11,1.2152018615058224e-07,3.2900492028476065e-08,3.992094706966462e-09,1.656405387286628e-06,1.3169579993307445e-10,4.013301067785543e-06,9.894111809942599e-12,5.0638455829889413e-08,2.036402649553744e-12,1.137237951364214e-13,5.877186930957498e-19,1.1076931188186903e-15
8.247128497644536e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4254257209782149,0.05246049217814361,0.0019207892774884424,4.190414696187915e-05,0.0007627286554934842,0.11917091318860325,0.040834175493205845,1.9078949970244954e-05,1.3967614154825133e-09,0.0012882190864030884,3.2377473630895465e-11,0.0006370062625601997,2.663753775105734e-09,9.020956653831674e-07,4.729560506250619e-09,1.569534262111642e-10,2.9624079010993565e-06,3.6511583946311515e-05,0.003620924811168619,1.720083201683446e-05,0.0007580293265827064,3.6799871692900878e-09,6.155879280605415e-10,1.7860539162544337e-09,2.795011280024902e-09,0.00012684871284017186,0.01996352259868395,9.795654035147495e-05,0.002292836953453452,5.778078452859861e-05,3.835272889742373e-09,1.8788108359800112e-11,1.215391969289487e-07,3.289061276090258e-08,3.9940737456189475e-09,1.6527207405427674e-06,1.3163551922514026e-10,4.0149330463929285e-06,9.898105834521492e-12,5.0564743822430753e-08,2.035125461941484e-12,1.1365247116526006e-13,5.875172067211699e-19,1.1065291574487814e-15
8.255518763711492e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42539362444448403,0.052421450343745415,0.0019161999933552268,4.186971802623905e-05,0.0007625568137849446,0.1192547018274629,0.04084362044042568,1.9052615308264003e-05,1.398943995435524e-09,0.0012873308715814914,3.235454408673407e-11,0.0006371300777281355,2.6637055481702003e-09,8.994592787987654e-07,4.731572511053066e-09,1.5689167000090055e-10,2.955907251113403e-06,3.652904138709226e-05,0.0036179568690341314,1.7172982626379933e-05,0.0007582311404856217,3.675286910575335e-09,6.136936942455689e-10,1.7851242338978007e-09,2.801567941778575e-09,0.00012710295786304157,0.0199967028511153,9.797151710078331e-05,0.0022942764267098745,5.7808411739695384e-05,3.832339350230352e-09,1.8763355358489618e-11,1.2155813726798243e-07,3.2880721771313816e-08,3.996049415679228e-09,1.6490444881086293e-06,1.3157518411017817e-10,4.016561546125036e-06,9.90209133217674e-12,5.049113965326699e-08,2.0338486004016453e-12,1.1358116540051086e-13,5.8731517946189145e-19,1.105368270746263e-15
8.263909029778448e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4253615368180134,0.05238243825223349,0.001911622316924058,4.183531741356157e-05,0.0007623846595128406,0.11933842695630811,0.04085304235886184,1.9026316908260797e-05,1.4011261311269174e-09,0.0012864432638042469,3.2331632581109746e-11,0.0006372537680451599,2.663657468934787e-09,8.968310854738329e-07,4.733581345411714e-09,1.568298242278427e-10,2.9494225805517156e-06,3.654646928938508e-05,0.0036149914615038236,1.7145225863497806e-05,0.000758432646181391,3.670601018363754e-09,6.118054923302206e-10,1.784195925419366e-09,2.8081281262662375e-09,0.000127357236902241,0.02002987331991887,9.798643803419678e-05,0.002295714482537969,5.7835992204824105e-05,3.829408096935791e-09,1.8738670875910048e-11,1.2157700737816313e-07,3.287081911416827e-08,3.9980217233132194e-09,1.645376610950685e-06,1.3151479493323034e-10,4.018186572578344e-06,9.906068316630107e-12,5.0417643161897607e-08,2.032572066768375e-12,1.1350987794460422e-13,5.871126135454377e-19,1.1042104458934443e-15
8.272299295845404e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42532945813469425,0.0523434558802886,0.0019070562171813726,4.180094511279256e-05,0.0007622121938126498,0.11942208862359281,0.04086244130979017,1.900005471801425e-05,1.4033078192148116e-09,0.001285556262584976,3.230873908478175e-11,0.0006373773336927865,2.6636095364451165e-09,8.942110589946347e-07,4.735587015585038e-09,1.5676788934908618e-10,2.942953848103358e-06,3.656386769286252e-05,0.003612028586643472,1.7117561286226023e-05,0.0007586338442555406,3.6659294269311526e-09,6.099233023992071e-10,1.7832689892473968e-09,2.8146918196031077e-09,0.00012761154950577646,0.020063033969770095,9.800130331819909e-05,0.002297151122441781,5.786352598680103e-05,3.826479128160166e-09,1.871405461924918e-11,1.215958074693779e-07,3.2860904843752344e-08,3.999990674608932e-09,1.6417170900747073e-06,1.3145435203816213e-10,4.019808131340926e-06,9.91003680158081e-12,5.0344254188074784e-08,2.0312958628655614e-12,1.1343860889942253e-13,5.869095111922615e-19,1.1030556700040906e-15
8.28068956191236e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4252973884302643,0.0523045032046104,0.00190250166320011,4.176660111279877e-05,0.0007620394178167951,0.1195056868777369,0.0408718173543137,1.8973828685393986e-05,1.4054890563687663e-09,0.0012846698674380795,3.228586356861233e-11,0.0006375007748521134,2.6635617497502043e-09,8.915991730339422e-07,4.737589527817911e-09,1.5670586582015842e-10,2.9365010125649583e-06,3.658123663716746e-05,0.003609068242518678,1.708998845525031e-05,0.0007588347352922199,3.661272071413876e-09,6.080471046089322e-10,1.782343423810811e-09,2.82125900792636e-09,0.00012786589522282985,0.02009618476549657,9.801611311932417e-05,0.002298586347923982,5.789101314833532e-05,3.823552442203381e-09,1.8689506298410597e-11,1.2161453775087476e-07,3.2850979014205296e-08,4.001956275680427e-09,1.638065906525722e-06,1.3139385576740116e-10,4.0214262279924724e-06,9.913996800710894e-12,5.027097257180362e-08,2.0300199905097894e-12,1.1336735836640201e-13,5.867058746176388e-19,1.1019039304956004e-15
8.28824080137262e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42526853340264226,0.052269471167565466,0.001898412410751293,4.173571570070235e-05,0.0007618836550512266,0.11958087112822306,0.040880236259771704,1.8950256127793413e-05,1.4074517815153986e-09,0.0012838726295970248,3.226529095309575e-11,0.0006376117656073537,2.6635188655960644e-09,8.892554141226747e-07,4.739389093939252e-09,1.56649969223461e-10,2.9307070184703023e-06,3.6596843532166216e-05,0.0036064060949863455,1.7065250989631222e-05,0.0007590152751898967,3.6570925697585984e-09,6.063636335310773e-10,1.781511585598489e-09,2.82717245418717e-09,0.0001280948343085195,0.020126012027426175,9.80293946399578e-05,0.0022998768427683392,5.7915711785004876e-05,3.820920375248404e-09,1.8667470655897275e-11,1.2163133548937226e-07,3.284203592916735e-08,4.003722457272304e-09,1.6347869541115222e-06,1.3133936376953637e-10,4.0228795594787914e-06,9.917553555841961e-12,5.020511077583385e-08,2.0288719903559327e-12,1.1330324879799282e-13,5.86522146766807e-19,1.1008699506486648e-15
8.295792040832881e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42523968570258336,0.05223446314867904,0.0018943324629637163,4.170485319492616e-05,0.0007617276426822165,0.11965600408850831,0.04088863670469847,1.8926712777842135e-05,1.4094141363053114e-09,0.0012830758819289676,3.2244732856891914e-11,0.0006377226558048612,2.6634760980797275e-09,8.869182087049207e-07,4.741186111710865e-09,1.5659400151771735e-10,2.924925837698643e-06,3.6612426626101425e-05,0.0036037459943724006,1.704058716866848e-05,0.000759195567283204,3.652924499713594e-09,6.046849856940814e-10,1.7806808552648195e-09,2.833088710089623e-09,0.00012832379952476425,0.020155831253721224,9.804263147457644e-05,0.00230116619424076,5.794037275546661e-05,3.818290154764526e-09,1.8645489597219367e-11,1.2164807700271357e-07,3.283308356417613e-08,4.005485934574933e-09,1.6315147258474369e-06,1.3128482906174125e-10,4.0243300952237355e-06,9.921103458465187e-12,5.013933569380816e-08,2.027724261528645e-12,1.1323915437934666e-13,5.863379895908002e-19,1.0998384108001263e-15
8.303343280293141e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4252108453558257,0.05219947913100429,0.0018902617974703082,4.167401358719239e-05,0.0007615713815289887,0.11973108579382023,0.04089701873328245,1.890319859772468e-05,1.4113761183342963e-09,0.0012822796240815055,3.2224189258971684e-11,0.0006378334455757965,2.6634334465150455e-09,8.845875377667433e-07,4.742980585657904e-09,1.5653796303176966e-10,2.9191574404351815e-06,3.6627985947768774e-05,0.003601087939266329,1.7015996677758522e-05,0.0007593756119951318,3.648767814942426e-09,6.030111467734562e-10,1.7798512316655554e-09,2.839007765567759e-09,0.00012855279054526034,0.02018564241905555,9.80558237432543e-05,0.0023024544034338425,5.796499610525613e-05,3.815661779513226e-09,1.8623562915128656e-11,1.2166476244217188e-07,3.282412195836828e-08,4.0072467119919715e-09,1.6282492079966537e-06,1.3123025189096797e-10,4.02577783927752e-06,9.924646518513265e-12,5.00736472096131e-08,2.026576805334018e-12,1.1317507518338358e-13,5.861534046918099e-19,1.0988093019973159e-15
8.310894519753402e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42518201238800696,0.05216451909760662,0.0018862003919601434,4.1643196869172895e-05,0.0007614148724087836,0.11980611627936424,0.040905382389599426,1.887971354968455e-05,1.4133377252055965e-09,0.0012814838557027423,3.220366013837245e-11,0.0006379441350510505,2.663390910218089e-09,8.822633823502649e-07,4.744772520296994e-09,1.564818540934443e-10,2.9134017969350482e-06,3.664352152591732e-05,0.003598431928257518,1.6991479204161948e-05,0.0007595554097478081,3.6446224691129177e-09,6.013421024867492e-10,1.7790227136566958e-09,2.844929610565738e-09,0.0001287818070443932,0.020215445498201846,9.806897156651823e-05,0.0023037414714392837,5.7989581879866444e-05,3.8130352482577885e-09,1.8601690402013673e-11,1.216813919586386e-07,3.281515115076526e-08,4.009004794001236e-09,1.624990386847994e-06,1.311756325034487e-10,4.027222795684876e-06,9.928182745902937e-12,5.000804520730023e-08,2.0254296230711137e-12,1.1311101128265344e-13,5.859683936675162e-19,1.0977826152078406e-15
8.317690635267635e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4251560690470736,0.05213307556011916,0.0018825530258918205,4.1615481386737635e-05,0.0007612738028626884,0.1198735999525316,0.04091289400833572,1.885860188321619e-05,1.4151028486550212e-09,0.001280768082367153,3.218519629067039e-11,0.000638043669933937,2.663352725541247e-09,8.801771976228467e-07,4.7463830940901705e-09,1.5643129608230061e-10,2.908232597724674e-06,3.665748326926032e-05,0.003596043264886807,1.6969475650703472e-05,0.0007597170169232277,3.6409013142544967e-09,5.998440502693298e-10,1.7782779917831401e-09,2.8502616478000984e-09,0.00012898794340928478,0.020242261334971794,9.808076670538787e-05,0.0023048988578303073,5.801167698780891e-05,3.810672945724074e-09,1.8582051283585932e-11,1.2169631083371269e-07,3.280706958854455e-08,4.010584766880571e-09,1.6220631621828622e-06,1.3112643916231583e-10,4.0285208763523636e-06,9.931359516814184e-12,4.9949077251529e-08,2.024397394313956e-12,1.1305336690908141e-13,5.858015207248889e-19,1.0968606603283856e-15
8.324486750781869e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42513013172231967,0.05210165142386121,0.001878913126197576,4.1587784432043485e-05,0.0007611325337166881,0.11994104219181866,0.04092039081312211,1.883751375575364e-05,1.4168676645546105e-09,0.0012800527049607515,3.2166744137483736e-11,0.0006381431237781672,2.6633146331836276e-09,8.780962614157435e-07,4.747991617976126e-09,1.5638068150701018e-10,2.9030736834399685e-06,3.6671425824517705e-05,0.003593656255063753,1.6947530763831868e-05,0.0007598784247093092,3.6371892731311166e-09,5.983498598216864e-10,1.7775341636778994e-09,2.855595929096881e-09,0.00012919409991237529,0.020269070583322835,9.80925260272665e-05,0.0023060553215374625,5.803374172975247e-05,3.808312134924975e-09,1.856245572565782e-11,1.2171118464251364e-07,3.279898063269003e-08,4.0121625632631135e-09,1.6191413408017405e-06,1.3107721200275655e-10,4.029816705238959e-06,9.934530768504415e-12,4.9890179168002016e-08,2.023365389427728e-12,1.1299573503557875e-13,5.856343050702562e-19,1.0959406534514364e-15
8.331282866296103e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.425104200432231,0.05207024667651305,0.00187528067672883,4.156010599891628e-05,0.0007609910655624502,0.12000844302284391,0.04092787283585902,1.8816449139894355e-05,1.4186321711725608e-09,0.0012793377232280436,3.214830366366796e-11,0.0006382424966786035,2.6632766326512615e-09,8.760205600244834e-07,4.749598095229663e-09,1.563300106044596e-10,2.8979250325416157e-06,3.668534921257154e-05,0.003591270897759842,1.692564431918404e-05,0.000760039633411944,3.633486312396847e-09,5.96859520822284e-10,1.776791228507661e-09,2.860932447150566e-09,0.0001294002763178015,0.020295873225068248,9.810424961904276e-05,0.0023072108633547237,5.8055776138752665e-05,3.805952814960325e-09,1.854290357918642e-11,1.2172601349422756e-07,3.2790884311427944e-08,4.013738186370002e-09,1.616224912762324e-06,1.310279512025996e-10,4.031110285281918e-06,9.937696508174706e-12,4.9831350872533705e-08,2.0223336093470537e-12,1.1293811571434916e-13,5.854667478596199e-19,1.0950225880431626e-15
8.338078981810337e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.425078275195229,0.052038861305763025,0.001871655661373485,4.153244608114984e-05,0.0007608493989903525,0.12007580247121132,0.04093534010837427,1.879540800827415e-05,1.4203963667819251e-09,0.0012786231369138633,3.2129874854121563e-11,0.0006383417887299341,2.6632387234516048e-09,8.739500797809689e-07,4.75120252912006e-09,1.562792836108766e-10,2.892786623535801e-06,3.6699253454284526e-05,0.003588887191946511,1.6903816093527e-05,0.0007602006433364256,3.6297923989470343e-09,5.953730229787022e-10,1.7760491854393604e-09,2.866271194664208e-09,0.00012960647239018523,0.020322669242085402,9.811593756734472e-05,0.0023083654840754717,5.807778024782615e-05,3.803594984929912e-09,1.8523394696093222e-11,1.2174079749777888e-07,3.278278065291847e-08,4.0153116394128235e-09,1.613313868139055e-06,1.309786569391125e-10,4.032401619414923e-06,9.940856743017817e-12,4.977259228104591e-08,2.0213020550030697e-12,1.1288050899739556e-13,5.852988502464996e-19,1.094106457638666e-15
8.34487509732457e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42505235602967123,0.052007495299307545,0.0018680380640558405,4.15048046725061e-05,0.0007607075345894872,0.12014312056251021,0.04094279266242323,1.8774390333567135e-05,1.4221602496606087e-09,0.0012779089457633694,3.211145769378591e-11,0.0006384410000266717,2.6632009050935825e-09,8.718848070533813e-07,4.7528049229109495e-09,1.5622850076183143e-10,2.887658434974131e-06,3.6713138570497164e-05,0.0035865051365951517,1.6882045864741047e-05,0.000760361454787478,3.626107499839887e-09,5.938903560270406e-10,1.7753080336401628e-09,2.871612164349042e-09,0.00012981268789462506,0.020349458616315527,9.812758995860073e-05,0.0023095191844924976,5.809975408995357e-05,3.8012386439338275e-09,1.8503928928998413e-11,1.2175553676183518e-07,3.277466968525359e-08,4.0168829255994685e-09,1.6104081970231035e-06,1.309293293890298e-10,4.033690710568083e-06,9.94401148021781e-12,4.9713903309567636e-08,2.0202707273231374e-12,1.1282291493650998e-13,5.8513061338177835e-19,1.0931922558063037e-15
