Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HX(19),CH2X(27),CHX(28),CX(26),HOX(22),OCX(25),H2OX(23),CO2X(24)
2.0279524248965745e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33280719714457452,0.11429547324333841,0.022629251434056887,3.6765523268394657e-10,1.3957612822727137e-08,6.0967412079917486e-09,1.1286647428434831e-09,4.7099189140896153e-18,1.4873361365190206e-28,2.2117523311572246e-09,1.178068896970787e-34,1.9997316806000729e-09,9.6208595389030461e-26,8.1690320983467313e-17,1.5902546970078514e-21,8.0796744529420841e-24,1.7585883667794031e-08,3.2948648567745807e-26,0.0043741032212519402,0.00038438505492540683,1.5271138654889317e-12,1.458020503062049e-06,1.0573951968418588e-16,1.5005431646092084e-12,2.0570084286581392e-07,3.3897551658295421e-08,1.8015270962545311e-07,3.8914037656164283e-12,7.2244377553227725e-13
2.041570866193981e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33279138083392468,0.11428220624904303,0.022627981762509776,3.7993314119324198e-10,1.4447525012259037e-08,6.2568362166457849e-09,1.1581588705971803e-09,4.8154096886148696e-18,1.5532060447724115e-28,2.2315221693809865e-09,1.2309593644828711e-34,2.0137054395985465e-09,9.9231801424914766e-26,8.4711155748598728e-17,1.6487232288074432e-21,8.3511640404894117e-24,1.7989819150390292e-08,3.4140920981409012e-26,0.0043873660366264165,0.00038691949453651558,1.5347558400518658e-12,1.4724009167305905e-06,1.0626876996207473e-16,1.5178069652772585e-12,2.0642050152905369e-07,3.4455298223689208e-08,1.8355038658506537e-07,4.0164037400799512e-12,7.4093440572801175e-13
2.0551893074913874e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33277569062760415,0.11426906488330364,0.02262671231873024,3.9252394787228811e-10,1.4951527958940272e-08,6.4200582871772208e-09,1.1881829223250423e-09,4.9227935964576519e-18,1.6214832090650397e-28,2.2514451203151685e-09,1.2859966572447046e-34,2.0276957316097528e-09,1.0234081183960198e-25,8.7826286042825385e-17,1.7088741181218758e-21,8.6296875621988484e-24,1.8400281396630519e-08,3.5370602923866752e-26,0.0044005032027256471,0.00038945341793468919,1.5423975207740239e-12,1.4868175885545393e-06,1.0679800119379043e-16,1.5351002019668613e-12,2.0712615670103934e-07,3.5018218988501326e-08,1.8698179002318766e-07,4.1446105044263173e-12,7.5974123298232952e-13
2.0688077487887938e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33276012533793314,0.1142560479589108,0.022625443101954735,4.0543297553771866e-10,1.5469932622507684e-08,6.5864451823384993e-09,1.2187414381234424e-09,5.0321023967397283e-18,1.6922364838687399e-28,2.2715237082846133e-09,1.3432622626098553e-34,2.0417026538281122e-09,1.0553801412668023e-25,9.103817425325626e-17,1.770741519017471e-21,8.9153700369123486e-24,1.8817328339807636e-08,3.6638755856624216e-26,0.0044135159067576722,0.00039198682636025202,1.5500389196470724e-12,1.5012697638791766e-06,1.0732721420828428e-16,1.5524207078048123e-12,2.0781789177532384e-07,3.5586311013374175e-08,1.9044682555112144e-07,4.2760823066328033e-12,7.7886650193319176e-13
2.0824261900862002e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33274468378848548,0.11424315429988124,0.022624174111428929,4.1866558441397649e-10,1.6003054383453534e-08,6.7560347052817423e-09,1.2498389277775757e-09,5.1433684917711067e-18,1.7655361147114045e-28,2.291760478903647e-09,1.4028407078939206e-34,2.0557263006724068e-09,1.0882586467853651e-25,9.4349337260004345e-17,1.8343599474353061e-21,9.2083375347270384e-24,1.9241017825129127e-08,3.7946470791189509e-26,0.0044264053247042969,0.00039451972103449277,1.5576800482874428e-12,1.5157566800622958e-06,1.0785640980837311e-16,1.5697663269531877e-12,2.0849579336824417e-07,3.6159570697998125e-08,1.9394539559095753e-07,4.4108778424883093e-12,7.9831243317979061e-13
2.0960446313836067e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3327293648139828,0.11423038274135155,0.022622905346407676,4.3222717172897553e-10,1.6551213049694856e-08,6.9288646916039806e-09,1.2814798702832873e-09,5.2566249410032788e-18,1.8414537529634095e-28,2.3121579990307708e-09,1.4648196759448269e-34,2.0697667637674251e-09,1.1220689076959237e-25,9.7762347510945981e-17,1.8997642796447801e-21,9.5087171698123732e-24,1.9671407601659935e-08,3.9294869141797974e-26,0.0044391726214274216,0.00039705210315976096,1.5653209179377653e-12,1.5302775664855484e-06,1.0838558877083972e-16,1.5871349154034374e-12,2.0915995122421087e-07,3.673799377568307e-08,1.9747739946999175e-07,4.5490562441919055e-12,8.1808122325352798e-13
2.109663072681013e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33271416726018888,0.11421773212947285,0.022621636806154897,4.4612317130946658e-10,1.7114732861809886e-08,7.1049730012719948e-09,1.3136687133872493e-09,5.371905475242449e-18,1.9200624705686844e-28,2.3327188567202124e-09,1.5292901251748166e-34,2.0838241319256499e-09,1.1568369259399016e-25,1.0127983411587484e-16,1.9669897506387157e-21,9.8166370931219216e-24,2.0108555314205954e-08,4.0685103602669593e-26,0.004451818950774347,0.00039958397391956057,1.5729615394681633e-12,1.5448316445689097e-06,1.0891475184652083e-16,1.6045243416989673e-12,2.0981045812092509e-07,3.732157530799568e-08,2.0104273351520013e-07,4.6906770683978946e-12,8.3817504460646094e-13
2.1232815139784196e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33269908998380449,0.11420520132130647,0.022620368489943497,4.6035905317635479e-10,1.7693942496810871e-08,7.2843975104279709e-09,1.3464098731454396e-09,5.4892445111271418e-18,2.0014367747180298e-28,2.3534456611703242e-09,1.596346414225899e-34,2.0978984911290362e-09,1.1925894535920142e-25,1.0490448396030011e-16,2.0360719524709336e-21,1.013222648500387e-23,2.0552518495139086e-08,4.2118359050475015e-26,0.0044643454556821133,0.0004021153344786455,1.5806019233776701e-12,1.5594181277882824e-06,1.0944389976040629e-16,1.6219324876769235e-12,2.1044740977458652e-07,3.791030967950539e-08,2.0464129114771242e-07,4.8358002842837083e-12,8.5859604562107046e-13
2.136899955275826e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33268413185236517,0.11419278918472062,0.022619100397055274,4.7494032314023506e-10,1.8289175070424522e-08,7.4671761030773516e-09,1.3797077334998951e-09,5.6086771658745927e-18,2.0856526224621462e-28,2.3743410426687899e-09,1.6660864314463129e-34,2.1119899245108511e-09,1.2293540143705543e-25,1.0863904283912742e-16,2.1070468325372891e-21,1.0455615547714441e-23,2.1003354556165387e-08,4.3595853472698028e-26,0.0044767532682808142,0.00040464618598311334,1.5882420797956726e-12,1.5740362216962794e-06,1.0997303321174121e-16,1.6393572492079891e-12,2.1107090474515505e-07,3.8504190592650014e-08,2.0827296297721873e-07,4.9844862610015887e-12,8.7934635062786785e-13
2.1505183965732325e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33266929174413795,0.11418049459828808,0.022617832526780852,4.8987252239739259e-10,1.8900768137850718e-08,7.6533466626604092e-09,1.4135666458736692e-09,5.730239272300333e-18,2.1727874352620254e-28,2.3954076525346387e-09,1.7386117293621392e-34,2.1260985123376162e-09,1.2671589257372409e-25,1.1248631661046383e-16,2.1799506918011775e-21,1.0786935497838482e-23,2.1461120780037556e-08,4.5118838922600928e-26,0.0044890435099959498,0.00040717652956049954,1.595882018483147e-12,1.5886851239462809e-06,1.1050215287410946e-16,1.656796536842244e-12,2.116810443417293e-07,3.9103211062685157e-08,2.1193763689624718e-07,5.136795754405776e-12,9.004280599365043e-13
2.164136837870639e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33265456854801995,0.11416831645118476,0.022616564878419548,5.051612271264995e-10,1.952906369296975e-08,7.8429470635090207e-09,1.4479909287839139e-09,5.8539673941156029e-18,2.2629201134746104e-28,2.416648163057035e-09,1.8140276643354806e-34,2.1402243319911548e-09,1.3060333216025204e-25,1.1644917236979348e-16,2.2548201829645612e-21,1.112631855862143e-23,2.192587431221336e-08,4.6688602501521166e-26,0.004501217291649799,0.00040970636631987198,1.603521748834054e-12,1.6033640243197834e-06,1.1103125939553079e-16,1.6742482764768994e-12,2.1227793252810144e-07,3.9707363412743306e-08,2.156351981742524e-07,5.2927898939022007e-12,9.2184324988941376e-13
2.1777552791680454e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33263996116343841,0.11415625364308934,0.022615297451279333,5.2081204808625873e-10,2.017440816597201e-08,8.0360151621903152e-09,1.4829848674729826e-09,5.9798988415072551e-18,2.3561310507717444e-28,2.4380652674308224e-09,1.8924435416081067e-34,2.15436745795074e-09,1.3460071756526447e-25,1.2053053964477276e-16,2.331692308585531e-21,1.1473897952216901e-23,2.2397672152461078e-08,4.830646736924994e-26,0.0045132757135618274,0.00041223569735192458,1.6111612798768066e-12,1.6180721047570722e-06,1.1156035339856672e-16,1.6917104100453352e-12,2.1286167582854722e-07,4.0316639269029943e-08,2.1936552955145582e-07,5.4525301687855703e-12,9.4359397292410977e-13
2.1913737204654518e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33262546850025004,0.1141443050840838,0.022614030244676734,5.3683063021422387e-10,2.0837152419382521e-08,8.2325887887389183e-09,1.5185527135574507e-09,6.1080716870048778e-18,2.4525021484903074e-28,2.4596616796888066e-09,1.9739727659369608e-34,2.1685279617753812e-09,1.3871113253152692e-25,1.2473341161088822e-16,2.4106044191434287e-21,1.1829807891853964e-23,2.2876571146413701e-08,4.9973793783262499e-26,0.0045252198656481534,0.00041476452372907175,1.6188006202754728e-12,1.6328085393912924e-06,1.1208943548040085e-16,1.7091808960842872e-12,2.1343238323390925e-07,4.0931029556127731e-08,2.2312851133237955e-07,5.6160784136453478e-12,9.6568225764458337e-13
2.2049921617628582e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33261108947864365,0.11413246969455486,0.022612763257936732,5.5322265222700905e-10,2.1517651742451142e-08,8.4327057377795114e-09,1.5546986846949503e-09,6.238524781639853e-18,2.5521168299114992e-28,2.4814401346307689e-09,2.058732998035613e-34,2.1827059120862297e-09,1.4293774963806998e-25,1.2906084632821829e-16,2.491594211052507e-21,1.2194183573928222e-23,2.3362627977073302e-08,5.1691980167589569e-26,0.0045370508275200507,0.00041729284650554333,1.6264397783311383e-12,1.6475724945859601e-06,1.1261850621293302e-16,1.7266577103200323e-12,2.1399016610802944e-07,4.1550524492413663e-08,2.2692402147901815e-07,5.7834967939625621e-12,9.8811010891526295e-13
2.2186106030602647e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33259682302904126,0.11412074640509656,0.022611496490392704,5.6999382622212419e-10,2.2216265843882524e-08,8.6364037595418518e-09,1.5914269642686894e-09,6.3712977714011401e-18,2.6550600544671773e-28,2.503403387749167e-09,2.1468463170437248e-34,2.1969013745491396e-09,1.4728383282963515e-25,1.3351596799953462e-16,2.5746997246251493e-21,1.2567161170020819e-23,2.3855899156267268e-08,5.3462464212140184e-26,0.0045487696685815315,0.00041982066671747897,1.6340787619834507e-12,1.662363128975937e-06,1.1314756614289231e-16,1.7441388463122142e-12,2.145351380945864e-07,4.217511358562535e-08,2.3075193570359171e-07,5.9548477913734721e-12,1.0108795079656572e-12
2.232229044357671e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33258266809200232,0.11410913415641344,0.022610229941386326,5.8714989728165212e-10,2.2933358842880702e-08,8.8437205507700811e-09,1.6287417010895352e-09,6.5064311139925985e-18,2.7614183318712522e-28,2.5255542151515334e-09,2.2384393892549935e-34,2.2111144118573822e-09,1.5175274001524411e-25,1.3810196824998042e-16,2.6599593419856273e-21,1.2948877818849406e-23,2.4356441016057986e-08,5.5286724003307736e-26,0.0045603774481259964,0.00042234798538302404,1.641717578811787e-12,1.6771795935119156e-06,1.1367661579191527e-16,1.7616223159427441e-12,2.1506741502439177e-07,4.2804785628560015e-08,2.3461212756082678e-07,6.1301941877702806e-12,1.0339924124998321e-12
2.2458474856550776e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33256862361812711,0.11409763189922487,0.022608963610267492,6.0469664307796958e-10,2.3669299258480198e-08,9.0546937455285973e-09,1.6666470091155181e-09,6.6439660958967688e-18,2.8712797361742428e-28,2.5478954134795326e-09,2.3336436433427571e-34,2.2253450837145269e-09,1.5634792573774046e-25,1.4282210742855919e-16,2.7474117849354101e-21,1.3339471618155131e-23,2.486430970010772e-08,5.7166279186713925e-26,0.0045718752154319704,0.0004248748035024248,1.6493562360365899e-12,1.6920210315084858e-06,1.1420565565663532e-16,1.7791061499103752e-12,2.155871148231976e-07,4.3439528694896088e-08,2.3850446853971227e-07,6.309599049608586e-12,1.0574507568269225e-12
2.259465926952484e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33255468856796216,0.11408623859417021,0.022607697496394227,6.2263987348171639e-10,2.4424459997139102e-08,9.2693609059066778e-09,1.7051469671885984e-09,6.7839448497500362e-18,2.9847339197390637e-28,2.570429799824678e-09,2.4325954523314521e-34,2.239593446817502e-09,1.6107294391620121e-25,1.4767971593166686e-16,2.8370961127710045e-21,1.3739081616529598e-23,2.5379561155000553e-08,5.9102692162968679e-26,0.0045832640098579175,0.0004274011220581257,1.6569947405210131e-12,1.7068865786957833e-06,1.1473468620880685e-16,1.7965883983367537e-12,2.1609435742006699e-07,4.4079330135171145e-08,2.424288281546794e-07,6.4931257121465081e-12,1.0812564520052756e-12
2.2730843682498905e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33254086191190602,0.11407495321171494,0.022606431599132653,6.4098543017223078e-10,2.5199218338571261e-08,9.4877595126241838e-09,1.7442456187885499e-09,6.9264103720341716e-18,3.1018721271361555e-28,2.593160211640676e-09,2.5354363225714628e-34,2.2538595548398418e-09,1.6593145066316027e-25,1.5267819554889667e-16,2.9290517200552978e-21,1.4147847805185808e-23,2.590225112152298e-08,6.109756931734689e-26,0.0045945448609361738,0.00042992694201486576,1.6646330987720913e-12,1.721775363274768e-06,1.152637078953829e-16,1.8140671311810188e-12,2.16589264656356e-07,4.4724176572915616e-08,2.4638507403615544e-07,6.680837762277948e-12,1.1054113859879288e-12
2.286702809547297e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33252714263011618,0.11406377473205757,0.022605165917856832,6.5973918625062153e-10,2.5993955919791281e-08,9.7099269555408293e-09,1.7839469718037852e-09,7.07140654108929e-18,3.2227872089561392e-28,2.616089506652407e-09,2.642313089984501e-34,2.2681434584151411e-09,1.7092720717863814e-25,1.5782102083134041e-16,3.0233183343433836e-21,1.456591110967695e-23,2.6432435125905281e-08,6.3152562284306834e-26,0.0046057187884659791,0.00043245226431977695,1.6722713169420149e-12,1.7366865059761908e-06,1.1579272113859727e-16,1.8315404386290542e-12,2.1707196019535734e-07,4.5374053900923837e-08,2.5037307202044257e-07,6.8727990215120974e-12,1.1299174237859031e-12
2.3003212508447034e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33251352971241666,0.11405270214503757,0.022603900451948732,6.7890704585567197e-10,2.6809058717348756e-08,9.9359005240715383e-09,1.824254998318953e-09,7.2189781354532906e-18,3.3475736355381419e-28,2.6392205627615027e-09,2.7533781238567168e-34,2.2824452051207197e-09,1.7606408272301884e-25,1.6311174048261278e-16,3.1199360138638159e-21,1.4993413381566942e-23,2.6970168471025542e-08,6.5269369247799796e-26,0.0046167868026056108,0.00043497708990248305,1.6799094008299355e-12,1.7516191201232613e-06,1.16321726336103e-16,1.849006431670485e-12,2.1754256943265128e-07,4.6028947277687477e-08,2.5439268623887615e-07,7.0690735292440063e-12,1.1547764076484502e-12
2.3139396921421098e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33250002215820657,0.11404173445004399,0.02260263520079818,6.9849494378276872e-10,2.7644917027731436e-08,1.0165717397510563e-08,1.8651736344191251e-09,7.3691708525329104e-18,3.4763275106120223e-28,2.6625562779485246e-09,2.8687895384671123e-34,2.2967648394615099e-09,1.8134605767086735e-25,1.6855397877281481e-16,3.2189451451562562e-21,1.5430497390056558e-23,2.7515506227578196e-08,6.7449736278345862e-26,0.0046277499039636847,0.00043750141967519886,1.6875473558831558e-12,1.7665723116980492e-06,1.168507238610536e-16,1.8664632424484452e-12,2.1800121940720989e-07,4.6688841124003573e-08,2.5844377920621507e-07,7.2697255243836109e-12,1.1799901572425406e-12
2.3275581334395162e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33248661897636966,0.11403087065592514,0.022601370163802714,7.1850884510602321e-10,2.8501925445913622e-08,1.0399414635267123e-08,1.906706780010382e-09,7.522031327611565e-18,3.6091465848527701e-28,2.6860995701717239e-09,2.9887114128495733e-34,2.3111024028541846e-09,1.8677722664783376e-25,1.7415143697565647e-16,3.320386440666446e-21,1.5877306813568883e-23,2.806850322520936e-08,6.9695458707876073e-26,0.0046386090836895372,0.00044002525453283137,1.6951851871983154e-12,1.7815451794116643e-06,1.1737971406217262e-16,1.8839090245248946e-12,2.1844803871329934e-07,4.7353719119738829e-08,2.6252621190822158e-07,7.4748194269657159e-12,1.2055604698453342e-12
2.3411765747369227e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33247331918518436,0.11402010978089899,0.022600105340367559,7.3895474480374495e-10,2.9380482842027165e-08,1.0637029167015419e-08,1.9488582986565992e-09,7.6776071531992048e-18,3.7461302693453274e-28,2.7098533772623749e-09,3.1133140189980337e-34,2.3254579336115256e-09,1.9236180175284138e-25,1.7990789482894864e-16,3.4243009362994449e-21,1.6333986231297962e-23,2.8629214043620893e-08,7.2008382543368857e-26,0.0046493653235627867,0.00044254859535308141,1.7028228995233978e-12,1.7965368147782469e-06,1.1790869726391012e-16,1.9013419534373526e-12,2.1888315741322153e-07,4.8023564200763008e-08,2.6663984388838665e-07,7.6844198205119224e-12,1.2314891205566313e-12
2.354795016034329e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33246012181223533,0.11400945085246449,0.022598840729905541,7.5983866738745333e-10,3.0280992336137861e-08,1.0878597782762039e-08,1.991632017432232e-09,7.8359468987293898e-18,3.8873796489581795e-28,2.7338206568166715e-09,3.242774058835803e-34,2.3398314669270678e-09,1.981041158678118e-25,1.8582721201867638e-16,3.5307299889320334e-21,1.6800681114724163e-23,2.9197693003645397e-08,7.4390405920334187e-26,0.0046600195960820254,0.00044507144299654652,1.7104604972589923e-12,1.8115463021927728e-06,1.1843767376653389e-16,1.9187602270014179e-12,2.1930670695093756e-07,4.8698358556071762e-08,2.7078453333376086e-07,7.8985914325513498e-12,1.2577778625103075e-12
2.3684134573317356e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33244702589432507,0.11399889290731376,0.022597576331837,7.8116666653457641e-10,3.1203861271106174e-08,1.1124157122833773e-08,2.0350317267908897e-09,7.9971001306089595e-18,4.0329974956240374e-28,2.7580043860841755e-09,3.377274910282071e-34,2.3542230348599932e-09,2.0400862605723427e-25,1.9191332968685694e-16,3.6397152738852101e-21,1.7277537819100058e-23,2.9773994158294487e-08,7.6843480597228583e-26,0.0046705728645526903,0.00044759379830682525,1.7180979844593327e-12,1.8265727190127229e-06,1.1896664384617861e-16,1.9361620654274904e-12,2.1971882006661233e-07,4.9378083625085861e-08,2.7496013715985078e-07,8.1173991148139724e-12,1.2844284270927156e-12
