Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HOX(22),HX(19),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),H2OX(23)
1.0791120850708566e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33430348576196017,0.11561284975490492,0.022718309954103687,0.0,4.5950785307259202e-14,4.1530389375375023e-10,2.2215137665207294e-08,1.883763900578841e-14,7.3879233796522703e-28,2.2829247551023772e-08,2.2351990700897764e-30,1.0504095066179608e-09,2.5475823518084737e-22,2.3213234768074345e-18,1.304022638013439e-20,1.0125088134671105e-22,3.3347122736863893e-16,6.8351726095700211e-23,0.0030569669777156991,0.00020649325976512237,4.2879769454601261e-09,2.7541679810843329e-12,5.1294091920962412e-07,2.9936795388120347e-13,1.0042817482195067e-09,9.896016580707398e-08,1.9789388713584994e-13,3.9643270948348333e-12,2.8040202820795885e-17
1.0942553082316795e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33427201033779314,0.11558424872895731,0.02271687679679512,0.0,4.8167268696663208e-14,4.3767732219713826e-10,2.3213098933693549e-08,1.9379211971841312e-14,8.0032471771305914e-28,2.3292424069321584e-08,2.3973934497277351e-30,1.0648660507402061e-09,2.6448225819064475e-22,2.45129116730296e-18,1.3924529318358484e-20,1.0731625647277091e-22,3.4925471240249693e-16,7.1873954588744568e-23,0.0030855649685242832,0.00020935857631851844,4.3254766929810354e-09,2.8484240938524777e-12,5.2348339564631669e-07,3.0210531558055281e-13,1.0405532897872569e-09,1.0046038591659519e-07,2.0389175429090944e-13,4.198530774846112e-12,2.9024153148628719e-17
1.1093985313925023e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33424083635299134,0.11555594845132408,0.022715443998445658,0.0,5.0461542823995445e-14,4.609633664702415e-10,2.4239992742116619e-08,1.9930549231068601e-14,8.6598208844647801e-28,2.3759361691469567e-08,2.5691354976874059e-30,1.0793242112842327e-09,2.7445484173574036e-22,2.5868485034448706e-18,1.4854330343617399e-20,1.1365044322666556e-22,3.6557081882901413e-16,7.5529800043895257e-23,0.0031138621854431428,0.00021222314601898246,4.362962263627451e-09,2.9446868928160275e-12,5.3411435522468574e-07,3.0484763188019082e-13,1.0775522557918684e-09,1.0195277440175339e-07,2.0996898606494e-13,4.4432628924731826e-12,3.0030348966977687e-17
1.1245417545533252e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33420996064223246,0.11552794576124108,0.022714011556403447,0.0,5.2835400350269357e-14,4.8518804479054084e-10,2.5296145829135042e-08,2.0491742011761448e-14,9.3597391575170889e-28,2.4230057010476561e-08,2.7508645652597881e-30,1.0937843423735299e-09,2.8467958543942844e-22,2.7281671466385844e-18,1.5831203231813063e-20,1.2026109231803009e-22,3.8243063501805813e-16,7.9322659308505043e-23,0.0031418617892495972,0.00021508697384347927,4.400433906449183e-09,3.0429748928700169e-12,5.4483370233755303e-07,3.0759507478152386e-13,1.1152778390250558e-09,1.0343699528715478e-07,2.1612449250448931e-13,4.6988555315613928e-12,3.1059048453143079e-17
1.139684977714148e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33417938007350406,0.11550023753121166,0.022712579468044999,0.0,5.5290657080176558e-14,5.1037782110743246e-10,2.6381878026347852e-08,2.106288176176784e-14,1.0105167909879357e-27,2.4704506647236089e-08,2.9430349947067442e-30,1.1082467965106037e-09,2.9516010889837983e-22,2.8754220448966288e-18,1.6856746422226011e-20,1.271559370283565e-22,3.9984534539219505e-16,8.3255978204876051e-23,0.0031695669074533,0.00021795006471913943,4.4378918666897991e-09,3.143306575994731e-12,5.556413415255028e-07,3.1034781685037618e-13,1.1537289300870948e-09,1.0491271998767096e-07,2.2235715980946223e-13,4.9656470832410327e-12,3.2110510862657376e-17
1.1548282008749709e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33414909154775219,0.11547282066665544,0.022711147730774883,0.0,5.7829152130947104e-14,5.3655960804003615e-10,2.7497502156564729e-08,2.1644060151418494e-14,1.0898345395705222e-27,2.5182707250108537e-08,3.1461164683855695e-30,1.1227119245868805e-09,3.0590005165186053e-22,3.0287914602296552e-18,1.793258262887139e-20,1.3434279136298815e-22,4.1782623014991746e-16,8.7333251801044458e-23,0.0031969806346474477,0.00022081242352398051,4.4753363858421314e-09,3.2457003912298337e-12,5.6653717745571873e-07,3.1310603114455976e-13,1.1929041206081939e-09,1.0637962740404631e-07,2.2866585143467843e-13,5.24398229298926e-12,3.3184996541131438e-17
1.1699714240357937e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33411909199853307,0.11544569210556074,0.022709716342025423,0.0,6.0452748102681803e-14,5.6376076979837125e-10,2.8643323938272114e-08,2.223536907642118e-14,1.1741583274865344e-27,2.5664655494509552e-08,3.3605943626247337e-30,1.1371800758924456e-09,3.1690307315409724e-22,3.1884569959776705e-18,1.9060358439591253e-20,1.4182954817946057e-22,4.3638466498893342e-16,9.155802468116936e-23,0.0032241060328562737,0.00022367405508761515,4.51276770170292e-09,3.350174754639551e-12,5.775211149007807e-07,3.1586989114116467e-13,1.2328017067278221e-09,1.078374040120963e-07,2.3504940919610806e-13,5.5342123074734979e-12,3.4282766936033423e-17
1.1851146471966166e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33408937839166769,0.11541884881814095,0.022708285299256399,0.0,6.3163331250136956e-14,5.9200912508771778e-10,2.9819641896297488e-08,2.2836900660724092e-14,1.2637267659923061e-27,2.6150348082504504e-08,3.5869701063767129e-30,1.1516515981256169e-09,3.2817285274973264e-22,3.3546036240810716e-18,2.0241743903435279e-20,1.4962417729379123e-22,4.5553212082946559e-16,9.5933891215567314e-23,0.0032509461318788431,0.00022653496419194636,4.5501860484266404e-09,3.4567480492688841e-12,5.8859305871742535e-07,3.186395706636773e-13,1.2734196928253038e-09,1.0928574394550022e-07,2.4150665438063875e-13,5.8366947211735749e-12,3.5404084608400594e-17
1.2002578703574394e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33405994772490238,0.11539228780649417,0.022706854599954734,0.0,6.5962811655942862e-14,6.2133294999597439e-10,3.1026747278667526e-08,2.3448747259348851e-14,1.3587860144452689e-27,2.6639781742408869e-08,3.8257615446739877e-30,1.1661268374023453e-09,3.397130896523152e-22,3.5274197122910884e-18,2.1478432106886926e-20,1.577347235663193e-22,4.7528016353750984e-16,1.0046449583043491e-22,0.0032775039296292015,0.00022939515557184937,4.5875916565784872e-09,3.5654386250908099e-12,5.9975291382527504e-07,3.2141524380903804e-13,1.3147557954947296e-09,1.1072434907219904e-07,2.4803638885823269e-13,6.1517936227798513e-12,3.654921324448397e-17
1.2154010935182623e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33403079702757021,0.11536600610426692,0.022705424241634225,0.0,6.8853123405236147e-14,6.5176098086382053e-10,3.2264923979650212e-08,2.4071001461193706e-14,1.4595898812247666e-27,2.7132953228394563e-08,4.0775033069144772e-30,1.1806061382654563e-09,3.5152750292577077e-22,3.707097051319149e-18,2.2772138739497059e-20,1.6616930496869198e-22,4.9564045364799833e-16,1.0515353327729944e-22,0.0033037823924729078,0.00023225463391584082,4.6249847531865389e-09,3.6762647989445275e-12,6.1100058518554221e-07,3.2419708487474079e-13,1.3568074477570355e-09,1.12152929064415e-07,2.5463739619535019e-13,6.4798796413645735e-12,3.7718417667326317e-17
1.2305443166790851e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33400192336025825,0.11534000077632094,0.022703994221835201,0.0,7.1836224761687069e-14,6.8332241713748007e-10,3.3534448468964872e-08,2.4703756091807494e-14,1.5663999226990589e-27,2.7629859320101997e-08,4.3427471800028286e-30,1.1950898436937264e-09,3.6361983146880125e-22,3.8938308819247059e-18,2.4124601649490466e-20,1.7493611063359013e-22,5.1662474608782098e-16,1.1000474890223829e-22,0.00332978445556,0.00023511340386673515,4.6623655617931385e-09,3.7892448544646969e-12,6.2233597777971015e-07,3.2698526828608774e-13,1.3995718035018519e-09,1.1357120146231539e-07,2.6130844276852661e-13,6.821329992323612e-12,3.8911963848273239e-17
1.245687539839908e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33397332381447659,0.11531426891840402,0.0227025645381243,0.0,7.4914098344901802e-14,7.1604692420387803e-10,3.4835589727138186e-08,2.5347104216134857e-14,1.6794855401982709e-27,2.8130496822257909e-08,4.622062486374174e-30,1.2095782951107922e-09,3.7599383400216146e-22,4.0878199219409741e-18,2.5537580389914355e-20,1.8404339888877748e-22,5.382448898986475e-16,1.1502193891490626e-22,0.0033555130231544233,0.00023797147002228806,4.6997343025054684e-09,3.9043970420016814e-12,6.3375899658819926e-07,3.2977996852370155e-13,1.4430457421515658e-09,1.1497889173134925e-07,2.6804827887700807e-13,7.1765285230857553e-12,4.0130118918417922e-17
1.2608307630007308e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33394499551233264,0.11528880765682374,0.022701135188094131,0.0,7.808875130918068e-14,7.4996463620798193e-10,3.6168609186978886e-08,2.6001139141233314e-14,1.7991240749555465e-27,2.8634862564298717e-08,4.9160364669271516e-30,1.2240718323939041e-09,3.8865328905875995e-22,4.2892663932380235e-18,2.7012855755900122e-20,1.9349949527705162e-22,5.6051282795950358e-16,1.202089506574092e-22,0.0033809709689599614,0.00024082883693582775,4.7370911920453554e-09,4.0217395785328249e-12,6.4526954656902154e-07,3.3258136005139909e-13,1.487225873539826e-09,1.1637573331329211e-07,2.7485563985336455e-13,7.5458657585866279e-12,4.1373151179979098e-17
1.2759739861615537e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3339169356062075,0.11526361414812537,0.022699706169362999,0.0,8.1362215523612376e-14,7.8510615885210383e-10,3.753376068113774e-08,2.6665954418962677e-14,1.9256009009812071e-27,2.9142953399999484e-08,5.225274668893169e-30,1.2385707938825163e-09,4.016019949765369e-22,4.4983760486226614e-18,2.8552229313611691e-20,2.0331279056366338e-22,5.8344059670904591e-16,1.2556968287306266e-22,0.0034061611364427117,0.00024368550911687292,4.7744364437983048e-09,4.1412906475647278e-12,6.5686753263643109e-07,3.3538961724453258e-13,1.532108542996558e-09,1.1776146767103848e-07,2.8172924717101789e-13,7.9297389465043136e-12,4.264133011761292e-17
1.2911172093223765e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.333889141278436,0.11523868557877255,0.022698277479574647,0.0,8.4736547753484757e-14,8.2150257217693907e-10,3.8931290395714403e-08,2.734164384864732e-14,2.0592095158372571e-27,2.9654766207108252e-08,5.5504013386690608e-30,1.2530755163867157e-09,4.148437698940693e-22,4.7153581986744411e-18,3.015752292145492e-20,2.1349173873276223e-22,6.0704032586749026e-16,1.311080859750721e-22,0.0034310863391501419,0.00024654149103173954,4.8117702678617807e-09,4.2630683990266166e-12,6.6855285963957513e-07,3.382049143188986e-13,1.5776898366314013e-09,1.1913584432718886e-07,2.8866780954764216e-13,8.3285521022536145e-12,4.3934926409658736e-17
1.3062604324831994e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33386160974099127,0.11521401916483169,0.022696849116397966,0.0,8.8213829842992095e-14,8.5918543332411341e-10,4.0361436829866905e-08,2.8028301479711777e-14,2.2002516292821149e-27,3.0170297886985781e-08,5.8920598196405191e-30,1.2675863351954988e-09,4.283824517488555e-22,4.9404257385171739e-18,3.183057824412298e-20,2.2404485497441187e-22,6.3132423815813423e-16,1.3682816231517183e-22,0.003455749361026749,0.00024939678710413408,4.8490928710927424e-09,4.3870909491547294e-12,6.8032543234115311e-07,3.4102742526031268e-13,1.6239655868073208e-09,1.2049862089648246e-07,2.9567002404341122e-13,8.7427160537359542e-12,4.5254211939318549e-17
1.3214036556440222e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33383433823517139,0.11518961215165975,0.022695421077526725,0.0,9.1796168899219523e-14,8.9818677927999946e-10,4.1824430761374659e-08,2.8726021614290238e-14,2.3490372497579615e-27,3.0689545364250547e-08,6.2509129550238209e-30,1.2821035840848842e-09,4.4222189827823209e-22,5.1737951745252427e-18,3.3573256260052731e-20,2.3498071366370751e-22,6.5630464902843081e-16,1.427339664522587e-22,0.0034801529567263867,0.00025225140171573527,4.8864044571544503e-09,4.5133763803678228e-12,6.9218515539608791e-07,3.4385732375495139e-13,1.6709313777960264e-09,1.2184956311213289e-07,3.0273457715309093e-13,9.1726484858417404e-12,4.6599459805770945e-17
1.3365468788048451e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33380732403128921,0.11516546181359515,0.022693993360679281,0.0,9.5485697477384065e-14,9.3853912960056048e-10,4.3320495218100696e-08,2.9434898809810302e-14,2.5058847686956722e-27,3.1212505586428882e-08,6.6276434957536282e-30,1.2966275953258761e-09,4.5636598702287975e-22,5.4156866509640041e-18,3.5387436762866024e-20,2.4630794633351038e-22,6.8199396637055633e-16,1.4882960542105565e-22,0.0035042998519212655,0.00025510533920676401,4.9237052265625523e-09,4.6419427411338087e-12,7.0413193333021841e-07,3.4669478312055515e-13,1.7185825516067126e-09,1.2318844484612895e-07,3.0986014589099312e-13,9.6187739847020035e-12,4.7970944335219121e-17
1.351690101965668e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33378056442836707,0.11514156545365198,0.022692565963598334,0.0,9.9284573767312934e-14,9.8027548911697748e-10,4.4849845455293359e-08,3.0155027881551538e-14,2.6711210426147659e-27,3.1739175523610307e-08,7.0229545134447762e-30,1.3111586996922686e-09,4.7081861533286911e-22,5.6663239765635429e-18,3.7275017857368843e-20,2.5803523964230097e-22,7.0840469024142869e-16,1.5511923900084014e-22,0.0035281927436076879,0.00025795860387654114,4.9609953767304497e-09,4.772808045827536e-12,7.1616567051901849e-07,3.4953997623858465e-13,1.7669142139795121e-09,1.2451504812356815e-07,3.1704539886783442e-13,1.0081524081686111e-11,4.936894109187343e-17
1.3668333251264908e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33375405675383318,0.11511792040321771,0.022691138884050659,0.0,1.0319498178113849e-13,1.0234293506218043e-09,4.6412688938663754e-08,3.0886503905179361e-14,2.8450814729983624e-27,3.2269552168107803e-08,7.4375698184562418e-30,1.3256972264683004e-09,4.8558370037620542e-22,5.9259346510249693e-18,3.9237915450678754e-20,2.7017133333863253e-22,7.3554941258211933e-16,1.6160707998427189e-22,0.0035518343004085277,0.0002608111999840327,4.9982751020139825e-09,4.905990274579778e-12,7.282862711663498e-07,3.5239307548742565e-13,1.8159212405349834e-09,1.2582916313109496e-07,3.242889973585625e-13,1.0561337297142143e-11,5.079372688886867e-17
1.3819765482873136e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33372779836322214,0.11509452402175369,0.022689712119826858,0.0,1.0721913154218999e-13,1.0680346975353956e-09,4.8009225333169576e-08,3.1629422219254432e-14,3.0281100839256002e-27,3.2803632534123143e-08,7.8722343830856041e-30,1.3402435034561539e-09,5.0066517914982962e-22,6.1947498914584981e-18,4.1278062739049014e-20,2.827250182236503e-22,7.6344081693661308e-16,1.682973944463528e-22,0.0035752271628725183,0.0002636631317483855,5.0355445937554158e-09,5.0415073731174747e-12,7.4049363928325306e-07,3.552542526767283e-13,1.8655982830708444e-09,1.2713058821952102e-07,3.3158959636024019e-13,1.1058659183876668e-11,5.224557979911612e-17
1.3971197714481365e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33370178663987782,0.11507137369649921,0.022688285668741044,0.0,1.1135925927506176e-13,1.114126006552343e-09,4.9639646497432148e-08,3.2383878427718388e-14,3.220559597446472e-27,3.3341413657416975e-08,8.3277147699225829e-30,1.3547978569833086e-09,5.1606700849302959e-22,6.4730046587524635e-18,4.339740969095376e-20,2.9570513411312136e-22,7.9209167816986588e-16,1.7519450201355289e-22,0.0035983739437703511,0.00026651440334944887,5.0728040403267486e-09,5.1793772525952833e-12,7.527876786667908e-07,3.5812367898296587e-13,1.9159397759971574e-09,1.2841912990070921e-07,3.3894584563909958e-13,1.1573942370370342e-11,5.3724779166090647e-17
1.4122629946089593e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33367601899466059,0.11504846684217847,0.022686859528630657,0.0,1.1561762759683736e-13,1.1617382502676585e-09,5.1304136483708631e-08,3.31499684023559e-14,3.4227915066864967e-27,3.388289259498382e-08,8.8047995653904443e-30,1.3693606119097389e-09,5.3179316510322622e-22,6.7609376838723753e-18,4.5597922526995754e-20,3.0912056780039891e-22,8.215148621851115e-16,1.8230277613313431e-22,0.0036212772283876491,0.00026936501892828736,5.1100536271723616e-09,5.3196177894184567e-12,7.6516829287894e-07,3.6100152488630108e-13,1.9669399429010221e-09,1.2969460283880782e-07,3.4635639076590897e-13,1.2107646603725892e-11,5.5231605614553177e-17
1.4274062177697822e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33365049286565635,0.11502580090071077,0.022685433697356178,0.0,1.1999652570944973e-13,1.2109068997824283e-09,5.3002871543337169e-08,3.3927788285233954e-14,3.6351761466710637e-27,3.4428066424731678e-08,9.3042998185042135e-30,1.3839320916349696e-09,5.4784764555408716e-22,7.0587914940891778e-18,4.7881583197192775e-20,3.2298025102172449e-22,8.5172332564036588e-16,1.8962664434270518e-22,0.0036439395748148274,0.0002722149825876799,5.1472935368510119e-09,5.4622468250571565e-12,7.7763538522554974e-07,3.6388796010883538e-13,2.0185928032318954e-09,1.3095682983592471e-07,3.5381987413881474e-13,1.2660238792344917e-11,5.6766341061208441e-17
1.442549440930605e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33362520571788973,0.1150033733409235,0.022684008172800873,0.0,1.2449826959315608e-13,1.2616679272886611e-09,5.4736020137568958e-08,3.4717434491118373e-14,3.8580927628617548e-27,3.4976932245166428e-08,9.8270494848749402e-30,1.3985126181049812e-09,5.6423446631593328e-22,7.3668124391357828e-18,5.025038885619464e-20,3.3729315842524653e-22,8.8273011566408552e-16,1.97170588540035e-22,0.0036663635142338813,0.00027506429839261037,5.1845239490771711e-09,5.6072821658522697e-12,7.9018885873536764e-07,3.6678315355432267e-13,2.0708921790985657e-09,1.3220564181233761e-07,3.6133493599285765e-13,1.3232193048329738e-11,5.8329268725298595e-17
1.4576926640914279e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33360015504303953,0.11498118165826886,0.02268258295287056,0.0,1.2912520220110762e-13,1.3140578086330614e-09,5.6503742953696813e-08,3.5519003709868059e-14,4.0919295773992734e-27,3.5529487175080645e-08,1.0373905875989418e-29,1.4131025118189723e-09,5.8095766377839763e-22,7.6852507172909156e-18,5.2706351336976628e-20,3.5206830554511225e-22,9.1454836956992816e-16,2.0493914525316219e-22,0.0036885515512021399,0.00027791297037074513,5.2217450407617452e-09,5.7547415828127385e-12,8.0282861613914073e-07,3.6968727324942032e-13,2.1238317021687979e-09,1.3344087778133706e-07,3.6890021539537786e-13,1.3823990729606735e-11,5.9920673139132909e-17
