Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HX(19),HOX(22),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),H2OX(23),COX(50),CHOX(53)
4.3106792986351714e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33738794685673745,0.11849871562010808,0.022817391187950252,0.0,7.2058289842990814e-17,2.8436915580751639e-14,1.1247032214837833e-12,1.0001752647501316e-18,4.8094922673558729e-33,4.5717436108900161e-11,7.5455492104875526e-40,4.3722864202707799e-11,8.9189620703000829e-28,8.9779940472169526e-23,7.7262148944299344e-27,2.1026061271313167e-28,7.1867230487134536e-18,1.0840327518239892e-29,0.00017124703358973049,8.3530089352939241e-06,1.1755773012378794e-10,1.2971233596716555e-08,7.8470194395414139e-14,8.1398973644380179e-15,1.361916320988335e-13,3.2116537234838591e-09,6.9572557609579416e-14,3.2933400614323585e-17,7.580938841301059e-19,9.1401302946113825e-19,2.0623403476646559e-22
4.379555959404183e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33738511860974707,0.11849602097337394,0.022817324497248399,0.0,7.4860068099918091e-17,2.957372897723902e-14,1.1820446511057956e-12,1.0181211734618931e-18,5.2266252256409019e-33,4.6449223621175225e-11,8.060739225236191e-40,4.4419764941150959e-11,9.2263850348327354e-28,9.3312092424412569e-23,8.2777934328588846e-27,2.2461984436660768e-28,7.4632794463594747e-18,1.1400189461921367e-29,0.00017394162458266016,8.486390277410517e-06,1.1767951079995998e-10,1.3190934989936401e-08,8.0345384161414829e-14,8.1487966249168683e-15,1.3790464014724372e-13,3.2664799467089416e-09,7.1939652669887119e-14,3.4704617124607481e-17,7.7630338066404446e-19,9.6095687697873643e-19,2.1686697601926545e-22
4.448432620173195e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33738229166064865,0.11849332762212769,0.022817257807859311,0.0,7.7729514284652435e-17,3.0740010687467113e-14,1.2413181829489445e-12,1.0361043302303993e-18,5.6724620117088482e-33,4.7181019114419699e-11,8.6020009255079794e-40,4.5116613068110987e-11,9.5391920561463941e-28,9.6931849731908116e-23,8.8592532484608486e-27,2.3970474246817262e-28,7.7463973167300606e-18,1.1979189105393551e-29,0.00017663492003131367,8.6197689919970043e-06,1.1780128505402227e-10,1.3410861802356862e-08,8.2240762593079752e-14,8.1567619513722007e-15,1.3964769634524408e-13,3.3213605359634183e-09,7.434765399315872e-14,3.654418783369296e-17,7.9471037807144393e-19,1.009493717178456e-18,2.278670953039256e-22
4.5173092809422065e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33737946600881763,0.11849063556574589,0.022817191119782466,0.0,8.0667389202120616e-17,3.1936151190409035e-14,1.3025567979452822e-12,1.0541247727202309e-18,6.1484759184480615e-33,4.7912822593691998e-11,9.1702072571720044e-40,4.5813408634596982e-11,9.8573914764206383e-28,1.0064028582100568e-22,9.4717201642841857e-27,2.5553947834286048e-28,8.036146804626368e-18,1.2577658892570822e-29,0.00017932692055916863,8.7531450800858004e-06,1.1792305289032181e-10,1.3631014016390457e-08,8.4156359411443264e-14,8.1656624460677743e-15,1.4141884637056415e-13,3.3762954545523093e-09,7.679662423316878e-14,3.8453774274797796e-17,8.1331518673012976e-19,1.059650911518417e-18,2.3924125602681093e-22
4.586185941711218e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33737664165363007,0.11848794480360542,0.022817124433017318,0.0,8.3674455994363373e-17,3.3162542390723643e-14,1.3657935359895474e-12,1.0721825385899321e-18,6.6562069837172968e-33,4.8644634064048038e-11,9.7662504900281521e-40,4.6510151691601768e-11,1.018099164662472e-27,1.0443847939378104e-22,1.0116352519955092e-26,2.7214874788679533e-28,8.3325981851668359e-18,1.3195931927423976e-29,0.00018201762678931704,8.886518542708588e-06,1.180448143132561e-10,1.3851391617865644e-08,8.6092204959298049e-14,8.1736247393153386e-15,1.4322021509680531e-13,3.4312846653883888e-09,7.9286625987864439e-14,4.0435061948131941e-17,8.3211811742757712e-19,1.1114558695375823e-18,2.5099611197998785e-22
4.65506260248023e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33737381859446208,0.11848525533508343,0.02281705774756335,0.0,8.6751479116468671e-17,3.4419576988449972e-14,1.4310614699911675e-12,1.0902776654946681e-18,7.1972333365558416e-33,4.9376453530542325e-11,1.0391033756626716e-39,4.7206842290109105e-11,1.0510000922650633e-27,1.0832751211495534e-22,1.0794327099472224e-26,2.895575415514313e-28,8.6358218064426046e-18,1.3834341684331192e-29,0.00018470703934463458,9.0198893808966232e-06,1.1816656932716438e-10,1.4071994589204127e-08,8.8048328930845543e-14,8.182526468111037e-15,1.4504983882206353e-13,3.4863281316909785e-09,8.1817721816113612e-14,4.2489749783795255e-17,8.5111948062653639e-19,1.1649360274288867e-18,2.6313858668130399e-22
4.723939263249241e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33737099683069011,0.11848256715955741,0.022816991063420011,0.0,8.9899225367923945e-17,3.5707649112075533e-14,1.4983937317064938e-12,1.1084101910835816e-18,7.7732025207508862e-33,5.0108280998226885e-11,1.1045479592620051e-39,4.7903480481086477e-11,1.0844427669166589e-27,1.1230847093804199e-22,1.1506853782385921e-26,3.0779137573648658e-28,8.9458881468256444e-18,1.4493222298813682e-29,0.00018739515884761177,9.1532575956804365e-06,1.1828831793643875e-10,1.4292822916258634e-08,9.0024761683461173e-14,8.1904857567021531e-15,1.469098519438351e-13,3.5414258162854001e-09,8.4389974220872672e-14,4.4619560662488288e-17,8.7031958721785684e-19,1.2201188693681017e-18,2.7567537554690539e-22
4.792815924018253e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33736817636169103,0.11847988027640512,0.022816924380586783,0.0,9.3118462865372234e-17,3.7027153686853102e-14,1.5678234858413979e-12,1.1265801530024414e-18,8.385801639504249e-33,5.0840116472152301e-11,1.1730521440804004e-39,4.8600066315492241e-11,1.1184280255755986e-27,1.1638244578658629e-22,1.2255161216599323e-26,3.2687606216671334e-28,9.2628677576364696e-18,1.517290827740698e-29,0.0001900819859205231,9.2866231880901302e-06,1.1841006014541121e-10,1.4513876581460082e-08,9.2021532883743742e-14,8.199388708791598e-15,1.4879828145427668e-13,3.5965776823054442e-09,8.7003445665776188e-14,4.6826230885719831e-17,8.8971874775024792e-19,1.2770319061303546e-18,2.8861346149443302e-22
4.861692584787264e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33736535718684196,0.11847719468500466,0.022816857699063133,0.0,9.6409962077148163e-17,3.8378487069239051e-14,1.6393839558323185e-12,1.1447875888910073e-18,9.0367899142807692e-33,5.1571959957366675e-11,1.2447112226321733e-39,4.9296599844268576e-11,1.1529567060764949e-27,1.2055053188595536e-22,1.3040511723966153e-26,3.4683793988686309e-28,9.5868313204393696e-18,1.5873734788871514e-29,0.000192767521185258,9.419986159155073e-06,1.1853179595846882e-10,1.4735155570685405e-08,9.4038672904417727e-14,8.207344997470914e-15,1.5071727121411781e-13,3.6517836924891582e-09,8.9658198558464879e-14,4.9111520689569308e-17,9.0931727321865964e-19,1.3357026963751273e-18,3.0195958239561044e-22
4.930569245556276e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33736253930552007,0.11847451038473433,0.02281679101884853,0.0,9.9774494792862786e-17,3.9762046413838706e-14,1.7131083979998894e-12,1.1630325363856725e-18,9.7279676129744678e-33,5.2303811458916701e-11,1.3196215825946591e-39,4.9993081118348538e-11,1.1880296467447226e-27,1.2481382743893881e-22,1.3864186718454905e-26,3.6770364403480836e-28,9.9178495897230713e-18,1.6596037373588129e-29,0.00019545176526349043,9.5533465099042269e-06,1.1865352537993647e-10,1.4956659866374703e-08,9.6076211383736339e-14,8.2162491652440589e-15,1.5266483893957613e-13,3.7070438098849742e-09,9.2354295267014064e-14,5.1477203722111806e-17,9.2911547425876134e-19,1.3961588253065163e-18,3.1572077992347637e-22
4.999445906325288e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33735972271710329,0.1184718273749729,0.022816724339942435,0.0,1.0321283516113005e-16,4.1178230309216149e-14,1.7890301272786935e-12,1.1813150331168332e-18,1.0461209859331024e-32,5.3035670981846572e-11,1.3978815678220926e-39,5.0689510188648965e-11,1.2236476867805863e-27,1.2917343596316955e-22,1.4727501865955137e-26,3.8950033843753637e-28,1.0255993450183125e-17,1.7340152235243249e-29,0.00019813471877650957,9.6867042413657967e-06,1.1877524841419637e-10,1.5178389454429037e-08,9.8134178710508109e-14,8.2242024667524121e-15,1.5464313791812627e-13,3.7623579971438438e-09,9.5091798103424366e-14,5.3925077550453831e-17,9.4911366197034141e-19,1.4584279259142911e-18,3.2990383517112596e-22
5.0683225670943e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33735690742096952,0.11846914565509928,0.022816657662344329,0.0,1.0672575865597388e-16,4.262743814346683e-14,1.8671824914220255e-12,1.1996351167115264e-18,1.1238434329477867e-32,5.3767538531199078e-11,1.4795906217898575e-39,5.1385887106077623e-11,1.2598116658743995e-27,1.3363046396109835e-22,1.5631792248012288e-26,4.1225548378165527e-28,1.0601333859415505e-17,1.8106415949749003e-29,0.00020081638234538897,9.8200593545675925e-06,1.1889696506556631e-10,1.5400344317297701e-08,1.0021260449394069e-13,8.2331078412999171e-15,1.5665017663542399e-13,3.8177262172290135e-09,9.7870769339886575e-14,5.645695314515323e-17,9.6931214707702371e-19,1.522537657677974e-18,3.4451584798504868e-22
5.137199227863311e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33735409341649708,0.11846646522449275,0.022816590986053677,0.0,1.1031404311774963e-16,4.4110070741399128e-14,1.9475988966802145e-12,1.2179928247908053e-18,1.2061636327135644e-32,5.4499414112014527e-11,1.5648501521087472e-39,5.2082211921526067e-11,1.296522424590061e-27,1.3818602326302906e-22,1.6578427775613469e-26,4.3599707080902731e-28,1.095394190518604e-17,1.8895165757402173e-29,0.00020349675659081819,9.9534118505366808e-06,1.1901867533842361e-10,1.5622524440905803e-08,1.0231151913962226e-13,8.2410581660510035e-15,1.5868811776017124e-13,3.873148432704519e-09,1.0069127119243774e-13,5.9074665380730086e-17,9.897112407841894e-19,1.588515727763845e-18,3.5956364338491253e-22
5.206075888632323e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33735128070306453,0.1184637860825329,0.022816524311069942,0.0,1.1397846771636838e-16,4.5626529728733602e-14,2.0303127820566427e-12,1.2363881949723706e-18,1.2932855233430721e-32,5.5231297729331788e-11,1.6537626704777583e-39,5.2778484685876756e-11,1.3337808039807274e-27,1.4284122869148197e-22,1.7568798098710703e-26,4.6075338788590349e-28,1.1313888748137016e-17,1.970673927132958e-29,0.00020617584213327149,1.0086761730299709e-05,1.1914037923707917e-10,1.5844929807711839e-08,1.0443095222704891e-13,8.2499647386184533e-15,1.6075496058903334e-13,3.928624606448587e-09,1.0355336583705954e-13,6.1780062526870541e-17,1.0103112539043958e-18,1.6563898697729366e-18,3.7505437886540369e-22
5.274952549401335e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33734846928005091,0.11846110822859958,0.022816457637392602,0.0,1.1771981399541825e-16,4.7177218170656706e-14,2.1153576449345057e-12,1.2548212648679505e-18,1.3854210863089811e-32,5.5963189388187259e-11,1.7464326607058383e-39,5.3474705449995998e-11,1.3715876459718008e-27,1.4759720040982756e-22,1.8604328273761631e-26,4.8655325479686706e-28,1.168124567904363e-17,2.0541474770120041e-29,0.00020885363959283906,1.02201089948826e-05,1.1926207676590532e-10,1.6067560403664894e-08,1.0657093417925029e-13,8.2579120980443946e-15,1.6285287712816548e-13,3.9841547009385241e-09,1.0645711539350245e-13,6.4575016742616127e-17,1.0311124977493884e-18,1.7261878648938889e-18,3.9099492402272334e-22
5.343829210170346e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33734565914683523,0.11845843166207295,0.022816390965021124,0.0,1.2153886483220125e-16,4.8762539934646372e-14,2.2027670153842243e-12,1.2732920720859301e-18,1.4827868652480815e-32,5.6695089093615944e-11,1.84296571516628e-39,5.4170874264741003e-11,1.4099437929771891e-27,1.5245506158105551e-22,1.9686463419264524e-26,5.1342578971397036e-28,1.2056084061533576e-17,2.139971090579581e-29,0.00021153014958939608,1.0353453645310851e-05,1.1938376792920617e-10,1.6290416211232645e-08,1.0873149454537854e-13,8.2668198595606713e-15,1.6497985752922913e-13,4.0397386789677132e-09,1.0940258194121528e-13,6.7461413574148231e-17,1.0521152832216219e-18,1.7979375206949597e-18,4.073924935263371e-22
5.412705870939358e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33734285030279709,0.11845575638233358,0.022816324293954988,0.0,1.2543640548505924e-16,5.0382900330398427e-14,2.2925744817385141e-12,1.2918006542287333e-18,1.5856077311976075e-32,5.7426996850650324e-11,1.9434694063330618e-39,5.4866991180952798e-11,1.4488500882817087e-27,1.5741594072199036e-22,2.0816684636830391e-26,5.4140064358766144e-28,1.2438475389330527e-17,2.2281786996916889e-29,0.00021420537274243436,1.0486795682609228e-05,1.195054527313491e-10,1.6513497216388082e-08,1.1091266376653447e-13,8.274764265026432e-15,1.671380830903109e-13,4.0953765029269014e-09,1.1238982750333964e-13,7.0441162442857238e-17,1.0733199217399913e-18,1.8716666922326314e-18,4.2425400214838646e-22
5.48158253170837e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33734004274731616,0.11845308238876205,0.022816257624193651,0.0,1.294132225502183e-16,5.2038705471277904e-14,2.3848136649513173e-12,1.3103470488954478e-18,1.6941132737163968e-32,5.8158912664321502e-11,2.0480524197296957e-39,5.5563056249463384e-11,1.4883073756579333e-27,1.6248096935648273e-22,2.1996493412949395e-26,5.7050776651723894e-28,1.2828491228986771e-17,2.318804273607915e-29,0.00021687930967123075,1.0620135107802091e-05,1.1962713117663119e-10,1.6736803401608075e-08,1.1311447136092485e-13,8.2836732062572386e-15,1.6932553486245007e-13,4.1510681355248071e-09,1.1541891406246833e-13,7.3516186149503662e-17,1.0947267242978046e-18,1.94740326088774e-18,4.4158672130697371e-22
5.550459192477382e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3373372364797726,0.11845040968073962,0.022816190955736601,0.0,1.3347010501232443e-16,5.3730362915618691e-14,2.4795182441210518e-12,1.3289312936792128e-18,1.808541697257148e-32,5.889083653965808e-11,2.1568254289872321e-39,5.6259069521088554e-11,1.528316499748007e-27,1.676512843751903e-22,2.3227427793370988e-26,6.0077764273742784e-28,1.3226203277113633e-17,2.4118818483490313e-29,0.000219551960994679,1.0753471921913056e-05,1.1974880326941514e-10,1.6960334752889442e-08,1.1533694778832132e-13,8.291614669411986e-15,1.7154440338953128e-13,4.2068135390658024e-09,1.1848990354481272e-13,7.6688431356366584e-17,1.1163360024219031e-18,2.0251751554297269e-18,4.5939761150338285e-22
5.619335853246393e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33733443149954684,0.11844773825764751,0.022816124288583289,0.0,1.3760784319809063e-16,5.5458281026800109e-14,2.5767219309011996e-12,1.3475534261698385e-18,1.9291360830977464e-32,5.962276848168727e-11,2.2699002252804776e-39,5.695503104663509e-11,1.568878305681085e-27,1.7292802568320784e-22,2.4511046531321627e-26,6.3224105639148231e-28,1.3631683303127192e-17,2.507445497399553e-29,0.0002222233273314581,1.0886806125965336e-05,1.1987046901399106e-10,1.7184091252718242e-08,1.1758012253541247e-13,8.3005247809108458e-15,1.7379266066740001e-13,4.2626126761741077e-09,1.2160285783578711e-13,7.9959858097579612e-17,1.1381480671973933e-18,2.1050103308969944e-18,4.7769400052135273e-22
5.688212514015405e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33733162780601955,0.11844506811886751,0.022816057622733203,0.0,1.418272298300469e-16,5.7222869615920219e-14,2.6764584949715957e-12,1.3662134839511996e-18,2.0561484183704055e-32,6.0354708495433773e-11,2.3873905959147242e-39,5.7650940876893595e-11,1.6099936394545599e-27,1.7831233856539689e-22,2.5848945514969988e-26,6.649293271120747e-28,1.4045003206465658e-17,2.6055293611124194e-29,0.00022489340929986447,1.1020137720981401e-05,1.1999212841471675e-10,1.7408072887115035e-08,1.1984402608121283e-13,8.3084633135733588e-15,1.7607250643862854e-13,4.3184655090679076e-09,1.2475783876435186e-13,8.333245025555634e-17,1.1601632302598735e-18,2.1869367896166945e-18,4.9648289510225497e-22
5.757089174784417e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33732882539857179,0.11844239926378149,0.02281599095818581,0.0,1.4612905897698552e-16,5.902453930049722e-14,2.7787617385008069e-12,1.3849115046038487e-18,2.1898357272937914e-32,6.1086656585920941e-11,2.5094114502422536e-39,5.8346799062645623e-11,1.6516633475520875e-27,1.8380537132847128e-22,2.7242741662315566e-26,6.9887407519837935e-28,1.4466234959348183e-17,2.7061676173643776e-29,0.00022756220751797996,1.1153466707983312e-05,1.2011378147587547e-10,1.7632279638575083e-08,1.2212868788034693e-13,8.3173745856982694e-15,1.7838190369013006e-13,4.3743720002870957e-09,1.279549081184209e-13,8.680820507730116e-17,1.1823818027871818e-18,2.2709825601294177e-18,5.157716790518221e-22
5.825965835553428e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33732602427658476,0.11843973169177177,0.022815924294940573,0.0,1.5051412711092981e-16,6.0863702148516944e-14,2.8836655215653371e-12,1.403647525702414e-18,2.3304642343829918e-32,6.1818612758169554e-11,2.6360797017848583e-39,5.9042605654656633e-11,1.6938882773242311e-27,1.894082776718586e-22,2.8694089601516244e-26,7.3410745778993603e-28,1.4895450663979126e-17,2.8093945110076769e-29,0.00023022972260350409,1.1286793087992401e-05,1.2023542820182024e-10,1.7856711493142628e-08,1.2443413843161822e-13,8.3253101998933251e-15,1.8072306131519851e-13,4.430332111963848e-09,1.3119412762938349e-13,9.0389143645307712e-17,1.2048040965244955e-18,2.3571757181644203e-18,5.3556740582382117e-22
5.89484249632244e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33732322443944007,0.11843706540222083,0.022815857632996983,0.0,1.5498323205437291e-16,6.2740771035758547e-14,2.9912037366639197e-12,1.4224215848182103e-18,2.4783053634695668e-32,6.2550577017199072e-11,2.7675133906235554e-39,5.9738360703683027e-11,1.7366692766070718e-27,1.9512221432425848e-22,3.0204665312667227e-26,7.7066193344905151e-28,1.5332722495320009e-17,2.9152443244783443e-29,0.00023289595517392197,1.1420116862029587e-05,1.2035706859682725e-10,1.8081368433322111e-08,1.2676040715706629e-13,8.3342226228021865e-15,1.8309393333897406e-13,4.4863458065539123e-09,1.3447555898733248e-13,9.4077300399646436e-17,1.227430422743311e-18,2.4455443656087341e-18,5.5587751493823482e-22
5.963719157091452e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33732042588651956,0.11843440039451164,0.022815790972354498,0.0,1.5953717404047026e-16,6.4656160291216582e-14,3.1014103340845107e-12,1.4412337195166408e-18,2.633640036620245e-32,6.3282549368026424e-11,2.9038325690639385e-39,6.0434064260465008e-11,1.7800071941022698e-27,2.0094834342001844e-22,3.1776183060768275e-26,8.0857049892629322e-28,1.5778122758280699e-17,3.0237514072948246e-29,0.00023556090584633701,1.1553438031115057e-05,1.2047870266524478e-10,1.8306250445181372e-08,1.2910752457580521e-13,8.3421553307479686e-15,1.854967377566159e-13,4.5424130461036364e-09,1.3779926382576646e-13,9.7874733603530186e-17,1.2502610932992154e-18,2.536116651437747e-18,5.7670910699819935e-22
