Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(77),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2OX(23),H2X(49),C2H4(47),COX(50),CO2X(24),CHOX(53)
4.76014042070321e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727677637123,0.11866996600659857,0.022821567692714623,1.0365863187514572e-64,8.6784928520377695e-39,1.2200319297125926e-22,8.908753079725713e-47,4.4182356604297233e-34,4.3472539904817779e-77,4.2012014076627245e-13,2.6793226675739028e-66,4.2012014038132822e-13,2.5680340877892854e-45,1.440045298372616e-44,7.5799722080637401e-64,8.7889470565281266e-65,1.4017291978663372e-31,4.6974650393447166e-52,2.2943914183247862e-11,6.7932852129753529e-13,2.7198914298643564e-15,3.4232215450534641e-24,1.2675680985866481e-23,2.7193110258411934e-15,2.2650594994576923e-19,4.2280834614955943e-20,9.9837530144798236e-23,3.6590729189907847e-40,5.4382168399327146e-34,3.7848231173054631e-32,2.9904585918670552e-58,1.3348960999277288e-57,1.1221422649652958e-58,1.2210892631665775e-59
9.520281345809103e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727675274252,0.11866996598323182,0.022821567692374957,4.4187202634265292e-62,1.3885243461880577e-37,5.1509114358528325e-22,9.4943920124313908e-45,3.5345888597251604e-33,1.8534561629500894e-74,8.4024032605384966e-13,1.7147664701327704e-64,8.4024032451407728e-13,4.1088542157674606e-44,2.3038277830532603e-43,1.615794275536937e-61,1.8735040506333381e-62,1.1213722965623949e-30,1.5031877485411912e-50,4.5887830709356267e-11,1.3586571144643554e-12,5.4405325409275486e-15,1.3692741139569801e-23,5.0702497023757318e-23,5.4380847497079331e-15,7.8045108888111222e-19,2.9367506944405888e-19,1.3292886685620347e-21,1.9494623319760899e-38,4.3504613096401983e-33,3.187884699770132e-31,1.9138913971352312e-56,2.845530209062903e-55,2.391607203017499e-56,2.6037572395380969e-57
1.9040563196020888e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727670548515,0.11866996593649831,0.022821567691695629,1.7578459600922471e-59,2.2215282488554497e-36,2.2091078646181389e-21,9.4442243138446202e-43,2.8276710937016625e-32,7.3783863108469485e-72,1.6804806966402835e-12,1.0974501832173845e-62,1.6804806904812307e-12,6.5741644001785797e-43,3.6853437052819588e-42,3.2156009697187731e-59,3.7284591980884369e-60,8.9708002209565647e-30,4.8101929979851178e-49,9.1775663496480062e-11,2.7173143004531083e-12,1.0884509840349712e-14,5.4769798400536071e-23,2.028081485838667e-22,1.0874019973601067e-14,2.4317959689490975e-18,1.852802736408486e-18,1.649441182362994e-20,9.6892503679303986e-37,3.4801891530491805e-32,2.7285649920515045e-30,1.224887548545041e-54,5.6628343064856767e-53,4.7563204271177412e-54,5.1814372493815507e-55
2.8560845046232673e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727665822779,0.11866996588976481,0.022821567691016301,1.4271054386007602e-58,8.1766004106444671e-36,4.8570109510084935e-21,5.785015959170907e-42,8.3946484220742455e-32,5.9594199377630643e-71,2.520721067237996e-12,6.2309963836635139e-62,2.5207210541500394e-12,2.4871394781629161e-42,1.4049384137164835e-41,2.2813661099917876e-58,2.645220308311035e-59,2.5650589249308119e-29,2.243942988426458e-48,1.3766349601851082e-10,4.0759714860969725e-12,1.6331405132025204e-14,1.1638410963629213e-22,4.3096460718630162e-22,1.6308343451774958e-14,4.4127411517488487e-18,4.6715210044904188e-18,5.4490549674655444e-20,5.0166131153206172e-36,9.9508703841507598e-32,8.0267719763524655e-30,6.8496729371196025e-54,4.0175859042517234e-52,3.394314146212834e-53,3.6965900514501652e-54
3.808112689644446e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727661097042,0.1186699658430313,0.022821567690336973,7.4820549933459341e-58,2.0737614562851276e-35,8.4867106667439938e-21,2.2781187341841322e-41,1.8291496606222516e-31,2.8845169360087242e-70,3.3609614378469452e-12,2.3963144378701092e-61,3.3609614155205092e-12,6.4740088270588416e-42,3.7795996764938633e-41,9.9990258779938083e-58,1.1593749923851235e-58,5.4103961901222525e-29,6.8328200651819215e-48,1.835513282754485e-10,5.4346286713959513e-12,2.1781358286924203e-14,1.9853491136914205e-22,7.3517066040838333e-22,2.1741055662219993e-14,6.5934718160354854e-18,8.8681136110921876e-18,1.2637082078802175e-19,1.7614206979018376e-35,2.0988702357049077e-31,1.728438933263195e-29,2.397717375807034e-53,1.7608658740243289e-51,1.6424565330291028e-52,1.789547482014232e-53
5.712169059686803e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727651645569,0.11866996574956427,0.022821567688978316,1.0858689637374637e-56,7.2521948286453254e-35,1.8097301388844695e-20,1.6820241776317916e-40,5.3094568514606934e-31,2.8580746665790582e-69,5.041442179091115e-12,1.8237829853327708e-60,5.0414421328674053e-12,2.3758691739291189e-41,1.5282424944797229e-40,8.5844840260616853e-57,9.9535434304003902e-58,1.4777215622472028e-28,3.1130507021400073e-47,2.7532699216716678e-10,8.1519430411844836e-12,3.2688693484142604e-14,4.1103204051021891e-22,1.5220627484146223e-21,3.2602700018580976e-14,1.1204653321908904e-17,2.0676631288517656e-17,3.8579161224419051e-19,1.1077656335544729e-34,5.732408544085955e-31,4.8480633310107041e-29,1.3344448895139129e-52,1.5117447680619261e-50,2.1884793617145501e-51,2.388080462393434e-52
7.61622542972916e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727642194085,0.11866996565609725,0.02282156768761966,5.8595046732819631e-56,1.8121358938645681e-34,3.1421849526110304e-20,6.570150131319782e-40,1.1611182633153493e-30,1.3732325228617509e-68,6.7219229203764245e-12,6.8865973393277914e-60,6.7219228417625232e-12,6.1608050996596014e-41,4.1386775203724192e-40,3.7480725104216236e-56,4.3458034247956464e-57,3.0918406218969633e-28,9.3505563432878763e-47,3.671026550840434e-10,1.0869257409704753e-11,4.360784680131563e-14,6.9904284377113098e-22,2.588606248016949e-21,4.3458423137444572e-14,1.6066737004391317e-17,3.7934269555574861e-17,8.6744310188433018e-19,3.779211324524656e-34,1.1993639268253826e-30,1.0334834810471061e-28,4.5613845735880273e-52,6.600390643701767e-50,1.0375944967238864e-50,1.1326555470095039e-51
9.520281799771516e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727632742607,0.11866996556263022,0.022821567686261004,2.4012618590096464e-55,3.8446303939914202e-34,4.8761870621993111e-20,2.0316154205559472e-39,2.1784157488645127e-30,5.1959246609944138e-68,8.4024036617056682e-12,2.1064701761468543e-59,8.4024035416021824e-12,1.3470453792379562e-40,9.2952606739323609e-40,1.2894346188730915e-55,1.4950642772694077e-56,5.628490372176351e-28,2.3331110880351846e-46,4.5887831695644682e-10,1.3586571776866174e-11,5.453990716455117e-14,1.0679560547067374e-21,3.9547681564496042e-21,5.4307805265026311e-14,2.1026548721494374e-17,6.1118021508129691e-17,1.6673328418204398e-18,1.0396298427727878e-33,2.1833079122882205e-30,1.9098772861051809e-28,1.2791807583268441e-51,2.2706914183077101e-49,3.8701913324111567e-50,4.2268789472201114e-51
1.1424338169813873e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727623291128,0.1186699654691632,0.022821567684902348,8.4675524855508591e-55,7.3196868046445912e-34,7.0207080737274038e-20,5.433770692609015e-39,3.6876651129220459e-30,1.6892178610973877e-67,1.0082884403079476e-11,5.6151250040316244e-59,1.0082884232221407e-11,2.6260034292331981e-40,1.8425758917658824e-39,3.8193736984489065e-55,4.4284404069160685e-56,9.3354867000914709e-28,5.1503466342801431e-46,5.5065397776534459e-10,1.630388614264399e-11,6.5485276993764785e-14,1.5192398919836916e-21,5.6259986297519053e-21,6.5150734601988137e-14,2.6005449104361359e-17,9.0318218670293833e-17,2.8855880337288126e-18,2.4847748231549872e-33,3.6211686495192372e-30,3.2074025340753942e-28,3.1557395439709166e-51,6.7258573601580902e-49,1.2581258240445154e-49,1.3748186153264967e-50
1.5232450909898587e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072760438816,0.11866996528222916,0.022821567682185032,1.4944093400460449e-53,2.2537997043925898e-33,1.2541722162596191e-19,3.7721773427489378e-38,8.7525003532768157e-30,2.603941333852544e-66,1.3443845885959714e-11,3.6645592004080522e-58,1.3443845585816161e-11,8.3832242560040335e-40,5.9030047155235923e-39,3.9046560646495588e-54,4.5272376938159681e-55,2.1615992929425087e-27,2.2401108642567483e-45,7.3420529619463515e-10,2.1738514870051451e-11,8.7416496145129777e-14,2.6687284004009728e-21,9.883032213964551e-21,8.6817269111708733e-14,3.5943243476480144e-17,1.6626873526236727e-16,7.1194718170409551e-18,1.1929480303948791e-32,8.3841320987563377e-30,7.5803011316833286e-28,1.9029367304189014e-50,6.8757822109444509e-48,1.4072841555112958e-48,1.5388428767770639e-49
1.9040563649983303e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727585485198,0.11866996509529512,0.022821567679467716,8.3022723089610423e-53,5.3337968114664486e-33,1.9702225401189028e-19,1.4302300698507053e-37,1.70386727786885e-29,1.4402465957021872e-65,1.6804807369015674e-11,1.3395373656925089e-57,1.6804806902607799e-11,2.0205738169047863e-39,1.4214404949395476e-38,1.8000152252333852e-53,2.0870017997919392e-54,4.1558118252482959e-27,6.6343430087646812e-45,9.1775661037892993e-10,2.7173143591936311e-11,1.0940201441303412e-13,4.1469227138958599e-21,1.5357627529243209e-20,1.0845809566135561e-13,4.5867189020251655e-17,2.6509450537049741e-16,1.4204338706533715e-17,3.6741110154921552e-32,1.6118028369586629e-29,1.4769109777665408e-27,6.8667019377712984e-50,3.1696176248630121e-47,6.4470872613507546e-48,7.0523694568466159e-49
2.665678913015273e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727547679245,0.11866996472142707,0.022821567674033087,1.8731727271446529e-51,2.0995693566982078e-32,3.8934677062125795e-19,1.3333570237304815e-36,4.7352743462161201e-29,3.4241013292470703e-64,2.3526730335647243e-11,1.1719418930242587e-56,2.3526729425864064e-11,8.11115178386705e-39,5.6292187931920166e-38,2.6480093339655305e-52,3.0701095267547454e-53,1.1412355595554652e-26,3.9336683403851783e-44,1.2848592260218857e-09,3.8042401019150655e-11,1.5353913222806517e-13,8.0884525635440993e-21,2.9956420410409561e-20,1.516628385562037e-13,6.5674550672087819e-17,5.2754484492941105e-16,4.0539287887296648e-17,2.2239142616894941e-31,4.4255701588503685e-29,4.1274407107299635e-27,6.1638470566588532e-49,4.6625155085713755e-46,8.9655580266052102e-47,9.8146025465211157e-48
3.3511392062305216e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727513653873,0.11866996438494584,0.02282156766914192,9.4010837936664664e-51,5.0849946296194659e-32,6.1840218746178754e-19,4.821210584405154e-36,9.3500630608524549e-29,1.6693661972643581e-63,2.9576461006202558e-11,4.2487069410865724e-56,2.9576459571022094e-11,1.9786416035053692e-38,1.3705090253053158e-37,1.1228821408492077e-51,1.3018520038580067e-52,2.24295380128229e-26,1.1680541933059065e-43,1.61525156559323e-09,4.7824732684770472e-11,1.9345430850531363e-13,1.2758700354170148e-20,4.7255593834588865e-20,1.9045955172649724e-13,8.345956946023914e-17,8.3480748129528191e-16,8.07955992776763e-17,6.7353065436393013e-31,8.6969414063836467e-29,8.1840175172882168e-27,2.1895929778473005e-48,1.9770657536525902e-45,3.9432117609084655e-46,4.3214326583984417e-47
4.03659949944577e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727479628474,0.11866996404846462,0.022821567664250753,3.5921129585644031e-50,1.0463697976547338e-31,9.0043028166514339e-19,1.3876709676596598e-35,1.6250904877153361e-28,6.4303750249912096e-63,3.5626191677305233e-11,1.2066676043219909e-55,3.5626189597036847e-11,4.0886981664413459e-38,2.832176344996614e-37,3.7538008391174306e-51,4.3520402905224059e-52,3.8882450782380018e-26,2.8465163513499797e-43,1.9456438914217482e-09,5.7607064332512079e-11,2.3355479329132556e-13,1.8492339793835974e-20,6.8495305941568361e-20,2.2917351450796819e-13,1.0120672763698135e-16,1.2051625483175226e-15,1.4076208651641545e-16,1.6542810287130238e-30,1.5074832559003533e-28,1.4273341899477033e-26,6.2416267823558326e-48,6.6091302427638956e-45,1.297894696232016e-45,1.4232614446064252e-46
4.722059792661019e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727445603064,0.11866996371198342,0.022821567659359585,1.1078083765506756e-49,1.9196211113128613e-31,1.2353938260565364e-18,3.3558650594305819e-35,2.5877504244198683e-28,1.9644645332774815e-62,4.1675922348947702e-11,2.9319130660437145e-55,4.1675919503911781e-11,7.5209281557308222e-38,5.2187933977695222e-37,1.023822707111644e-50,1.1869703883911618e-51,6.1815853757010046e-26,6.0005629485436773e-43,2.2760362035076746e-09,6.7389395962376013e-11,2.7384359938761526e-13,2.5289081751447802e-20,9.3675058790742438e-20,2.6780489643798124e-13,1.189162265113034e-16,1.6350883231554476e-15,2.2379074151550578e-16,3.5232523419701296e-30,2.3963622586675175e-28,2.2791445589204347e-26,1.495961945219991e-47,1.8025359357328688e-44,3.6033812151061471e-45,3.9559553422698634e-46
5.4075200858762674e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727411577637,0.11866996337550223,0.022821567654468418,2.9598459162101121e-49,3.2453840213957456e-31,1.6232546910848431e-18,7.2022456850437195e-35,3.8688143538104133e-28,5.1579549873140888e-62,4.7725653021122113e-11,6.3481278308015284e-55,4.7725649291649307e-11,1.2738424669753892e-37,8.8585149751263431e-37,2.4376813854854453e-50,2.8260839650342155e-51,9.23183589724886e-26,1.1434784584088099e-42,2.6064285018511181e-09,7.7171727574362706e-11,3.1432367748827214e-13,3.3148635573449888e-20,1.2279437273807837e-19,3.0635387303076954e-13,1.3658797576155743e-16,2.1211078481613193e-15,3.3318310621613386e-16,6.772785789560298e-30,3.5784493708277067e-28,3.4150807952873447e-26,3.1852904019484897e-47,4.2916278837948919e-44,8.7982689137073538e-45,9.6715845625089676e-46
6.778440672306765e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727343526728,0.11866996270253989,0.022821567644686087,1.5847230553676184e-48,7.7663050859127034e-31,2.5575331022524195e-18,2.5715691054411322e-34,7.5505973339297125e-28,2.613889926161768e-61,5.9825114367038558e-11,2.3317169709900966e-54,5.9825108509718124e-11,3.0553863189050023e-37,2.1354249654952657e-36,1.0407430269066923e-49,1.2065210359732048e-50,1.7993539554113165e-25,3.3377480552239852e-42,3.2672130573106194e-09,9.673639074470541e-11,3.9586727960974306e-13,5.205516114750939e-20,1.9285005502449629e-19,3.8320523615886009e-13,1.7181840332366514e-16,3.249920376656509e-15,6.4194063429670922e-16,2.0059198874186221e-29,6.9732294422779039e-28,6.6871884097114084e-26,1.1215410566751447e-46,1.8321361898423936e-43,4.0201437951759894e-44,4.4328778870669221e-45
8.012269200094213e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727282280847,0.11866996209687383,0.022821567635881987,5.4536577099265318e-48,1.4865462538593443e-30,3.5789237736212225e-18,6.60405772769652e-34,1.2401637661100315e-27,8.6697744534663527e-61,7.0714629580105871e-11,6.0947771033233741e-54,7.0714621398546818e-11,5.8559461705981553e-37,4.1084090521078206e-36,3.0491096596470122e-49,3.5346816260731461e-50,2.953252037754993e-25,7.4055637051539505e-42,3.8619191102250905e-09,1.1434458753687663e-10,4.6993611188683772e-13,7.2703073154667113e-20,2.693690165198123e-19,4.5209134233443564e-13,2.033973409694835e-16,4.4271349761329349e-15,1.0388374091785733e-15,4.4737729128585918e-29,1.1442942276483182e-27,1.1006913900103665e-25,2.858015625322223e-46,5.3673670701286606e-43,1.220033670416222e-43,1.348426564794898e-44
9.24609772788166e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727221034905,0.11866996149120781,0.022821567627077887,1.5446533835134994e-47,2.6004598387209742e-30,4.7711164899676202e-18,1.4789003493862021e-33,1.8997704564217816e-27,2.3969999037199777e-60,8.1604144794774864e-11,1.3843148146858781e-53,8.16041339013963e-11,1.0253490495739666e-36,7.2123852713014325e-36,7.6213221617798034e-49,8.8347665827454395e-50,4.5217292395252629e-25,1.4701024258881762e-41,4.456625118614168e-09,1.3195278427113011e-10,5.4466310164534665e-13,9.6790085079869807e-20,3.5864510023213583e-19,5.2071316332133251e-13,2.348551384749652e-16,5.7395320231338912e-15,1.5650047624196742e-15,8.8827766385892733e-29,1.7517074425643598e-27,1.6888076875015924e-25,6.3764851815480463e-46,1.3415142494259133e-42,3.1130396138726243e-43,3.4481596713275715e-44
1.0479926255669107e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727159788903,0.11866996088554184,0.022821567618273787,3.8885433875486372e-47,4.2533888474040168e-30,6.1338887836221769e-18,3.010997542772515e-33,2.7612460908093367e-27,5.9248851512298964e-60,9.249366001099919e-11,2.8580313686371143e-53,9.2493646018275942e-11,1.6782861498272886e-36,1.1822336915520761e-35,1.7163918580073371e-48,1.9896125493182902e-49,6.569686963180656e-25,2.6925865116689119e-41,5.0513310824778336e-09,1.4956098094746753e-10,6.2005975717386002e-13,1.243145157041751e-19,4.6067563360149061e-19,5.8907172983545261e-13,2.6619225009553617e-16,7.1725107573327131e-15,2.2340123332431568e-15,1.620447305085171e-28,2.5446078525057182e-27,2.4575928209143685e-25,1.2977266253696332e-45,3.0210489125406527e-42,7.1282229137781552e-43,7.914119168256187e-44
1.1713754783456554e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727098542839,0.11866996027987591,0.022821567609469687,8.987064565757381e-47,6.6006333170052908e-30,7.667022461715554e-18,5.6992699415897199e-33,3.8515534814240195e-27,1.348774760207242e-59,1.0338317522873335e-10,5.4872401268869804e-53,1.0338315774919502e-10,2.6059649847541645e-36,1.8367382928166116e-35,3.5745596811316973e-48,4.143441702322842e-49,9.1610340504932641e-25,4.633995721469728e-41,5.6460370018160667e-09,1.671691775658904e-10,6.9613572820783182e-13,1.55274710125366e-19,5.75457985747706e-19,6.5716805282373168e-13,2.974091536755684e-16,8.71338822012796e-15,3.0575317035929694e-15,2.7676258522401662e-28,3.5476354173821311e-27,3.4311742867193549e-25,2.4628322752157229e-45,6.2912797379638855e-42,1.5051960423357363e-42,1.6752345863450081e-43
1.2947583311244001e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727037296703,0.11866995967421004,0.022821567600665588,1.9329568152569071e-46,9.8157488731410575e-30,9.3703011362608575e-18,1.0157215352021224e-32,5.1975269542889552e-27,2.8653523844839032e-59,1.1427269044793234e-10,9.919325215671687e-53,1.1427266909416312e-10,3.8772246378534513e-36,2.7325454593928909e-35,6.974323052143981e-48,8.084009734599135e-49,1.2359344366980385e-24,7.579685799939771e-41,6.2407428766288607e-09,1.8477737412640031e-10,7.7289940398871371e-13,1.8966902077997584e-19,7.0298953338983826e-19,7.2500313467777893e-13,3.2850629102994692e-16,1.0350767679788054e-14,4.0459568194673175e-15,4.479976698437173e-28,4.7852819381532799e-27,4.6335340355539729e-25,4.4125418546569332e-45,1.2274183621268223e-41,2.9668496458813033e-42,3.310078531704155e-43
1.4181411839031448e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726976050506,0.1186699590685442,0.022821567591861488,3.91213001676057e-46,1.4090726507538685e-29,1.1243508796951031e-17,1.7207421854828446e-32,6.8260454851358098e-27,5.743405160082021e-59,1.2516220566855116e-10,1.7045637572951459e-52,1.2516218005319004e-10,5.5682651309340205e-36,3.9223582070706385e-35,1.2877562959498622e-47,1.4926018035106385e-48,1.6228268432261794e-24,1.188193450360401e-40,6.8354487069162246e-09,2.0238557062899887e-10,8.5035817845268336e-13,2.2749579728365354e-19,8.4326764579093364e-19,7.9257797586376799e-13,3.5948413049298405e-16,1.2074253431766432e-14,5.208682498487123e-15,6.9357298743927741e-28,6.2820505785747039e-27,6.0886648042578658e-25,7.5322004928031397e-45,2.2661945482758074e-41,5.5168304125739889e-42,6.169981785401898e-43
1.5415240366818895e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726914804242,0.11866995846287841,0.022821567583057388,7.484786250698551e-46,1.9635815875214031e-29,1.3286429723335954e-17,2.7904058298882424e-32,8.7640488244163046e-27,1.0911228908029555e-58,1.3605172089054497e-10,2.803430994961741e-52,1.3605169062628565e-10,7.7625824046813787e-36,5.4637021370599265e-35,2.2640734797135186e-47,2.6241355204712486e-48,2.0831572032089511e-24,1.7963485567659861e-40,7.4301544926781651e-09,2.199937670736877e-10,9.2851852547597269e-13,2.6875338637569931e-19,9.9628968667619307e-19,8.5989357551307668e-13,3.9034312776393671e-16,1.3874373859921172e-14,6.5541808172318928e-15,1.0342137865604481e-27,8.0624710218657594e-27,7.8205850156670905e-25,1.2327958898106428e-44,3.9840671934614799e-41,9.7393833888841172e-42,1.091828426117201e-42
1.788289742239379e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726792311515,0.11866995725154696,0.022821567565449192,2.409424319221334e-45,3.5473237427638284e-29,1.7880553085412204e-17,6.5983789487409383e-32,1.3676231201971897e-26,3.4873581040911658e-58,1.5783075133847878e-10,6.8218512579597989e-52,1.5783071061472281e-10,1.4033428658714263e-35,9.8560617548481771e-35,6.2261809254366516e-47,7.2158423253053148e-48,3.2496136867409154e-24,3.7581171366241722e-40,8.6195659306257908e-09,2.5521015978934236e-10,1.086965366794115e-12,3.615543986905831e-19,1.3405550238489681e-18,9.9375102579066902e-13,4.517064212654708e-16,1.7671160983398023e-14,9.8228759098087004e-15,2.099504664293795e-27,1.2572195740712591e-26,1.2210680208325328e-24,2.9819876675895274e-44,1.0954675221559217e-40,2.6830415857295822e-41,3.0223797999457499e-42
2.0350554477968684e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726669818516,0.11866995604021569,0.022821567547840996,6.6208486576368482e-45,5.9390313589332656e-29,2.3150961758961415e-17,1.3913421793603366e-31,2.0149638542609663e-26,9.5679179633052596e-58,1.7960978179137833e-10,1.4797488840859151e-51,1.7960972905955507e-10,2.3510043406763163e-35,1.6468736351084258e-34,1.4984990544416558e-46,1.7365693225575476e-47,4.7862663689008717e-24,7.1545434917043302e-40,9.8089771904717559e-09,2.9042655227337727e-10,1.2482747309055469e-12,4.6805885136507486e-19,1.7357644748556253e-18,1.1265834036194596e-12,5.1259979421825898e-16,2.168256899635617e-14,1.3902680796086292e-14,3.8731038708591658e-27,1.8510119923893979e-26,1.7995402300706516e-24,6.4475840079514697e-44,2.6361893707118753e-40,6.4443918605803624e-41,7.2937016935281916e-42
2.2818211533543578e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726547325256,0.11866995482888459,0.0228215675302328,1.6087401019370698e-44,9.3754142696198967e-29,2.909596029867024e-17,2.6844315403661559e-31,2.839973508743894e-26,2.3273577484324227e-57,2.0138881224889102e-10,2.9361240486164874e-51,2.0138874596086371e-10,3.7135078496166747e-35,2.5938990422568121e-34,3.2493102068093463e-46,3.765285049507665e-47,6.7440047769343199e-24,1.2658226536711632e-39,1.0998388272216075e-08,3.2564294452580497e-10,1.4124702533929829e-12,5.8825355988205668e-19,2.1818969900274102e-18,1.258398562240698e-12,5.7302685131448005e-16,2.586139982624278e-14,1.8832937076220651e-14,6.6374017602681358e-27,2.6071320548761916e-26,2.5365759644258652e-24,1.2768785674559703e-43,5.7155045762721841e-40,1.3929887450699677e-40,1.5839168339511291e-41
2.5285868589118473e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726424831719,0.11866995361755368,0.022821567512624603,3.5521415852012536e-44,1.4123503748842675e-28,3.5713866833346381e-17,4.82749280445388e-31,3.8641917464624576e-26,5.1503425801275441e-57,2.2316784271066741e-10,5.4291873750573427e-51,2.2316776131873025e-10,5.5973240635009684e-35,3.8980674301852634e-34,6.4884237109192938e-46,7.5182572496666373e-47,9.173653426150589e-24,2.1126411828759782e-39,1.2187799175858767e-08,3.6085933654663818e-10,1.5795667785278914e-12,7.2212535882038631e-19,2.6789315342686343e-18,1.3892042919942639e-12,6.3299116409938043e-16,3.0169435445868992e-14,2.4644069236530472e-14,1.0729692547123368e-26,3.5450320143345855e-26,3.4512220894615153e-24,2.3580277231046839e-43,1.1411591867481772e-39,2.7722833741876845e-40,3.1669307332325704e-41
2.7753525644693367e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726302337909,0.11866995240622293,0.022821567495016407,7.2660302731140313e-44,2.0480474179840427e-28,4.3003012363405538e-17,8.2005048018138169e-31,5.1091581082443507e-26,1.0563579585031121e-56,2.4494687317636066e-10,9.4813044419941201e-51,2.4494677513323664e-10,8.12108857290105e-35,5.6382646664606528e-34,1.2122405781188014e-45,1.4045528881479603e-46,1.212598783384559e-23,3.3623600057920586e-39,1.337720990139985e-08,3.9607572833588962e-10,1.749572219910201e-12,8.6966109767775901e-19,3.2268470804344051e-18,1.51900832356624e-12,6.9249627543393936e-16,3.4575567483711356e-14,3.1359451787309382e-14,1.6543209846101764e-26,4.6841150702473811e-26,4.5624780414982435e-24,4.1141019842468064e-43,2.1317655547356591e-39,5.1621505800761287e-40,5.9244607607442626e-41
3.0221182700268264e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726179843828,0.11866995119489236,0.022821567477408211,1.3959045941418202e-43,2.877354157437785e-28,5.0961740468364414e-17,1.3289013758704232e-30,6.5964143041966409e-26,2.0352354792617072e-56,2.6672590364562707e-10,1.5791967913184266e-50,2.667257874044648e-10,1.1415590860904374e-34,7.9007434220760103e-34,2.1437720858183141e-45,2.4836996959098219e-46,1.5651740066043709e-23,5.1443610634987225e-39,1.4566620448839346e-08,4.3129211989357194e-10,1.9224888818589344e-12,1.0308476396040005e-18,3.8256226077317106e-18,1.6478183293683228e-12,7.5154570267620711e-16,3.9054471689536361e-14,3.8996733414674983e-14,2.4527658311469433e-26,6.043737622775733e-26,5.8892983009216372e-24,6.8475752755239332e-43,3.7694033480529005e-39,9.0986545260323475e-40,1.049081517128524e-40
3.268883975584316e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726057349474,0.11866994998356198,0.022821567459800015,2.5426136433154564e-43,3.9359913626078403e-28,5.9588407303083938e-17,2.0696930466153626e-30,8.3475033511004713e-26,3.7179162837089539e-56,2.8850493411812522e-10,2.5270565998139994e-50,2.8850479813249679e-10,1.5623781017005554e-34,1.077901332078305e-33,3.6190405742713219e-45,4.1926162181643059e-46,1.9801596704390056e-23,7.6129710270325245e-39,1.575603081817727e-08,4.6650851121969772e-10,2.0983143872858449e-12,1.2056718620047946e-18,4.4752371028758563e-18,1.775641923569131e-12,8.1014293651084411e-16,4.3585679969404341e-14,4.7568764915433929e-14,3.5189451045008857e-26,7.6432085345329379e-26,7.4505919064483563e-24,1.0951622988699247e-42,6.3625445011089426e-39,1.5309992112622992e-39,1.7733908950147244e-40
