Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2OX(23),H2X(49),CH3X(55),C2H4(47),O(29),COX(50),CHOX(53),CO2X(24),OH(D)X(68),CH4OX(63),acetyl(44),CHO2X(213),C2H4X(215),C2H6X(52),C2H4X(70),S(216),HOCO(73),CHO3(123),CHO2(74)
6.916933419330161e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679656646,0.11866996602656991,0.02282156769300493,5.295712541840905e-72,2.0560157973906562e-36,2.4150966007049522e-24,2.156607748169778e-52,1.3555969888082925e-36,2.2254071919039217e-84,6.104742265876306e-14,2.5222542905544186e-71,6.104742265078996e-14,1.1449240283289904e-48,1.343048004581964e-47,2.669013296076157e-70,3.0947141423901607e-71,8.583473450435725e-26,2.6734249502119542e-55,3.3339673417050884e-12,9.871284745235996e-14,3.9518646050785496e-16,7.22814395939187e-26,2.6764603527153756e-25,3.951749522490905e-16,5.529040435792211e-21,1.4879083434363424e-22,7.829613593739605e-26,6.083571227250234e-45,1.6685837989535324e-36,1.0927968141418684e-34,2.407909241969008e-25,2.0260709563285438e-48,7.422477009513409e-22,4.70037934019415e-64,4.2883054242608355e-66,3.943270374414415e-65,2.728448788476969e-37,1.3779928718434e-58,1.5609553977342014e-76,3.2284507341163744e-75,2.1868255867360233e-59,1.4836308439728423e-47,2.864988165692646e-66,1.4779647381417978e-130,5.579992309024575e-84,3.7832767407425304e-107,6.880386502142885e-92
1.3833872702222404e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.452307276793133,0.1186699660231745,0.022821567692955572,2.0978581944325585e-69,1.6448169666083338e-35,9.78273763555626e-24,2.1352053822600308e-50,1.0844786588627806e-35,8.80599670359385e-82,1.2209489706770947e-13,1.614245129990113e-69,1.2209489703581707e-13,1.8318803301284177e-47,2.148865435645148e-46,5.282134374842087e-68,6.124620041382149e-69,3.433391579867809e-25,1.5776764015891848e-53,6.667937507785906e-12,1.9742577858228107e-13,7.903854857472682e-16,2.891254934421956e-25,1.070584113138391e-24,7.903388858868016e-16,2.1548946022006594e-20,1.1614547961421718e-21,9.722344732397697e-25,3.0149402597453255e-43,1.3348630089827751e-35,8.846058371294293e-34,9.631632803917817e-25,6.328573312401983e-47,1.4846677005789001e-21,9.302318865308445e-62,8.496759635963689e-64,7.812636758631052e-63,2.1827586101664984e-36,4.4095505377667713e-57,6.180129576083142e-74,1.2748060221224565e-72,1.3664007293023518e-57,2.3738118467799844e-46,3.380241727655079e-64,2.3455805352378234e-126,4.406079956689281e-81,1.1981626335037505e-103,1.040067381077124e-88
2.766775126800689e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727678626603,0.11866996601638367,0.02282156769285686,8.916690679595971e-67,1.3158590336519678e-34,4.004240671597627e-23,2.26845379298328e-48,8.675833485429942e-35,3.740272819075881e-79,2.441898458843965e-13,1.0331175987435723e-67,2.4418984575682696e-13,2.9310099008612747e-46,3.4381300034145665e-45,1.1219651315675987e-65,1.3009148558002246e-66,1.3733570819669548e-24,9.355685578676397e-52,1.3335877834350138e-11,3.948516408348409e-13,1.5808233199541515e-15,1.1564987520548058e-24,4.282332145022329e-24,1.5806326940090492e-15,8.196992185277271e-20,8.860423788577484e-21,1.2938318712097403e-23,1.6026569640036205e-41,1.06788277135957e-34,7.231689094178022e-33,3.8526461162410316e-24,1.932552350478555e-45,2.9700227084455177e-21,1.9758790116270234e-59,1.806581660659181e-61,1.6606186895211853e-60,1.7462042722899411e-35,1.41103168216052e-55,2.625843695207766e-71,8.364079755060426e-70,8.348220354195276e-56,3.7981009064899716e-45,4.008522319759299e-62,3.5058651329994453e-121,5.778767031503643e-78,6.486300837481824e-100,2.643927386957035e-85
5.533550839957587e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727677253213,0.11866996600280202,0.022821567692659434,3.874931999944125e-64,1.0526953737170163e-33,1.665381309486327e-22,2.4643748469098377e-46,6.940668383385501e-34,1.6250692355879427e-76,4.883797435129469e-13,6.611954315791274e-66,4.883797430026693e-13,4.689616506913613e-45,5.500846996821526e-44,2.437478408195513e-63,2.8262456342489574e-64,5.4934293085548456e-24,5.404453706750308e-50,2.6671758465088982e-11,7.897033653108314e-13,3.1618761765350637e-15,4.625967038451429e-24,1.7129285952085615e-23,3.161084085384839e-15,2.983501583262867e-19,6.48293327558997e-20,1.7580668874645879e-22,8.707198056224382e-40,8.542935263128354e-34,6.002728556158387e-32,1.541052107437852e-23,5.663706878469867e-44,5.9427927586224586e-21,4.2925976851977887e-57,3.927008179043653e-59,3.608467318903793e-58,1.3969584553634365e-34,4.5151550459029486e-54,1.1409715175355047e-68,3.636637709639216e-67,4.896597220268786e-54,6.076962866115042e-44,4.6315168828811776e-60,4.8574969594551366e-117,5.027024924566518e-75,2.253842471576875e-96,4.565716559144496e-82
1.1067102266271382e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767450643,0.11866996597563872,0.022821567692264583,1.6337681657466938e-61,8.421690893565825e-33,7.059763576996962e-22,2.5977915291010593e-44,5.552535199531076e-33,6.8536448649059e-74,9.767595387507489e-13,4.231650525364066e-64,9.767595367096454e-13,7.503385559253531e-44,8.800838189493927e-43,5.139607702114698e-61,5.959342233056907e-62,2.1973719840758108e-23,2.937476524257689e-48,5.334351963700822e-11,1.5794068141462964e-12,6.324796217239684e-15,1.850364009970262e-23,6.851678645115558e-23,6.321442062599747e-15,1.0087132072907672e-18,4.422504029912627e-19,2.3145494135855497e-21,4.587991214129911e-38,6.83414330161315e-33,5.076417991712418e-31,6.164156248238618e-23,1.5491893829658324e-42,1.1896572996732806e-20,9.05120130852463e-55,8.282360945075981e-57,7.606561274089269e-56,1.1175585135724245e-33,1.4447557812528371e-52,4.811122500362586e-66,1.5317918025409407e-64,2.6820212604491348e-52,9.723141252566893e-43,5.0359811302122404e-58,5.859571884237156e-113,4.234951830289173e-72,7.5928866288215165e-93,7.661884838446533e-79
2.2134205118898973e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727669012877,0.11866996592131213,0.02282156769147488,6.366453133898137e-59,6.737556214522342e-32,3.033465291361819e-21,2.5312687279274095e-42,4.44202812456475e-32,2.672825302180672e-71,1.9535191291491273e-12,2.70825526781748e-62,1.953519120984767e-12,1.2005411784116513e-42,1.407968446206623e-41,1.0019921335202053e-58,1.1617993377854604e-59,8.789488973721275e-23,1.4488268242765306e-46,1.0668704162261288e-10,3.1588137113511613e-12,1.2654383427195804e-14,7.401272825311029e-23,2.7406425431845873e-22,1.2639979546128996e-14,3.062603121733749e-18,2.7212408666102494e-18,2.8124022019666627e-20,2.2335002172713152e-36,5.466986119987262e-32,4.3542948164462434e-30,2.4656204611583986e-22,3.8276377322187746e-41,2.383709402383257e-20,1.7645511425348102e-52,1.614430300168963e-54,1.4817701333203835e-53,8.940334856542348e-33,4.622617253611043e-51,1.8753911472334136e-63,5.956707709481512e-62,1.327937023527604e-50,1.5557025047370793e-41,4.969450244125014e-56,5.774483527079748e-109,3.2939028822044273e-69,2.3612547508203328e-89,1.189085418826706e-75
3.320130797152656e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072766351932,0.11866996586698553,0.022821567690685173,5.147731715404948e-58,1.9265533615185448e-31,6.668168562289334e-21,1.5422781013147457e-41,1.3187270704265785e-31,2.1499017166316592e-70,2.9302787194702802e-12,1.5376669172382854e-61,2.9302787021210587e-12,4.541890165512316e-42,5.36766987180184e-41,7.075727458138076e-58,8.20422313714292e-59,1.867766529808927e-22,7.507630464940322e-46,1.6003056324998366e-10,4.738220608089962e-12,1.89880051468299e-14,1.572743583698967e-22,5.823822844177259e-22,1.8956339309742074e-14,5.47734344896636e-18,6.7793348395406425e-18,9.207273264191498e-20,1.149295537286092e-35,1.5631623890031894e-31,1.2810013819228205e-29,5.239381654943076e-22,1.6350982589942501e-40,3.5810575601662165e-20,1.246060882813845e-51,1.1465063772685844e-53,1.052641192057017e-52,2.556355073045685e-32,2.1694750595449287e-50,1.5133361394644882e-62,3.841175328485477e-61,6.88607491136338e-50,5.885538316349621e-41,3.0453984737393866e-55,2.7002104727856476e-108,2.4507027227081163e-68,1.9589678864152295e-88,1.0031469888528153e-74
4.426841082415415e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727658025754,0.11866996581265893,0.022821567689895468,2.6876889315668026e-57,4.063722838842646e-31,1.1643454417284973e-20,6.042554479013125e-41,2.8734367868618908e-31,1.036402057467469e-69,3.907038309714145e-12,5.9135539869184834e-61,3.9070382801185295e-12,1.1822511931037924e-41,1.4441070150870994e-40,3.087231149535191e-57,3.579602348631877e-58,3.1861901408675756e-22,2.5348393292808134e-45,2.1337408451912063e-10,6.3176275043627e-12,2.5325832968163407e-14,2.682873311458305e-22,9.934689721472667e-22,2.5270522104170256e-14,8.097554191939392e-18,1.2753307384456443e-17,2.1201493628062392e-19,4.012056495177976e-35,3.2970589869677995e-31,2.7574754046012735e-29,8.937671556280725e-22,4.8181896483003815e-40,4.781701773007611e-20,5.43670093132126e-51,5.525200848184345e-53,5.0703986402361675e-52,5.392051242790675e-32,6.762501170710823e-50,8.070887373430115e-62,2.5003263725950753e-60,2.32643948459225e-49,1.5320022066817107e-40,1.1648260083969432e-54,6.80172197450607e-107,1.6258882875344655e-67,1.7578920762560372e-87,6.8665718776854364e-74
6.640261652940933e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072764703864,0.11866996570400572,0.02282156768831606,3.8622058386676434e-56,1.1099577687816402e-30,2.4792431086361665e-20,4.417478304942276e-40,8.340699930490815e-31,1.0185026959196443e-68,5.8605574900203446e-12,4.500677548476226e-60,5.860557428746878e-12,4.338693532090847e-41,5.839916436080949e-40,2.626727432203531e-56,3.04563244328491e-57,6.596602554882107e-22,1.4083199400171331e-44,3.2006112621664167e-10,9.476441295814363e-12,3.801165669234359e-14,5.55440271453744e-22,2.0568281870860886e-21,3.789378080741428e-14,1.3576257720660968e-17,2.93817466704965e-17,6.408849638831677e-19,2.4957691249632882e-34,9.0048213423378e-31,7.72702052413744e-29,1.8503977863731202e-21,2.2151123884524567e-39,7.190725838067639e-20,4.625687484307711e-50,7.29535770402509e-52,6.684097534358252e-51,1.4727173251883767e-31,3.3314502041225124e-49,1.2457124074008145e-60,6.280246220051246e-59,1.2938766772542283e-48,5.6222313692686636e-40,7.724341651862914e-54,1.536824373143019e-104,4.379772492665691e-66,9.847111519785287e-86,1.9621981075178095e-72
8.853682223466451e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072763605152,0.1186699655953525,0.022821567686736655,2.074983212653208e-55,2.3224567866208647e-30,4.298398734369782e-20,1.7165767050195052e-39,1.8240168793489874e-30,4.8714853491044575e-68,7.814076670042069e-12,1.699454015042503e-59,7.814076565832711e-12,1.125055386922798e-40,1.5816794122760716e-39,1.1412865106206263e-55,1.3232914368318338e-56,1.1219094083548436e-21,4.708360824317077e-44,4.2674816659680915e-10,1.2635255085552159e-11,5.0713618857354616e-14,9.44634859640291e-22,3.498088588080577e-21,5.0509040251155964e-14,1.9281694677220867e-17,5.342321850547623e-17,1.4306215609365993e-18,8.467964638460616e-34,1.8840227572007582e-30,1.6456192665451076e-28,3.1469876289758285e-21,6.403268970228536e-39,9.611870673015695e-20,2.009800277359781e-49,3.444664360375177e-51,3.1548033587780257e-50,3.0813818086062667e-31,1.0452099874778356e-48,6.40750946966196e-60,3.5470012193794846e-58,4.3278256017724995e-48,1.4578865603135428e-39,2.9185729610748263e-53,1.6452817240510708e-103,2.8086917582229623e-65,7.986849934195506e-85,1.3942398465612006e-71
1.106710279399197e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727625064393,0.1186699654866993,0.022821567685157248,8.46948782958814e-55,4.228043526682842e-30,6.661355438346093e-20,5.283333293071166e-39,3.4221036558614474e-30,1.835820436518158e-67,9.767595849758793e-12,5.1982843012900175e-59,9.767595690551603e-12,2.459906734653508e-40,3.552737510412231e-39,3.909504935837955e-55,4.532948361383534e-56,1.7140242108223678e-21,1.269670707449918e-43,5.334352055655263e-10,1.5794068873453675e-11,6.343315631015295e-14,1.4431517729313864e-21,5.3442303871196256e-21,6.311573407190709e-14,2.5061712996531426e-17,8.544470836445325e-17,2.732853119889616e-18,2.31724925710386e-33,3.4296302311635776e-30,3.038099651998479e-28,4.807801004500373e-21,1.5093850312039524e-38,1.2046002047030959e-19,6.884567191263555e-49,1.2799797850983414e-50,1.1716428330525603e-49,5.609472176623173e-31,2.6866547872823996e-48,2.6627565666270386e-59,1.5992293994520467e-57,1.1674251409064932e-47,3.187634823663168e-39,8.848710862670934e-53,1.7430827258479713e-102,1.362753406880471e-64,5.4432682587721e-84,7.326497030542752e-71
1.3280523364517487e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072761407727,0.11866996537804611,0.02282156768357784,2.974136566837832e-54,7.012973062488589e-30,9.57938490481738e-20,1.406667990654859e-38,5.793004448905367e-30,5.945593169964701e-67,1.1721115029164711e-11,1.3856837569676732e-58,1.1721114802678243e-11,4.795475583820044e-40,7.043259712651289e-39,1.1532510944781735e-54,1.3371517161913799e-55,2.438371121620026e-21,2.975822619691801e-43,6.401222430970738e-10,1.895288265948546e-11,7.617079361678575e-14,2.052973679842751e-21,7.602616418592473e-21,7.571371206943739e-14,3.0848650194223053e-17,1.2550766640466931e-16,4.704019294991649e-18,5.5099489927832245e-33,5.6882423454123996e-30,5.097164584912549e-28,6.839453123790442e-21,3.10527549274104e-38,1.449335660185533e-19,2.0308362794420496e-48,4.1438368861500066e-50,3.790869366727408e-49,9.303979794809334e-31,6.058149504335639e-48,9.605935048645851e-59,6.200195177991987e-57,2.736808999285537e-47,6.214149596097148e-39,2.324799908896735e-52,1.4390176994909772e-101,5.670567502251712e-64,3.1166219026983516e-83,3.265644463122039e-70
1.7707364505568523e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072759210302,0.1186699651607397,0.022821567680419028,5.160423756702451e-53,1.6239986517602727e-29,1.7079924531644531e-19,9.635362179319846e-38,1.374942425282291e-29,9.02067959901501e-66,1.5628153387043304e-11,9.04328822219204e-58,1.562815298917887e-11,1.5309020993478366e-39,2.2570395638993143e-38,1.161891961103791e-53,1.3471412526108984e-54,4.283511324101894e-21,1.4158041403799941e-42,8.534963138513781e-10,2.5270510225943435e-11,1.017011533353754e-13,3.606266591013524e-21,1.3355253436865071e-20,1.0088357162318329e-13,4.239424825042958e-17,2.289174569931845e-16,1.1491688953229159e-17,2.613368029030919e-32,1.316982018786545e-29,1.2023298777054462e-27,1.2014444498204548e-20,1.0502553549809175e-37,1.9427710238071792e-19,2.04596422028403e-47,4.566659022147192e-49,4.174655827239132e-48,2.154325872455992e-30,2.687079498746015e-47,1.6445351277785283e-57,9.790986882598717e-56,1.3025084008872687e-46,1.983799355889874e-38,1.5786660360319802e-51,1.3035043273410486e-99,1.5163858271189378e-62,2.507037912025615e-81,1.4973737143649118e-68
2.213420564661956e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727570128765,0.11866996494343332,0.022821567677260214,2.850772025672351e-52,3.122543528006277e-29,2.6795458646849323e-19,3.6293166668863772e-37,2.6766286844143195e-29,4.95945461158541e-65,1.953519174367818e-11,3.3056694246759196e-57,1.9535191125417962e-11,3.689869475866723e-39,5.436199127384413e-38,5.322387504417476e-53,6.170912249075733e-54,6.656458074108859e-21,4.348267849625365e-42,1.0668703788692018e-09,3.158813778493848e-11,1.2730547747030826e-13,5.603712921241833e-21,2.075317485119388e-20,1.2601871789367982e-13,5.391855327514258e-17,3.6257606212335825e-16,2.277110504871517e-17,7.995171993398255e-32,2.531783498967869e-29,2.3392960603543324e-27,1.866936235555766e-20,2.598380223579827e-37,2.441484436183565e-19,9.371922982723948e-47,2.0805225522820187e-48,1.9011488363463815e-47,4.141867425921611e-30,7.99109188981372e-47,8.923954614671678e-57,5.27384195067967e-55,4.000808689192047e-46,4.781471744699117e-38,5.950262289358094e-51,1.1658161194942963e-98,9.768297063097804e-62,2.1135313221488592e-80,1.1348901789294899e-67
2.6561046787670596e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072754815449,0.11866996472612693,0.0228215676741014,1.0856981036054588e-51,5.33211620295367e-29,3.8723702313075094e-19,1.036763016076609e-36,4.6030438396366164e-29,1.879862088883414e-64,2.344223009906815e-11,9.31615477783789e-57,2.3442229211423574e-11,7.519658164659654e-39,1.1079848542626725e-37,1.759780187622266e-52,2.040314699968215e-53,9.556920916965321e-21,1.0622069702693824e-41,1.2802444381537042e-09,3.790576533647477e-11,1.5298468112685553e-13,8.044994633651978e-21,2.979535780315938e-20,1.5111921573740616e-13,6.542518763653705e-17,5.253665827385415e-16,3.959068666740914e-17,1.955663838232179e-31,4.322593092130883e-29,4.027736224750621e-27,2.6803222281632635e-20,5.37658241837519e-37,2.945472989924155e-19,3.098643545811277e-46,6.925620057931553e-48,6.324796721477757e-47,7.072136958628857e-30,1.9155327778163635e-46,3.4099629711820983e-56,2.0433611894429924e-54,9.77396117773366e-46,9.744261621211108e-38,1.6982654654192094e-50,9.18601299118116e-98,4.260495159481468e-61,1.2026510353400931e-79,5.5454487138400157e-67
3.098788792872163e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072752618022,0.11866996450882053,0.022821567670942587,3.362957948175825e-51,8.392234692650031e-29,5.286319856403332e-19,2.5049193145158126e-36,7.276666974285356e-29,5.7469478036079914e-64,2.734926845321149e-11,2.244193932671266e-56,2.7349267247205312e-11,1.3712866908871394e-38,2.022455793502043e-37,4.799779286435806e-52,5.564877681534242e-53,1.2984803226932067e-20,2.2463020881723935e-41,1.4936184917059398e-09,4.4223392880553754e-11,1.7873970063590078e-13,1.0929954588996372e-20,4.0481380099635023e-20,1.761851185867695e-13,7.691576681565191e-17,7.161891849185677e-16,6.299522098045368e-17,4.1573915459877415e-31,6.80221277907222e-29,6.378131417226359e-27,3.641557822526608e-20,9.897781691989477e-37,3.454735715835891e-19,8.451337928254994e-46,1.9277315071348192e-47,1.7591787895125383e-46,1.112993489073793e-29,4.002773502568589e-46,1.0698953675286713e-55,6.559120258408336e-54,2.0670402926895243e-45,1.7769669035828267e-37,4.089359783308218e-50,5.734583685628581e-97,1.5012279341519118e-60,5.50227946846249e-79,2.139452595546551e-66
3.98415702108237e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727482231653,0.1186699640742078,0.02282156766462496,2.264520582934817e-50,1.7581177679091543e-28,8.777194690759e-19,1.0624038818858329e-35,1.5319357640905819e-28,3.6618394619517147e-63,3.516334515775125e-11,9.631781062198718e-56,3.516334316810387e-11,3.63983823074803e-38,5.3888185994370495e-37,2.5043957268369088e-51,2.903530674342976e-52,2.1422771529199605e-20,7.556985173437037e-41,1.9203665816142146e-09,5.6858647946340864e-11,2.3048049822669615e-13,1.803058250228022e-20,6.678432422735496e-20,2.2621331687268987e-13,9.984946468415608e-17,1.178085596126829e-15,1.3322591783782078e-16,1.4229215022212798e-30,1.4245544042170477e-28,1.347383700293154e-26,6.007497645061189e-20,2.6507837390972662e-36,4.489083126106343e-19,4.409474078826372e-45,1.079083748236575e-46,9.828268795569703e-46,2.3312683373920092e-29,1.331071577706652e-45,7.466360604520534e-55,4.813100130749813e-53,6.954275253957252e-45,4.7166498365117885e-37,1.7107837190830655e-49,1.3440974487276376e-95,1.3137985311193483e-59,8.312631140254743e-78,2.205013826784865e-65
4.869525249292577e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072743828306,0.11866996363959507,0.022821567658307333,9.545779363541726e-50,3.180801269803157e-28,1.3151303209828819e-18,3.283894247592412e-35,2.778636087100817e-28,1.4890368323733536e-62,4.2977421857282265e-11,3.0004071105343665e-55,4.297741888812909e-11,7.934286411606135e-38,1.1797003858785409e-36,8.936238741432966e-51,1.0360235704148982e-51,3.197023562700236e-20,1.967151321116069e-40,2.347114648595437e-09,6.949390298230223e-11,2.825348360095691e-13,2.6904882425575347e-20,9.966064136818891e-20,2.7610369710827086e-13,1.2272045767826974e-16,1.7401450473862942e-15,2.4119829276119023e-16,3.754959974447752e-30,2.576495593578513e-28,2.451096084565816e-26,8.964579772586772e-20,5.78903683903593e-36,5.544525369931545e-19,1.5733404675049964e-44,4.0013244069151475e-46,3.638922278243725e-45,4.217079610857195e-29,3.453583362735667e-45,3.166559850141712e-54,2.1148825574171695e-52,1.8103074514357281e-44,1.0281580282718128e-36,5.223151194727693e-49,1.2047110936140356e-94,6.4597698950012805e-59,5.376883225457559e-77,1.2016175953805864e-64
5.754893477502784e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727394334436,0.11866996320498238,0.022821567651989706,3.183235025180574e-49,5.225078094930604e-28,1.8407770275579354e-18,8.435428201051444e-35,4.571109153883248e-28,4.8338482747324225e-62,5.079149855178836e-11,7.763174829578823e-55,5.0791494407289784e-11,1.524266368500195e-37,2.2737589467913886e-36,2.5939845235614127e-50,3.0072799738507794e-51,4.462714002535085e-20,4.371139539104988e-40,2.7738626926502345e-09,8.21291579884393e-11,3.3490950423143066e-13,3.7552168890433646e-20,1.391091388307224e-19,3.2585665771980193e-13,1.4552841548479371e-16,2.3943828955673278e-15,3.9449891101545785e-16,8.431620670464001e-30,4.231043225047724e-28,4.0419864152872984e-26,1.2512641079489882e-19,1.1082177729181189e-35,6.62106186760511e-19,4.566883040547648e-44,1.1954285647183157e-45,1.0854106236329999e-44,6.926263812165056e-29,7.683978660830828e-45,1.0631363308999647e-53,7.324341404412551e-52,4.022668761105255e-44,1.9752101188519504e-36,1.3274031687794807e-48,7.631468889555949e-94,2.4655312753882247e-58,2.6598964856354563e-76,5.0278771933555695e-64
7.5256299339232e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072730643709,0.11866996233575702,0.022821567639354452,3.494244362741498e-48,1.1637330991845508e-27,3.15645588175809e-18,4.46012871437975e-34,1.0195566743314313e-27,5.231249890913785e-61,6.641965192566245e-11,4.114335201425838e-54,6.641964484301418e-11,4.453510331990904e-37,6.662530804463582e-36,1.931238879870877e-49,2.23878671868434e-50,7.626945600126609e-20,1.671002413079002e-39,3.6273587119786438e-09,1.0739966791124035e-10,4.4064160047999184e-13,6.416337465940833e-20,2.3771928861286193e-19,4.249518347841636e-13,1.9095601823471825e-16,3.953080438673936e-15,8.618827899948583e-16,3.2473625705789957e-29,9.41694014713419e-28,9.046640125655612e-26,2.1381179527168349e-19,3.1642139054482147e-35,8.837419390995135e-19,3.3996055789714543e-43,8.870274132138793e-45,8.028173890158943e-44,1.5420934589001995e-28,2.9925216913536246e-44,1.14084372219441e-52,7.472735111890514e-51,1.537750238821353e-43,5.771064993319748e-36,6.900003197493077e-48,2.6758065208843036e-92,3.980829865291205e-57,9.84482228255988e-75,1.3191146406741093e-62
8.985469120162221e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727233972234,0.1186699616191461,0.022821567628937632,1.3485052166778567e-47,1.9786384350459e-27,4.5058593371554755e-18,1.2613372554746975e-33,1.7344260172636e-27,2.010689899091041e-60,7.930389034183377e-11,1.1739567259516184e-53,7.930388024792823e-11,9.02857799656594e-37,1.3515106046312238e-35,6.4141501541020216e-49,7.435331714012167e-50,1.087019593629878e-19,3.9635920110206825e-39,4.331001994224953e-09,1.282333048699904e-10,5.288198647180144e-13,9.143058631857009e-20,3.3877833975148985e-19,5.062382681525015e-13,2.282195320522898e-16,5.459054111538941e-15,1.4366173235073181e-15,7.730390639284404e-29,1.6002250906996255e-27,1.5419585950605734e-25,3.046921378092476e-19,6.271671193445417e-35,1.0728096922748691e-18,1.1290181734948048e-42,2.9597951402833655e-44,2.6726480117526598e-43,2.621217391905107e-28,7.215933541966051e-44,4.4379439701088274e-52,2.8886264107077507e-50,3.6473982885894e-43,1.1699671472177933e-35,1.9375536945653219e-47,2.0564181857229253e-91,1.750953292631882e-56,5.834285978190661e-74,6.48104685885258e-62
