Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),H2OX(23),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),CH3X(55),C2H4(47),O(29),COX(50),OH(D)X(68),CH4OX(63),CHOX(53),C2H6X(52),acetyl(44),C2H4X(215),C2H4X(70),CHO2X(213)
3.8912283738469665e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43785396612330363,0.0774491296873945,0.006982776827711276,0.0,0.0051758839330196815,0.06132601111059549,0.026470920151666705,4.012728687216786e-05,2.5791530633440414e-10,0.0018663381246704983,4.992902035137967e-11,0.0005392571806092262,2.8306344946447533e-09,6.929925395193647e-06,2.5959778237432427e-09,1.3688189678611193e-10,1.3858963693914003e-05,2.3991046931560185e-05,0.005501774874270509,2.6357769320607966e-06,0.0005667429528998753,1.5354888349786075e-08,3.2421957284861516e-09,1.7993004511470227e-08,2.297851525808463e-07,1.9341443449845163e-08,0.00019710454462218755,0.0069660840626084766,1.747972745879095e-06,0.0012140357110909158,5.7187680338488265e-09,3.796646454008935e-05,5.268742748204356e-06,8.108991275203113e-08,4.238850478576532e-11,7.593207649388428e-11,3.1737806039764633e-10,1.0945618298444289e-07,1.236285755144326e-10,2.7055997634532207e-06,6.6938481015364604e-12,1.84373125793688e-14
3.9009354755753796e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4378216794234651,0.07738196983509057,0.006962458503562448,0.0,0.005177034545585514,0.06146811958704778,0.026510516639329972,4.006163449908436e-05,2.5946121095364165e-10,0.0018648198985536737,4.9879416559423805e-11,0.0005395278561643356,2.830158157457098e-09,6.894372660826144e-06,2.6011648774733842e-09,1.3700893884147315e-10,1.381458306668674e-05,2.403793097608407e-05,0.005496599727273394,2.6156633506722266e-06,0.0005673233106669239,1.5255756135728496e-08,3.230131877995448e-09,1.8008112211259034e-08,2.2981926788827513e-07,1.947575372557342e-08,0.00019825617744827128,0.006999101271687209,1.750411710517867e-06,0.0012167608880146166,5.713694587870865e-09,3.8040660696421145e-05,5.255865427789588e-06,8.120522287162287e-08,4.2249648096205474e-11,7.55369498061034e-11,3.181698181728523e-10,1.0926903978732645e-07,1.2371278557999607e-10,2.7107368553871962e-06,6.70643486761617e-12,1.834519245708891e-14
3.910642577303793e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4377893423812689,0.07731486972714366,0.006942201970861508,0.0,0.00517817676037021,0.06161010768765355,0.026549997207453983,3.999610804752978e-05,2.610110216390463e-10,0.0018633032874574877,4.982992427468522e-11,0.0005397980470224693,2.8296846325896285e-09,6.85910344092555e-06,2.606342103385369e-09,1.3713509093738234e-10,1.377044044019852e-05,2.408473423245102e-05,0.005491428887985796,2.5957432317609704e-06,0.0005679023042249662,1.5157453163404984e-08,3.2181148095526387e-09,1.802339989802854e-08,2.2985297660742054e-07,1.9610561927893374e-08,0.000199410775995233,0.007032165677052848,1.752842575487153e-06,0.0012194831256397373,5.708626119485184e-09,3.8114729001797515e-05,5.243015524883353e-06,8.132015069975708e-08,4.211153441716194e-11,7.514497798099293e-11,3.189603964178265e-10,1.090822539331425e-07,1.237962615687684e-10,2.7158636492805922e-06,6.718996394131356e-12,1.825364290884109e-14
3.920349679032206e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.437756955263447,0.07724782930845828,0.00692200703901223,0.0,0.0051793106320388365,0.06175197548154911,0.026589362189937394,3.993070709797095e-05,2.625647267785625e-10,0.0018617882864400133,4.978054284935631e-11,0.0005400677548403546,2.8292139020875917e-09,6.824114680928891e-06,2.6115095147913195e-09,1.3726035631922513e-10,1.3726533766311036e-05,2.4131456854571985e-05,0.005486262356569773,2.576014306693531e-06,0.0005684799382270101,1.5059970830685378e-08,3.206144332006966e-09,1.8038867717994146e-08,2.2988628136843602e-07,1.9745867692275562e-08,0.0002005683326965046,0.007065277015286441,1.7552653643531362e-06,0.001222202425636503,5.703562617533997e-09,3.818866969979057e-05,5.2301930212533555e-06,8.143469734564013e-08,4.197415739650317e-11,7.475612704720127e-11,3.197497941629234e-10,1.0889582432897781e-07,1.238790065060372e-10,2.720980164538847e-06,6.731532728607367e-12,1.8162659684196575e-14
3.930056780760619e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43772451833614817,0.07718084852401251,0.006901873517976118,0.0,0.005180436214777331,0.06189372303808058,0.02662861191994948,3.986543123432317e-05,2.6412231474097205e-10,0.0018602748906070645,4.973127164225378e-11,0.0005403369812645489,2.828745948176188e-09,6.789403363697845e-06,2.616667125056329e-09,1.3738473822397435e-10,1.3682861021433975e-05,2.4178098995903093e-05,0.0054811001331719995,2.5564743383007893e-06,0.0005690562173010986,1.496330064227676e-08,3.1942202550828096e-09,1.8054515814976e-08,2.2991918477958026e-07,1.9881670648438667e-08,0.0002017288399720329,0.007098435023564208,1.7576801006364306e-06,0.00122491878968576,5.6985040709878686e-09,3.8262483033253045e-05,5.217397898256906e-06,8.154886391637096e-08,4.1837510758131e-11,7.437036345007472e-11,3.205380104665762e-10,1.0870974989085714e-07,1.2396102340706463e-10,2.726086420525208e-06,6.744043918468312e-12,1.8072238569596903e-14
3.939763882489032e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.437692031864935,0.0771139273188575,0.006881801218271127,0.0,0.005181553562297778,0.06203535042680184,0.026667746729928696,3.9800280043903606e-05,2.65683773876299e-10,0.00185876309511154,4.968211001872702e-11,0.0005406057279315333,2.8282807532581655e-09,6.754966509054548e-06,2.621814947597556e-09,1.3750823988018107e-10,1.363942020617681e-05,2.4224660809450488e-05,0.005475942217923732,2.537121120374768e-06,0.0005696311460505176,1.4867434208204518e-08,3.182342389374162e-09,1.8070344330401317e-08,2.2995168942745108e-07,2.001797042039037e-08,0.00020289229022857255,0.007131639439660355,1.7600868078119895e-06,0.0012276322194788784,5.693450468943813e-09,3.833616924432529e-05,5.204630136846124e-06,8.16626515169325e-08,4.170158830089933e-11,7.398765404647592e-11,3.213250444150737e-10,1.085240295436166e-07,1.2404231527710273e-10,2.7311824365611564e-06,6.756530011038033e-12,1.7982375388058982e-14
3.949470984217445e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4376594961147812,0.07704706563811674,0.006861789950970373,0.0,0.005182662727843634,0.062176857717472056,0.026706766951581355,3.973525311738539e-05,2.672490925162124e-10,0.0018572528951527744,4.9633057350568315e-11,0.0005408739964678083,2.827818299911463e-09,6.720801173322694e-06,2.6269529958834017e-09,1.376308645079661e-10,1.3596209345006091e-05,2.427114244777476e-05,0.005470788610940812,2.5179524771745563e-06,0.0005702047290540008,1.4772363242300435e-08,3.1705105463392355e-09,1.8086353403307496e-08,2.2998379787721888e-07,2.01547666264686e-08,0.00020405867585997873,0.007164890001949811,1.762485509308915e-06,0.0012303427167176739,5.688401800623289e-09,3.84097285744423e-05,5.191889717573082e-06,8.177606125018422e-08,4.156638389755041e-11,7.360796609966631e-11,3.2211089512231586e-10,1.0833866222077867e-07,1.2412288511140894e-10,2.73626823192682e-06,6.768991053541043e-12,1.789306599887196e-14
3.959178085945858e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4376269113500695,0.07698026342698597,0.006841839527700838,0.0,0.0051837637641948785,0.0623182449800536,0.02674567291588032,3.967035004875236e-05,2.688182589744258e-10,0.0018557442859758987,4.958411301592421e-11,0.000541141788489987,2.8273585708867993e-09,6.686904448873943e-06,2.6320812834327104e-09,1.3775261531901167e-10,1.3553226485908011e-05,2.4317544062995127e-05,0.0054656393123236535,2.498966262941111e-06,0.0005707769708659305,1.4678079560679013e-08,3.158724538295107e-09,1.8102543170346138e-08,2.3001551267285782e-07,2.0292058879384265e-08,0.00020522798924750433,0.0071981864494109,1.7648762285102569e-06,0.001233050283114314,5.683358055370087e-09,3.848316126434106e-05,5.179176620594888e-06,8.188909421685458e-08,4.143189149366972e-11,7.323126727425097e-11,3.2289556172952936e-10,1.0815364686442927e-07,1.2420273589525903e-10,2.7413438258613973e-06,6.781427093103592e-12,1.7804306297124184e-14
3.968885187674271e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4375942778345884,0.07691352063073231,0.006821949760642091,0.0,0.005184856723673098,0.062459512284709875,0.02678446495306374,3.96055704352546e-05,2.7039126154709396e-10,0.0018542372628712138,4.953527639920852e-11,0.0005414091056048872,2.826901549105367e-09,6.653273463679516e-06,2.6371998238138882e-09,1.3787349551655384e-10,1.3510469700056277e-05,2.4363865806794078e-05,0.005460494322157236,2.480160361420809e-06,0.0005713478760165393,1.4584575080296321e-08,3.146984178412366e-09,1.8118913765785706e-08,2.3004683633736926e-07,2.0429846786261657e-08,0.00020640022276008496,0.007231528521627939,1.767258988752951e-06,0.0012357549203912332,5.678319222648569e-09,3.855646755406721e-05,5.166490825678716e-06,8.200175151553291e-08,4.129810510665435e-11,7.285752563117184e-11,3.2367904340505867e-10,1.0796898242509661e-07,1.2428187060396276e-10,2.7464092375635446e-06,6.793838176754582e-12,1.771609221342042e-14
3.978592289402684e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4375615958315302,0.07684683719469398,0.006802120462524994,0.0,0.005185941658146505,0.06260065970180302,0.02682314339263384,3.954091387736463e-05,2.719680885132064e-10,0.0018527318211735686,4.9486546891016556e-11,0.0005416759494096219,2.8264472176566187e-09,6.619905380866984e-06,2.6423086306440805e-09,1.3799350829537523e-10,1.3467937081485101e-05,2.4410107830421724e-05,0.005455353640511096,2.4615326853975e-06,0.0005719174490121087,1.4491841817518897e-08,3.13528928070989e-09,1.8135465321514714e-08,2.3007777137300628e-07,2.056812994867861e-08,0.00020757536875462212,0.007264915958793769,1.7696338133276464e-06,0.0012384566302810456,5.673285292041755e-09,3.862964768298165e-05,5.153832312206782e-06,8.211403424266204e-08,4.116501882469769e-11,7.248670962276473e-11,3.2446133934414117e-10,1.0778466786163235e-07,1.2436029220288118e-10,2.7514644861917886e-06,6.8062243514264166e-12,1.7628419713650102e-14
3.988299391131097e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4375288656034885,0.07678021306427989,0.006782351446630421,0.0,0.0051870186190349004,0.06274168730189188,0.02686170856335576,3.947637997873428e-05,2.7354872813497896e-10,0.0018512279562617508,4.943792388804083e-11,0.0005419423214916898,2.8259955597959503e-09,6.586797398282158e-06,2.6474077175884267e-09,1.3811265684179814e-10,1.3425626746767286e-05,2.445627028469962e-05,0.005450217267439316,2.4430811762330944e-06,0.0005724856943351618,1.4399871886660186e-08,3.1236396600496676e-09,1.8152197967046573e-08,2.3010832026149795e-07,2.0706907962709327e-08,0.00020875341957627325,0.0072983485017122235,1.772000725478484e-06,0.0012411554145264608,5.66825625324926e-09,3.8702701889767786e-05,5.141201059181269e-06,8.222594349253214e-08,4.103262680579303e-11,7.211878808787923e-11,3.252424487686033e-10,1.0760070214109436e-07,1.2443800364743877e-10,2.756509590864907e-06,6.818585663956054e-12,1.7541284798460048e-14
3.9980064928595105e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43749608741245605,0.07671364818496901,0.006762642526787965,0.0,0.005188087657314558,0.06288259515572985,0.026900160793256432,3.941196834615229e-05,2.7513316865824115e-10,0.001849725663557888,4.938940679298811e-11,0.0005422082234290637,2.825546558942481e-09,6.553946748056092e-06,2.6524970983592e-09,1.3823094433367807e-10,1.3383536834697324e-05,2.4502353320025303e-05,0.005445085202980532,2.4248038034161845e-06,0.0005730526164446596,1.4308657498611348e-08,3.1120351321315985e-09,1.8169111829522494e-08,2.30138485464263e-07,2.0846180418964272e-08,0.0002099343675587292,0.00733182589180052,1.774359748403066e-06,0.0012438512748801957,5.663232096085652e-09,3.8775630412437754e-05,5.128597045229194e-06,8.23374803572724e-08,4.0900923276749416e-11,7.175373024704276e-11,3.2602237092666453e-10,1.0741708423863176e-07,1.2451500788314064e-10,2.7615445706623186e-06,6.830922161085892e-12,1.745468350296362e-14
4.007713594587924e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43746326151982207,0.07664714250231003,0.006742993517374655,0.0,0.005189148823523057,0.06302338333426262,0.026938500409623502,3.934767858950247e-05,2.767213983128222e-10,0.0018482249385268522,4.934099501449776e-11,0.0005424736567902778,2.8251001986769806e-09,6.5213506961771085e-06,2.657576786714991e-09,1.3834837394039789e-10,1.3341665505979363e-05,2.454835708637653e-05,0.005439957447157926,2.406698564118905e-06,0.000573618219776193,1.4218190959491878e-08,3.100475513488432e-09,1.818620703371476e-08,2.3016826942262486e-07,2.098594690262941e-08,0.0002111182050244888,0.007365347871091599,1.7767109052523147e-06,0.0012465442131048942,5.658212810478661e-09,3.884843348833876e-05,5.116020248607228e-06,8.244864592684441e-08,4.076990253222192e-11,7.139150569768637e-11,3.268011050927451e-10,1.0723381313737117e-07,1.2459130784558984e-10,2.7665694446244556e-06,6.843233889464512e-12,1.7368611896623152e-14
4.017420696316337e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43743038818637037,0.07658069596192094,0.006723404233313673,0.0,0.005190202167764057,0.06316405190862631,0.026976727739004294,3.928351032172258e-05,2.7831340531293283e-10,0.0018467257766756786,4.92926879670614e-11,0.0005427386231345148,2.8246564627396503e-09,6.4890065420678146e-06,2.6626467964599932e-09,1.3846494882286218e-10,1.3300010942920042e-05,2.4594281733314845e-05,0.00543483399997922,2.388763482761488e-06,0.0005741825087421669,1.4128464669238953e-08,3.0889606214807603e-09,1.820348370203214e-08,2.3019767455803014e-07,2.112620699350851e-08,0.0002123049242851401,0.007398914182236391,1.7790542191302102e-06,0.001249234230973037,5.6531983864671306e-09,3.8921111354160114e-05,5.103470647206451e-06,8.255944128903663e-08,4.06395589337619e-11,7.103208440943619e-11,3.275786505671301e-10,1.0705088782830518e-07,1.2466690646050047e-10,2.7715842317531367e-06,6.855520895647725e-12,1.728306608265121e-14
4.02712779804475e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43739746767227705,0.07651430850948848,0.006703874490073066,0.0,0.005191247739711987,0.06330460095014516,0.027014843107204818,3.9219463158763924e-05,2.7990917785754543e-10,0.0018452281735529936,4.9244485070943856e-11,0.0005430031240116908,2.8242153350279752e-09,6.456911618167076e-06,2.667707141443191e-09,1.3858067213349196e-10,1.3258571349126042e-05,2.4640127409989858e-05,0.005429714861436685,2.3709966105849042e-06,0.0005747454877319928,1.4039471120305397e-08,3.0774902742919747e-09,1.8220941954523466e-08,2.3022670327225232e-07,2.1266960266063443e-08,0.00021349451764163257,0.007432524568506017,1.7813897130937982e-06,0.0012519213302668627,5.648188814199478e-09,3.8993664245939175e-05,5.090948218557076e-06,8.266986752945632e-08,4.050988690887798e-11,7.067543671944367e-11,3.2835500667578135e-10,1.0686830731018295e-07,1.247418066437148e-10,2.776588951011933e-06,6.8677832260994445e-12,1.7198042197672277e-14
4.036834899773163e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43736450023710843,0.0764479800907679,0.0066844041036644595,0.0,0.005192285588616719,0.0634450305303296,0.027052846839288807,3.915553671955138e-05,2.815087041307705e-10,0.0018437321247484432,4.9196385752105367e-11,0.0005432671609625408,2.823776799594787e-09,6.4250632895168585e-06,2.6727578355575348e-09,1.3869554701621994e-10,1.3217344949206305e-05,2.4685894265143566e-05,0.005424600031507133,2.35339602523044e-06,0.0005753071611122719,1.3951202896391155e-08,3.0660642909233337e-09,1.8238581908880614e-08,2.3025535794759806e-07,2.1408206289451806e-08,0.0002146869773845421,0.00746617877379393,1.7837174101530875e-06,0.0012546055127782825,5.643184083932078e-09,3.906609239906727e-05,5.078452939833106e-06,8.27799257315233e-08,4.0380880950109433e-11,7.032153332777459e-11,3.29130172770199e-10,1.0668607058940168e-07,1.2481601130122185e-10,2.781583621326527e-06,6.880020927192289e-12,1.7113536411779037e-14
4.046542001501576e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43733148613981926,0.07638171065158238,0.0066649928906417815,0.0,0.005193315763308132,0.06358534072087418,0.02709073925957685,3.909173062594419e-05,2.8311197230223126e-10,0.0018422376258921433,4.9148389442125e-11,0.0005435307355187006,2.8233408406461463e-09,6.393458953353959e-06,2.6777988927392613e-09,1.388095766064863e-10,1.3176329988478871e-05,2.47315824471135e-05,0.005419489510151926,2.3359598303278275e-06,0.0005758675332269767,1.386365267108384e-08,3.054682491189149e-09,1.825640368044448e-08,2.3028364094712036e-07,2.1549944627568858e-08,0.00021588229579434375,0.00749987654261801,1.78603733327074e-06,0.0012572867803087976,5.6381841860271614e-09,3.913839604829661e-05,5.065984787856952e-06,8.288961697646548e-08,4.0252535614120716e-11,6.997034529286819e-11,3.2990414822703844e-10,1.065041766799004e-07,1.2488952332917085e-10,2.786568261585059e-06,6.8922340452086624e-12,1.7029544927856715e-14
4.056249103229989e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43729842563875004,0.07631550013782266,0.006645640668099966,0.0,0.005194338312200662,0.06372553159365558,0.027128520691645442,3.902804450269736e-05,2.847189705274344e-10,0.001840744672654126,4.9100495578125324e-11,0.0005437938492027905,2.822907442539246e-09,6.362096038706515e-06,2.68283032696712e-09,1.3892276403123454e-10,1.3135524732682175e-05,2.477719210383686e-05,0.005414383297316982,2.318686155088909e-06,0.0005764266083976325,1.3776813206609762e-08,3.0433446957118694e-09,1.8274407382209422e-08,2.3031155461481278e-07,2.1692174839088333e-08,0.00021708046514167878,0.007533617620122565,1.7883495053621072e-06,0.0012599651346694172,5.633189110951415e-09,3.921057542774601e-05,5.0535437391039855e-06,8.299894234331081e-08,4.012484552080591e-11,6.962184402702941e-11,3.306769324479176e-10,1.0632262460305565e-07,1.2496234561388806e-10,2.7915428906384814e-06,6.904422626341597e-12,1.6946063981118635e-14
4.065956204958402e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4372653189916261,0.07624934849544662,0.006626347253673684,0.0,0.0051953532832977566,0.06386560322073045,0.027166191458326258,3.896447797742361e-05,2.863296869481392e-10,0.001839253260743799,4.9052703602698294e-11,0.0005440565035284957,2.822476589780612e-09,6.330972005995285e-06,2.6878521522615517e-09,1.3903511240890778e-10,1.3094927467690847e-05,2.482272338285491e-05,0.005409281392932772,2.301573153911214e-06,0.0005769843909234989,1.3690677352659985e-08,3.0320507259172857e-09,1.8292593124825862e-08,2.303391012758063e-07,2.1834896477498628e-08,0.00021828147768761114,0.007567401752080306,1.7906539492951882e-06,0.0012626405776805763,5.628198849274522e-09,3.928263077090634e-05,5.041129769707067e-06,8.310790290888109e-08,3.99978053524025e-11,6.927600129197492e-11,3.3144852485936314e-10,1.0614141338757814e-07,1.2503448103189717e-10,2.796507527300892e-06,6.916586716695238e-12,1.6863089839428867e-14
