Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HX(19),CH2X(27),CHX(28),CX(26),HOX(22),H2OX(23),OCX(25),CO2X(24),COX(50)
1.478967530833736e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32915091410391123,0.11291211823940682,0.021483762079400542,9.5740263853445933e-09,8.3388476746883011e-06,8.9047048705724559e-06,1.2695148457577652e-05,2.5361206976662542e-15,4.4196638370347421e-22,2.0365155805289182e-08,1.7355555683695148e-29,2.4052378453816219e-08,2.5383270370683473e-22,9.6184198894838659e-13,3.7063086992912253e-16,1.1015322563092274e-18,6.3600708976242928e-08,5.5131496188609804e-22,0.0057448623654255248,0.002654223776529227,6.0034744145143125e-10,1.7095102293425922e-05,4.2610697117302407e-14,9.3749150604661449e-10,1.956108417002199e-07,2.0702851839094773e-07,4.8679653448086391e-10,6.3175702267189092e-08,1.8043637911731038e-12,1.029612145488949e-11
1.4867302334555215e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32913790899483569,0.11291220320642129,0.021477027677478829,9.7470677203415918e-09,8.4847928644499354e-06,9.0021231812602677e-06,1.2822882347407481e-05,2.5902316964790601e-15,4.5201774687794707e-22,2.0561069375001044e-08,1.8087468981003954e-29,2.4165153404425196e-08,2.6129910232503515e-22,9.7945394527933466e-13,3.7628567222708458e-16,1.1185931566033071e-18,6.4385730268805302e-08,5.6922799172266421e-22,0.0057446488318754754,0.002667415919705601,6.0321434958285702e-10,1.7119793620856477e-05,4.2811847924513204e-14,9.3866680387763995e-10,1.9556447874534564e-07,2.0836498585135006e-07,4.9477771495616478e-10,6.3681569176111251e-08,1.8279315961749149e-12,1.0399308544952239e-11
1.494492936077307e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32912491200505228,0.11291228800463018,0.021470295918546958,9.9223599513804164e-09,8.6321101999570051e-06,9.0995892583847798e-06,1.2951218266969184e-05,2.6453571240841335e-15,4.6223077886989468e-22,2.075837435087331e-08,1.8848118595606922e-29,2.4277105680857871e-08,2.6896290247173619e-22,9.9726919246089575e-13,3.8198334947173317e-16,1.1358252818664451e-18,6.5174025659857443e-08,5.876671611087891e-22,0.0057444348593140493,0.0026806007956810675,6.0607966336815018e-10,1.7144072206618303e-05,4.3012840923791711e-14,9.3982093645107879e-10,1.9551853093861868e-07,2.0969890290688103e-07,5.0282643013385181e-10,6.418918775475863e-08,1.8516899240986229e-12,1.0502975953071317e-11
1.5022556386990923e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32911192309553483,0.11291237260626319,0.021463566801091974,1.0099921164513585e-08,8.7808004428915331e-06,9.1970974602297095e-06,1.3080155821798259e-05,2.7015135967376647e-15,4.7260687246473534e-22,2.095707344143181e-08,1.9638548816579745e-29,2.438823727206493e-08,2.7682871595471414e-22,1.015288707761726e-12,3.877237785147937e-16,1.1532294373570403e-18,6.5965566545411659e-08,6.0664635952306137e-22,0.0057442204758926217,0.0026937784070840362,6.0894338366010632e-10,1.7167946280320107e-05,4.3213676996664709e-14,9.4095434471546182e-10,1.9547299180783511e-07,2.1103029366427313e-07,5.1094268134131994e-10,6.4698556604116557e-08,1.8756393749990394e-12,1.0607123307952496e-11
1.5100183413208777e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32909894222897196,0.11291245698503925,0.021456840323603517,1.0279769501755988e-08,8.9308643530736233e-06,9.2946422583218239e-06,1.3209694617498073e-05,2.7587179456906923e-15,4.8314741920697006e-22,2.1157169286954979e-08,2.0459838636632433e-29,2.4498550290755787e-08,2.8490124641073317e-22,1.0335134685365699e-12,3.9350683542093197e-16,1.1708064278077724e-18,6.6760324581823273e-08,6.2617980038956299e-22,0.0057440057082732083,0.002706948756539812,6.1180551130393312e-10,1.7191423850036074e-05,4.3414357004920415e-14,9.420674573553097e-10,1.9542785501720096e-07,2.1235918155899854e-07,5.1912646984475416e-10,6.5209674326326598e-08,1.8997805474199442e-12,1.0711750238485281e-11
1.517781043942663e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3290859693696821,0.11291254111608777,0.021450116484573761,1.0461923160936089e-08,9.0823026882779546e-06,9.3922182348926875e-06,1.3339834259742171e-05,2.8169872187783737e-15,4.9385380936423876e-22,2.1358664460370488e-08,2.1313102785698246e-29,2.460804696802835e-08,2.9318529073459395e-22,1.0519444522163852e-12,3.9933239550587647e-16,1.1885570574257798e-18,6.755827168103362e-08,6.4628202751318095e-22,0.0057437905817071091,0.0027201118466709281,6.1466604713703473e-10,1.7214512707756938e-05,4.3614881790885212e-14,9.4316069110354543e-10,1.953831143635348e-07,2.136855893532239e-07,5.2737779681210032e-10,6.5722539524653446e-08,1.9241140383924571e-12,1.0816856373744135e-11
1.5255437465644485e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32907300448353394,0.11291262497587433,0.021443395282497335,1.0646400395547012e-08,9.2351162040193808e-06,9.4898200803804552e-06,1.3470574354276433e-05,2.8763386820062413e-15,5.0472743189232864e-22,2.1561561468132459e-08,2.219949279157634e-29,2.4716729648161352e-08,3.0168574052124496e-22,1.0705826362968183e-12,4.0520033337296023e-16,1.2064821298928363e-18,6.8359380005830431e-08,6.6696792161618955e-22,0.0057435751201092957,0.0027332676800974989,6.1752499198887777e-10,1.7237220434820169e-05,4.3815252177720946e-14,9.4423445105217098e-10,1.9533876377261333e-07,2.1500953913582834e-07,5.3569666327761418e-10,6.6237150803455803e-08,1.9486404434340595e-12,1.0922441342989501e-11
1.533306449186234e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32906004753786972,0.11291270854213022,0.021436676715871263,1.0833219514597513e-08,9.3893056533119285e-06,9.5874425909732735e-06,1.3601914506921015e-05,2.9367898211333338e-15,5.1576967440107355e-22,2.176586275107994e-08,2.3120198067846886e-29,2.4824600783564054e-08,3.1040758352070931e-22,1.0894289983252413e-12,4.1111052294819349e-16,1.2245824483655327e-18,6.9163621965135054e-08,6.8825270697556688e-22,0.0057433593461288989,0.0027464162594375906,6.2038234668091629e-10,1.7259554407307527e-05,4.4015468969746219e-14,9.4528913095990919e-10,1.9529479729564855e-07,2.1633105232472653e-07,5.4408307010881693e-10,6.6753506768157767e-08,1.9733603565480415e-12,1.1028504775668734e-11
1.5410691518080194e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32904709850143277,0.11291279179378555,0.021429960783194903,1.1022398882462961e-08,9.5448717864042869e-06,9.6850806661958329e-06,1.3733854323572164e-05,2.9983583432520148e-15,5.269819231211047e-22,2.197157068527688e-08,2.4076447029618956e-29,2.4931662929880865e-08,3.1935590510574047e-22,1.1084845158864891e-12,4.1706283751394469e-16,1.2428588154754525e-18,6.9970970209326308e-08,7.1015195816189726e-22,0.0057431432812159611,0.0027595575873076094,6.2323811202649951e-10,1.7281521801402393e-05,4.4215532952762469e-14,9.4632511355747832e-10,1.952512091058901e-07,2.1765014966977111e-07,5.5253701797169813e-10,6.7271606025222559e-08,1.9982743702225459e-12,1.1135046301416938e-11
1.5488318544298048e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32903415734429886,0.11291287471090612,0.021423247482969882,1.1213956918736235e-08,9.7018153504946342e-06,9.7827293065403102e-06,1.3866393410203886e-05,3.0610621783643254e-15,5.3836556287141156e-22,2.2178687582834079e-08,2.5069508237630381e-29,2.5037918741247746e-08,3.2853588975213294e-22,1.1277501665874252e-12,4.2305714974128778e-16,1.2613120333293493e-18,7.0781397625607352e-08,7.3268160688048061e-22,0.0057429269456847291,0.0027726916663227035,6.2609228883085012e-10,1.7303129598697784e-05,4.4415444894392907e-14,9.4734277084979107e-10,1.9520799349534946e-07,2.1896685125720819e-07,5.6105850729695616e-10,6.7791447182130449e-08,2.0233830754301993e-12,1.1242065550057639e-11
1.5565945570515902e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32902122403781009,0.11291295727463338,0.021416536813700038,1.1407912098078624e-08,9.8601370894274738e-06,9.8803836111427888e-06,1.3999531372869448e-05,3.1249194809546925e-15,5.4992197702768817e-22,2.2387215692713235e-08,2.6100691571361632e-29,2.5143370965698304e-08,3.3795282253167982e-22,1.1472269280404778e-12,4.2909333172106122e-16,1.2799429035093236e-18,7.1594877333423367e-08,7.5585794891584615e-22,0.0057427103587735784,0.0027858184990971775,6.2894487789110926e-10,1.7324384591446857e-05,4.4615205544443116e-14,9.4834246441358703e-10,1.951651448716413e-07,2.2028117651643537e-07,5.6964753825109213e-10,6.8313028847357698e-08,2.0486870616285666e-12,1.1349562151603398e-11
1.5643572596733756e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32900829855451308,0.11291303946712769,0.021409828773891391,1.1604282950070766e-08,1.0019837743374881e-05,9.9780387755060248e-06,1.4133267817702831e-05,3.1899486315588388e-15,5.6165254749143064e-22,2.259715720151354e-08,2.7171349431779692e-29,2.5248022440717029e-08,3.4761209061773663e-22,1.1669157778462574e-12,4.3517125499369587e-16,1.2987522270729988e-18,7.2411382679934901e-08,7.7969765118063046e-22,0.0057424935387018075,0.0027989380882449113,6.3179587999633908e-10,1.734529338775155e-05,4.4814815635259304e-14,9.4932454569162584e-10,1.9512265775493642e-07,2.2159314422676643e-07,5.7830411070475847e-10,6.8836349630356841e-08,2.0741869167598496e-12,1.1457535736256385e-11
1.572119962295161e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32899538086809921,0.11291312127151462,0.021403123362052051,1.1803088059063604e-08,1.0180918048504232e-05,1.0075690089269338e-05,1.4267602350919996e-05,3.2561682383287194e-15,5.7355865465975681e-22,2.2808514234241075e-08,2.828287797431537e-29,2.53518760889367e-08,3.5751918480332828e-22,1.186817693575344e-12,4.4129079057787633e-16,1.317740804553696e-18,7.3230887235553274e-08,8.042177588697021e-22,0.005742276502723383,0.0028120504363797873,6.3464529592758235e-10,1.7365862416682949e-05,4.5014275882091607e-14,9.5028935628309398e-10,1.9508052677501913e-07,2.2290277252519136e-07,5.8702822420006097e-10,6.9361408141540217e-08,2.0998832272508727e-12,1.1565985934408794e-11
1.5798826649169464e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32898247095334809,0.11291320267183384,0.021396420576692214,1.200434606402937e-08,1.0343378736635143e-05,1.0173332934025993e-05,1.4402534578820135e-05,3.3235971385933193e-15,5.8564167739591576e-22,2.3021288855061404e-08,2.9436718372662049e-29,2.5454934913976933e-08,3.6767970103171752e-22,1.2069336527493931e-12,4.4745180899809693e-16,1.3369094359606083e-18,7.4053364789542894e-08,8.2943570272030223e-22,0.005742059267177909,0.0028251555461161308,6.3749312645800788e-10,1.7386097933325328e-05,4.5213586983479367e-14,9.5123722822817994e-10,1.9503874666844781e-07,2.2421007891661124e-07,5.9581987792674893e-10,6.9888202992265059e-08,2.1257765780145696e-12,1.1674912376643204e-11
1.5876453675387318e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3289695687860747,0.11291328365299101,0.021389720416324094,1.2208075658412702e-08,1.0507220534887665e-05,1.027096278118866e-05,1.4538064107786764e-05,3.3922544004151564e-15,5.9790299300045979e-22,2.3235483068035749e-08,3.0634358114008245e-29,2.5557201996420717e-08,3.7809934193936718e-22,1.2272646328216696e-12,4.53654180311167e-16,1.3562589207789735e-18,7.4878789345695223e-08,8.5536930637902815e-22,0.0057418418475388682,0.0028382534200691381,6.4033937235298388e-10,1.7406006023742129e-05,4.5412749621627489e-14,9.5216848428834033e-10,1.9499731227581084e-07,2.2551508028356132e-07,6.0467907069492572e-10,7.0416732794819648e-08,2.1518675524504293e-12,1.1784314693732994e-11
1.5954080701605172e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3289566743430769,0.11291336420071206,0.021383022879461856,1.2414295589981826e-08,1.0672444165323276e-05,1.0368575189903016e-05,1.4674190544288807e-05,3.4621593241423109e-15,6.1034397718305528e-22,2.3451098817841099e-08,3.1877332326336535e-29,2.5658680489926e-08,3.8878391841123531e-22,1.2478116111570497e-12,4.5989777413171238e-16,1.3757900579702476e-18,7.5707135118078157e-08,8.82036793876534e-22,0.0057416242584593423,0.0028513440608553208,6.4318403437019309e-10,1.7425592609859364e-05,4.5611764462779941e-14,9.5308343822247944e-10,1.9495621853907497e-07,2.2681779289624363e-07,6.1360580090194256e-10,7.0946996162410923e-08,2.1781567324444496e-12,1.1894192516642588e-11
1.6031707727823027e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32894378760208853,0.11291344430149977,0.021376327964621616,1.2623024660679832e-08,1.0839050344580885e-05,1.0466165805009667e-05,1.4810913494881572e-05,3.5333314439558364e-15,6.2296600403490409e-22,2.3668137990474626e-08,3.3167225138434955e-29,2.5759373617469184e-08,3.9973935114833882e-22,1.2685755650116383e-12,4.6618245965672537e-16,1.3955036459722749e-18,7.6538376526864361e-08,9.0945679721084318e-22,0.0057414065138153229,0.0028644274710929452,6.4602711325985918e-10,1.7444863454259506e-05,4.5810632157617276e-14,9.5398239505625828e-10,1.949154604990243e-07,2.2811823242540287e-07,6.2260006651437588e-10,7.1478991709154653e-08,2.2046446983716639e-12,1.2004545476527643e-11
1.610933475404088e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32893090854173207,0.1129135239425928,0.021369635670321404,1.2834281726476104e-08,1.1007039783509689e-05,1.0563730355054409e-05,1.4948232566207703e-05,3.605790529412363e-15,6.3577044600175537e-22,2.3886602413942731e-08,3.450567107326888e-29,2.5859284667717539e-08,4.1097167224752111e-22,1.2895574715121073e-12,4.7250810568920589e-16,1.4154004826994591e-18,7.7372488194241579e-08,9.3764836404012253e-22,0.0057411886267467304,0.0028775036534024658,6.4886860976487563e-10,1.7463824164885727e-05,4.6009353341640538e-14,9.5486565134641004e-10,1.9487503329278325e-07,2.294164139542691e-07,6.3166186504716677e-10,7.2012718050066258e-08,2.2313320290975732e-12,1.2115373204735367e-11
1.6186961780258735e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32891803714147516,0.11291360311192693,0.021362945995081078,1.3048085697217915e-08,1.1176413186799727e-05,1.0661264650346583e-05,1.5086147364998038e-05,3.6795565869817559e-15,6.4875867385748608e-22,2.4106493858935162e-08,3.5894356475366318e-29,2.5958416991527371e-08,4.2248702679334663e-22,1.3107583076347369e-12,4.7887458066094819e-16,1.4354813655429319e-18,7.8209444940407429e-08,9.6663096548576793e-22,0.0057409706096962637,0.0028905726104069655,6.5170852462094579e-10,1.7482480199655091e-05,4.6207928635542936e-14,9.5573349544110825e-10,1.9483493215141971e-07,2.3071235198994245e-07,6.4079119352759449e-10,7.2548173801052493e-08,2.258219301977589e-12,1.2226675332804667e-11
1.626458880647659e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32890517338158881,0.11291368179809816,0.021356258937422309,1.3264455536482133e-08,1.1347171252612106e-05,1.0758764581065438e-05,1.5224657498072475e-05,3.7546498615796439e-15,6.6193205667822765e-22,2.4327814039484535e-08,3.733502097287677e-29,2.60567739985647e-08,4.3429167446204814e-22,1.3321790501843174e-12,4.8528175265451206e-16,1.4557470913707231e-18,7.9049221779651373e-08,9.9642450404662e-22,0.0057407524744462288,0.0029036343447325814,6.5454685855688028e-10,1.7500836870972747e-05,4.6406358645609994e-14,9.5658620773263319e-10,1.9479515239762783e-07,2.3200606047819306e-07,6.4998804848310073e-10,7.3085357578904741e-08,2.2853070928604777e-12,1.2338451492466187e-11
1.6342215832694443e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32889231724310769,0.11291375999032784,0.021349574495868596,1.3483410261427134e-08,1.1519314672210768e-05,1.0856226115414042e-05,1.5363762572340779e-05,3.8310908380946725e-15,6.7529196181701939e-22,2.455056461361161e-08,3.8829458974975575e-29,2.6154359154045342e-08,4.4639199113745219e-22,1.3538206757730267e-12,4.917294894244247e-16,1.4761984565279265e-18,7.9891793916524657e-08,1.0270493216251514e-21,0.0057405342321533862,0.0029166888590089349,6.5738361229476747e-10,1.751889935014916e-05,4.6604643964103309e-14,9.5742406090435561e-10,1.9475568944348499e-07,2.3329755281706624e-07,6.59252425930444e-10,7.3624268001294112e-08,2.3125959760912945e-12,1.2450701315642624e-11
1.6419842858912297e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32887946870779194,0.11291383767842959,0.021342892668945165,1.3704968942644938e-08,1.1692844129595712e-05,1.0953645297820426e-05,1.5503462194803342e-05,3.9089002429103083e-15,6.8883975487897234e-22,2.4774747183956803e-08,4.0379521205295411e-29,2.6251175975591341e-08,4.5879447053880329e-22,1.3756841607992006e-12,4.9821765841764912e-16,1.4968362568368661e-18,8.0737136742100766e-08,1.0585262076664573e-21,0.0057403158933819988,0.0029297361558695521,6.6021878655011288e-10,1.7536672671721587e-05,4.6802785169620232e-14,9.5824732017439896e-10,1.9471653878827843e-07,2.345868418687862e-07,6.6858432133311922e-10,7.4164903686766143e-08,2.3400865245097137e-12,1.2563424434448795e-11
1.649746988513015e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32886662775809217,0.1129139148527782,0.021336213455178974,1.3929150704013461e-08,1.1867760301139582e-05,1.1051018247185431e-05,1.5643755972551979e-05,3.9880990454210518e-15,7.0257679969692422e-22,2.5000363298398129e-08,4.1987116272075216e-29,2.6347228030200458e-08,4.7150572586041168e-22,1.3977704814261469e-12,5.0474612679336273e-16,1.5176612875972635e-18,8.1585225830327083e-08,1.0908764074108748e-21,0.0057400974681351023,0.0029427762379522766,6.6305238203219453e-10,1.7554161737671164e-05,4.7000782827489221e-14,9.5905624353093376e-10,1.9467769601640261e-07,2.3587393997585668e-07,6.7798372959378157e-10,7.4707263254736923e-08,2.367779309454066e-12,1.2676620481191623e-11
1.6575096911348005e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32885379437711448,0.11291399150427983,0.021329536853098664,1.4155974722549089e-08,1.2044063855229445e-05,1.1148341155176683e-05,1.5784643512770584e-05,4.0687084595428654e-15,7.1650445830757144e-22,2.5227414450656105e-08,4.3654212275724725e-29,2.6442518931325701e-08,4.8453249142304167e-22,1.4200806135611716e-12,5.1131476144207752e-16,1.5386743435864004e-18,8.2436036934468158e-08,1.1241216302610572e-21,0.0057398789658841595,0.0029558091078996764,6.6588439944427332e-10,1.7571371321538379e-05,4.71986374901483e-14,9.5985108196101094e-10,1.9463915679532279e-07,2.3715885897595345e-07,6.8745064505943408e-10,7.5251345325491002e-08,2.3956749007666458e-12,1.2790289088370434e-11
1.665272393756586e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32884096854858813,0.11291406762434389,0.021322862861234568,1.4385460228259402e-08,1.2221755451912964e-05,1.1245610284568164e-05,1.5926124422735942e-05,4.1507499452177073e-15,7.3062409092806003e-22,2.5455902080885934e-08,4.5382838454510732e-29,2.6537052336061835e-08,4.978816243369539e-22,1.4426155328346232e-12,5.1792342900414132e-16,1.559876219059284e-18,8.3289545983641763e-08,1.1582840582643094e-21,0.0057396603955971268,0.0029688347683594408,6.6871483948370355e-10,1.7588306072442034e-05,4.739634969748442e-14,9.6063207967715015e-10,1.9460091687359775e-07,2.3844161021359495e-07,6.9698506146761549e-10,7.5797148520179021e-08,2.4237738667902555e-12,1.2904429888677017e-11
