Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),CH3X(55),COX(50),H2OX(23),O(29),CHOX(53),acetyl(44),C2H4X(215),CO2X(24),C2H4X(70),HOCO(73),CHO2(74)
2.9161366343904015e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4417875227361814,0.1078354543352273,0.020881752682276718,4.613850199682922e-08,1.6462517663677535e-05,0.0031453417165612707,0.0012934286218628196,2.0136858153548844e-05,7.194268652112181e-14,0.0017545164467826497,7.237311231603392e-12,0.00038674248545696784,8.653641728053372e-10,1.1597701671055234e-06,9.074829715688967e-11,3.850470116118993e-12,1.7633800610715577e-05,2.261866274876443e-07,0.007730223192284962,0.0025407820081644007,0.00017274604041579448,5.7708781719430257e-08,9.114657784487754e-09,3.135577229819931e-08,2.8795790864125057e-11,2.3564568386496403e-07,1.3343160713380037e-05,2.4721831743150544e-08,6.227979582035202e-05,3.578281372126694e-07,5.424388281709409e-09,3.997716729224529e-09,7.418313004379164e-10,9.965497425447405e-06,2.8005821286231405e-12,5.6788053856167794e-12,2.0225740212630593e-08,1.3013393241929917e-11,6.367627063897906e-14,1.363490479098423e-15,7.598349761147897e-17
2.9267379244216076e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.441782468776017,0.10782481375370055,0.020875035993544185,4.666882101623283e-08,1.6577937914497357e-05,0.00316242311340572,0.0013014315566085481,2.026360236382922e-05,7.290799853963893e-14,0.0017577363584355746,7.31867961967453e-12,0.0003868283658945308,8.709522799971324e-10,1.1693590175169485e-06,9.133122694100014e-11,3.884965832015076e-12,1.7665912381306988e-05,2.287211668548312e-07,0.007729366477706259,0.0025460439206714857,0.00017305719558497831,5.793309209081085e-08,9.128448618437442e-09,3.141315148519842e-08,2.8870771803969994e-11,2.3601336690989358e-07,1.333979802149752e-05,2.4854278087735366e-08,6.261969527799362e-05,3.618383624923395e-07,5.434281256579241e-09,4.0224066203762785e-09,7.470180398707719e-10,9.97543103436371e-06,2.820689919131925e-12,5.7244287721093065e-12,2.0474259712435602e-08,1.3110543075085524e-11,6.43890602263352e-14,1.379457445078969e-15,7.687388248812435e-17
2.9373392144528136e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44177743352080107,0.10781417392057852,0.020868321590700966,4.720306664206649e-08,1.6693608637300143e-05,0.0031795255457889894,0.001309448990516501,2.039035490579111e-05,7.388266521481767e-14,0.0017609404792237888,7.400473539671196e-12,0.00038691403945753146,8.765420304401607e-10,1.1789721119068585e-06,9.191538009388716e-11,3.919606715234654e-12,1.769776543173469e-05,2.3127182418704976e-07,0.007728510181189464,0.0025512868516676277,0.0001733677951287441,5.8157216522727734e-08,9.142147709199573e-09,3.147025207569517e-08,2.894559458301547e-11,2.3637998431028598e-07,1.3336430131600097e-05,2.4986906188362188e-08,6.296001360026629e-05,3.658740948637648e-07,5.4441254139900305e-09,4.047140932143909e-09,7.522159475974291e-10,9.985251494277327e-06,2.840863661779284e-12,5.7701932766681446e-12,2.072458013521558e-08,1.3207984295908568e-11,6.510637369028697e-14,1.3955464989675627e-15,7.777108235957664e-17
2.9479405044840197e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44177241689808505,0.10780353483798842,0.020861609472431486,4.774125031669225e-08,1.680952838885055e-05,0.0031966489056658868,0.0013174808525585695,2.051711231283856e-05,7.486674186406208e-14,0.001764128886245811,7.482690757651394e-12,0.00038699951165120655,8.821332725107208e-10,1.1886091990481057e-06,9.250075269739575e-11,3.954392420936337e-12,1.7729361334733784e-05,2.3383860188886376e-07,0.0077276543015302,0.002556510873805895,0.00017367784204334622,5.8381154182328336e-08,9.15575554095068e-09,3.152707541805927e-08,2.9020259922458873e-11,2.3674554296711874e-07,1.3333057200299214e-05,2.5119715149795968e-08,6.33007486260327e-05,3.6993533815373353e-07,5.453920994335496e-09,4.071919445937792e-09,7.574249588896144e-10,9.994959911266333e-06,2.8611032702049906e-12,5.81609823824867e-12,2.0976703046120654e-08,1.3305715855549392e-11,6.582821163301973e-14,1.411758049532836e-15,7.867512008301105e-17
2.9585417945152257e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4417674188357859,0.10779289650801623,0.020854899637421695,4.8283383437981185e-08,1.692569573461746e-05,0.0032137930855954335,0.001325527072054767,2.0643871145194774e-05,7.586028390006481e-14,0.001767301656243877,7.56532901702194e-12,0.000387084787837779,8.87725855696087e-10,1.1982700282790319e-06,9.30873408480166e-11,3.98932260258788e-12,1.77607016600769e-05,2.364215019245021e-07,0.007726798837523809,0.0025617160593918564,0.0001739873392971322,5.8604904247862576e-08,9.169272595446606e-09,3.158362285442252e-08,2.9094768540675262e-11,2.3711004972488463e-07,1.3329679382152278e-05,2.5252704081285907e-08,6.364189820642866e-05,3.740220954920297e-07,5.4636682368827695e-09,4.096741944252669e-09,7.62645009412708e-10,1.0004557381515757e-05,2.881408658009722e-12,5.8621429966803295e-12,2.1230629952401574e-08,1.3403736705477225e-11,6.655457453346085e-14,1.4280925045429792e-15,7.958601845957909e-17
2.969143084546432e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44176243926218445,0.10778225893270751,0.020848192084359087,4.882947735933281e-08,1.7042109248758054e-05,0.0032309579787361048,0.0013335875786715746,2.0770627989883564e-05,7.686334683013267e-14,0.0017704588656045149,7.648386038942065e-12,0.00038716987324004227,8.933196305944335e-10,1.20795434951854e-06,9.367514065678574e-11,4.02439691199926e-12,1.7791787974441352e-05,2.390205258211655e-07,0.007725943787965605,0.0025669024803852488,0.00017429628983091166,5.882846590855286e-08,9.182699352028918e-09,3.1639895720689725e-08,2.916912115321799e-11,2.3747351137221648e-07,1.3326296829691334e-05,2.53858720965412e-08,6.398346020476457e-05,3.781343693166668e-07,5.4733673797744514e-09,4.121608210662405e-09,7.678760352249784e-10,1.0014044991378606e-05,2.9017797387575933e-12,5.908326892694668e-12,2.1486362303755254e-08,1.3502045797514398e-11,6.728546274821327e-14,1.4445502707632812e-15,8.050380023427021e-17
2.979744374577638e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.441757478105922,0.10777162211406824,0.02084148681193274,4.937954338969593e-08,1.715876751410119e-05,0.0032481434788411445,0.001341662302420288,2.0897379460707783e-05,7.787598625551423e-14,0.0017736005903591571,7.731859522725788e-12,0.00038725477294485316,8.989144489146204e-10,1.217661913280844e-06,9.426414824918684e-11,4.059614999355419e-12,1.7822621841279742e-05,2.416356746723318e-07,0.007725089151651083,0.002572070208401643,0.00017460469655831894,5.905183836446615e-08,9.196036287631594e-09,3.169589534655003e-08,2.924331847281991e-11,2.3783593464250476e-07,1.332290969345126e-05,2.551921831370674e-08,6.432543249642834e-05,3.82272161379118e-07,5.483018660030742e-09,4.146518029814731e-09,7.731179727767828e-10,1.002342381743731e-05,2.922216425978711e-12,5.954649267952834e-12,2.1743901492671834e-08,1.3600642083870223e-11,6.802087651248821e-14,1.461131753953727e-15,8.142848809577656e-17
2.990345664608844e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4417525352959992,0.10776098605406557,0.020834783818833334,4.993359279359082e-08,1.727566912213002e-05,0.0032653494802539207,0.0013497511736553721,2.1024122198224674e-05,7.889825787072935e-14,0.0017767269061847789,7.815747146243139e-12,0.00038733949190653926,9.045101634758502e-10,1.2273924706898938e-06,9.485435976505612e-11,4.094976513248688e-12,1.7853204820693775e-05,2.442669491410595e-07,0.007724234927376149,0.0025772193147141033,0.0001749125623661693,5.927502082638684e-08,9.209283876787761e-09,3.175162305548886e-08,2.9317361209395024e-11,2.3819732621450423e-07,1.3319518121997569e-05,2.5652741855339143e-08,6.466781296878942e-05,3.864354727495448e-07,5.4926223135516614e-09,4.171471187426018e-09,7.783707589097367e-10,1.0032694926565589e-05,2.9427186331716403e-12,6.001109465072527e-12,2.200324885478306e-08,1.369952451717417e-11,6.876081594103758e-14,1.4778373588666578e-15,8.236010467636136e-17
3.00094695464005e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4417476107617738,0.10775035075462852,0.020828083103753173,5.049163679113274e-08,1.739281267296384e-05,0.003282575877903366,0.001357854123072817,2.115085286971836e-05,7.993021746290085e-14,0.0017798378884045592,7.900046566320074e-12,0.0003874240349502206,9.101066282071927e-10,1.237145773493484e-06,9.544577135849041e-11,4.130481100710918e-12,1.7883538469311503e-05,2.469143494632894e-07,0.007723381113937325,0.002582349870254845,0.00017521989011480937,5.949801251569193e-08,9.22244259163661e-09,3.1807080164800114e-08,2.939125007003986e-11,2.385576927129336e-07,1.3316122261953746e-05,2.5786441848382815e-08,6.501059952110427e-05,3.9062430382202115e-07,5.502178575119359e-09,4.196467470276066e-09,7.836343308558498e-10,1.0041859375990692e-05,2.9632862738059477e-12,6.047706827654381e-12,2.2264405669211952e-08,1.3798692050508952e-11,6.950528102908558e-14,1.4946674892444944e-15,8.329867255173085e-17
3.011548244671256e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.441742704432958,0.10773971621764894,0.020821384665386238,5.1053686558056865e-08,1.7510196775339258e-05,0.00329982256729946,0.0013659710817084966,2.127756816916941e-05,8.097192091108833e-14,0.0017829336119885764,7.984755419137088e-12,0.00038750840677504925,9.157036981469838e-10,1.2469215740770552e-06,9.6038379197757e-11,4.166128407245287e-12,1.791362434016767e-05,2.495778754511438e-07,0.007722527710131934,0.002587461945616885,0.00017552668263846118,5.972081266422749e-08,9.235512901930406e-09,3.186226798559903e-08,2.9464985759035964e-11,2.3891704070906566e-07,1.3312722258028183e-05,2.5920317424146085e-08,6.5353790064423e-05,3.948386543197556e-07,5.511687678400492e-09,4.221506666202884e-09,7.88908626236628e-10,1.0050918213355976e-05,2.9839192613245316e-12,6.094440700307831e-12,2.2527373158923763e-08,1.3898143637442275e-11,7.025427165325948e-14,1.5116225478175213e-15,8.424421424090953e-17
3.022149534702462e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44173781623961644,0.10772908244498199,0.02081468850242817,5.161975322574442e-08,1.7627820046590667e-05,0.0033170894445287793,0.0013741019809365364,2.1404264817221642e-05,8.202342418562376e-14,0.0017860141515545261,8.069871320626414e-12,0.00038759261195736794,9.213012294420993e-10,1.2567196254771778e-06,9.66321794652066e-11,4.201918076857789e-12,1.7943463982587266e-05,2.5225752649622285e-07,0.007721674714758289,0.00259255561105569,0.00017583294274556052,5.99434205141863e-08,9.248495275041667e-09,3.191718782283529e-08,2.9538568977851706e-11,2.392753767213103e-07,1.3309318253040712e-05,2.6054367718277634e-08,6.569738252149731e-05,3.990785233003075e-07,5.521149855948688e-09,4.246588564097509e-09,7.941935830621499e-10,1.0059872476783848e-05,3.004617509146087e-12,6.141310428676458e-12,2.2792152491077997e-08,1.3997878232058884e-11,7.100778757251962e-14,1.528702936301728e-15,8.519675220611897e-17
3.032750824733668e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4417329461121648,0.10771844943844704,0.02080799461357632,5.218984788125016e-08,1.7745681112630022e-05,0.0033343764062501047,0.0013822467524676777,2.1530939561146128e-05,8.308478334744945e-14,0.001789079581368461,8.155391866867773e-12,0.00038767665495379036,9.268990793471043e-10,1.2665396813947389e-06,9.722716835718811e-11,4.237849752088454e-12,1.7973058942072162e-05,2.5495330157289793e-07,0.007720822126615875,0.0025976309364908147,0.0001761386732190897,6.016583531798768e-08,9.261390175970393e-09,3.1971840975306696e-08,2.9612000425145185e-11,2.3963270721578763e-07,1.33059103879487e-05,2.6188591870742904e-08,6.604137482668953e-05,4.0334390916079867e-07,5.530565339207091e-09,4.271712953898834e-09,7.994891397301103e-10,1.0068723194938929e-05,3.0253809306674687e-12,6.1883153594627864e-12,2.3058744777381626e-08,1.4097894788991728e-11,7.17658284290885e-14,1.5459090553967184e-15,8.615630885265991e-17
3.043352114764874e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4417280939813669,0.1077078171998284,0.02080130299752977,5.2763981567331146e-08,1.7863778607925958e-05,0.003351683349690077,0.0013904053283476556,2.1657589174802546e-05,8.415605454745812e-14,0.0017921299753455603,8.241314634482677e-12,0.00038776054010420345,9.324971062232867e-10,1.2763814962078227e-06,9.782334208396604e-11,4.2739230740422264e-12,1.8002410760190823e-05,2.5766519924160117e-07,0.00771996994450549,0.0026026879915075456,0.0001764438768169044,6.03880563381582e-08,9.274198067351495e-09,3.2026228735673206e-08,2.9685280796766725e-11,2.3998903860689463e-07,1.3302498801872772e-05,2.6322989025800706e-08,6.638576492588298e-05,4.076348096431206e-07,5.539934358510969e-09,4.29687962658844e-09,8.04795235024834e-10,1.007747138709154e-05,3.046209439265959e-12,6.235454840452602e-12,2.3327151074443244e-08,1.4198192263452343e-11,7.25283937493785e-14,1.5632413047836625e-15,8.712290652879756e-17
3.05395340479608e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44172325977833327,0.10769718573087587,0.020794613652989336,5.334216528247671e-08,1.7982111175482305e-05,0.003369010172638917,0.0013985776409555727,2.1784210458597937e-05,8.523729402583483e-14,0.001795165407050918,8.327637181027107e-12,0.0003878442716346976,9.380951695375712e-10,1.2862448249842938e-06,9.842069686963993e-11,4.310137682419558e-12,1.8031520974470948e-05,2.603932176521121e-07,0.007719118167229429,0.002607726845358529,0.00017674855627205515,6.061008284721408e-08,9.286919409462235e-09,3.208035239047124e-08,2.975841078576203e-11,2.4034437725786255e-07,1.3299083632122123e-05,2.6457558331979935e-08,6.673055077639336e-05,4.1195122183913396e-07,5.549257143090379e-09,4.322088374185457e-09,8.101118081162644e-10,1.008611806318141e-05,3.0671029483016373e-12,6.282728220538734e-12,2.3597372384128286e-08,1.4298769611261406e-11,7.329548294491884e-14,1.5807000831233283e-15,8.809656752565053e-17
