Time (s),Volume (m^3),n-heptane,Ar,He,Ne,N2,X(1),C2H4(2),C4H8-1(3),C4H8-2(4),C2H5X(5),H(6),C6H12-1(7),C6H12-2(8),C6H12-3(9),C6H12(10),C6H12(11),HX(80),C2H3X(137),C2H2X(348),C4H7X(141),C4H6(54),C4H7X(140),C4H9X(153),C4H9X(171),C4H7X(142),SX(176),SX(174),C6H10(456),C6H10(549),C6H9X(432),C6H8(857),C6H9X(431)
3.4818996734179444e-16,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282170855005,0.66999999793541809,5.2936261363327707e-46,5.1627875125474994e-61,1.9486350822122263e-24,7.5510052192238031e-51,8.8751653423344168e-70,0.0,0.0,6.9821597081312791e-72,0.0,2.0645821175678361e-09,2.0645821062088563e-09,5.6794900910858837e-18,1.9486350732312456e-24,4.0450016019182388e-34,2.9131236133747563e-34,1.4213222703292118e-39,1.8204800749885379e-49,1.7731467332555883e-49,1.8204800679384305e-49,2.1037800758617518e-59,4.3632575845622855e-61,1.4726037486711272e-72,4.6497920514684794e-58,5.8777750933243334e-69,4.6497920515253491e-58
4.2042429220675935e-16,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282085192755,0.66999999750710681,1.041632542852072e-45,1.1219978158332731e-60,2.7856427521424353e-24,1.0794428752833837e-50,2.0322649297562689e-69,0.0,0.0,1.7797627241810803e-71,0.0,2.4928934036122778e-09,2.4928933873742145e-09,8.1190318882123957e-18,2.785642737188911e-24,6.7350135542524041e-34,4.850412670289459e-34,2.3665317591389013e-39,3.4827495330031953e-49,3.3921967107303776e-49,3.4827495175144985e-49,4.5720197533808532e-59,9.4824074500515193e-61,3.6008366423740379e-72,1.0474356653000361e-57,1.4751720967379678e-68,1.0474356653143215e-57
5.648929419366892e-16,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332281913868239,0.66999999665048426,2.8901187972504628e-45,3.4223652393677288e-60,4.7821458032279132e-24,1.8530922702604376e-50,7.3425815104023326e-69,0.0,0.0,7.5705510191854533e-71,0.0,3.3495159699421229e-09,3.3495159420660473e-09,1.3938037846808951e-17,4.782145771476711e-24,1.4300627692421367e-33,1.0299006110918642e-33,5.0249178175159196e-39,8.9396277277893327e-49,8.7071954554559135e-49,8.9396276778872148e-49,1.39457682029354e-58,2.8923640628473194e-60,1.2878060234600792e-71,3.6214784258716027e-57,5.7816938010817409e-68,3.621478425927753e-57
7.09361591666619e-16,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332281742543735,0.66999999579386171,6.4459257574572426e-45,8.2679745132843858e-60,7.3038526273067003e-24,2.8302592568068753e-50,1.9599324016938219e-68,0.0,0.0,2.227018736595413e-70,0.0,4.206138526892794e-09,4.2061384843171892e-09,2.1287802193004734e-17,7.3038525697460157e-24,2.5925126403536242e-33,1.8670721383628145e-33,9.1095043088554592e-39,1.8860981635052363e-48,1.8370595056872218e-48,1.8860981511587563e-48,3.3691101888426787e-58,6.987562887504292e-60,3.5146519243262408e-71,9.3880300934674086e-57,1.6887800430857329e-67,9.3880300936317409e-57
8.538302413965488e-16,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332281571219225,0.66999999493723916,1.2702916939241182e-44,1.76028911127031e-59,1.0385892030644278e-23,4.0245563032496175e-50,4.5219878599705107e-68,0.0,0.0,5.643116045269586e-70,0.0,5.0627610738369542e-09,5.0627610132955307e-09,3.0270711290220854e-17,1.0385891935630946e-23,4.2793663975612887e-33,3.0819081250994758e-33,1.5036727701691259e-38,3.5590035386440291e-48,3.4664698533420081e-48,3.5590035118542188e-48,7.1729877321961898e-58,1.4876836926332084e-59,8.3496063280697571e-71,2.1156623972668258e-56,4.2405227698360656e-67,2.1156623973081532e-56
1.1427675408564086e-15,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332281228570215,0.66999999322399406,4.0335338342008085e-44,7.0185968006192811e-59,1.8262334453781898e-23,7.07669479491783e-50,1.9555450158717845e-67,0.0,0.0,3.2980415985376787e-69,0.0,6.7760061371456026e-09,6.7760060306908376e-09,5.322738257019187e-17,1.8262334235356198e-23,9.8378153562703715e-33,7.0849841455446376e-33,3.4567862845391266e-38,1.0729859398745056e-47,1.0450889387251199e-47,1.0729859290488772e-47,2.8600022747866122e-57,5.9316687869852394e-59,4.4577355729607766e-70,9.0538059853699691e-56,2.4924216169224037e-66,9.0538059856134618e-56
1.4317048403162682e-15,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332280885921217,0.66999999151074918,9.703794407114005e-44,1.9995338679044244e-58,2.841553789919969e-23,1.101108271227263e-49,5.789696143654119e-67,0.0,0.0,1.1632250432248375e-68,0.0,8.4892511597954833e-09,8.4892509941556841e-09,8.2819898865313211e-17,2.8415537480422522e-23,1.8861574248148243e-32,1.358370224166891e-32,6.6275315005249218e-38,2.5165299480218821e-47,2.4511026916794474e-47,2.5165299171062116e-47,8.1478842027448917e-57,1.689878040371197e-58,1.5315666746842044e-69,2.6537835423629465e-55,8.8866996054387914e-66,2.6537835424498394e-55
2.0095794392359873e-15,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332280200623238,0.66999998808425931,3.8580610806746996e-43,1.139201535002956e-57,5.5557647362511361e-23,2.1528705935695089e-49,3.3058500418781525e-66,0.0,0.0,9.8308870324908971e-68,0.0,1.191574108302215e-08,1.1915740759165628e-08,1.6192826123621016e-16,5.5557646213227043e-23,5.1763355751131439e-32,3.7278861366607181e-32,1.818847496168072e-37,9.8480398533333465e-47,9.5920106504872855e-47,9.8480396796663095e-47,4.6421229924691339e-56,9.6278021458933483e-58,1.3010501275058136e-68,1.522558729181164e-54,7.7168277680283704e-65,1.5225587292566556e-54
3.165328637075426e-15,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332278830027384,0.66999998123128013,2.5279582972721157e-42,1.3108346628833322e-56,1.3718587880867136e-22,5.3159801651498906e-49,3.5361357616490729e-65,0.0,0.0,1.8577578355044218e-66,0.0,1.876872044116166e-08,1.8768719641478056e-08,3.9984180301673271e-16,1.3718587424431827e-22,2.0557684303728322e-31,1.4805204416450778e-31,7.2235063080836485e-37,6.527363251645747e-46,6.3576794312372952e-46,6.5273630598980168e-46,5.341509354856926e-55,1.1078335330743572e-56,2.6958549144162338e-67,1.6667556578199043e-53,1.531231363827162e-63,1.6667556579695515e-53
5.476827032754303e-15,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.2733227608883611,0.6699999675253242,2.4221364783098262e-41,2.4647191252894029e-55,4.0982345943935506e-22,1.5880730415102979e-48,6.0077029334993786e-64,0.0,0.0,6.1508019746771519e-65,0.0,3.2474677204095028e-08,3.2474674815153281e-08,1.1944708756108401e-15,4.0982343509663171e-22,1.0963876980842643e-30,7.8959496361530664e-31,3.8524589487092382e-36,6.4423701632882784e-45,6.2749246534094438e-45,6.44236981629619e-45,1.0043463389104656e-53,2.0830227485296962e-55,9.8531737628327775e-66,2.9263759274743105e-52,5.2241544447604408e-62,2.9263759279840092e-52
1.0099823824112057e-14,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.2733227060645525,0.66999994011342145,2.9364488851839557e-40,6.039237365077589e-54,1.3926251517268322e-21,5.396439550381154e-48,1.360400280497661e-62,0.0,0.0,2.7969653343804878e-63,0.0,5.9886582916543255e-08,5.9886574798658077e-08,4.0589425878851088e-15,1.3926249951059066e-21,7.0541523320160559e-30,5.0802495902381355e-30,2.478669961100531e-35,8.0299053771779601e-44,7.8212689647005971e-44,8.0299045456717519e-44,2.4609236723709015e-52,5.1039763501782418e-54,4.7856510450689264e-64,6.8097771086662175e-51,2.4070325048031221e-60,6.8097771110114424e-51
1.9345817406827566e-14,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332259641700307,0.66999988528965204,4.0643298974325237e-39,1.6913410859650402e-52,5.1083385450045445e-21,1.9794821721478733e-47,3.6298017366112055e-61,0.0,0.0,1.5042176311361252e-61,0.0,1.1471036308770373e-07,1.147103333102068e-07,1.4888748455989906e-14,5.1083374254936241e-21,5.0422398758267656e-29,3.6313132829283898e-29,1.7717293544690776e-34,1.1322629591939583e-42,1.1028639868409427e-42,1.132262728889731e-42,6.8920306605851436e-51,1.4294129260602322e-52,2.6712550313200565e-62,1.8491451051411637e-49,1.3017844895940309e-58,1.8491451064084335e-49
3.783780457225858e-14,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332237712217444,0.66999977564225888,6.0377997445169698e-38,5.0635299517019431e-51,1.9540199438544831e-20,7.571790583953143e-47,1.0580449930742034e-59,0.0,0.0,8.8177871412509161e-60,0.0,2.2435779841524563e-07,2.2435768451171057e-07,5.6951767515631172e-14,1.9540190980452368e-20,3.809498752316436e-28,2.7435194995193799e-28,1.3385719826857023e-33,1.7001456405988522e-41,1.6560615604450274e-41,1.7001449548025516e-41,2.0633328854647112e-49,4.2793695668784559e-51,1.5969959444574968e-60,5.4438997603111254e-48,7.6504038469691724e-57,5.4438997677551461e-48
7.482177890312062e-14,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332193853359898,0.66999955634805397,9.3042811915674811e-37,1.56727041156204e-49,7.6405590811538422e-20,2.9606706327669396e-46,3.229308367549113e-58,0.0,0.0,5.3998459268662129e-58,0.0,4.436521690128801e-07,4.4365172363080268e-07,2.2269103872374495e-13,7.6405525069452768e-20,2.9610065123531737e-27,2.1324535412707813e-27,1.0404310185506679e-32,2.6350118436174087e-40,2.5668724846583407e-40,2.6350097264718329e-40,6.3864524202406927e-48,1.3245554803517336e-49,9.878978356050391e-59,1.6703694229735338e-46,4.6905529791969877e-55,1.6703694275364036e-46
1.1180575323398265e-13,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332149994646582,0.66999933705462467,4.070523727584023e-36,8.4010435412602243e-49,1.7060644834523718e-19,6.6108386012373587e-46,1.9662063110528178e-57,0.0,0.0,3.7332685514501646e-57,0.0,6.6294587286953236e-07,6.629448783746938e-07,4.9724741923571118e-13,1.706062411514887e-19,9.3319599462338113e-27,6.7206779016932399e-27,3.2790406698201679e-32,1.1084794803463005e-39,1.0798641814280046e-39,1.108478322464591e-39,3.4233310345019058e-47,7.1000165427546985e-49,6.5017453791081848e-58,9.4269705005308166e-46,3.2167895132735489e-54,9.4269705318588134e-46
1.487897275648447e-13,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332106136077494,0.66999911776197096,1.1834313074856511e-35,2.8515523990569703e-48,3.0214264154766188e-19,1.1707640864138103e-45,7.3364183071771621e-57,0.0,0.0,1.6137103077651393e-56,0.0,8.8223890998839513e-07,8.8223714874807236e-07,8.8062016138025931e-13,3.0214217051040199e-19,2.1215428297440324e-26,1.527889756868241e-26,7.4546240253490546e-32,3.1243273975193707e-39,3.0438104882575883e-39,3.1243233494451365e-39,1.1619753931143973e-46,2.4099464113802686e-48,2.5955586842276292e-57,3.3926108545753322e-45,1.3467835509092588e-53,3.3926108677080825e-45
1.8577370189570673e-13,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332062277652636,0.66999889847009286,2.7496389020257189e-35,7.5741942418178092e-48,4.7101403495266163e-19,1.8251033876717104e-45,2.0843285978318396e-56,0.0,0.0,5.3316092299418063e-56,0.0,1.10153128037278e-06,1.1015285347557989e-06,1.3728084905608235e-12,4.7101313816260294e-19,4.0391283251810907e-26,2.9088938051110017e-26,1.4192587966058712e-31,7.09793518129482e-39,6.915331263716766e-39,7.0979241090466238e-39,3.086397951989829e-46,6.4012143098623684e-48,7.9230910848609645e-57,9.4944394643439274e-45,4.300982481008742e-53,9.4944395063315238e-45
2.597416505574308e-13,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.273319745612356,0.66999845988866302,9.9726639230249419e-35,3.4601612058789081e-47,9.2076191923394013e-19,3.567743066235275e-45,1.0449699368514232e-55,0.0,0.0,3.5871660258621697e-55,0.0,1.5401140209504077e-06,1.5401086536923368e-06,2.6836290354364499e-12,9.2075953868166918e-19,1.0721986108089806e-25,7.7217450046986125e-26,3.7674646558053979e-31,2.4964872237015149e-38,2.4324948836803334e-38,2.4964818969192136e-38,1.4099756435153819e-45,2.9243007570023949e-47,4.6192185209539475e-56,4.7199254107167166e-44,2.721914901542567e-52,4.719925437340621e-44
3.3370959921915485e-13,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.2733188684539547,0.66999802131033548,2.6296243793531393e-34,1.0824682033239066e-46,1.5198490128926779e-18,5.8889679653610221e-45,3.4500919011044139e-55,0.0,0.0,1.4122722782060413e-54,0.0,1.9786940946290047e-06,1.9786852352233326e-06,4.4297028359865135e-12,1.5198440374602656e-18,2.2409335781160388e-25,1.6138724195529741e-25,7.874136383720116e-31,6.4615411931548112e-38,6.2964642887703533e-38,6.4615240903913886e-38,4.4109308852122508e-45,9.1483055815619001e-47,1.7072036228406407e-55,1.542715409538787e-43,1.0521249151306215e-51,1.5427154198401966e-43
4.076775478808789e-13,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27331799130132239,0.6699975827351099,5.7525054401914282e-34,2.7440445164606618e-46,2.2682741699559672e-18,8.7887413112188982e-45,9.0611968670355863e-55,0.0,0.0,4.2995218308038587e-54,0.0,2.4172715014365675e-06,2.4172582793898762e-06,6.6110233454331372e-12,2.2682651548399791e-18,4.0604120695010102e-25,2.9242219024161375e-25,1.4267374542381776e-30,1.3979169820866933e-37,1.3623222464230164e-37,1.3979125763470908e-37,1.1181654986553077e-44,2.3190840129477596e-46,4.9849772013977312e-55,4.0207331070279093e-43,3.1662558639764762e-51,4.0207331380488626e-43
4.81645496542603e-13,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27331711415445903,0.6699971441629865,1.1117011999139527e-33,6.0763625728025314e-46,3.1660362539118044e-18,1.2267026641589037e-44,2.0528293369824796e-54,0.0,0.0,1.1197892817876947e-53,0.0,2.8558462414008606e-06,2.8558277862327164e-06,9.2275840716467896e-12,3.1660214234389767e-18,6.6796613316568334e-25,4.8105491837803505e-25,2.3470827534680254e-30,2.6843570343916263e-37,2.6162428802898311e-37,2.6843471754453962e-37,2.4760444539896572e-44,5.1353354162741203e-46,1.2576855018664346e-54,9.0689211923686916e-43,8.1686699772902159e-51,9.0689212724372632e-43
6.295813938660512e-13,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27331535987803884,0.66999626702804582,3.2712560248682943e-33,2.3690258554634057e-45,5.4095668417563806e-18,2.0958993371758751e-44,8.1159334717533296e-54,0.0,0.0,6.0398907197759638e-53,0.0,3.7329877209061635e-06,3.7329561881036332e-06,1.5766401264966117e-11,5.4095337840678885e-18,1.4889268133979143e-24,1.0722932363280363e-24,5.2317541658067817e-30,7.8523414503869843e-37,7.6548021359475021e-37,7.8523029575907501e-37,9.6534833797595776e-44,2.0021397152664439e-45,6.6892039412375492e-54,3.5705392867936841e-42,4.4527430376116492e-50,3.5705393304608629e-42
7.775172911894993e-13,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27331360562469365,0.66999538990551311,7.6279368870838257e-33,6.812377288479075e-45,8.2504319401028995e-18,3.1964584695426126e-44,2.3418823291302602e-53,0.0,0.0,2.1450367455363172e-52,0.0,4.6101185333607796e-06,4.6100704411528987e-06,2.404610393982653e-11,8.2503697104843974e-18,2.802847140517028e-24,2.0185505453944355e-24,9.8485753745683429e-30,1.8268620490965789e-36,1.781276995040448e-36,1.8268509959200453e-36,2.7759555835018877e-43,5.7573521844793885e-45,2.3721042180182767e-53,1.028735179896073e-41,1.5901120418789984e-49,1.0287351954921744e-41
9.254531885129474e-13,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27331185139442293,0.66999451279538813,1.5297112068223098e-32,1.6157743039634565e-44,1.168862272991467e-17,4.5283517732098884e-44,5.5648373714967729e-53,0.0,0.0,5.9974709975525013e-52,0.0,5.4872386789801498e-06,5.4871705456967099e-06,3.4066641718895489e-11,1.16885178161275e-17,4.725374413924799e-24,3.4031135564025439e-24,1.6603905327317978e-29,3.6598795424648285e-36,3.5692716184007942e-36,3.6598533366410958e-36,6.5840650816172121e-43,1.3655397849162658e-44,6.6239115886587948e-53,2.4430478028475336e-41,4.4525668623066284e-49,2.4430478465215106e-41
1e-12,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27331096742385041,0.66999407081295625,2.0899359560592873e-32,2.4030382401271468e-44,1.3647507735451791e-17,5.287158361187296e-44,8.2747647473184814e-53,0.0,0.0,9.803929341607344e-52,0.0,5.929226819792594e-06,5.9291472683074133e-06,3.9775742589923294e-11,1.3647375380122357e-17,5.9613664214741894e-24,4.2932485569430316e-24,2.0946904485397057e-29,4.9987238991755494e-36,4.8755277502832728e-36,4.998684957785286e-36,9.7920547179140535e-43,2.0308789904186253e-44,1.0848353457188792e-52,3.6320895243835333e-41,7.2937873064172538e-49,3.6320895959265611e-41
1.2213249831598436e-12,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27330834300310308,0.66999275861235974,4.6675222702743557e-32,6.6071419661922668e-44,2.0356946091539545e-17,7.8860277106845732e-44,2.2710078669450298e-52,0.0,0.0,3.3149376298968679e-51,0.0,7.2414469705753121e-06,7.2413283105333301e-06,5.9330020990273425e-11,2.0356704998003348e-17,1.0859056291957263e-23,7.8204600185699839e-24,3.8156291417904892e-29,1.1158235821512074e-35,1.0886762637605602e-35,1.1158129055524521e-35,2.6923164173300175e-42,5.5838821494096523e-44,3.689052015633999e-52,9.9652869622507231e-41,2.479024937215201e-48,9.9652872054099992e-41
1.8130685724536362e-12,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27330132649733629,0.66998925039518364,2.3068108400856813e-31,5.0926040582285103e-43,4.4861112796379794e-17,1.7376144483535273e-43,1.725150691380309e-51,0.0,0.0,3.966725914557651e-50,0.0,1.0749735561228798e-05,1.07494740720635e-05,1.3074458264837805e-10,4.4860324147303626e-17,3.5521903765405394e-23,2.5582115122305325e-23,1.2481604325455135e-28,5.512611460592143e-35,5.3836683326252453e-35,5.512530353495354e-35,2.0751532851240469e-41,4.3038794119272646e-43,4.623412837927121e-51,7.5683427327248609e-40,3.0659254487174255e-47,7.5683430333717814e-40
2.4048121617474286e-12,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27329431036070762,0.66998574237650022,7.1094422645559375e-31,2.048439777088555e-42,7.8921502085143125e-17,3.0564438832749219e-43,6.9381442155242349e-51,0.0,0.0,2.043116673236305e-49,0.0,1.4257853506665586e-05,1.4257393492946276e-05,2.3000685965360988e-10,7.8919661915109566e-17,8.2885011952251291e-23,5.969201233347976e-23,2.9123950393118413e-28,1.6988319720170693e-34,1.6604499307470067e-34,1.6987993591258697e-34,8.3470276289669956e-41,1.7311774817769738e-42,2.3815151544828298e-50,3.0436273360308866e-39,1.57683310107558e-46,3.0436274906516504e-39
3.5882993403350137e-12,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.2732802791947414,0.66997872693454441,3.5769108000530986e-30,1.5965172088928558e-41,1.7570868897383898e-16,6.8028322083851204e-43,5.3443557424887097e-50,0.0,0.0,2.4676155265742637e-48,0.0,2.1273577517082091e-05,2.1272553393773476e-05,5.1206165431202232e-10,1.7570257613093792e-16,2.7534245628425743e-22,1.9829574623059275e-22,9.6749264954378956e-28,8.5472118776739113e-34,8.3700952154672141e-34,8.5469604954207012e-34,6.5054598358361241e-40,1.3492340407891846e-41,2.9476356934848349e-49,2.3443507740370692e-38,1.9308312681227743e-45,2.3443509633293642e-38
4.771786518922599e-12,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27326624950495787,0.66997171228635588,1.1078629982062775e-29,6.4031395660845502e-41,3.1071398836535763e-16,1.2026320772844462e-42,2.1518842337933559e-49,0.0,0.0,1.2665960948506014e-47,0.0,2.8288619112197104e-05,2.8286808175001771e-05,9.0546859767493752e-10,3.1069961396147494e-16,6.4748676676870931e-22,4.6630611683779204e-22,2.2751267060746531e-27,2.6473894728135215e-33,2.596649052044232e-33,2.647288283384178e-33,2.609120961877589e-39,5.4113194936384888e-41,1.4985454415693473e-48,9.4392633046685611e-38,9.831222312310889e-45,9.4392642685206221e-38
5.955273697510184e-12,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27325222129111054,0.66996469843179851,2.6601998872015989e-29,1.8710959555731942e-40,4.8393288265965404e-16,1.8725464056768575e-42,6.3318352679519106e-49,0.0,0.0,4.4991238078278862e-47,0.0,3.5302978402359228e-05,3.5300157998581948e-05,1.410201888653872e-09,4.8390494283007452e-16,1.2585650354112549e-21,9.0639161226062564e-22,4.4223239130883851e-27,6.3571865103989825e-33,6.2447621613274744e-33,6.3568889028561963e-33,7.6242004502327151e-39,1.5812588256205345e-40,5.2415543436507433e-48,2.7774303182147971e-37,3.4545543483728278e-44,2.7774306569310478e-37
7.138760876097769e-12,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27323819455295278,0.66995768537073619,5.4528420470016672e-29,4.5147454232576876e-40,6.9536085513043319e-16,2.6898818074072799e-42,1.5377300052500692e-48,0.0,0.0,1.2845695066607169e-46,0.0,4.2316655497891182e-05,4.2312603026425416e-05,2.026235732904215e-09,6.9531273137651796e-16,2.1678150997171257e-21,1.5612140557109799e-21,7.617234385020532e-27,1.3031488873887639e-32,1.2820209061600524e-32,1.303076642130029e-32,1.8396216266278414e-38,3.8153717580526423e-40,1.4706502071671603e-47,6.7451063154426843e-37,9.742956364654973e-44,6.745107270833131e-37
8.322248054685355e-12,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27322416929023857,0.6699506731030328,1.0022955590809199e-28,9.5537790072186959e-40,9.4499338992880942e-16,3.6544940365909621e-42,3.2709699940686385e-48,0.0,0.0,3.1492512857171281e-46,0.0,4.9329650509089786e-05,4.9324143420404185e-05,2.753544342836681e-09,9.44917149461258e-16,3.4344654837082171e-21,2.4734285630288483e-21,1.2067975902743945e-26,2.3954558163258199e-32,2.3601599387870459e-32,2.3953021920455526e-32,3.8928474969686755e-38,8.0737526624799672e-40,3.5500755176654363e-47,1.4347646630204051e-36,2.3631660790190724e-43,1.434764894774178e-36
1e-11,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27320428912553751,0.66994073363152873,2.0796177772402486e-28,2.3582818490256934e-39,1.3643418549289612e-15,5.2740625544230886e-42,8.1188710590118722e-48,0.0,0.0,9.3790871292206756e-46,0.0,5.9270343706391276e-05,5.926239322884047e-05,3.9752387754631256e-09,1.3642095960410757e-15,5.9581837825587581e-21,4.2909564883995391e-21,2.0935794748259284e-26,4.9705799855749037e-32,4.9079464984179418e-32,4.9701988084682978e-32,9.6091131553703753e-38,1.9929247460928817e-39,1.0393273196465565e-46,3.5611731173933634e-36,6.9590790294144759e-43,3.5611737999463053e-36
1.0689222411860525e-11,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27319612319015479,0.66993665094715893,2.7107661584847639e-28,3.2748406796329482e-39,1.5588540871991166e-15,6.0249727070058601e-42,1.1294225677964278e-47,0.0,0.0,1.391887935092945e-45,0.0,6.3353594719553391e-05,6.3344510954071759e-05,4.5418827408908316e-09,1.5586925593744359e-15,7.27683797810142e-21,5.2406230281990561e-21,2.5569272792989876e-26,6.4793056036095246e-32,6.4033238446074706e-32,6.4787754035123801e-32,1.3343689373496938e-37,2.7674726113413477e-39,1.5343179527453839e-46,4.9539460000126901e-36,1.0293247201396894e-42,4.9539470096237605e-36
1.3056196769035696e-11,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27316808298888928,0.66992263196308877,6.0164070278051376e-28,8.8122453343068463e-39,2.325478864890261e-15,8.9828314540248629e-42,3.0517522834278689e-47,0.0,0.0,4.5655859711417397e-45,0.0,7.7374811915615572e-05,7.736126189378626e-05,6.7750109147860135e-09,2.3251845554064156e-15,1.3259328231166473e-20,9.5490845165788838e-21,4.6590523400300359e-26,1.4381962620516887e-31,1.42568252531e-31,1.4380530353358557e-31,3.590591014705339e-37,7.4468518177091008e-39,4.9743377650539843e-46,1.33855225574913e-35,3.3538060382027859e-42,1.3385525847402013e-35
1.518647369049335e-11,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27314285184961257,0.66991001758841895,1.0999803483565427e-27,1.8652997071171497e-38,3.1460246201009708e-15,1.214616495928434e-41,6.473236361331822e-47,0.0,0.0,1.1190474332464125e-44,0.0,8.9991576523291915e-05,8.9973246620857607e-05,9.1649512173634978e-09,3.145561519328583e-15,2.0864720729058591e-20,1.5026325480604048e-20,7.3314352447043582e-26,2.6296979410691e-31,2.6139767973299973e-31,2.6293941710285763e-31,7.6001530487914182e-37,1.5762625141980453e-38,1.2114414772979469e-45,2.8392254556763615e-35,8.1912691715942338e-42,2.8392262592455824e-35
1.7316750611951005e-11,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27311762548534901,0.6698974057812368,1.8584107486934947e-27,3.5836171953514599e-38,4.0902537381674981e-15,1.5783510295922784e-41,1.2451343813415823e-46,0.0,0.0,2.4449513343575054e-44,0.0,0.00010260613360559595,0.00010258230389723657,1.1914854179989337e-08,4.0895672164542331e-15,3.0932227667561193e-20,2.227672858920352e-20,1.0868959871768861e-25,4.4432705938501899e-31,4.4288763254043291e-31,4.4426863234058109e-31,1.4601236207848327e-36,3.0282746879826281e-38,2.6358082335128244e-45,5.4611857756190679e-35,1.785602541235593e-41,5.4611875273783085e-35
1.944702753340866e-11,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27309240389466444,0.66988479654075017,2.9546794501160731e-27,6.3879567229545808e-38,5.1581399234985877e-15,1.9894033347959306e-41,2.2210262633819165e-46,0.0,0.0,4.8855913562946496e-44,0.0,0.00011521848380457063,0.00011518843466512262,1.5024569724444448e-08,5.1571677022567644e-15,4.3806836965045635e-20,3.1548746760347743e-20,1.5392850279752772e-25,7.0649909360753269e-31,7.0615308782008631e-31,7.063948761947613e-31,2.6027008259327624e-36,5.3979556980297393e-38,5.2522099089682207e-45,9.7412949746028399e-35,3.5624687268444776e-41,9.7412984696464718e-35
