Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HX(19),HOX(22),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49)
9.828077687390532e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.329988255131547,0.11291069689677974,0.02191977698795072,0.0,9.1155215703750287e-18,3.7296754629152629e-06,5.1035077342140231e-09,2.0415776072576569e-14,4.6470505067082837e-26,1.2270172053439064e-08,3.6422046504495569e-29,1.6118983360826789e-08,9.1348608769022486e-22,1.6589550812267085e-23,9.0648041860131471e-20,1.9278858281044204e-22,1.826826337435955e-16,1.8977122572721853e-21,0.0057532281689390572,0.0018035763042387027,1.7171123822300733e-09,1.6426181254587584e-05,2.4025354644032581e-14,6.3193287104427303e-13,1.1259561568193506e-07,5.9092747293304399e-06,2.4365207386404626e-12,5.3823471257727767e-08
9.857417989088243e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32998291054302048,0.11291062744162995,0.02191716640715179,0.0,9.2735051426981275e-18,3.7687056813546372e-06,5.1564465470366834e-09,2.0586044409951066e-14,4.7355645577048363e-26,1.2313667361054563e-08,3.7014344338295723e-29,1.6191165791672666e-08,9.2254670690029456e-22,1.6934759979105985e-23,9.2042154707929067e-20,1.9538124893510845e-22,1.8520845324801597e-16,1.9218450354719661e-21,0.005753264133514905,0.0018087974128770899,1.7217818866986957e-09,1.6479726685107399e-05,2.4173772090637826e-14,6.3845444419942394e-13,1.1358386881292259e-07,5.9416759191900748e-06,2.4570124590436913e-12,5.43992133901125e-08
9.883824260616184e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32997810326444599,0.1129105670039366,0.021914817222532655,0.0,9.417545249200122e-18,3.8040348661087044e-06,5.2044187592575954e-09,2.0740087294624694e-14,4.8164342869436303e-26,1.235284996823266e-08,3.7554236644753224e-29,1.6256179938236258e-08,9.3075680246736073e-22,1.7250566534341738e-23,9.3311159028871256e-20,1.9773760010006522e-22,1.8750299868419018e-16,1.9437688662148693e-21,0.0057532943524234766,0.0018134957341244748,1.7259838451565414e-09,1.6527812235110821e-05,2.4307575195429653e-14,6.4436468802489757e-13,1.1447743004550045e-07,5.9709097611891552e-06,2.4755509387157209e-12,5.4920452188398355e-08
9.910230532144124e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32997329864815722,0.11291050849054322,0.021912468358127223,0.0,9.5633586851059469e-18,3.8395553925047779e-06,5.2527021790187351e-09,2.089489127049297e-14,4.8984611267128609e-26,1.2392067448381057e-08,3.8100658983848984e-29,1.6321240589436406e-08,9.3901973110535564e-22,1.7571283875563372e-23,9.4593817720265865e-20,2.0011584148035658e-22,1.8981782739323368e-16,1.9658875666595825e-21,0.0057533225738425542,0.0018181934146331421,1.730185237640211e-09,1.657579797473593e-05,2.4441592469519246e-14,6.5031370922698779e-13,1.1537490835630967e-07,6.0002125300042937e-06,2.4941805156321433e-12,5.5444600321166157e-08
9.936636803672064e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32996849665747213,0.112910451864933,0.021910119813847898,0.0,9.7109610134890014e-18,3.8752672412371777e-06,5.3012979176855529e-09,2.1050458157821118e-14,4.9816582612525268e-26,1.2431319782951999e-08,3.8653674452664891e-29,1.6386346953065431e-08,9.4733570313660913e-22,1.7896972189331847e-23,9.5890231784211288e-20,2.0251611490623859e-22,1.9215303256563096e-16,1.988202389286913e-21,0.0057533488343004249,0.0018228904545772166,1.7343860652341368e-09,1.6623683896307525e-05,2.4575822703382568e-14,6.5630159780966729e-13,1.1627630491625153e-07,6.0295842118837894e-06,2.5129013970601491e-12,5.5971657795261043e-08
9.963043075200004e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32996369725636704,0.11291039709125478,0.021907771589607578,0.0,9.8603678682156741e-18,3.9111703888703294e-06,5.3502070869641247e-09,2.1206789776553179e-14,5.0660389828632783e-26,1.2470606953101543e-08,3.9213346606525325e-29,1.6451498239964553e-08,9.5570492911810308e-22,1.822769218076965e-23,9.7200502553304775e-20,2.0493856271375904e-22,1.9450870718652912e-16,2.0107145915565183e-21,0.0057533731696597238,0.0018275868541297328,1.7385863294579586e-09,1.6671470000504773e-05,2.4710264670531261e-14,6.6232842675621487e-13,1.1718162091463627e-07,6.0590247930521234e-06,2.5317137916029908e-12,5.650162454943367e-08
9.989449346727945e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32995890040946463,0.1129103441343111,0.021905423685319739,0.0,1.0011594953787369e-17,3.9472648078919708e-06,5.399430798896164e-09,2.1363887946174797e-14,5.1516166923845805e-26,1.2509928939694295e-08,3.9779739461180323e-29,1.6516693664063054e-08,9.6412761983979688e-22,1.8563505075753441e-23,9.8524731689361814e-20,2.0738332774490937e-22,1.9688494403330722e-16,2.0334254359124246e-21,0.0057533956151294245,0.0018322826134626578,1.7427860271509766e-09,1.6719156296288138e-05,2.4844917198584086e-14,6.6839429765752901e-13,1.1809085753970124e-07,6.0885342597345996e-06,2.5506179057507102e-12,5.7034500455151302e-08
9.999999999999998e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32995698453064654,0.11291032347551172,0.021904485667156078,0.0,1.0072530348027919e-17,3.9617398423819975e-06,5.4191863778634791e-09,2.142687141473054e-14,5.1861470459738468e-26,1.2525649810567125e-08,4.0007935801095326e-29,1.654275472900221e-08,9.6750791039722548e-22,1.8699117214693728e-23,9.9057754320491858e-20,2.0836640800551215e-22,1.9784014176382135e-16,2.042555400226903e-21,0.0057534040625862957,0.001834158630026768,1.7444638621083355e-09,1.6738181502917332e-05,2.4898776367959148e-14,6.7082886013273039e-13,1.1845524043743841e-07,6.1003440548948215e-06,2.5581967548505539e-12,5.7248224923733524e-08
1.0013201798645045e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32995458779709408,0.11291029802301114,0.021903312017728015,0.0,1.0149191826531318e-17,3.9798951297205872e-06,5.4439771801481814e-09,2.1505854180054766e-14,5.2296276168748355e-26,1.2545328810209248e-08,4.0295004791273401e-29,1.6575374034314663e-08,9.7174968274547908e-22,1.8869970755592604e-23,9.972788517954807e-20,2.096015788479638e-22,1.9904001279704708e-16,2.0540245960589571e-21,0.0057534142188592529,0.0018365059040825211,1.7465631730175293e-09,1.6761964886188134e-05,2.4966216120053267e-14,6.7388397991625167e-13,1.1891206662907979e-07,6.1151368745080095e-06,2.5677006908839681e-12,5.7516307678347188e-08
1.0036954250562145e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32995027719835895,0.11291025332895205,0.021901200608878308,0.0,1.0288285741908168e-17,4.0126801582544029e-06,5.4887797679809027e-09,2.1648443426126149e-14,5.3086278628434955e-26,1.2580756820682477e-08,4.0815807258154121e-29,1.663408891486771e-08,9.7941532849497942e-22,1.9180652365823974e-23,1.009424893665068e-19,2.1183810749177921e-22,2.0121186059905412e-16,2.0747864290034989e-21,0.0057534313461760737,0.0018407286769620669,1.7503398615532559e-09,1.6804692752740985e-05,2.5087683600062021e-14,6.7940538103836009e-13,1.1973644974746938e-07,6.1417952034117019e-06,2.5848580050859858e-12,5.8000468354628905e-08
1.0060706702479246e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32994596858880604,0.11291021002782579,0.021899089458708706,0.0,1.042888827528563e-17,4.0456198652278165e-06,5.5338393723996277e-09,2.1791657007637908e-14,5.3886274102130279e-26,1.2616212956582736e-08,4.134219441507291e-29,1.6692837740187805e-08,9.8712471097309882e-22,1.9495595554389407e-23,1.0216861891594516e-19,2.140930186845997e-22,2.0340055452106027e-16,2.0957118638935042e-21,0.0057534470213962633,0.0018449509322243092,1.7541160920470306e-09,1.6847339919160388e-05,2.520931880334217e-14,6.8495856726336643e-13,1.2056400777675898e-07,6.1685092363921986e-06,2.6020899987828577e-12,5.8486982254151641e-08
1.0082083909204637e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32994209252106665,0.11291017222800082,0.02189718964467665,0.0,1.055673002769839e-17,4.0753978261635497e-06,5.5746134351940819e-09,2.1921084131259579e-14,5.4614897121600495e-26,1.2648147513970871e-08,4.182075731630061e-29,1.6745740240042083e-08,9.941006774112449e-22,1.9782726080671446e-23,1.0328205157769131e-19,2.1613824289405204e-22,2.0538483781219578e-16,2.1146854055385084e-21,0.005753459907327705,0.0018487505194986751,1.7575143075733429e-09,1.6885653393648996e-05,2.5318933202276781e-14,6.8998366359761955e-13,1.2131152528716272e-07,6.1925994847420856e-06,2.6176627685240849e-12,5.892685654575151e-08
1.0103461115930028e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32993821802780254,0.11291013551992239,0.021895290040080923,0.0,1.0685811676825919e-17,4.1053010275264876e-06,5.6155969284796864e-09,2.2051019002459199e-14,5.5351769678085513e-26,1.2680104830172982e-08,4.2303917682579982e-29,1.6798669369507831e-08,1.0011123077554171e-21,2.007337950684348e-23,1.0440493516421196e-19,2.1819851931163182e-22,2.0738286938364208e-16,2.1337929019888899e-21,0.0057534716536028173,0.0018525496876908975,1.7609121520295331e-09,1.6923901548107829e-05,2.5428682181501814e-14,6.9503460268741575e-13,1.2206161584972019e-07,6.2167348378972088e-06,2.6332962603988598e-12,5.936863650150732e-08
1.0124838322655419e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32993434509199471,0.1129100998866865,0.02189339064487705,0.0,1.0816141756164872e-17,4.1353294435000597e-06,5.6567904431757285e-09,2.2181462585289614e-14,5.6096966031499129e-26,1.2712084894205781e-08,4.2791710820239559e-29,1.685162472074589e-08,1.0081597144925209e-21,2.0367589832257982e-23,1.0553732454654963e-19,2.2027392517742206e-22,2.0939469784066059e-16,2.1530350374064662e-21,0.0057534822771317445,0.0018563484368893136,1.7643096251313964e-09,1.6962084410012405e-05,2.5538565148695583e-14,7.001114322503092e-13,1.2281428012130924e-07,6.2409152885083301e-06,2.648990583934675e-12,5.9812321867456082e-08
1.014621552938081e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32993047369687123,0.112910065311639,0.021891491459020782,0.0,1.0947728829107331e-17,4.1654830466606458e-06,5.6981945703322913e-09,2.2312415843617355e-14,5.6850560920887408e-26,1.2744087694964108e-08,4.328417223931717e-29,1.6904605887343293e-08,1.015243010204336e-21,2.0665391285841389e-23,1.066792747336869e-19,2.2236453794921031e-22,2.1142037169300597e-16,2.1724124981084701e-21,0.0057534917945747527,0.0018601467671818506,1.7677067266016656e-09,1.7000202010090936e-05,2.5648581512451301e-14,7.0521419732130158e-13,1.235695187651879e-07,6.2651408292179773e-06,2.6647458488267703e-12,6.0257912362940404e-08
1.0167592736106201e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32992660382590344,0.11291003177837192,0.021889592482468058,0.0,1.1080581488881697e-17,4.1957618079959453e-06,5.739809901128555e-09,2.2443879741129755e-14,5.7612629566082397e-26,1.2776113221221186e-08,4.3781337654326952e-29,1.695761246432491e-08,1.0223623075668996e-21,2.0966818326842307e-23,1.0783084087210521e-19,2.2447043530253657e-22,2.1345993935417679e-16,2.1919259725693623e-21,0.0057535002223459072,0.0018639446786560309,1.7711034566745895e-09,1.7038254382286627e-05,2.5758730685544891e-14,7.103429422455209e-13,1.2432733245002099e-07,6.289411452660955e-06,2.680562164777879e-12,6.0705407680891201e-08
1.0188969942831592e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32992273546280265,0.11290999927071989,0.021887693715175027,0.0,1.1214708358493178e-17,4.2261656969233137e-06,5.7816370268711253e-09,2.2575855241339282e-14,5.8383247669354911e-26,1.2808161461629801e-08,4.4283242985027375e-29,1.7010644048164988e-08,1.0295177193499097e-21,2.1271905645577687e-23,1.0899207824534428e-19,2.2659169513074022e-22,2.155134491406789e-16,2.2115761514226273e-21,0.0057535075766167055,0.0018677421713989791,1.7744998151812058e-09,1.707624156372578e-05,2.5869012092943736e-14,7.1549771520967114e-13,1.2508772184732428e-07,6.3137271514678512e-06,2.6964396411098444e-12,6.115480748811058e-08
1.0210347149556983e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32991886859151665,0.11290996777275653,0.021885795157098025,0.0,1.1350118090663882e-17,4.2566946813080921e-06,5.8236765389923503e-09,2.2708343307570515e-14,5.9162491417066059e-26,1.2840232404722784e-08,4.4789924357190333e-29,1.7063700236798407e-08,1.0367093584161129e-21,2.1580688164177165e-23,1.1016304227356245e-19,2.2872839554500699e-22,2.1758094927129911e-16,2.2313637274625575e-21,0.0057535138733196545,0.0018715392454974242,1.7778958017153194e-09,1.7114163594675949e-05,2.5979425159952419e-14,7.2067856137177946e-13,1.2585068763579109e-07,6.3380879182605574e-06,2.7123783873393824e-12,6.1606111425554271e-08
1.0231724356282374e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32991500319622552,0.11290993726879089,0.021883896808193581,0.0,1.1486819367772479e-17,4.287348727481871e-06,5.8659290290486499e-09,2.2841344902956753e-14,5.9950437481318032e-26,1.2872326038913096e-08,4.530141810337089e-29,1.7116780629631777e-08,1.0439373377206781e-21,2.1893201037325931e-23,1.1134378851309733e-19,2.3088061487441477e-22,2.1966248786638926e-16,2.2512893956460398e-21,0.0057535191281518063,0.0018753359010377109,1.7812914164650224e-09,1.7152020518506857e-05,2.6089969313796412e-14,7.2588552393282967e-13,1.2661623050084318e-07,6.3624937456519487e-06,2.7283785130985998e-12,6.2059319108614035e-08
1.0253101563007766e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32991113926133897,0.11290990774336405,0.021881998668418421,0.0,1.1624820901793528e-17,4.3181278002607458e-06,5.9083950887188439e-09,2.297486099045238e-14,6.0747163021603766e-26,1.2904442352494918e-08,4.5817760763678031e-29,1.7169884827554287e-08,1.0512017703105682e-21,2.220947965300581e-23,1.1253437265602756e-19,2.3304843166597876e-22,2.2175811294716144e-16,2.2713538530943093e-21,0.00575352335657824,0.0018791321381058006,1.7846866594278795e-09,1.718981238165994e-05,2.6200643996430848e-14,7.311186514464762e-13,1.2738435113045491e-07,6.3869446262508383e-06,2.7444401275141687e-12,6.2514430127399775e-08
1.0274478769733157e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32990727677149256,0.11290987918124561,0.021880100737729453,0.0,1.1764131434236302e-17,4.3490318629635253e-06,5.9510753098024995e-09,2.3108892532827386e-14,6.1552745686455412e-26,1.2936581333644429e-08,4.6338989086546419e-29,1.7223012432948346e-08,1.0585027693239224e-21,2.25295596332343e-23,1.1373485052973532e-19,2.3523192468469671e-22,2.2386787243499502e-16,2.2915577990947087e-21,0.0057535265738354888,0.0018829279567872767,1.7880815301385096e-09,1.7227539233607059e-05,2.631144864996855e-14,7.3637798932203321e-13,1.2815505022043005e-07,6.4114405526570391e-06,2.760563339915472e-12,6.2971444047021391e-08
1.0295855976458548e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32990341571154436,0.11290985156743026,0.021878203016083779,0.0,1.1904759736083091e-17,4.3800608774299125e-06,5.993970284218261e-09,2.3243440492662615e-14,6.236726361509181e-26,1.2968742970419764e-08,4.6865140029509078e-29,1.7276163049699993e-08,1.0658404479894517e-21,2.2853476834801705e-23,1.1494527809646936e-19,2.3743117291359298e-22,2.2599181415075551e-16,2.3119019351024261e-21,0.0057535287949349199,0.0018867233571673544,1.7914760286775284e-09,1.7265201126810185e-05,2.6422382715327617e-14,7.4166357925166234e-13,1.2892832847485392e-07,6.4359815174599072e-06,2.7767482598959325e-12,6.3430360407870361e-08
1.0317233183183939e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32989955606657179,0.11290982488713468,0.021876305503438675,0.0,1.2046714607727243e-17,4.4112148040386206e-06,6.0370806040022131e-09,2.3378505832361931e-14,6.319079543906481e-26,1.300092725076195e-08,4.7396250759970992e-29,1.7329336283209076e-08,1.0732149196258346e-21,2.3181267350006545e-23,1.1616571145290957e-19,2.3964625555376204e-22,2.2812998581412469e-16,2.3323869647422224e-21,0.0057535300346660484,0.0018905183393308797,1.7948701551994059e-09,1.7302798116692406e-05,2.6533445651421125e-14,7.4697547022151435e-13,1.2970418659978834e-07,6.4605675132451659e-06,2.7929949963834955e-12,6.3891178725900933e-08
1.033861038990933e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32989569782186823,0.11290979912579398,0.021874408199751606,0.0,1.2190004878910832e-17,4.4424936017254831e-06,6.0804068613062201e-09,2.3514089514145801e-14,6.40234202839047e-26,1.3033134162495912e-08,4.7932358655983622e-29,1.7382531740399232e-08,1.0806262976411189e-21,2.3512967507389048e-23,1.1739620682973184e-19,2.4187725202441147e-22,2.3028243504294196e-16,2.3530135938101547e-21,0.0057535303075998316,0.00189431290336234,1.7982639092448749e-09,1.7340330261597096e-05,2.6644636917904216e-14,7.5231370839531712e-13,1.3048262530952178e-07,6.4851985325893549e-06,2.8093036584799089e-12,6.4353898492911086e-08
1.0359987596634721e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32989184096294011,0.11290977426905874,0.021872511104980206,0.0,1.2334639408661684e-17,4.4738972280014825e-06,6.1239496483963007e-09,2.3650192500041793e-14,6.4865217770764373e-26,1.3065363693330472e-08,4.847350130702043e-29,1.7435749029727631e-08,1.0880746955321163e-21,2.3848613872462581e-23,1.186368205911742e-19,2.4412424196290429e-22,2.3244920935255598e-16,2.373782530275273e-21,0.0057535296280918861,0.0018981070493458664,1.8016572907396152e-09,1.7377797622746327e-05,2.6755955968575657e-14,7.5767833356851244e-13,1.3126364532862635e-07,6.509874568056831e-06,2.82567435577368e-12,6.4818519176822768e-08
1.0381364803360112e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32988798547550324,0.11290975030279159,0.021870614219082287,0.0,1.2480627085230264e-17,4.5054256389707533e-06,6.1677095576509784e-09,2.3786815751899902e-14,6.5716268018062606e-26,1.3097615830858998e-08,4.9019716514753201e-29,1.7488987761194573e-08,1.0955602268838036e-21,2.4188243248443613e-23,1.1988760923460381e-19,2.4638730522480081e-22,2.3463035615518879e-16,2.3946944842813213e-21,0.0057535280102856716,0.0019019007773652394,1.8050502999588647e-09,1.7415200264213607e-05,2.68674022789903e-14,7.6306939506889511e-13,1.3204724738287119e-07,6.5345956122088926e-06,2.8421071970034602e-12,6.5285040221962064e-08
1.0402742010085503e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32988413134548028,0.11290972721306422,0.021868717542015848,0.0,1.2627976826026284e-17,4.5370787893485322e-06,6.2116871815596502e-09,2.3923960231390742e-14,6.6576651643126152e-26,1.3129890562560615e-08,4.9571042293829319e-29,1.7542247546352743e-08,1.1030830053687331e-21,2.4531892676979631e-23,1.2114862939008496e-19,2.4866652188389999e-22,2.3682592275931016e-16,2.4157501681484205e-21,0.0057535254681156285,0.0019056940875038927,1.8084429365248179e-09,1.7452538252883492e-05,2.6978975327346971e-14,7.6848694047740333e-13,1.3283343220623967e-07,6.5593616575978049e-06,2.8586022909896804e-12,6.5753461049338423e-08
