Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HX(19),CH2X(27),CHX(28),CX(26),HOX(22),OCX(25),CO2X(24),H2X(49),H2OX(23),CHOX(53)
3.0966493138810695e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756189112241,0.11866996478115378,0.022821567663032866,7.9253240783864838e-52,1.5755956711671961e-32,4.7000480833895999e-21,3.55655749205277e-39,2.1231191038320416e-35,1.6620480282684706e-72,3.1488482582713749e-16,3.1052125732237114e-72,3.1488479939832704e-16,8.3287704836716964e-50,9.1219921443683308e-41,6.6386619821254434e-59,4.0038511662984653e-60,3.3883556059686141e-30,5.6134898552824567e-57,1.2487880773088379e-09,6.0042846865774955e-11,2.2966061572851126e-14,2.3513793731225334e-14,1.5828854212981162e-18,1.5989356844470397e-16,1.622525711471338e-17,5.9939328987010727e-21,2.3168287389939321e-31,1.106350166950198e-47,5.0037655768983997e-29,3.3850673137386543e-29,1.1386927069864866e-49
3.8817153385831115e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756155929413,0.11866996446455372,0.022821567655421801,4.1120161976063146e-51,3.6978647322407931e-32,7.3254226339239383e-21,1.2603371964317266e-38,4.13443346173823e-35,8.9245782758555083e-72,3.9471478727809662e-16,1.1214454930842138e-71,3.9471474615111248e-16,1.9959188953942624e-49,2.1909957857922603e-40,2.839362362418126e-58,1.7117573175797153e-59,6.4928758354055017e-30,1.6396350060243302e-56,1.5653821962643944e-09,7.5264976998829841e-11,2.8734719576673437e-14,2.9592837896244562e-14,1.9823264926303247e-18,2.438068971598686e-16,3.0689217538502635e-17,9.307265322749336e-21,6.7311236898038161e-31,4.7666835652851174e-47,9.6261073356241602e-29,6.4858960819112224e-29,4.9160049674667868e-49
4.666781363285154e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756122746595,0.11866996414795367,0.022821567647810737,1.5114532466985731e-50,7.422435633078182e-32,1.0537828528819879e-20,3.4686996291121148e-38,7.1119091056296338e-35,3.4093237015886237e-71,4.7454475096141303e-16,3.1497540620631232e-71,4.7454469185854827e-16,4.0588575475227667e-49,4.4593725770952172e-40,9.0195215770602052e-58,5.4355869802019084e-59,1.1064016771211631e-29,3.902392284688669e-56,1.8819762978697612e-09,9.0487107096164056e-11,3.4481382785445042e-14,3.5722331956801656e-14,2.3802445711767394e-18,3.4325879636263045e-16,5.1611658594493192e-17,1.3346749510640224e-20,1.5917422377039338e-30,1.5338315344003495e-46,1.6454075304175555e-28,1.1051001976866064e-28,1.5856138035343391e-48
5.451847387987196e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756089563766,0.11866996383135363,0.022821567640199672,4.5616543884360409e-50,1.3404330770295646e-31,1.4335157670411342e-20,8.1549575941975883e-38,1.1241086865344047e-34,1.0721897340610085e-70,5.5437471686779939e-16,7.5805908282401845e-71,5.5437463652139194e-16,7.394417359482731e-49,8.1292864919438045e-40,2.3910094935136866e-57,1.4403950787177531e-58,1.738488387712184e-29,8.1241243930750272e-56,2.1985703821220572e-09,1.0570923715777866e-10,4.0206130201058723e-14,4.1903153415750672e-14,2.7766451272916028e-18,4.5713475854908879e-16,8.0028080555872172e-17,1.81054746908174e-20,3.2974584327428771e-30,4.1592078984210129e-46,2.5922500194810361e-28,1.7362692368000328e-28,4.311335872346633e-48
7.02197943739128e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756023198103,0.11866996319815362,0.022821567624977543,2.9435443737890865e-49,3.5158997851915861e-31,2.3676516413056232e-20,3.3178686790127529e-37,2.3629143739397491e-34,7.6852326198621407e-70,7.1403465531442185e-16,3.2532325473642498e-70,7.1403452271673102e-16,1.9599400998452512e-48,2.1584690985875333e-39,1.1956166494620616e-56,7.1961446972194356e-58,3.6309190286188161e-29,2.6874277542614277e-55,2.8317584985657764e-09,1.3615349717387126e-10,5.1590180050366986e-14,5.4421621280808805e-14,3.5649146112399788e-18,7.2440892782028016e-16,1.6279039286306072e-16,2.9755032675104904e-20,1.0844092317639451e-29,2.2275098118183047e-45,5.4381457094736819e-28,3.6255679216578617e-28,2.3244590890810871e-47
8.592111486795364e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755956832424,0.11866996256495368,0.022821567609755414,1.2108259801861036e-48,7.6087018910888475e-31,3.5332097199528925e-20,9.9795811469461299e-37,4.2746393692631188e-34,3.3895119017736717e-69,8.7369460254170191e-16,1.0133943848897034e-69,8.7369440474455934e-16,4.265832097603929e-48,4.7056763143478005e-39,4.15722390050399e-56,2.5002851285872934e-57,6.5486761740210692e-29,6.9419456812369585e-55,3.4649465455917029e-09,1.6659775704715482e-10,6.2887521254686465e-14,6.7154043142522661e-14,4.3471801001319467e-18,1.0378713644423284e-15,2.8608201998806477e-16,4.4200899682998172e-20,2.782908186398056e-29,8.0421675480488474e-45,9.8456908745878802e-28,6.537757586886114e-28,8.4372005173815935e-47
1.0715935107357267e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375675586706352,0.11866996170846214,0.022821567589165349,6.5314068350521807e-48,1.7991637355718905e-30,5.4747524855000261e-20,3.5366839872386409e-36,8.1953630770919642e-34,2.0648987854812353e-68,1.0896570682591865e-15,3.743479686921126e-69,1.0896567618259921e-15,1.0130181697629476e-47,1.1171578721831379e-38,1.7805709971933584e-55,1.0695341235859781e-56,1.2533767831441544e-28,2.0312811630787798e-54,4.3214219978401834e-09,2.0777788447485782e-10,7.8032015554924172e-14,8.4725232664851588e-14,5.3958352680402e-18,1.523322813708184e-15,5.2815856363709532e-16,6.808915310873347e-20,7.9943411135879475e-29,3.6273364514275394e-44,1.8935694375707477e-27,1.2509441466334487e-27,3.8409807900677646e-46
1.283975872791917e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755777294589,0.11866996085197072,0.022821567568575285,3.0376270154508578e-47,3.6613215983136856e-30,7.8320233155340661e-20,1.0262631215641635e-35,1.3963401477084428e-33,1.135287095790637e-67,1.3056195497053792e-15,1.1125779799144189e-68,1.3056191113178788e-15,2.0659376806407847e-47,2.2733528452087023e-38,6.5007305415870738e-55,3.8981622750667758e-56,2.1346414363282624e-28,4.9797727584085056e-54,5.1778973230784314e-09,2.4895801164150675e-10,9.3020746557021699e-14,1.0270563735182117e-13,6.4337048669661023e-18,2.066878861542128e-15,8.6790995945667811e-16,9.6857133540756305e-20,1.8999412421619384e-28,1.2789321802723127e-43,3.2398430691514222e-27,2.1299012733970136e-27,1.3645524238557998e-45
1.4963582348481074e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375675568752563,0.11866995999547943,0.022821567547985221,9.8139106127551207e-47,6.6849316792104845e-30,1.0600697299398812e-19,2.4693623427529197e-35,2.1916750837922002e-33,4.0787643045687497e-67,1.5215820466909375e-15,2.7473142756076706e-68,1.5215814532410336e-15,3.77615805167165e-47,4.1410739263506575e-38,1.8180336342527229e-54,1.0888203365573958e-55,3.3511385965934262e-28,1.0576129027164416e-53,6.0343725213064827e-09,2.9013813854723213e-10,1.0785533502582045e-13,1.2110232618789842e-13,7.4609011240582023e-18,2.656608221408754e-15,1.3156466171048464e-15,1.3037439410872041e-19,3.9234812323464869e-28,3.5632316842170218e-43,5.1085799285556006e-27,3.3427600637295962e-27,3.8307066239116984e-45
1.7087405969042977e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755597756644,0.11866995913898828,0.022821567527395156,2.6659353102956753e-46,1.1264047353731502e-29,1.3776570742013528e-19,5.2481859207119462e-35,3.2375559903841314e-33,1.2206692352772112e-66,1.7375445590318344e-15,5.9893308357899567e-68,1.7375437876162033e-15,6.3659108300583502e-47,6.9536717524009376e-38,4.3920262060413768e-54,2.6272927964021354e-55,4.9529375750946974e-28,2.0286060435078236e-53,6.8908475925247586e-09,3.3131826519215915e-10,1.2253735630039937e-13,1.3992007464148366e-13,8.4775331210359862e-18,3.283009398853321e-15,1.8792945830407138e-15,1.6851645698293528e-19,7.321762170100691e-28,8.5748562769886695e-43,7.5825562072886526e-27,4.9391704895188173e-27,9.2888755574854755e-45
1.921122958960488e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755507987629,0.11866995828249725,0.022821567506805092,6.3588579122801748e-46,1.784789600674725e-29,1.7355442556361914e-19,1.0152006551280987e-34,4.565359020752508e-33,3.1968696641002783e-66,1.9535070865441481e-15,1.1891976906372889e-67,1.9535061144645717e-15,1.0088188742653209e-46,1.0972296512116754e-37,9.4668782549883987e-54,5.6565263955139804e-55,6.98932519551771e-28,3.5993910031369838e-53,7.747322536733301e-09,3.7249839157641054e-10,1.3706838474255409e-13,1.5916207233975291e-13,9.4837098719493334e-18,3.9381696699180333e-15,2.5651921105980873e-15,2.1116080675462414e-19,1.2652614029964836e-27,1.8521406702505851e-42,1.0744522357727011e-26,6.9679452605965921e-27,2.0221938756189367e-44
2.1335053210166784e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755418218576,0.11866995742600635,0.022821567486215028,1.3552266613603313e-45,2.6926315752103002e-29,2.1333166156358465e-19,1.8189404227071419e-34,6.2054780123680102e-33,7.4372549730588425e-66,2.1694696290463451e-15,2.1854182745235682e-67,2.1694684338073196e-15,1.5218422288381838e-46,1.6479151129388728e-37,1.8570424437750815e-53,1.1084342334960293e-54,9.5083075209464107e-28,5.996783594179375e-53,8.6037973539322442e-09,4.1367851770010551e-10,1.5144997428977516e-13,1.7883036418577492e-13,1.0479538976599028e-17,4.615382306565743e-15,3.3784918829011672e-15,2.5818810842566753e-19,2.0561529745793112e-27,3.6529072340225429e-42,1.4676149258363149e-26,9.4765763660279976e-27,4.0188304966724502e-44
2.3458876830728687e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.337567553284495,0.11866995656951557,0.022821567465624963,2.6942314441210649e-45,3.9057553026822031e-29,2.5705648973707049e-19,3.079778414549395e-34,8.1870187211073549e-33,1.6090209025965718e-65,2.3854321863592556e-15,3.7940060474057786e-67,2.3854307456657284e-15,2.2069771525309363e-46,2.3790398666482254e-37,3.4166474706755265e-53,2.0371403766570323e-54,1.2556251179350401e-27,9.5179195497126583e-53,9.4602720441216475e-09,4.5485864356335957e-10,1.6568365863634556e-13,1.9892544557404507e-13,1.1465126633079662e-17,5.3095508168158351e-15,4.3227565916261436e-15,3.0948310655125872e-19,3.1844950378645194e-27,6.7560771137028938e-42,1.9458048804636997e-26,1.2510848785545696e-26,7.4908472543738465e-44
2.558270045129059e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755238680386,0.11866995571302491,0.022821567445034899,5.0898493848011321e-45,5.4857542248124074e-29,3.046883953241956e-19,4.9874276377739575e-34,1.053804722366499e-32,3.2983616408179279e-65,2.6013947583055076e-15,6.2969096261496224e-67,2.6013930500611281e-15,3.0987006398140845e-46,3.3249453705113159e-37,5.987881810118797e-53,3.5661367131661836e-54,1.6178211558831423e-27,1.4529526902881123e-52,1.0316746607301514e-08,4.9603876916628443e-10,1.7977095607717544e-13,2.1944681730609161e-13,1.2440577973182344e-17,6.0166194978013457e-15,5.4005235397743382e-15,3.649338086905213e-19,4.7433218369369231e-27,1.1884213121323132e-41,2.5170027618152917e-26,1.6115179238670466e-26,1.3281436316651041e-43
2.7706524071852494e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755148911249,0.11866995485653438,0.022821567424444834,9.2003163567267884e-45,7.4987619193366689e-29,3.5618722537518043e-19,7.7785617906769756e-34,1.3285779791428315e-32,6.4480970689820816e-65,2.8173573447093128e-15,1.0058278992505694e-66,2.8173553470148037e-15,4.2339538388996787e-46,4.5219854206067695e-37,1.0070898868241401e-52,5.9906354507143443e-54,2.0418172303327456e-27,2.1464139581880614e-52,1.1173221043471833e-08,5.3721889450898918e-10,1.9371337134830387e-13,2.4039343178613674e-13,1.3405997189836638e-17,6.7331217189641275e-15,6.6137545178482563e-15,4.2443088754369177e-19,6.8369184484363951e-27,2.0024528755018511e-41,3.1891180134656043e-26,2.0332867845251649e-26,2.2556984117605639e-43
2.9830347692414397e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755059142085,0.11866995400004397,0.02282156740385477,1.5979198422907926e-44,1.0015154613131435e-28,4.1151320830667221e-19,1.1741175376829351e-33,1.6456602582119009e-32,1.2071958552736928e-64,3.0333199453965511e-15,1.5537055419874525e-66,3.0333176365479606e-15,5.6519646007338421e-46,6.0083064739403104e-37,1.633448814055251e-52,9.7044985030351086e-54,2.5319065436929843e-27,3.0822913533579782e-52,1.2029695352632612e-08,5.7839901959158067e-10,2.0751239489401771e-13,2.6176380961186246e-13,1.4361487486363634e-17,7.4560655300895599e-15,7.9639509287471629e-15,4.8786762988010554e-19,9.5804707951114535e-27,3.2484520366391338e-41,3.9699848514567312e-26,2.5206121214409687e-26,3.6881569296477733e-43
3.4077994933538203e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756754879603657,0.11866995228706356,0.022821567362674648,4.3685144319220912e-44,1.6862099918224151e-28,5.3348962471829851e-19,2.4643480600784401e-33,2.4168637485122296e-32,3.8258613105273503e-64,3.4652451889339591e-15,3.4096495689365116e-66,3.4652421934370235e-15,9.5052201984374268e-46,1.0010460131744075e-36,3.9253367572821515e-52,2.3259510740162236e-53,3.7269766278599758e-27,5.921463381797588e-52,1.374264358992563e-08,6.6075926897683606e-10,2.3468615070405266e-13,3.0576774153067051e-13,1.6243088739490806e-17,8.9117399214279257e-15,1.1078893748234817e-14,6.2614720141982109e-19,1.7536920260861403e-26,7.7783829564992285e-41,5.8889006045834158e-26,3.708231584594777e-26,8.9714192699378186e-43
3.89806181247965e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375675467238074,0.11866995030994676,0.022821567315144658,1.2071979192484975e-43,2.8500855270410017e-28,6.9270575853884813e-19,5.1923349907469322e-33,3.5552089288881199e-32,1.2342235343241995e-63,3.9637722290081862e-15,7.5402915413059122e-66,3.9637683360065301e-15,1.6042504972331492e-45,1.6715239143656218e-36,9.5182262247171788e-52,5.6223809029582388e-53,5.4975836758896723e-27,1.1444611172305657e-51,1.571972327524488e-08,7.5581924930597432e-10,2.6535946891548953e-13,3.5862805734477778e-13,1.8367011335394898e-17,1.0592605133681854e-14,1.5364056071340329e-14,8.037841469911407e-19,3.2116249445937706e-26,1.8717116076215001e-40,8.7627181449072915e-26,5.4663055867214832e-26,2.1970146660406384e-42
4.3883241316054795e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756754465157673,0.11866994833283059,0.022821567267614667,2.9424412670937995e-43,4.5211779457064786e-28,8.7122744200257945e-19,9.974255231858501e-33,4.985825119468862e-32,3.4530081530637268e-63,4.4622993404304941e-15,1.5157724380557922e-65,4.462294439623663e-15,2.540857429770739e-45,2.6195242384855632e-36,2.0721407576665199e-51,1.2201614771965044e-52,7.7319362334941973e-27,2.0438417090210035e-51,1.7696802283770734e-08,8.5087922825182062e-10,2.9530947604572677e-13,4.1367142360511192e-13,2.0440849465604709e-17,1.2260511037206191e-14,2.0385567480396625e-14,9.9964153446866464e-19,5.4478503884592716e-26,4.0376472705974408e-40,1.2430380771417684e-25,7.6828188597939258e-26,4.8193833788133021e-42
4.878586450731309e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756754257934463,0.11866994635571512,0.022821567220084677,6.4930464778124213e-43,6.8222911907263456e-28,1.0685995457578447e-18,1.781387888405376e-32,6.7340572537441005e-32,8.6412011663110704e-63,4.9608265212083476e-15,2.8257926458417657e-65,4.9608205045377345e-15,3.8277003246434489e-45,3.905158581504426e-36,4.1411880521766878e-51,2.4308220260991665e-52,1.0473876639852172e-26,3.4290070979555704e-51,1.9673880615503409e-08,9.4593920581546176e-10,3.2455322811519415e-13,4.7085555294880753e-13,2.2465784145719743e-17,1.3906576577269936e-14,2.6135251830677355e-14,1.2126296746366895e-18,8.7028228579993652e-26,7.9924117396807496e-40,1.6981539810483287e-25,1.0400363640852909e-25,9.6940795437222905e-42
5.3688487698571386e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756754050711113,0.11866994437860033,0.022821567172554687,1.3233513627822974e-42,9.8867726812368653e-28,1.2843776635662175e-18,3.0002875520090843e-32,8.8231535563526231e-32,1.9800314516737212e-62,5.4593537693961546e-15,4.9572537138183127e-65,5.4593465309930012e-15,5.5374955729727627e-45,5.5915109248698827e-36,7.7253805427703953e-51,4.5203047933220588e-52,1.3764626206116881e-26,5.4695163751586699e-51,2.1650958270443121e-08,1.0409991819979221e-09,3.5310737929451237e-13,5.3013602824404154e-13,2.4442968565921799e-17,1.5525255986357395e-14,3.2601999567828657e-14,1.4417240505222054e-18,1.3248113525231056e-25,1.4766953521892905e-39,2.2503734594263938e-25,1.3658807042264812e-25,1.8189929872523614e-41
5.859111088982968e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756753843487614,0.11866994240148622,0.022821567125024703,2.5276946820670574e-42,1.3857800680219201e-27,1.5181278503020981e-18,4.8155443632534276e-32,1.1274390160471349e-31,4.2227461784173688e-62,5.9578810830941234e-15,8.2718306449142072e-65,5.9578725192284896e-15,7.7478477537641126e-45,7.7440301348960203e-36,1.3619709385330725e-50,7.9436436150396488e-52,1.7642948651276376e-26,8.3680251346038128e-51,2.3628035248590068e-08,1.1360591568001656e-09,3.8098819172298613e-13,5.9146751757697821e-13,2.6373528770840029e-17,1.7113094345008851e-14,3.9773002347855877e-14,1.6859612532183963e-18,1.9385359415820778e-25,2.5785797548715078e-39,2.9082443960926494e-25,1.7495461531286475e-25,3.2240382429067857e-41
6.349373408108797e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756753636263986,0.11866994042437276,0.022821567077494716,4.5738260875130362e-42,1.8887763279140661e-27,1.7694263863923729e-18,7.4241020534387847e-32,1.4107181688763958e-31,8.4802736905611187e-62,6.4564084604472303e-15,1.3235321951260535e-64,6.4563984694779579e-15,1.0540835072354725e-44,1.0430019977987892e-35,2.2903231192659489e-50,1.3314816896792952e-51,2.2145293369943771e-26,1.236229819993732e-50,2.5605111549944471e-08,1.2311191302230991e-09,4.0821154433625706e-13,6.5480435612402761e-13,2.8258564270807075e-17,1.8668119229474912e-14,4.7634352561206768e-14,1.9444354197048982e-18,2.7445256614961232e-25,4.29528113239518e-39,3.6801132635157445e-25,2.1945234335537568e-25,5.4483668150293338e-41
6.839635727234626e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756753429040232,0.11866993844726,0.02282156702996473,7.9051074471244699e-42,2.5137682210862855e-27,2.0378595460050394e-18,1.1061595542902094e-31,1.7339185416241649e-31,1.6178439195414612e-61,6.9549358996441994e-15,2.0434041546881888e-64,6.9549243819699172e-15,1.4002622801324401e-44,1.3718188206535498e-35,3.7000587789760543e-50,2.1439563608802329e-51,2.7305929416574419e-26,1.7727059096560676e-50,2.758218717450657e-08,1.3261791022675723e-09,4.3479294155346454e-13,7.2010095340049848e-13,3.009914864338695e-17,2.0189407404181865e-14,5.6171467952544598e-14,2.2162949017603362e-18,3.7786605536683859e-25,6.8743845592821464e-39,4.5741296913157986e-25,2.7040767121267437e-25,8.8418485254868535e-41
7.329898046360455e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756753221816355,0.11866993647014791,0.022821566982434743,1.3130768919370919e-41,3.2776705717155729e-27,2.3230233832854417e-18,1.6005178473879456e-31,2.0986393465892003e-31,2.9507231899031023e-61,7.4534633989165741e-15,3.0590428366418585e-64,7.4534502569276562e-15,1.8223122946717042e-44,1.7678271381239675e-35,5.7743604612921802e-50,3.3347830157512013e-51,3.3157063661830219e-26,2.4775555957779449e-50,2.9559262122276566e-08,1.4212390729343874e-09,4.6074752128806912e-13,7.8731211905425657e-13,3.1896330088071093e-17,2.1676734997832027e-14,6.5369433433270024e-14,2.5007393283511086e-18,5.0795492810313318e-25,1.0629744471993775e-38,5.598250678507569e-25,3.2812559161192589e-25,1.3856049407346298e-40
