Time (s),Volume (m^3),n-heptane,Ar,He,Ne,N2,X(1),C2H4(2),C4H8-1(3),C4H8-2(4),C2H5X(5),H(6),C6H12-1(7),C6H12-2(8),C6H12-3(9),C6H12(10),C6H12(11),HX(80),C2H3X(137),C4H6(54),C4H7X(141),H2(190),C2H6(343),C4H5X(364),C4H5X(365),C4H7X(140),C4H7X(142),C4H7X(143),C6H8(455),C6H7X(563),C6H7X(565),C6H7X(564),C8H10(459),C8H9X(844),C8H9X(846),C8H9X(845),S(746),S(1212),S(1748),SX(3061),S(3004),SX(3899),SX(3897),SX(3060),SX(3058),C6H9X(441),SX(3062),SX(3895),C8H10(843),SX(3064),SX(3063),SX(1214),SX(730)
0.009009035801123349,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.2733224014403316,0.66999962898089804,1.7442995999308352e-10,0.0,2.8624623984914648e-16,7.0108880008783998e-33,1.3197533601893079e-30,0.0,2.5499543280439388e-28,2.569933091310035e-27,0.0,3.3956948127630563e-07,8.343931454108037e-08,1.3594853973787194e-07,3.0742672078863883e-19,7.5764423986584167e-15,1.1149832898618898e-08,8.9481907900268752e-10,2.69155620742115e-15,3.1487869527259985e-16,8.2393005645898412e-17,3.7414234760249364e-18,1.6950902220841496e-10,3.4469619614222002e-10,9.5314561612177209e-18,9.5314564405591175e-18,5.3650919935350205e-11,1.0908014602622013e-10,3.0165212888877898e-18,3.0165214395990402e-18,9.1443300491083446e-16,4.48843969648536e-20,1.7470117110257911e-13,1.8775252358911063e-13,2.834991427926269e-15,1.7767773775985355e-13,3.9620231534147731e-11,8.575802702397269e-20,1.5795606694298025e-18,1.197984191728929e-19,1.0773136848791307e-19,8.8434487047907816e-17,2.6546233174183351e-22,1.2824293794300204e-20,1.2824293794299921e-20,1.8591627614501416e-15,8.6694007147863367e-19
0.00904715949266177,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332240110156203,0.66999962836440197,1.7516030125974687e-10,0.0,2.862803376497457e-16,7.0200691649647551e-33,1.3240344986714561e-30,0.0,2.5686208012655968e-28,2.5887458154597257e-27,0.0,3.4001416670256503e-07,8.3330188666026797e-08,1.3627373251887417e-07,3.0700459896328667e-19,7.5962989823641209e-15,1.1209461529727077e-08,8.9578642747308284e-10,2.6944659246093803e-15,3.1578356064137702e-16,8.262977801966608e-17,3.7521751862102983e-18,1.7030566007065408e-10,3.4586348094305499e-10,9.5637266756233279e-18,9.5637269542407305e-18,5.4053112807881742e-11,1.0975426826906773e-10,3.0351598506609147e-18,3.0351600012979059e-18,9.1888111245705545e-16,4.5102729662577598e-20,1.7655863141808604e-13,1.8953346657891076e-13,2.862622965641522e-15,1.7940971189165203e-13,4.0017917063986964e-11,8.655647395229266e-20,1.594267116528587e-18,1.1992792775412175e-19,1.087343989735506e-19,8.9179640812735058e-17,2.6745236393293736e-22,1.2943693905897091e-20,1.2943693905897443e-20,1.865764420754081e-15,8.6987589107104753e-19
0.009085283184200191,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.2733224007634556,0.66999962774891852,1.7589059440643389e-10,0.0,2.8631443639500299e-16,7.0292245717795231e-33,1.3283102799541507e-30,0.0,2.5873430308625876e-28,2.6076147328342341e-27,0.0,3.4045760458596914e-07,8.3221652806969186e-08,1.3659808802771869e-07,3.0658476205614186e-19,7.6161257365466116e-15,1.1269168092839374e-08,8.9674903823972243e-10,2.6973613911447909e-15,3.1668713605039018e-16,8.2866212855132343e-17,3.762911568946004e-18,1.7110165700848786e-10,3.4702768800910576e-10,9.5959121079704093e-18,9.5959123858702828e-18,5.4456143660354873e-11,1.1042873407278263e-10,3.053807905690582e-18,3.0538080562576087e-18,9.2332385636637777e-16,4.5320799089393354e-20,1.7842692092621277e-13,1.9132245233043033e-13,2.890383745736146e-15,1.8114978827763421e-13,4.0417530287476589e-11,8.7358457208668441e-20,1.6090386986225984e-18,1.200568020513631e-19,1.0974187189465788e-19,8.9927198625998301e-17,2.6944654241099249e-22,1.3063622841576009e-20,1.306362284157557e-20,1.8723448154791658e-15,8.7280396989679443e-19
0.009123406875738612,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332240042601064,0.66999962713444194,1.7662083957354768e-10,0.0,2.8634853612509899e-16,7.0383543571234221e-33,1.3325807343648717e-30,0.0,2.6061209535398357e-28,2.6265397796425691e-27,0.0,3.4089980150397386e-07,8.3113701865994256e-08,1.3692161183528746e-07,3.0616719031485715e-19,7.6359227377709109e-15,1.1328952369590185e-08,8.9770695980703096e-10,2.7002427528661669e-15,3.1758943057536571e-16,8.3102312526785858e-17,3.7736327320815641e-18,1.7189701083000594e-10,3.4818883097233869e-10,9.628012834947027e-18,9.6280131121316979e-18,5.4860006833267345e-11,1.1110353589141536e-10,3.0724652455362795e-18,3.0724653960270221e-18,9.2776122543568797e-16,4.553860469540274e-20,1.8030604437056073e-13,1.9311947067295267e-13,2.9182736078960884e-15,1.8289795686831215e-13,4.0819068859213821e-11,8.8163972432705794e-20,1.6238753354006794e-18,1.2018504855839183e-19,1.1075378177375761e-19,9.0677152586884347e-17,2.7144483917303716e-22,1.3184079949284215e-20,1.3184079949284776e-20,1.8789040419758073e-15,8.7572434224144844e-19
0.009161530567277034,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332240008922559,0.66999962652096667,1.7735103690073007e-10,0.0,2.8638263688222074e-16,7.0474586556722983e-33,1.3368458919692982e-30,0.0,2.6249545065131163e-28,2.6455208926086001e-27,0.0,3.4134076397955181e-07,8.3006330806554727e-08,1.3724430945710492e-07,3.0575186422491499e-19,7.6556900622957213e-15,1.1388814142763471e-08,8.9866023948080893e-10,2.7031101521405743e-15,3.1849045320367797e-16,8.3338079386719875e-17,3.7843387823923898e-18,1.7269171940128164e-10,3.4934692341046005e-10,9.6600292320871484e-18,9.6600295085641109e-18,5.5264696704684251e-11,1.1177866626739224e-10,3.0911316639276208e-18,3.0911318143492121e-18,9.3219320892975624e-16,4.5756145953673426e-20,1.821960063789919e-13,1.9492451142636306e-13,2.9462923915742658e-15,1.8465420759959566e-13,4.1222530429112481e-11,8.8973015221882061e-20,1.6387769457706302e-18,1.2031267360851158e-19,1.1177012308001032e-19,9.1429494827491151e-17,2.73447226401991e-22,1.3305064570663249e-20,1.3305064570662523e-20,1.8854421962363846e-15,8.7863704225411348e-19
0.009199654258815455,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332239975309913,0.6699996259084865,1.7808118652686839e-10,0.0,2.8641673870466448e-16,7.056537600989292e-33,1.3411057825744029e-30,0.0,2.6438436275036855e-28,2.6645580089656294e-27,0.0,3.417804984817828e-07,8.2899534651276511e-08,1.3756618635283503e-07,3.0533876450112483e-19,7.6754277860746658e-15,1.1448753196283212e-08,8.9960892462776865e-10,2.7059637313481246e-15,3.1939021282016434e-16,8.3573515759273805e-17,3.795029825466551e-18,1.7348578064547217e-10,3.5050197884725838e-10,9.6919616729931305e-18,9.6919619487631242e-18,5.5670207689986242e-11,1.1245411783039195e-10,3.109806957353194e-18,3.1098071076955187e-18,9.3661979660971195e-16,4.5973422361636567e-20,1.8409681146523428e-13,1.9673756440209226e-13,2.9744399360045709e-15,1.8641853039360686e-13,4.1627912642612008e-11,8.9785581217811892e-20,1.6537434494596958e-18,1.204396835431799e-19,1.1279089033858278e-19,9.2184217535529401e-17,2.7545367646540947e-22,1.3426576053962373e-20,1.3426576053963326e-20,1.8919593742697946e-15,8.8154210394828506e-19
0.009237777950353876,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332239941762948,0.66999962529699608,1.7881128859010162e-10,0.0,2.8645084163445185e-16,7.0655913255379044e-33,1.3453604357315547e-30,0.0,2.6627882547330293e-28,2.6836510664511193e-27,0.0,3.4221901142648539e-07,8.2793308482685085e-08,1.3788724792862315e-07,3.0492787209044268e-19,7.6951359847572318e-15,1.1508769315204059e-08,9.0055306108269964e-10,2.7088036284809662e-15,3.2028871822845246e-16,8.3808623948734031e-17,3.8057059658869742e-18,1.7427919254164222e-10,3.5165401075133208e-10,9.7238105303116175e-18,9.7238108053841257e-18,5.6076534241584603e-11,1.1312988329626791e-10,3.1284909242326835e-18,3.1284910745081345e-18,9.4104097867317996e-16,4.6190433438148425e-20,1.8600846403005957e-13,1.9855861940341922e-13,3.0027160802117744e-15,1.8819091515936997e-13,4.2035213140879942e-11,9.0601665995761218e-20,1.6687747649646634e-18,1.2056608449876173e-19,1.1381607799056997e-19,9.2941312924651909e-17,2.7746416191407365e-22,1.3548613737499454e-20,1.3548613737498192e-20,1.8984556716124842e-15,8.8443956119865254e-19
0.009275901641892298,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.2733223990828153,0.66999962468648933,1.7954134322782673e-10,0.0,2.8648494570739787e-16,7.0746199606935381e-33,1.349609880739505e-30,0.0,2.6817883269176313e-28,2.7028000033013924e-27,0.0,3.4265630917677708e-07,8.2687647440193026e-08,1.3820749953572549e-07,3.0451916816028929e-19,7.7148147336900014e-15,1.1568862285701981e-08,9.0149269524860682e-10,2.7116299829519501e-15,3.2118597812609236e-16,8.4043406230056311e-17,3.8163673070290261e-18,1.7507195312398104e-10,3.5280303253701843e-10,9.7555761744410231e-18,9.7555764488138363e-18,5.6483670848679994e-11,1.1380595546594959e-10,3.1471833659293564e-18,3.1471835161205984e-18,9.4545674581121385e-16,4.6407178726284979e-20,1.8793096836278503e-13,2.0038766622683441e-13,3.0311206630285846e-15,1.8997135179382059e-13,4.2444429561012989e-11,9.142126520985536e-20,1.6838708122458378e-18,1.2069188268769316e-19,1.1484568057707993e-19,9.3700773272701862e-17,2.794786554807972e-22,1.3671176971397609e-20,1.3671176971399309e-20,1.9049311839315133e-15,8.8732944774343095e-19
0.009314025333430719,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332239874865477,0.66999962407696101,1.8027135057670462e-10,0.0,2.8651905096629914e-16,7.0836236367565891e-33,1.3538541466474188e-30,0.0,2.700843783263882e-28,2.7220047582465412e-27,0.0,3.4309239804370711e-07,8.2582546722034853e-08,1.3852694647398889e-07,3.0411263410605599e-19,7.7344641079176028e-15,1.1629031895065093e-08,9.0242787134445302e-10,2.7144429279881123e-15,3.2208200114053474e-16,8.4277864861952461e-17,3.8270139513646358e-18,1.7586406048055543e-10,3.5394905756240937e-10,9.787258975220035e-18,9.7872592489065839e-18,5.6891612036970304e-11,1.1448232722440385e-10,3.1658840853391244e-18,3.1658842354686916e-18,9.4986708911003998e-16,4.6623657788518948e-20,1.8986432864173717e-13,2.0222469466155958e-13,3.0596535230991632e-15,1.9175983018210509e-13,4.2855559536231422e-11,9.2244374401070316e-20,1.6990315091647722e-18,1.2081708403001239e-19,1.1587969249581995e-19,9.4462590870643903e-17,2.8149713007898007e-22,1.3794265088842766e-20,1.3794265088840446e-20,1.9113860062213673e-15,8.9021179717937655e-19
0.00935214902496914,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332239841514655,0.66999962346840514,1.8100131077266666e-10,0.0,2.8655315744322925e-16,7.09260248296313e-33,1.3580932622577405e-30,0.0,2.7199545634629747e-28,2.7412652705052195e-27,0.0,3.4352728428677518e-07,8.2478001580650716e-08,1.3884559398883953e-07,3.0370825153320369e-19,7.7540841821839946e-15,1.1689277931684588e-08,9.0335863511771275e-10,2.7172426008969517e-15,3.2297679578371069e-16,8.4512002070069822e-17,3.8376460000884473e-18,1.7665551275271503e-10,3.5509209913139667e-10,9.8188592996465648e-18,9.8188595726388698e-18,5.7300352368426563e-11,1.1515899153955445e-10,3.184592888718212e-18,3.1845930387545152e-18,9.5427200016252927e-16,4.6839870212191433e-20,1.9180854893643093e-13,2.0406969449157296e-13,3.0883144989006461e-15,1.9355634019880594e-13,4.3268600696072895e-11,9.3070989255984967e-20,1.7142567762846646e-18,1.209416946503926e-19,1.1691810832910566e-19,9.5226758090558149e-17,2.8351955880150032e-22,1.3917877444817085e-20,1.3917877444820293e-20,1.9178202338472431e-15,8.9308664296692406e-19
0.009390272716507561,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332239808228886,0.66999962286081638,1.8173122395092028e-10,0.0,2.865872651836755e-16,7.1015566274983763e-33,1.3623272561291806e-30,0.0,2.7391206076859786e-28,2.7605814797797773e-27,0.0,3.4396097411458307e-07,8.2374007326951216e-08,1.3916344727701174e-07,3.0330600227380385e-19,7.7736750309333698e-15,1.1749600185045702e-08,9.042850288250809e-10,2.720029129192443e-15,3.2387037051687025e-16,8.4745820070679814e-17,3.8482635536623223e-18,1.7744630813366994e-10,3.5623217049019547e-10,9.8503775149581253e-18,9.8503777872776799e-18,5.7709886440984349e-11,1.1583594146128939e-10,3.2033095831259222e-18,3.2033097331118643e-18,9.586714708938782e-16,4.7055815600955554e-20,1.9376363320761029e-13,2.0592265549435752e-13,3.1171034287410564e-15,1.9536087170799106e-13,4.3683550666576703e-11,9.3901105254832286e-20,1.7295465303409705e-18,1.2106572020616417e-19,1.1796092239771718e-19,9.5993267292712646e-17,2.8554591491918678e-22,1.4042013363414553e-20,1.4042013363410063e-20,1.9242339611228021e-15,8.9595401842144963e-19
0.009428396408045983,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332239775008033,0.66999962225418919,1.8246109024595528e-10,0.0,2.8662137421325478e-16,7.11048619750605e-33,1.3665561565794313e-30,0.0,2.7583418565788431e-28,2.7799533262510815e-27,0.0,3.4439347368528796e-07,8.2270559322468921e-08,1.3948051148028875e-07,3.029058683561035e-19,7.7932367283115933e-15,1.1809998445718859e-08,9.0520709816198268e-10,2.7228026497545447e-15,3.2476273366397036e-16,8.4979321038738786e-17,3.8588667110979346e-18,1.7823644486822926e-10,3.5736928483163478e-10,9.8818139843779689e-18,9.8818142560049668e-18,5.8120208888350573e-11,1.1651317012038647e-10,3.2220339798852216e-18,3.2220341297599478e-18,9.6306549378238975e-16,4.7271493585613293e-20,1.957295853098619e-13,2.0778356744410205e-13,3.1460201507889613e-15,1.9717341456482937e-13,4.4100407070472709e-11,9.4734718157971712e-20,1.744900693266278e-18,1.211891668150309e-19,1.1900812937754322e-19,9.6762110953072665e-17,2.8757617187986335e-22,1.4166672210662543e-20,1.4166672210668896e-20,1.9306272832367875e-15,8.9881395672405629e-19
0.009466520099584404,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332239741851933,0.66999962164851801,1.8319090979154959e-10,0.0,2.8665548458424154e-16,7.1193913191029499e-33,1.3707799916881623e-30,0.0,2.777618251257657e-28,2.7993807505739373e-27,0.0,3.4482478910730869e-07,8.216765298833094e-08,1.3979679169583288e-07,3.0250783203932183e-19,7.8127693481669731e-15,1.1870472505350857e-08,9.0612488263034935e-10,2.7255632822028809e-15,3.2565389353563964e-16,8.5212507153286006e-17,3.8694555709941861e-18,1.7902592125098696e-10,3.5850345528850983e-10,9.9131690730260237e-18,9.9131693439990236e-18,5.8531314379658401e-11,1.1719067072758139e-10,3.2407658896807465e-18,3.2407660395297523e-18,9.674540615286616e-16,4.7486903807877877e-20,1.9770640899064757e-13,2.0965242010849005e-13,3.1750645030568111e-15,1.9899395861488226e-13,4.4519167527354565e-11,9.5571823326392122e-20,1.7603191795846043e-18,1.2131203976551659e-19,1.2005972343828434e-19,9.7533281484930745e-17,2.8961030330664142e-22,1.4291853292805806e-20,1.4291853292796706e-20,1.9370002935605253e-15,9.0166649090485744e-19
0.009500831421968984,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332239712066675,0.66999962110422706,1.8384770752181101e-10,0.0,2.866861850785543e-16,7.1273851285625522e-33,1.3745771354371027e-30,0.0,2.795014107823017e-28,2.8169129028566584e-27,0.0,3.4521196554880057e-07,8.2075496667972774e-08,1.4008077774708026e-07,3.0215137828230946e-19,7.8303239055519903e-15,1.1924963795786058e-08,9.069472633331051e-10,2.7280369462947414e-15,3.2645491534344505e-16,8.5422107211520488e-17,3.8789734005485574e-18,1.7973588402473218e-10,3.5952170248949408e-10,9.9413193690046625e-18,9.9413196393626667e-18,5.890197444688222e-11,1.1780064824191867e-10,3.2576308804983567e-18,3.2576310302490318e-18,9.7139910284391232e-16,4.7680543800625614e-20,1.9949484851692685e-13,2.1134116835956631e-13,3.2013134099633926e-15,2.0063928088161032e-13,4.48976779340599e-11,9.6328200456871132e-20,1.7742507510334806e-18,1.2142214006311927e-19,1.2100990476865343e-19,9.8229318313129923e-17,2.9144431259947051e-22,1.4404962267985038e-20,1.4404962267985005e-20,1.9427187148515876e-15,9.0422746833428282e-19
0.009535142744353563,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332239682333626,0.66999962056070228,1.8450446758934699e-10,0.0,2.8671688670889752e-16,7.135359326651077e-33,1.3783702189534866e-30,0.0,2.8124545428819256e-28,2.8344899829041414e-27,0.0,3.4559819212163481e-07,8.1983772164731174e-08,1.4036413649696798e-07,3.0179659670923294e-19,7.8478550231400062e-15,1.1979516165085696e-08,9.0776623902862171e-10,2.730500368471625e-15,3.2725497502403377e-16,8.5631455514512679e-17,3.8884797979801673e-18,1.8044530939782782e-10,3.6053758523303872e-10,9.9694043011904431e-18,9.9694045709450565e-18,5.9273260653532474e-11,1.1841083575996315e-10,3.2745016734672727e-18,3.2745018231394527e-18,9.753397153590844e-16,4.787396640837113e-20,2.0129209955904833e-13,2.1303633283673025e-13,3.2276654477875941e-15,2.0229106847050779e-13,4.527772695379153e-11,9.7087399614710076e-20,1.7882343008964417e-18,1.2153178449820902e-19,1.2196363120925187e-19,9.8927228436759253e-17,2.9328142000193777e-22,1.4518493250396223e-20,1.4518493250399067e-20,1.9484208284968497e-15,9.0678249895075966e-19
0.009566022934499685,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332239655618418,0.66999962007218183,1.8509551952790888e-10,0.0,2.8674451916888862e-16,7.1425194114793e-33,1.3817805391410068e-30,0.0,2.8281890143536708e-28,2.8503477332206037e-27,0.0,3.4594498749676192e-07,8.1901586643917419e-08,1.4061862601490946e-07,3.014787126600003e-19,7.8636130319347147e-15,1.202866539615354e-08,9.0850043063315916e-10,2.7327087660898098e-15,3.279742109594227e-16,8.5819655003450325e-17,3.8970258387294902e-18,1.8108333181266719e-10,3.6144986591015753e-10,9.9946250703133504e-18,9.9946253395356507e-18,5.9607950436413648e-11,1.1896018012166128e-10,3.2896902385579459e-18,3.2896903881796284e-18,9.7888247634125424e-16,4.8047860711643058e-20,2.0291716142509314e-13,2.1456746056991527e-13,3.2514703609667872e-15,2.0378319902033585e-13,4.5621085146684248e-11,9.7773089027852705e-20,1.8008638882798777e-18,1.2163007804217988e-19,1.2282501273049333e-19,9.9556944749416169e-17,2.9493744995039318e-22,1.4621031552626543e-20,1.4621031552625805e-20,1.9535388440635767e-15,9.0907696164607515e-19
0.009596903124645806,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.2733223962894531,0.66999961958427612,1.8568654110720428e-10,0.0,2.8677215258319296e-16,7.1496637489288337e-33,1.3851876011971485e-30,0.0,2.8439595300172022e-28,2.8662418101339791e-27,0.0,3.4629102015411024e-07,8.1819745943239732e-08,1.4087261295463526e-07,3.0116216389452355e-19,7.8793521362720281e-15,1.2077863871198142e-08,9.0923191119001346e-10,2.7349090089135834e-15,3.2869267653483e-16,8.6007652914615118e-17,3.9055627260050171e-18,1.8172091719744587e-10,3.6236024590889275e-10,1.0019793295856138e-17,1.0019793564537545e-17,5.9943141538685993e-11,1.1950968725276136e-10,3.3048833012067842e-18,3.304883450749393e-18,9.8242164338542103e-16,4.8221578608618225e-20,2.0454936444714662e-13,2.1610377395654351e-13,3.2753586280313663e-15,2.052805550620422e-13,4.5965686935429308e-11,9.8461059403963817e-20,1.8135354883190246e-18,1.2172800863097028e-19,1.2368925966241671e-19,1.0018817015491828e-16,2.9659596040458239e-22,1.4723910951088821e-20,1.472391095109319e-20,1.958643755384273e-15,9.113666439724951e-19
0.009627783314791928,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332239602314246,0.66999961909698214,1.8627753239665831e-10,0.0,2.8679978697543426e-16,7.1567924036280984e-33,1.3885914194910833e-30,0.0,2.8597660596760553e-28,2.882172183211207e-27,0.0,3.46636293223933e-07,8.173824775281915e-08,1.411260999079951e-07,3.008469414633284e-19,7.8950723746924084e-15,1.2127111482018185e-08,9.0996070101754914e-10,2.7371011583284949e-15,3.2941037596248509e-16,8.6195450351730084e-17,3.9140905098056318e-18,1.8235806476081405e-10,3.6326873207408689e-10,1.0044909167743971e-17,1.0044909435896223e-17,6.0278831210775302e-11,1.2005935373048951e-10,3.3200807662376328e-18,3.3200809157227996e-18,9.8595721357083732e-16,4.8395119955933524e-20,2.0618871037012644e-13,2.1764526755251519e-13,3.2993301626289435e-15,2.0678313118241918e-13,4.6311531048604898e-11,9.9151308317275617e-20,1.826249056323543e-18,1.2182557898480649e-19,1.2455636895680283e-19,1.0082090073107596e-16,2.9825693775973649e-22,1.4827131083020509e-20,1.4827131083023226e-20,1.9637356117466282e-15,9.13651563145389e-19
0.00965866350493805,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.2733223957572512,0.66999961861029722,1.8686849346540288e-10,0.0,2.86827422363538e-16,7.1639054397878849e-33,1.3919920082957205e-30,0.0,2.8756085733252951e-28,2.8981388222122576e-27,0.0,3.4698080981625545e-07,8.165708978308051e-08,1.4137908944558922e-07,3.0053303649562324e-19,7.9107737856105435e-15,1.2176408120855882e-08,9.1068682129920139e-10,2.7392852780594081e-15,3.3012731340601512e-16,8.6383048404270187e-17,3.9226092396041614e-18,1.8299477373208396e-10,3.6417533122494562e-10,1.006997287449756e-17,1.0069973142131775e-17,6.0615016717797568e-11,1.2060917616422019e-10,3.3352825399376344e-18,3.3352826893873599e-18,9.8948918418564151e-16,4.8568484620478907e-20,2.0783520089768219e-13,2.1919193591415825e-13,3.3233848783782214e-15,2.082909219664531e-13,4.6658616213830724e-11,9.9843833422629482e-20,1.8390045490982052e-18,1.2192279193973034e-19,1.2542633766756028e-19,1.0145513259306847e-16,2.9992036848377269e-22,1.4930691597725463e-20,1.4930691597719847e-20,1.9688144625224357e-15,9.1593173631564546e-19
