Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2OX(23),H2X(49),C2H4(47),CH3X(55),COX(50),CHOX(53),O(29),CO2X(24),acetyl(44),C2H4X(215),C2H6X(52),C2H4X(70),HOCO(73),CHO2(74),S(216)
1.603633001760746e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44710972631011053,0.11358170447600636,0.022708624192413013,2.6880085962629828e-11,1.0799155222050671e-08,1.0618727609191528e-05,1.0694342077835815e-06,9.505447060165784e-09,2.1640979885579588e-19,0.00014132371937474624,1.4010633991532913e-17,0.00011561650303473022,3.138326677635175e-13,6.328068321892152e-11,1.9859118130116524e-14,1.4608504743076513e-16,3.018913265556515e-07,3.562100105456407e-12,0.004941042092052004,0.00022420325141849854,2.7328546709830808e-05,3.3993879103660706e-09,7.981144780593185e-10,3.14093615951068e-10,1.4556806046075654e-13,1.509004798089881e-09,4.791504599113464e-06,1.257191363596322e-08,5.56472716046271e-13,1.668319599004152e-07,5.5940493405869496e-12,4.4209201182337276e-10,3.3415999039355773e-12,2.5270070615202172e-14,2.839362608027053e-07,1.9932376381327845e-13,3.781278921558799e-16,4.8364168251393224e-14,2.2341225380680273e-11,1.0148634542617415e-18,2.368719194408877e-19,1.3231613375609878e-20,2.0919776140604774e-33
1.6093346041551137e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4470984290061065,0.11357080233983942,0.02270822662093324,2.7322743542409188e-11,1.0917430410336566e-08,1.0709535410520495e-05,1.0829407973018524e-06,9.605955887228898e-09,2.210078155223412e-19,0.0001418243881806709,1.4263409775946458e-17,0.00011595370090124773,3.1726575563482904e-13,6.416044528141781e-11,2.0178076246265327e-14,1.4845767677123472e-16,3.0390877148297497e-07,3.6138100078495093e-12,0.004951404907520501,0.00022498076598110762,2.7459018180126965e-05,3.427525345720292e-09,8.00929003804613e-10,3.1511237087293323e-10,1.4605916224061464e-13,1.5240427934163654e-09,4.8163119261664574e-06,1.2686304501871949e-08,5.625628759570114e-13,1.6836669373824113e-07,5.67540975765861e-12,4.436473668822379e-10,3.383732289324905e-12,2.5622393073885852e-14,2.857723717381298e-07,2.0183999821899712e-13,3.842603377764837e-16,4.922405607194284e-14,2.2590143124007588e-11,1.0295699839792905e-18,2.414753494684369e-19,1.3488737850086953e-20,2.157354998571442e-33
1.6150362065494813e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4470871678606422,0.11355993594939771,0.022707829070542238,2.7770977047141954e-11,1.1036595747509815e-08,1.0800858338538917e-05,1.0965645422435734e-06,9.707161504294246e-09,2.256848378976049e-19,0.00014232503758751454,1.4519818361345006e-17,0.00011629046954454746,3.2072398235768087e-13,6.50491824153285e-11,2.0500847970757948e-14,1.508598543993689e-16,3.0593208891836926e-07,3.666082819721591e-12,0.004961731871736001,0.0002257581090470902,2.758933793652801e-05,3.4557547297502224e-09,8.037433217037193e-10,3.1613108076358436e-10,1.4655046591009431e-13,1.5391490181671838e-09,4.8411249864250165e-06,1.2801250517991146e-08,5.686979557985671e-13,1.6991090071485354e-07,5.757657530947283e-12,4.4520261809085847e-10,3.4262291393879185e-12,2.597791060478553e-14,2.8761321640905173e-07,2.043776283030591e-13,3.9046829226469233e-16,5.009602969265209e-14,2.284088416470134e-11,1.044436223696531e-18,2.4615006088805095e-19,1.374984338396094e-20,2.2245238980574885e-33
1.620737808943849e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4470759427539028,0.11354910518121848,0.022707431541182196,2.8224833762629595e-11,1.115665482136537e-08,1.0892697433978615e-05,1.1103059348423191e-06,9.809066184373283e-09,2.304418737369781e-19,0.000142825667526277,1.4779898660486147e-17,0.00011662680961661936,3.2420744113150815e-13,6.594695265592962e-11,2.0827461805235803e-14,1.5329183113793162e-16,3.0796127109559637e-07,3.718922635939781e-12,0.004972023108234361,0.00022653528025531417,2.7719503092962797e-05,3.484075462524491e-09,8.065574313784522e-10,3.1714974546591014e-10,1.4704197155239903e-13,1.5543230506661424e-09,4.865943279993338e-06,1.2916751076680775e-08,5.748781129411684e-13,1.7146460846025686e-07,5.840799127794251e-12,4.467577654983348e-10,3.4690919758887983e-12,2.6336631506137434e-14,2.894587845799225e-07,2.0693673238670192e-13,3.9675236967746703e-16,5.09802138786181e-14,2.3093454813902397e-11,1.0594633312091057e-18,2.5089686106284934e-19,1.401497506378705e-20,2.293526435969487e-33
1.6264394113382165e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4470647535664632,0.11353830991226511,0.022707034032795493,2.868436114679523e-11,1.1277611216317665e-08,1.0985053722333372e-05,1.1241654658906852e-06,9.911672199020037e-09,2.3527993833858527e-19,0.0001433262779279066,1.5043689859995445e-17,0.00011696272176597362,3.277162251513673e-13,6.685381418864188e-11,2.1157946300565612e-14,1.5575385880995992e-16,3.0999631025546096e-07,3.7723335663586865e-12,0.004982278740125186,0.00022731227924566418,2.7849510797718366e-05,3.5124869433899327e-09,8.09371332450341e-10,3.181683648227106e-10,1.475336792301731e-13,1.569564465244298e-09,4.890766308436483e-06,1.3032805555151712e-08,5.811035043432934e-13,1.7302784438015423e-07,5.924841039259241e-12,4.483128091523098e-10,3.5123223160692523e-12,2.6698563918754858e-14,2.913090660327851e-07,2.0951738836271798e-13,4.0311318597785307e-16,5.1876734211655284e-14,2.3347861378726503e-11,1.074652468528014e-18,2.5571656272471964e-19,1.4284178275892043e-20,2.3644055589108135e-33
1.632141013732584e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4470536001792865,0.11352755001992589,0.02270663654532474,2.914960682873345e-11,1.1399468513291633e-08,1.1077928213811922e-05,1.1381436247243765e-06,1.0014981818330268e-08,2.4020005453860933e-19,0.00014382686872329962,1.5311231421260966e-17,0.00011729820663767118,3.3125042760766893e-13,6.77698253486877e-11,2.1492330055792694e-14,1.5824619023536706e-16,3.1203719864575503e-07,3.826319735818732e-12,0.004992498890093308,0.00022808910565905874,2.7979358233507922e-05,3.5409885710583464e-09,8.121850245406269e-10,3.191869386766969e-10,1.4802558898553813e-13,1.5848728323158329e-09,4.915593574796023e-06,1.3149413315555239e-08,5.873742865493069e-13,1.746006356533337e-07,6.009789780117839e-12,4.49867749098973e-10,3.555921672599709e-12,2.7063715825902018e-14,2.9316405056720046e-07,2.121196736926625e-13,4.0955135901977423e-16,5.2785717092412066e-14,2.3604110162263813e-11,1.0900048018791743e-18,2.606099839746581e-19,1.4557498706392933e-20,2.4372050493237246e-33
1.6378426161269517e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44704248247372214,0.11351682538201252,0.02270623907871274,2.9620618607754035e-11,1.1522230289614672e-08,1.1171321903294075e-05,1.1522408992064283e-06,1.011899731094059e-08,2.452032527061175e-19,0.00014432743984329953,1.55825630813267e-17,0.0001176332648733541,3.348101416859125e-13,6.869504462074871e-11,2.1830641717092778e-14,1.607690792275139e-16,3.1408392852120174e-07,3.880885284144452e-12,0.005002683680400251,0.00022886575913746762,2.8109042617532233e-05,3.5695797436925815e-09,8.149985072702594e-10,3.2020546687049203e-10,1.4851770084013522e-13,1.6002477184540814e-09,4.940424583605533e-06,1.3266573705073154e-08,5.936906156871884e-13,1.7618300922910914e-07,6.095651888858833e-12,4.5142258538306265e-10,3.5998915535309186e-12,2.743209505319786e-14,2.9502372800017277e-07,2.1474366540410567e-13,4.160675085327543e-16,5.3707289742482284e-14,2.386220746357835e-11,1.1055215017029717e-18,2.655779482828549e-19,1.4834982341201442e-20,2.5119695383146734e-33
1.6435442185213194e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44703140033150457,0.11350613587675847,0.022705841632902516,3.0097444452419634e-11,1.1645900118909589e-08,1.126523577029003e-05,1.1664577757115568e-06,1.0223720944027613e-08,2.50290570737394e-19,0.00014482799121869622,1.5857724853784976e-17,0.00011796789711127583,3.383954605664207e-13,6.962953063862319e-11,2.2172909976722262e-14,1.6332278058974867e-16,3.161364921434015e-07,3.936034366142748e-12,0.005012833232885697,0.0002296422393239287,2.8238561201534652e-05,3.5982598589919217e-09,8.178117802598909e-10,3.2122394924663023e-10,1.4901001479517134e-13,1.6156886864677142e-09,4.965258840905971e-06,1.3384286056008511e-08,6.000526474663497e-13,1.77774991824816e-07,6.182433927681485e-12,4.529773180478688e-10,3.644233462245956e-12,2.7803709268549735e-14,2.9688808816607664e-07,2.17389440087929e-13,4.226622561065645e-16,5.4641580206511177e-14,2.4122159577707527e-11,1.121203742653799e-18,2.706212844885279e-19,1.5116675466014395e-20,2.5887445186194115e-33
1.649245820915687e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44702035363475173,0.11349548138281775,0.022705444207837287,3.058013249957754e-11,1.1770481570988579e-08,1.1359670778902847e-05,1.1807947391106408e-06,1.0329154983307054e-08,2.554630540497844e-19,0.0001453285227802258,1.6136757029667743e-17,0.00011830210398633157,3.420064774240749e-13,7.057334218488391e-11,2.251916357196714e-14,1.6590755011191534e-16,3.1819488178077823e-07,3.991771151601106e-12,0.005022947668968949,0.00023041854586256506,2.8367911271849793e-05,3.627028314276796e-09,8.206248431298755e-10,3.222423856475598e-10,1.4950253083147222e-13,1.6311952954770588e-09,4.990095854260913e-06,1.3502549685876972e-08,6.064605371755426e-13,1.7937660992336135e-07,6.2701424824927446e-12,4.5453194713523803e-10,3.688948897412631e-12,2.8178565982116683e-14,2.987571209165842e-07,2.2005707389566658e-13,4.29336225175803e-16,5.558871735429594e-14,2.438397279566164e-11,1.137052703599588e-18,2.757408267995014e-19,1.5402624666289918e-20,2.6675763577086416e-33
1.6549474233100546e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4470093422659634,0.11348486177926329,0.02270504680346048,3.106873105338563e-11,1.189597821174824e-08,1.1454627877794032e-05,1.195252272755335e-06,1.0435301693032903e-08,2.6072175557505803e-19,0.0001458290344585695,1.6419700178336822e-17,0.00011863588613008881,3.456432854280503e-13,7.152653819053594e-11,2.2869431284090553e-14,1.6852364456683153e-16,3.2025908970852656e-07,4.048099825285761e-12,0.005033027109650377,0.0002311946783986017,2.8497090149445866e-05,3.655884506572774e-09,8.23437695500265e-10,3.2326077591564077e-10,1.4999524890953856e-13,1.6467671009905302e-09,5.014935132771676e-06,1.3621363897498813e-08,6.129144396808563e-13,1.8098788977083013e-07,6.358784162904392e-12,4.56086472685575e-10,3.734039352936306e-12,2.8556672546302244e-14,3.006308161205924e-07,2.2274664253689166e-13,4.360900410044018e-16,5.654883088288078e-14,2.4647653404423254e-11,1.1530695676213202e-18,2.809374147915343e-19,1.5692876827209598e-20,2.748512311035018e-33
1.6606490257044222e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44699836610801996,0.11347427694558562,0.02270464941971572,3.1563288584332705e-11,1.2022393603065637e-08,1.1550108000152249e-05,1.2098308584628114e-06,1.0542163335996502e-08,2.660677357522927e-19,0.00014632952618435328,1.6706595148373028e-17,0.00011896924417081739,3.493059777415521e-13,7.248917773467462e-11,2.3223741937279168e-14,1.7117132170673507e-16,3.223291082085603e-07,4.1050245869398356e-12,0.005043071675512877,0.0002319706365783824,2.86260951899607e-05,3.6848278326938204e-09,8.262503369908045e-10,3.242791198931478e-10,1.504881689696083e-13,1.6624036549811347e-09,5.03977618709228e-06,1.3740727979091501e-08,6.194145094238048e-13,1.8260885737414578e-07,6.448365602230122e-12,4.576408947378466e-10,3.779506317913124e-12,2.8938036155776105e-14,3.025091636641525e-07,2.2545822127664816e-13,4.4292433067006616e-16,5.75220513186467e-14,2.491320768694665e-11,1.1692555220125409e-18,2.86211893407397e-19,1.5987479133626687e-20,2.8316005354222533e-33
1.6663506280987898e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44698742504418026,0.11346372676169134,0.022704252056546866,3.2063853728253e-11,1.214973130269545e-08,1.164611206366512e-05,1.2245309765006414e-06,1.0649742173525712e-08,2.7150206252028916e-19,0.00014682999788814726,1.6997483068464233e-17,0.00011930217873351976,3.529946475215517e-13,7.346132004414394e-11,2.358212439758845e-14,1.7385084025970107e-16,3.244049295694615e-07,4.162549651281426e-12,0.005053081486723304,0.00023274642004938572,2.8754923783731503e-05,3.7138576893248234e-09,8.290627672209309e-10,3.252974174222694e-10,1.509812909317231e-13,1.6781045059630632e-09,5.064618529444303e-06,1.3860641204362846e-08,6.259609004194994e-13,1.8423953849878722e-07,6.538893457482553e-12,4.591952133295849e-10,3.825351276583648e-12,2.932266384752475e-14,3.043921534503982e-07,2.2819188493292564e-13,4.498397230486491e-16,5.850851001939573e-14,2.5180641922157195e-11,1.1856117582788478e-18,2.915651129556967e-19,1.6286479070000114e-20,2.9168901025971523e-33
1.6720522304931574e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44697651895808105,0.1134532111079017,0.022703854713897943,3.2570475285335396e-11,1.2277994864168216e-08,1.174264097049409e-05,1.2393531055718023e-06,1.0758040465484015e-08,2.7702581130952027e-19,0.00014733044950046527,1.7292405348292324e-17,0.00011963469043996135,3.567093879185229e-13,7.444302449319477e-11,2.394460757188683e-14,1.7656245992602778e-16,3.264865460864303e-07,4.220679248001644e-12,0.005063056663033923,0.000233522028460242,2.8883573355818485e-05,3.742973473103362e-09,8.31874985809769e-10,3.263156683451088e-10,1.5147461469580003e-13,1.693869199068312e-09,5.089461673631591e-06,1.3981102832604769e-08,6.32553766254916e-13,1.8587995866656138e-07,6.630374409370172e-12,4.6074942849689106e-10,3.871575708286917e-12,2.97105625009306e-14,3.0627977539947587e-07,2.309477078741808e-13,4.568368487984581e-16,5.950833917642985e-14,2.5449962384950742e-11,1.2021394721373786e-18,2.969979291094523e-19,1.6589924420314726e-20,3.0044310128652867e-33
1.677753832887525e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44696564773373454,0.11344272986495113,0.02270345739171321,3.3083202219127076e-11,1.2407187836689667e-08,1.1839695607252366e-05,1.2542977227998227e-06,1.0867060470269648e-08,2.8264006503362034e-19,0.00014783088095176398,1.7591403679419098e-17,0.00011996677990870065,3.6045029207617975e-13,7.543435060314342e-11,2.431122040679901e-14,1.7930644137459395e-16,3.2857395006123627e-07,4.2794176217626374e-12,0.005072997323783834,0.00023429746146074907,2.9012041366022223e-05,3.772174580700705e-09,8.346869923761286e-10,3.2733387250368455e-10,1.5196814014170748e-13,1.7096972761233462e-09,5.114305135054836e-06,1.4102112108787607e-08,6.391932600872427e-13,1.8753014315343195e-07,6.722815162294226e-12,4.623035402744377e-10,3.918181087414913e-12,3.0101738837879386e-14,3.081720194484749e-07,2.3372576401690387e-13,4.639163403444978e-16,6.052167181662434e-14,2.572117534619292e-11,1.2188398635162833e-18,3.025112029044214e-19,1.689786326798748e-20,3.094274208931183e-33
1.6834554352818927e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4469548112555278,0.11343228291398598,0.0227030600899371,3.360208365553194e-11,1.2537313765041252e-08,1.1937276844985853e-05,1.2693653037140605e-06,1.0976804444814702e-08,2.8834591408042114e-19,0.0001483312921724424,1.7894520036170964e-17,0.00012029844775511927,3.6421745313121353e-13,7.643535804203037e-11,2.468199188764832e-14,1.820830462391854e-16,3.3066713380216975e-07,4.338769032195544e-12,0.005082903587900402,0.00023507271870188873,2.9140325308895007e-05,3.8014604089020325e-09,8.374987865384999e-10,3.28352029739931e-10,1.5246186712934632e-13,1.725588275725756e-09,5.139148430726019e-06,1.4223668263655051e-08,6.458795346423209e-13,1.8919011698740424e-07,6.816222444345536e-12,4.6385754869547283e-10,3.965168883367444e-12,3.04961994228956e-14,3.1006887555135806e-07,2.365261268232298e-13,4.710788318626524e-16,6.154864180449605e-14,2.5994287072718483e-11,1.2357141365541875e-18,3.0810580073717705e-19,1.7210343995759818e-20,3.1864715898637014e-33
1.6891570376762603e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4469440094082207,0.1134218701365628,0.022702662808514264,3.412716888180375e-11,1.2668376189481742e-08,1.2035385539157134e-05,1.2845563222351132e-06,1.1087274644584271e-08,2.94144456302541e-19,0.00014883168309284188,1.8201796676522663e-17,0.0001206296945914522,3.6801096421303083e-13,7.744610662427904e-11,2.5056951037398383e-14,1.848925371147933e-16,3.327660896239946e-07,4.398737753898419e-12,0.005092775573900686,0.00023584779983584235,2.9268422713746075e-05,3.830830354685863e-09,8.403103679150536e-10,3.293701398956992e-10,1.529557954987352e-13,1.7415417333209112e-09,5.163991079282723e-06,1.4345770513819546e-08,6.52612742213171e-13,1.9085990494646628e-07,6.910603007301246e-12,4.6541145379182415e-10,4.012540560507449e-12,3.0893950663305454e-14,3.119703336788933e-07,2.3934886929859385e-13,4.78324959263804e-16,6.258938384426574e-14,2.6269303827330628e-11,1.2527634995996412e-18,3.13782594362938e-19,1.7527415285576186e-20,3.281076025207399e-33
1.694858640070628e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4469332420769445,0.11341149141464718,0.022702265547389567,3.465850734553416e-11,1.280037864565006e-08,1.2134022529632391e-05,1.2998712506603671e-06,1.1198473323575553e-08,3.0003679700753303e-19,0.00014933205364324475,1.8513276142979792e-17,0.0001209605210268177,3.7183091844349234e-13,7.846665631035494e-11,2.5436126915594057e-14,1.8773517755388305e-16,3.348708098479021e-07,4.45932807643412e-12,0.005102613399892855,0.00023662270451600692,2.9396331144640844e-05,3.860283815302671e-09,8.431217361236367e-10,3.303882028127569e-10,1.5344992507010038e-13,1.7575571812785742e-09,5.188832601002303e-06,1.4468418061858295e-08,6.593930346586022e-13,1.925395315565865e-07,7.0059636266215194e-12,4.669652555939e-10,4.060297578116711e-12,3.12949988094274e-14,3.1387638381858615e-07,2.4219406398943414e-13,4.856553601778913e-16,6.36440334819157e-14,2.6546231868800218e-11,1.269989165210559e-18,3.195424608931508e-19,1.7849126118448733e-20,3.378141369240717e-33
1.7062618448593628e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4469118105048602,0.1133908356672374,0.022701471085814964,3.574014257130741e-11,1.3067217772054767e-08,1.2332884680927655e-05,1.33087471821155e-06,1.1423065127867237e-08,3.1210733230772764e-19,0.00015033273335489478,1.914901515217149e-17,0.00012162091511571521,3.7955052879849166e-13,8.053739956401585e-11,2.6207245272048853e-14,1.9352096609708048e-16,3.39097512818595e-07,4.582390757066347e-12,0.005122187042249524,0.00023817198313472822,2.965157151454241e-05,3.919438871860713e-09,8.487438315066407e-10,3.324241862974009e-10,1.5443878700127126e-13,1.789772162840592e-09,5.238510353322138e-06,1.4715345792271267e-08,6.730954794297408e-13,1.9592839756230853e-07,7.199652254590948e-12,4.70072549429794e-10,4.156973446202778e-12,3.2107010036355674e-14,3.177022201677495e-07,2.479520978948527e-13,5.005715415640053e-16,6.579560195588313e-14,2.7105846827229064e-11,1.3049742754038122e-18,3.313149478774875e-19,1.8506663831834485e-20,3.579875210739967e-33
