Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2OX(23),H2X(49),O(29),CH3X(55),C2H4(47),OH(D)X(68),COX(50),CH4OX(63),CHOX(53),C2H6X(52),acetyl(44),CH2(T)(34),C2H4X(222),CH2O2(186),C2H4X(70),CHO2X(213),CH2OX(54),CH2OH(40)
6.847414736153896e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679660093,0.11866996602660404,0.022821567693005425,0.0,1.994644718360414e-36,2.3388954323948695e-24,1.9888077826804373e-52,1.3158239427497568e-36,3.92554174423223e-41,6.043386515064559e-14,2.3975047649330903e-71,6.043386514255019e-14,1.1105067527476191e-48,3.303587136208342e-47,1.3164407684283252e-55,2.8293622298853423e-71,8.411804025462762e-26,9.923499932576525e-55,3.3004592818130996e-12,9.772073335332781e-14,3.9121159671650454e-16,7.083586777211544e-26,2.6229311631200827e-25,3.912061702281517e-16,2.659917669850859e-21,3.4278674013566376e-23,1.41091485815525e-26,1.0714890821152561e-45,1.6187786659241073e-36,1.0484931817054778e-34,7.347868817165444e-22,2.3597510824709666e-25,8.321192878764061e-48,2.647006004615074e-37,4.297351435510695e-64,3.3554767524684465e-58,6.654292078221732e-54,1.425627553631622e-47,1.4117312076550483e-76,1.1386286060273118e-28,8.890267641857273e-59,7.572872238357027e-39,1.0520224691482685e-65,2.341998414259005e-75,4.1192030874035795e-52,2.1882794625443665e-56
1.3694835276938106e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.452307276793202,0.11866996602324276,0.022821567692956565,0.0,1.595719940168488e-35,9.369584564015622e-24,1.887895939931785e-50,1.0526601859583293e-35,6.249654491969279e-40,1.2086778153192672e-13,1.534405310693594e-69,1.2086778149954515e-13,1.776812626683843e-47,5.2857182842957325e-46,4.1920078747109305e-54,5.362018470311857e-69,3.3647237834990715e-25,6.184902005507785e-53,6.600921359634087e-12,1.9544154954323902e-13,7.824291249585151e-16,2.8334343930031516e-25,1.0491724448428252e-24,7.824072850650116e-16,1.0505668610701087e-20,2.709216777298077e-22,1.9477521138255961e-25,5.906968774564995e-44,1.2950200249195098e-35,8.39967902206466e-34,1.4697426223953972e-21,9.439000350569936e-25,2.6311584287314163e-46,2.117604425963712e-36,8.144048430353236e-62,1.073747447546287e-56,2.1188849911758077e-52,2.2810064748068048e-46,5.3556240560409255e-74,4.554517320326806e-28,5.62272890020031e-57,6.027189736175595e-38,1.311226979189636e-63,1.0297583046927244e-72,1.311698345401604e-50,6.968314171274315e-55
2.7389676358506526e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727678640403,0.11866996601652018,0.022821567692858844,0.0,1.2765811964409261e-34,3.758646009129567e-23,2.0829191233894278e-48,8.421285502892581e-35,9.90100764975629e-39,2.417356142949985e-13,9.820200715701605e-68,2.4173561416547225e-13,2.8429015123419383e-46,8.457067228067781e-45,1.3284453612408874e-52,1.1823036992697487e-66,1.3458899685105455e-24,3.838509915674891e-51,1.3201845509790604e-11,3.9088318191592474e-13,1.5648817491113054e-15,1.1333724223941595e-24,4.1966856138593156e-24,1.5647933540500483e-15,4.0987605367316304e-20,2.116216100305232e-21,2.823693361530994e-24,3.422313147751382e-42,1.0360102150711664e-34,6.737882587966435e-33,2.940158812192376e-21,3.7755933561000046e-24,8.224012907520807e-45,1.6940810515396714e-35,1.7957278381070958e-59,3.4359530622746694e-55,6.714265449290354e-51,3.649612203582046e-45,2.362651785161121e-71,1.821807507694318e-27,3.5155597093961885e-55,4.772708619776091e-37,1.6274979228641064e-61,4.7642888607170527e-70,4.156766003116948e-49,2.208297974402325e-53
5.4779358521643366e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767728082,0.11866996600307503,0.022821567692663403,0.0,1.0212727795305553e-33,1.5115352014250167e-22,2.4147483476419556e-46,6.737029829522097e-34,1.5535581203030628e-37,4.834712798231795e-13,6.28492996008039e-66,4.834712793050754e-13,4.548642993288212e-45,1.3530955345209474e-43,4.1701947202178297e-51,2.7407027964090017e-64,5.3835609478471495e-24,2.339246864486849e-49,2.6403693788161818e-11,7.817664466327498e-13,3.1298621814996478e-15,4.5334768544193744e-24,1.678670112693876e-23,3.129500851937029e-15,1.562173970673373e-19,1.6163635668375866e-20,4.1505115274926186e-23,2.0116579356061126e-40,8.28798424162789e-34,5.417467531887074e-32,5.8830100255412135e-21,1.5102311950351162e-23,2.5143657973599994e-43,1.355260104538227e-34,4.162672451567118e-57,1.099473043318785e-53,2.1074154920390592e-49,5.83938078547368e-44,1.0954767987896197e-68,7.287231192464027e-27,2.1504312446531285e-53,3.7419698168607584e-36,1.9836482792647213e-59,3.4736760390473674e-67,1.3048729090457286e-47,6.932454219536906e-52
1.0955872284791705e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727674561644,0.11866996597618473,0.02282156769227252,0.0,8.170305110762714e-33,6.102861129396104e-22,2.7736758755134145e-44,5.3896241483227176e-33,2.3931467586550833e-36,9.669426108876877e-13,4.0223548222174535e-64,9.669426088152773e-13,7.277827730770375e-44,2.164850972328346e-42,1.2855525541702488e-49,6.296406339635917e-62,2.15342472476505e-23,1.3721940001564448e-47,5.2807390257136954e-11,1.5635329759522135e-12,6.260157261181337e-15,1.8133800485979734e-23,6.714645787322125e-23,6.2586573087494215e-15,5.705581988618856e-19,1.1850159781733676e-19,5.97850005529443e-22,1.1594537797824972e-38,6.630229611094721e-33,4.372291395536696e-31,1.1776787787240589e-20,6.040874161225634e-23,7.383362908023115e-42,1.0842002034263486e-33,9.563143836337158e-55,3.518125679923548e-52,6.494738796357934e-48,9.343009575421554e-43,5.033144035983999e-66,2.914892711370537e-26,1.2637935413095809e-51,2.8784701251997893e-35,2.3272657222243172e-57,1.6016403271459997e-64,4.02255245109764e-46,2.1372429829656886e-50
2.191174515004644e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.452307276691233,0.11866996592240414,0.022821567691490754,0.0,6.536439748786192e-32,2.4769140210348036e-21,3.0208651427736934e-42,4.3116989747706623e-32,3.563255602510723e-35,1.933885273049258e-12,2.5743059074817997e-62,1.933885264759667e-12,1.1644518667301987e-42,3.463436044275741e-41,3.8325965662641363e-48,1.3718345742903569e-59,8.613700637213422e-23,7.528791324197639e-46,1.0561478284401805e-10,3.127066034134397e-12,1.2522283499357312e-14,7.253433870999433e-23,2.685830264396772e-22,1.2515936237466319e-14,1.939671256054139e-18,8.105642113709268e-19,8.134787032726343e-21,6.316994643999574e-37,5.30393057096008e-32,3.546567267600674e-30,2.3596644650503765e-20,2.416308882270348e-22,2.0249420713566107e-40,8.673474340557857e-33,2.0835549802848916e-52,1.125680187662468e-50,1.935177927582446e-46,1.4948813370769934e-41,2.1927752804263786e-63,1.1659571330632945e-25,6.940520144762146e-50,2.137792333007028e-34,2.5538076544758897e-55,6.970251675078291e-62,1.1992369062894241e-44,6.372707484003592e-49
3.2867618015301175e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727663684955,0.11866996586862355,0.022821567690708987,0.0,1.8690453501318455e-31,5.306869523943177e-21,1.8906619024725002e-41,1.2800355526455793e-31,1.2680023241229116e-34,2.9008279352433833e-12,1.461683570311761e-61,2.900827917628041e-12,4.405674633327392e-42,1.3203937619255297e-40,1.7013612180034103e-47,9.918296813385045e-59,1.8304116118109338e-22,4.0208145196704996e-45,1.5842217507983e-10,4.690599091859835e-12,1.87860945926023e-14,1.5413420337202793e-22,5.707348023056711e-22,1.8772181352183894e-14,3.7058363719088205e-18,2.1274535387392242e-18,2.786446049540525e-20,3.353088916879478e-36,1.5165510759791407e-31,1.0208426021263687e-29,3.5448802853488887e-20,5.134596396042287e-22,8.954274016351672e-40,2.480050625189149e-32,1.5063955966247175e-51,5.283049961894788e-50,8.588604954510888e-46,5.6554393073536e-41,1.8062522437265415e-62,2.4776589405579405e-25,3.7072583983201504e-49,5.863448356097591e-34,1.6065510060836537e-54,4.5664027613395215e-61,5.323636668901239e-44,2.829328370768564e-48
4.382349088055591e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072765824661,0.11866996581484296,0.02282156768992722,0.0,3.942419370399961e-31,9.111145968625493e-21,7.597753538717945e-41,2.7891298878556252e-31,3.1214627443604166e-34,3.867770597470003e-12,5.622247028694042e-61,3.8677705674204044e-12,1.1471565023310808e-41,3.5524121677602253e-40,4.946153964553316e-47,4.426283699306483e-58,3.122467208339596e-22,1.3973443233018917e-44,2.1122956696457278e-10,6.25413214912853e-12,2.505170221871781e-14,2.629328307505345e-22,9.735999377305922e-22,2.502739282378572e-14,5.763680191321981e-18,4.167700287077784e-18,6.645867782350994e-20,1.204718109548689e-35,3.1987659181924873e-31,2.164589700197058e-29,4.7333262396052574e-20,8.758923132944587e-22,2.727498354670157e-39,5.231104940631638e-32,6.722643563940441e-51,1.6468052942384175e-49,2.496323490424941e-45,1.4721075184154953e-40,9.828057397780182e-62,4.226594695687998e-25,1.288557417468043e-48,1.1920529167739697e-33,6.301403022809835e-54,3.0408708549819565e-60,1.5476740807330677e-43,8.226765901304561e-48
6.573523661106538e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072764736992,0.11866996570728178,0.022821567688363686,0.0,1.0768249368148427e-30,1.9029667032528785e-20,5.83364496978563e-40,8.095982303163047e-31,1.0396704366052063e-33,5.8016559219993666e-12,4.283060687300651e-60,5.801655859785936e-12,4.214070979634007e-41,1.4366331623842837e-39,2.076575404801163e-46,3.9381418338438035e-57,6.464672880816685e-22,8.199125455948145e-44,3.168443499101205e-10,9.381198262593976e-12,3.7587379252740974e-14,5.443621810473717e-22,2.01569256570169e-21,3.753539039985565e-14,1.0340449900594508e-17,1.014575760376444e-17,2.109729301695288e-19,7.910619518743304e-35,8.736460243638558e-31,5.956050755803858e-29,7.117799074709196e-20,1.813391198390799e-21,1.3321929095917281e-38,1.4287587526977999e-31,5.981228750243611e-50,8.112989689538501e-49,1.0476607135644208e-44,5.4024259563138416e-40,1.5893093425134848e-60,8.750627520103973e-25,7.562495195895865e-48,3.068635957470847e-33,4.387682413346275e-53,8.1070749396167e-59,6.497698912915156e-43,3.455425457049215e-47
8.764698234157485e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727636493234,0.1186699655997206,0.022821567686800152,0.0,2.2531298007538524e-30,3.2585887585778844e-20,2.325539783483797e-39,1.770499763782904e-30,2.4972052709778183e-33,7.73554124664797e-12,1.6179728576480757e-59,7.735541140839896e-12,1.0932602238973254e-40,3.891064231172229e-39,5.8612275690922805e-46,1.7526420155538993e-56,1.0994717175426985e-21,2.8291825288182922e-43,4.224591315646618e-10,1.2508264374379816e-11,5.013024871029197e-14,9.258064275804266e-22,3.4281287880157364e-21,5.0039588320656426e-14,1.5464240358618932e-17,1.9244738341927775e-17,4.881456808205659e-19,2.757356767439172e-34,1.8278926374772303e-30,1.2532396552385714e-28,9.51415026430681e-20,3.0840507381073603e-21,3.9841457867785266e-38,2.98940735660925e-31,2.6618950558720464e-49,2.545423177432129e-48,2.956208823620647e-44,1.4008892948715375e-39,8.34282006939225e-60,1.4882525533799955e-24,2.6097717803865645e-47,6.0985233842095346e-33,1.7063040549725125e-52,4.677928437521608e-58,1.8340047683978124e-42,9.756352674010183e-47
1.0955872807208432e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727625616546,0.11866996549215941,0.02282156768523662,0.0,4.1018326745107735e-30,5.0066266857348306e-20,7.324618720703798e-39,3.321698013026137e-30,5.095285633495787e-33,9.669426571424134e-12,4.950483119134356e-59,9.669426409774337e-12,2.3911185306772636e-40,8.740258509490254e-39,1.3790184939737653e-45,6.132583616701219e-56,1.679744632022071e-21,7.841086344240222e-43,5.280739118359818e-10,1.5635330484366083e-11,6.268113227730165e-14,1.4144057324542092e-21,5.2373493687206094e-21,6.25397163238095e-14,2.0918204887913043e-17,3.1887987901624954e-17,9.61808488161638e-19,7.745316790812934e-34,3.32748452465874e-30,2.2926339571261297e-28,1.1923228262194948e-19,4.7116501939174415e-21,9.68353617181862e-38,5.442039137624486e-31,9.314074640422731e-49,6.543004497300269e-48,6.953241228462436e-44,3.0630114578888866e-39,3.5394772160848933e-59,2.273713626455095e-24,7.233483540696017e-47,1.0552525934402426e-32,5.305191357098042e-52,2.1560586373765476e-57,4.315011590264788e-42,2.2961631946755482e-46
1.5338221953310326e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072760386316,0.11866996527703705,0.022821567682109554,0.0,1.083073966599999e-29,9.711963787743722e-20,7.42907450104011e-38,9.08876743545151e-30,1.6666172380444913e-32,1.3537197221365765e-11,4.38230300685338e-58,1.3537196910523502e-11,9.198157001512021e-40,3.3884284278254377e-38,6.389379217413146e-45,9.759764224374989e-55,3.2300905974829654e-21,5.214911155727836e-42,7.393034681420725e-10,2.1889462698826898e-11,8.780852480946827e-14,2.719774874388331e-21,1.0070983602630356e-20,8.752751466089537e-14,3.212492091253375e-17,6.835190558968013e-17,2.8937090281525102e-18,5.1238619452563604e-33,8.784645387583732e-30,6.109428035075523e-28,1.6780364106329068e-19,9.059968257217296e-21,4.314978617218659e-37,1.4368136011925432e-30,1.4822638288733324e-47,3.6901839175951823e-47,3.2180263918734266e-43,1.178170149321213e-38,1.0507010975162234e-57,4.3722706772311e-24,4.811349995252849e-46,2.4646345020692468e-32,5.355717048533792e-51,5.891868900417306e-56,1.9992658057814831e-41,1.0647173777257901e-45
1.972057109941222e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072758210976,0.11866996506191468,0.02282156767898249,0.0,2.2456131106596847e-29,1.602261349727577e-19,3.275440733452481e-37,1.9160220878738332e-29,3.9611022818726204e-32,1.7404967871822433e-11,1.8112730538799307e-57,1.7404967362049148e-11,2.4433138855302008e-39,9.014238810559311e-38,1.9039777931632154e-44,5.229167530907667e-54,5.297342260656533e-21,1.8679828324276677e-41,9.505330188301687e-10,2.8143594905978745e-11,1.12970402103634e-13,4.460300711877672e-21,1.6515983005668155e-20,1.1249880012467754e-13,4.355455880274774e-17,1.1946009409849888e-16,6.475417349383987e-18,1.8283155856342063e-32,1.8211092497400783e-29,1.2745324693963709e-27,2.168919026306624e-19,1.485773790243845e-20,1.2326134616957259e-36,2.9787896183759266e-30,7.941701753608412e-47,1.2270057582913451e-46,9.58115248179448e-43,3.129521519357095e-38,6.654186792094255e-57,7.170512692072304e-24,1.7235010543752233e-45,4.6036401508035125e-32,2.3653025871230886e-50,3.749982730150084e-55,5.957633047491922e-41,3.174388465001668e-45
2.848526939161601e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072753860298,0.11866996463166998,0.022821567672728357,0.0,6.748335704118598e-29,3.346527384749716e-19,3.882970569378288e-36,5.84445718037885e-29,1.4459665005236246e-31,2.5140509174270773e-11,1.912604129861958e-56,2.514050811745152e-11,1.1086388205862392e-38,4.038221276529582e-37,1.0509179838867446e-43,1.0056460038465027e-52,1.0982347792410826e-20,1.4135396798960814e-40,1.372992103354747e-09,4.0651859298358816e-11,1.6340080378400635e-13,9.246453206005036e-21,3.4238788088931636e-20,1.6239189567320299e-13,6.644248606952636e-17,2.635068647607326e-16,2.1267559063252247e-17,1.3651967202033208e-31,5.470719122871658e-29,3.8634811226417276e-27,3.166189171863131e-19,3.0800135586792444e-20,6.0003089714329293e-36,8.949801312935861e-30,1.5272332233762663e-45,8.394352554655584e-46,5.275517290995276e-42,1.4202057602099443e-37,2.036985302676825e-55,1.48657567171777e-23,1.3042777014223774e-44,1.1272856215527383e-31,2.832876484229321e-49,1.0565508566739157e-53,3.2883700808876788e-40,1.754203786872734e-44
3.72499676838198e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072749509618,0.11866996420142531,0.022821567666474224,0.0,1.4887719182012643e-28,5.733627843922755e-19,1.7932228223678902e-35,1.29689597318241e-28,3.554847956298757e-31,3.287605047875556e-11,8.507537513320375e-56,3.2876048675989626e-11,3.1517195143013626e-38,1.1472409345063672e-36,3.3085827258034734e-43,5.646632302464671e-52,1.8734692723042688e-20,5.251715551112622e-40,1.795451165410508e-09,5.3160123661507594e-11,2.1397594063467476e-13,1.5772548069265617e-20,5.840470442855308e-20,2.1221908216215545e-13,8.932360718471434e-17,4.607041611382111e-16,4.884157413007159e-17,5.092399194604312e-31,1.2065459502772192e-28,8.565170973810586e-27,4.184132535877371e-19,5.2537429446547937e-20,1.7631141379176119e-35,1.9740991099553605e-29,8.575107573014427e-45,3.0044671130802005e-45,1.6579366673965373e-41,4.037480243947881e-37,1.346607467473384e-54,2.5359347473399052e-23,4.845886811117741e-44,2.121103650168337e-31,1.3042482420660564e-48,7.095587780690489e-53,1.0352705407444706e-39,5.527342508456542e-44
4.601466597602359e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072745158937,0.11866996377118066,0.02282156766022009,0.0,2.7720327217940906e-28,8.763514607169275e-19,5.833503300543804e-35,2.421723114424422e-28,7.117828170455514e-31,4.061159178526202e-11,2.735184157185757e-55,4.06115890376672e-11,7.110161177542691e-38,2.597187225105981e-36,8.007294263926779e-43,2.1257362553861596e-51,2.855435734226734e-20,1.4418752196183491e-39,2.217910204997715e-09,6.566838799542566e-11,2.6469928795411753e-13,2.4038288230148564e-20,8.901274827757062e-20,2.6198044402715545e-13,1.121530941489462e-16,7.074130887228893e-16,9.279676621488674e-17,1.4140054716641363e-30,2.2458913436545932e-28,1.5999638910728137e-26,5.22274887552444e-19,8.006823341726517e-20,4.0554064597147686e-35,3.675082429698318e-29,3.2281258603259243e-44,8.086411020053835e-45,4.0058938763965274e-41,9.107999921009516e-37,5.965038530673512e-54,3.865125228849457e-23,1.3304750726498926e-43,3.448915239412227e-31,4.206142983600754e-48,3.280332141476938e-52,2.505518653822973e-39,1.338745937156752e-43
5.477936426822738e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072740808255,0.11866996334093602,0.02282156765396596,0.0,4.633210859907404e-28,1.2436085997376325e-18,1.549177643511852e-34,4.0542376671917575e-28,1.254560515665136e-30,4.8347133093775e-11,7.271514299541946e-55,4.834712920248651e-11,1.391684613614703e-37,5.106234591051748e-36,1.6528870334155507e-42,6.380937701216112e-51,4.044133820392441e-20,3.307675259466803e-39,2.640369222116457e-09,7.817665230011339e-11,3.1557412139387784e-13,3.4043382678882565e-20,1.2606196146376772e-19,3.1167606737551925e-13,1.3493998770876864e-16,1.0000816628415513e-15,1.565899892785581e-16,3.290209017910685e-30,3.7527477555053865e-28,2.6803845294376155e-26,6.282038109375023e-19,1.1339117089719182e-19,8.021987177688125e-35,6.141578869013819e-29,9.689848272157516e-44,1.835258855723589e-44,8.255814663855126e-41,1.7826255881604062e-36,2.1066374929642255e-53,5.474146034226247e-23,3.0521609485933313e-43,5.113182860194287e-31,1.1041048764259594e-47,1.2136096440630304e-51,5.171958325728239e-39,2.765597093454267e-43
7.230876085263496e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727321068864,0.11866996248044683,0.022821567641457693,0.0,1.0491223609497826e-27,2.170891934344228e-18,7.501412849575247e-34,9.194845798952898e-28,3.0522994960384788e-30,6.381821571676464e-11,3.6003266755928547e-54,6.381820894155644e-11,4.053167077065955e-37,1.5011275668432894e-35,5.193054398587382e-42,3.8324724000297252e-50,7.041726111043303e-20,1.2367741310283444e-38,3.4852871889486e-09,1.0319318082179901e-10,4.1778909345390096e-13,5.927057968338374e-20,2.194804312235051e-19,4.108704156058227e-13,1.8041532329467415e-16,1.711441285442674e-15,3.552006456703978e-16,1.269071594270038e-29,8.492815467329213e-28,6.087688773921678e-26,8.462635210569157e-19,1.9740842720936944e-19,2.3467009981748975e-34,1.3902251114250045e-28,5.819602346164723e-43,6.830607252666012e-44,2.5854418764151303e-40,5.191137616924196e-36,1.777318157174731e-52,9.531678026484726e-23,1.1412571255417213e-42,9.451624715917819e-31,5.193504080253822e-47,1.106482555084323e-50,1.6249301496787363e-38,8.702585847184084e-43
8.983815743704253e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727234055124,0.11866996161995771,0.022821567628949428,0.0,1.9932447199091623e-27,3.3551386876442836e-18,2.4996548539235057e-33,1.7481268123071866e-27,6.079068528408611e-30,7.928929834760382e-11,1.2151576572905887e-53,7.928928789321289e-11,9.365671507842054e-37,3.495441865309221e-35,1.2622744904949716e-41,1.4784827168512239e-49,1.0866248763404177e-19,3.423122648022618e-38,4.3302050659070634e-09,1.2820970922656673e-10,5.206432058991087e-13,9.145185717927277e-20,3.3865261756922277e-19,5.098028121821383e-13,2.2577045995848874e-16,2.5703368184494024e-15,6.684137175785443e-16,3.5850768209107595e-29,1.6126896724480217e-27,1.158789384915299e-25,1.072592372572566e-18,3.04578340708034e-19,5.3894275223246535e-34,2.6404887985073747e-28,2.245002196783392e-42,1.899708985896609e-43,6.265816698053264e-40,1.1993996822187829e-35,8.24541509899245e-52,1.4708529346321218e-22,3.1587958963080464e-42,1.513788696841055e-30,1.6947174241618124e-46,5.365113390473262e-50,3.949713631623797e-38,2.1183961804395826e-42
1.0736755402145011e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072714704133,0.11866996075946869,0.022821567616441163,0.0,3.3872912598745634e-27,4.796272963501207e-18,6.756842442850777e-33,2.9716087718223216e-27,1.0682838379858714e-29,9.476038098616589e-11,3.3262518143426863e-53,9.47603660574697e-11,1.8744487795323234e-36,7.032097560001767e-35,2.622152474749424e-41,4.535589641395447e-49,1.5517705187111786e-19,7.918484663727334e-38,5.1751228529919084e-09,1.532262375144189e-10,6.241567702914101e-13,1.3058481989178146e-19,4.835706532373598e-19,6.084739764940405e-13,2.7101094934165575e-16,3.5542880045613176e-15,1.1179846669535724e-15,8.413697836214122e-29,2.7390952975716375e-27,1.9717076785854122e-25,1.3071903600552535e-18,4.348895068261061e-19,1.0637486353121534e-33,4.485809923653391e-28,6.886851229707708e-42,4.439455916891315e-43,1.297805162708756e-39,2.4003151364016796e-35,2.9546747730362885e-51,2.1004699429037974e-22,7.307116610773846e-42,2.2170513297888536e-30,4.506290038448109e-46,1.9917460377392822e-49,8.204832491345828e-38,4.4068996645217994e-42
1.2489695060585769e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727060027476,0.11866995989897977,0.022821567603932898,0.0,5.322164205427373e-27,6.494221159116732e-18,1.5964164645107114e-32,4.669490754430628e-27,1.7208463758493014e-29,1.1023146363232571e-10,7.971691337304093e-53,1.1023144343434052e-10,3.397450043488571e-36,1.278352916935569e-34,4.892716709356741e-41,1.2072495224762236e-48,2.0996099377692509e-19,1.6235726983685878e-37,6.020040550203127e-09,1.7824276568535787e-10,7.283461578661966e-13,1.766670998125875e-19,6.542267612824831e-19,7.068846192526838e-13,3.1613072585284023e-16,4.64480417438193e-15,1.7216996618241866e-15,1.7433339746077573e-28,4.301331493765164e-27,3.100647744743712e-25,1.5500574842934638e-18,5.883306437498025e-19,1.889846282434829e-33,7.045936472549852e-28,1.8330297598550895e-41,9.234215784827486e-43,2.414270067567986e-39,4.350395391447887e-35,9.117706161356891e-51,2.8420188550077755e-22,1.498234982617176e-41,3.0548439621481456e-30,1.0501107697578655e-45,6.285072416927297e-49,1.5309528484502969e-37,8.235060404367482e-42
1.4242634719026527e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072697301355,0.11866995903849092,0.022821567591424632,0.0,7.886494906352414e-27,8.448911083615129e-18,3.411188147940628e-32,6.919260376380398e-27,2.599165974484452e-29,1.2570254628596192e-10,1.7293133407109765e-52,1.2570252002383888e-10,5.7182369930412994e-36,2.1546339248139102e-34,8.429012756620011e-41,2.891657659495521e-48,2.730143540523118e-19,3.0418806953224832e-37,6.864958157540694e-09,2.0325929373938568e-10,8.332240847779304e-13,2.29696393407275e-19,8.506133756749137e-19,8.050354303422535e-13,3.6113150991045634e-16,5.827096632973744e-15,2.4936559325198244e-15,3.290506318093768e-28,6.370209069713191e-27,4.597331972368657e-25,1.8011937478568884e-18,7.648907749822634e-19,3.104808293145186e-33,1.0437434000852225e-27,4.390396705289603e-41,1.7608633465498666e-42,4.146120595397687e-39,7.321949175460483e-35,2.507960139564876e-50,3.6954997221582624e-22,2.8070761605588285e-41,4.027166117559106e-30,2.218024923348387e-45,1.743375147550027e-48,2.6374753810032325e-37,1.4208836108468626e-41
1.6511096221235238e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072686040963,0.11866995792494114,0.022821567575237813,0.0,1.2281724858352883e-26,1.1359442485991037e-17,8.140065097208819e-32,1.0774236071331693e-26,4.124769429257705e-29,1.4572351805608746e-10,4.2142666171331185e-52,1.4572348276678433e-10,1.0309400129652221e-35,3.886665341592248e-34,1.5564507724504133e-40,8.005217170587837e-48,3.668860854089764e-19,6.184503038634593e-37,7.958357363668956e-09,2.3563292978100783e-10,9.699843468917719e-13,3.086293716285675e-19,1.1429369896102057e-18,9.316668183462547e-13,4.191887107341702e-16,7.473269395328713e-15,3.761319118666739e-15,6.730268671441304e-28,9.913016070695882e-27,7.163029560882588e-25,2.1384611887947967e-18,1.0276751965269883e-18,5.40487390964535e-33,1.624738365833046e-27,1.2153647017329692e-40,3.6785969428162135e-42,7.623090535769671e-39,1.3200494753201769e-34,8.294581410290777e-50,4.966130196164559e-22,5.707178805660311e-41,5.485142103786494e-30,5.228564029542425e-45,5.69163344740546e-48,4.870202531839066e-37,2.629180350387241e-41
