Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),H2OX(23),CH2X(27),CHX(28),CX(26),OCX(25),CO2X(24),H2X(49),CH3X(55),C2H4(47),O(29),COX(50),OH(D)X(68),CH4OX(63),CHOX(53),C2H6X(52),C2H4X(215),acetyl(44),C2H4X(70),C2H3X(214),C2H2X(254),C2HX(261),C2H3X(69),C2H3(46),C2H2(288),C2H2(308),C2H2X(309)
7.12141881952559e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679646493,0.11866996602646954,0.02282156769300347,1.2896645314052486e-74,2.243805795963239e-36,2.5259556036422295e-24,1.638920044349139e-52,1.5169435688092384e-36,1.7884982621846532e-84,6.285216848043e-14,3.0802537662030454e-71,6.285216846705577e-14,1.3190717893912169e-48,1.391418824731429e-46,2.0850397040680506e-70,2.41759822954016e-71,9.098481858778154e-26,9.5602622894826e-53,3.4325294652041267e-12,1.0163109675327996e-13,4.06863695795421e-16,7.661832229142874e-26,2.837047918555074e-25,4.0686302501353943e-16,1.8209866891853653e-36,3.3029057448682444e-22,5.021135163721098e-25,1.662531655442577e-28,1.3606973506810783e-47,9.33452275618066e-68,1.1777807903006206e-34,2.5523837160634457e-25,7.939668804396107e-46,7.641933927476147e-22,3.6719477223746146e-64,2.9776564737291096e-37,1.469826933309998e-57,1.8389742266014768e-67,1.7092973376831321e-47,8.821370528885203e-57,1.2564525279093528e-76,1.053785246517681e-63,7.21017991344856e-48,1.1383434854027192e-54,3.812527028351959e-61,3.4048853394498914e-65,1.3268211263206176e-65,1.0781206981290606e-72,6.657956212259074e-82,1.2263063829964148e-83
1.4242843675957827e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679293,0.11866996602297375,0.022821567692952655,6.471433424275291e-72,1.7950494457858187e-35,1.0103852602557899e-23,2.055920706212871e-50,1.2135560089682127e-35,8.973321872613389e-82,1.2570439025076807e-13,1.971365256466003e-69,1.257043901972711e-13,2.110516963873023e-47,2.226267958182813e-45,5.23074665675102e-68,6.065036051821268e-69,3.639395075712891e-25,6.107055587956758e-51,6.8650618382242524e-12,2.0326227965780812e-13,8.137284106918645e-16,3.064729935551622e-25,1.1348191156681332e-24,8.137257255587448e-16,1.4567847879206486e-35,1.3191587741317894e-21,4.009943174293201e-24,2.608012262275751e-27,8.535693339994114e-46,2.342072866038546e-65,9.422273977741772e-34,1.0209530128764088e-24,2.536357931717668e-44,1.5285694029429252e-21,9.21181994227099e-62,2.3821246541443954e-36,4.703437635517003e-56,4.613905588641825e-65,2.7348785267340054e-46,5.636117920131684e-55,6.304318301880385e-74,1.3462628960109276e-61,4.601942134572274e-46,1.408619612350427e-52,9.519303379965534e-59,4.350074948760763e-63,1.6951447794463813e-63,2.754817996699606e-70,3.40248043679935e-79,6.2669332029305365e-81
2.848569338882231e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727678586,0.11866996601598216,0.022821567692851024,3.271545358129229e-69,1.436045653230589e-34,4.0415612565631e-23,2.5983174006337992e-48,9.708452132063489e-35,4.53607146037177e-79,2.5140883381970253e-13,1.2616745543329792e-67,2.5140883360571473e-13,3.3768284975867082e-46,3.562015750642668e-44,1.3221074380633294e-65,1.5329791611025201e-66,1.4557585077273876e-24,3.894937544776766e-49,1.3730126578331255e-11,4.0652464545914505e-13,1.6274598750557053e-15,1.2258884402630088e-24,4.5392717196560116e-24,1.627449118541929e-15,1.1654192322547096e-34,5.260669764789905e-21,3.196854612931573e-23,4.1209141493087205e-26,5.394119528656554e-44,5.92010335032733e-63,7.537854908318075e-33,4.083804368506313e-24,8.088697325521497e-43,3.057867332461713e-21,2.3283469271887472e-59,1.905696763260237e-35,1.5050919221246922e-54,1.166184180735708e-62,4.375807604231958e-45,3.5949246768440737e-53,3.186936213074803e-71,1.7171208509288262e-59,2.9292312299986396e-44,1.7858622848849448e-50,2.3966224505838037e-56,5.5488207383990436e-61,2.1622758226029e-61,7.027970186027878e-68,1.7360460040385677e-76,3.1975946438261123e-78
5.697139281455127e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767717201,0.118669966001999,0.022821567692647763,1.6560825501378875e-66,1.1488456378434454e-33,1.6166397765351323e-22,3.2882150205290284e-46,7.766762441196317e-34,2.296174504959366e-76,5.028177210706047e-13,8.074718133234635e-66,5.028177202146539e-13,5.402925639531367e-45,5.6991788050316915e-43,3.3462839778722167e-63,3.880001566186334e-64,5.823035073807517e-24,2.475874623461725e-47,2.7460256034812275e-11,8.130493770309422e-13,3.254931025167892e-15,4.903523151723998e-24,1.8157040276683025e-23,3.2548878721192313e-15,9.32321110490538e-34,2.0916022476860465e-20,2.539873211713187e-22,6.51937974893599e-25,3.4132116349968415e-42,1.498405884907468e-60,6.030337303525645e-32,1.6335148221200586e-23,2.570835153942495e-41,6.118646828009459e-21,5.893076973461749e-57,1.5245518264226708e-34,4.816237937985719e-53,2.951253050040864e-60,7.001292879314311e-44,2.2852764405906733e-51,1.6132132994286176e-68,2.1827510132459355e-57,1.8544367201715482e-42,2.2592933863626485e-48,6.03518714111334e-54,7.0545605309116525e-59,2.749039901591145e-59,1.7870450517235763e-65,8.828646456436151e-74,1.6261544908019143e-75
1.1394279166600917e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767434403,0.11866996597403266,0.022821567692241237,8.34787317037315e-64,9.190908384077578e-33,6.466677751593956e-22,4.14379427577521e-44,6.213408825467719e-33,1.1574834252220102e-73,1.005635496024535e-12,5.1678179473320764e-64,1.00563549260074e-12,8.64467772705405e-44,9.118518815691374e-42,8.434100937900198e-61,9.779285153852169e-62,2.329214308511627e-23,1.563411038460486e-45,5.492051485284235e-11,1.6260988400510293e-12,6.509906864688768e-15,1.9613843060840515e-23,7.262777097822565e-23,6.509733250035763e-15,7.458338412356013e-33,8.26677115587185e-20,2.0041948835105042e-21,1.0269565175285233e-23,2.150584901416041e-40,3.7765017931573096e-58,4.824352552673582e-31,6.534002329073559e-23,8.11620949869393e-40,1.2248940365125697e-20,1.485302349946475e-54,1.219632187293934e-33,1.541157042964778e-51,7.436149524802669e-58,1.1202066435783496e-42,1.4430924623956304e-49,8.131609033888414e-66,2.7559368590061867e-55,1.5223475474585478e-40,4.899058272166527e-46,3.2185965252175685e-51,8.909777733052615e-57,3.471996772062128e-57,4.514141251697373e-63,4.460241956622932e-71,8.215558511575987e-73
2.2788558936892503e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727668688064,0.1186699659181,0.022821567691428186,4.158952451410766e-61,7.352954914344323e-32,2.586762620256053e-21,5.1612814531152747e-42,4.970724334713336e-32,5.767222485439717e-71,2.01127104774087e-12,3.3074004281906933e-62,2.011271034045743e-12,1.3831471067602526e-42,1.4589114146915712e-40,2.101115970898611e-58,2.4362214245370897e-59,9.316858355272381e-23,9.744315207655775e-44,1.098410321091746e-10,3.252197765597175e-12,1.3019997767795776e-14,7.845336664119723e-23,2.9050792830120283e-22,1.3019295491463996e-14,5.96630117404765e-32,3.229601211328518e-19,1.5604899508552426e-20,1.5987556567386774e-22,1.3391989212354248e-38,9.407140786271145e-56,3.859609673929815e-30,2.613555053665675e-22,2.528808698823428e-38,2.4544465623280785e-20,3.70015235888778e-52,9.756907763182186e-33,4.931458333153534e-50,1.8512965798292175e-55,1.7923295788896648e-41,8.994535436635561e-48,4.0510924929468353e-63,3.433667547031188e-53,9.299395518799767e-39,5.960648456966035e-44,7.819178751404745e-49,1.1107579565597614e-54,4.328471898936333e-55,1.1255973065455661e-60,2.22425991639983e-68,4.0971909436972224e-70
4.557711847747566e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727657376135,0.11866996580623468,0.022821567689802088,2.0224441995254607e-58,5.882728588269399e-31,1.0347736108947243e-20,6.275000248843537e-40,3.976574738263288e-31,2.8051190258051933e-68,4.02254215840716e-12,2.1167320606521752e-60,4.022542103627076e-12,2.213030896491318e-41,2.3340931503230155e-39,5.109543937216675e-56,5.924418290099724e-57,3.7267440169144257e-22,5.922683643337947e-42,2.1968206510292762e-10,6.504395614713364e-12,2.6040774554064852e-14,3.1379740481948443e-22,1.1620063998206434e-21,2.603790593707784e-14,4.772449407845755e-31,1.2340248824067629e-18,1.1841499660868425e-19,2.4291634317573857e-21,8.139266119100364e-37,2.287172038247316e-53,3.0878793303041767e-29,1.0453852585931376e-21,7.682068132190672e-37,4.9275268873999864e-20,8.997849895178414e-50,7.805286102179021e-32,1.5779104384933257e-48,4.496118920180802e-53,2.867723678839656e-40,5.46702589567623e-46,1.9698903924900725e-60,4.1698058503070527e-51,5.395730376646895e-37,6.865656744637371e-42,1.802898570834341e-46,1.3505286043093965e-52,5.262891430990666e-53,2.737457553061159e-58,1.0818272068528975e-65,1.992978230274863e-67
6.836567801805883e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727646064206,0.11866996569436936,0.02282156768817599,1.7054929543032914e-57,1.6821525858144844e-30,2.198989407179169e-20,4.039791602501041e-39,1.1805448170023821e-30,2.3552406335189778e-67,6.033813276306523e-12,1.2018169735941643e-59,6.033813159899735e-12,8.3723373039434e-41,8.898473200423951e-39,3.78691582780566e-55,4.390847570827038e-56,7.919331964478329e-22,3.264073649150838e-41,3.295230965777692e-10,9.75659346185345e-12,3.906218214745286e-14,6.667959102171079e-22,2.4692264020248746e-21,3.905600236582461e-14,1.3645251151204377e-30,2.5417713774333086e-18,3.2855578674437345e-19,8.724667887838921e-21,4.462770404177685e-36,1.7035193708621835e-52,8.829704881178052e-29,2.221389663660478e-21,3.52347064823349e-36,7.414582485783442e-20,6.668663159734058e-49,2.2317845400303507e-31,7.405433449649491e-48,3.3477316821067745e-52,1.0849174479327869e-39,3.0129636400683135e-45,1.6582946967047844e-59,2.695131049279358e-50,2.635915683213304e-36,3.5076701176471964e-41,9.675312474774085e-46,8.732253969307194e-52,3.402895593182902e-52,2.036461033386902e-57,9.113039525802663e-65,1.6788746116752167e-66
1.1394279709922518e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727623440353,0.11866996547063871,0.022821567684923792,2.669162530997485e-55,7.7313793841585e-30,6.08016862693962e-20,1.6641056139538408e-37,5.529907417309184e-30,3.0224424799823765e-65,1.005635554103698e-11,3.2307999765142525e-58,1.0056355219210381e-11,6.607508613911733e-40,7.316492718796246e-38,2.7368460840821105e-53,3.1732522209278993e-54,2.1894630077376814e-21,7.447611444647106e-40,5.492051534518068e-10,1.626098914822936e-11,6.510777555318462e-14,1.8433264762230085e-21,6.826419529957994e-21,6.509013931884635e-14,6.2695017535502494e-30,6.512952415893166e-18,1.3846788717209577e-18,6.178024443708321e-20,1.0617842192471448e-34,1.5027178039959553e-50,4.058180237202641e-28,6.1411040074465765e-21,4.6956396994150986e-35,1.2444594774775392e-19,4.819231168705031e-47,1.0255904509656713e-30,1.032305228931138e-46,2.9475755123831297e-50,8.562257310165858e-39,6.87474303135113e-44,2.6224279398225296e-57,1.0643760698001435e-48,6.804536387682941e-35,1.895154315452537e-39,1.076469242591791e-43,3.4558628262656466e-50,1.346753944925487e-50,1.4156209706862242e-55,1.1254735436044564e-62,2.073807874627887e-64
1.5377758266546814e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727603666915,0.11866996527509625,0.022821567682081344,1.565767298750901e-54,1.6960517460420673e-29,1.0653276087715206e-19,7.191577621827688e-37,1.2439724416584535e-29,1.4823332025779777e-64,1.3572091348383258e-11,1.3262638187643017e-57,1.3572090784537286e-11,1.7877933260730156e-39,2.0601103199032566e-37,1.2735670819324692e-52,1.4766297188786e-53,3.836010112078919e-21,2.7818380794044196e-39,7.41209114960893e-10,2.194588570058515e-11,8.787410692066303e-14,3.229380921499445e-21,1.1959811974359523e-20,8.78426307873452e-14,1.3751244184040992e-29,1.0883082305317791e-17,2.9033375417543075e-18,1.5836973902169101e-19,4.166037944929887e-34,8.416044297711099e-50,8.902434134415402e-28,1.0758984399836769e-20,1.547357664338248e-34,1.6883377147284067e-19,2.2425526145597213e-46,2.2496739984855246e-30,3.3741600103117376e-46,1.650542455617548e-49,2.3166908172706996e-38,2.5678677150391027e-43,1.6146912889784795e-56,4.3918707379679706e-48,2.7234325710804045e-34,9.367042158991397e-39,6.472205180950205e-43,1.4265237097896951e-49,5.5592025815040085e-50,6.305550742031668e-55,5.289527643586128e-62,9.74666233718126e-64
1.936123682317111e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727583893476,0.1186699650795538,0.022821567679238895,6.710231381679048e-54,3.1736510604484257e-29,1.649831843507683e-19,2.4403403013301225e-36,2.368877732373584e-29,6.742388000685454e-64,1.7087827179417606e-11,3.967255001730351e-57,1.708782630626858e-11,4.048118791120162e-39,4.655402894722658e-37,5.02564324877761e-52,5.826934225849777e-53,5.940351163206981e-21,8.307194225531451e-39,9.33213071494434e-10,2.763078224646791e-11,1.1064304945449304e-13,5.0006408862066824e-21,1.852019697119757e-20,1.1059343885964889e-13,2.572655677797712e-29,1.6077469358196813e-17,5.177660589284261e-18,3.388568037242262e-19,1.198705522270442e-33,3.0674579932068658e-49,1.665797223760313e-27,1.6660412461884953e-20,3.910189946926509e-34,2.1367938757831722e-19,8.849216025829804e-46,4.209199920967074e-30,9.015307177467103e-46,6.0107609299673105e-49,5.24571018299967e-38,7.668267378156382e-43,6.509396673941963e-56,1.5272239107434127e-47,7.474122172538838e-34,2.764826874703619e-38,2.0204011292275896e-42,4.9646246786628544e-49,1.934744440652352e-49,2.5340503719954755e-54,2.4397852794717176e-61,4.495902423354584e-63
2.3344715379795406e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072756412004,0.11866996488401134,0.022821567676396447,2.262393967241343e-53,5.26544098847119e-29,2.3524170526383995e-19,6.630150253256432e-36,3.9961950593019445e-29,2.2258667220033823e-63,2.0603563032440754e-11,1.01772747896367e-56,2.0603561787531435e-11,7.820941096968897e-39,9.117176734849904e-37,1.507314176982277e-51,1.7476296819113406e-52,8.469648462535508e-21,2.0125259208521616e-38,1.1252170234093293e-09,3.33156787863421e-11,1.3341453548722012e-13,7.12942132981418e-21,2.6405129877539582e-20,1.3334268439168349e-13,4.267592882014226e-29,2.1942710574352477e-17,8.222301467071554e-18,6.225409688730558e-19,2.9486665567995376e-33,9.568757027658154e-49,2.763697364584655e-27,2.375319439942737e-20,8.459494998787469e-34,2.589499582689262e-19,2.6540509838238515e-45,6.982936362471491e-30,1.9937703006891686e-45,1.8742564704441915e-48,1.0134686265411656e-37,1.857744774358788e-42,2.249629695496578e-55,4.1220632370620287e-47,1.8196213065848085e-33,7.776223168099508e-38,6.543455571674342e-42,1.3408676880740884e-48,5.225478932321814e-49,7.588994440631032e-54,8.059938199207148e-61,1.4853111988115634e-62
3.1311672493044e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072752457316,0.11866996449292648,0.02282156767071155,1.5788125138845314e-52,1.112510596596163e-28,4.025260009126858e-19,2.9338100467986354e-35,8.741199546444171e-29,1.2359683508149127e-62,2.763503478832419e-11,4.383364757685199e-56,2.7635032658330573e-11,2.0458279861046705e-38,2.510400008362739e-36,7.46965940931768e-51,8.660351190468965e-52,1.4491458518272962e-20,7.36668474277853e-38,1.5092249167703995e-09,4.468547185247153e-11,1.7896358374399544e-13,1.2197191808626532e-20,4.5177000020084837e-20,1.7883763406793585e-13,9.014330599651877e-29,3.496000679994039e-17,1.6213441098552892e-17,1.5014429164000619e-18,1.1694409968978606e-32,6.371902136903378e-48,5.839107704437282e-27,4.0638751949369347e-20,2.7074763816048214e-33,3.5045431074023163e-19,1.3151914926457903e-44,1.475190711599069e-29,6.373482390435426e-45,1.2479207384283358e-47,2.651067527030159e-37,6.800157673332651e-42,1.7130175257616068e-54,1.7218241308068523e-46,7.142689167191495e-33,3.991814026769918e-37,4.391933850283975e-41,5.606144389977817e-48,2.1847847995843137e-48,3.6111245593325957e-53,4.3450782195129397e-60,8.007789197675328e-62
3.927862960629259e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727485026284,0.1186699641018416,0.022821567665026653,6.653048428225015e-52,2.0113067658644283e-28,6.135972471670304e-19,9.316133299303783e-35,1.6279255844151054e-28,4.719519941677149e-62,3.4666506625719444e-11,1.305589884765879e-55,3.466650337909077e-11,4.4052115200560427e-38,5.577837010098304e-36,2.6154972444394826e-50,3.0323710676976587e-51,2.2088819861790144e-20,2.0495542061445684e-37,1.8932327930075777e-09,5.6055264896324224e-11,2.2452295378300163e-13,1.859002794190003e-20,6.885897538537541e-20,2.2432679143373283e-13,1.6292752704060391e-28,4.9809730839468744e-17,2.7475751375838102e-17,3.0017000893941345e-18,3.2981118791805655e-32,2.3890860507624937e-47,1.0556161421562812e-26,6.194025990719132e-20,6.6541025442856e-33,4.435342065429476e-19,4.605008917419519e-44,2.666649070234774e-29,1.6089333654300844e-44,4.675648161863573e-47,5.708457713383153e-37,1.891944433252892e-41,6.880721253779559e-54,5.325930394806059e-46,1.9900667042661196e-32,1.2921737912263729e-36,1.6157042581516032e-40,1.7354360092556673e-47,6.763266596868447e-48,1.2311952889806877e-52,1.619435717097855e-59,2.9847029261480036e-61
4.724558671954118e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072744547941,0.11866996371075676,0.022821567659341756,2.286725538135638e-51,3.313642877413134e-28,8.71346916458752e-19,2.5112869825226458e-34,2.743764124923708e-28,1.522030469895973e-61,4.1697978549990197e-11,3.359567319105712e-55,4.16979739399216e-11,8.470479064040003e-38,1.0964142212678418e-35,7.749328034778335e-50,8.984321862071392e-51,3.136559378542745e-20,4.917114833577203e-37,2.2772406509920634e-09,6.742505791643214e-11,2.700939613443289e-13,2.6394896965767976e-20,9.777412631049092e-20,2.6980977539986237e-13,2.6835315454293505e-28,6.61861140448214e-17,4.2440588027217737e-17,5.3743859272437504e-18,8.010792077437691e-32,7.512787252760597e-47,1.7390686409619582e-26,8.794794224573741e-20,1.4222325498458355e-32,5.382935049714233e-19,1.364356064125372e-43,4.392743151629117e-29,3.5598913638014213e-44,1.4694892878757393e-46,1.0976410734073337e-36,4.539013605945067e-41,2.3816038564839276e-53,1.4139170492379255e-45,4.7157285751315053e-32,3.5200523957261034e-36,5.015240746181715e-40,4.610929265127945e-47,1.7969666783990182e-47,3.58478023358612e-52,5.125933827196636e-59,9.447849530573524e-61
5.521254383278977e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072740593254,0.11866996331967193,0.02282156765365686,6.953729514126195e-51,5.105058247535943e-28,1.1764909945635838e-18,6.036907771729458e-34,4.299358219537882e-28,4.348340035449405e-61,4.8729450562449395e-11,7.771266064448708e-55,4.872944433838558e-11,1.4985352271373551e-37,1.968518006123169e-35,2.0386797508568473e-49,2.3635365787427266e-50,4.234737897248057e-20,1.058805563491147e-36,2.6612484904456557e-09,7.879485091243378e-11,3.1567741190412597e-13,3.5632889656438603e-20,1.3200153324111143e-19,3.152864927090637e-13,4.133174398100653e-28,8.372972076690442e-17,6.129928109853222e-17,8.87978211793061e-18,1.7446822215844915e-31,2.120939005341974e-46,2.6791244256822245e-26,1.1873253933327004e-19,2.740604884555886e-32,6.347578028891941e-19,3.589208728667716e-43,6.766622711636755e-29,7.14867571462641e-44,4.14650779526237e-46,1.9418679841769977e-36,9.773939323737972e-41,7.387393380403933e-53,3.357044229048207e-45,9.877870471142535e-32,8.371412241261504e-36,1.3548882582174697e-39,1.0957074025987397e-46,4.2702180224274737e-47,9.31008908562636e-52,1.4436409471897676e-58,2.660986972071633e-60
7.114645805928696e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727326838793,0.11866996253750232,0.022821567642287065,8.035698894450439e-50,1.0612137574455852e-27,1.9293257957970563e-18,3.327152472318834e-33,9.141971959071978e-28,4.4492774746601676e-60,6.279239485251356e-11,3.784131542365329e-54,6.279238464702511e-11,4.074507699214094e-37,5.401401750862303e-35,1.5210270111949443e-48,1.763271697285249e-49,6.943847343910794e-20,4.341459140107302e-36,3.4292641136245132e-09,1.0153443683194422e-10,4.0688454381841257e-13,5.841627818907151e-20,2.1642811072823675e-19,4.062210862521074e-13,8.586284710998528e-28,1.209322722647659e-16,1.1069156413299692e-16,2.0722355517875658e-17,7.163799322363314e-31,1.7335438396705107e-45,5.568554166082925e-26,1.9466179951545227e-19,8.482407559502854e-32,8.328138778931908e-19,2.6774865902712882e-42,1.4061581751355962e-28,2.5478407090325073e-43,3.3784391850382603e-45,5.2799389299882065e-36,4.00771763444757e-40,8.536541928347954e-52,1.8256918191353498e-44,3.506344977490711e-31,3.8359255129362705e-35,8.39890985582885e-39,5.979558257207466e-46,2.3304526546541516e-46,6.828423687288577e-51,1.441292781595174e-57,2.657424790865932e-59
8.708037228578414e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727247745056,0.11866996175533279,0.02282156763091727,4.02516075887466e-49,1.911206790972407e-27,2.8721141730538994e-18,1.1600405474281892e-32,1.6676738943961095e-27,2.199811100368911e-59,7.685533949582567e-11,1.2225695060973651e-53,7.685532430501712e-11,8.988887560883311e-37,1.1941686896483717e-34,6.346109485965941e-48,7.356529340125777e-49,1.0336204304941675e-19,1.256741699201572e-35,4.19727966254494e-09,1.2427402265485964e-10,4.981473429077983e-13,8.693699387385649e-20,3.2213351370329057e-19,4.97130578417927e-13,1.5454008181445156e-27,1.6018589744110647e-16,1.7510324065361697e-16,4.030401044324873e-17,2.066532952108698e-30,7.237159392189676e-45,1.0027462479604693e-25,2.8972062831018683e-19,2.017833520069298e-31,1.0377023591934154e-18,1.1170219119313779e-41,2.5316570766904963e-28,6.802692917598087e-43,1.407375613138753e-44,1.1648248500433051e-35,1.160149512906202e-39,4.199152558540694e-51,6.35088530882707e-44,9.079217632070264e-31,1.1759007968121864e-34,3.096958737146098e-38,2.0855061610169746e-45,8.128203163926298e-46,2.8424885938251887e-50,7.093488661826142e-57,1.3081160237721567e-58
1.0301428651228133e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727168651313,0.11866996097316335,0.022821567619547477,1.4513965975787636e-48,3.1239811817007027e-27,4.004865804017216e-18,3.179839420072894e-32,2.7473745264607807e-27,7.8881261497272135e-59,9.091828449229428e-11,3.188190213317259e-53,9.09182633123649e-11,1.730850960178983e-36,2.3019194537310023e-34,1.997769101315523e-47,2.315771107599492e-48,1.441180766859391e-19,2.974406182842596e-35,4.965295137207203e-09,1.4701360838118383e-10,5.894685213871592e-13,1.2119158116469326e-19,4.491122269424984e-19,5.880149759618581e-13,2.5245266374996692e-27,2.0061067584327939e-16,2.535619158335962e-16,6.947041122418425e-17,4.8932396723554695e-30,2.28886182591532e-44,1.6388246206405256e-25,4.0390106631804854e-19,4.084168265193539e-31,1.24942322237616e-18,3.516147793145692e-41,4.136900232260079e-28,1.52444305997705e-42,4.4431854173553443e-44,2.2429274892120672e-35,2.7458340254476835e-39,1.5140025416017321e-50,1.7367401725287795e-43,1.9524588262920928e-30,2.8935133098283265e-34,8.88316811981289e-38,5.716703536048177e-45,2.2281251689577882e-45,8.94382522076444e-50,2.5398899385744797e-56,4.6845695141480024e-58
