Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2OX(23),H2X(49),CH3X(55),C2H4(47),COX(50),CO2X(24),CHOX(53),O(29),acetyl(44),C2H4X(215),C2H4X(70),C2H6X(52),CH4OX(63),HOCO(73),CHO2(74),S(216),CHO2X(213)
6.6126032750306096e-21,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767999966,0.11866996602996208,0.02282156769305424,1.5813031400286303e-96,1.7983465669960744e-45,2.178867373454643e-30,7.0479506694628e-71,1.1851094751954366e-45,6.680417221838129e-109,5.836146779708841e-17,1.929580668570283e-89,5.836146779708113e-17,9.575852702743482e-61,6.471275917697495e-60,8.364374733232722e-92,9.698473420118777e-93,7.848186177549054e-32,2.453808661052495e-71,3.1872799739775597e-15,9.436969517950093e-17,3.777935394645386e-19,6.60896866912538e-32,2.4471879896788123e-31,3.7779352907798065e-19,5.191452423804725e-27,1.3345095490345734e-31,2.884388086885694e-35,2.0686518119291427e-60,1.4594775293823313e-45,9.43969225276734e-44,2.2016425397779155e-31,1.6614672468335162e-63,1.4730451109502976e-85,1.229237341058836e-86,1.3367094754174572e-87,7.0950842417863225e-25,4.671472982740372e-101,1.7154780516759617e-77,2.5334346022783088e-85,1.2408709881639625e-59,6.352544894109588e-74,1.8314501426557622e-112,1.6878211233509422e-120,8.075431171450412e-173,1.1068392548415318e-100
1.3230951644131618e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679999333,0.11866996602995883,0.02282156769305419,4.060325051740093e-94,1.4397707278966532e-44,8.721263097783343e-30,4.5222939264962795e-69,9.490487462294729e-45,1.7145992689206302e-106,1.1677364060529473e-16,1.2368403191077696e-87,1.1677364060526554e-16,1.5338006216655103e-59,1.0366091016650588e-58,1.073399742612617e-89,1.2446045523675864e-90,3.141319767366389e-31,7.920551485231277e-70,6.377329087809171e-15,1.8882137966845187e-16,7.559153200336298e-19,2.6453097798966917e-31,9.79512950847007e-31,7.559152784597961e-19,2.0778804408577913e-26,1.0683931058712574e-30,2.312378473522303e-34,6.636654767418832e-59,1.1684694314358485e-44,7.557586803574323e-43,8.812307796153414e-31,5.3231317347413685e-62,1.890357966978943e-83,1.5781550478620234e-84,1.7161331432245752e-85,1.4196334332801135e-24,1.1994997033861928e-98,1.0992571660057686e-75,1.6354479914571781e-83,1.987550093109467e-58,2.0352588758511297e-72,9.410706448651e-110,8.677893969997883e-118,1.3285694531487943e-168,2.8436771154608634e-98
2.6467648382333635e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767999868,0.11866996602995233,0.022821567693054098,1.0430620523778996e-91,1.1522541621930237e-43,3.489733509004992e-29,2.9036988715472385e-67,7.596236513033876e-44,4.403641788273846e-104,2.3359798622170613e-16,7.921891362356133e-86,2.335979862215894e-16,2.4554131051257865e-58,1.659539152766546e-57,1.3784213027834334e-87,1.598276354737711e-88,1.2569370827957908e-30,2.574129176816908e-68,1.2757427315467267e-14,3.7772474864634706e-16,1.5121589123924133e-18,1.058468451748338e-30,3.91932767312638e-30,1.5121587460386547e-18,8.313800537869915e-26,8.549976226122329e-30,1.855589775130374e-33,2.1306725903886347e-57,9.351306398297128e-44,6.048515617021238e-42,3.5260709675003835e-30,1.7043715510611034e-60,2.4275296365340066e-81,2.02707497526411e-82,2.2043024233343514e-83,2.8398839229875422e-24,3.0813882286753073e-96,7.0393222187590505e-74,1.0629079234661681e-81,3.1818063423577264e-57,6.516742335026251e-71,4.8362370025520086e-107,4.469039064925544e-115,2.181230900795319e-164,7.306943546576941e-96
5.2941041858737674e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767999736,0.11866996602993934,0.02282156769305391,2.6854054000314285e-89,9.21978404104206e-43,1.3961944609964642e-28,1.8687001490422139e-65,6.078528203436805e-43,1.1335701661780197e-101,4.672466774545248e-16,5.071967615607366e-84,4.672466774540577e-16,3.929726959917623e-57,2.6560345512465237e-56,1.7741578513396083e-85,2.057131977896987e-86,5.028566799467264e-30,8.483595254747501e-67,2.5517623770762963e-14,7.555314866021107e-16,3.0246462220148245e-18,4.234562818095763e-30,1.56798627656983e-29,3.024645556457295e-18,3.3257193387598313e-25,6.840614890646898e-29,1.492728885373317e-32,6.856310782591958e-56,7.482465476422124e-43,4.839970317469114e-41,1.410657985185975e-29,5.455148845051002e-59,3.1244589301868605e-79,2.609415505476067e-80,2.837557797231479e-81,5.6803867884202676e-24,7.933007939786735e-94,4.5061501206284324e-72,7.004572849127383e-80,5.092271495899185e-56,2.0859839768823303e-69,2.49029823116151e-104,2.3119381990095795e-112,3.577393589440253e-160,1.881270376868055e-93
1.0588782881154575e-19,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679994737,0.11866996602991335,0.022821567693053532,6.9479670875605655e-87,7.37652768492962e-42,5.5858228106809605e-28,1.2086345570622155e-63,4.8634382349944656e-42,2.9325035805471465e-99,9.34544059920144e-16,3.246685700507776e-82,9.345440599182754e-16,6.288416049612712e-56,4.250272850663123e-55,2.2948842408153434e-83,2.660913033078061e-84,2.0115904251068865e-29,2.871314700056065e-65,5.1038016681272363e-14,1.5111449625135314e-15,6.049621341058446e-18,1.693962805957321e-29,6.272455533432427e-29,6.049618678338348e-18,1.3301222702091566e-24,5.471947520268466e-28,1.2070543252113593e-31,2.2174304600801433e-54,5.986540065734703e-42,3.8727259820995815e-40,5.643091135213161e-29,1.74558260887048e-57,4.041507075982238e-77,3.375743914162955e-78,3.670888506890088e-79,1.1361400063357183e-23,2.0524306650818794e-91,2.8838401739866073e-70,4.739559633978958e-78,8.148739628986483e-55,6.676151065645359e-68,1.288427228716975e-101,1.2075041330973918e-109,5.864091684299676e-156,4.8666909914736777e-91
2.117814027171619e-19,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767998948,0.11866996602986137,0.022821567693052776,1.815652607077156e-84,5.901502471557973e-41,2.2348921384586152e-27,7.895522763203617e-62,3.890996871731499e-41,7.661862588858401e-97,1.8691388248513124e-15,2.0780793266612088e-80,1.8691388248438375e-15,1.0062148055416602e-54,6.800930471044223e-54,2.9980800235023294e-81,3.476266924435489e-82,8.046689122767459e-29,1.0187927298624658e-63,1.0207880250196317e-13,3.0223719143359466e-15,1.209957357977528e-17,6.776125524536075e-29,2.509084283369406e-28,1.2099562926276202e-17,5.3185168791286036e-24,4.3760642817142376e-27,9.8609127563115e-31,7.243918559474153e-53,4.789458307797777e-41,3.098938881562578e-39,2.2573282685645615e-28,5.584157214635133e-56,5.279900940241656e-75,4.410940589582023e-76,4.796598363936755e-77,2.272345678951688e-23,5.363020742367805e-89,1.8451015021815998e-68,3.361044287008356e-76,1.3038867656589844e-53,2.1365286502093e-66,6.731051639185228e-99,6.42756519727352e-107,9.60959685479513e-152,1.2712616402929028e-88
4.235685505283942e-19,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679978966,0.1186699660297574,0.022821567693051263,4.836457048302443e-82,4.721314314184421e-40,8.943522923273966e-27,5.257471945345807e-60,3.1128960135744163e-40,2.0403078994680554e-94,3.7383283547133655e-15,1.3300349248105526e-78,3.738328354683468e-15,1.609998279756416e-53,1.0881883304508894e-52,3.992142469242979e-79,4.6288800234590945e-80,3.2187411347743906e-28,3.89895442980469e-62,2.0416037414203296e-13,6.044825817979069e-15,2.419948607118535e-17,2.71050421769934e-28,1.0036541124551164e-27,2.4199443438860226e-17,2.1257010513625027e-23,3.498215004108964e-26,8.214988580268404e-30,2.4125014279356032e-51,3.831655821516599e-40,2.4801865073347623e-38,9.029496485007757e-28,1.785632483961105e-54,7.030538219594664e-73,5.8752647824352546e-74,6.388964566773923e-75,4.544769094697972e-23,1.4283670634858012e-86,1.1800151568957608e-66,2.569896795371401e-74,2.086289567207423e-52,6.837147679704072e-65,3.5829623896934906e-96,3.548412226022015e-104,1.574349968633743e-147,3.38360583322136e-86
8.471428461508588e-19,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767995794,0.11866996602954948,0.02282156769304824,1.3342818691714302e-79,3.777096713916436e-39,3.5804566458084257e-26,3.625569893091049e-58,2.4903562174377677e-39,5.625826208830075e-92,7.476707414436344e-15,8.512428811016686e-77,7.476707414316747e-15,2.576040917461498e-52,1.7411327035690274e-51,5.504560857201721e-77,6.38252558394269e-78,1.2875095511867238e-27,1.6555354432928618e-60,4.0832351741692487e-13,1.2089733625258488e-14,4.839934320132653e-17,1.084211806165533e-27,4.01465712635514e-27,4.83991725309036e-17,8.488930839048551e-23,2.7942636116976393e-25,7.092613649699555e-29,8.322707474296034e-50,3.0653582010390285e-39,1.9857317862157125e-37,3.6118350992964936e-27,5.705406318523638e-53,9.694048655309141e-71,8.105392942986902e-72,8.814118366394939e-73,9.08966420824792e-23,3.9395421669895707e-84,7.540800388226384e-65,2.179559675635083e-72,3.338119901037336e-51,2.187927893804048e-63,1.9739292170055224e-93,2.0945465580878045e-101,2.5781275543285604e-143,9.32109174712725e-84
1.694291437395788e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767991589,0.11866996602913363,0.022821567693042197,3.905741181006949e-77,3.0216959997783165e-38,1.4345877805375306e-25,2.6526332482921833e-56,1.992300735903821e-38,1.6454131954799724e-89,1.4953465533877776e-14,5.448020118201883e-75,1.4953465533399392e-14,4.121700392488679e-51,2.7858368182763247e-50,8.051407598657294e-75,9.335588237665488e-76,5.150064399632665e-27,7.896177801532037e-59,8.166498039457185e-13,2.4179549239790018e-14,9.679918677803204e-17,4.336862002246676e-27,1.605870888250518e-26,9.679850298282769e-17,3.384472830415817e-22,2.2285083521173014e-24,6.503259669664167e-28,3.047211642848021e-48,2.4522965756411306e-38,1.5910782561416707e-36,1.4447411990631698e-26,1.820186378425275e-51,1.4179283388136335e-68,1.1865631311187433e-69,1.2903251448055876e-70,1.8179647563577331e-22,1.152702441754252e-81,4.8115745950196783e-63,2.076380377244985e-70,5.341037112948912e-50,7.001432202514945e-62,1.1527746649704657e-90,1.3857420890535157e-98,4.216792150463024e-139,2.7220399565017327e-81
3.3885886198856462e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679831784,0.11866996602830192,0.022821567693030106,1.2485075595294869e-74,2.4173650888557406e-37,5.757373605229262e-25,2.1192156222681593e-54,1.593846892251745e-37,5.253595514939999e-87,2.9906981772742555e-14,3.486753873557997e-73,2.990698177082901e-14,6.594748530492731e-50,4.457356559184878e-49,1.2857264260903378e-72,1.4907966963207067e-73,2.0600309990140812e-26,4.174790253285029e-57,1.6333023769193447e-12,4.835918046874384e-14,1.9359939694921243e-16,1.7347433878996432e-26,6.423498847376959e-26,1.9359665296072538e-16,1.3449801625169027e-21,1.7718442408905264e-23,6.51739155966796e-27,1.2186442989464974e-46,1.961835821977147e-37,1.2768047811951894e-35,5.778977981000531e-26,5.789343808852326e-50,2.2642842354442628e-66,1.897029149012119e-67,2.0629525062430715e-68,3.636038678715415e-22,3.682562342455452e-79,3.060916748755768e-61,2.1933041490376983e-68,8.545695585372144e-49,2.2404670467124275e-60,7.344657371647654e-88,1.0890079028244019e-95,6.873868948147e-135,8.672693388304669e-79
6.777182984865363e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767966358,0.11866996602663851,0.022821567693005928,4.446936688115155e-72,1.9338967266412928e-36,2.317884615374771e-24,1.886430198128076e-52,1.2750800331749165e-36,1.868797689872198e-84,5.981401425039977e-14,2.231529173385299e-71,5.98140142427456e-14,1.0551619851635642e-48,7.131778393299821e-48,2.2875149021289288e-70,2.652367734805825e-71,8.240134475767622e-26,2.3718550008169403e-55,3.2666075225307525e-12,9.671844292621454e-14,3.872019543462254e-16,6.938935777786466e-26,2.569401972967016e-25,3.8719090923432033e-16,5.310698223378072e-21,1.4002351244468138e-22,7.280387510825239e-26,5.430958425467661e-45,1.5694593710993755e-36,1.0276368654638512e-34,2.311592922174634e-25,1.8304054665484802e-48,4.0285254477685044e-64,3.379508146628925e-65,3.6752108977674574e-66,7.27249552859794e-22,1.3107966872058289e-76,1.9357119241457377e-59,2.4904914934880754e-66,1.367314186026054e-47,7.169500031556359e-59,5.211872770247442e-85,1.0638893994578927e-92,1.1112807147990471e-130,3.077630785156235e-76
1.3554371714824796e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767932717,0.1186699660233117,0.022821567692957567,1.756905299145854e-69,1.5471213869976883e-35,9.38679149762807e-24,1.8627047237009719e-50,1.020065031021873e-35,7.375016677872666e-82,1.1962807920542482e-13,1.4281807810897224e-69,1.196280791748081e-13,1.6882609143439045e-47,1.141083184045177e-46,4.514975046754152e-68,5.235100992021839e-69,3.2960558873525303e-25,1.3988601513377416e-53,6.533217812410192e-12,1.934369678394082e-13,7.744159616285773e-16,2.7755387990805123e-25,1.0277607761010447e-24,7.743712472251713e-16,2.070848529555745e-20,1.093542045765199e-21,9.016389789997033e-25,2.684327804142518e-43,1.255549845023999e-35,8.316785678639742e-34,9.246367890835709e-25,5.720100148836805e-47,7.951281833230385e-62,6.677767433334302e-63,7.262501977959348e-64,1.4546645249031288e-21,5.175784842221889e-74,1.210063633117733e-57,2.936585717502777e-64,2.187704998698281e-46,2.2942354441705163e-57,4.10425295974312e-82,1.2946720717704308e-89,1.7649312244059553e-126,1.2119605474354048e-73
2.710874917474366e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767865435,0.11866996601665808,0.02282156769286085,7.456858241091731e-67,1.2377021400988896e-34,3.840691587526043e-23,1.976118825800089e-48,8.160524213814945e-35,3.1279662197565977e-79,2.3925620911431736e-13,9.140363340985262e-68,2.3925620899185055e-13,2.7012187313461982e-46,1.8257243611457e-45,9.576372743220742e-66,1.110377269258052e-66,1.3184227752318229e-24,8.297713145825982e-52,1.3066438386795563e-11,3.868740176588045e-13,1.548882070492289e-15,1.1101860525259764e-24,4.111039079126493e-24,1.548699226362889e-15,7.884781662894306e-20,8.349840559587442e-21,1.198219548877061e-23,1.4248927257019918e-41,1.0044105167522961e-34,6.796522340677079e-33,3.698540590849931e-24,1.748290839453584e-45,1.6864833645540945e-59,1.4173758456041866e-60,1.54194886142888e-61,2.909988877256849e-21,2.195962190474199e-71,7.399554765944621e-56,3.4833970058495816e-62,3.500329797680218e-45,7.341506310719446e-56,5.37460533006997e-79,2.7065419836139955e-86,2.643536375289157e-121,7.939500915424505e-71
5.42175040945814e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767730871,0.11866996600335084,0.022821567692667414,3.240832742458703e-64,9.901692057876108e-34,1.5964972032972708e-22,2.1469863430701405e-46,6.528420873654147e-34,1.359143608103698e-76,4.785124689274718e-13,5.849834042419118e-66,4.785124684376052e-13,4.321950594251095e-45,2.92113046175213e-44,2.0806485348546636e-63,2.412503031564729e-64,5.273691948561038e-24,4.79927284657942e-50,2.6132879514072274e-11,7.737481172696335e-13,3.0979837603498543e-15,4.440506377516098e-24,1.644411627323436e-23,3.09722440830881e-15,2.874682385676581e-19,6.11907047811419e-20,1.6283669510983847e-22,7.742223194274443e-40,8.034809957385903e-34,5.638580126127042e-32,1.479410278545201e-23,5.131719715371592e-44,3.664191799996739e-57,3.0802061609511553e-58,3.3520816024054658e-59,5.822615215030335e-21,9.542645606843857e-69,4.346908208602844e-54,4.0297714881730576e-60,5.600528984640202e-44,2.3492512462550343e-54,4.675731630447807e-76,4.4261757628414014e-83,3.674352269310266e-117,3.452253494197604e-68
1.0843501393425686e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727674617427,0.11866996597673635,0.02282156769228054,1.3686358275304387e-61,7.921471233827828e-33,6.764111266031717e-22,2.2668951026708956e-44,5.222737166152027e-33,5.741361772041063e-74,9.570249885352538e-13,3.743893596177552e-64,9.57024986575794e-13,6.915120200139746e-44,4.673715711183082e-43,4.3942963754870036e-61,5.0951588862164e-62,2.1094769545915445e-23,2.6146134426140428e-48,5.226576168264958e-11,1.5474963163794386e-12,6.1969655373499774e-15,1.7760118947184373e-23,6.57761290668303e-23,6.193751755241811e-15,9.745157671121026e-19,4.1848944698451735e-19,2.1473716593417707e-21,4.0862114058575935e-38,6.42708762421383e-33,4.765899754333316e-31,5.917592041515914e-23,1.4071904767570315e-42,7.738659269799026e-55,6.503571229717211e-56,7.081294498885033e-57,1.1655778422824228e-20,4.030359353508999e-66,2.3868558337913423e-52,4.391861949701054e-58,8.960847001493576e-43,7.517404211916029e-53,3.9451351954587817e-73,7.229248925971014e-80,4.454510485815425e-113,1.4563905618504204e-65
2.1687003361360778e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072766923486,0.11866996592350736,0.02282156769150679,5.348752806569236e-59,6.337364005388181e-32,2.9058148152257355e-21,2.2152557339548344e-42,4.1781897058230445e-32,2.2455237636368994e-71,1.914050027676683e-12,2.3960909799443687e-62,1.914050019838895e-12,1.1064187720165517e-42,7.477646016568147e-42,8.591698308830426e-59,9.961985233559275e-60,8.437908213803641e-23,1.2938668554935038e-46,1.0453152567589969e-10,3.094992714151643e-12,1.2398512836336529e-14,7.102521984271683e-23,2.6310179673329013e-22,1.238471508790745e-14,2.9693927352976213e-18,2.5839714412510323e-18,2.6169516808576213e-20,1.99502815260837e-36,5.140453230748138e-32,4.086925242461087e-30,2.366997277225998e-22,3.488705574653679e-41,1.51303582812424e-52,1.270584145775819e-53,1.3843284607716738e-54,2.335374696726161e-20,1.575603042357383e-63,1.1858130910055478e-50,4.348233081910396e-56,1.4337354357643585e-41,2.4054410189232452e-51,3.076940929349312e-70,1.108614498178864e-76,4.419675215863637e-109,5.679103003944231e-63
3.253050532929587e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727663852294,0.11866996587027837,0.02282156769073304,4.3272641028593366e-58,1.812120690602769e-31,6.38788981180625e-21,1.350730384156146e-41,1.2404000425797002e-31,1.8072331465286198e-70,2.871075066743976e-12,1.3604293089595823e-61,2.8710750500887174e-12,4.185806079207875e-42,2.850808612282784e-41,6.0710855380801975e-58,7.039353755068208e-59,1.793055525214725e-22,6.710869009509088e-46,1.5679728932524532e-10,4.642489111476445e-12,1.860392171403273e-14,1.5090619087863797e-22,5.59087314967365e-22,1.857358776577939e-14,5.3211769753875655e-18,6.4479695608067245e-18,8.578137305750465e-20,1.0274600787843952e-35,1.469648507263738e-31,1.2023571173913486e-29,5.029811062351337e-22,1.4919470472748346e-40,1.0691405706944713e-51,9.031844605529857e-53,9.837218255769899e-54,3.508335764040883e-20,1.2721415375523958e-62,6.154875901602917e-50,2.6668564511435864e-55,5.424112146969723e-41,1.1289388626666489e-50,2.290232008904844e-69,9.372730433763803e-76,2.0661881452861775e-108,3.6639066660181846e-62
4.337400729723096e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727658469727,0.11866996581704937,0.022821567689959292,2.260603929854329e-57,3.8223459975891138e-31,1.1155259264649333e-20,5.295798893204682e-41,2.7027663234638238e-31,8.716986342454254e-70,3.828100105737076e-12,5.231934237518077e-61,3.8281000773252724e-12,1.0895627309236456e-41,7.670139236820228e-41,2.650544620014324e-57,3.073270895759341e-58,3.0587418108994857e-22,2.2677998840409667e-45,2.0906305263068642e-10,6.189985508353861e-12,2.481335935817317e-14,2.573930305279752e-22,9.537308922904428e-22,2.4760370495005264e-14,7.877985885554594e-18,1.214492259863625e-17,1.9772065008263683e-19,3.58960603443224e-35,3.099532061243073e-31,2.588344411469697e-29,8.580174551857853e-22,4.4008880704249e-40,4.6676872216517696e-51,4.353220750481096e-52,4.7436820424245e-53,4.6844610442128446e-20,6.788307655521215e-62,2.081242642561088e-49,1.020817034726687e-54,1.4118932443509767e-40,3.519163751903123e-50,1.5201508185062345e-68,6.399914626363766e-75,5.2150338492004756e-107,2.386123140893347e-61
6.506101123310115e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727647704594,0.11866996571059142,0.022821567688411797,3.252892784305767e-56,1.0440278964496736e-30,2.375801744436111e-20,3.8767966539496095e-40,7.845296276801754e-31,8.576074181125426e-69,5.742150183549013e-12,3.981911585482738e-60,5.742150124726452e-12,3.9985401035818564e-41,3.1021572805689782e-40,2.257957869294506e-56,2.6180531847461946e-57,6.332736474310671e-22,1.2619667750920665e-44,3.1359457843444595e-10,9.284978301058756e-12,3.7241980499995343e-14,5.32778052562063e-22,1.9745569142109412e-21,3.712903316152207e-14,1.3231887185519921e-17,2.8025298927608457e-17,5.984785881134826e-19,2.236308203152843e-34,8.46404489811786e-31,7.254132086056943e-29,1.7763845673238003e-21,2.026908203027575e-39,3.976285380860977e-50,5.747083532166787e-51,6.272563090087256e-52,7.044137818362389e-20,1.0491051099946729e-60,1.1593741824073896e-48,6.779100569589045e-54,5.181448480641955e-40,1.733842468365885e-49,4.100034858005487e-67,1.8198078139148448e-73,1.1831575384879219e-104,6.001384834974239e-60
8.674801516897134e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072763693946,0.11866996560413345,0.022821567686864302,1.7486699594046302e-55,2.184505031607033e-30,4.119897384333351e-20,1.507538953519205e-39,1.7156776976433582e-30,4.104465883314996e-68,7.65620026108787e-12,1.503568204032952e-59,7.656200161046816e-12,1.0368510882375798e-40,8.40258540071942e-40,9.81710824813989e-56,1.1382681452783433e-56,1.0770326180786647e-21,4.2229389201654054e-44,4.181261029735461e-10,1.2379971092118545e-11,4.9686074064832787e-14,9.059193303337237e-22,3.3581689249607427e-21,4.949001620413601e-14,1.8816198138337956e-17,5.101817843981551e-17,1.3372657015445617e-18,7.593278125188709e-34,1.7706387454531102e-30,1.5451241312893062e-28,3.0211137570944722e-21,5.865086414474531e-39,1.7287902110770064e-49,2.7142017095586387e-50,2.9635370209142875e-51,9.415450531611016e-20,5.399263213507984e-60,3.88152384254221e-48,2.5635822790742753e-53,1.3435882695926765e-39,5.440146410659423e-49,2.6305513770304476e-66,1.291916462695221e-72,1.2684365625835505e-103,3.391128910192467e-59
1.0843501910484152e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072762617433,0.11866996549767549,0.022821567685316808,7.14142999216024e-55,3.976899447430117e-30,6.385919934703271e-20,4.642872378649644e-39,3.218844626230779e-30,1.5476159867281158e-67,9.570250338333945e-12,4.599109453806293e-59,9.570250185494906e-12,2.2670501560488405e-40,1.887542773610643e-39,3.364832555084858e-55,3.9014198093245748e-56,1.6454624888246699e-21,1.1396578161155956e-43,5.22657626157654e-10,1.5474963881415784e-11,6.214702330018825e-14,1.3837326881245245e-21,5.1304682356537466e-21,6.184277579301099e-14,2.4478222153626462e-17,8.16776213978098e-17,2.5566425293492468e-18,2.0793660442350785e-33,3.2227830578258e-30,2.8529653118784246e-28,4.615499219235587e-21,1.383727546418143e-38,5.925416749204187e-49,1.0086002674758904e-49,1.1018410488541057e-50,1.1799230322373116e-19,2.245037805072861e-59,1.0478572313269717e-47,7.7780794412992055e-53,2.937724293086797e-39,1.3984596008731876e-48,1.2768642325877935e-65,6.786415613995886e-72,1.345723912215725e-102,1.5296259843686993e-58
1.3012202304071171e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727615409183,0.11866996539121752,0.022821567683769313,2.509188021682861e-54,6.596401355504417e-30,9.184786853456055e-20,1.236904533260958e-38,5.4489235699689915e-30,5.0147867504886767e-67,1.148430041528167e-11,1.2259643627077871e-58,1.1484300197854438e-11,4.419510540299472e-40,3.742382616836463e-39,9.931325074957606e-55,1.151500880629428e-55,2.3408350268638977e-21,2.6730004000326203e-43,6.271891479620788e-10,1.8569956668918434e-11,7.462533353597298e-14,1.9680471024806136e-21,7.298523478325132e-21,7.4187167613853e-14,3.0148646940555664e-17,1.2006998927746977e-16,4.403900184442304e-18,4.9477201126865334e-33,5.344404464858218e-30,4.787196838258083e-28,6.565892007612637e-21,2.8489800805608164e-38,1.7488754478290288e-48,3.2654106733112414e-49,3.56936619775471e-50,1.419570436672332e-19,8.103677236148023e-59,2.458260472985563e-47,2.044875903249456e-52,5.7269603562326503e-39,3.153631049100184e-48,5.315505042676151e-65,3.0244557005989667e-71,1.1126555459642859e-101,5.933213550910809e-58
1.7349603091245208e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.452307275938789,0.1186699651783016,0.02282156768067432,4.363520990238436e-53,1.5275304895054468e-29,1.6380478743352802e-19,8.487628401790524e-38,1.2932764479358748e-29,7.624626293248576e-66,1.5312400568281303e-11,8.000923205557603e-58,1.531240018633093e-11,1.410879480424971e-39,1.199538868015176e-38,1.0025261750194466e-53,1.1623677722780005e-54,4.112167976944532e-21,1.2738494756494024e-42,8.362521874344896e-10,2.475994223854382e-11,9.963478345575913e-14,3.455517592922325e-21,1.282107042849895e-20,9.885089627264326e-14,4.146212820518301e-17,2.1926717999439093e-16,1.0772626016221474e-17,2.350493844927763e-32,1.2369182332263902e-29,1.1295074985733245e-27,1.1533906100536939e-20,9.649969340702916e-38,1.7653426987220667e-47,3.6034289438867806e-48,3.941715655722662e-49,1.9026711200975973e-19,1.3904546089766841e-57,1.1718985525293212e-46,1.3911964161964267e-51,1.8282695252804415e-38,1.3991122025363873e-47,1.4240262001310404e-63,1.3881039715014287e-69,1.0125487729800541e-99,9.385074882557592e-57
2.1687003878419245e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072757234861,0.11866996496538568,0.022821567677579327,2.4123354305080527e-52,2.937055004493345e-29,2.5702645322676265e-19,3.1998016480394427e-37,2.5176478561001876e-29,4.195284206882266e-65,1.914050072008713e-11,2.924644988638102e-57,1.9140500126556326e-11,3.4005840220562163e-39,2.8897278424902556e-38,4.59624357888309e-53,5.32900908102098e-54,6.39019418667021e-21,3.915902257919077e-42,1.0453152213998788e-09,3.09499278010071e-11,1.2471515892109373e-13,5.367075752903842e-21,1.9923100014607293e-20,1.2348129640578878e-13,5.2755235526721336e-17,3.475947402017389e-16,2.1365627078342147e-17,7.19733547857353e-32,2.3770518284283079e-29,2.1980178483892262e-27,1.792266357450613e-20,2.3896332875520785e-37,8.093315704024213e-47,1.6422987966187578e-47,1.797215616877685e-48,2.390838730334854e-19,7.550863797863044e-57,3.602959207947778e-46,5.248529361728695e-51,4.406604475319887e-38,4.1615353667660607e-47,9.177473346373831e-63,1.052076956527228e-68,9.063051159473601e-99,5.057570942158348e-56
2.6024404665593284e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727550818317,0.11866996475246976,0.022821567674484334,9.19230091554551e-52,5.0153650774802673e-29,3.714911709120078e-19,9.146454511801101e-37,4.329641821488816e-29,1.5911193795554757e-64,2.2968600870698028e-11,8.242338309532702e-57,2.296860001855753e-11,6.930117714134778e-39,5.890860997324205e-38,1.5206098390853651e-52,1.7630196797917232e-53,9.174634578834282e-21,9.572273267347444e-42,1.25437824986128e-09,3.713991335631282e-11,1.4986732365441278e-13,7.701878962638265e-21,2.860363254785016e-20,1.4807842939611093e-13,6.40312117699074e-17,5.039983152530302e-16,3.717263121108717e-17,1.7616652389274507e-31,4.0570735878695427e-29,3.785013907009029e-27,2.5731222664728155e-20,4.948010256920095e-37,2.677518026595244e-46,5.466871194659368e-47,5.986052466665259e-48,2.8840704762909324e-19,2.886941805991418e-56,8.807923284879992e-46,1.4989799162630913e-50,8.980311786471178e-38,9.977150826138557e-47,4.003877951773923e-62,5.140999985050408e-68,7.151238134276241e-98,1.9600752648246283e-55
