Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2OX(23),H2X(49),CH3X(55),C2H4(47),COX(50),CHOX(53),O(29),acetyl(44),C2H4X(215),CH4OX(63),C2H4X(70),C2H6X(52),CO2X(24),OH(D)X(68)
5.3090292463427404e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44392573138169694,0.11054131573270051,0.02245314541766703,1.5389409931593424e-09,4.311512195610099e-06,0.00016466366109210267,4.3152031416850854e-05,3.13909499267199e-07,1.0292369320187386e-16,0.00045949057898279596,5.455730846015368e-15,0.000264069465041919,1.1886611124780886e-11,1.1946564146361314e-08,2.0188168429851617e-12,2.2680139264940448e-14,5.656361578503734e-06,4.4838138468074465e-10,0.007612129312341606,0.0006813525195166993,7.150095275004234e-05,2.391189677830179e-07,2.5664181795398585e-09,4.087630243584064e-09,2.438703156817495e-12,4.639596607818271e-08,1.3170318546632713e-05,8.11287431635103e-09,2.1869537537109559e-10,3.0919550478956407e-06,1.4273834470474009e-09,7.079354774947554e-10,1.339920792643657e-10,1.832989545529008e-13,2.104358852546759e-06,4.9615441720120476e-14,1.6358639914297625e-11,1.326747437535747e-13,1.2683891234353408e-16,8.252103894318261e-10,2.7287822001960273e-12,1.7537545160699114e-11
5.3272461491552344e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4439201783008792,0.1105360569268785,0.02245189936529367,1.5582361566645202e-09,4.358247775308897e-06,0.0001657840283027239,4.351634685156136e-05,3.1698668744603197e-07,1.0445262494298786e-16,0.00046100249096794166,5.547622174033889e-15,0.0002645321221768622,1.2008033598896882e-11,1.2115044342727376e-08,2.039697807658219e-12,2.2967502860411663e-14,5.696450278769181e-06,4.5455347538719427e-10,0.007615497626663489,0.0006833814749753167,7.162585545446472e-05,2.4025226490850997e-07,2.5747208822587757e-09,4.100667902384721e-09,2.446998220572663e-12,4.650476772948279e-08,1.3178012497807171e-05,8.15575921249959e-09,2.2100198587152139e-10,3.1138546364915317e-06,1.4320625611619116e-09,7.176862006959125e-10,1.3512178319374464e-10,1.845920837945954e-13,2.1149649372951557e-06,5.0198969247195124e-14,1.6625322027300766e-11,1.345443005624794e-13,1.285832789269045e-16,8.334417622562109e-10,2.7514854072325912e-12,1.76616299220069e-11
5.3454630519677284e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44391466612019864,0.11053083618751143,0.022450653389295666,1.577691379994538e-09,4.405294608119814e-06,0.0001669071443438105,4.388195687036404e-05,3.200826272235336e-07,1.0599753064873378e-16,0.00046251374870071824,5.640719056787777e-15,0.00026499284978410287,1.213024490834947e-11,1.2285258137602392e-08,2.060687441815432e-12,2.325721905729148e-14,5.736661908004964e-06,4.6078820101106696e-10,0.0076188273086957164,0.0006854085407361205,7.175043698546051e-05,2.413863053574085e-07,2.583019002472617e-09,4.113699688392717e-09,2.455286318716606e-12,4.661305162912671e-08,1.3185592603380607e-05,8.198687990987342e-09,2.2332350917562255e-10,3.1358107589404107e-06,1.4367396577739472e-09,7.275359361648567e-10,1.3625549229293912e-10,1.8588877639097186e-13,2.125576351601286e-06,5.078667997434122e-14,1.6895350952045134e-11,1.3643307865196284e-13,1.3034533173703142e-16,8.417242839406148e-10,2.7742832043632965e-12,1.7786094416784336e-11
5.3636799547802225e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4439091944093378,0.11052565309374797,0.022449407489550755,1.597307327400515e-09,4.452653499460988e-06,0.00016803300151009632,4.424885858355007e-05,3.2319735713210874e-07,1.075585047632295e-16,0.0004640243504583976,5.7350326613017135e-15,0.0002654516559979758,1.2253246970909035e-11,1.245721646245928e-08,2.081785611946099e-12,2.3549295348861485e-14,5.7769962429113054e-06,4.670859641979269e-10,0.0076221187814515,0.0006874337194594311,7.187469979336919e-05,2.425210852334356e-07,2.591312531238908e-09,4.126725587518588e-09,2.4635675048036167e-12,4.672082523429654e-08,1.3193061215091922e-05,8.241660995648598e-09,2.256599820835308e-10,3.1578232529622546e-06,1.4414147315074391e-09,7.374853208332413e-10,1.3739319761497527e-10,1.8718903860717785e-13,2.1361929785282916e-06,5.1378583246932845e-14,1.7168755709726005e-11,1.3834119912200203e-13,1.3212518437080892e-16,8.500580632422415e-10,2.7971757369073634e-12,1.791093795550632e-11
5.3818968575927165e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4439037627427268,0.11052050722936302,0.022448161665938632,1.6170846641470018e-09,4.500325253488772e-06,0.000169161592133603,4.4617049138427976e-05,3.263309155210676e-07,1.0913564185630486e-16,0.0004655342945263055,5.8305742109509304e-15,0.0002659085489183729,1.2377041696464089e-11,1.2630930269047782e-08,2.1029921844822357e-12,2.3843739204173113e-14,5.8174530602813e-06,4.734471685405928e-10,0.007625372463311413,0.0006894570137651351,7.199864629175401e-05,2.436566006268183e-07,2.599601459662077e-09,4.13974558573127e-09,2.471841832270832e-12,4.682809591531558e-08,1.3200420646461195e-05,8.284678568977813e-09,2.280114413256785e-10,3.17989195713554e-06,1.4460877770076451e-09,7.475349931328779e-10,1.3853489032759013e-10,1.8849287675220803e-13,2.146814701808388e-06,5.197468839197115e-14,1.7445565450755803e-11,1.402687832965895e-13,1.3392295069174685e-16,8.584432084105239e-10,2.8201631510109647e-12,1.803615984888808e-11
5.4001137604052106e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4438983706994905,0.11051539818270698,0.022446915918340936,1.6370240565170302e-09,4.548310673091694e-06,0.00017029290858317227,4.4986525719056097e-05,3.294833405567166e-07,1.1072903662356585e-16,0.00046704357919782067,5.927354985423911e-15,0.00026636353661087676,1.250163098701838e-11,1.2806410529254103e-08,2.1243070258222916e-12,2.414055806831343e-14,5.8580321369981065e-06,4.798722185750386e-10,0.007628588768074167,0.0006914784262330144,7.212227885826304e-05,2.447928476150254e-07,2.6078857788936736e-09,4.152759669058985e-09,2.480109353807781e-12,4.6934870953478295e-08,1.3207673173063971e-05,8.327741051923916e-09,2.303779235859721e-10,3.2020167108848283e-06,1.450758788941342e-09,7.57685592989247e-10,1.3968056171237108e-10,1.8980029712575384e-13,2.1574414058397455e-06,5.2575004718365756e-14,1.772580945460506e-11,1.4221595272212885e-13,1.3573874482881552e-16,8.668798271873251e-10,2.8432455934358754e-12,1.8161759407873037e-11
5.4183306632177046e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44389301786339735,0.1105103255466554,0.022445670246641188,1.6571261718166846e-09,4.596610559883868e-06,0.00017142694326400946,4.53572855459654e-05,3.326546702224536e-07,1.1233878388649378e-16,0.0004685522027743741,6.025386320683612e-15,0.00026681662710689356,1.2627016736688233e-11,1.2983668234960602e-08,2.1457300023538535e-12,2.4439759362668518e-14,5.8987332500322585e-06,4.863615197762905e-10,0.007631768105006817,0.0006934979594030923,7.224559983546953e-05,2.459298222562904e-07,2.6161654801324463e-09,4.165767823588091e-09,2.4883701218125143e-12,4.7041157544048817e-08,1.3214821032810041e-05,8.370848783863694e-09,2.327594654559873e-10,3.2241973544686556e-06,1.4554277619970493e-09,7.679377618150169e-10,1.4083020316388517e-10,1.9111130608374745e-13,2.1680729756833717e-06,5.317954151649209e-14,1.8009517129641045e-11,1.4418282916590438e-13,1.375726811752961e-16,8.753680268071451e-10,2.8664232115373343e-12,1.8287735943628417e-11
5.4365475660301986e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4438877038228081,0.11050528891855939,0.022444424650724812,1.677391678379214e-09,4.645225714198604e-06,0.00017256368861723862,4.5729325875873245e-05,3.358449423188647e-07,1.1396497859262193e-16,0.00047006016356544733,6.124679608927257e-15,0.000267267828403786,1.2753200831700079e-11,1.3162714397905582e-08,2.167260980475384e-12,2.474135048518483e-14,5.939556176439054e-06,4.929154785543298e-10,0.007634910878894446,0.0006955156157759727,7.236861153167725e-05,2.470675205973853e-07,2.624440554623986e-09,4.178770035463488e-09,2.4966241887100937e-12,4.7146962795413303e-08,1.322186642623531e-05,8.414002102388303e-09,2.351561034497317e-10,3.246433728967738e-06,1.4600946908848749e-09,7.782921425035512e-10,1.4198380618880896e-10,1.9242591002823876e-13,2.178709297060024e-06,5.378830805954875e-14,1.829671801296409e-11,1.461695346145371e-13,1.3942487438758885e-16,8.839079139973353e-10,2.8896961533334756e-12,1.84140887675384e-11
5.4547644688426927e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44388242817062545,0.11050028790019654,0.02244317913047907,1.6978212455687122e-09,4.694156935083069e-06,0.00017370313711946833,4.6102644001388506e-05,3.3905419446382267e-07,1.1560771581559356e-16,0.0004715674598885705,6.225246298544661e-15,0.0002677171484650083,1.2880185150388185e-11,1.3343560049543166e-08,2.1888998266169975e-12,2.5045338810628097e-14,5.9805006933560855e-06,4.995345022499945e-10,0.007638017490089268,0.0006975313978131919,7.249131622170871e-05,2.4820593867637175e-07,2.6327109936608815e-09,4.191766290889969e-09,2.504871605985544e-12,4.725229372580536e-08,1.322881151680467e-05,8.4572013430752e-09,2.375678740473701e-10,3.268725676273471e-06,1.464759570336659e-09,7.887493794224214e-10,1.431413624049848e-10,1.9374411532021837e-13,2.1893502563471164e-06,5.440131360399273e-14,1.85874417702415e-11,1.4817619127236923e-13,1.412954393840567e-16,8.924995949783187e-10,2.9130645672624947e-12,1.8540817191191562e-11
5.472981371655187e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44387719050424346,0.1104953220977222,0.02244193368579307,1.7184155437833406e-09,4.743405020292243e-06,0.0001748452812823678,4.647723725070825e-05,3.422824640925887e-07,1.172670907552423e-16,0.00047307409006932074,6.327097894075143e-15,0.00026816459522023875,1.3007971563192588e-11,1.352621624090322e-08,2.2106464072603072e-12,2.5351731690839884e-14,6.021566578000861e-06,5.06218999130875e-10,0.007641088334559227,0.0006995453079375918,7.26137161476774e-05,2.4934507251292764e-07,2.640976788582926e-09,4.204756576130793e-09,2.5131124247044855e-12,4.7357157267294924e-08,1.3235658431215969e-05,8.500446839509422e-09,2.399948136323418e-10,3.291073039076714e-06,1.469422395106277e-09,7.993101184069197e-10,1.4430286354046002e-10,1.9506592836663046e-13,2.1999957405756575e-06,5.501856738863287e-14,1.8881718195539193e-11,1.502029215599323e-13,1.4318449134388465e-16,9.011431754638182e-10,2.9365286021303675e-12,1.8667920526377362e-11
5.491198274467681e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44387199042549874,0.11049039112162151,0.02244068831655771,1.7391752444581132e-09,4.792970766282809e-06,0.00017599011365225373,4.6853102987306705e-05,3.455297884579149e-07,1.1894319873781082e-16,0.0004745800524413187,6.430245956162972e-15,0.00026861017656551516,1.3136561932657205e-11,1.3710694042451415e-08,2.232500588957363e-12,2.5660536454991824e-14,6.062753607668506e-06,5.129693783872153e-10,0.007644123803936034,0.0007015573485336804,7.273581351972473e-05,2.5048491811655587e-07,2.649237930776683e-09,4.217740877507802e-09,2.5213466962118925e-12,4.7461560265758616e-08,1.3242409259715879e-05,8.543738923105037e-09,2.424369584966861e-10,3.3134756608568678e-06,1.474083159969443e-09,8.099750067535723e-10,1.4546830143254906e-10,1.963913556334434e-13,2.2106456374271794e-06,5.564007863608718e-14,1.9179577211151054e-11,1.5224984811242503e-13,1.4509214570588081e-16,9.098387606610924e-10,2.960088407257533e-12,1.879539808508205e-11
5.509415177280175e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4438668275406214,0.11048549458666194,0.0224394430226657,1.7601010200672789e-09,4.842854968208511e-06,0.0001771376268096866,4.7230238609616955e-05,3.48796204630151e-07,1.2063613521600425e-16,0.00047608534534622667,6.534702101511427e-15,0.0002690539003633683,1.3265958113428141e-11,1.3897004543949334e-08,2.2544622383486935e-12,2.5971760409837197e-14,6.1040615597295915e-06,5.197860501278157e-10,0.007647124285562701,0.0007035675219480022,7.285761051674034e-05,2.516254714925771e-07,2.6574944116755628e-09,4.2307191814033385e-09,2.5295744707032837e-12,4.756550947600209e-08,1.3249066056428004e-05,8.587077922842233e-09,2.4489434491591687e-10,3.33593338587122e-06,1.478741859723779e-09,8.207446932136457e-10,1.4663766802682133e-10,1.9772040350927191e-13,2.2212998352307023e-06,5.6265856553522945e-14,1.9481048867426e-11,1.543170937780891e-13,1.470185181673153e-16,9.185864552711767e-10,2.9837441322105996e-12,1.892324917947565e-11
5.527632080092669e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44386170146018616,0.11048063211184621,0.022438197804011486,1.781193544126284e-09,4.8930584199147005e-06,0.00017828781336907685,4.7608641550705446e-05,3.520817494973511e-07,1.2234599576902977e-16,0.00047758996713374483,6.640478002835398e-15,0.0002694957744429568,1.3396161952252196e-11,1.4085158854314675e-08,2.27653122218048e-12,2.6285410839960175e-14,6.145490211628041e-06,5.266694253759296e-10,0.00765009016254054,0.0007055758304895327,7.29791092870732e-05,2.527667286286363e-07,2.6657462227601536e-09,4.243691474258612e-09,2.537795797721316e-12,4.766901156672753e-08,1.3255630839678051e-05,8.630464165333144e-09,2.473670090676869e-10,3.3584460591445553e-06,1.483398489189207e-09,8.316198279866633e-10,1.4781095537606086e-10,1.9905307841238857e-13,2.2319582229596937e-06,5.689591033117636e-14,1.9786163342592763e-11,1.5640478161666879e-13,1.489637246827938e-16,9.273863634891328e-10,3.007495926693616e-12,1.9051473121908575e-11
5.545848982905163e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4438566117990651,0.11047580332036568,0.022436952660491265,1.8024534911932971e-09,4.94358191393237e-06,0.00017944066597830088,4.7988309277939754e-05,3.553864597653845e-07,1.240728761028692e-16,0.000479093916161608,6.747585388812595e-15,0.00026993580660020206,1.352717528797557e-11,1.4275168101481594e-08,2.2987074073208967e-12,2.6601495008022363e-14,6.187039340879141e-06,5.336199160651624e-10,0.007653021813775637,0.000707582276430061,7.310031194920643e-05,2.53908685502478e-07,2.673993355557766e-09,4.256657742573308e-09,2.5460107274858732e-12,4.777207312191177e-08,1.3262105592329462e-05,8.673897974692875e-09,2.4985498701555486e-10,3.381013526459029e-06,1.4880530432077387e-09,8.426010627139177e-10,1.489881556392694e-10,2.003893868475801e-13,2.2426206902290477e-06,5.753024914384176e-14,2.0094950942582457e-11,1.5851303489791573e-13,1.5092788146305048e-16,9.362385890043016e-10,3.031343940789621e-12,1.9180069224910848e-11
5.564065885717657e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44385155817637983,0.11047100783955467,0.02243570759200296,1.8238815368703797e-09,4.9944262414741705e-06,0.00018059617731832508,4.836923929265072e-05,3.5871037195804724e-07,1.2581687205033653e-16,0.0004805971907955812,6.856036044033348e-15,0.00027037400459792234,1.3658999951542747e-11,1.4467043432261083e-08,2.3209906607756036e-12,2.6920020155006785e-14,6.228708725067606e-06,5.406379350353772e-10,0.007655919614024849,0.0007095868620045706,7.322122059241435e-05,2.5505133809277656e-07,2.6822358016423567e-09,4.26961797290822e-09,2.554219308865925e-12,4.7874700633723575e-08,1.3268492262133476e-05,8.717379672229462e-09,2.5235831482858123e-10,3.4036356343442996e-06,1.4927055166434216e-09,8.536890504719796e-10,1.501692610806028e-10,2.017293352022216e-13,2.2532871272920808e-06,5.816888215212404e-14,2.0407442100848898e-11,1.606419770999598e-13,1.5291110497377827e-16,9.451432350005705e-10,3.0552883246816028e-12,1.9309036801178634e-11
5.582282788530151e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4438465402154549,0.11046624530084473,0.022434462598446166,1.8454783578042576e-09,5.045592192429658e-06,0.00018175434010283975,4.875142912978834e-05,3.620535224171767e-07,1.2757807957104507e-16,0.0004820997894094563,6.965841808949e-15,0.000270810376165968,1.3791637765995538e-11,1.466079601220149e-08,2.343380849702445e-12,2.7240993500459215e-14,6.270498141845787e-06,5.477238960285926e-10,0.007658783933941258,0.0007115895894116549,7.334183727741855e-05,2.561946823613545e-07,2.6904735526350083e-09,4.2825721518834906e-09,2.562421589664455e-12,4.797690050830005e-08,1.3274792762072148e-05,8.760909576546307e-09,2.5487702848365826e-10,3.426312230067894e-06,1.4973559043828459e-09,8.648844457662139e-10,1.5135426406825957e-10,2.030729298652796e-13,2.263957425037528e-06,5.881181850027456e-14,2.0723667378186754e-11,1.627917319077517e-13,1.5491351193452157e-16,9.541004041566361e-10,3.079329228453291e-12,1.9438375163570157e-11
5.598678001061396e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4438420542334553,0.11046198688014656,0.022433342168229873,1.865060359579914e-09,5.09191718808131e-06,0.00018279894759789378,4.909647512083912e-05,3.6507883643821345e-07,1.29177961647853e-16,0.00048345154882716327,7.065835447268448e-15,0.0002712015553420979,1.3911708543385461e-11,1.4836787625495329e-08,2.363623339904933e-12,2.753196867092494e-14,6.30821106109314e-06,5.541596940336822e-10,0.00766133349925485,0.0007133904571330096,7.345014435032528e-05,2.5722428024193467e-07,2.697883507337213e-09,4.294225728037129e-09,2.5697982960891818e-12,4.80685199941366e-08,1.3280391090119604e-05,8.80012796833088e-09,2.5715705527904615e-10,3.446767627674671e-06,1.5015394658697769e-09,8.750526770693923e-10,1.5242409293459274e-10,2.0428528805371703e-13,2.2735639042211252e-06,5.939414811493326e-14,2.1011488160564536e-11,1.6474440840380634e-13,1.5673217672125765e-16,9.622068481557832e-10,3.1010486906037534e-12,1.9555096144069228e-11
5.6150732135926406e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4438375965669707,0.11045775458428585,0.022432221798557302,1.884780112991502e-09,5.138503911387108e-06,0.00018384569162093993,4.9442537847930945e-05,3.681197889817944e-07,1.3079193306297561e-16,0.00048480275818365155,7.166945070682949e-15,0.00027159126693366946,1.4032440761118265e-11,1.501431703556234e-08,2.3839522437728097e-12,2.7824937946149015e-14,6.346020864690245e-06,5.606511638162648e-10,0.007663856506957322,0.0007151898230427818,7.355821804694586e-05,2.5825443215457976e-07,2.7052896462231985e-09,4.305874382129344e-09,2.5771699735750505e-12,4.815980276344472e-08,1.328592248852908e-05,8.839385891558284e-09,2.594495997635677e-10,3.4672669269856045e-06,1.505721330122623e-09,8.853089189121564e-10,1.53497067295915e-10,2.0550060968591033e-13,2.2831733440365345e-06,5.997997747603348e-14,2.1302380894458903e-11,1.6671413391623638e-13,1.5856656029365378e-16,9.703559928168038e-10,3.122846565235619e-12,1.9672116404174653e-11
