Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HX(19),CH2X(27),CHX(28),CX(26),HOX(22),OCX(25),H2X(49),CO2X(24),CHOX(53),H2OX(23)
1.940857666403063e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756237964669,0.11866996524725948,0.022821567674238038,1.861907083905926e-53,2.1681013226807029e-33,3.1523108771017092e-20,4.9428506496894265e-41,2.9818557584304481e-37,7.4571618053249793e-75,1.9735738017155589e-16,1.0147187530210142e-74,1.9735737604040037e-16,7.2146440952525356e-52,2.2603337225221394e-43,5.5552827561827302e-61,3.3527845550433158e-62,5.6471405934525195e-32,2.967880415822941e-59,7.8269115082295958e-10,3.7632488554568965e-11,1.4220355507956742e-14,1.5091751318152285e-14,9.8281108989333049e-19,2.6753825330475041e-16,1.6720145810964651e-17,2.1175733871285235e-21,9.137484543536477e-32,2.0775782336511156e-28,4.127509676691785e-49,4.1545090012919357e-51,7.5237223767357417e-30
2.725923691105105e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756204781813,0.11866996493065939,0.022821567666626973,2.6234127381772969e-52,8.2358012955040674e-33,6.1434118501033485e-20,4.2169091357657094e-40,8.229831931260028e-37,1.7337392718977764e-73,2.7718733240631918e-16,8.7823498287965894e-74,2.7718732434694324e-16,2.8683876733065943e-51,8.5961367518119792e-43,7.3608588304453535e-60,4.4395217113605113e-61,1.4983797792799064e-31,1.7326503146831022e-58,1.0992852953325438e-09,5.2854618740623736e-11,1.9817680286592658e-14,2.1527142029654343e-14,1.370355837428503e-18,5.0907108493780355e-16,4.4908651055129757e-17,3.972215020027247e-21,5.1423373603173866e-31,5.6960084151987452e-28,3.6834270540240224e-48,5.383615879738348e-50,1.9960527905893599e-29
3.4324831133369427e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756174917224,0.11866996464571931,0.022821567659777015,1.1511838027668839e-51,1.9513906803849413e-32,9.6719603440406805e-20,1.4802169870092791e-39,1.6142032438257989e-36,8.8515939360034083e-73,3.4903428963929807e-16,3.1715939386576881e-73,3.49034276935621e-16,6.9578705087246266e-51,2.0323219602064819e-42,3.0350084484707438e-59,1.829819198462138e-60,2.8699071401678925e-31,5.1149377981421303e-58,1.3842200105543769e-09,6.6554535877730673e-11,2.4779842208134187e-14,2.7486349314582752e-14,1.7139234996866181e-18,7.8538193849518669e-16,8.6783231095517923e-17,6.0587350936347151e-21,1.5114577170366274e-30,1.1180577806171826e-27,1.395801559941938e-47,2.3288459722696999e-49,3.8227462173282008e-29
4.13904253556878e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756145052619,0.11866996436077926,0.022821567652927057,3.8106665231797399e-51,3.9317904636398925e-32,1.398096280240013e-19,4.1673992345647541e-39,2.7840866014968854e-36,3.4539009915783651e-72,4.2088124707492636e-16,8.9753826410969577e-73,4.208812286866082e-16,1.4292406939743236e-50,4.0789506068851096e-42,9.9228052332109205e-59,5.9804216611351001e-60,4.8509538850698164e-31,1.2398551711105248e-57,1.6691547117194271e-09,8.0254452986135224e-11,2.9671632500502436e-14,3.3605547174962484e-14,2.0526188066034792e-18,1.1128132742265235e-15,1.4791442601635869e-16,8.4937102183696455e-21,3.6348474966599347e-30,1.9350446974385967e-27,3.9270116574013636e-47,7.5914405255519605e-49,6.4608875169359824e-29
4.845601957800618e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756115188008,0.11866996407583921,0.022821567646077099,1.0564795630148215e-50,7.0711620301096028e-32,1.905988965510531e-19,9.9121523591953603e-39,4.3969611220449046e-36,1.0991375287092058e-71,4.9272820470677769e-16,2.1718917563596292e-72,4.9272817960241564e-16,2.6129297807791606e-50,7.299194684096922e-42,2.6626624720760991e-58,1.6041834474404431e-59,7.5253192056209305e-31,2.6004534485054117e-57,1.9540893988274781e-09,9.39543700658759e-11,3.4494000606233912e-14,3.9885786661682002e-14,2.3865074952036496e-18,1.4874658300349827e-15,2.3125198966129971e-16,1.1240112437025611e-20,7.6149714019376909e-30,3.0705144764550364e-27,9.8026536991472261e-47,2.0977510147995526e-48,1.0021848598079195e-28
5.552161380032456e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756085323375,0.11866996379089918,0.022821567639227141,2.5754714304056349e-50,1.1726488281375264e-31,2.4897905294840504e-19,2.0988383205488291e-38,6.5171876827588802e-36,3.0493730741883507e-71,5.6457516252824337e-16,4.6813894346262199e-72,5.6457512968569897e-16,4.3974302765248008e-50,1.2031878164912512e-41,6.2575681468962964e-58,3.7685392984089293e-59,1.097122000013891e-30,4.9302514489537214e-57,2.2390240718784313e-09,1.0765428711698707e-10,3.9247923562976894e-14,4.6327955488892651e-14,2.71565721312607e-18,1.9055208948567015e-15,3.3963752780944049e-16,1.4263375964807378e-20,1.4442782396270039e-29,4.5758369260508011e-27,2.1756602256900419e-46,5.1120879363515597e-48,1.4609511282936611e-28
6.965280224496132e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375675602559407,0.11866996322101918,0.022821567625527225,1.1717025413829794e-49,2.7042071420199787e-31,3.8813078289764835e-19,7.3337656696868218e-38,1.2494928866000833e-35,1.8176898717504111e-70,7.08269078716767e-16,1.7011103110678666e-71,7.0826902736428698e-16,1.0408282624664795e-49,2.7360278503774828e-41,2.6166712660353313e-57,1.5743843123782549e-58,2.0415589617021415e-30,1.4239350148925986e-56,2.808893375808986e-09,1.3505412113342843e-10,4.8553871696871522e-14,5.9700245958423465e-14,3.3599777524161904e-18,2.859361147765868e-15,6.4059202603131065e-16,2.1035316226755256e-20,4.1865721637929526e-29,8.8767007220111006e-27,8.3730405110149109e-46,2.3402404277716191e-47,2.7180613107742828e-28
8.23708718451344e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755971837643,0.11866996270812721,0.022821567613197299,3.5506505094625406e-49,5.0119971688096106e-31,5.3829554836511192e-19,1.8556020208293792e-37,2.0185000189105735e-35,6.8168327198534974e-70,8.3759360387195031e-16,4.4036525758217249e-71,8.3759353245401535e-16,1.9703196266171656e-49,5.0011326474845605e-41,7.5602536736496595e-57,4.5450381857317114e-58,3.2170313496055161e-30,3.1288135161412702e-56,3.3217757012710221e-09,1.5971397165058601e-10,5.6704453728081325e-14,7.2294164426939179e-14,3.9243036367023116e-18,3.8332629426034482e-15,1.0207943959885257e-15,2.7804617882620008e-20,9.1987714127895079e-29,1.4501713304947072e-26,2.207479400042831e-45,7.1330378205111105e-47,4.2822937419584617e-28
9.508894144530747e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755918081166,0.11866996219523529,0.022821567600867374,9.0486391161242998e-49,8.497898803999353e-31,7.1142990830396472e-19,4.1061781487367387e-37,3.0403371370985199e-35,2.0680567001728326e-69,9.6691812954240376e-16,9.9105634698646212e-71,9.6691803488816546e-16,3.4070391436106664e-49,8.3525750022096985e-41,1.869463115221396e-56,1.1230153107866321e-57,4.7324038321628785e-30,6.151651332416248e-56,3.834657981187841e-09,1.8437382207538221e-10,6.4647924903559276e-14,8.5418697183736817e-14,4.4742896840989476e-18,4.8978729793715014e-15,1.5174156493022061e-15,3.5073525397150259e-20,1.8040130673352483e-28,2.2095021997247482e-26,5.0054896093799487e-45,1.8314302482513608e-46,6.2983293295699975e-28
1.0780701104548055e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755864324639,0.11866996168234344,0.022821567588537449,2.0672298946664104e-48,1.3475484169671671e-30,9.0693994450038482e-19,8.2727065265721588e-37,4.3439745801127269e-35,5.6201061109430658e-69,1.0962426556919146e-15,2.026343265787058e-70,1.0962425346828523e-15,5.5054395770952115e-49,1.303258452771473e-40,4.1709597314912159e-56,2.5035806049933615e-57,6.6100041939325163e-30,1.1155641740733408e-55,4.3475402155594651e-09,2.0903367240791556e-10,7.2389640534083543e-14,9.9072868396966573e-14,5.0103066829100544e-18,6.0381017026140024e-15,2.1401896598973888e-15,4.274335663045241e-20,3.2549882332414356e-28,3.1938034261448311e-26,1.0334737086042341e-44,4.225800368504124e-46,8.7956104295935988e-28
1.2052508064565363e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755810568062,0.11866996116945161,0.022821567576207524,4.3537012383694607e-48,2.0275276935146004e-30,1.1242579073812114e-18,1.5508079619491888e-36,5.9551130713492337e-35,1.4156975602787866e-68,1.2255671822858651e-15,3.8500135525017508e-70,1.2255670318539255e-15,8.4363307078170763e-49,1.9282231200214357e-40,8.6128474923235964e-56,5.1654181238363715e-57,8.8665651196545811e-30,1.9000715698479659e-55,4.8604224043859217e-09,2.3369352264825902e-10,7.9934719969982254e-14,1.1325410898000015e-13,5.532709084130679e-18,7.2411606485314457e-15,2.896785186825262e-15,5.0740158933315578e-20,5.503133379315387e-28,4.429975666881687e-26,1.9708125890507848e-44,8.9978490022080587e-46,1.1796105905938204e-27
1.3324315024582671e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755756811446,0.11866996065655983,0.022821567563877598,8.5559056354538296e-48,2.9238573891135611e-30,1.3628330608798662e-18,2.7390241957050651e-36,7.8970938803088295e-35,3.329591974279397e-68,1.3548917092906761e-15,6.8836515692649593e-70,1.3548915264170594e-15,1.2383519450233494e-48,2.7337846389112151e-40,1.667360892453074e-55,9.9907809183233692e-57,1.1515704918426824e-29,3.0746659430294228e-55,5.3733045476672182e-09,2.5835337279647174e-10,8.7288129152214298e-14,1.2795878518069247e-13,6.0418407170729715e-18,8.4957862203950882e-15,3.7934995420569129e-15,5.9003745708903424e-20,8.8236170032944898e-28,5.944113927962611e-26,3.5197639430746203e-44,1.788809458692528e-45,1.5317623348660539e-27
1.459612198459998e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755703054775,0.11866996014366808,0.022821567551547673,1.5854603881563338e-47,4.0715880584355881e-30,1.6221269879427515e-18,4.6008303726714359e-36,1.0191317608138117e-34,7.4041625906902437e-68,1.4842162366735183e-15,1.1694030729361652e-69,1.4842160183878164e-15,1.7542780396121509e-48,3.7429690961200895e-40,3.0562515439684471e-55,1.829561574705717e-56,1.4568924870203261e-29,4.7669121638426933e-55,5.8861866454033554e-09,2.830132228526039e-10,9.4454722942224881e-14,1.4318241857602069e-13,6.5380377201847393e-18,9.7918927122950348e-15,4.8355632339494095e-15,6.7483288030653444e-20,1.353802243206452e-27,7.7617298280098955e-26,5.9569231410150992e-44,3.3549176745578157e-45,1.9375139793205659e-27
1.5867928944617288e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755649298065,0.11866995963077641,0.022821567539217748,2.7888785413676285e-47,5.506641440756132e-30,1.9016128462466228e-18,7.4010460594220212e-36,1.2857396542115676e-34,1.5472170191134411e-67,1.6135407644022687e-15,1.9010286495227557e-69,1.6135405077816357e-15,2.4121138114215225e-48,4.9780590730636338e-40,5.3370814968278953e-55,3.1918193620204169e-56,1.8035787230612864e-29,7.1264298891392745e-55,6.3990686975943275e-09,3.0767307281669832e-10,1.0143925183307882e-13,1.5891976080943236e-13,7.0216290057057487e-18,1.1120477439817672e-14,6.0272281249726236e-15,7.6136527387598645e-20,2.00151349429635e-27,9.9077865458896121e-26,9.6142810762445716e-44,5.973523111665298e-45,2.3981039442823971e-27
1.8411542864651904e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755541784494,0.11866995860499317,0.022821567514557897,7.6206385925331434e-47,9.3858453966325067e-30,2.5191204868908885e-18,1.7236243754388982e-35,1.9374457648352332e-34,5.9249029948110829e-67,1.8721898207731127e-15,4.5162664469188125e-69,1.8721894788993109e-15,4.2414306030572906e-48,8.211312124899273e-40,1.4490484478433492e-54,8.6475357675322242e-56,2.6239950251279204e-29,1.4570974693710663e-54,7.4248326653407997e-09,3.5699277246890454e-10,1.1488050825124583e-13,1.9191119124107173e-13,7.9522679323488055e-18,1.3844283812924692e-14,8.8717646859073742e-15,9.3833683354781263e-20,3.9980392797846452e-27,1.5281876019459768e-25,2.242703081690328e-43,1.6748290352203769e-44,3.4875845766643594e-27
2.095515678468652e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755434270758,0.11866995757921012,0.022821567489898047,1.8149145770096868e-46,1.4861532671706384e-29,3.2114019428451457e-18,3.5839514622896402e-35,2.756993510591275e-34,1.8912582812181616e-66,2.1308388781621153e-15,9.5662828881640443e-69,2.1308384398899689e-15,6.9115812375493022e-48,1.259672503799477e-39,3.4484661206924778e-54,2.0535049482137906e-55,3.6173056153470383e-29,2.71085224492632e-54,8.4505964509066614e-09,4.0631247175328966e-10,1.2764755165350889e-13,2.2687840965411934e-13,8.8362260385066755e-18,1.6614915590953942e-14,1.2343743258538167e-14,1.118969732702818e-19,7.264963317866659e-27,2.2253733781063228e-25,4.6599441410559342e-43,4.0908807628586751e-44,4.8058828222092986e-27
2.3498770704721135e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755326756832,0.11866995655342724,0.022821567465238196,3.8890934911170555e-46,2.2240103861473485e-29,3.9747057238216563e-18,6.8252646058808969e-35,3.7540306195977676e-34,5.2569905827814035e-66,2.3894879363405343e-15,1.8541409013505291e-68,2.389487390870012e-15,1.0620590747941955e-47,1.8285174716914883e-39,7.4024858603072097e-54,4.3984308306418568e-55,4.7863341895802417e-29,4.6876242471997846e-54,9.4763600542919389e-09,4.5563217066997748e-10,1.3977420891308238e-13,2.637595597994333e-13,9.6758454121529803e-18,1.9392751347602196e-14,1.6448956054095358e-14,1.3020164039597665e-19,1.2273253556296834e-26,3.1001113641880269e-25,8.8606955477802654e-43,8.9839054470393229e-44,6.3564553085023005e-27
2.604238462475575e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755219242746,0.11866995552764455,0.022821567440578346,7.6716578539193467e-46,3.1831522064190982e-29,4.8054708533346522e-18,1.2123543711661722e-34,4.9360297794428195e-34,1.3161154218428655e-65,2.6481369950912426e-15,3.3496591383181795e-68,2.648136331951955e-15,1.5576299474172246e-47,2.5415258759489392e-39,1.4645725492429823e-53,8.6828730280146904e-55,6.1329217755402967e-29,7.647566587414096e-54,1.0502123475496665e-08,5.0495186921904902e-10,1.5129258905611513e-13,3.0248825825216044e-13,1.0473349201833573e-17,2.2147850186722699e-14,2.1185232719642462e-14,1.4866636325858417e-19,1.9570078128830786e-26,4.1692742325272043e-25,1.5705584626466968e-42,1.8148315180416177e-43,8.1414455101233523e-27
2.8585998544790366e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755111728498,0.11866995450186203,0.022821567415918495,1.415704718557474e-45,4.3947786981145516e-29,5.7003146658284156e-18,2.0352230135842199e-34,6.308595590688867e-34,3.0312535707910608e-65,2.9067860542079887e-15,5.7159373170502105e-68,2.9067852632442162e-15,2.1993898500454675e-47,3.4113796740887744e-39,2.7128129636212641e-53,1.604651285172064e-54,7.6583182664229963e-29,1.1899209795385401e-53,1.1527886714520862e-08,5.5427156740056048e-10,1.6223319329397323e-13,3.4299553991284763e-13,1.1230849235025143e-17,2.4857676170974831e-14,2.6544605869530137e-14,1.6723595027692874e-19,2.9776024647625492e-26,5.4488897684416549e-25,2.6295299193440973e-42,3.4269649984610833e-43,1.0162207068113894e-26
3.112961246482498e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755004214095,0.1186699534760797,0.022821567391258644,2.4726692593845944e-45,5.890219736578026e-29,6.6560231740112843e-18,3.2606175188998721e-34,7.8757117566447303e-34,6.5155860622611198e-65,3.1654351134948042e-15,9.3037680055530864e-68,3.1654341848510436e-15,3.00939562191428e-47,4.4496698768982939e-39,4.7586404899648344e-53,2.8081823325034804e-54,9.3633683775224501e-29,1.7800816702989073e-53,1.2553649771364561e-08,6.035912652145499e-10,1.7262500188019078e-13,3.8521116114227062e-13,1.1950352031894165e-17,2.7505534631652375e-14,3.2514787912605169e-14,1.8587312050160329e-19,4.3581750090402534e-26,6.9541865068745069e-25,4.1998472929457703e-42,6.1196986120353321e-43,1.2419552350261844e-26
3.36732263848596e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756754896699559,0.11866995245029757,0.022821567366598794,4.12285723492875e-45,7.7008916220498458e-29,7.669543812064039e-18,5.0222403646438003e-34,9.6399304492437554e-34,1.3192914041123636e-64,3.4240841727655624e-15,1.4551851763576403e-67,3.4240830968724762e-15,4.0100891753223307e-47,5.6669825059119656e-39,7.9718462129798563e-53,4.693120548354316e-54,1.124861326189921e-28,2.5761283899549223e-53,1.3579412646027781e-08,6.5291096266104107e-10,1.8249553954435828e-13,4.2906447337332373e-13,1.2633763335774856e-17,3.0079502265053545e-14,3.9080175517421027e-14,2.045540121711251e-19,6.1744725211009683e-26,8.6996281146059861e-25,6.4474436255770861e-42,1.0422612921221583e-42,1.4913888308165496e-26
3.621684030489421e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756754789184878,0.11866995142451561,0.02282156734193895,6.6087166812582033e-45,9.8582486667741133e-29,8.7379765467036416e-18,7.4805622630063731e-34,1.1602593864946911e-33,2.5399975039797779e-64,3.6827332318434378e-15,2.1999657735429593e-67,3.6827319994043574e-15,5.2241211829762476e-47,7.0730081868072327e-39,1.2842803639863694e-52,7.5421886499315811e-54,1.3314401951263688e-28,3.6240986045161254e-53,1.4605175338510562e-08,7.0223065974004764e-10,1.9187095564292477e-13,4.7448535424141319e-13,1.3282893662610229e-17,3.2571255561274422e-14,4.6222941027092593e-14,2.2326325700950555e-19,8.5084639390770354e-26,1.0698955508619815e-24,9.5701622973237387e-42,1.705011422215162e-42,1.764536547757712e-26
4.1304068144963444e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756754574155123,0.11866994937295224,0.022821567292619253,1.5404283273123581e-44,1.5338888373859677e-28,1.1028700022932324e-17,1.5273686872247304e-33,1.612342922024296e-33,8.333454234569474e-64,4.2000313487572533e-15,4.6215172344201767e-67,4.2000297763621338e-15,8.3832105560158891e-47,1.0485789487444725e-38,3.0259885128110015e-52,1.7680149664623397e-53,1.7988378695257747e-28,6.6857680422139012e-53,1.6656700176934891e-08,8.0087005279563913e-10,2.0923451170500467e-13,5.6975464501298719e-13,1.4485102791473051e-17,3.728903854173871e-14,6.2161591008942446e-14,2.6073310701712795e-19,1.5086511198173112e-25,1.5510810966934357e-24,1.9399950816456948e-41,4.128739934307093e-42,2.3819507912752615e-26
4.558809483426521e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756754393075161,0.1186699476453022,0.022821567251086437,2.8941821808008014e-44,2.1312264210168817e-28,1.3104614851236887e-17,2.598207800215831e-33,2.0541012097994923e-33,2.0304815705285288e-63,4.635655425075319e-15,8.042257717829713e-67,4.6356535397745827e-15,1.1909119592139628e-46,1.4017910463889718e-38,5.7397643717692679e-52,3.3386881706342286e-53,2.2485961536690337e-28,1.055283143293507e-52,1.838431776404937e-08,8.8393568302718795e-10,2.2253239732999084e-13,6.5424049301396802e-13,1.5405815083000766e-17,4.0976341732585223e-14,7.7193689627971798e-14,2.9231292864999842e-19,2.3069996526008339e-25,2.0461994737914929e-24,3.2796531930638989e-41,7.9890681826642858e-42,2.9753643412901836e-26
4.987212152356697e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756754211994877,0.11866994591765267,0.022821567209553622,5.1183149045705749e-44,2.8686648153523076e-28,1.5302976752652019e-17,4.1981835021235784e-33,2.5505876057531581e-33,4.5597764572824321e-63,5.0712794988147341e-15,1.3278553771271078e-66,5.0712772773875439e-15,1.6339748116772437e-46,1.8185075245696557e-38,1.0250453101560886e-51,5.9352040262082864e-53,2.749731632527884e-28,1.5943527010079503e-52,2.0111934834386584e-08,9.6700131221639045e-10,2.347262339232052e-13,7.4229979881949105e-13,1.6250085784937887e-17,4.4402329832938807e-14,9.3591250714722846e-14,3.2390167403148224e-19,3.3818009223776841e-25,2.6291223583029464e-24,5.2665225889805609e-41,1.4516813122463187e-41,3.6358464260619985e-26
