Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2OX(23),H2X(49),CH3X(55),C2H4(47),COX(50),O(29),CHOX(53),CO2X(24),acetyl(44),C2H6X(52),C2H4X(215),CH4OX(63),C2H4X(70),HOCO(73),CHO2X(213),CHO2(74),S(216)
7.897698789373552e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523068846937567,0.11866957835390322,0.02282156205757984,2.0746640971705536e-33,1.4346662025709265e-21,2.94169300261506e-14,2.6368331732274208e-23,1.176936687645025e-21,3.973727187612868e-46,6.970344497533595e-09,5.008691902201229e-42,6.970267856302328e-09,5.314029261024047e-29,4.482063671525045e-28,1.328391093937487e-36,1.5060284121492664e-37,8.393056127363028e-16,4.254314173018514e-31,3.806605806952477e-07,1.1270941666407372e-08,1.295859389705497e-10,4.764976524218915e-16,2.5053030287192557e-15,1.6776379214813593e-11,7.687736595665864e-15,6.195361081399675e-13,2.7728595939977673e-11,1.5315381772109455e-20,7.098057148196417e-22,9.182132701979629e-20,2.195451644593807e-15,4.2548620389633474e-29,2.235480267788853e-30,9.239931315610984e-16,6.019342328785955e-32,4.5310308263182685e-31,6.49072945791479e-38,6.893013620673149e-28,3.3873166220229187e-35,1.9923670811057048e-34,8.545038128001025e-38,8.442641916990248e-42,1.509630264090316e-37,1.5696862929382883e-45,2.1470044339131314e-71
8.125733972425906e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230687337135284,0.1186695671605611,0.02282156189486334,2.5087436962752946e-33,1.5645830517226747e-21,3.1039879853782683e-14,3.0095275339340744e-23,1.281854227292762e-21,4.825914911105819e-46,7.171603498765359e-09,5.941326322211223e-42,7.1715223872566586e-09,5.954657586074807e-29,5.013930977037935e-28,1.563230735902112e-36,1.7713533533001766e-37,8.884737968228151e-16,4.675984870817779e-31,3.916513600949869e-07,1.1596374254276677e-08,1.3447418712642214e-10,4.993459138857899e-16,2.6487670696318863e-15,1.688398649914647e-11,7.736414056587671e-15,6.236801983010238e-13,2.892026879450297e-11,1.6954956989432722e-20,7.642534843792902e-22,9.971739813354213e-20,2.3194636777627855e-15,4.4817906048046553e-29,2.6275076274884192e-30,9.75603855462176e-16,7.005630283171825e-32,5.317734810128878e-31,7.823281755264351e-38,7.724218828979043e-28,3.6932589034079056e-35,2.2909079490280367e-34,9.481885546889962e-38,1.0150739977200883e-41,1.7619642279640605e-37,1.9199655673305878e-45,2.7294331635065982e-71
8.330965637173025e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.452306863181183,0.11866955708656615,0.022821561748418494,2.9625193029963344e-33,1.6880744430082603e-21,3.253511521801827e-14,3.3784293044753794e-23,1.3814538585241967e-21,5.720574445113171e-46,7.3527365947441665e-09,6.900301137049239e-42,7.352651351980577e-09,6.579214262044845e-29,5.531697455676463e-28,1.8025343988436214e-36,2.0415800278039526e-37,9.339217492238775e-16,5.079525180363996e-31,4.0154304855156475e-07,1.1889263567182418e-08,1.3889289622191862e-10,5.201714806981369e-16,2.781141234064342e-15,1.697452443099309e-11,7.777552253617396e-15,6.271667127889734e-13,2.9999345834920725e-11,1.853109048988092e-20,8.151963363009745e-22,1.0719055419798395e-19,2.4337697648522457e-15,4.688376559431467e-29,3.0264668046631687e-30,1.0232499233149673e-15,7.997536823008513e-32,6.117233965192925e-31,9.211323764504469e-38,8.534599153076765e-28,3.9822741892086837e-35,2.5890257117669226e-34,1.0384072696684898e-37,1.1922436015733996e-41,2.016434608122524e-37,2.2888577809968858e-45,3.3698194884663816e-71
8.515674135445432e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523068540100262,0.11866954801998122,0.022821561616618136,3.428197501322428e-33,1.8046766970287972e-21,3.3908768506570664e-14,3.739284544347349e-23,1.475390678168702e-21,6.6421623046299496e-46,7.515756376976039e-09,7.870449578415496e-42,7.5156673285964e-09,7.182182672237803e-29,6.0309345711991945e-28,2.042670396670367e-36,2.3126208218099077e-37,9.75794142575899e-16,5.462897114533556e-31,4.1044555762991575e-07,1.2152863935701538e-08,1.428843889578277e-10,5.391197782786052e-16,2.9029066853813135e-15,1.705121667916375e-11,7.812831703234424e-15,6.301195859098885e-13,3.097550758914592e-11,2.003376470096482e-20,8.62621006649358e-22,1.1422001503300425e-19,2.5388162813694325e-15,4.876091619151336e-29,3.426347266927562e-30,1.0671004808169994e-15,8.98115499618885e-32,6.917602010723794e-31,1.0631195562611898e-37,9.316992264140727e-28,4.2535752110090226e-35,2.8829610888814098e-34,1.1245697261146917e-37,1.3727563787935306e-41,2.2693928226057156e-37,2.6697046328340687e-45,4.0560810073620646e-71
8.700382633717839e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523068448388662,0.11866953895340626,0.02282156148481778,3.954046997627075e-33,1.9265761624691724e-21,3.5308835919982485e-14,4.129036149782018e-23,1.5734921605281905e-21,7.686489055389868e-46,7.678776155283303e-09,8.951685404366701e-42,7.678683218402466e-09,7.825667430102458e-29,6.563101162567043e-28,2.3082532563979422e-36,2.6122535860034144e-37,1.0185847604774348e-15,5.866042201352541e-31,4.193480567300548e-07,1.2416464291819875e-08,1.468889655497727e-10,5.582565613288834e-16,3.0271545115048877e-15,1.7123632488029402e-11,7.846004442298598e-15,6.329079292216744e-13,3.1956125498302575e-11,2.1618576154374155e-20,9.115423084498025e-22,1.2154291675990947e-19,2.6459089513197385e-15,5.065403902572868e-29,3.868116299839964e-30,1.1118691289712368e-15,1.0056810449338722e-31,7.800813295623622e-31,1.222963929080417e-37,1.0151982614365246e-27,4.5355714124649236e-35,3.202827486651419e-34,1.215603301222825e-37,1.5751791794250418e-41,2.5466489268310763e-37,3.1019826802093645e-45,4.859833819396343e-71
8.885091131990247e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523068356677038,0.11866952988684126,0.02282156135301743,4.5462194667445554e-33,2.0538930049051798e-21,3.6735265761140204e-14,4.54924357212685e-23,1.675848637059476e-21,8.866595007362699e-46,7.841795929672427e-09,1.0153958520546501e-41,7.841699021401512e-09,8.511443130393165e-29,7.129608598446791e-28,2.6013082318955635e-36,2.9427396524384008e-37,1.0622936036516895e-15,6.2896056366301735e-31,4.2825054585199275e-07,1.2680064635543015e-08,1.509058989937459e-10,5.775762307094352e-16,3.1538770459797345e-15,1.7192011040434616e-11,7.877349014573122e-15,6.35540781473965e-13,3.2940951073626834e-11,2.3287852465664086e-20,9.61962930083766e-22,1.29164841047279e-19,2.7550375868379086e-15,5.256224283283957e-29,4.3550493680026836e-30,1.1575558670961257e-15,1.1230419566645853e-31,8.773247937420165e-31,1.4024195982202083e-37,1.1041876081264158e-27,4.828350837724327e-35,3.5502848092473923e-34,1.3116730029819625e-37,1.801525146152414e-41,2.849829811743156e-37,3.591053229638363e-45,5.798206317756627e-71
9.069799630262654e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523068264965397,0.11866952082028623,0.02282156122121708,5.211334358113024e-33,2.186747417936875e-21,3.8188009267988423e-14,5.001509832449917e-23,1.7825504392342853e-21,1.0196564133804585e-45,8.004815700150451e-09,1.1487872393914848e-41,8.004714737596128e-09,9.241322321909965e-29,7.731897909227718e-28,2.92396953667546e-36,3.306460841250838e-37,1.1069206727859222e-15,6.73425134686687e-31,4.371530249957408e-07,1.2943664966876377e-08,1.5493450323339268e-10,5.970733605876259e-16,3.2830666460277005e-15,1.7256578103669663e-11,7.906958105955732e-15,6.380268443261223e-13,3.3929749764221075e-11,2.5043922252847375e-20,1.013884937280754e-21,1.370913588505026e-19,2.8661920507859407e-15,5.448467257470823e-29,4.8905926523695754e-30,1.2041606945101275e-15,1.250810158421222e-31,9.841611941297031e-31,1.6033655475982238e-37,1.1989027997226046e-27,5.131996644001117e-35,3.9270607142386666e-34,1.4129480900523458e-37,2.0539328805064602e-41,3.180623028793079e-37,4.1426711808431654e-45,6.8895874816320786e-71
9.254508128535061e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523068173253745,0.11866951175374116,0.022821561089416728,5.9565026207299875e-33,2.3252596158685428e-21,3.966702040334467e-14,5.48748155748041e-23,1.8936878985392083e-21,1.1691581048640421e-45,8.167835466724939e-09,1.2964712212916887e-41,8.167730366988766e-09,1.0017155502248332e-28,8.37143980296563e-28,3.2784834238431066e-36,3.7059227989001345e-37,1.1524659685325812e-15,7.200662659918648e-31,4.4605549416130967e-07,1.3207265285825224e-08,1.5897413053198168e-10,6.167426879452062e-16,3.4147156924738966e-15,1.7317546839458807e-11,7.93490189202095e-15,6.403743542731273e-13,3.492230011182585e-11,2.6889114711275153e-20,1.0673097991653615e-21,1.4532803105496545e-19,2.9793622564976062e-15,5.642052200185221e-29,5.478367484939046e-30,1.251683610531718e-15,1.3896177016420114e-31,1.1012945416214304e-30,1.827811199030927e-37,1.2995843148539213e-27,5.446587251538294e-35,4.334951883258012e-34,1.5196022886095311e-37,2.33467039505975e-41,3.540776898543045e-37,4.763001487913149e-45,8.154509105701078e-71
9.439216626807469e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230680815420893,0.11866950268720605,0.022821560957616383,6.789350998796512e-33,2.469549826898538e-21,4.117225568699562e-14,6.008848990703561e-23,2.009351346474675e-21,1.3367989569818498e-45,8.33085522940394e-09,1.4596473593944212e-41,8.33074590958174e-09,1.0840831112591158e-28,9.049734682278672e-28,3.6672112617256884e-36,4.143758329962057e-37,1.1989294915103638e-15,7.68954306277588e-31,4.549579533487104e-07,1.347086559239465e-08,1.6302416924602868e-10,6.365791098483534e-16,3.548816589673589e-15,1.7375118515343146e-11,7.961295077475314e-15,6.425910412181444e-13,3.5918393013861137e-11,2.882575930386359e-20,1.1222384126090425e-21,1.5388040904089651e-19,3.0945381675264283e-15,5.836902676386709e-29,6.122174757765422e-30,1.3001246144793872e-15,1.5401168294735813e-31,1.2294630755354029e-30,2.077902033073113e-37,1.4064775774429417e-27,5.772196577745231e-35,4.775825275258606e-34,1.631814003693796e-37,2.6461389999280725e-41,3.932100707516506e-37,5.458635618600512e-45,9.615699465630125e-71
9.623925125079876e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230679898304355,0.11866949362068091,0.02282156082581604,7.718046790394299e-33,2.619738286720657e-21,4.2703674075256855e-14,6.567345985791836e-23,2.1296311145529682e-21,1.524335267270808e-45,8.493874988195974e-09,1.6395891736790924e-41,8.493761365377247e-09,1.1714275532540062e-28,9.768312663434157e-28,4.092632599987537e-36,4.622730716429404e-37,1.246311242305229e-15,8.201616991808341e-31,4.63860402557954e-07,1.3734465886589601e-08,1.6708404196969272e-10,6.565776803910551e-16,3.685361765439853e-15,1.74294831424009e-11,7.986217570802483e-15,6.44684229887345e-13,3.691783106364855e-11,3.085618554570991e-20,1.1786711253713898e-21,1.627540351896774e-19,3.2117097973967893e-15,6.03294578054075e-29,6.825999300046818e-30,1.3494837056716363e-15,1.7029800302787515e-31,1.3694400792215548e-30,2.355925258239566e-37,1.5198329566107934e-27,6.108894305083765e-35,5.251619364357704e-34,1.7497665409903356e-37,2.9908771440709345e-41,4.356465033829401e-37,6.236607977683826e-45,1.1298142180174895e-70
9.808633623352283e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523067898118788,0.11866948455416573,0.022821560694015704,8.751323143539885e-33,2.7759452323370834e-21,4.4261236820399694e-14,7.164749999958469e-23,2.2546175342963412e-21,1.733651389105023e-45,8.656894743109992e-09,1.8376471126266988e-41,8.656776734377354e-09,1.2639453074942411e-28,1.0528733594516798e-27,4.557348236343446e-36,5.1457370349411245e-37,1.294611221471393e-15,8.737630573127303e-31,4.7276284178905157e-07,1.3998066168414871e-08,1.7115320363024382e-10,6.767336055612531e-16,3.824343670971364e-15,1.7480820090151312e-11,8.009750973510994e-15,6.46660827040298e-13,3.7920427911836814e-11,3.298272279768668e-20,1.2366077587681716e-21,1.7195444337208604e-19,3.330867209355983e-15,6.230112029114726e-29,7.594014237319152e-30,1.399760883426981e-15,1.8789000149534754e-31,1.5220346933925056e-30,2.6643155578082066e-37,1.6399057665816667e-27,6.456746103438423e-35,5.76434537459585e-34,1.8736483346396172e-37,3.371564237219918e-41,4.815801900647341e-37,7.104412380387609e-45,1.3229393868333545e-70
1e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523067803101377,0.11866947516085555,0.022821560557464583,9.942106866142046e-33,2.9442588463707093e-21,4.590247831594371e-14,7.82666775578404e-23,2.389169737967654e-21,1.9756401426517586e-45,8.825790594454275e-09,2.0634791514236477e-41,8.82566795425371e-09,1.3654680318222371e-28,1.1362393648821432e-27,5.083169078344135e-36,5.737278667719521e-37,1.3456206614263637e-15,9.319035019793548e-31,4.819861618367067e-07,1.4271167995776032e-08,1.753782878373833e-10,6.977770631181616e-16,3.970897254273343e-15,1.7530994784589695e-11,8.032752028449426e-15,6.485926539081799e-13,3.896230766651164e-11,3.528976769182546e-20,1.2982182146880652e-21,1.818370441954893e-19,3.4564035755530992e-15,6.435499391079413e-29,8.462077127537736e-30,1.4528186398890523e-15,2.075693436256913e-31,1.6943408130616107e-30,3.0186145563784077e-37,1.7716694787211413e-27,6.828966683990313e-35,6.336731962972545e-34,2.0084560719355018e-37,3.806905197644185e-41,5.330710321606805e-37,8.10675614491946e-45,1.55250059999845e-70
1.0178050619897098e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523067714695534,0.11866946642116527,0.022821560430415035,1.1169537131194376e-32,3.1068955001439786e-21,4.7454651111396056e-14,8.48360691889379e-23,2.5190716549104337e-21,2.2258392281299554e-45,8.982934241341776e-09,2.2939162329773898e-41,8.982807211999135e-09,1.4653054413511173e-28,1.2181492450627636e-27,5.615690298947873e-36,6.336128696968975e-37,1.3939658669815555e-15,9.884573734196161e-31,4.905676903168522e-07,1.4525266694974797e-08,1.793173643912227e-10,7.174990713868912e-16,4.1095875926194326e-15,1.7575078758440115e-11,8.052960805278595e-15,6.502899593169317e-13,3.99344042016408e-11,3.753344569155868e-20,1.3569895715387522e-21,1.9135770157896305e-19,3.575099879660084e-15,6.627553531543569e-29,9.340275342301488e-30,1.5030694959010701e-15,2.2727820177703405e-31,1.8684974641798326e-30,3.3827088438971396e-37,1.901249660765646e-27,7.186155530925334e-35,6.909009214797917e-34,2.139980377743325e-37,4.252230360412235e-41,5.847428861010765e-37,9.141889268132279e-45,1.7962189032937403e-70
1.0547467616441913e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230675312723656,0.11866944828820467,0.022821560166814376,1.4126175977073539e-32,3.4633623306825605e-21,5.0752229776987925e-14,9.980511267555027e-23,2.8034363606448932e-21,2.8312426013461423e-45,9.308973724178515e-09,2.840913775123241e-41,9.308837342461544e-09,1.689810809858572e-28,1.4021085271949422e-27,6.86558567475237e-36,7.740912097904757e-37,1.4969934318760334e-15,1.1136801827154372e-30,5.083724989322006e-07,1.5052467172109923e-08,1.875128708765047e-10,7.588400042847387e-16,4.40448842917887e-15,1.7659138632785236e-11,8.091496311666431e-15,6.535263452807568e-13,4.195902935087832e-11,4.2496552084842996e-20,1.4833727147676652e-21,2.1213430187366754e-19,3.827157669492123e-15,7.028738562874208e-29,1.1398273908902422e-29,1.6100504464499911e-15,2.7277076954212928e-31,2.2760724457676367e-30,4.255732821215469e-37,2.1926506721918142e-27,7.960876870389789e-35,8.227408420019978e-34,2.432428454609713e-37,5.312534949914073e-41,7.043669949958097e-37,1.1640835603866801e-44,2.4092022413659456e-70
1.0916884612986727e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230673478493166,0.11866943015528392,0.022821559903213728,1.771419519787319e-32,3.846307085973147e-21,5.4153733210179996e-14,1.1671251645649854e-22,3.108434303904635e-21,3.570211086433297e-45,9.635013191704718e-09,3.492529894801204e-41,9.634867125777541e-09,1.939169369996735e-28,1.606106276405027e-27,8.332519502248642e-36,9.388419376669758e-37,1.6036939195414619e-15,1.2501135616329595e-30,5.261772676351851e-07,1.5579667599853623e-08,1.9573635311223424e-10,8.007230349890112e-16,4.708986624778218e-15,1.7734108682558228e-11,8.125864133647918e-15,6.564126951124199e-13,4.399315122607806e-11,4.789065197329021e-20,1.6157389698355169e-21,2.3432825418501467e-19,4.086962849741532e-15,7.433227992148091e-29,1.3808615290042796e-29,1.7207037296222374e-15,3.249943638982293e-31,2.7526061496945066e-30,5.308779411356183e-37,2.5163293285433093e-27,8.781309463274881e-35,9.73837719183061e-34,2.7527066800807296e-37,6.579369569296742e-41,8.422202287991668e-37,1.4679435144140478e-44,3.194995864937689e-70
1.1286301609531542e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230671644264164,0.11866941202240303,0.02282155963961309,2.203823667428449e-32,4.256690632625772e-21,5.765894781839457e-14,1.357231312115091e-22,3.4347881371313905e-21,4.465789212124762e-45,9.961052644009477e-09,4.264191490723313e-41,9.960896561958754e-09,2.2151497220873144e-28,1.8315452748216865e-27,1.0044212406617381e-35,1.1309442242474152e-36,1.7140673329428404e-15,1.3984809058697433e-30,5.439819964258942e-07,1.6106867978237273e-08,2.0398480731811928e-10,8.431168025339511e-16,5.023022990834587e-15,1.7800977373466626e-11,8.156518142927588e-15,6.589870720678781e-13,4.6035742891395136e-11,5.373433740818862e-20,1.7540636378477216e-21,2.579834717821117e-19,4.354438463388596e-15,7.840627170125697e-29,1.661533109258111e-29,1.8350293399664437e-15,3.846077410732216e-31,3.306596214560188e-30,6.570178880258247e-37,2.8745852699047754e-27,9.647805345273796e-35,1.1462031101763393e-33,3.1026315765506337e-37,8.082235130422816e-41,1.0001693661836987e-36,1.834482005407168e-44,4.192755109899829e-70
1.1655718606076356e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230669810036916,0.11866939388956199,0.022821559376012462,2.7215579581633455e-32,4.695473198714902e-21,6.126768322358659e-14,1.5700876473273645e-22,3.7832205127647354e-21,5.5439523937926565e-45,1.0287092081185874e-08,5.172971634442299e-41,1.0286925651015599e-08,2.5195810931913483e-28,2.0798760557262968e-27,1.2030719096567786e-35,1.3537338060042809e-36,1.8281136746488068e-15,1.5595490426535585e-30,5.617866853044166e-07,1.663406830729034e-08,2.1225555648602278e-10,8.859918348910991e-16,5.346538703789847e-15,1.7860625640256896e-11,8.183862176420277e-15,6.61283397730916e-13,4.808588912853943e-11,6.004617969441879e-20,1.8983161007848564e-21,2.8314378157455705e-19,4.6295083178404776e-15,8.25058146872722e-29,1.986601471193466e-29,1.953027272031371e-15,4.5230166391390295e-31,3.94721694594136e-30,8.071401403496978e-37,3.269797245675149e-27,1.0560674115907947e-34,1.3419805543285223e-33,3.484128563529536e-37,9.85335446265043e-41,1.1801803455882771e-36,2.2733605096712337e-44,5.448465185837003e-70
1.2025135602621171e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230667975811684,0.11866937575676081,0.022821559112411852,3.337712673196029e-32,5.163614242614112e-21,6.497976974334312e-14,1.8074817365782818e-22,4.154454083206303e-21,6.833852875908508e-45,1.0613131503330437e-08,6.23770264243351e-41,1.0612954392957438e-08,2.8543533205061663e-28,2.3525969394950664e-27,1.4324526984927088e-35,1.6108135813635778e-36,1.9458329468554894e-15,1.734130280656745e-30,5.795913342708409e-07,1.7161268587040565e-08,2.2054621492091427e-10,9.293204341382472e-16,5.679475302860081e-15,1.791383855364796e-11,8.208256082905864e-15,6.633319048589778e-13,5.014277431150348e-11,6.684472727230473e-20,2.0484603471825704e-21,3.098529333758988e-19,4.912096977340006e-15,8.662772738276934e-29,2.3611955723988883e-29,2.0746975203658958e-15,5.287987997563218e-31,4.684344733296797e-30,9.847262448517423e-37,3.704423111475868e-27,1.1520187271398408e-34,1.5634493879718706e-33,3.8992382981481275e-37,1.1927782137231278e-40,1.3843182659158468e-36,2.7952421804977682e-44,7.015815738909689e-70
