Time (s),Volume (m^3),n-heptane,Ar,He,Ne,N2,X(1),C2H4(2),C4H8-1(3),C4H8-2(4),C2H5X(5),H(6),C6H12-1(7),C6H12-2(8),C6H12-3(9),C6H12(10),C6H12(11),HX(80),C2H3X(137),H2(190),C4H7X(141),C4H6(54),C2H6(343),C4H7(69),C2H5(67),C2H3(53),C2H2(37),C4H5X(379),C4H5X(380),C4H6a(378),C6H10(383),C6H9X(683),C6H9(674),C6H9X(684),C6H9X(578),C6H8(592),C6H7X(962),C6H7X(600),C6H7X(963),C4H7X(140),C4H7(68),C4H7X(145),C4H7X(146),SX(1187),C8H10(601),SX(1779),S(1778),S(1783),S(2209),SX(1208),S(4046),S(2202),SX(5031),C8H8(5307),S(1704),SX(1780)
9.483011464649465e-08,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282548405024,0.66999999982316616,1.6934684456727581e-21,1.7064924584894853e-24,6.4827659831704821e-17,1.5731556114233191e-33,1.2415848741327583e-36,1.459860283302977e-39,0.0,2.3601102563104306e-40,5.0472648337965795e-47,1.768303283797807e-10,1.7683397655928886e-10,1.8616451937648949e-15,6.8579812866768412e-22,8.0133796064196203e-17,1.0127387838772251e-17,1.1297280216696296e-20,1.752555208217866e-19,1.8707952502007497e-20,3.6898884864863725e-20,1.0817728360865525e-21,3.3331511402655638e-27,2.192032672277046e-27,1.2645057664243405e-27,9.3027062276240775e-37,1.2400479654464087e-35,2.3986958211443874e-36,1.447816264755868e-31,2.5687413052634985e-28,1.0656243157044061e-30,2.9809996021476004e-38,2.9273341675809904e-38,8.5847223424939951e-25,7.7165520728794903e-24,4.1710921177790037e-23,5.3516878506647022e-31,2.3095293064212577e-39,1.5456054303098995e-37,6.2625944484239171e-40,7.6287112940578972e-49,5.6186421685886322e-50,1.1107237855405013e-47,1.7632433624905101e-47,3.8006075144470824e-51,5.3853147386812753e-46,3.3688632941674996e-55,5.974239032194441e-48,2.6373305715775387e-38,1.7760610845923508e-47
9.999999999999998e-08,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282548405024,0.66999999982316616,1.8091664428983265e-21,1.9789527102165745e-24,6.7501194830661535e-17,1.5768517745659526e-33,1.4228434967619103e-36,1.7272669440386027e-39,0.0,2.7872897235462379e-40,6.4719421308433053e-47,1.7683033011161199e-10,1.7683397482432211e-10,1.8616460955941279e-15,6.8579816547009934e-22,8.4535128550627181e-17,1.1455799555491066e-17,1.1297793432453842e-20,1.8319974433545932e-19,1.8707981213639943e-20,3.8924960065300783e-20,1.1431687658619142e-21,3.5178259702247469e-27,2.5188583592563535e-27,1.4530503901348848e-27,1.0980482204999889e-36,1.4820428075553469e-35,2.7686715020979317e-36,1.5300132025955653e-31,2.9663632296951824e-28,1.2346002132698378e-30,3.4502122134587618e-38,3.3933887341760528e-38,8.6698402826699959e-25,7.8564279721260969e-24,4.4023086463270302e-23,5.6662948223158403e-31,2.7066224577581451e-39,2.1095652634576812e-37,8.6229025896279899e-40,1.0412337789913133e-48,7.6687760988667375e-50,1.5172071188648362e-47,2.4214864649995944e-47,5.1914918522069619e-51,9.2503736226096052e-46,5.7867081116998179e-55,1.4328648085819314e-47,3.1740933301459432e-38,2.4366322908249073e-47
1.390504208446946e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282548405024,0.66999999982316605,2.683084368270379e-21,4.0369649804848605e-24,8.7695582077854898e-17,1.604770522538303e-33,2.7919696980999761e-36,3.7471072159936541e-39,0.0,6.013964365462647e-40,1.7233157170135221e-46,1.7683034319289652e-10,1.768339617193546e-10,1.86165290750748e-15,6.8579844345494886e-22,1.1778033112673851e-16,2.1489878272095524e-17,1.1301669977086062e-20,2.4320596309675068e-19,1.8708198085244157e-20,5.4228798318971351e-20,1.6069192616545524e-21,4.9127562899926369e-27,4.9875167040192467e-27,2.8772109663281628e-27,2.3653463039134091e-36,3.3099364222932612e-35,5.5632607542062762e-36,2.1508828728695926e-31,5.9697767339437182e-28,2.5109495830031697e-30,6.9943817035840037e-38,6.9137041217869347e-38,9.312773569972536e-25,8.9129722391873725e-24,6.1487889120698232e-23,8.0426598291959034e-31,5.7060419059549021e-39,6.3694022459146457e-37,2.6451349438006016e-39,3.1438294596457517e-48,2.3154340534268708e-49,4.5875547469620384e-47,7.393486502421834e-47,1.5697453787898781e-50,3.8444865509086419e-45,2.4049754815004912e-54,7.7433178872285493e-47,7.2284988309649043e-38,7.4262175209458639e-47
1.8327072704289458e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282548405024,0.66999999982316594,3.6731007691150824e-21,7.0779305495327313e-24,1.0760687184289528e-16,1.6321583553095381e-33,4.7196269118438637e-36,6.9669907492699289e-39,0.0,1.1139146435479363e-39,3.7149670696872039e-46,1.7683035691663789e-10,1.7683394797124979e-10,1.8616540744652243e-15,6.8579845854454283e-22,1.5542686672388363e-16,3.5432224301593464e-17,1.1302475789726068e-20,3.0237129047653052e-19,1.870822927174269e-20,7.155871042575031e-20,2.1320656399969814e-21,6.4923612420523668e-27,8.676407474015989e-27,5.0053907191485245e-27,4.3344592298400198e-36,6.1897266209043424e-35,9.7599211753612622e-36,2.8539494180587353e-31,1.0482443136882573e-27,4.4354195819137367e-30,1.2332476152532888e-37,1.2224786437187405e-37,1.0002309860009634e-24,1.004615834552841e-23,8.0233743082801993e-23,1.0625091268124823e-30,1.0306057478698517e-38,1.5071657021010123e-36,6.3139693567854796e-39,7.4391625995255874e-48,5.4789217201949025e-49,1.0863963370730394e-46,1.7603056802774286e-46,3.7173769323023866e-50,1.1620381790134676e-44,7.2693019211536467e-54,2.9342565474529601e-46,1.3643372370097452e-37,1.766298515445853e-46
2.2749103324109456e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282548405024,0.66999999982316583,4.663495644483879e-21,1.0792322520243322e-23,1.2494379720384549e-16,1.6559795250806083e-33,6.9756267074713736e-36,1.1145478588826917e-38,0.0,1.7773254198180451e-39,6.5723457825186337e-46,1.7683036968738156e-10,1.7683393517915988e-10,1.8616544495608046e-15,6.8579842149506784e-22,1.9307340013650326e-16,5.1620872418040148e-17,1.1302623108866739e-20,3.5388707611235961e-19,1.8708232233653983e-20,8.8888621278891056e-20,2.6572119246720866e-21,8.0719659049032514e-27,1.3258652253656673e-26,7.6490449949447107e-27,6.8390134210828543e-36,9.8821918493330031e-35,1.4988676810628006e-35,3.5570158378870255e-31,1.610674030987554e-27,6.839034124101509e-30,1.8995282426642216e-37,1.8860580594319101e-37,1.0655776725230816e-24,1.1120077750914028e-23,9.8001617535471094e-23,1.310451789034871e-30,1.6110630026877701e-38,2.8665430979548141e-36,1.2069358026122074e-38,1.4148913791822054e-47,1.042060109772428e-48,2.0672046661091611e-46,3.3599060276345085e-46,7.0734613759363232e-50,2.6331124333151527e-44,1.6471824839291917e-53,7.8285232429000922e-46,2.1886157087270833e-37,3.3693477444122765e-46
3.159316456374945e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282548405018,0.6699999998231656,6.6451106554184274e-21,1.9694096829189961e-23,1.5457313760881586e-16,1.6966817096490605e-33,1.2131189284451244e-35,2.178258557131132e-38,0.0,3.462277644916867e-39,1.4530199489685173e-45,1.7683039336024914e-10,1.7683391146974906e-10,1.8616549695418715e-15,6.8579833463949031e-22,2.6836646107817151e-16,8.8399836000329354e-17,1.1302681698426281e-20,4.4192915559040906e-19,1.8708230721037491e-20,1.2354844028759772e-19,3.7075042353111966e-21,1.1231174447626723e-26,2.4519625399504318e-26,1.4146140585172715e-26,1.3106115754656435e-35,1.9177079950233829e-34,2.7868451004375359e-35,4.9631483312126799e-31,2.9964263286398268e-27,1.2770785272253076e-29,3.54299101836491e-37,3.5241184167017735e-37,1.1883995492601096e-24,1.313855780689238e-23,1.3139795558098702e-22,1.7838015893447047e-30,3.0547700525993005e-38,7.047662547401897e-36,2.9831957919017526e-38,3.4786552379309533e-47,2.5620028619921414e-48,5.0848556046530491e-46,8.2917228130294141e-46,1.7399122602852364e-49,8.1558238858246127e-44,5.1019964550679061e-53,3.0251543247750213e-45,4.266533342589529e-37,8.3097742160289251e-46
4.0437225803389445e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282548405012,0.66999999982316538,8.6279534170157938e-21,3.0791593217803439e-23,1.7724378645964258e-16,1.7278225870197338e-33,1.8174364782506748e-35,3.5988549303820045e-38,0.0,5.7070964928769625e-39,2.6163748860998995e-45,1.7683041445518717e-10,1.7683389034679775e-10,1.8616554406972966e-15,6.8579825281479999e-22,3.4365951301536267e-16,1.3125071672656693e-16,1.1302681489702562e-20,5.0929383769816288e-19,1.8708229170922352e-20,1.5820825530145901e-19,4.7577962017239625e-21,1.439038196701571e-26,3.9065341825183991e-26,2.2538819561919475e-26,2.1344873623339455e-35,3.1465692888853965e-34,4.4543605326658898e-35,6.3692803636220417e-31,4.7909647207993758e-27,2.0464520294058838e-29,5.6735971650698754e-37,5.6493221488662422e-37,1.2994919696053464e-24,1.4964273375725036e-23,1.6160510698169071e-22,2.223557509401989e-30,4.9416104983210802e-38,1.3869418079070081e-35,5.8895784090099909e-38,6.8458207667038176e-47,5.0418843198622107e-48,1.0009600903306457e-45,1.635454306771402e-45,3.4250397306356246e-49,1.8968962179878309e-43,1.1866315332765453e-52,8.2072065921248967e-45,7.0173375131104078e-37,1.6383886742671255e-45
5.812534828266943e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282548405012,0.66999999982316494,1.2596989082669395e-20,5.9012914912974106e-23,2.0801490862553989e-16,1.7700892737149317e-33,3.211931476268851e-35,7.4881247974508534e-38,0.0,1.1836694100868547e-38,6.1550134604628275e-45,1.768304512474332e-10,1.7683385351636984e-10,1.8616561958185882e-15,6.857981079196098e-22,4.9424559176043067e-16,2.2966592291382128e-16,1.1302654900571591e-20,6.0072866843820165e-19,1.8708224363372156e-20,2.2752787424258641e-19,6.8583792353576072e-21,2.0708794302256352e-26,7.8940541442079962e-26,4.5548609546299145e-26,4.4297878730606174e-35,6.5875758515794033e-34,9.0356609277645059e-35,9.1815432246122937e-31,9.7223514497694173e-27,4.1637724608576573e-29,1.1534416659876853e-36,1.1499336830126793e-36,1.4894860029804123e-24,1.8086672027793971e-23,2.1326645270101177e-22,3.0108684429266218e-30,1.0170453053048934e-37,4.0379100822979639e-35,1.7221361717626851e-37,1.9930825059630557e-46,1.467883045039244e-47,2.9153062666001416e-45,4.7760273586924776e-45,9.9754664232825609e-49,7.7662588457457185e-43,4.8582983029323671e-52,4.9176503947741808e-44,1.4728738298722528e-36,4.7821010886862539e-45
7.319201242607027e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282548405012,0.6699999998231646,1.5980897780675219e-20,8.864702398556912e-23,2.2273355425196223e-16,1.7903069154436347e-33,4.5463475000854487e-35,1.1755913738746804e-37,0.0,1.8550806676617311e-38,1.0338086361813755e-44,1.7683047832950877e-10,1.7683382641585779e-10,1.861656765601819e-15,6.8579800244839723e-22,6.225141204815828e-16,3.235231465719904e-16,1.1302648841652592e-20,6.4446437786305912e-19,1.8708221386447652e-20,2.8657400705685101e-19,8.6476457093943734e-21,2.6090787398843734e-26,1.2411386492361695e-25,7.1618268752509238e-26,7.0580157970425753e-35,1.0540695478944844e-33,1.4233434078772197e-34,1.1577015135341245e-30,1.5318156455604227e-26,6.5686978787349903e-29,1.818935703439396e-36,1.8145073726336065e-36,1.621434380320941e-24,2.0255134064255478e-23,2.4914444374254039e-22,3.5958900534397374e-30,1.6136934696038922e-37,7.9113095634242808e-35,3.3808358621845671e-37,3.9049693585605779e-46,2.8759628265738279e-47,5.712857670092296e-45,9.370632711178318e-45,1.9548008021543007e-48,1.8278237914070793e-42,1.1434222595503595e-51,1.3849134986276518e-43,2.3594260403436116e-36,9.3802962017968556e-45
8.825867656947112e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282548405012,0.66999999982316427,1.9367122257416487e-20,1.2247809741296982e-22,2.3133472151373695e-16,1.8021217335818404e-33,5.9587967615755501e-35,1.6702640748765399e-37,0.0,2.6324949523462746e-38,1.5443169422043411e-44,1.7683050314526859e-10,1.7683380158915969e-10,1.861657291205202e-15,6.8579790625268473e-22,7.5078262943322125e-16,4.227182843087846e-16,1.1302648316101528e-20,6.7002231016968128e-19,1.8708218823373306e-20,3.4562013116214258e-19,1.0436911516537523e-20,3.1472778492601281e-26,1.7963072692112349e-25,1.0366038981171767e-25,1.0307583538087971e-34,1.5437303369946934e-33,2.0627026119384177e-34,1.397248615322011e-30,2.2201933010986251e-26,9.5287750576995141e-29,2.6379149711051986e-36,2.6325662935232735e-36,1.7309644491808724e-24,2.2055167114730774e-23,2.7892659072052936e-22,4.1167000976969041e-30,2.3499671984585964e-37,1.3730051596469336e-34,5.8754443274692225e-37,6.7770680239498201e-46,4.9912246034194486e-47,9.9158570794451061e-45,1.6278377267617578e-44,3.392965293052551e-48,3.7027576667179747e-42,2.3163149327828601e-51,3.2959047855655962e-43,3.4580124573968151e-36,1.6292475767232641e-44
9.999999999999997e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282548405012,0.66999999982316405,2.2007327857146318e-20,1.5129589716980566e-22,2.3542758547967807e-16,1.8077438122400798e-33,7.0927986168180576e-35,2.0941596821084739e-37,0.0,3.2982241200122157e-38,1.9993311594687325e-44,1.7683052151707666e-10,1.7683378321202776e-10,1.8616576786579673e-15,6.8579783498948549e-22,8.5074117647849295e-16,5.0229757726569001e-16,1.1302647248402871e-20,6.8218404784618704e-19,1.8708216880449593e-20,3.9163426865232426e-19,1.1831270693511618e-20,3.5666917026621309e-26,2.3007242562450433e-25,1.3277588792495694e-25,1.3271200125910278e-34,1.9908038845823894e-33,2.6439487432884365e-34,1.5839255743093516e-30,2.8460352169169242e-26,1.2220855554172189e-28,3.3826689669487561e-36,3.3766030719444573e-36,1.8032146533454896e-24,2.3242535634080991e-23,2.98571976712645e-22,4.4850253617241674e-30,3.0206497478022184e-37,1.9870310954761485e-34,8.5097928345183417e-37,9.8078674087293484e-46,7.2233663108035063e-47,1.4351380760543542e-44,2.3571522933012372e-44,4.9106940519623443e-48,5.9443628875132802e-42,3.7185843013616662e-51,5.9022289751972057e-43,4.4612991197042443e-36,2.3589664261440742e-44
1.0332534071287196e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282548405012,0.66999999982316394,2.2755293411684316e-20,1.5984812212727423e-22,2.3617131707588418e-16,1.8087654237590938e-33,7.4192662988052329e-35,2.2203265614703234e-37,0.0,3.4963038550451428e-38,2.1373003313161522e-44,1.7683052656637664e-10,1.7683377816172937e-10,1.8616577848661366e-15,6.8579781539569715e-22,8.7905111991209698e-16,5.2519827154642578e-16,1.1302646841253684e-20,6.8439400855371214e-19,1.8708216338849204e-20,4.0466624712751041e-19,1.2226176641086678e-20,3.6854767531041784e-26,2.4550089640450795e-25,1.4168171875066915e-25,1.4179191026858051e-34,2.1278461637781864e-33,2.8217787133508648e-34,1.6367956257257717e-30,3.0375135607827543e-26,1.3044630635762648e-28,3.6105527180759127e-36,3.6042836951678526e-36,1.8215910512279613e-24,2.3544535217666407e-23,3.0356865076088091e-22,4.5833662801336499e-30,3.2260240074930251e-37,2.1864931562670052e-34,9.365765907206814e-37,1.0792401722855384e-45,7.948462059321514e-47,1.5792263390705944e-44,2.5941086804478019e-44,5.4037291962673729e-48,6.7034561789251444e-42,4.1934463603797168e-51,6.8181979189714669e-43,4.7688720618178113e-36,2.5960466511793867e-44
1.183920048562728e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282548405012,0.66999999982316361,2.6145076263136994e-20,2.0015554151636366e-22,2.3882382173004381e-16,1.8124089836775195e-33,8.9075955611455257e-35,2.8139116426307905e-37,0.0,4.4279442680644291e-38,2.8021382401881698e-44,1.7683054917833624e-10,1.7683375554612744e-10,1.8616582607215244e-15,6.8579772764021719e-22,1.0073195927886993e-15,6.2958403557648134e-16,1.130264486377241e-20,6.9227579152113423e-19,1.8708213922579145e-20,4.6371235533708218e-19,1.4015441101184594e-20,4.2236754571564827e-26,3.2172744639561852e-25,1.8568522478037323e-25,1.8673145902712031e-34,2.8064636932820996e-33,3.7006311266926384e-34,1.8763425471725057e-30,3.9838404250269473e-26,1.7116540308086449e-28,4.7369251671445279e-36,4.7297358001331577e-36,1.8965275543118713e-24,2.4776047778217016e-23,3.2394437682280593e-22,5.005092489388171e-30,4.2419331894573532e-37,3.2715431151450965e-34,1.402397007595623e-36,1.6148153132474086e-45,1.1892897090998971e-46,2.3630766209757297e-44,3.8834772669127818e-44,8.0858751428064335e-48,1.1201625489158307e-41,7.0073428411632464e-51,1.2798027157987128e-42,6.2921099650272886e-36,3.8860280202527861e-44
1.3345866899967363e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282548405012,0.66999999982316327,2.9536249453459295e-20,2.4300084948582581e-22,2.4008397007202672e-16,1.8141400008109699e-33,1.0413685382412171e-34,3.4439728711237308e-37,0.0,5.4164038067113521e-38,3.5325062850263995e-44,1.7683057127445253e-10,1.768337334480795e-10,1.8616587262454778e-15,6.8579764193169645e-22,1.1355880484998671e-15,7.3518473626826645e-16,1.1302643387731839e-20,6.9602025824786387e-19,1.8708211586815509e-20,5.2275845598396607e-19,1.5804704894272478e-20,4.7618739606594752e-26,4.0831039941306429e-25,2.3567183354913579e-25,2.3789544222596119e-34,3.5795975116025332e-33,4.6992783386981942e-34,2.1158893793195022e-30,5.0591938312588461e-26,2.174458979296325e-28,6.0170560171318024e-36,6.0089463073787688e-36,1.9579080303243276e-24,2.5784776731508642e-23,3.4063404592022901e-22,5.3879912075888425e-30,5.3977163085304397e-37,4.6586296669082782e-34,1.9981397260034156e-36,2.2994743897427622e-45,1.6935312840216757e-46,3.3651593714647665e-44,5.5322562260692078e-44,1.1514759911766969e-47,1.7507828112357622e-41,1.0952281359793812e-50,2.2017341108629659e-42,8.0277589271169021e-36,5.5355044366357829e-44
1.4852533314307446e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282548405012,0.66999999982316294,3.2928537738033635e-20,2.8788525907281282e-22,2.4067902103292981e-16,1.8149574435553836e-33,1.1928258984582809e-34,4.1015242809763766e-37,0.0,6.447659145621694e-38,4.3196526114054423e-44,1.7683059312414626e-10,1.7683371159727339e-10,1.8616591867525887e-15,6.8579755720919052e-22,1.2638564874486677e-15,8.4136579267335423e-16,1.1302642247430874e-20,6.977884217655417e-19,1.8708209287808111e-20,5.8180454924587227e-19,1.7593968044698456e-20,5.3000722709983483e-26,5.052484128147821e-25,2.9164212693315552e-25,2.9528446518095775e-34,4.4472568168333394e-33,5.8177319710862069e-34,2.3554361254260813e-30,6.2635862920365284e-26,2.6928832890625054e-28,7.4509601426472968e-36,7.4419300911663434e-36,2.0083968660063826e-24,2.6614509370995982e-23,3.5436213933805138e-22,5.7396939421467548e-30,6.6933869016250174e-37,6.3930523602250926e-34,2.7433281722039793e-36,3.1555770907305915e-45,2.3240384849206287e-46,4.6182107989183754e-44,7.5944235133094392e-44,1.5802398924865963e-47,2.6132516555428282e-41,1.6347583048410322e-50,3.5942937344504868e-42,9.9758395194499487e-36,7.5984538642277646e-44
1.7865866142987616e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282548405012,0.66999999982316227,3.9715713504027482e-20,3.8241223700594071e-22,2.4094181310760749e-16,1.8153185295447813e-33,1.4969234382978745e-34,5.4781268241174821e-37,0.0,8.6058730106063776e-38,6.0434133809059169e-44,1.768306364799137e-10,1.7683366824043113e-10,1.8616600993953112e-15,6.8579738904489754e-22,1.5203933156527256e-15,1.0545370882397862e-15,1.1302639323665685e-20,6.9856929453779429e-19,1.8708204691094555e-20,6.9989671387581763e-19,2.1172492397790447e-20,6.3764683059297253e-26,7.3018253081976074e-25,4.2153456273418809e-25,4.2873844867883379e-34,6.4661643156340778e-33,8.4140742394669523e-34,2.834529356872273e-30,9.0595053944438447e-26,3.8965972442136579e-28,1.0780108269455263e-35,1.0769237537761028e-35,2.0839597945478172e-24,2.7856301571793228e-23,3.7490774023398726e-22,6.3703065327436418e-30,9.7044087442149855e-37,1.1067100752578086e-33,4.7523765252813176e-36,5.4626656052575862e-45,4.0231752036816528e-46,7.9951540205014501e-44,1.3153381743591643e-43,2.7357482580227567e-47,5.2425841347622169e-41,3.2795762092338577e-50,8.5004544379754657e-42,1.4509323273982765e-35,1.3159230435057855e-43
2.0879198971667783e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282548405012,0.66999999982316161,4.6505101646641452e-20,4.8099678453293051e-22,2.4129891146087676e-16,1.8158091607136667e-33,1.8009006164051192e-34,6.9026214681298801e-37,0.0,1.0838560590569539e-37,7.9321860162166826e-44,1.76830679870501e-10,1.7683362484867572e-10,1.8616610130408034e-15,6.8579722075331939e-22,1.7769300783357017e-15,1.2676261544138978e-15,1.130263649341562e-20,6.9963039367591121e-19,1.870820009893538e-20,8.1798884963938756e-19,2.4751014053714025e-20,7.4528635286935458e-26,9.9651077786136575e-25,5.7536369086429618e-25,5.8709459322370241e-34,8.8632041616553016e-33,1.1489680724270334e-33,3.3136222272264124e-30,1.2371622391369122e-25,5.3228063358175488e-28,1.4724398409407726e-35,1.4711687003076025e-35,2.1378510559328807e-24,2.8741935470726162e-23,3.8956054183865683e-22,6.9388477514348139e-30,1.3275024975333175e-36,1.7699081182368116e-33,7.6042600220417231e-36,8.7361812817329478e-45,6.4340706361139021e-46,1.2786867864205331e-43,2.1043408309448105e-43,4.3753570081072606e-47,9.5742188121509965e-41,5.9892944864399582e-50,1.8220388176741828e-41,1.9892601107083844e-35,2.1051414098245207e-43
