Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2OX(23),H2X(49),CH3X(55),C2H4(47),O(29),COX(50),OH(D)X(68),CO2X(24),CHOX(53),CH4OX(63),acetyl(44),C2H6X(52),C2H4X(215),CHO2X(213),C2H4X(70),S(216),HOCO(73)
5.2941041858737674e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767999736,0.11866996602993934,0.02282156769305391,3.0831240640279866e-90,9.21978404079859e-43,1.3960635732941374e-28,9.151295928388838e-66,6.081721289287771e-43,5.5508938277026176e-102,4.6724667745454165e-16,5.074631949395384e-84,4.672466774540577e-16,3.9317912681121303e-57,6.957441063297525e-56,8.687928193472924e-86,1.0073632904209895e-86,5.028566799638111e-30,1.0082140139349874e-66,2.5517623770762963e-14,7.555314866021107e-16,3.0246460503826374e-18,4.2345632120523214e-30,1.5679862765698784e-29,3.0246457280202564e-18,1.6104449637749693e-25,1.6038603290679806e-29,1.7142317655904796e-33,7.872276119180829e-57,7.482466126152971e-43,4.839546826427697e-41,1.4106579851860186e-29,2.327129773763313e-58,5.6803867884202676e-24,1.5300259110824317e-79,1.223520711592875e-43,2.9959454771923007e-81,6.712966514059404e-82,5.464202480177326e-69,3.884824295649475e-94,5.094946495430925e-56,1.922291830300121e-71,3.928879893831301e-93,8.314659960872291e-80,1.7510214264839897e-160,1.0741126546601626e-103
1.0588782881154575e-19,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679994737,0.11866996602991335,0.022821567693053532,8.065317346978078e-88,7.376527684540218e-42,5.584775824023871e-28,5.984272631440141e-64,4.8659930269207686e-42,1.451776452674303e-99,9.345440599202117e-16,3.2483912030882716e-82,9.345440599182754e-16,6.2917193905509e-56,1.1133523208940874e-54,1.1361621040885714e-83,1.31737736340082e-84,2.011590425243577e-29,3.893134638504519e-65,5.1038016681272363e-14,1.5111449625135314e-15,6.0496206542645216e-18,1.6939631211524577e-29,6.272455533432817e-29,6.049619364645952e-18,6.441662279483534e-25,1.283087723773956e-28,1.4018407377155424e-32,2.5743600543782893e-55,5.986541105409688e-42,3.872048461756436e-40,5.64309113521351e-29,7.447264210219476e-57,1.1361400063357183e-23,2.000888367917363e-77,9.789095023386134e-43,3.9187869704455287e-79,8.780761920769491e-80,1.7488073234487465e-67,1.0161702420198651e-91,8.15302020854717e-55,1.2303449072079612e-69,1.0273859762224598e-90,6.414408843081231e-78,2.900650299960861e-156,5.617412667318072e-101
2.117814027171619e-19,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767998948,0.11866996602986137,0.022821567693052776,2.152401936114727e-85,5.90150247093552e-41,2.2340548522054664e-27,3.992155652325296e-62,3.8930408343737526e-41,3.873086455472238e-97,1.869138824851582e-15,2.0791709534852356e-80,1.8691388248438375e-15,1.0067433758690421e-54,1.7814930271483933e-53,1.5156555249526316e-81,1.7573991117590923e-82,8.046689123861033e-29,1.6722955444699661e-63,1.0207880250196317e-13,3.0223719143359466e-15,1.2099570830814322e-17,6.776128046216334e-29,2.509084283369716e-28,1.209956567161756e-17,2.576256398022252e-24,1.0263231600413555e-27,1.170034877381604e-31,8.58951482943136e-54,4.789459971361962e-41,3.097855223273497e-39,2.257328268564841e-28,2.3828608042613917e-55,2.272345678951688e-23,2.669211951863845e-75,7.831647686790344e-42,5.22945605397692e-77,1.1717555154989853e-77,5.596603160817404e-66,2.711449252754347e-89,1.3045717047503165e-53,7.873357388017057e-68,2.739550108293546e-88,5.503326951257829e-76,4.850016519618213e-152,2.995682958624304e-98
4.235685505283942e-19,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679978966,0.1186699660297574,0.022821567693051263,5.9580281966124634e-83,4.721314313190462e-40,8.936829953471745e-27,2.762233509471919e-60,3.1145312350024504e-40,1.0715059688457579e-94,3.738328354714445e-15,1.330733599500218e-78,3.738328354683468e-15,1.6108440207384637e-53,2.8504919866672087e-52,2.0968444549901984e-79,2.431286329324609e-80,3.2187411356492717e-28,8.079097313820523e-62,2.0416037414203296e-13,6.044825817979069e-15,2.4199475061748414e-17,2.710506235090799e-28,1.0036541124553647e-27,2.4199454420442894e-17,1.0301130552133717e-23,8.20764979615271e-27,1.0136234766289301e-30,2.9732296653687573e-52,3.83165848328599e-40,2.4784539825377517e-38,9.02949648500999e-28,7.622586168237835e-54,4.544769094697972e-23,3.6927402254039646e-73,6.265466686184723e-41,7.238762663817801e-75,1.6219770685217308e-75,1.7909799409342475e-64,7.503463376559579e-87,2.0873855066314533e-52,5.037269465727356e-66,7.571899958666361e-86,5.3105202866246635e-74,8.245165006751833e-148,1.6558565241521585e-95
8.471428461508588e-19,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767995794,0.11866996602954948,0.02282156769304824,1.7542160963062744e-80,3.777096712332438e-39,3.5751109531937514e-26,2.0327362695833383e-58,2.491664414581695e-39,3.152049008242511e-92,7.476707414440659e-15,8.516900434579389e-77,7.476707414316747e-15,2.5773941252730688e-52,4.5608686965974805e-51,3.084809744480612e-77,3.576829764830772e-78,1.287509551886637e-27,4.3290790046202976e-60,4.0832351741692487e-13,1.2089733625258488e-14,4.839929905644785e-17,1.0842134200964971e-27,4.014657126357126e-27,4.839921645763187e-17,4.117214000652168e-23,6.561194509728613e-26,9.348899450576723e-30,1.0949634603856273e-50,3.065362459920184e-39,1.982964093642508e-37,3.61183509929828e-27,2.4374446300707878e-52,9.08966420824792e-23,5.43263968419128e-71,5.012432549320818e-40,1.0658819443474504e-72,2.3883019978930142e-73,5.73124143105479e-63,2.208265150331043e-84,3.339873432937944e-51,3.2215160351796184e-64,2.2239466629274423e-83,5.685260836626906e-72,1.438248362778999e-143,9.725809399763013e-93
1.694291437395788e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767991589,0.11866996602913363,0.022821567693042197,5.660379872578883e-78,3.0216959972641663e-38,1.4303251320719405e-25,1.6392634087283162e-56,1.9933473007803178e-38,1.01585575303971e-89,1.495346553389504e-14,5.450881988849226e-75,1.4953465533399392e-14,4.123865541093959e-51,7.297451934869968e-50,4.972407063742969e-75,5.76549433508473e-76,5.1500644052320085e-27,2.49882107734468e-58,8.166498039457185e-13,2.4179549239790018e-14,9.679900934865094e-17,4.336874913741433e-27,1.605870888252107e-26,9.679867869024271e-17,1.6442756929434708e-22,5.240998748130814e-25,9.458497468007047e-29,4.420386753680747e-49,2.45230338987746e-38,1.5866638804494163e-36,1.444741199064599e-26,7.788211204820319e-51,1.8179647563577331e-22,8.75687487205088e-69,4.009969375569286e-39,1.7201690475245178e-70,3.854346786701016e-71,1.834013216891239e-61,7.121160477304378e-82,5.343842784869396e-50,2.058725530399948e-62,7.151856371260249e-81,6.558782998141133e-70,2.589031574677481e-139,6.254403141798277e-90
3.3885886198856462e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679831784,0.11866996602830192,0.022821567693030106,2.0452583881005053e-75,2.4173650848973903e-37,5.723493188696827e-25,1.4802733038974095e-54,1.5946841456747216e-37,3.6656509840874205e-87,2.9906981772811615e-14,3.4885854780467125e-73,2.990698177082901e-14,6.598212775753074e-50,1.1675962489283542e-48,8.974291258657039e-73,1.040566911432289e-73,2.0600310034935687e-26,1.509102121831421e-56,1.6333023769193447e-12,4.835918046874384e-14,1.9359868050869118e-16,1.7347537170900602e-26,6.423498847389672e-26,1.9359735578902527e-16,6.556266120106688e-22,4.1800855094642576e-24,1.0719807389913594e-27,1.9985096810348476e-47,1.9618467247467987e-37,1.2697860323358943e-35,5.778977981011968e-26,2.4847919118200092e-49,3.636038678715415e-22,1.5804564496170746e-66,3.2079842842197634e-38,3.1087668496335855e-68,6.96573321722543e-69,5.86886180969775e-60,2.5713413966936665e-79,8.550184670178195e-49,1.313684333464672e-60,2.574378598982235e-78,7.918881330413717e-68,4.77274437207131e-135,4.50191348402392e-87
6.777182984865363e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767966358,0.11866996602663851,0.022821567693005928,8.261919831662483e-73,1.933896720510384e-36,2.2911272917855333e-24,1.4944565885614656e-52,1.275749834373459e-36,1.4790046554625387e-84,5.9814014250676e-14,2.2327013989669543e-71,5.98140142427456e-14,1.0557162632785432e-48,1.8681538784401498e-47,1.8109901284023022e-70,2.0998384671205977e-71,8.240134511603577e-26,9.329621854411238e-55,3.2666075225307525e-12,9.671844292621454e-14,3.871990359308027e-16,6.939018410978469e-26,2.5694019729771867e-25,3.8719372052589127e-16,2.6059742908215234e-21,3.323885872689066e-23,1.35764240055733e-26,1.0100217237513845e-45,1.5694768154458686e-36,1.0165460246578636e-34,2.3115929221837862e-25,7.904092165501891e-48,7.27249552859794e-22,3.189321221145362e-64,2.5663900597486034e-37,6.280845556058759e-66,1.4073263480255242e-66,1.8780350496034575e-58,1.0380855739768577e-76,1.3680324381430478e-47,8.358019876740937e-59,1.0364186288286455e-75,9.789191103264555e-66,8.786594165950157e-131,3.624310765215716e-84
1.3554371714824796e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767932717,0.1186699660233117,0.022821567692957567,3.6378086754508695e-70,1.5471213778159028e-35,9.178090531813887e-24,1.6447134781343557e-50,1.0206008679272454e-35,6.506809579362228e-82,1.1962807920652973e-13,1.4289310004167693e-69,1.196280791748081e-13,1.6891477529034744e-47,2.989035641641326e-46,3.984501969919406e-68,4.6200189392163446e-69,3.296055916021324e-25,5.815378775032608e-53,6.533217812410192e-12,1.934369678394082e-13,7.744038837438066e-16,2.775604904737311e-25,1.027760776109179e-24,7.743824921973486e-16,1.0293929047852122e-20,2.627356717817973e-22,1.8723296600946034e-25,5.562456381507471e-44,1.2555777555556358e-35,8.143631751839118e-34,9.246367890908893e-25,2.499572731584789e-46,1.4546645249031288e-21,7.0170704881303465e-62,2.0531116909285777e-36,1.383043936544461e-63,3.098907608601762e-64,6.009686339233973e-57,4.5688726836300225e-74,2.188854193786152e-46,5.286736535131406e-57,4.552334993941392e-73,1.2202409501901623e-63,1.568504445872278e-126,3.183525257894621e-81
2.710874917474366e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767865435,0.11866996601665808,0.02282156769286085,1.684739107306143e-67,1.2377021272963964e-34,3.681726608941012e-23,1.9040252896912187e-48,8.164810837840952e-35,3.012059517128573e-79,2.3925620911873705e-13,9.145164669276378e-68,2.3925620899185055e-13,2.7026376502273934e-46,4.7824150793417826e-45,9.223346211433175e-66,1.0694439605009582e-66,1.3184227981668595e-24,3.609985650936459e-51,1.3066438386795563e-11,3.8687401765880447e-13,1.5488307753101156e-15,1.1102389357107037e-24,4.1110390791915845e-24,1.5487442046548093e-15,4.0171453978493894e-20,2.0527608700905674e-21,2.7130921291904386e-24,3.22118402074033e-42,1.004455172309565e-34,6.532323999575173e-33,3.698540590908518e-24,7.814550986588402e-45,2.9099888772568456e-21,1.6243122942109593e-59,1.642486954288849e-35,3.2029301650275587e-61,7.176483807569555e-62,1.9230797205489284e-55,2.11543016378643e-71,3.502168480339532e-45,3.306249829936839e-55,2.105151136960819e-70,1.5149060282783549e-61,2.66417812014828e-122,2.944153344690517e-78
5.42175040945814e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767730871,0.11866996600335084,0.022821567692667414,7.921889103941744e-65,9.901691906856139e-34,1.4805322816429045e-22,2.2381750858707294e-46,6.53185005638569e-34,1.4161264567248114e-76,4.785124689451501e-13,5.852906792535251e-66,4.785124684376051e-13,4.3242207896525025e-45,7.651687414242577e-44,2.1682599478292996e-63,2.514088096385691e-64,5.27369213204138e-24,2.2009319920743927e-49,2.6132879514072274e-11,7.737481172696331e-13,3.0977581148683675e-15,4.4409294207185975e-24,1.6444116273755087e-23,3.097404308618357e-15,1.531779495854019e-19,1.5685961682829652e-20,3.988107569826646e-23,1.8934955482065666e-40,8.035524403670472e-34,5.251958167101838e-32,1.4794102785920522e-23,2.3902290137398386e-43,5.822615215030331e-21,3.818482661112611e-57,1.3139849949420353e-34,7.5305683775908355e-59,1.68739715683621e-59,6.153694259804953e-54,9.946211524120224e-69,5.603470780218174e-44,2.0232802774930556e-53,1.5349079753069275e-67,1.8472155452456945e-59,4.183323190819095e-117,4.291543254636437e-75
1.0843501393425686e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727674617427,0.11866996597673635,0.02282156769228054,3.655192307906031e-62,7.921471132291041e-33,5.977264611468686e-22,2.5818654856408995e-44,5.225480324936632e-33,6.5351418690409e-74,9.570249886059667e-13,3.74586002713994e-64,9.570249865757934e-13,6.918752271951118e-44,1.224218320381742e-42,5.002840524170872e-61,5.800762026222477e-62,2.1094771013758368e-23,1.2920575908293092e-47,5.226576168264958e-11,1.547496316379435e-12,6.1959395819730756e-15,1.776350294384393e-23,6.577612907099608e-23,6.194471253459806e-15,5.59918024508117e-19,1.150908516619554e-19,5.74778918460229e-22,1.091950563122889e-38,6.428230604084043e-33,4.238427962860968e-31,5.917592041890696e-23,7.024323657850983e-42,1.1655778422824222e-20,8.810347611447737e-55,1.0511803940574472e-33,1.7372469544172522e-56,3.8926600520554004e-57,1.969086495737479e-52,4.5894294110798855e-66,8.965553563181327e-43,1.1899896531396012e-51,7.0810532891279464e-65,2.1688756095799963e-57,5.938315685379392e-113,3.9611690947905364e-72
2.1687003361360778e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072766923486,0.11866996592350736,0.02282156769150679,1.5955309405496676e-59,6.337364163621048e-32,2.425746351690143e-21,2.8178898671729233e-42,4.1803839326027415e-32,2.8540938570607086e-71,1.914050027959534e-12,2.3973493301412424e-62,1.9140500198388885e-12,1.106999826325064e-42,1.9585841431316286e-41,1.09230993246438e-58,1.2665220797748176e-59,8.437909388078092e-23,7.097982431122244e-46,1.0453152567589969e-10,3.0949927141516166e-12,1.2393803937149747e-14,7.105228627439085e-23,2.6310179676661605e-22,1.2387592256533041e-14,1.9060092653485367e-18,7.882432232223189e-19,7.829728449556421e-21,5.95589590109657e-37,5.142281572038443e-32,3.437716065806189e-30,2.3669972775258154e-22,1.928905085944829e-40,2.3353746967261608e-20,1.9236058375161165e-52,8.409320355151221e-33,3.791165690931103e-54,8.494122514080707e-55,6.300465757969534e-51,2.0036899612568609e-63,1.4344883858889326e-41,6.5433895328420175e-50,3.0851031695177505e-62,2.3829815127834247e-55,7.289045151614218e-109,3.4517267572118054e-69
3.253050532929587e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727663852294,0.11866996587027837,0.02282156769073304,1.3171440070835024e-58,1.812120795362862e-31,5.197076591553087e-21,1.764353828291823e-41,1.2410514029765184e-31,2.3449323425678653e-70,2.8710750673450342e-12,1.3611437312356887e-61,2.871075050088701e-12,4.1880041851686476e-42,7.466885617472925e-41,7.900228858156675e-58,9.16022477069377e-59,1.7930558609835037e-22,3.7921577389955303e-45,1.5679728932524532e-10,4.642489111476375e-12,1.8593315174882068e-14,1.5098357523325114e-22,5.590873150629598e-22,1.8579700538696895e-14,3.644475772814989e-18,2.0702448041502553e-18,2.6833366135782075e-20,3.1625274558439603e-36,1.4703213852007613e-31,9.894833824173236e-30,5.029811063207251e-22,8.533335071617693e-40,3.508335764040883e-20,1.3912596203966254e-51,2.404519833527368e-32,2.7568853652444687e-53,6.175392833787945e-54,2.9569449977192194e-50,1.651022660652597e-62,5.426960528623508e-41,3.4964423666641806e-49,2.0215142640592755e-61,1.49957730083546e-54,3.375873242534417e-108,2.6042952215472933e-68
4.337400729723096e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727658469727,0.11866996581704937,0.022821567689959292,7.02312837287407e-58,3.8223463583156507e-31,8.922499009960861e-21,7.092821240061506e-41,2.7041854863159636e-31,1.153916103340998e-69,3.82810010676241e-12,5.234681629512785e-61,3.828100077325236e-12,1.090134859400517e-41,2.008918782480905e-40,3.526857427237127e-57,4.089344131096023e-58,3.058742519133158e-22,1.3183670124841277e-44,2.0906305263068642e-10,6.1899855083537146e-12,2.4794582708616e-14,2.575562399360222e-22,9.537308924920455e-22,2.477079626563574e-14,5.671973514330043e-18,4.057832666281357e-18,6.40270083217784e-20,1.1366399648470765e-35,3.1012384588014607e-31,2.0980609552960263e-29,8.580174553663358e-22,2.600404725668009e-39,4.6844610442128446e-20,6.210901238060687e-51,5.071790039681053e-32,1.3589208947075872e-52,3.044437962955291e-53,9.217284639692373e-50,8.986120424582514e-62,1.4126346283103317e-40,1.215732240776922e-48,1.346513573377854e-60,5.88371738955353e-54,9.104807630948473e-107,1.7652096167507532e-67
6.506101123310115e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727647704594,0.11866996571059142,0.022821567688411797,1.0606004650734864e-56,1.0440280721789815e-30,1.8635463767566882e-20,5.449794396049364e-40,7.8494149650576614e-31,1.1819707234905548e-68,5.742150185671837e-12,3.984002298585426e-60,5.742150124726337e-12,4.0006394505879674e-41,8.124424400576018e-40,3.139957885318051e-56,3.640713355559403e-57,6.332738408717676e-22,7.741430255898316e-44,3.1359457843444595e-10,9.284978301058333e-12,3.720148074210521e-14,5.3322375449029e-22,1.9745569147606848e-21,3.7150611828238004e-14,1.0185419250173175e-17,9.886071050809262e-18,2.0338488508548586e-19,7.468742274316484e-35,8.470011287904277e-31,5.772907459356781e-29,1.776384567817334e-21,1.2711853990746765e-38,7.044137818362389e-20,5.529497801655641e-50,1.3852455555076173e-31,1.8899093969619005e-51,4.2369955826667526e-52,4.5409638904611265e-49,1.4541374927695725e-60,5.1841688881092e-40,7.140362563379946e-48,3.5923974546786788e-59,4.0995406422722587e-53,2.3647128978935882e-104,5.033450027462879e-66
8.674801516897134e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072763693946,0.11866996560413345,0.022821567686864302,5.824196426204565e-56,2.1845055600749808e-30,3.1910917554467834e-20,2.1733127455066383e-39,1.7165782782461673e-30,5.783426984793638e-68,7.656200264698235e-12,1.5043575985357409e-59,7.656200161046562e-12,1.0373954040601845e-40,2.2004955576335934e-39,1.3979009209127182e-55,1.6208299779870438e-56,1.0770330228214315e-21,2.6724258578404906e-43,4.181261029735461e-10,1.2379971092117639e-11,4.961541330048078e-14,9.068517496595068e-22,3.358168926110291e-21,4.95267052400599e-14,1.524406030652563e-17,1.876411277228976e-17,4.708229406177855e-19,2.60426624925212e-34,1.7721293843970138e-30,1.2146974711772138e-28,3.021113758127407e-21,3.803538708341091e-38,9.415450531611016e-20,2.461701155502648e-49,2.898364387177432e-31,9.123111323926541e-51,2.04551468465453e-51,1.424726621290689e-48,7.635481776249365e-60,1.3442936132650527e-39,2.4651807545477913e-47,2.0734554596324917e-58,1.5948856611485159e-52,2.6586261244057193e-103,3.296684732178528e-65
1.0843501910484152e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072762617433,0.11866996549767549,0.022821567685316808,2.4253963826441485e-55,3.976900737954544e-30,4.9029667456160464e-20,6.847452367175216e-39,3.220533987975216e-30,2.2240055214936545e-67,9.570250343849766e-12,4.601523847156608e-59,9.570250185494434e-12,2.2682401558627276e-40,4.942902463101296e-39,4.8928474342298796e-55,5.67310729186873e-56,1.6454632256435536e-21,7.409593699479725e-43,5.22657626157654e-10,1.5474963881414113e-11,6.203718639714591e-14,1.3854298598671535e-21,5.1304682377458286e-21,6.189881174000446e-14,2.0633633569855934e-17,3.110929050169241e-17,9.280992282560682e-19,7.317978427459471e-34,3.225945176893103e-30,2.222127909313954e-28,4.6154992211162566e-21,9.248858778417561e-38,1.1799230322373114e-19,8.616232435992849e-49,5.276301102069481e-31,3.462662938046614e-50,7.765279824578007e-51,3.662294361393192e-48,3.240349316902755e-59,2.9392663372066695e-39,6.835451761794406e-47,9.559338311559716e-58,4.960565264728061e-52,2.9627991725543937e-102,1.6329272693063027e-64
1.5180902697658189e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072760464406,0.11866996528475957,0.022821567682221815,7.248636051172625e-54,1.0500852725222888e-29,9.511189067001117e-20,6.953927009982549e-38,8.811964373513276e-30,5.713442681045516e-66,1.3398350502534752e-11,4.072092818369634e-58,1.3398350198027482e-11,8.724652106777985e-40,1.916328605186682e-38,7.797490982876659e-54,9.040759884313709e-55,3.1641679952175615e-21,4.9339810619679804e-42,7.317206683757804e-10,2.1664949454607908e-11,8.690581262072586e-14,2.663977645991245e-21,9.86546269773534e-21,8.663082106657021e-14,3.171624839639355e-17,6.675046659347439e-17,2.79508389153685e-18,4.846854145926302e-33,8.516375133988771e-30,5.92165831001484e-28,8.875084551973842e-21,4.126054005631119e-37,1.660497424516557e-19,1.373065941558317e-47,1.393055466332919e-30,6.188023649025819e-49,1.387407196134623e-49,2.0655631615223959e-47,9.633656337411007e-58,1.1305722894383649e-38,4.552176627921022e-46,2.616125519298585e-56,5.014442197527319e-51,7.191308930447297e-100,8.011426119819754e-63
1.9518303484832228e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072758311379,0.11866996507184364,0.02282156767912682,4.660266652205396e-53,2.177213703862023e-29,1.5691874222380625e-19,3.0677180836328363e-37,1.857668661508257e-29,3.660395769189707e-65,1.722645066172501e-11,1.6829747160617218e-57,1.7226450162340875e-11,2.3174895932659276e-39,5.098149215214571e-38,4.180062894426301e-53,4.846508875146616e-54,5.189228288177924e-21,1.768501803694968e-41,9.407837050905655e-10,2.7854935020642042e-11,1.118081926081198e-13,4.3686695873786415e-21,1.617894155924565e-20,1.1134665412617964e-13,4.302607597250781e-17,1.1674775755989023e-16,6.2590507431016485e-18,1.7305302691434698e-32,1.7654570577721054e-29,1.235387336046611e-27,1.4554546968775154e-20,1.1794629730902057e-36,2.146135357625388e-19,7.360551566214128e-47,2.888071035660486e-30,3.3060972134076354e-48,7.411824377756185e-49,6.8682686506031515e-47,6.103911983920958e-57,3.0030894306549057e-38,1.6317204847701638e-45,1.6658292107023076e-55,2.2159362272971225e-50,7.31562125174848e-99,6.02629955606577e-62
2.81931050591803e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072754005324,0.11866996464601183,0.022821567672936836,1.4332845450636616e-51,6.542775657266766e-29,3.2776174762993255e-19,3.6414072740948446e-36,5.66646131185216e-29,1.1680498108028128e-63,2.4882650981611585e-11,1.7773132245971888e-56,2.4882649946329918e-11,1.0516965503038976e-38,2.2840230419444785e-37,8.050026457838833e-52,9.333175310792402e-53,1.0758203382098889e-20,1.3399170305561528e-40,1.358909762012432e-09,4.023490613123469e-11,1.6171734120740598e-13,9.055933718620461e-21,3.354009569170311e-20,1.6072985283127046e-13,6.567893968919499e-17,2.577959680551822e-16,2.0579699379061686e-17,1.293750752049149e-31,5.303266381462768e-29,3.744994957831038e-27,3.017164613351504e-20,5.748229118806858e-36,3.1325997112455163e-19,1.417392715238769e-45,8.677239361261826e-30,6.123147245545044e-47,1.3716539236731801e-47,4.699099834943978e-46,1.8711738679139035e-55,1.3628297247351779e-37,1.236350362452776e-44,4.6999340970994233e-54,2.6575401089723484e-49,1.9900283071016977e-96,2.8806241791595885e-60
3.686790663352838e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072749699268,0.11866996422018004,0.02282156766674685,9.532200161817953e-51,1.4434204337345614e-28,5.6157632833137975e-19,1.6825981395394122e-35,1.2573983659769882e-28,7.833447810464459e-63,3.25388513034963e-11,7.905909325722847e-56,3.253884953746954e-11,2.9898477757270154e-38,6.489158459104144e-37,4.522391426170772e-51,5.2431634685544184e-52,1.8352319268212425e-20,4.981240576002791e-40,1.777035796924028e-09,5.261487721319357e-11,2.117681473448167e-13,1.5446653157152563e-20,5.72129004544001e-20,2.100484846626847e-13,8.832765188794691e-17,4.510375040768899e-16,4.7294243024509685e-17,4.828787904401041e-31,1.1695635528635402e-28,8.302763589624468e-27,5.146542391680166e-20,1.6901589213393138e-35,4.1393153809291497e-19,7.962402296981734e-45,1.9139794054762664e-29,3.41012216249255e-46,7.63743974911845e-47,1.6819552939151156e-45,1.237544405867526e-54,3.874366860173689e-37,4.596329775619199e-44,3.1577560728109726e-53,1.2242322209829372e-48,2.0846572649269866e-95,2.2634031426782023e-59
4.554270820787646e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727453932107,0.11866996379434826,0.022821567660556864,4.1678675909149956e-50,2.6875861532878747e-28,8.58358182867168e-19,5.475934094049994e-35,2.3479683570606035e-28,3.3738013956715673e-62,4.0195051627364815e-11,2.5417089632292692e-55,4.019504893576339e-11,6.744677860276423e-38,1.4691297220170866e-36,1.703188078468692e-50,1.974606031647233e-51,2.7971554314480145e-20,1.3682405691812341e-39,2.195161809825612e-09,6.499484826651956e-11,2.619639941874635e-13,2.3540253311367886e-20,8.719640129719e-20,2.593026314966019e-13,1.1092518980426775e-16,6.929376730095119e-16,8.990253714576194e-17,1.3414223675347712e-30,2.176960781640351e-28,1.550984870447167e-26,7.843453577293873e-20,3.8895249928021294e-35,5.166282128813664e-19,2.9986258704521267e-44,3.563161523373409e-29,1.314932702785713e-45,2.945439008759301e-46,4.527116323635528e-45,5.483936423574762e-54,8.740038632739353e-37,1.262534137145715e-43,1.4603873842142118e-52,3.949807747818551e-48,2.2099905477547414e-94,1.1622076493718593e-58
5.4217509782224534e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727410871524,0.11866996336851651,0.022821567654366878,1.443935758942161e-49,4.492059273757328e-28,1.2180974460325981e-18,1.4547377489125134e-34,3.9307639100409453e-28,1.1348926051670774e-61,4.7851251953202464e-11,6.756889644533227e-55,4.785124814121367e-11,1.320072758881547e-37,2.8885560372950968e-36,5.114328161264872e-50,5.929226882417084e-51,3.9615902757414405e-20,3.139943633148406e-39,2.6132878007172714e-09,7.737481929121335e-11,3.1230806975517187e-13,3.3336157894081965e-20,1.2348966897010127e-19,3.0849237682593096e-13,1.3348035774480004e-16,9.800404377659415e-16,1.5176833843658768e-16,3.1225252801308786e-30,3.6374200909834767e-28,2.598381604986719e-26,1.110776467824563e-19,7.697001627032442e-35,6.213499875138411e-19,9.00391481695125e-44,5.954544902893324e-29,4.1081841643059235e-45,9.205706117214154e-46,1.0275004896441886e-44,1.937367599492762e-53,1.7106079000576654e-36,2.8973971713237833e-43,5.404750857874477e-52,1.0371937890592746e-47,1.7428149511832585e-93,4.69387121282866e-58
7.156711293092068e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072732475031,0.11866996251685306,0.022821567641986906,1.1669044933277878e-48,1.017157745494355e-27,2.126412793795471e-18,7.0485259915144845e-34,8.91481246864529e-28,8.368939302214054e-61,6.316365261073091e-11,3.345166021775977e-54,6.316364597358942e-11,3.844141445360572e-37,8.492683322779172e-36,3.073708272318146e-49,3.5632812528834703e-50,6.897994320397708e-20,1.1747995943236465e-38,3.449539716470868e-09,1.0213476125470645e-10,4.134514745077054e-13,5.803277078395296e-20,2.150021455222594e-19,4.066789704247952e-13,1.7849369641123626e-16,1.6783039827854055e-15,3.444847301093444e-16,1.205184834707765e-29,8.231156312867492e-28,5.901609766145863e-26,1.933809997436564e-19,2.2531364573218987e-34,8.368688315018756e-19,5.410848902544938e-43,1.347888280895362e-28,2.742951209136598e-44,6.15337126926543e-45,3.8245790880453096e-44,1.63556980141796e-52,4.9814168511774024e-36,1.0840730286933754e-42,4.93095299731642e-51,4.881832773096358e-47,5.777821487128972e-92,5.145393380410786e-57
