Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2OX(23),H2X(49),CH3X(55),C2H4(47),COX(50),O(29),CHOX(53),acetyl(44),C2H4X(215),CO2X(24),C2H4X(70),C2H6X(52),CH4OX(63),HOCO(73),S(216),CHO2(74)
2.1459908062961587e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727669347587,0.11866996592462213,0.022821567691522996,3.9336645638394986e-60,6.140351966912034e-32,2.3044627958573823e-21,3.0259418582099515e-42,4.059499576155485e-32,2.9995322551383655e-71,1.894007067545789e-12,2.25565456739826e-62,1.894007059022315e-12,1.0637319441408753e-42,1.2441953347356404e-41,1.1603045991954108e-58,1.3453612998220634e-59,8.262118613430899e-23,3.3114058472182566e-45,1.0343692457247099e-10,3.062583520406228e-12,1.2262047963377e-14,6.956109948091208e-23,2.576205653827839e-22,1.2259267698092872e-14,1.0695779913872768e-18,2.095680468462252e-19,2.0383449333623234e-21,1.5162221816464678e-37,4.981698304876696e-32,3.2370193907523405e-30,2.317685647578443e-22,9.114619616368189e-40,2.043348065709532e-52,2.310832405346496e-20,4.3637019687216806e-55,2.1064692671821362e-63,3.055835764276794e-49,9.447261230081406e-55,1.0994312666869274e-54,1.3784203681685448e-41,3.9604747906898e-51,1.0612311083281283e-77,4.981132554912306e-110,1.6572974513067708e-79
4.291981669441661e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727658695186,0.11866996581927894,0.022821567689991704,1.7316254082934854e-57,4.912567696134794e-31,9.249085419935962e-21,3.3305885807874406e-40,3.2475979110224377e-31,1.321175603877071e-68,3.788014186576193e-12,1.4436170213846586e-60,3.788014152482653e-12,1.7019688277362357e-41,1.990426990654655e-40,2.5549783332481807e-56,2.96245091292734e-57,3.304847619745617e-22,1.8211925442745504e-43,2.0687385008913917e-10,6.125167119606753e-12,2.4527731196130485e-14,2.781871605317876e-22,1.0304611220214792e-21,2.4515973984481943e-14,3.660565793219676e-18,1.4357157245510602e-18,2.79971649448041e-20,8.33965203765815e-36,3.984307663713946e-31,2.597943891023916e-29,9.27043558123183e-22,2.503665616512457e-38,4.499303958402801e-50,4.638189094433542e-20,9.59573174739722e-53,9.274118980826049e-61,1.680831024433469e-47,2.0790816767426793e-52,1.2086558332011888e-52,2.205471188347906e-40,1.2671379626517882e-49,9.381537209887813e-75,6.027549886891477e-106,1.7216826317432893e-76
6.437972532587163e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727648042784,0.11866996571393575,0.02282156768846041,1.4307091610566022e-56,1.404734301411264e-30,1.9692530235199252e-20,2.087687716276334e-39,9.641303261295018e-31,1.086447691956639e-67,5.682021306589454e-12,8.196426300436449e-60,5.682021234140968e-12,6.438889662113001e-41,7.588058084769336e-40,1.849746094567165e-55,2.1447428223880825e-56,7.022801392585501e-22,9.730153561563424e-43,3.1031077425884816e-10,9.18775071705494e-12,3.679653414058661e-14,5.910636818853202e-22,2.1896988190918983e-21,3.677075935600313e-14,7.022604400286164e-18,3.769702441356939e-18,9.611141451379978e-20,4.4337983965896713e-35,1.1390903958175848e-30,7.440106573869129e-29,1.9699224551987265e-21,1.107438911614854e-37,3.2573684156542827e-49,6.977938950439729e-20,6.982089897735817e-52,7.648268890980333e-60,8.98043265767551e-47,1.5133151763111144e-51,7.604823110313267e-52,8.343742891534569e-40,5.946773201221793e-49,8.211194232349782e-74,2.7778817596146926e-105,1.6456493872305808e-75
8.583963395732665e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727637390383,0.11866996560859255,0.02282156768692912,7.633943999014413e-56,2.9630813359778227e-30,3.3644737018781107e-20,8.399126494055501e-39,2.100788525710391e-30,5.349907657830809e-67,7.576028427585117e-12,3.152177748970875e-59,7.576028303997277e-12,1.6760383006816574e-40,2.0414663934848577e-39,8.263705240010528e-55,9.581566890617597e-56,1.1980073251094394e-21,3.3823737971902176e-42,4.1374769708159796e-10,1.2250334312750867e-11,4.9068675954097646e-14,1.0081531497575355e-21,3.735319771536512e-21,4.902362411399192e-14,1.0958949604702623e-17,7.384853504968542e-18,2.2949891286678974e-19,1.5948470826032424e-34,2.4023414337635386e-30,1.5712953230887567e-28,3.3603850991869265e-21,3.373733968971736e-37,1.4552112582242653e-48,9.330081973257911e-20,3.4440396350390246e-51,4.165527539126698e-59,3.121815041300074e-46,7.46489177540782e-51,2.983126865455973e-51,2.171870853535192e-39,1.8536572916085608e-48,5.0088457959627734e-73,7.528280658174968e-104,1.0044123152090314e-74
1.2875945122023668e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727616085575,0.11866996539790617,0.022821567683866534,1.1540090825389137e-54,8.093502782663134e-30,6.980541964737546e-20,6.458343826289446e-38,6.097936722153669e-30,5.484612094045899e-66,1.136404267188105e-11,2.3990522250913073e-58,1.1364042416011353e-11,6.150817142521096e-40,8.25561535588516e-39,7.363180050995214e-54,8.537309639397404e-55,2.480322085927756e-21,1.9846713020761318e-41,6.206215395658668e-10,1.8375501500030444e-11,7.362129755293026e-14,2.0867972337482087e-21,7.73333645057282e-21,7.352484700216646e-14,1.975524644781859e-17,1.7965609442156303e-17,7.291489165023753e-19,1.0486215104804416e-33,6.5600383814554e-30,4.299333085933999e-28,6.95700563777189e-21,1.6472403465608462e-36,1.2966031059488104e-47,1.406345402230249e-19,4.796244209581411e-50,6.747272049717351e-58,1.8318370329485385e-45,1.0392038855802377e-49,2.0768391103797655e-50,7.970454502654922e-39,9.131705506043754e-48,1.0155423332692887e-71,1.95289206668746e-101,2.112340434589824e-73
1.7167926848314673e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072759478077,0.11866996518721981,0.02282156768080395,6.338325449114853e-54,1.693507332851561e-29,1.1891968899817606e-19,2.575770750443654e-37,1.3335491881618565e-29,2.6843002231563746e-65,1.5152056919787743e-11,9.058807639005925e-58,1.5152056484625312e-11,1.5949514585304694e-39,2.2359462267060324e-38,3.2786827558081594e-53,3.8014725994922256e-54,4.218378367092405e-21,6.846524532434551e-41,8.274953770968865e-10,2.450066868086664e-11,9.818741353392843e-14,3.548358176073727e-21,1.3152106828579797e-20,9.801900961191282e-14,2.966059968749953e-17,3.403961552977357e-17,1.6872534492040606e-18,3.656344682229065e-33,1.3723009384881938e-29,9.007952656003675e-28,1.1831648154195613e-20,4.923853151335289e-36,5.773447860362882e-47,1.8842400164928622e-19,2.3151405190884316e-49,3.5434564479474824e-57,6.319381124119719e-45,5.017058816209231e-49,8.073819326101078e-50,2.0667974369311936e-38,2.864963353047401e-47,6.239791460934456e-71,2.1905133068805573e-100,1.3768836601635052e-72
2.145990857460568e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072757347596,0.11866996497653344,0.022821567677741364,2.639455957298066e-53,3.083105739655991e-29,1.8193797734219654e-19,8.114031413654842e-37,2.50191822953532e-29,1.0322926258082537e-64,1.894007117156159e-11,2.7709037310194087e-57,1.894007050673922e-11,3.487321024285611e-39,5.022341413508269e-38,1.1475340127247399e-52,1.330499111653082e-53,6.444729181888788e-21,1.8965413988412258e-40,1.0343692093208537e-09,3.062583585479947e-11,1.2276866980816538e-13,5.419936757669732e-21,2.0093020513878844e-20,1.2250560965073785e-13,4.0254650076086487e-17,5.631028431846317e-17,3.3230879163208166e-18,1.0270420057098086e-32,2.4977058481364553e-29,1.641826645226298e-27,1.8075465227527105e-20,1.1957035074903425e-35,2.020668543620446e-46,2.367017569281655e-19,8.785954221689719e-49,1.5037748536101452e-56,1.750536697087323e-44,1.9040222374934326e-48,2.5089423049468316e-49,4.519002183496824e-38,7.364182076556242e-47,3.0126372157552944e-70,2.4399580755354974e-99,7.029115599721332e-72
2.5751890300896684e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072755217115,0.11866996476584707,0.02282156767467878,9.464054396698896e-53,5.114004004362108e-29,2.5913143609578955e-19,2.209737523717348e-36,4.23529406180451e-29,3.407773993008205e-64,2.272808542727125e-11,7.386271952807407e-57,2.272808448150582e-11,6.798368086830062e-39,9.9567094481792e-38,3.455436998218437e-52,4.0063398915530275e-53,9.168272332081135e-21,4.556400666065451e-40,1.2412430361410625e-09,3.6751003021703435e-11,1.4736591630085326e-13,7.708710404920604e-21,2.8583705155118287e-20,1.4698451167650108e-13,5.1195968303305445e-17,8.501729112913572e-17,5.873859943845065e-18,2.5050021439537063e-32,4.1419034960838923e-29,2.7261103750673646e-27,2.5713247888176782e-20,2.52728952542444e-35,6.084504060400631e-46,2.854767037847754e-19,2.9102798084318934e-48,5.541459462674643e-56,4.2056633606071656e-44,6.306752665315843e-48,6.742787946699412e-49,8.809585798205808e-38,1.660539834057366e-46,1.2450079369292235e-69,2.121271038216622e-98,3.1012077801372777e-71
3.4335853753478694e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072750956152,0.11866996434447437,0.022821567668553613,1.78387274068577e-51,1.1843223486325558e-28,4.560548238292125e-19,1.6148044550510592e-35,1.0052258215138578e-28,5.589267466335449e-63,3.0304113950480184e-11,4.820438779527361e-56,3.030411228908715e-11,2.170298827683625e-38,3.190571761190915e-37,3.738450227542532e-51,4.33428974030849e-52,1.6105995394087628e-20,2.294112801367731e-39,1.65499067358043e-09,4.900133733443979e-11,1.966103885034058e-13,1.353532799076404e-20,5.02108149851208e-20,1.9591925013788507e-13,7.335928185303994e-17,1.6116860907971755e-16,1.5024614802039152e-17,1.2591227298870447e-31,9.58555297492271e-29,6.3249084082914306e-27,4.516714325916159e-20,8.976840616010087e-35,6.582291897827629e-45,3.8451723161089633e-19,3.451434282181501e-47,1.0292495203630924e-54,2.1175619560452854e-43,7.490172680854155e-47,4.8747904749758495e-48,2.8123602081235e-37,7.364938594277654e-46,3.6925868728361612e-68,2.227270525038933e-96,1.5226903697327604e-69
4.2919817206060705e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727466951887,0.11866996392310168,0.022821567662428446,1.0113030364467403e-50,2.2772795728481254e-28,7.096156202374819e-19,6.267365130245545e-35,1.9568913645498797e-28,3.160170072135065e-62,3.7880142489376136e-11,1.7620531969663522e-55,3.7880139907682145e-11,5.230971858811836e-38,7.684506699951013e-37,1.7633582409628022e-50,2.0443647472176242e-51,2.502826850686539e-20,7.254018933312102e-39,2.068738289450632e-09,6.125167161912412e-11,2.4592260338278916e-13,2.1023386240846258e-20,7.802244400209687e-20,2.4482329246222427e-13,9.575076498957833e-17,2.6131736702870477e-16,3.0648040504890156e-17,3.96847348057091e-31,1.842010193845023e-28,1.2177469355019236e-26,7.018302204271666e-20,2.282860974832947e-34,3.104609333030475e-44,4.855423056333285e-19,1.6136033508246588e-46,5.731139390597086e-54,6.6958428125436486e-43,3.504599812575459e-46,1.8910127080799503e-47,6.7785109728560956e-37,2.1901740416881117e-45,2.466228866472357e-67,2.0407038195719814e-95,1.1309058723626437e-68
5.1503780658642715e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072742434225,0.11866996350172902,0.02282156765630328,3.9226860032236397e-50,3.8889301521430743e-28,1.019791061128175e-18,1.8272052970823182e-34,3.365295341631719e-28,1.2211440236587405e-61,4.5456171043936626e-11,4.965874443401193e-55,4.5456167337395586e-11,1.066028437709394e-37,1.566200797633362e-36,5.947908249267899e-50,6.895634522222284e-51,3.5933998957064116e-20,1.80638223302264e-38,2.482485883763551e-09,7.350200587577416e-11,2.9530426341987316e-13,3.016968522061276e-20,1.1201433585063857e-19,2.9369667396631095e-13,1.1818518126467033e-16,3.8402559859430233e-16,5.433203782861324e-17,9.905982618873369e-31,3.143723157998847e-28,2.0815109140135654e-26,1.0075658737240855e-19,4.808569638783086e-34,1.0471610513591143e-43,5.885508326414452e-19,5.4693639671365904e-46,2.2316678209822373e-53,1.667402433430635e-42,1.1885300938154007e-45,5.500416086525498e-47,1.381405527954014e-36,5.249862962190861e-45,1.1060457622395915e-66,1.679212054332206e-94,5.520942356616804e-68
6.0087744111224726e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727381732616,0.11866996308035639,0.022821567650178114,1.2331912079763666e-49,6.121113837556029e-28,1.3865727935333682e-18,4.4833648476996046e-34,5.319980764211795e-28,3.789700254652575e-61,5.303219961414455e-11,1.1962415074622545e-54,5.303219457826282e-11,1.9440090515558836e-37,2.858812736235038e-36,1.6474019503069488e-49,1.9098585478149024e-50,4.882282280843501e-20,3.8726213514212623e-38,2.8962334565231487e-09,8.575234010439743e-11,3.44756920795444e-13,4.097156913681258e-20,1.5218447968839165e-19,3.425394192401935e-13,1.4060306161866295e-16,5.2778632355140655e-16,8.76184820053727e-17,2.137773457022673e-30,4.945238582404189e-28,3.2786100719527575e-26,1.3688554785547892e-19,8.958749726303036e-34,2.900224417593883e-43,6.935424481858603e-19,1.544200417254057e-45,7.110099974225074e-53,3.574700030050824e-42,3.3568922773927546e-45,1.34286165407724e-46,2.519133302061483e-36,1.096998382791837e-44,3.979594528496816e-66,1.084506742912371e-93,2.15236328466765e-67
7.725567101638875e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072729651332,0.11866996223761116,0.022821567637927778,8.50820520500517e-49,1.2824617877163877e-27,2.2899458053031323e-18,1.9438464455643056e-33,1.1199976345446181e-27,2.472836411235336e-60,6.81842568014483e-11,5.134094657957669e-54,6.818424849348139e-11,5.16001277879925e-37,7.617020145542675e-36,8.797764864809733e-49,1.0198893833496463e-49,8.054954265864703e-20,1.3250171592292866e-37,3.72372853738466e-09,1.1025300847757517e-10,4.438802586971375e-13,6.753323005282293e-20,2.51055629595806e-19,4.401330744576465e-13,1.8538501383152828e-16,8.732226231889374e-16,1.881722421998536e-16,7.462903104501216e-30,1.0348958169171294e-27,6.875948031181005e-26,2.258043652287582e-19,2.4300057619202636e-33,1.5486926265789503e-42,9.094747349290842e-19,8.829600857776351e-45,5.087840116541715e-52,1.2231035139019448e-41,1.9204527722601648e-44,5.721319691295935e-46,6.686588004782585e-36,3.647699309262345e-44,3.5817741714501017e-65,2.6604972669781506e-92,2.332992744440897e-66
9.442359792155277e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727211294,0.11866996139486602,0.02282156762567745,3.63184967095287e-48,2.3204676189710497e-27,3.4197144212031993e-18,6.0835159112603716e-33,2.0314550806696758e-27,1.01892364746717e-59,8.333631405116961e-11,1.5993240854485282e-53,8.333630165338991e-11,1.1248000358048988e-36,1.6674410351802824e-35,3.1807711123952676e-48,3.687201079906653e-49,1.2020794420161649e-19,3.4788919536451957e-37,4.5512235320404736e-09,1.34753676738683e-10,5.433030124686025e-13,1.0068918954172994e-19,3.7462736641245223e-19,5.376044172623185e-13,2.3006966757655034e-16,1.2868077505732012e-15,3.4299577334589607e-16,1.9903777488339514e-29,1.8704022628179972e-27,1.244915587485195e-25,3.3692794009640577e-19,5.332475122480216e-33,5.59879993140143e-42,1.1333386779043272e-18,3.3068073549808293e-44,2.184758418056902e-51,3.2113578972972797e-41,7.195678913831585e-44,1.7635897579576944e-45,1.457571844710903e-35,9.463757589212629e-44,1.784789016710711e-64,2.428377616086575e-91,1.2773639993577732e-65
1.1159152482671679e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727126074666,0.11866996055212096,0.022821567613427116,1.2214320454990447e-47,3.8121866047620466e-27,4.775862609814608e-18,1.5748690108557455e-32,3.341920732957585e-27,3.3397771611018404e-59,9.848837136318704e-11,4.1380402301470147e-53,9.848835405801534e-11,2.1608622597292208e-36,3.2137425891603833e-35,9.316554154247719e-48,1.0799504247570173e-48,1.67797813499459e-19,7.761555572822787e-37,5.3787184404929636e-09,1.5925434488774367e-10,6.430346701504293e-13,1.4041955797195612e-19,5.228916367048097e-19,6.34953610424093e-13,2.7469136899769042e-16,1.758497102940806e-15,5.619366997875346e-16,4.494316120033434e-29,3.0693128102781513e-27,2.0460761542882322e-25,4.702449640183898e-19,1.0209672544106543e-32,1.6397903105236247e-41,1.3651340588652972e-18,9.933479349518937e-44,7.399117050957632e-51,7.164770912011015e-41,2.162335676232062e-43,4.5058506651690726e-45,2.800158280458358e-35,2.10550940944259e-43,6.917322923853962e-64,1.5527236544110802e-90,5.39157224799542e-65
1.2875945173188081e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727040855306,0.118669959709376,0.022821567601176783,3.5626118499374163e-47,5.843028265155984e-27,6.35838331439984e-18,3.600280053990674e-32,5.126301977870399e-27,9.53222634020643e-59,1.1364042873738251e-10,9.48819980570522e-53,1.1364040570735806e-10,3.79783927203846e-36,5.659510612916358e-35,2.3907889232851447e-47,2.771231077351862e-48,2.233192170487695e-19,1.5491410478968686e-36,6.206213262741457e-09,1.8375501292477576e-10,7.430830163617934e-13,1.8670491679483016e-19,6.95841327028215e-19,7.321808107691176e-13,3.1926693382623056e-16,2.2800023941832047e-15,8.531098022753422e-16,9.053022868740431e-29,4.698997268791515e-27,3.136932656383831e-25,6.257450124737038e-19,1.7749183445434194e-32,4.207681536705524e-41,1.6048609400506784e-18,2.6039748578109357e-43,2.179602104845406e-50,1.4300472520750753e-40,5.670407113922139e-43,1.0180826274949929e-44,4.921448477617312e-35,4.217458813732261e-43,2.3155114846528635e-63,8.090578529177425e-90,1.972010952500297e-64
1.459273786370448e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726955635914,0.1186699588666311,0.02282156758892645,9.3476334486987e-47,8.496269696652248e-27,8.167273072441786e-18,7.495745093006798e-32,7.457558516086234e-27,2.4556835979876316e-58,1.287924861736419e-10,1.9859632191242764e-52,1.287924566014108e-10,6.240241683206595e-36,9.308192518984798e-35,5.559039984554094e-47,6.4433705698246e-48,2.867723009458171e-19,2.8428119039409046e-36,7.033707998784409e-09,2.0825568084979612e-10,8.434542440203935e-13,2.395264882535641e-19,8.934697649589248e-19,8.2928616954874e-13,3.637914609954757e-16,2.844687186228825e-15,1.22300530145306e-15,1.672469299407369e-28,6.82475315528487e-27,4.562147540127284e-25,8.034181659429052e-19,2.869416105585572e-32,9.782905400475169e-41,1.8525194634235787e-18,6.150504312342567e-43,5.769901882696908e-50,2.6243011811414346e-40,1.339941432421297e-42,2.0980136498899033e-44,8.086464141408098e-35,7.804748595501112e-43,6.925158306737341e-63,3.5214263410230614e-89,6.457511728716707e-64
1.8026323244737286e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072678519707,0.11866995718114162,0.02282156756442578,5.42493635414389e-46,1.6000940847743426e-26,1.246412759822173e-17,2.648121365837571e-31,1.4050362315664667e-26,1.4001161378750428e-57,1.5909660123189504e-10,7.136006847226762e-52,1.5909655612367806e-10,1.4496537771696594e-35,2.163131034075497e-34,2.481420641821932e-46,2.875854275678722e-47,4.374734618874555e-19,7.925822767877916e-36,8.68869721225441e-09,2.572570163638771e-10,1.0451862911678822e-12,3.6470345770931483e-19,1.3627344440693645e-18,1.0231319717105473e-12,4.526783644970923e-16,4.08083965385372e-15,2.221119373835904e-15,4.703591869181252e-28,1.2822443256118822e-26,8.592970622089637e-25,1.2252426663438551e-18,6.391188969779674e-32,4.365941081035106e-40,2.371631372483596e-18,2.753166482035125e-42,3.3484582673162345e-49,7.316838970366586e-40,6.010693340981903e-42,7.283901593258182e-44,1.878552917116634e-34,2.240298685148956e-42,5.48093194638614e-62,4.823265366136527e-88,6.640276280181993e-63
2.0927256202089753e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072664119834,0.11866995575712254,0.022821567543725902,1.7876106058519414e-45,2.5027159410312794e-26,1.68000148600271e-17,6.400772294427989e-31,2.1977239267125978e-26,4.6065044350057375e-57,1.846996362582821e-10,1.7541147572804697e-51,1.8469957547728387e-10,2.6326582001626225e-35,3.92659847460191e-34,7.01557648071085e-46,8.130111648416361e-47,5.8952221481777655e-19,1.6244156087308817e-35,1.0086947524368729e-08,2.986567697336219e-10,1.2166716703936576e-12,4.906694823016929e-19,1.836070844501695e-18,1.1865280012090948e-12,5.275906674816676e-16,5.214277854458877e-15,3.3540165674577232e-15,9.687540853584077e-28,2.001505485066038e-26,1.3439926257057277e-24,1.6506587440386343e-18,1.1153101544522739e-31,1.2341686651391918e-39,2.8349391237733473e-18,7.732652188153465e-42,1.1010671474131922e-48,1.4996425452284913e-39,1.6909215799036866e-41,1.7413619773119949e-43,3.4115774153215585e-34,4.727515617870342e-42,2.142248492382524e-61,2.7691764280089257e-87,2.9123625770946908e-62
