Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),CH3X(55),COX(50),CHOX(53),CO2X(24),H2OX(23),O(29),acetyl(44),C2H4X(215),C2H4X(70),HOCO(73),CHO2(74),S(216)
1.3123963979955323e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679348537,0.11866996602352299,0.02282156769296064,5.973931988642679e-70,1.4043690438827797e-35,8.65205647559377e-24,1.395150382004436e-50,9.261027888040339e-36,5.176455774749741e-82,1.1582938962579682e-13,1.176986366251781e-69,1.1582938959666861e-13,1.4840773512784326e-47,9.238558559835121e-47,3.2733974709825694e-68,3.795495304408488e-69,3.0900523913494087e-25,2.3397045509778613e-53,6.325760946262723e-12,1.8729453874586527e-13,7.498175712143954e-16,2.6015411287131986e-25,9.635257672816417e-25,7.497886229492995e-16,1.373469699904899e-20,4.881196344504106e-22,3.6081807018674973e-25,1.005959337947857e-43,7.430441425027294e-34,1.0207831252440112e-46,8.6684704738179e-25,5.764751091287841e-62,3.6605135158141476e-64,2.3453998864001155e-63,1.1394857822204982e-35,1.408462735826395e-21,3.633834910028425e-74,2.0906028891860942e-57,4.75430744787668e-64,7.58952048020558e-89,1.2789555332651226e-90,8.272984263459084e-128
2.624793352257406e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767869708,0.11866996601708064,0.022821567692866994,2.6587255271549573e-67,1.1234996551553923e-34,3.4883363735196694e-23,1.5520997386623258e-48,7.408825886506954e-35,2.3024841887486432e-79,2.3165882834591263e-13,7.532717959271345e-68,2.3165882822939987e-13,2.3745248734285528e-46,1.478164353766197e-45,7.281111856001379e-66,8.442425484950847e-67,1.236021349344957e-24,1.428508146006558e-51,1.2651524567016699e-11,3.7458915686879945e-13,1.4996667509863987e-15,1.0403783280626365e-24,3.854099454175757e-24,1.4995491244052188e-15,5.310575324546419e-20,3.781023173837855e-21,5.026639974211802e-24,5.5989805814774875e-42,5.988625582262165e-33,3.164413424471931e-45,3.4673822648477604e-24,1.2822679058251386e-59,8.147276555874144e-62,5.2199282339842295e-61,9.113899994155681e-35,2.817544078840322e-21,1.6167964206627967e-71,1.2964926305273071e-55,5.805099669119142e-62,6.75697484110715e-86,1.1534388720451854e-87,1.1664790610090677e-123
5.2495872607811537e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727677394167,0.11866996600419596,0.0228215676926797,1.2089466911570095e-64,8.988062913455988e-34,1.41540031741887e-22,1.764393854432735e-46,5.927062034559769e-34,1.0468141590723791e-76,4.63317705784353e-13,4.820940719073576e-66,4.633177053183028e-13,3.799240334554437e-45,2.365044519567652e-44,1.6552427544220516e-63,1.9192469676801038e-64,4.944086182297078e-24,8.538902342128807e-50,2.5303051788373996e-11,7.491783930884546e-13,2.9994687156614946e-15,4.159607563502511e-24,1.5416361546102896e-23,2.9989848149618523e-15,1.990535791203333e-19,2.8434802555842926e-20,7.14684673841858e-23,3.183017393153418e-40,4.85567542113232e-32,9.52799683224823e-44,1.3869475048741212e-23,2.915018184169202e-57,1.8529169283156216e-59,1.1868311796683801e-58,7.2879398930098945e-34,5.637560795867727e-21,7.351272131254625e-69,7.811189859841163e-54,6.940235116571614e-60,6.2292378081560814e-83,1.0764161072433703e-84,1.593290618433303e-118
1.0499175077828648e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727674788346,0.11866996597842659,0.02282156769230511,5.378465746602331e-62,7.190553255773438e-33,5.796601653212256e-22,1.9627098123594055e-44,4.741649989695463e-33,4.658579521487374e-74,9.26635460654066e-13,3.085401884291015e-64,9.266354587898704e-13,6.078783838454837e-44,3.784011260119865e-43,3.682940102815373e-61,4.2703462733883285e-62,1.9776346293465733e-23,4.868659342072727e-48,5.0606106150485984e-11,1.4983568654229197e-12,5.999541049372046e-15,1.6623199844655517e-23,6.166514131952706e-23,5.997514985494268e-15,7.062559027521665e-19,2.029312109531341e-19,9.93178374100785e-22,1.7700482017821563e-38,3.972220436097772e-31,2.7246897816983288e-42,5.547745488780038e-23,6.4859147370978506e-55,4.122728868790005e-57,2.6399097363392935e-56,5.825268445172714e-33,1.1285010353905052e-20,3.271058921247212e-66,4.471441475805189e-52,7.915271723588774e-58,5.5498458407538414e-80,1.0066832850395632e-81,2.0329548587215455e-114
2.0998350711923639e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.452307276695767,0.11866996592688785,0.02282156769155593,2.2412024725856753e-59,5.752606024039903e-32,2.3980347719711188e-21,2.045419486661785e-42,3.7933198677183365e-32,1.9428496444717668e-71,1.8532709703647937e-12,1.9746564227063634e-62,1.8532709629080557e-12,9.72604997953291e-43,6.054225371714866e-42,7.678637719337848e-59,8.903302995304379e-60,7.91053882577877e-23,2.5620128692764382e-46,1.0121221455229949e-10,2.996713809672549e-12,1.2001851587654455e-14,6.637126006884334e-23,2.4665809698935816e-22,1.1993210794880827e-14,2.2958488762833777e-18,1.3314851478299404e-18,1.2913928284997352e-20,9.21755460269452e-37,3.282055295066007e-30,7.17231006907746e-41,2.2190623072139947e-22,1.3522430878678562e-52,8.592018739769707e-55,5.499403374649135e-54,4.6521007143847237e-32,2.2609573965784422e-20,1.3636701257247135e-63,2.357661899735651e-50,8.331884426405882e-56,4.6372597898269495e-77,9.204651745152934e-79,2.2332441271437024e-110
3.149752634601863e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072766436505,0.1186699658753491,0.022821567690806753,1.8342389615103192e-58,1.6449125471466837e-31,5.187195017192327e-21,1.266341411519274e-41,1.1261417950335025e-31,1.582305612577109e-70,2.7799064800468244e-12,1.1211512767275217e-61,2.77990646420129e-12,3.679561474749443e-42,2.308140849102398e-41,5.498995456320331e-58,6.37602366898693e-59,1.6809895192435675e-22,1.3518067233628042e-45,1.5181832263170253e-10,4.495070753502879e-12,1.800652692182582e-14,1.4086079309168604e-22,5.241448225740042e-22,1.7987542383162636e-14,4.269524573191284e-18,3.421879006283705e-18,4.342826891643036e-20,4.831291985450903e-36,9.522245178579477e-30,3.1277998695181813e-40,4.715454618430589e-22,9.683944576599957e-52,6.186229319828727e-54,3.9603708805666903e-53,1.3288797881959663e-31,3.396380207334167e-20,1.1139728409101703e-62,1.244428220044967e-49,5.186731016568765e-55,4.222905344920723e-76,8.607981987222117e-78,1.0331759256743461e-109
4.199670198011362e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.452307276591534,0.11866996582381036,0.022821567690057575,9.694626359946229e-58,3.4696480633644367e-31,8.966267704498374e-21,5.036400494207233e-41,2.4538035846475842e-31,7.719831984797899e-70,3.706541989700103e-12,4.311719604338088e-61,3.7065419626695805e-12,9.57787567172486e-42,6.210124777112187e-41,2.4315341998579957e-57,2.8193322333498362e-58,2.8675703725330613e-22,4.6430035376404986e-45,2.0242443038869514e-10,5.993427696914066e-12,2.4013703638055728e-14,2.400126501625149e-22,8.941236918937717e-22,2.398051006084452e-14,6.499603100405856e-18,6.591935755587508e-18,1.020826472412723e-19,1.7154139623662747e-35,2.0308655108556048e-29,9.399216031285053e-40,8.0439278745233485e-22,4.2820089174846894e-51,3.021036825320304e-53,1.933400878285134e-52,2.800450970508121e-31,4.534769467645201e-20,6.0119373112919425e-62,4.27551483382865e-49,2.0137093831186236e-54,2.4326999684978994e-75,5.0885921765939284e-77,2.7204115633943472e-108
6.29950532483036e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727648730107,0.11866996572073288,0.022821567688559218,1.433636833306351e-56,9.476916885252479e-31,1.888379888228241e-20,3.788714813893249e-40,7.122634068715748e-31,7.769939452492687e-69,5.559813008939063e-12,3.2815561522520715e-60,5.5598129529762015e-12,3.5149439544287745e-41,2.5117037395221367e-40,2.1235483934687486e-56,2.4622097253050208e-57,5.936940239316949e-22,2.662907272192068e-44,3.0363664514600275e-10,8.990141582753102e-12,3.603419916489657e-14,4.959528039220288e-22,1.8511497847266888e-21,3.59632453644553e-14,1.1320015598926882e-17,1.5674525861654798e-17,3.174039175549149e-19,1.1011411179006142e-34,5.630127047713251e-29,4.4752618605210274e-39,1.6653644190076303e-21,3.7395954436081833e-50,4.112060911900255e-52,2.628680625811468e-51,7.637362520672586e-31,6.818510063715183e-20,9.536551491199151e-61,2.4533580489473303e-48,1.373970389355463e-53,4.066438206399802e-74,9.581301750622556e-76,6.654627488526918e-106
8.399340451649357e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072763830681,0.1186699656176554,0.02282156768706086,7.799000095055081e-56,1.9829309707652677e-30,3.2523720696287297e-20,1.4941807276145453e-39,1.5576395906991598e-30,3.765126513183085e-68,7.413084028072072e-12,1.239114264458973e-59,7.41308393289452e-12,9.114510094637957e-41,6.803350072925715e-40,9.356020987795444e-56,1.0848070755060815e-56,1.009718036483627e-21,9.06678826017085e-44,4.048488587176921e-10,1.198685546705146e-11,4.806452427878412e-14,8.419312994286289e-22,3.148288969616341e-21,4.7940967660702674e-14,1.6533816590499414e-17,2.918740293414684e-17,7.2314275006381035e-19,3.79457154669415e-34,1.1908964660089059e-28,1.319165101142774e-38,2.8323022802867344e-21,1.647596201646786e-49,1.9663618289105386e-51,1.2566325985025724e-50,1.595854294975863e-30,9.113159352700048e-20,4.9635226519881347e-60,8.355195901253263e-48,5.2788789507760515e-53,2.4520138394449042e-73,6.042512871291341e-75,7.311464347935266e-105
1.0499175578468355e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727627883516,0.11866996551457792,0.022821567685562504,3.219512939975401e-55,3.609929428109926e-30,5.018589701869795e-20,4.65984413025791e-39,2.9223435675908423e-30,1.4352942760947192e-67,9.266355047091386e-12,3.7901985776917183e-59,9.266354901682537e-12,1.9928658493306388e-40,1.5283128760041937e-39,3.2442738383460216e-55,3.761639073655483e-56,1.5426210050581374e-21,2.483379194144875e-43,5.060610710190763e-10,1.4983569349699614e-11,6.010567788790038e-14,1.2838560579518343e-21,4.8098241698482695e-21,5.991332095150576e-14,2.1940759218402427e-17,4.760062460029948e-17,1.4055642060507852e-18,1.0538914369123103e-33,2.187737500036737e-28,3.1635699732353006e-38,4.327045323515484e-21,5.713128153559028e-49,7.395522025739378e-51,4.724295547316758e-50,2.9012419924470346e-30,1.1419496526866728e-19,2.087410545206035e-59,2.2888213380953407e-47,1.6237593393857407e-52,1.123218932367632e-72,2.9543519827314127e-74,7.973235414595027e-104
1.4698845832106352e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072760703692,0.11866996530842297,0.02282156768256579,9.195959327952052e-54,9.531847129718187e-30,9.790147706814643e-20,4.561662957512479e-38,7.996062363865832e-30,3.5344793973190605e-66,1.2972897084780586e-11,3.3541155917574455e-58,1.2972896805168682e-11,7.665442161668434e-40,5.926138139084813e-39,4.970374997138924e-54,5.7628837452569135e-55,2.966405465183635e-21,1.5976362925435356e-42,7.084854917311359e-10,2.09769971099452e-11,8.422211122976183e-14,2.458060712245803e-21,9.24889820101877e-21,8.384159731138163e-14,3.285396423130638e-17,9.941766596356227e-17,4.114275747740191e-18,6.744917025329892e-33,5.869988293487777e-28,1.3672979811485962e-37,8.320430851099652e-21,8.752398674951048e-48,1.2673893575065013e-49,8.090616154612887e-49,7.631819165303298e-30,1.6067968695197383e-19,5.937042624675762e-58,1.4728122879484338e-46,1.5810983830179017e-51,5.556265340502187e-71,2.115473832725175e-72,1.7483353462903707e-101
1.8898516085744347e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727586190317,0.11866996510226802,0.022821567679569076,5.834608934884651e-53,1.976296615822711e-29,1.620567955349247e-19,1.9802668857150756e-37,1.6856668374021126e-29,2.233386763324533e-65,1.6679439122005328e-11,1.3862385994677002e-57,1.6679438663449118e-11,2.0361367134328694e-39,1.576792210543918e-38,2.6249040787690344e-53,3.0434092791339056e-54,4.864897310793953e-21,5.627668508177095e-42,9.109099072838129e-10,2.6970424863496088e-11,1.0838427746561164e-13,4.01417415092038e-21,1.5167813525563168e-20,1.0774809856730922e-13,4.3832910062599504e-17,1.707283764529005e-16,9.04340958923e-18,2.367606107928225e-32,1.2296180987450556e-27,3.838530170990202e-37,1.364496880856026e-20,4.622134679911369e-47,6.676706501367468e-49,4.260663074707311e-48,1.5769877626909415e-29,2.0763911558899597e-19,3.713027125674757e-57,5.188416722728516e-46,6.873037889501073e-51,4.179305261285798e-70,1.7115367042563107e-71,1.758467054307073e-100
2.7297856593020337e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727544497107,0.11866996468995812,0.022821567673575648,1.7307193296831095e-51,5.938942368974507e-29,3.3970156896783933e-19,2.2760630596247242e-36,5.141804085512731e-29,6.873259563755046e-64,2.4092523195052992e-11,1.4639441162009375e-56,2.409252224441306e-11,9.240164819385202e-39,7.066472004992273e-38,4.884471723654808e-52,5.6630564577621775e-53,1.0085803022888453e-20,4.1405455213891067e-41,1.3157587229131948e-09,3.895728035054203e-11,1.5684923219658726e-13,8.247088702677188e-21,3.14440074006619e-20,1.5549588711251285e-13,6.5740314888578e-17,3.685685964554848e-16,2.8961524663810966e-17,1.7178732379526582e-31,3.7460884978178986e-27,1.8219268407894667e-36,2.828616167378963e-20,8.600292683010298e-46,1.1957054829005264e-47,7.623606247142721e-47,4.701415309012576e-29,3.029818935612084e-19,1.0983155309384215e-55,3.817707596633719e-45,7.984706887184749e-50,2.135484440050411e-68,1.2049019284906646e-69,4.385708696743594e-98
3.485726304956873e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.452307275069732,0.11866996431887925,0.022821567668181563,9.32794859386575e-51,1.2178866860640558e-28,5.558082526298302e-19,8.803735385872203e-36,1.0601329659409915e-28,3.543767815338014e-63,3.076429885919097e-11,5.6641290308800275e-56,3.076429731270085e-11,2.3714198759644236e-38,1.8152722247234742e-37,2.2046742941084665e-51,2.556054724203208e-52,1.640789125204971e-20,1.3256046623473695e-40,1.6801226393370085e-09,4.9745450266038526e-11,2.0063033963409177e-13,1.3315209858462704e-20,5.115190175299036e-20,1.9839463269925469e-13,8.541671968708367e-17,6.06961448260824e-16,6.087172572106255e-17,5.579393473971828e-31,7.734221176959304e-27,4.767845357121508e-36,4.6013643952451814e-20,3.881730037652549e-45,5.697338716308854e-47,3.628873278475848e-46,9.583833213222209e-29,3.9041366529524143e-19,6.124748806368262e-55,1.2222848289970008e-44,3.0565900475799726e-49,1.3107440125505601e-67,8.51820609784053e-69,6.268911141150328e-97
4.241666950611713e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727469449283,0.1186699639478004,0.02282156766278748,3.754556587565719e-50,2.1713961469656933e-28,8.2516281389513e-19,2.6623720577761274e-35,1.8955486499062554e-28,1.435235657540042e-62,3.7436074521797884e-11,1.6785242052829446e-55,3.7436072234548035e-11,5.069946223804586e-38,3.891125168862353e-37,7.750182378386292e-51,8.98527967780966e-52,2.42677968830877e-20,3.3987102919911946e-40,2.044486539046973e-09,6.053362015992266e-11,2.445690435201052e-13,1.9546265860717276e-20,7.565211737593198e-20,2.412231482083773e-13,1.05053883551949e-16,8.986327715930822e-16,1.097881216628754e-16,1.4363150548346434e-30,1.385332284928587e-26,1.0302917346759204e-35,6.805103163180586e-20,1.3645141299574077e-44,1.973272568557559e-46,1.2561265228410788e-45,1.6986550838197862e-28,4.793832529494203e-19,2.3980472899414253e-54,3.133876529813387e-44,9.189928664248652e-49,6.069408033843377e-67,4.11736377634936e-68,3.13912800424069e-96
4.997607596266552e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072743192535,0.11866996357672155,0.022821567657393394,1.2056088188405655e-49,3.521637927811833e-28,1.1477479359012716e-18,6.67301021744211e-35,3.0794159517442e-28,4.545121130096181e-62,4.410785018286441e-11,4.2153677436211205e-55,4.4107847009956406e-11,9.552889948124603e-38,7.3615513900516e-37,2.191619278190055e-50,2.5408421337778063e-51,3.366551488536564e-20,7.414995887030187e-40,2.4088504220431434e-09,7.132179003221928e-11,2.8866823291428286e-13,2.6914981671323267e-20,1.049440609564935e-19,2.8398154339682786e-13,1.2465643800805806e-16,1.2403550644123653e-15,1.7882383675169874e-16,3.1666642052669686e-30,2.2542517863552821e-26,1.9515488640320195e-35,9.439747230857722e-20,3.8584793712332647e-44,5.7169659945666705e-46,3.6355531432203705e-45,2.73911602455759e-28,5.698906514643831e-19,7.82272421316532e-54,6.837308669933255e-44,2.2837617463760272e-48,2.1918958461699193e-66,1.628655059441525e-67,2.1998459588510222e-95
5.753548241921391e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.452307273944014,0.11866996320564271,0.02282156765199931,3.329317788050697e-49,5.338687805003835e-28,1.5235460580698796e-18,1.4722858585087258e-34,4.673214294143742e-28,1.2275744980542805e-61,5.077962584238083e-11,9.36503049358505e-55,5.077962163892759e-11,1.6475808183125887e-37,1.2749151075550399e-36,5.367397428270325e-50,6.222553558803356e-51,4.4601042944773806e-20,1.44776366752662e-39,2.773214288325545e-09,8.210995988295419e-11,3.329307285889965e-13,3.5395580676051084e-20,1.3902712333193025e-19,3.2666993234648255e-13,1.4422681498535806e-16,1.6289605375772086e-15,2.710301574957426e-16,6.249832762830144e-30,3.425933432366335e-26,3.369751391817175e-35,1.2505208596786196e-19,9.44929744740781e-44,1.4452427897839393e-45,9.180271664355495e-45,4.128860887278281e-28,6.619358584964367e-19,2.1958977566846664e-53,1.3349858725067506e-43,4.991797399743853e-48,6.715998402530215e-66,5.483635725229214e-67,1.1469833264077136e-94
7.26542953323107e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072731935346,0.11866996246348512,0.02282156764121114,1.880745457071351e-48,1.0624773373956615e-27,2.4347198950865838e-18,5.4743108394306315e-34,9.311204224488202e-28,6.500344867631176e-61,6.41231771567286e-11,3.574897541082505e-54,6.412317045756364e-11,4.053083588254551e-37,3.162397150650271e-36,2.391359579534514e-49,2.7722422741178805e-50,7.10855277840684e-20,4.351311068716566e-39,3.5019419707490603e-09,1.0368629951982756e-10,4.219548062220924e-13,5.560289203749535e-20,2.215644404233044e-19,4.1183709962172495e-13,1.832716111098336e-16,2.536428486340837e-15,5.349385276702408e-16,1.921508642750678e-29,6.841678546896597e-26,8.243768738772411e-35,1.9928269468764046e-19,4.2096563734974246e-43,6.97793584934301e-45,4.4206131648085754e-44,8.12661374551573e-28,8.506396965566194e-19,1.291068523526593e-52,4.012406197959874e-43,1.8175617500832434e-47,4.63642636932476e-65,4.7113923869115174e-66,2.0524841525483525e-93
8.777310824540748e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072724430546,0.11866996172132756,0.02282156763042297,7.284348105033645e-48,1.8590087828249636e-27,3.558547734694659e-18,1.5690472238393136e-33,1.6300873755217915e-27,2.413610263317993e-60,7.746672846476377e-11,1.0419658234438604e-53,7.746671869046801e-11,8.423659339038657e-37,6.619067003600659e-36,7.848967374386908e-49,9.098786928784725e-50,1.0372124763797469e-19,1.0558946629595213e-38,4.230669586317561e-09,1.2526263907073934e-10,5.116607760580692e-13,7.997177135768548e-20,3.2325924730063484e-19,4.967255580365228e-13,2.221891743398378e-16,3.598811891775673e-15,9.228291426081315e-16,4.7401932231503835e-29,1.1997988305829382e-25,1.6941930897000164e-34,2.9073586881176684e-19,1.3816123505436166e-42,2.38813281987207e-44,1.5097015772495172e-43,1.4065630172344511e-27,1.0454947631365962e-18,5.016856183478062e-52,9.736620588709123e-43,5.120945891757239e-47,2.0539822332140122e-64,2.316442083410788e-65,1.539011229980909e-92
1.0289192115850426e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727169257395,0.11866996097917008,0.022821567619634803,2.294508545925026e-47,2.9826622873260328e-27,4.894886073045228e-18,3.828594805402599e-33,2.6160947546688894e-27,7.3872533296557e-60,9.081027976640493e-11,2.579845106302313e-53,9.081026633765327e-11,1.5663726017412282e-36,1.2371206828449786e-35,2.1564194612573595e-48,2.49970862171966e-49,1.425082007556707e-19,2.2327320237618254e-38,4.959397135031074e-09,1.4683897853588854e-10,6.020666133555947e-13,1.0830351906857465e-19,4.441064621719765e-19,5.813362631822391e-13,2.609792309928793e-16,4.7952700222919e-15,1.4545875100730585e-15,1.0144070157684666e-28,1.928040929407095e-25,3.09995695226083e-34,3.994042390617774e-19,3.795592401627995e-42,6.750064873331074e-44,4.257711265850622e-43,2.232354416966979e-27,1.2465010562478336e-18,1.5870054444577614e-51,2.0588525823254922e-42,1.2321393334343998e-46,7.331115908248615e-64,9.069231517236511e-65,8.916269878565605e-92
1.1801073407160104e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072709420926,0.11866996023701268,0.022821567608846634,6.338398385651306e-47,4.491632438930568e-27,6.4435944110594725e-18,8.357009622219161e-33,3.940098599361357e-27,1.9953654556494924e-59,1.0415383106157245e-10,5.7168974713963205e-53,1.0415381339913197e-10,2.6870073373437167e-36,2.1293333016402245e-35,5.259549701776649e-48,6.0966193483763474e-49,1.8744638738472106e-19,4.278925207551709e-38,5.688124616889596e-09,1.684153179154597e-10,6.931869916366234e-13,1.404134925930748e-19,5.841011006543489e-19,6.656701500481286e-13,2.9964247014106354e-16,6.108323738865725e-15,2.146757182612664e-15,1.9613714495390485e-28,2.9067389305901984e-25,5.211705679983218e-34,5.252805753553272e-19,9.256911400720346e-42,1.6852226199089482e-43,1.0604758967888156e-42,3.325076141954604e-27,1.4536585759110738e-18,4.421606203928929e-51,3.9456882188752453e-42,2.6578827471327917e-46,2.2907843778379218e-63,3.1144368143888884e-64,4.2379664627921653e-91
1.3312954698469782e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727019161054,0.11866995949485534,0.022821567598058465,1.5843232776401576e-46,6.442513089012713e-27,8.204536843352057e-18,1.673826925919784e-32,5.6516195456107556e-27,4.897989189358815e-59,1.1749738235018925e-10,1.162844867688587e-52,1.1749735987491652e-10,4.331430716085782e-36,3.439697282088579e-35,1.170577571940082e-47,1.3568260300793549e-48,2.385358082318595e-19,7.600166469598502e-38,6.416852031893125e-09,1.8999165720962225e-10,7.850336463967214e-13,1.761321119799591e-19,7.432383216987257e-19,7.497281236943648e-13,3.3817900474002333e-16,7.523522834895438e-15,3.012883282621289e-15,3.5065684834521687e-28,4.1726432836922e-25,8.210748347261676e-34,6.68357856021472e-19,2.0600949769374782e-41,3.8185991079243e-43,2.397213049760531e-42,4.71685941506871e-27,1.6669673226188742e-18,1.114738804329066e-50,7.008244843667962e-42,5.2704688686965176e-46,6.463927156936989e-63,9.632574257007934e-64,1.7116034813200014e-90
1.4824835989779462e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.452307269441128,0.11866995875269805,0.022821567587270296,3.67453805421321e-46,8.891206605771665e-27,1.017757959640301e-17,3.1307504624281476e-32,7.799544209871254e-27,1.1200305760077523e-58,1.3084093363217958e-10,2.209728821591848e-52,1.308409057650194e-10,6.644280983053004e-36,5.283397233412109e-35,2.4265904854717976e-47,2.812563684308922e-48,2.9577646344999653e-19,1.2703125032058317e-37,7.14557938004166e-09,2.1156799641853543e-10,8.776162954913094e-13,2.153004426332605e-19,9.215133459039412e-19,8.335110743210917e-13,3.7658950928274884e-16,9.028478179927601e-15,4.064464153385543e-15,5.888870748405433e-28,5.76200781416343e-25,1.2287722119417068e-33,8.286291509481462e-19,4.2702178396091227e-41,8.015538439738872e-43,5.019783585049943e-42,6.437772128147111e-27,1.886427296318086e-18,2.609775110917146e-50,1.1713689222616912e-41,9.773983228225791e-46,1.7071605965129839e-62,2.8177427166930923e-63,6.258101805438101e-90
1.633671728108914e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072686906447,0.11866995801054084,0.022821567576482127,7.885700854561268e-46,1.1893935280789837e-26,1.2362588582205276e-17,5.516066734808609e-32,1.0433018936128526e-26,2.380964292866851e-58,1.441844849074676e-10,3.954510880251275e-52,1.4418445106945332e-10,9.785191387741212e-36,7.78770805561778e-35,4.7063881762081735e-47,5.454758982758755e-48,3.591683526786264e-19,2.018237051882999e-37,7.874306661335211e-09,2.331443355423534e-10,9.709435829481567e-13,2.577645860424733e-19,1.1189213678894228e-18,9.170198944379703e-13,4.1487434863355726e-16,1.061186815889802e-14,5.311928623122931e-15,9.3905564768141e-28,7.711259609848008e-25,1.7639088034301945e-33,1.0060874941341248e-18,8.281469291053791e-41,1.5653503685731066e-42,9.78034526223234e-42,8.516895617360126e-27,2.1120384964447835e-18,5.629410664430799e-50,1.8610218551127858e-41,1.709639364469154e-45,4.125921352382861e-62,7.378944122003341e-63,1.927472577287584e-89
1.7848598572398818e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726794016063,0.1186699572683837,0.022821567565693958,1.5782950732816155e-45,1.5507604391816607e-26,1.475942846322416e-17,9.229785778065085e-32,1.3601769017616575e-26,4.740387033189855e-58,1.575280361759767e-10,6.719391593400358e-52,1.5752799578823125e-10,1.3929224797661595e-35,1.1092203538898767e-34,8.605275863911764e-47,9.973210654437067e-48,4.287114754722013e-19,3.072228733158713e-37,8.60303387577378e-09,2.547206745812262e-10,1.0650233172227317e-12,3.0337414611654753e-19,1.3354575263825438e-18,1.0002554847535817e-12,4.530339945418738e-16,1.22631819220321e-14,6.764886449738665e-15,1.4340364446265336e-27,1.0057236511631212e-24,2.4465360827196477e-33,1.2007258395498878e-18,1.5140867550609522e-40,2.8701509752513176e-42,1.7891945908450968e-41,1.0982617760378434e-26,2.343800922350974e-18,1.1281597308788877e-49,2.832881880044336e-41,2.8427257854107975e-45,9.207929237718716e-62,1.7546281946404017e-62,5.3588909093254335e-89
