Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HX(19),CH2X(27),CHX(28),CX(26),HOX(22),OCX(25),CO2X(24),H2X(49),CHOX(53),H2OX(23),COX(50)
5.487753195120731e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3228326915762369,0.11288268545001612,0.018331107735650359,1.4398792128820008e-08,1.4562369386946284e-07,0.00027341875200780031,3.1776644849906751e-05,6.9968003763069196e-14,1.5313396439524995e-17,4.8195837949722399e-08,6.8963742796040834e-27,9.7427560916385778e-08,7.7695196448720543e-21,2.0179316319973579e-16,3.9296532689861186e-15,8.1054671687602859e-18,5.5690373895083474e-11,8.6203828932907552e-20,0.0056329914876339111,0.0089137988992829247,1.1262313958796606e-10,6.1551837602905662e-05,2.9339231472727381e-14,8.8637140786634369e-08,8.7205583605958295e-05,1.4366313389146246e-08,3.5155485888658591e-05,9.234388938908355e-13,4.065173066417123e-06,7.2020643341211948e-12,7.1737638425610712e-12,2.5277703055011938e-11
5.50390416589162e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3228098365825548,0.11288225920195145,0.018319609062682277,1.458121786273034e-08,1.471207709773402e-07,0.00027502429163168447,3.2016397441147613e-05,7.0557538546102914e-14,1.553205713337379e-17,4.8319483851806722e-08,7.0052351177217171e-27,9.7652340169609873e-08,7.8470258971106976e-21,2.0419690880073513e-16,3.9686717241604985e-15,8.1941466773761586e-18,5.6028485095131577e-11,8.7333739785274632e-20,0.0056325697420455999,0.0089363146277952506,1.1290356033990656e-10,6.1681184132364624e-05,2.9543492244015298e-14,8.9203945901740921e-08,8.7573016592934217e-05,1.4433882614531402e-08,3.5395420542279368e-05,9.3215577949688897e-13,4.0888346650869966e-06,7.2669704734142055e-12,7.2455337741550749e-12,2.5466619863956417e-11
5.52005513666251e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32278699977294772,0.11288183069723741,0.018308119228483584,1.4765355466263048e-08,1.4862894098216281e-07,0.00027663390510943058,3.2257095223405217e-05,7.1150094176059908e-14,1.5753147590123415e-17,4.8443005377336188e-08,7.1154616941726765e-27,9.7876942567029039e-08,7.9250568120590833e-21,2.0662119221112308e-16,4.007940287190106e-15,8.2834936882018957e-18,5.636745660420432e-11,8.8474904298886124e-20,0.005632148205537358,0.0089588109010457252,1.1318373393130221e-10,6.181043404491155e-05,2.9748742901532859e-14,8.9772542550175863e-08,8.794073067253726e-05,1.4501558937667762e-08,3.5636173101637078e-05,9.4092524248395119e-13,4.1125540889978147e-06,7.3322488324550272e-12,7.3178182208907705e-12,2.5656262900072998e-11
5.53459101035631e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32276646217777455,0.11288144311543261,0.018297785927421019,1.4932551397711878e-08,1.4999582045245493e-07,0.00027808603678359649,3.2474531176518163e-05,7.168598091562829e-14,1.5954222318883021e-17,4.8554068682190682e-08,7.2158437572905749e-27,9.8078934339563491e-08,7.9957347253386421e-21,2.0882069233154973e-16,4.0434963923391092e-15,8.3644788780529339e-18,5.6673265163613218e-11,8.9511637094420263e-20,0.0056317690013107406,0.0089790409281097112,1.1343567902355268e-10,6.1926676636677518e-05,2.9934316700357405e-14,9.0285810778806009e-08,8.8271912512772059e-05,1.4562558992995004e-08,3.5853549320691416e-05,9.4886281235169139e-13,4.1339509496509859e-06,7.3913182928279902e-12,7.3833159840879945e-12,2.5827562300049706e-11
5.54767329668073e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32274799091370954,0.11288109273189934,0.01828849206611672,1.5084226528793504e-08,1.5123376028338124e-07,0.00027939577099898866,3.2670877827188845e-05,7.2170377090269932e-14,1.6136897225917076e-17,4.8653939948807771e-08,7.3071498548588999e-27,9.8260605741641275e-08,8.0597105578521774e-21,2.1081459950370308e-16,4.0756709698985975e-15,8.4378312206949395e-18,5.6949086539196626e-11,9.0452588972395207e-20,0.0056314278620973402,0.0089972345028267869,1.1366225872103535e-10,6.2031228491073111e-05,3.0102021596624226e-14,9.0748992108640391e-08,8.8570169018756104e-05,1.4617532893850948e-08,3.6049753739946014e-05,9.5604319317251813e-13,4.1532480748969308e-06,7.444739665392419e-12,7.442623200191104e-12,2.5982234304384397e-11
5.56075558300515e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3227295315503092,0.11288074087180423,0.018279203987960336,1.5237043008297856e-08,1.5247906873365966e-07,0.00028070817033262578,3.2867844203551461e-05,7.2656763498291487e-14,1.6321200577991476e-17,4.8753730201456398e-08,7.3993745830868707e-27,9.8442162868517734e-08,8.1240338553294545e-21,2.1282216504246278e-16,4.1080108376276027e-15,8.5116261694984781e-18,5.7225469433495846e-11,9.1401059998432116e-20,0.0056310868597760364,0.0090154153460225983,1.1388867664832143e-10,6.2135717548651533e-05,3.0270379963306275e-14,9.1213347752625804e-08,8.8868607456680474e-05,1.4672576623312649e-08,3.6246493936079468e-05,9.6325828341448922e-13,4.1725830072831745e-06,7.4984067306749343e-12,7.5022719758614638e-12,2.6137382228829568e-11
5.57383786932957e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3227110840786474,0.1128803875363483,0.018269921688190343,1.5391006294268991e-08,1.5373177295407542e-07,0.00028202323247745488,3.3065430177582042e-05,7.3145142593083615e-14,1.6507142703238727e-17,4.8853439616551489e-08,7.4925247578237304e-27,9.8623606235220292e-08,8.1887055842824007e-21,2.1484344390002905e-16,4.1405163512186279e-15,8.585865116015678e-18,5.750241297203414e-11,9.2357090956306364e-20,0.0056307459942615797,0.0090335834675670888,1.1411493292236945e-10,6.2240143984183287e-05,3.0439392999496508e-14,9.1678877378963137e-08,8.9167227090243794e-05,1.4727690050908634e-08,3.6443769652332328e-05,9.7050814642444538e-13,4.1919557074713656e-06,7.5523199285402763e-12,7.562263505501805e-12,2.62930059036194e-11
5.585611927021548e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32269449151421475,0.11288006827399627,0.018261572554986453,1.553055828992787e-08,1.5486555260547587e-07,0.00028320906320663045,3.3243787202862588e-05,7.35863895481395e-14,1.6675900333787013e-17,4.8943109119903392e-08,7.5771568310126936e-27,9.8786808422007764e-08,8.2472088480609008e-21,2.166743652147609e-16,4.1699132341610434e-15,8.6530609357871749e-18,5.7752140785271909e-11,9.3224016359192758e-20,0.0056304393321979689,0.0090499239080967624,1.143184254521019e-10,6.2334074377807668e-05,3.0592065461748541e-14,9.2098857521412539e-08,8.9436139077387562e-05,1.4777351620001841e-08,3.6621775453583637e-05,9.7706280610840134e-13,4.2094233966406564e-06,7.6010526130911527e-12,7.6165499250655523e-12,2.6433473836030864e-11
5.597385984713526e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32267790856836465,0.11287974781844809,0.018253228094959023,1.5671047619886557e-08,1.5600536469673611e-07,0.000284397047267928,3.3422645900992426e-05,7.4029254341030713e-14,1.6846001349767964e-17,4.9032713416519483e-08,7.6625490767123346e-27,9.8949919244801263e-08,8.3059958287610637e-21,2.1851647899180667e-16,4.1994448363372204e-15,8.7206185345948778e-18,5.8002321375859893e-11,9.4097128324441664e-20,0.0056301327808167302,0.009066254059262183,1.1452178722255e-10,6.2427954313931905e-05,3.074527004205942e-14,9.2519788074236452e-08,8.9705196708669843e-05,1.4827069444303193e-08,3.6800214628603735e-05,9.8364572893684103e-13,4.2269216173044449e-06,7.6499853406679716e-12,7.6711158164773252e-12,2.6574326861842073e-11
5.609160042405504e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32266133523460133,0.11287942617057717,0.018244888304647631,1.5812478282809517e-08,1.5715122909651836e-07,0.00028558718298475058,3.3602006174698551e-05,7.4473738747015879e-14,1.7017453359240071e-17,4.9122252635162699e-08,7.7487065304727432e-27,9.9112939068943121e-08,8.3650672309372118e-21,2.203698253870815e-16,4.2291114158063463e-15,8.7885389262092392e-18,5.8252954107563211e-11,9.4976456818785301e-20,0.0056298263400557449,0.0090825739282430311,1.1472501831882483e-10,6.2521783917528093e-05,3.0899007611460358e-14,9.2941668794040369e-08,8.9974399455562123e-05,1.4876843429182884e-08,3.6979086988008179e-05,9.9025696073061193e-13,4.2444503408941056e-06,7.6991184301187155e-12,7.7259620532357229e-12,2.6715564854398167e-11
5.620934100097482e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.322644771506433,0.11287910333125629,0.018236553180595291,1.5954854283562053e-08,1.5830316569730735e-07,0.00028677946868214846,3.378186792548179e-05,7.4919844537212763e-14,1.7190263995191229e-17,4.9211726904634155e-08,7.8356342490130956e-27,9.9275868256653649e-08,8.4244237591336241e-21,2.2223444458640304e-16,4.2589132302361453e-15,8.8568231241834637e-18,5.8504038344551392e-11,9.5862031883277849e-20,0.0056295200098528996,0.0090988835222140779,1.1492811882598942e-10,6.2615563312815349e-05,3.105327903652462e-14,9.3364499435254085e-08,9.0243746792107967e-05,1.4926673480161557e-08,3.7158392341725649e-05,9.9689654725043503e-13,4.2620095388752761e-06,7.7484522000650119e-12,7.7810895096982856e-12,2.6857187686145397e-11
5.63270815778946e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32262821737737124,0.11287877930135749,0.018228222719348375,1.6098179633193144e-08,1.5946119441536364e-07,0.0002879739026868142,3.3962231053625706e-05,7.5367573478620503e-14,1.7364440915553466e-17,4.93011363537678e-08,7.9233373102577354e-27,9.9438707167064706e-08,8.4840661178847379e-21,2.2411037680533124e-16,4.2888505369030608e-15,8.925472141850981e-18,5.8755573451401465e-11,9.6753883633294321e-20,0.0056292137901461023,0.009115182848345187,1.1513108882905946e-10,6.2709292623265163e-05,3.1208085181328209e-14,9.3788279751342919e-08,9.0513238194904046e-05,1.4976559502911804e-08,3.733813049900612e-05,1.0035645341597571e-12,4.2795991827477559e-06,7.7979869686628888e-12,7.8364990610888915e-12,2.6999195228638328e-11
5.644482215481438e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32261167284093151,0.11287845408175219,0.018219896917456648,1.6242458348918207e-08,1.6062533519067841e-07,0.00028917048332707882,3.4143095458205618e-05,7.5816927334141894e-14,1.753999180321749e-17,4.9390481111425231e-08,8.0118208133722383e-27,9.9601456156252558e-08,8.5439950117152962e-21,2.2599766228900875e-16,4.3189235926924356e-15,8.9944869923229593e-18,5.9007558793101325e-11,9.7652042258529472e-20,0.0056289076808732621,0.0091314719138012954,1.1533392841300116e-10,6.2802971971604818e-05,3.136342691504702e-14,9.4213009498109825e-08,9.0782873143079864e-05,1.5026501403259223e-08,3.7518301268428277e-05,1.0102609669220025e-12,4.2972192440454298e-06,7.8477230529306554e-12,7.8921915835238351e-12,2.7141587352547309e-11
5.656256273173416e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32259513789063327,0.11287812767331111,0.018211575771473268,1.6387694454101969e-08,1.6179560798692693e-07,0.00029036920893290723,3.4324461037097393e-05,7.6267907862605735e-14,1.7716924366047517e-17,4.947976130649065e-08,8.101089878799454e-27,9.9764115577270582e-08,8.6042111451405551e-21,2.2789634131200194e-16,4.3491326540986894e-15,9.0638686884858186e-18,5.9259993735052635e-11,9.8556538022996846e-20,0.0056286016819723029,0.0091477507257423946,1.1553663766273221e-10,6.2896601479828403e-05,3.151930510213555e-14,9.4638688429000348e-08,9.1052651118291183e-05,1.5076499087178112e-08,3.7698904457901522e-05,1.0169858909467513e-12,4.3148696943361759e-06,7.8976607697003275e-12,7.9481679539704795e-12,2.7284363927665647e-11
5.668030330865394e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32257861251999953,0.11287780007690432,0.018203259277954742,1.6533891978241378e-08,1.6297203279142332e-07,0.00029157007783589425,3.4506327686986268e-05,7.6720516818788668e-14,1.7895246336896737e-17,4.9568977067865796e-08,8.1911496482955031e-27,9.9926685780181601e-08,8.6647152226664542e-21,2.298064541781429e-16,4.3794779772254913e-15,9.1336182429987605e-18,5.9512877643074206e-11,9.9467401265027779e-20,0.0056282957933811596,0.0091640192913235632,1.1573921666312293e-10,6.2990181269203076e-05,3.1675720602293999e-14,9.5065316295582542e-08,9.1322571604703258e-05,1.512655246079303e-08,3.7879939874672774e-05,1.0237393515755437e-12,4.3325505052217907e-06,7.9478004355297006e-12,8.0044290502480547e-12,2.7427524822916462e-11
5.679804388557371e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32256209672255709,0.11287747129340116,0.018194947433460982,1.6681054956948346e-08,1.6415462961507428e-07,0.00029277308836926001,3.4688695303375575e-05,7.7174755953437267e-14,1.8074965473620362e-17,4.9658128524464975e-08,8.2820052849657811e-27,1.0008916711208964e-07,8.7255079487898089e-21,2.3172804122037179e-16,4.4099598177859471e-15,9.2037366682913312e-18,5.9766209883404783e-11,1.0038466239727046e-19,0.0056279900150377786,0.009180277617694927,1.1594166549899382e-10,6.3083711460270003e-05,3.1832674282654959e-14,9.5492892852805846e-08,9.1592634088968384e-05,1.5176661430380986e-08,3.8061407325334432e-05,1.0305213939180646e-12,4.3502616483379038e-06,7.9981423656320094e-12,8.0609757510699697e-12,2.757106990636009e-11
5.691578446249349e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32254559049183662,0.1128771413236704,0.01818664023455524,1.6829187431932677e-08,1.653434184923333e-07,0.00029397823886784594,3.4871563780595415e-05,7.7630627013289732e-14,1.8256089559088992e-17,4.9747215805210194e-08,8.3736619733009159e-27,1.0025155991717162e-07,8.786590027998512e-21,2.3366114280057999e-16,4.4405784311027711e-15,9.2742249765609947e-18,6.0019989822706228e-11,1.0130835190668874e-19,0.0056276843468801175,0.0091965257120016543,1.161439842551161e-10,6.3177192172856535e-05,3.1990167005867566e-14,9.5921417853253643e-08,9.1862838060219782e-05,1.5226825902365929e-08,3.8243306615827034e-05,1.0373320630309988e-12,4.3680030953538957e-06,8.0486868750383907e-12,8.1178089359943688e-12,2.7714999045201114e-11
5.703352503941327e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32252909382137251,0.11287681016858006,0.018178337677804156,1.6978293450984974e-08,1.6653841948115465e-07,0.00029518552766811054,3.505493301181127e-05,7.8088131741097789e-14,1.8438626401204632e-17,4.9836239039026345e-08,8.4661249192127076e-27,1.0041386453670833e-07,8.8479621647716982e-21,2.3560579930945326e-16,4.4713340721084935e-15,9.3450841797707042e-18,6.0274216828066477e-11,1.022385003545615e-19,0.0056273787888461452,0.009212763581383971,1.1634617301621385e-10,6.3270623526083205e-05,3.2148199626536236e-14,9.6350891046355667e-08,9.2133183010057487e-05,1.5277045783320442e-08,3.8425637551445006e-05,1.0441714039436296e-12,4.3857748179728089e-06,8.0994342787714674e-12,8.174929485414035e-12,2.7859312105795025e-11
5.715126561633305e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.322512606704703,0.11287647782899753,0.018170039759777708,1.7128377067959529e-08,1.6773965266294762e-07,0.00029639495310812547,3.5238802889032477e-05,7.854727187564797e-14,1.8622583832913566e-17,4.992519835483647e-08,8.5593993500700297e-27,1.005760813091154e-07,8.9096250635799811e-21,2.3756205116631723e-16,4.5022269953456421e-15,9.4163152896465286e-18,6.0528890267002466e-11,1.0317513837648154e-19,0.005627073340873848,0.0092289912329771399,1.1654823186696107e-10,6.3364005638362117e-05,3.2306773009721875e-14,9.6781312186260671e-08,9.2403668432523853e-05,1.5327320979969198e-08,3.8608399936844127e-05,1.0510394614123854e-12,4.4035767879312825e-06,8.1503848902432139e-12,8.2323382806198007e-12,2.8004008953655401e-11
5.726900619325283e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32249612913537029,0.11287614430578947,0.01816174647704924,1.7279442342757173e-08,1.689471381425303e-07,0.00029760651352757095,3.5423173303120779e-05,7.9008049151783389e-14,1.8807969712218629e-17,5.0014093881557077e-08,8.653490514734752e-27,1.0073821056997353e-07,8.9715794288856269e-21,2.3952993881898128e-16,4.533257454966936e-15,9.4879193176752697e-18,6.0784009507462927e-11,1.0411829668235466e-19,0.0056267680029012147,0.0092452086739114557,1.1675016089198145e-10,6.3457338627409763e-05,3.2465888017283092e-14,9.7212681025082147e-08,9.2674293824097608e-05,1.5377651399181953e-08,3.8791593576045285e-05,1.0579362801308148e-12,4.4214089769994507e-06,8.2015390226171354e-12,8.2900362037438044e-12,2.8149089453460944e-11
5.738674677017261e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32247966110692011,0.11287580959982195,0.018153457826195454,1.743149334130835e-08,1.7016089604808395e-07,0.00029882020726773259,3.5608044143798631e-05,7.9470465300424826e-14,1.8994791922196397e-17,5.0102925748093558e-08,8.7484036835975687e-27,1.0090025265205867e-07,9.0338259651427734e-21,2.4150950274358506e-16,4.5644257047354854e-15,9.5598972751021006e-18,6.10395739178315e-11,1.0506800605639886e-19,0.0056264627748662558,0.0092614159113122464,1.1695196017585205e-10,6.3550622610256089e-05,3.2625545497928034e-14,9.7644997309852845e-08,9.2945058683682695e-05,1.5428036947975454e-08,3.8975218272439726e-05,1.0648619048261686e-12,4.4392713569808793e-06,8.2528969894471634e-12,8.3480241377305566e-12,2.8294553469061783e-11
5.750448734709239e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32246320261290223,0.11287547371196033,0.018145173803796391,1.7584534135556018e-08,1.7138094653110684e-07,0.0003000360326714962,3.5793415299657661e-05,7.9934522048592166e-14,1.9183058371009369e-17,5.0191694083335646e-08,8.8441441486138702e-27,1.0106220788537165e-07,9.0963653767976219e-21,2.4350078344444441e-16,4.5957319980249927e-15,9.6322501729282225e-18,6.1295582866929297e-11,1.0602429735714355e-19,0.0056261576567069888,0.0092776129522998529,1.1715362980309947e-10,6.3643857703239202e-05,3.2785746314249034e-14,9.8078260793853747e-08,9.3215962512581486e-05,1.5478477533518387e-08,3.915927382879549e-05,1.0718163799058534e-12,4.4571638997124833e-06,8.3044591023723995e-12,8.4063029664277083e-12,2.8440400863486564e-11
5.762222792401217e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3224467536468702,0.11287513664306931,0.018136894406435441,1.7738568803438466e-08,1.7260730976636813e-07,0.00030125398808334477,3.5979286658166817e-05,8.040022111942537e-14,1.9372776991916249e-17,5.0280399016152954e-08,8.9407172233395481e-27,1.0122407659716763e-07,9.15919836828865e-21,2.4550382145389845e-16,4.627176587819935e-15,9.7049790219085469e-18,6.1552035724017918e-11,1.0698720151742846e-19,0.0056258526483614468,0.0092937998039896511,1.1735516985819884e-10,6.3737044022018727e-05,3.2946491328794621e-14,9.8512471229248505e-08,9.3487004814489175e-05,1.5528973063122441e-08,3.9343760047261699e-05,1.0787997496859744e-12,4.4750865770644402e-06,8.3562256725953671e-12,8.4648735745254751e-12,2.8586631498949444e-11
