Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HX(19),CH2X(27),CHX(28),CX(26),HOX(22),OCX(25),H2X(49),CO2X(24)
2.827677849499745e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33205705869473379,0.1136958105437423,0.022554694687784323,1.8103961235547277e-23,9.7145169122817946e-18,2.4874576965063398e-08,7.8328205163539657e-14,1.1198355531625053e-17,2.6838536747384683e-32,2.7197636887219106e-09,5.9262147655649843e-34,2.8850493696254013e-09,2.4160411309872985e-25,7.9334792754233088e-27,1.880321986604682e-25,8.6709610375011499e-28,6.8960854436877823e-19,1.3150391321268785e-25,0.0049734887658090515,0.00053374600976777652,8.1545769355510526e-12,2.6054225506696989e-06,5.6489317308965569e-16,2.8213678005036514e-11,6.6396370956225833e-07,2.0017201813361095e-13,4.9357570156977387e-13,3.0636607746138881e-10,2.3885138260548976e-26
2.8511147991132025e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33203966996546619,0.11368280209769126,0.022552522025980643,1.8804088612587802e-23,1.0136850882624712e-17,2.5737401844990803e-08,8.0609403696805744e-14,1.1472603513040836e-17,2.8179779355473516e-32,2.7413802113635227e-09,6.2069944118488284e-34,2.9122810049747661e-09,2.48896576314835e-25,8.2913562143420071e-27,1.9585896198037341e-25,8.9939819344078918e-28,7.1456538167038122e-19,1.3665362892603925e-25,0.004986488009106403,0.00053809133335758284,8.2081696176853751e-12,2.6403926806241505e-06,5.6861542481110429e-16,2.8979949917450493e-11,6.7314401364491019e-07,2.045059692891218e-13,5.0450040269347138e-13,3.1747728185305327e-10,2.4613853104096428e-26
2.87455174872666e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33202249353616742,0.11367000527298349,0.022550349799591148,1.9525487862135913e-23,1.0574059970481837e-17,2.6623226912924896e-08,8.2938166798232825e-14,1.1751209561677859e-17,2.9576655181798663e-32,2.762986012265713e-09,6.4984999225814517e-34,2.9396092527040643e-09,2.5634239793171023e-25,8.6630711267751926e-27,2.0394650536607832e-25,9.3263345261488742e-28,7.4024996037538776e-19,1.419580852190143e-25,0.0049992755714148079,0.00054243578611877844,8.2617551801813933e-12,2.6755546924242973e-06,5.7233756674660558e-16,2.9761255104858206e-11,6.8238395893302824e-07,2.0889831869620813e-13,5.1558128284785793e-13,3.28899043893106e-10,2.5358877914258619e-26
2.8979886983401178e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33200552597299277,0.11365741664058529,0.022548178005763787,2.0268633119258137e-23,1.1026545325269948e-17,2.7532478659227245e-08,8.5315097672396639e-14,1.2034205850508723e-17,3.1031017575628676e-32,2.7845811756002468e-09,6.8010430888733337e-34,2.9670348767396482e-09,2.6394338316429151e-25,9.049075625286813e-27,2.1230145736010426e-25,9.6682118451222324e-28,7.6667857914032053e-19,1.4742052139287542e-25,0.005011854881776071,0.00054677937375543443,8.3153337366980016e-12,2.7109076869381117e-06,5.7605961635982493e-16,3.0557770783259973e-11,6.9168353696315478e-07,2.133493459741761e-13,5.2681939868135276e-13,3.4063744150105648e-10,2.61204486814456e-26
2.9214256479535754e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33198876389777093,0.11364503282703645,0.022546006641692592,2.1034005324131267e-23,1.1494715488725998e-17,2.8465587728769432e-08,8.7740802199639687e-14,1.2321624518797098e-17,3.2544767378427656e-32,2.8061657850471358e-09,7.1149419197166121e-34,2.9945586326833954e-09,2.7170134125325877e-25,9.4498334712962955e-27,2.2093056668100722e-25,1.0019809357602014e-27,7.938677910705077e-19,1.5304421469868394e-25,0.0050242293136585608,0.00055112210187949911,8.3689053973612041e-12,2.7464507571837603e-06,5.7978159102670941e-16,3.1369674635576402e-11,7.0104273941650502e-07,2.1785932780435264e-13,5.3821580651732586e-13,3.526986169569635e-10,2.689880300214245e-26
2.944862597567033e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33197220398710087,0.11363285051354849,0.02254383570461688,2.1822092287412533e-23,1.1978986464178514e-17,2.9422988906416545e-08,9.0215888921301451e-14,1.2613497672554905e-17,3.4119853811374763e-32,2.8277399238032553e-09,7.4405207090362174e-34,3.0221812678110821e-09,2.796180854450534e-25,9.8658208346773201e-27,2.2984070363303956e-25,1.0381324974656565e-27,8.2183440570077229e-19,1.5883248042161809e-25,0.0050364021858586095,0.00055546397601231531,8.422470268849948e-12,2.7821829883394785e-06,5.8350350804225073e-16,3.2197144797147819e-11,7.1046155811411494e-07,2.2242853790778296e-13,5.4977156235646395e-13,3.6508877675846873e-10,2.7694180078030578e-26
2.9682995471804906e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33195584297146352,0.11362086643511814,0.022541665191820548,2.2633388752409679e-23,1.2479781784430874e-17,3.0405121101733146e-08,9.274096902501459e-14,1.2909857384996697e-17,3.5758275374285968e-32,2.8493036745907789e-09,7.7781101028674614e-34,3.0499035210706029e-09,2.8769543297350086e-25,1.0297526556719913e-26,2.3903886152358221e-25,1.0752959063008513e-27,8.5059549096158709e-19,1.647886719648921e-25,0.0050483767633872981,0.00055980500158611115,8.4760284544802712e-12,2.8181034577554957e-06,5.8722538462710675e-16,3.3040359841152246e-11,7.1993998501210598e-07,2.2705724702312288e-13,5.6148772187901641e-13,3.7781419146610238e-10,2.8506820715100283e-26
2.991736496793948e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3319396776343479,0.11360907737965471,0.022539495100631302,2.3468396438295307e-23,1.2997532573989511e-17,3.1412427332912321e-08,9.5316656329957167e-14,1.321073569699142e-17,3.7462080756007999e-32,2.8708571196654321e-09,8.1280471666614394e-34,3.0777261230800409e-09,2.9593520504299797e-25,1.0745452414769535e-26,2.485321580882278e-25,1.1134914455836585e-27,8.80168375129752e-19,1.7091618093330879e-25,0.0050601562583429405,0.00056414518394546861,8.529580054287526e-12,2.8542112349680227e-06,5.9094723793406004e-16,3.389949876394453e-11,7.2947801219707252e-07,2.3174572288473373e-13,5.733653404469262e-13,3.9088119553685309e-10,2.9336967322782982e-26
3.015173446407406e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33192370481139105,0.11359748018712192,0.022537325428419942,2.4327624076977501e-23,1.353267760893165e-17,3.2445354709923874e-08,9.7943567272145494e-14,1.3516164617511514e-17,3.9233369756422667e-32,2.8924003408245625e-09,8.490675452720282e-34,3.1056497961256166e-09,3.0433922681323865e-25,1.1210113390044192e-26,2.5832783692339935e-25,1.1527396463518364e-27,9.1057064876349403e-19,1.7721843721647643e-25,0.0050717438307693805,0.00056848452834876487,8.5831251651067741e-12,2.8905053817152897e-06,5.9466908505432335e-16,3.4774740970318863e-11,7.3907563188158337e-07,2.3649423020098958e-13,5.8540547310584661e-13,4.0429618714591993e-10,3.0184863913075748e-26
3.0386103960208634e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33190792138953307,0.11358607174869342,0.022535156172599682,2.5211587456810649e-23,1.408566337791193e-17,3.3504354416878826e-08,1.0062232088985798e-13,1.3826176124079429e-17,4.1074294220179288e-32,2.913933419415039e-09,8.8663450677643959e-34,3.1336752541595187e-09,3.12909327385447e-25,1.1692037940128842e-26,2.6843326892638396e-25,1.1930612884313617e-27,9.4182016662193904e-19,1.8369890907171781e-25,0.0050831425895003068,0.00057282303996959206,8.6366638806514719e-12,2.9269849519556287e-06,5.983909430236984e-16,3.5666266258696647e-11,7.4873283639980011e-07,2.4130303063280328e-13,5.9760917458704951e-13,4.1806562799659209e-10,3.1050756099669608e-26
3.062047345634321e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33189232430618404,0.11357484900592246,0.022532987330625417,2.6120809472340174e-23,1.4656944144100203e-17,3.458988169361145e-08,1.0335353880918362e-13,1.4140802163211602e-17,4.2987058982230081e-32,2.9354564363409653e-09,9.2554127406330674e-34,3.1618032027976346e-09,3.2164733979008067e-25,1.2191768276045927e-26,2.7885595374265046e-25,1.2344774014988947e-27,9.7393504956848456e-19,1.903611032067055e-25,0.0050943555929898344,0.00057716072389815286,8.6901962915903388e-12,2.963648991887601e-06,6.0211282882858112e-16,3.6574254806242897e-11,7.5844961820320586e-07,2.4617238277238246e-13,6.0997749930923044e-13,4.3219604311824685e-10,3.1934891097078896e-26
3.0854842952477786e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33187691054840651,0.11356380894992452,0.022530818899993053,2.7055820173117917e-23,1.5246982006184754e-17,3.5702395816480311e-08,1.0613784522964631e-13,1.4460074650859948e-17,4.4973922825234839e-32,2.9569694720712353e-09,9.6582418901201508e-34,3.1900343393172061e-09,3.30555100975965e-25,1.2709860643130119e-26,2.8960352122031757e-25,1.2770092661384442e-27,1.0069336864574373e-18,1.9720856486185407e-25,0.0051053858501295853,0.00058149758514263047,8.7437224856225884e-12,3.0004965399721394e-06,6.0583475941182231e-16,3.7498887153913015e-11,7.682259698564441e-07,2.5110254212221999e-13,6.2251150138020598e-13,4.4669402065247009e-10,3.2837517719770844e-26
3.108921244861236e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33186167715210957,0.11355294862057372,0.02252865087823883,2.8017156809067463e-23,1.5856246957741116e-17,3.6842360078388838e-08,1.0897586690988652e-13,1.4784025472850896e-17,4.703719944891896e-32,2.9784726066469094e-09,1.0075202692946507e-33,3.2183693526544132e-09,3.3963445180082483e-25,1.3246885605457087e-26,3.0068373287164297e-25,1.3206784148922637e-27,1.0408347360033839e-18,2.0424487789250026e-25,0.0051162363210525514,0.00058583362863053989,8.7972425475514638e-12,3.0375266269567029e-06,6.0955675167844434e-16,3.8440344191432538e-11,7.7806188403326322e-07,2.5609376107432915e-13,6.3521223459851653e-13,4.6156621162728658e-10,3.3758886381295694e-26
3.132358194474694e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33184662120125746,0.1135422651057119,0.022526483262938671,2.9005363874838018e-23,1.6485216945589942e-17,3.8010241768025335e-08,1.1186823315341611e-13,1.5112686485322065e-17,4.917925845147978e-32,2.9999659196884329e-09,1.0506672151871198e-33,3.246808923401906e-09,3.4888723702318136e-25,1.3803428334131876e-26,3.1210448334139803e-25,1.3655066333059661e-27,1.075657128632917e-18,2.1147366485089824e-25,0.0051269099179238548,0.00059016885921005452,8.8507565593561536e-12,3.0747382759014328e-06,6.1327882250121435e-16,3.9398807142212591e-11,7.87957353512566e-07,2.6114628888973202e-13,6.4808075245492931e-13,4.7681932971947713e-10,3.4699249093417939e-26
3.1557951440881514e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33183173982708913,0.1135317555403707,0.022524316051707485,3.0020993155438007e-23,1.7134377927737191e-17,3.9206512148322773e-08,1.1481557579446152e-13,1.5446089515156524e-17,5.1402526323131048e-32,3.0214494904026795e-09,1.0953034163943392e-33,3.2753537238062988e-09,3.58315305295584e-25,1.4380088899713178e-26,3.2387380188198584e-25,1.4115159609678687e-27,1.1114200683183546e-18,2.1889858706805836e-25,0.0051374095057186795,0.00059450328165131005,8.9042646002621121e-12,3.1121305022073038e-06,6.1700098872607472e-16,4.0374457548203624e-11,7.979123711745611e-07,2.6626037167820652e-13,6.6111810813385056e-13,4.924601510049707e-10,3.5658859465246874e-26
3.179232093701609e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33181703020735337,0.11352141710600634,0.022522149242198603,3.1064603772885368e-23,1.7804223930813398e-17,4.043164643413975e-08,1.1781852918389252e-13,1.5784266360414756e-17,5.3709487451867697e-32,3.0429233975898504e-09,1.1414679588896864e-33,3.3040044177656454e-09,3.6792050915914153e-25,1.4977482568758389e-26,3.3599985383515881e-25,1.4587286925426116e-27,1.1481430343929955e-18,2.2652334473545756e-25,0.0051477379029875635,0.00059883690064768897,8.9577667468098122e-12,3.1497023136462509e-06,6.2072326717743996e-16,4.1367477254689459e-11,8.0792692999701367e-07,2.7143625237830224e-13,6.743253545146439e-13,5.0849551369730368e-10,3.6637972702367525e-26
3.2026690433150666e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33180248956555292,0.11351124702974674,0.022519982832103071,3.2136762232614356e-23,1.8495257106659139e-17,4.1686123769163815e-08,1.2087773017522668e-13,1.6127248790764383e-17,5.6102685141530642e-32,3.0643877196501996e-09,1.1892006317689111e-33,3.3327616608269034e-09,3.7770470503932384e-25,1.5596240104365308e-26,3.4849094212019016e-25,1.5071673787990726e-27,1.1858457833474461e-18,2.3435167698664834e-25,0.0051578978826092598,0.00060316972081708156,9.0112630729219828e-12,3.1874527103932678e-06,6.2444567466335234e-16,4.2378048395025379e-11,8.1800102305159283e-07,2.7667417073763227e-13,6.877035441728643e-13,5.2493231787415375e-10,3.7636845605971603e-26
3.226105992928524e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33178811517020385,0.11350124258365091,0.022517816819149068,3.3238042469240573e-23,1.9207987787931075e-17,4.2970427202038852e-08,1.2399381811070686e-13,1.6475068547907566e-17,5.8584722642254338e-32,3.0858425345906118e-09,1.2385419341187027e-33,3.3616261001833993e-09,3.8766975324300065e-25,1.6237008070687362e-26,3.6135550872835181e-25,1.5568548276326123e-27,1.2245483506065602e-18,2.4238736197879286e-25,0.0051678921725313645,0.0006075017467031277,9.064753649969323e-12,3.2253806850604568e-06,6.2816822798050211e-16,4.3406353375321871e-11,8.281346435003169e-07,2.8197436329344675e-13,7.0125372938140334e-13,5.4177752519194344e-10,3.8655736571988163e-26
3.249542942541982e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33177390433410481,0.11349140108398027,0.022515651201101279,3.4369025892150603e-23,1.9942934542833608e-17,4.4285043661718007e-08,1.2716743480745308e-13,1.6827757346006306e-17,6.1158264193381378e-32,3.1072879200310281e-09,1.2895330819001332e-33,3.3905983746723266e-09,3.9781751795668796e-25,1.6900449141494964e-26,3.7460213622354887e-25,1.6078141050816613e-27,1.264271052286585e-18,2.5063421697414752e-25,0.0051777234564989397,0.00061183298277643682,9.1182385468347927e-12,3.2634852227330254e-06,6.3189094391911908e-16,4.4452574859077374e-11,8.3832778459208744e-07,2.8733706335349927e-13,7.1497696211155662e-13,5.5903815858851796e-10,3.9694905590213033e-26
3.2729798921554394e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33175985441361949,0.11348171989048189,0.022513485975760326,3.5530301431311956e-23,2.0700624229064299e-17,4.5630463932043805e-08,1.3039922454369096e-13,1.718534687210547e-17,6.3826036078926033e-32,3.1287239532107151e-09,1.3422160148471741e-33,3.4196791147722633e-09,4.081498672459727e-25,1.7587242412845515e-26,3.8823954924895539e-25,1.6600685363386703e-27,1.3050344869320787e-18,2.590960984215227e-25,0.0051873943747712753,0.00061616343343578875,9.1717178299764151e-12,3.3017653010072189e-06,6.3561383926772733e-16,4.5516895751762859e-11,8.4858043965931753e-07,2.9276250097721164e-13,7.2887429403400755e-13,5.7672130197390404e-10,4.0754614243439483e-26
3.296416841768897e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3317459628079702,0.11347219640568348,0.022511321140962142,3.6722465583235045e-23,2.1481592046938261e-17,4.700718262555791e-08,1.3368983404505673e-13,1.7547868786553791e-17,6.659082769566721e-32,3.150150710994391e-09,1.3966334033805134e-33,3.4488689426007428e-09,4.1866867305608533e-25,1.8298083719870831e-26,4.0227661603949364e-25,1.7136417067554514e-27,1.3468595372321854e-18,2.6777690203774331e-25,0.0051969075248270279,0.00062049310300931371,9.225191563488742e-12,3.3402198900301647e-06,6.3933693081777513e-16,4.6599499185360345e-11,8.5889260211464771e-07,2.9825090295714235e-13,7.429467765197362e-13,5.9483409990915816e-10,4.1835125706585511e-26
3.3198537913823546e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33173222695854326,0.11346282807419958,0.022509156694577395,3.794612245686029e-23,2.2286381591614026e-17,4.8415698156542605e-08,1.370399124709743e-13,1.7915354723422638e-17,6.9455492633949841e-32,3.1715682698782051e-09,1.4528286555368836e-33,3.4781684719118913e-09,4.2937581121359285e-25,1.903368595767339e-26,4.1672234993999839e-25,1.7685574628429327e-27,1.3897673717158225e-18,2.7668056288913246e-25,0.00520626546205791,0.00062482199575565351,9.2786598091628794e-12,3.3788479525416281e-06,6.4306023536813279e-16,4.7700568502859042e-11,8.6926426544774824e-07,3.0380249280076941e-13,7.5719546064085094e-13,6.1338375727332164e-10,4.2936704745823013e-26
3.343290740995812e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33171864434820442,0.11345361238204915,0.022506992634510947,3.9201883819308772e-23,2.3115544904386895e-17,4.9856512713296739e-08,1.4045011140110534e-13,1.8287836290922845e-17,7.2422949771274074e-32,3.1929767059955681e-09,1.5108459239141233e-33,3.5075783080941309e-09,4.4027316142918086e-25,1.9794779406341737e-26,4.3158591092890401e-25,1.8248399132653605e-27,1.4337794464253656e-18,2.8581105547304264e-25,0.0052154707004511058,0.00062915011586510286,9.3321226265452072e-12,3.4176484439176634e-06,6.467837697294668e-16,4.8820287242711507e-11,8.7969542322220505e-07,3.0941749071259534e-13,7.7162139717135118e-13,6.3237753891849655e-10,4.405961771770382e-26
3.36672769060927e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33170521250062757,0.1134445468559843,0.022504828958701251,4.0490369141584703e-23,2.3969642523056319e-17,5.133013222964881e-08,1.439210848218706e-13,1.8665345071819441e-17,7.5496184378750287e-32,3.2143760951228557e-09,1.5707301126321974e-33,3.5370990481679718e-09,4.5136260730150116e-25,2.058211206011136e-26,4.4687660714728921e-25,1.8825134298289491e-27,1.4789175065684053e-18,2.9517239379945597e-25,0.0052245257132606127,0.00063347746746073301,9.3855800729947782e-12,3.4566203122161392e-06,6.5050755072848922e-16,4.9958839123252745e-11,8.9018606907249251e-07,3.150961135765767e-13,7.8622563658781858e-13,6.51822769313064e-10,4.5204132568286072e-26
3.3901646402227274e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33169192897963257,0.11343562906282983,0.022502665665119843,4.1812205644297846e-23,2.4849243531368707e-17,5.2837066355710235e-08,1.4745348911304353e-13,1.9047912623844321e-17,7.8678249240497995e-32,3.2357665126849541e-09,1.632526884310402e-33,3.5667312807839125e-09,4.6264603632205353e-25,2.1396449960694229e-26,4.6260389643311557e-25,1.941602648465032e-27,1.5252035881471691e-18,3.0476863147267696e-25,0.005233432933667694,0.00063780405459949502,9.4390322037394191e-12,3.4957624982241348e-06,6.5423159521208327e-16,5.1116408027085216e-11,9.0073619670102196e-07,3.2083857493888866e-13,8.010092290700391e-13,6.7172683217306836e-10,4.6370518832258389e-26
3.413601589836185e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33167879138853401,0.11342685660883348,0.022500502751770748,4.3168028343389873e-23,2.5754925607514938e-17,5.4377828427872033e-08,1.5104798303441457e-13,1.9435570480107046e-17,8.1972265786064387e-32,3.2571480337606838e-09,1.6962826670609885e-33,3.5964755862204385e-09,4.7412533988107611e-25,2.223857753479028e-26,4.7877738786048428e-25,2.0021324702077033e-27,1.5726600195651868e-18,3.1460386177313783e-25,0.0052421947554305813,0.00064212988127330592,9.4924790719305636e-12,3.53507393550719e-06,6.5795592005130573e-16,5.2293177985432865e-11,9.1134579987527205e-07,3.2664508499103354e-13,8.1597322450156254e-13,6.9209717008179351e-10,4.7559047632063096e-26
