Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2OX(23),H2X(49),CH3X(55),C2H4(47),COX(50),CHOX(53),O(29),CO2X(24),acetyl(44),CH4OX(63),C2H4X(215),C2H6X(52),C2H4X(70),CHO2X(213),HOCO(73),CHO3(123),CHO2(74),S(216)
3.925959884696353e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44244540868808896,0.10674228318133326,0.020252113789769113,2.898003467545274e-05,0.0009221897049859918,0.00400454074178196,0.002091627117886482,3.268773457556399e-05,1.8565356939514732e-13,0.0020387225975605186,1.7899673567773237e-11,0.0003844548998214765,1.4953786103010694e-09,1.1544371505384756e-05,1.4601581129228747e-10,7.66150542393119e-12,0.00012234519514023925,5.681134679282118e-07,0.007661748786561928,0.0019149540380550632,0.00017719632005641344,1.6672061776085425e-06,1.0271794943258375e-08,2.8514371539587327e-09,1.4498494242034558e-12,2.9172264825497356e-08,2.035222623521799e-05,6.045747830129001e-06,4.2281323167006714e-08,7.966699076675902e-05,6.312462960743657e-09,8.988525186070952e-07,6.474466085116764e-09,5.5406992983476436e-11,1.0494768154544672e-05,4.96873079223962e-09,1.0670881094319475e-11,1.2781632596996806e-10,5.477094475761793e-08,8.977922442838324e-08,1.6017405178841677e-13,5.412097077641961e-13,8.498431592662273e-13,3.0344986636691953e-15,4.743766889782218e-14,6.320733685378051e-21
3.9454238728886377e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4424489954100732,0.1067221044113377,0.020240145838250123,2.934874163416839e-05,0.0009316190328614212,0.004030309395081765,0.0021080814636712385,3.291272742004315e-05,1.8891470957857576e-13,0.0020427324332592083,1.8127342025292188e-11,0.0003845507701142875,1.5062382855523934e-09,1.1678261426954904e-05,1.4720293257009402e-10,7.745943815196127e-12,0.00012270806834875723,5.761045735810345e-07,0.007660352183498889,0.0019117225898422096,0.0001776044631378558,1.6682026653663754e-06,1.0285916511300126e-08,2.8566734715202775e-09,1.4534212350383925e-12,2.9341702155103025e-08,2.0423852268896326e-05,6.0882451412538115e-06,4.270588178806604e-08,8.01829110305047e-05,6.324930069974665e-09,9.114972375775981e-07,6.525452914450817e-09,5.592452964653268e-11,1.0500213562878798e-05,4.995798153004874e-09,1.0775979717438313e-11,1.2929979530302637e-10,5.5603663297754555e-08,9.040085519718772e-08,1.6242838357263117e-13,5.453353623091144e-13,8.608681088367758e-13,3.082220730726563e-15,4.8053187825004096e-14,6.491200050807696e-21
3.964887861080922e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44245264577194493,0.10670192825723053,0.020228184647963773,2.9719393525369593e-05,0.0009410734756216363,0.00405610013631923,0.002124564277662216,3.313707351611951e-05,1.9221600313669632e-13,0.0020467078487827277,1.835577270589691e-11,0.0003846468329931333,1.5170712982676834e-09,1.1812524351978178e-05,1.4839269812279875e-10,7.83073409033849e-12,0.00012306520511246098,5.841524086967736e-07,0.007658956940713097,0.0019084256704298044,0.00017801203650195143,1.6691233976242208e-06,1.0299844422472902e-08,2.861860413763323e-09,1.4569798851502808e-12,2.9512353473816982e-08,2.0496067735265027e-05,6.130800826244508e-06,4.313150276274238e-08,8.06992930828947e-05,6.337291713737441e-09,9.242317369609413e-07,6.576529642030539e-09,5.64442007316129e-11,1.0505515264527651e-05,5.022632161474866e-09,1.0881371368908241e-11,1.3078743768194091e-10,5.6443056820424296e-08,9.102073924864387e-08,1.646987701657614e-13,5.494457129247039e-13,8.719559112946656e-13,3.1302307669955907e-15,4.867221738012187e-14,6.6650125598149585e-21
3.9843518492732067e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44245635895931673,0.10668175478467161,0.02021623021020501,3.0091972225483443e-05,0.0009505525518473896,0.004081912981053712,0.002141075284950543,3.336076375620286e-05,1.9555773003016369e-13,0.002050649107636476,1.8584945399612605e-11,0.00038474309107715623,1.5278771188750086e-09,1.1947149687775932e-05,1.4958509291277525e-10,7.915873775594144e-12,0.0001234166120789356,5.922568155754609e-07,0.00765756304781116,0.0019050640912969055,0.00017841904877841485,1.669968806406085e-06,1.0313580325006055e-08,2.866998374539304e-09,1.4605256576902787e-12,2.968423146230019e-08,2.0568877134159234e-05,6.173414332819825e-06,4.355816493015121e-08,8.121613726455477e-05,6.349548698943795e-09,9.370557672657748e-07,6.627695428838645e-09,5.696600365538101e-11,1.0510675854319175e-05,5.049230664518911e-09,1.098705264027746e-11,1.3227913632192437e-10,5.7289112611063174e-08,9.163885127973645e-08,1.6698516817237357e-13,5.535403422855727e-13,8.831060997628567e-13,3.178523353564951e-15,4.9294731508120724e-14,6.842207523643812e-21
4.003815837465491e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4424601341610121,0.1066615840590357,0.020204282516350855,3.0466459454637096e-05,0.0009600557805435119,0.004107747947816693,0.0021576142130445277,3.358378922375199e-05,1.9894017060353849e-13,0.002054556470897334,1.88148399064783e-11,0.00038483954682300755,1.5386552271273068e-09,1.2082126839661535e-05,1.5078010202648112e-10,8.001360401035845e-12,0.00012376229644528878,6.004176337449209e-07,0.007656170494443878,0.0019016386607243192,0.00017882550843686143,1.6707393264451036e-06,1.0327125851449315e-08,2.872087744258446e-09,1.4640588351720567e-12,2.985734889186055e-08,2.06422850033605e-05,6.216085113244302e-06,4.398584715944167e-08,8.173344397423885e-05,6.3617018248786954e-09,9.499690746123063e-07,6.678949443059163e-09,5.7489935846181075e-11,1.0515697877622822e-05,5.075591555911585e-09,1.10930201405703e-11,1.337747744054438e-10,5.8141817561810454e-08,9.225516651049108e-08,1.6928753341198324e-13,5.576188368751023e-13,8.943182023410436e-13,3.227092999079339e-15,4.99207038732683e-14,7.022821121439387e-21
4.023279825657776e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44246397056908965,0.10664141614540837,0.02019234155786014,3.0842836780226606e-05,0.0009695826811898013,0.004133605058032679,0.002174180791845075,3.380614119120171e-05,2.023636055839315e-13,0.0020584301972399995,1.9045436041091884e-11,0.0003849362025315944,1.5494051120387376e-09,1.2217445212686708e-05,1.5197771067320258e-10,8.087191500789796e-12,0.0001241022659490476,6.086347000111229e-07,0.007654779270306412,0.0018981501837683264,0.00017923142378929027,1.6714353951140534e-06,1.0340482618846563e-08,2.8771289099241094e-09,1.4675796994993386e-12,3.0031718625928724e-08,2.0716295919088966e-05,6.2588126242779345e-06,4.4414528351794216e-08,8.225121366724343e-05,6.373751883285367e-09,9.629714008119894e-07,6.730290860001088e-09,5.8015994743519635e-11,1.0520583831253356e-05,5.101712776257192e-09,1.1199270496336745e-11,1.3527423510137968e-10,5.9001158177507524e-08,9.286966067830575e-08,1.7160582093295553e-13,5.616807870251052e-13,9.0559174219833e-13,3.2759341415332754e-15,5.0550107864328265e-14,7.206889392116164e-21
4.0427438138500603e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.442467867378868,0.10662125110858253,0.020180407326273162,3.122108562047904e-05,0.0009791327737912118,0.004159484335941195,0.002190774753621327,3.4027811117893274e-05,2.0582831607969135e-13,0.0020622705429631004,1.9276713637071847e-11,0.00038503306035453486,1.5601262718202728e-09,1.2353094213362904e-05,1.5317790418380337e-10,8.17336461324661e-12,0.0001244365288591692,6.169078485081714e-07,0.007653389365138486,0.0018945994622348533,0.00017963680299252162,1.6720574523568394e-06,1.0353652228907924e-08,2.882122255166854e-09,1.471088531993423e-12,3.02073536215368e-08,2.0790914496495558e-05,6.301596327126343e-06,4.484418744238825e-08,8.276944685384428e-05,6.385699658449646e-09,9.760624834466488e-07,6.781718862022799e-09,5.854417779754859e-11,1.0525336164360664e-05,5.127592312906728e-09,1.130580035169784e-11,1.3677740158391562e-10,5.986712058166801e-08,9.348231003229165e-08,1.7393998502630727e-13,5.657257869543926e-13,9.169262376658883e-13,3.325041150078278e-15,5.118291659973309e-14,7.394448226273176e-21
4.062207802042345e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4424718237889493,0.1066010890130545,0.020168479813211373,3.160118724800717e-05,0.0009887055789273515,0.004185385808519875,0.002207395832986519,3.424879064800872e-05,2.0933458357913302e-13,0.002066077762015085,1.9508652551435654e-11,0.00038513012230032966,1.5708182138145695e-09,1.2489063251357912e-05,1.5438066800947805e-10,8.259877281266806e-12,0.00012476509396716463,6.252369107479415e-07,0.00765200076872454,0.0018909872946540724,0.00018004165405058873,1.6726059406209042e-06,1.0366636268180202e-08,2.887068160278238e-09,1.4745856134206752e-12,3.038426693080062e-08,2.08661453901546e-05,6.344435687391483e-06,4.5274803402340266e-08,8.328814409775568e-05,6.397545927283608e-09,9.892420559470368e-07,6.8332326384572095e-09,5.907448246855086e-11,1.0529957279305641e-05,5.153228199867383e-09,1.141260636838715e-11,1.382841570511589e-10,6.07396905224178e-08,9.409309132762568e-08,1.7628997923941192e-13,5.697534348064115e-13,9.283212023295522e-13,3.3744083268425387e-15,5.1819102932753253e-14,7.585533358160134e-21
4.0816717902346294e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44247583900124304,0.10658092992302037,0.020156559010377054,3.19831227933563e-05,0.000998300617801286,0.00421130950540862,0.002224043766874056,3.446907160850966e-05,2.1288268994930697e-13,0.0020698521060198926,1.974123266889519e-11,0.00038522739024026754,1.5814804544301467e-09,1.2625341741167723e-05,1.555859877205096e-10,8.3467270523809e-12,0.00012508797057833452,6.336217156693464e-07,0.007650613470893907,0.0018873144762554415,0.00018044598481708676,1.673081304790565e-06,1.0379436308215655e-08,2.8919670022443285e-09,1.478071224020006e-12,3.0562471702405526e-08,2.0941993294556617e-05,6.38733017502287e-06,4.5706355240612364e-08,8.380730601461133e-05,6.4092914594084416e-09,1.0025098476708109e-06,6.884831385537649e-09,5.960690622642949e-11,1.053444953252229e-05,5.1786185177047625e-09,1.1519685225788409e-11,1.39794384743494e-10,6.161885337840465e-08,9.470198181991623e-08,1.7865575638960424e-13,5.737633326857664e-13,9.397761451223638e-13,3.424029908762289e-15,5.2458639456663806e-14,7.780180357695725e-21
4.101135778426914e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4424799122209895,0.10656077390237237,0.020144644909552947,3.236687324854266e-05,0.0010079174122876663,0.004237255458834811,0.002240718294513792,3.4688646007081525e-05,2.1647291743480535e-13,0.002073593824302384,1.9974433906069286e-11,0.00038532486591407215,1.5921125190749286e-09,1.276191910376385e-05,1.5679384900503084e-10,8.433911478984189e-12,0.00012540516850311468,6.420620896872392e-07,0.007649227461520969,0.0018835817989431784,0.00018084980299747848,1.6734839921212472e-06,1.039205390573903e-08,2.8968191547789194e-09,1.4815456435303143e-12,3.074198118309642e-08,2.101846294460173e-05,6.430279264269295e-06,4.613882200589197e-08,8.432693327046696e-05,6.420937017236555e-09,1.0158655839799331e-06,6.936514306324446e-09,6.014144655019787e-11,1.0538815235366127e-05,5.203761393437946e-09,1.1627033620969338e-11,1.4130796796167012e-10,6.250459416467625e-08,9.530895925958403e-08,1.8103726857768538e-13,5.777550866938663e-13,9.512905704170276e-13,3.4739000694239614e-15,5.310149850990584e-14,7.97842462254216e-21
4.1205997666191984e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44248404265678176,0.10654062101469518,0.020132737502601927,3.2752419470582666e-05,0.0010175554849801726,0.004263223703539583,0.0022574191574085364,3.490750603008341e-05,2.2010554865660574e-13,0.0020773031639135537,2.0208236215613823e-11,0.0003854225509353059,1.602713942089177e-09,1.2898784768216156e-05,1.5800423766779098e-10,8.521428118526307e-12,0.00012571669804853125,6.505578567409453e-07,0.0076478427305253,0.0018797900512721598,0.00018125311615135924,1.673814452174603e-06,1.040449060281296e-08,2.901624988356476e-09,1.4850091512179213e-12,3.092280871917155e-08,2.1095559116093546e-05,6.473282433631066e-06,4.657218278844254e-08,8.484702658032423e-05,6.432483356052908e-09,1.0293089863174826e-06,6.988280610632259e-09,6.067810092747367e-11,1.0543056654949047e-05,5.2286550004274994e-09,1.173464826871196e-11,1.4282479008462302e-10,6.339689753852616e-08,9.591400188625935e-08,1.8343446720132643e-13,5.817283069634732e-13,9.628639781182725e-13,3.5240129209163484e-15,5.374765218124295e-14,8.180301370237158e-21
4.140063754811483e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4424882295205891,0.1065204713232624,0.02012083678146662,3.31397421850129e-05,0.0010272143592382887,0.004289214276705101,0.0022741460993107613,3.512564404050447e-05,2.237808666109488e-13,0.0020809803696555107,2.0442619590269628e-11,0.000385520446796539,1.6132842666778551e-09,1.3035928173291345e-05,1.5921713962892574e-10,8.609274533695691e-12,0.00012602257000976388,6.591088383424213e-07,0.007646459267871817,0.0018759400184242495,0.00018165593169468093,1.674073136754481e-06,1.0416747927001667e-08,2.9063848702447835e-09,1.4884620259039677e-12,3.110496775798109e-08,2.117328662623373e-05,6.516339165812753e-06,4.7006416721925993e-08,8.536758670667573e-05,6.443931224095639e-09,1.0428397722838776e-06,7.040129514958107e-09,6.121686685397585e-11,1.0547176014960734e-05,5.253297558256564e-09,1.184252590153933e-11,1.4434473458703464e-10,6.429574780530709e-08,9.651708842319785e-08,1.858473029683712e-13,5.856826076923481e-13,9.744958637551086e-13,3.574362515691947e-15,5.439707231491164e-14,8.385845630386785e-21
4.1595277430037675e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4424924720277781,0.10650032489103309,0.02010894273816905,3.352882198939983e-05,0.0010368935592334095,0.004315227217882882,0.0022908988661995214,3.534305257592709e-05,2.274991546682502e-13,0.002084625684106224,2.06775640668285e-11,0.0003856185548742949,1.6238230448424555e-09,1.3173338769027254e-05,1.6043254092273256e-10,8.69744829259898e-12,0.00012632279566181505,6.677148536240342e-07,0.007645077063570898,0.0018720324821850534,0.000182058256901937,1.6742604998437574e-06,1.0428827391532994e-08,2.9110991645373057e-09,1.4919045459918024e-12,3.128847184943043e-08,2.125165033411738e-05,6.559448947676406e-06,4.7441502985196835e-08,8.588861445807068e-05,6.4552813626358606e-09,1.0564576557125017e-06,7.092060242410084e-09,6.175774183302365e-11,1.0551175496476791e-05,5.277687332605182e-09,1.1950663269738878e-11,1.458676850566296e-10,6.52011289242103e-08,9.711819807171567e-08,1.882757259100349e-13,5.896176071758782e-13,9.861857185729482e-13,3.6249428484366185e-15,5.5049730515764487e-14,8.595092236921474e-21
4.178991731196052e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44249676939713445,0.10648018178064828,0.020097055364810233,3.391963935683918e-05,0.001046592609994285,0.004341262568923089,0.0023076772062575832,3.55597243464977e-05,2.31260696572043e-13,0.002088239347644042,2.091304973001772e-11,0.0003857168764337831,1.6343298373123334e-09,1.3311006018283057e-05,1.6165042769644955e-10,8.785946968935451e-12,0.00012661738675128568,6.763757193859684e-07,0.007643696107678531,0.0018680682209210936,0.0001824600989083088,1.6743769975419769e-06,1.0440730495458725e-08,2.915768232185259e-09,1.4953369894943404e-12,3.147333464748812e-08,2.1330655141229238e-05,6.602611270195281e-06,4.787742080406837e-08,8.641011068770071e-05,6.466534506056719e-09,1.0701623467447308e-06,7.144072022636802e-09,6.230072337503881e-11,1.0555057238753672e-05,5.301822635117953e-09,1.2059057141382504e-11,1.4739352521121158e-10,6.611302451401129e-08,9.77173105056459e-08,1.9071968539400105e-13,5.93532927838791e-13,9.979330296255985e-13,3.67574785794681e-15,5.5705598154405853e-14,8.808075820416919e-21
4.1984557193883366e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44250112085088467,0.10646004205442756,0.0200851746535698,3.431217463944412e-05,0.001056311037451809,0.004367320373904844,0.0023244808698487628,3.577565223290548e-05,2.350657764379515e-13,0.002091821598471976,2.114905671630358e-11,0.0003858154126334273,1.6448042134755756e-09,1.3448919398265494e-05,1.6287078620904002e-10,8.874768142166648e-12,0.0001269063554882539,6.850912501432457e-07,0.007642316390296429,0.0018640480095574062,0.00018286146471177447,1.6744230880038135e-06,1.0452458723813261e-08,2.920392431029388e-09,1.4987596340614045e-12,3.165956991169909e-08,2.1410305991940885e-05,6.645825628408065e-06,4.831414945305142e-08,8.693207629200642e-05,6.4776913819317e-09,1.0839535519043594e-06,7.196164091757534e-09,6.284580899705229e-11,1.0558823340010573e-05,5.325701823265129e-09,1.2167704302343436e-11,1.4892213891544057e-10,6.703141785878042e-08,9.831440586581726e-08,1.9317913013741455e-13,5.974281962658422e-13,1.009737279867089e-12,3.7267714290135004e-15,5.6364646372318766e-14,9.02483080048337e-21
4.217919707580621e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.442505525614716,0.10643990577436567,0.02007330059670562,3.4706408071822064e-05,0.001066048368483157,0.004393400679067496,0.0023413096094954647,3.5990829284369405e-05,2.38914678752692e-13,0.0020953726726417534,2.138556521761415e-11,0.00038591416452919914,1.6552457513094366e-09,1.358706840203136e-05,1.6409360282998067e-10,8.963909397681168e-12,0.00012718971453825784,6.938612581723654e-07,0.007640937901572137,0.0018599726195555521,0.00018326236117518165,1.6743992313783182e-06,1.046401354777065e-08,2.9249721158314527e-09,1.502172757007051e-12,3.184719150870355e-08,2.1490607874008957e-05,6.689091521373544e-06,4.8751668257065644e-08,8.745451220930314e-05,6.488752711102139e-09,1.0978309741714168e-06,7.248335692293021e-09,6.339299622221223e-11,1.0562475858198447e-05,5.34932330019734e-09,1.227660155631002e-11,1.5045341019735245e-10,6.79562919135582e-08,9.890946475455699e-08,1.9565400821976906e-13,6.013030432316552e-13,1.0215979482433386e-12,3.778007394312105e-15,5.702684608698246e-14,9.245391378224552e-21
4.2373836957729056e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4425099829177976,0.10641977300212925,0.020061433186553353,3.510231977453945e-05,0.001075804130955277,0.004419503532742863,0.0023581631798564287,3.620524871663438e-05,2.4280768837310255e-13,0.002098892804077638,2.162255548498192e-11,0.0003860131330787663,1.6656540373103759e-09,1.3725442539966239e-05,1.6531886403805514e-10,9.053368326954769e-12,0.0001274674770143792,7.026855535575578e-07,0.007639560631699151,0.0018558428188920487,0.00018366279502828435,1.6743058897489521e-06,1.0475396424799861e-08,2.9295076383054225e-09,1.5055766353368688e-12,3.203621341376091e-08,2.1571565819074527e-05,6.732408452125782e-06,4.918995659312388e-08,8.797741941842707e-05,6.4997192077539846e-09,1.111794313055376e-06,7.3005860730969745e-09,6.394228257929565e-11,1.0566016811756235e-05,5.372685514593995e-09,1.2385745724796526e-11,1.519872232646222e-10,6.888762930999498e-08,9.950246823021815e-08,1.9814426709569127e-13,6.051571037295284e-13,1.0335145097836371e-12,3.8294495362975255e-15,5.769216799698011e-14,9.469791528769164e-21
