Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2OX(23),H2X(49),CH3X(55),C2H4(47),COX(50),O(29),CHOX(53),acetyl(44),C2H4X(215),C2H6X(52),C2H4X(70),CH4OX(63),CO2X(24),HOCO(73)
4.199670198011362e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072765915341,0.11866996582381036,0.022821567690057575,7.515197575828204e-58,4.602347882573347e-31,8.810188050468684e-21,3.1177419059739597e-40,3.0519847023423786e-31,1.1838082878282525e-68,3.706541994343821e-12,1.2709957558002236e-60,3.706541959844597e-12,1.5650530033908842e-41,2.2059160784079276e-40,2.339851506474169e-56,2.7130160764610597e-57,3.164215801662994e-22,3.6078503536880805e-43,2.0242443006628467e-10,5.993427696493407e-12,2.3997872002116542e-14,2.663517635497389e-22,9.866125844620679e-22,2.3990285181016217e-14,2.68728094049678e-18,7.132832709191012e-19,1.3559761211054873e-20,3.8643418683330154e-36,3.732757475583594e-31,2.4221261318479983e-29,8.875961616043907e-22,5.072882373556198e-38,4.1204717162035614e-50,4.537735917175944e-20,6.113718662530641e-53,8.311351213697765e-61,3.330068283356152e-47,2.0280507763185103e-40,2.3421929770987478e-52,1.3741197095333024e-49,9.222281135379714e-53,5.014062552444297e-75
6.29950532483036e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072764873012,0.11866996572073289,0.022821567688559218,6.257801960646224e-57,1.3160269109330716e-30,1.873627550461543e-20,1.974306819864605e-39,9.060575552870708e-31,9.812454717184237e-68,5.559813018791915e-12,7.216333816943142e-60,5.559812945481334e-12,5.920909037678729e-41,8.40952739292219e-40,1.7092236223817026e-55,1.9818105919932176e-56,6.723958767339624e-22,1.9505108537089114e-42,3.036366442906281e-10,8.990141581636725e-12,3.5999848749677856e-14,5.659187650713242e-22,2.096522638938581e-21,3.598329345639896e-14,5.294766494739386e-18,1.9125832751903384e-18,4.7357774993483596e-20,2.078823938076012e-35,1.0671771313498849e-30,6.930069472582451e-29,1.8860995862352538e-21,2.275078070590804e-37,3.009915320160002e-49,6.826380235893909e-20,4.4878233832126755e-52,6.90825074652189e-60,1.8003544516711222e-46,7.672524835270755e-40,1.4889004289668173e-51,6.4488261006194e-49,6.77183598466751e-52,4.251973379911187e-74
8.399340451649357e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072763830683,0.11866996561765542,0.02282156768706086,3.366221844072328e-56,2.775964274504512e-30,3.198244136439141e-20,8.022875946647175e-39,1.9742507849860192e-30,4.8704947103782395e-67,7.413084044876794e-12,2.7752540406044915e-59,7.413083919818267e-12,1.5412081646484694e-40,2.262467661483733e-39,7.704086632055134e-55,8.932706591849844e-56,1.1470282873002203e-21,6.860648106368699e-42,4.0484885722532975e-10,1.198685546510234e-11,4.800387948591225e-14,9.65267203285057e-22,3.576375252379231e-21,4.797502125470281e-14,8.447839057551454e-18,3.812642834188099e-18,1.1471521374301041e-19,7.563105878471117e-35,2.2506830113253128e-30,1.4625036774962672e-28,3.217397620789133e-21,7.027041256404597e-37,1.3566665684688335e-48,9.126890352632187e-20,2.2333664132106953e-51,3.7921124686494036e-59,6.332555962884937e-46,1.9971530149613952e-39,5.900580259870501e-51,2.0101478835266904e-48,3.370299719759989e-51,2.7119037126372936e-73
1.2599010705287352e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072761746024,0.11866996541150045,0.022821567684064147,5.191727016274511e-55,7.582394021758208e-30,6.627748698870703e-20,6.297785508205062e-38,5.7306353194586475e-30,5.078392163619482e-66,1.1119626100887017e-11,2.1121835671140423e-58,1.1119625841972212e-11,5.6560089203371025e-40,9.14931410765921e-39,6.993803379504835e-54,8.109038356634929e-55,2.3747764578838435e-21,4.1230855522775625e-41,6.072732800680227e-10,1.7980283228096276e-11,7.201710906821542e-14,1.9980360724664348e-21,7.404272665474492e-21,7.195547207466506e-14,1.5730312259701802e-17,9.516871074685074e-18,3.724299978227926e-19,5.088553920243683e-34,6.145937136525828e-30,3.997594709174856e-28,6.6609836895098934e-21,3.525908907383353e-36,1.2315613458119432e-47,1.3755758887272233e-19,3.1778404167192284e-50,6.260686900885623e-58,3.80577327461472e-45,7.32926345749758e-39,4.195870543468594e-50,9.902610224665952e-48,4.79484336254111e-50,6.257039558053918e-72
1.6798680958925347e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727596613657,0.1186699652053455,0.022821567681067433,2.8779977953272644e-54,1.5865599696977732e-29,1.1280775601588597e-19,2.5398816514589686e-37,1.2532242596995466e-29,2.509408588626422e-65,1.4826168162914517e-11,7.975592283549862e-58,1.4826167722572796e-11,1.4666438433646377e-39,2.4779909742080513e-38,3.146589035777741e-53,3.6483198790848733e-54,4.0388728892567904e-21,1.4428697157781587e-40,8.096976981682431e-10,2.3973710984921e-11,9.603875511554571e-14,3.3974451781620484e-21,1.2592472756899653e-20,9.593121526085775e-14,2.4276363048784788e-17,1.8416856413331716e-17,8.763457927160002e-19,1.7956060986649457e-33,1.2856802858776693e-29,8.369386978033551e-28,1.132821737699067e-20,1.0707919144715913e-35,5.54085840272491e-47,1.8428262192413615e-19,1.548738175733716e-49,3.3168239153362276e-57,1.331837007938707e-44,1.9005315361905975e-38,1.6523533519459598e-49,3.1068213138896844e-47,2.3373473904182356e-49,3.8948059886316225e-71
2.0998351212563343e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072757576707,0.11866996499919055,0.02282156767807072,1.2091271928833785e-53,2.8884004656477096e-29,1.7246213928851959e-19,8.086452804901822e-37,2.3512172433001185e-29,9.735933218604631e-65,1.853271023138768e-11,2.4395700126082797e-57,1.8532709558651962e-11,3.2067790997660304e-39,5.566008456148653e-38,1.1118923416395646e-52,1.28917618432804e-53,6.170485358879399e-21,4.049887943449679e-40,1.012122111187243e-09,2.99671387351361e-11,1.2006995115815288e-13,5.189448468072858e-21,1.92380530652211e-20,1.1990191546854805e-13,3.375082585560935e-17,3.105658769522125e-17,1.752835825328966e-18,5.106514199918796e-33,2.340059163439364e-29,1.5244552996195519e-27,1.730637588525324e-20,2.6407190602584423e-35,1.957914048530212e-46,2.3147517036704793e-19,5.9345322236428786e-49,1.4206091872699448e-56,3.7382611773478607e-44,4.155465072682423e-38,5.195674159599657e-49,7.985850981914083e-47,8.957395368735049e-49,1.940839376782669e-70
2.5198021466201338e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727554920486,0.1186699647930356,0.022821567675074005,4.377862570486678e-53,4.791037924133771e-29,2.454921310506362e-19,2.226675756949026e-36,3.980183586151954e-29,3.242250912253818e-64,2.2239252306422253e-11,6.503049747985126e-57,2.2239251349398483e-11,6.251463655550265e-39,1.1034495156846902e-37,3.380739640878028e-52,3.919739040553021e-53,8.77813303742472e-21,9.858331423673527e-40,1.2145465190324317e-09,3.5960566478621406e-11,1.4411135598354273e-13,7.380924401400358e-21,2.7367468002415637e-20,1.438674818783631e-13,4.381890497369414e-17,4.7719643552196806e-17,3.1438975309899704e-18,1.2617447006560887e-32,3.8804985506833563e-29,2.529813632687826e-27,2.4619198801188658e-20,5.668375245211872e-35,5.952995032361635e-46,2.791437533001566e-19,1.9877382020143302e-48,5.286586402761364e-56,9.09981151345192e-44,8.100885427119097e-38,1.4126069442727187e-48,1.8007166842356914e-46,3.0004316978748314e-48,8.286602113302251e-70
3.3597361973477332e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072751322731,0.11866996438072575,0.022821567669080577,5.777922988030963e-52,1.0874319425137765e-28,4.3150937333268467e-19,1.355602317567432e-35,9.252526204963673e-29,3.5030644200987207e-63,2.9652336476073365e-11,3.6015382819019975e-56,2.9652334795554e-11,1.8741611557429952e-38,3.35947190146932e-37,2.727844843387631e-51,3.162636253384538e-52,1.541460169942921e-20,4.4608928382533176e-39,1.6193953192767243e-09,4.794742194550174e-11,1.9222592859936842e-13,1.295535392782374e-20,4.8055775961370596e-20,1.9178329245056994e-13,6.500647576813847e-17,9.32002749373491e-17,8.035521286317377e-18,5.827376720886498e-32,8.802756930949936e-29,5.746551270073135e-27,4.322879635453433e-20,1.953392631532743e-34,4.8030375814173704e-45,3.75902090080212e-19,1.9044180929073412e-47,7.104806669146949e-55,4.1177115475142725e-43,2.428612156957727e-37,8.384061244231045e-48,7.101507358927522e-46,2.8772123615749197e-47,1.5924443222197905e-68
4.199670248075332e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072747153413,0.11866996396841589,0.02282156766308715,3.402655511263322e-51,2.081840565325292e-28,6.710585501498498e-19,5.309747836424557e-35,1.793829290210484e-28,1.962721531398341e-62,3.7065420671932144e-11,1.3135867845645221e-55,3.706541806050108e-11,4.4635379354230506e-38,8.049049834170027e-37,1.2850265952671826e-50,1.489813266217023e-51,2.3953935740816172e-20,1.4247946912539643e-38,2.024244098839643e-09,5.993427738548433e-11,2.4038487028930276e-13,2.0123222388157357e-20,7.467418982373608e-20,2.396785947929313e-13,8.669741155428404e-17,1.5490148873593783e-16,1.670231589353615e-17,1.8734887419069918e-31,1.684300921893545e-28,1.1008456289911072e-26,6.717165231777974e-20,5.0697894969615e-34,2.2625067392953113e-44,4.745632886278164e-19,9.292852285235754e-47,4.1180017986059056e-54,1.3151956984741942e-42,5.7840349286526736e-37,3.2484731492560433e-47,2.0799598314094038e-45,1.4049466643121936e-46,1.1123310153600933e-67
5.87953834953053e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072738814777,0.11866996314379624,0.022821567651100293,7.148989563328432e-50,5.616584250140659e-28,1.310378371738567e-18,4.79734215043378e-34,4.897000002448731e-28,4.1771815083528656e-61,5.1891589142020605e-11,1.0351698690394201e-54,5.189158404813861e-11,1.7031002290764483e-37,3.081605559501844e-36,1.7611350940024617e-49,2.0416740573804102e-50,4.672684867230557e-20,8.702500094079871e-38,2.8339415960773647e-09,8.390798818496801e-11,3.3684067101171267e-13,3.9218237286788314e-20,1.4565324972284775e-19,3.3540786475639393e-13,1.3071374786331388e-16,3.2333644612395747e-16,4.96764287319871e-17,1.139703404670425e-30,4.538602320826739e-28,2.972579241535939e-26,1.3101204180764117e-19,2.131137896939798e-33,3.100375251538561e-43,6.775799177920402e-19,1.2335839413774359e-45,8.411584054484427e-53,8.033251579638953e-42,2.2069521682888496e-36,2.922202299130057e-46,1.1317474569824598e-44,1.8698829328587347e-45,3.5645432742974125e-66
7.31515900732317e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072731688551,0.11866996243907374,0.02282156764085629,3.593690975498024e-49,1.075512731578054e-27,2.026220128121155e-18,1.7533963672776153e-33,9.419376482747992e-28,2.0621936602217836e-60,6.456208026703969e-11,3.638651937909892e-54,6.456207239536281e-11,4.040403231466598e-37,7.31286296595146e-36,7.56693358226288e-49,8.77202920319944e-50,7.221069113606627e-20,2.6365269437150016e-37,3.5259116041047415e-09,1.0439599810366877e-10,4.1942393273801183e-13,6.055901225406461e-20,2.2507160534354553e-19,4.171535834577821e-13,1.6803953814260913e-16,5.107301528518494e-16,9.949147614350242e-17,3.468760269321029e-30,8.682326021937673e-28,5.694907041422632e-26,2.0243734072237486e-19,5.2524318775073496e-33,1.3320339289660828e-42,8.571006012702101e-19,5.419855659348098e-45,4.339227668496924e-52,2.4338009089493743e-41,5.235741476924341e-36,1.0630490577919754e-45,3.276149020810122e-44,8.221787490005602e-45,2.1444941148315852e-65
9.319370662304146e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727217399147,0.11866996145523936,0.02282156762655505,2.2544917712788988e-48,2.2156327670587657e-27,3.2867259534056838e-18,7.513016922738203e-33,1.9464095081010832e-27,1.1871838512918116e-59,8.225083811004778e-11,1.5112057684161494e-53,8.225082534920491e-11,1.0575729350670988e-36,1.9129161861279104e-35,3.890872205178937e-48,4.51031219658624e-49,1.1706765651304253e-19,8.963026606682143e-37,4.491942708952023e-09,1.329984759624922e-10,5.349572719148655e-13,9.806897615785609e-20,3.648444835855649e-19,5.31175654925561e-13,2.2009678716033942e-16,8.300057167749852e-16,2.1118529085020176e-16,1.1939349635331062e-29,1.7861277858028363e-27,1.173676900478355e-25,3.281316217056395e-19,1.404586038664556e-32,6.848732013294039e-42,1.117002110726523e-18,2.9243243810739907e-44,2.775258428519045e-51,8.273993310124939e-41,1.3704554063506262e-35,4.480322017398666e-45,1.0759845923020513e-43,4.4396314415076295e-44,1.591376496306695e-64
1.132358231728512e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072711791276,0.11866996047140513,0.022821567612253808,1.2180182674995917e-47,3.9677526982935395e-27,4.85148161122205e-18,2.506370154766606e-32,3.490762165319077e-27,6.8903968709520095e-59,9.9939596101417e-11,4.877371362435219e-53,9.993957727345728e-11,2.3012523700136727e-36,4.158622980758355e-35,1.6581838927086086e-47,1.9220497935293e-48,1.7273653595882722e-19,2.4013982122320285e-36,5.457973696289789e-09,1.6160095366857526e-10,6.507818772323634e-13,1.4454247334681973e-19,5.382779673497027e-19,6.450815544456465e-13,2.721996829355597e-16,1.2068487174651534e-15,3.813868298637121e-16,3.2108593428941536e-29,3.1940767302417768e-27,2.1022811306119487e-25,4.840800925820287e-19,3.059766088704029e-32,2.918291970381222e-41,1.3877154940046738e-18,1.1849566761505338e-43,1.4501038257326366e-50,2.2168378234064183e-40,2.98208488573854e-35,1.4855982853835027e-44,2.8473631452107657e-43,1.8046263943571516e-43,1.1356089786122757e-63
1.3327793972266096e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727018426364,0.11866995948757099,0.022821567597952567,4.303130105731504e-47,6.463841095783024e-27,6.720436731106761e-18,6.607492079071836e-32,5.691057747456201e-27,2.4366089250533758e-58,1.1762835424094073e-10,1.275213087185324e-52,1.176283281682842e-10,4.403993535806024e-36,7.951203163799263e-35,5.078189466711062e-47,5.885989419536491e-48,2.392156809373806e-19,5.375703396820366e-36,6.424004566136026e-09,1.9020343122197128e-10,7.669065837916307e-13,1.9994802196069955e-19,7.45355604720579e-19,7.588714183693703e-13,3.2433741234047707e-16,1.6320372301957806e-15,6.191926991079503e-16,7.235260274005087e-29,5.196177714824244e-27,3.425161638788635e-25,6.702617332573514e-19,5.801135104608301e-32,8.936359135242708e-41,1.6692390959909786e-18,3.6265705021211425e-43,5.159673245485692e-50,4.962643406445547e-40,5.706943033119866e-35,3.882085693920803e-44,6.365465509871313e-43,5.5318596083813625e-43,4.7279147481794456e-63
1.533200562724707e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072691893995,0.11866995850373696,0.022821567583651326,1.2555138104336134e-46,9.835983802309893e-27,8.893574912465523e-18,1.5066308433192403e-31,8.66337070205339e-27,7.141432011002615e-58,1.353171125284286e-10,2.907182918974153e-52,1.3531707803374068e-10,7.69303837589726e-36,1.3877147234552718e-34,1.3156612869175276e-46,1.5248756510039098e-47,3.165045938874003e-19,1.0663382778731298e-35,7.390035318496223e-09,2.1880590862271742e-10,8.83338753326566e-13,2.642552262823976e-19,9.86064539130334e-19,8.725453704664836e-13,3.7645449526131147e-16,2.09794981429315e-15,9.321562631929662e-16,1.4436331530173288e-28,7.895980918913133e-27,5.212161711160073e-25,8.86658765427172e-19,9.97587580087423e-32,2.315011023840655e-40,1.961572412570031e-18,9.395300255156267e-43,1.5144116015054201e-49,9.844205488467542e-40,9.969097916728428e-35,8.786807258179513e-44,1.2697555683555157e-42,1.4351678008938286e-42,1.5838840463770043e-62
1.7336217282228044e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072681945351,0.11866995751990307,0.022821567569350085,3.1800497109552925e-46,1.421640713244477e-26,1.1370886496986697e-17,3.0829362913351606e-31,1.2523780961104301e-26,1.801115386831409e-57,1.5300587096369396e-10,5.9871644712056394e-52,1.5300582686985616e-10,1.2545734168283872e-35,2.2611550437532565e-34,2.9993765524833238e-46,3.4761688137738105e-47,4.04603045968528e-19,1.9323326608498194e-35,8.35606595337294e-09,2.474083858708468e-10,1.0000845607275928e-12,3.3743400784329375e-19,1.2603927539983e-18,9.861035315081165e-13,4.285188571478722e-16,2.5981140695440163e-15,1.3266614378574884e-15,2.6311592777304556e-28,1.1396598811278048e-26,7.533133315541823e-25,1.1332541707700464e-18,1.595195422179381e-31,5.277143254070257e-40,2.2647152083661607e-18,2.155954011692677e-42,3.879189372407674e-49,1.7839195871158776e-39,1.625755106482283e-34,1.7841487766573822e-43,2.3241020899469004e-42,3.297257834821976e-42,4.556113324120895e-62
1.934042893720902e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072671996705,0.11866995653606928,0.022821567555048845,7.098222188846421e-46,1.973743800923105e-26,1.4152367497289904e-17,5.778779332531281e-31,1.738837107548788e-26,3.997175237589563e-57,1.7069462954655376e-10,1.1335164203518703e-51,1.7069457467663756e-10,1.9382346613196666e-35,3.4905258651630575e-34,6.147991290025364e-46,7.124990871029183e-47,5.035110472063834e-19,3.2616658242670647e-35,9.322096470766145e-09,2.760108629663891e-10,1.117149299820887e-12,4.1945457143061265e-19,1.5683289809951645e-18,1.0995460195858143e-12,4.805283961938596e-16,3.126886763050888e-15,1.808235677034299e-15,4.464488323510879e-28,1.5800754906834816e-26,1.0457925672375046e-24,1.410031608710231e-18,2.4113680665910145e-31,1.0815948251124483e-39,2.5786674868866797e-18,4.463695079047035e-42,8.80691418432751e-49,3.0112042234696695e-39,2.5116924269935396e-34,3.3206446570451794e-43,3.97133772202576e-42,6.83256592245319e-42,1.1348185111221661e-61
2.1344640592189997e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072662048057,0.11866995555223563,0.022821567540747604,1.489916523086601e-45,2.6531583077272024e-26,1.7238016394864507e-17,1.019499629363817e-30,2.3373223662484176e-26,8.340209896756077e-57,1.8838338827682645e-10,2.023735815633119e-51,1.8838332145408248e-10,2.869706999159486e-35,5.163911997810363e-34,1.1828602894189405e-45,1.3707687728035218e-46,6.132287060541168e-19,5.216747437185467e-35,1.0288126870674733e-08,3.046133399093726e-10,1.2345370457858393e-12,5.102873438819727e-19,1.909862263972849e-18,1.2128729515617464e-12,5.324897519374099e-16,3.679829515683334e-15,2.381194068148631e-15,7.174784043583993e-28,2.1210511567898624e-26,1.405638705810176e-24,1.716975027049371e-18,3.4864750965558272e-31,2.080773826971242e-39,2.9034293500954956e-18,8.641380132791476e-42,1.8624833075739933e-48,4.816240111333088e-39,3.7187648773023837e-34,5.817147446674349e-43,6.447340273010736e-42,1.3241725777885928e-41,2.6415393300280465e-61
2.3348852247170974e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072652099408,0.11866995456840207,0.022821567526446363,2.9231393055411745e-45,3.4731452820896983e-26,2.062783193944563e-17,1.7066889460848412e-30,3.0594420045707533e-26,1.6238541586498184e-56,2.060721471543308e-10,3.4355032414963807e-51,2.060720672021888e-10,4.102586184720354e-35,7.376704140684541e-34,2.1426873320429075e-45,2.482955375234496e-46,7.337561288920668e-19,7.980978497040977e-35,1.1254157153097618e-08,3.332158166998253e-10,1.3522512838966859e-12,6.099028281422315e-19,2.284981643072371e-18,1.3260844442286485e-12,5.844003930661133e-16,4.2531124035286756e-15,3.04925248353786e-15,1.1023841021544585e-27,2.77275605843667e-26,1.839836654771786e-24,2.054068374374324e-18,4.861762098288911e-31,3.7688664567683815e-39,3.239000897900016e-18,1.577188304277152e-41,3.694978375031741e-48,7.368380632498199e-39,5.316428032598643e-34,9.67325577250822e-43,1.0026962058682807e-41,2.419202682546037e-41,5.726238463843851e-61
2.535306390215195e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072642150756,0.11866995358456865,0.022821567512145122,5.482207203865772e-45,4.4469833495499285e-26,2.4321811283449992e-17,2.7435071861686973e-30,3.9168038424872214e-26,3.0328623441618226e-56,2.2376090617888484e-10,5.600441363263907e-51,2.2376081192096037e-10,5.697747306246387e-35,1.0237012676449077e-33,3.7206024894248687e-45,4.311243073887468e-46,8.650933614517203e-19,1.1775822431130331e-34,1.2220187318034383e-08,3.6181829333777617e-10,1.4702947264025894e-12,7.182716118741204e-19,2.6936759744441013e-18,1.439180614870845e-12,6.36254864324879e-16,4.843682894334598e-15,3.815351836234171e-15,1.632953435734401e-27,3.545294895124679e-26,2.3553712634279248e-24,2.4212954411020057e-18,6.57932203926735e-31,6.543707687397771e-39,3.585382169587291e-18,2.744150745014199e-41,6.948748424582878e-48,1.0872139216498681e-38,7.383571573182366e-34,1.544643373847333e-42,1.5065506893396945e-41,4.214224054676327e-41,1.173435519271357e-60
