Time (s),Volume (m^3),n-heptane,Ar,He,Ne,N2,X(1),C2H4(2),C4H8-1(3),C4H8-2(4),C2H5X(5),H(6),C6H12-1(7),C6H12-2(8),C6H12-3(9),C6H12(10),C6H12(11),HX(80),C2H3X(137),H2(190),C4H7X(141),C2H6(343),C4H7X(140),C4H7X(142),C4H6(54),C4H5X(418),C4H7X(143),C4H5X(419),C6H9X(483),C6H9X(546),SX(577),SX(486),C4H7X(146),C6H9X(573),C6H9X(693),C4H7X(145),SX(695),SX(782),SX(819),SX(698),SX(815),C6H9X(692),C6H9X(468),SX(962),SX(1040),C6H9(960),SX(1145),SX(1399),SX(1442),SX(1396),C6H9X(691),SX(1589),SX(1584),C4H6a(417),C6H9(574),SX(1850),SX(2360),SX(2415),C3H6(75),SX(2358),SX(2416),SX(2759),SX(2819),SX(2700),SX(1397),SX(2696),SX(2697),SX(3136),SX(1586),SX(3138),SX(3351),SX(3422),SX(3141),SX(2816),SX(3418),S(2817),S(3419),SX(4343),SX(5140),SX(5223),SX(5138),SX(5224),SX(5479),SX(5559),SX(5396),SX(5393),SX(5392),SX(5556),S(5557),SX(1487),SX(1486),SX(6770),SX(6766),SX(6983),S(6767),SX(7361),SX(8708),SX(8705),SX(8704),SX(7357)
9.671851587524053,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332281826413685,0.66999937802473819,3.0306663247368516e-07,4.072215256722254e-11,2.7931682606386719e-16,7.0189219176134248e-26,6.0800948680611689e-23,2.4104199534909078e-28,3.2640444982979855e-23,9.1709430858500783e-24,2.3133483881210519e-27,4.1406605123070263e-12,7.5518322019542405e-09,7.5507084474209334e-09,2.0407002818436467e-14,2.1669102736802155e-10,5.5982730614902591e-14,1.2956548765666841e-14,3.9672347415638856e-09,2.3633630852158182e-12,5.8834999287030017e-16,7.1088383454350369e-18,9.5032460213490146e-18,1.0865338388859779e-12,1.2755141390888493e-17,2.8527145540989329e-16,6.6283125235559125e-18,2.8416642923367663e-13,1.6898415803518342e-14,2.1588849768789165e-16,1.4068733325261033e-18,3.1038797576166779e-13,1.2928033870036393e-15,4.9391903665060012e-14,6.6210928958872383e-14,1.1406084709661468e-12,5.7698231966163368e-23,3.1722988212824487e-17,1.2142374260389989e-15,6.848896052351984e-21,3.0904490959280373e-12,4.2256952772936877e-16,2.2771304353059424e-14,7.0763308143442485e-18,5.0657404291747184e-12,1.110856700977628e-19,5.2809894798385661e-19,1.5969163744742763e-15,9.5709975838629325e-21,1.676895137503396e-13,1.0715932869986779e-18,1.3669206956079205e-17,3.7906574208563531e-12,6.7746619030355305e-13,3.3349872252556186e-18,5.676554283570889e-13,3.2758603287210393e-18,1.9377424766346036e-17,1.0848369005314629e-18,2.0519773697244436e-17,5.650127831306012e-13,1.0185485047621207e-18,5.3014622273572598e-19,2.485513792326091e-18,4.2126605493128975e-13,2.4309548067830436e-18,1.4379624420462176e-17,1.7963602490482391e-14,1.1578385254088855e-15,9.9941206127200218e-21,3.7107766122816158e-21,5.8930437809019922e-14,3.1477981054311871e-19,1.5161655868928754e-18,4.4514770352690321e-13,1.7305184520902416e-18,2.8633478693585923e-13,1.4777322467486124e-18,3.0896938698880703e-18,1.3483071803983171e-17,5.7064737270753654e-21,9.0656494125956744e-15,5.0419936912495521e-21,3.0703281174922112e-13,5.1351709150202955e-24,1.2839569563651692e-18,3.8523389906990458e-18,4.9148487577804435e-17,2.4480715740664458e-21,1.0848914015984051e-13,2.9371814150572357e-21,1.0773411483392453e-20,1.0773411483392413e-20,3.8177341067975039e-13
9.752767281376329,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332281826302213,0.66999937231379392,3.0587975016705192e-07,4.1710585144558813e-11,2.7933084576828721e-16,7.0181783998648728e-26,6.1389940223358852e-23,2.4912835107641109e-28,3.3250334173704206e-23,9.3278351064670667e-24,2.3909550314886033e-27,4.1402218901459963e-12,7.552632191325721e-09,7.5896773573411313e-09,2.0410129023128039e-14,2.1824156138377893e-10,5.6449314304860692e-14,1.3078199250964083e-14,4.0068816981192786e-09,2.3872345050947325e-12,5.9387407786651265e-16,7.1806419812645609e-18,9.599307385945527e-18,1.097749691961865e-12,1.2886808099930107e-17,2.8821621842422521e-16,6.7899182775624914e-18,2.871602471440871e-13,1.7076603544598094e-14,2.2115213200527921e-16,1.4217043172274499e-18,3.1379430427547694e-13,1.3070604553678426e-15,4.9936601850445793e-14,6.6942336707711666e-14,1.1545564684792513e-12,5.8403796989862016e-23,3.2110927875247333e-17,1.2290863948622439e-15,6.9339420857225707e-21,3.1542636756337464e-12,4.3129721980011264e-16,2.3241623610332846e-14,7.222449742809184e-18,5.1693804284234237e-12,1.1335837120402197e-19,5.3890332603929329e-19,1.6128767748685486e-15,9.6697970103000809e-21,1.6947032225070624e-13,1.0829732609403983e-18,1.3814369770710304e-17,3.875713247804145e-12,6.8904355378154128e-13,3.3921811325080231e-18,5.7765390829038951e-13,3.3335601535084318e-18,1.9718732054763355e-17,1.1033785274806556e-18,2.0870440792606868e-17,5.7511175378939745e-13,1.0367539189868975e-18,5.4209922506556786e-19,2.5299515618736016e-18,4.2900016717150542e-13,2.4755852126075921e-18,1.4643623181888991e-17,1.8280323574297155e-14,1.179097420155523e-15,1.0170153483227356e-20,3.7789048204669648e-21,6.004666027554042e-14,3.20742166075212e-19,1.5448838363407662e-18,4.582843476324411e-13,1.7817156061222606e-18,2.9501810879991965e-13,1.5225456042634817e-18,3.1833912211837801e-18,1.3880967766824222e-17,5.8748760660892938e-21,9.3408347871422448e-15,5.1948960143433164e-21,3.1472988609584087e-13,5.2623402256461101e-24,1.3161449238148345e-18,3.9489141809088835e-18,5.0380615834075909e-17,2.5120354269662587e-21,1.1163104547520656e-13,3.0222437825933085e-21,1.108541542104803e-20,1.1085415421048081e-20,3.9597326873928436e-13
9.833682975228605,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332281826194016,0.66999936660225123,3.0869315905843195e-07,4.2714201797945699e-11,2.7934486261934931e-16,7.0174681740542878e-26,6.1979049528029758e-23,2.5741139821248002e-28,3.3865953229584983e-23,9.4860370051447499e-24,2.4704493579907838e-27,4.1398029078418352e-12,7.5533965155547994e-09,7.6286381974056924e-09,2.0413115936787436e-14,2.1979201205859246e-10,5.6915729140908914e-14,1.3199825037955452e-14,4.0465341021440473e-09,2.4111027279944133e-12,5.9939704128283326e-16,7.2524360004558763e-18,9.6953559279021808e-18,1.108964188150915e-12,1.3018458878090558e-17,2.9116062514498067e-16,6.953996991870941e-18,2.9015374222234758e-13,1.725477214888994e-14,2.2649631453948135e-16,1.4365337087979327e-18,3.1720036254470967e-13,1.3213164410296045e-15,5.048125867276702e-14,6.7673689825375019e-14,1.1685091445431571e-12,5.9109598677288946e-23,3.2498997681635119e-17,1.2439403453009317e-15,7.0190433014988204e-21,3.2186357531342541e-12,4.4010118402336158e-16,2.3716053081248568e-14,7.3698451975670755e-18,5.2741065401161025e-12,1.1565488942678281e-19,5.4982093035463826e-19,1.6288393696152066e-15,9.7685844850294512e-21,1.7125094172098772e-13,1.0943520267239108e-18,1.3959517174224146e-17,3.9618518231982685e-12,7.0068790421006004e-13,3.4497079032869224e-18,5.8771310211014572e-13,3.3916103489782789e-18,2.0062111866469897e-17,1.1220274816082532e-18,2.1223136860584241e-17,5.8527370931469135e-13,1.0550728760343635e-18,5.542035660498967e-19,2.5746666010268146e-18,4.3678459934778451e-13,2.5205059937738548e-18,1.4909339580331789e-17,1.8598970847363843e-14,1.2004946490179791e-15,1.0347255280191959e-20,3.8474763003105301e-21,6.1170511737664838e-14,3.2674527218235113e-19,1.5737983650135476e-18,4.7166520223054453e-13,1.8338673153550966e-18,3.0386794739954103e-13,1.5682183299904016e-18,3.2788853704972524e-18,1.4286260631374916e-17,6.0464090081589047e-21,9.6213028747407652e-15,5.3507304866913977e-21,3.2252411904675748e-13,5.3910863288679621e-24,1.3487391959799451e-18,4.0467084208034048e-18,5.1628297221259215e-17,2.5768724528583664e-21,1.1482302286865557e-13,3.108661775375595e-21,1.1402391719113412e-20,1.1402391719113412e-20,4.1054002099527257e-13
9.914598669080881,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.2733228182608895,0.66999936089013468,3.1150684613991445e-07,4.3733105287646923e-11,2.7935887662960221e-16,7.0167898483757447e-26,6.2568272660864016e-23,2.658941477492043e-28,3.4487301580117706e-23,9.6455484486764367e-24,2.5518602645614815e-27,4.1394027443273269e-12,7.5541266514793538e-09,7.6675913302845844e-09,2.0415969317640422e-14,2.2134238656181539e-10,5.738198073823507e-14,1.3321426810514813e-14,4.0861915852783242e-09,2.434967749105054e-12,6.0491891431060565e-16,7.3242203898192287e-18,9.7913916141619847e-18,1.1201772805962012e-12,1.3150093175170574e-17,2.9410466326489249e-16,7.1205658106443583e-18,2.9314689922137883e-13,1.7432920703851748e-14,2.3192159935045236e-16,1.4513614312323779e-18,3.2060612602899543e-13,1.3355712376765917e-15,5.1025870070165931e-14,6.8404982791928239e-14,1.1824662068727448e-12,5.9815622243187838e-23,3.2887189501246739e-17,1.2587989661301841e-15,7.1041977710792695e-21,3.2835610461473574e-12,4.4898083458562803e-16,2.4194561197134666e-14,7.5185073732955132e-18,5.3799186443104328e-12,1.1797522213523158e-19,5.6085174842600544e-19,1.6448040103784808e-15,9.8673595952190285e-21,1.7303136274745004e-13,1.1057295241917746e-18,1.4104648399242303e-17,4.0490759224518786e-12,7.1239847272247219e-13,3.5075637190208877e-18,5.9783231591275557e-13,3.450006910697734e-18,2.0407540514325284e-17,1.1407825315314446e-18,2.1577838612917245e-17,5.9549793249342397e-13,1.073504082984566e-18,5.6645966710305332e-19,2.6196557526376447e-18,4.4461878111392332e-13,2.5657138590358316e-18,1.5176754147316506e-17,1.891952229805343e-14,1.2220286440851423e-15,1.0525413786772083e-20,3.9164860276148141e-21,6.2301906259057536e-14,3.3278866983011927e-19,1.6029069619263664e-18,4.8529188778430115e-13,1.8869799441574053e-18,3.1288546300181732e-13,1.6147564118809485e-18,3.376188837659811e-18,1.469899947998223e-17,6.2210933264565926e-21,9.9070905436535751e-15,5.5095175391311174e-21,3.3041512793630032e-13,5.5214027749057361e-24,1.3817381726098021e-18,4.1457169090788715e-18,5.2891470483474368e-17,2.6425802160914594e-21,1.1806501927185746e-13,3.1964339566237158e-21,1.1724335107688194e-20,1.1724335107688129e-20,4.2547855967785402e-13
9.995514362933157,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332281825986887,0.66999935517746867,3.1432079894219727e-07,4.4767398310788812e-11,2.7937288794105446e-16,7.0161420896481732e-26,6.3157605850418659e-23,2.7457963114068542e-28,3.5114378674079385e-23,9.8063691165878472e-24,2.6352168445194758e-27,4.1390206131217412e-12,7.5548240145147589e-09,7.7065371034171034e-09,2.0418694689093665e-14,2.2289269176309929e-10,5.7848074848042822e-14,1.3443005297189794e-14,4.1258537943570902e-09,2.45882956804188e-12,6.1043972991618172e-16,7.3959951468229387e-18,9.8874144312077377e-18,1.1313889294263645e-12,1.3281710522986104e-17,2.9704832231111497e-16,7.289641219234724e-18,2.9613970418280418e-13,1.7611048371832854e-14,2.3742852712995621e-16,1.4661874149346643e-18,3.2401157203618581e-13,1.3498247469430769e-15,5.1570432284385208e-14,6.9136210498907907e-14,1.1964273789261723e-12,6.0521853698680222e-23,3.327549564127648e-17,1.2736619628882437e-15,7.1894036589411201e-21,3.3490352858208437e-12,4.5793558750745484e-16,2.4677116488144604e-14,7.668426495422701e-18,5.4868166157721131e-12,1.2031936658251879e-19,5.7199576719781838e-19,1.6607705549252719e-15,9.9661219895578882e-21,1.7481157669220526e-13,1.1171056981443818e-18,1.4249762741626767e-17,4.1373882856134052e-12,7.2417449830974851e-13,3.5657448000435327e-18,6.0801086270935237e-13,3.5087458741377174e-18,2.0754994547229171e-17,1.1596424584449432e-18,2.1934522999351534e-17,6.057837131043979e-13,1.0920462595216104e-18,5.7886789392140721e-19,2.6649158903267444e-18,4.5250214752639864e-13,2.6112055483248191e-18,1.5445847598787938e-17,1.9241956133906441e-14,1.2436978522968601e-15,1.0704616907865823e-20,3.9859290257731369e-21,6.3440758685856883e-14,3.3887190416374195e-19,1.6322074362259132e-18,4.991660064328783e-13,1.9410597849766697e-18,3.2207180283822298e-13,1.6621657706115207e-18,3.4753140018411725e-18,1.5119232839979078e-17,6.3989495592556873e-21,1.0198234248013733e-14,5.67127737295878e-21,3.3840252088346383e-13,5.6532829720315165e-24,1.4151402149155255e-18,4.2459347288060418e-18,5.4170072889590489e-17,2.7091561762594406e-21,1.2135697305218691e-13,3.2855586576916617e-21,1.205123946640282e-20,1.2051239466402885e-20,4.4079376049165352e-13
9.999999999999998,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332281825981314,0.66999935486076612,3.1447680057570191e-07,4.4825187581767643e-11,2.7937366459357095e-16,7.016107048910124e-26,6.3190279232706656e-23,2.7506711098355069e-28,3.5149308859431733e-23,9.8153226550357236e-24,2.6398953002902691e-27,4.13899994159869e-12,7.5548617421949324e-09,7.7086958901603016e-09,2.0418842134925154e-14,2.2297863248583828e-10,5.7873908661048892e-14,1.3449744432837223e-14,4.1280526373677519e-09,2.4601522737330807e-12,6.1074575054421501e-16,7.3999737571269754e-18,9.8927371579822324e-18,1.1320104146586998e-12,1.3289006348830594e-17,2.9721149551063876e-16,7.2990877215659179e-18,2.9630560256151164e-13,1.7620922418771153e-14,2.3773620774996378e-16,1.4670092550217216e-18,3.2420034640090194e-13,1.3506148640251547e-15,5.1600619089639796e-14,6.9176744784309311e-14,1.1972014444558981e-12,6.0561010112099245e-23,3.32970249514809e-17,1.2744860293563247e-15,7.1941285957176401e-21,3.3526808852894752e-12,4.5843418800946755e-16,2.4703985160509002e-14,7.6767739779583275e-18,5.4927743686266194e-12,1.2045001296418439e-19,5.726168576520303e-19,1.6616557281706675e-15,9.9715965964399355e-21,1.7491025829511486e-13,1.1177363072202708e-18,1.4257806783654033e-17,4.1423158549965494e-12,7.2482921307057923e-13,3.5689795629353477e-18,6.0857684205353114e-13,3.5120120613914881e-18,2.0774314771348185e-17,1.1606910200000482e-18,2.1954353674140254e-17,6.0635570166579655e-13,1.0930773832919077e-18,5.7956021233522328e-19,2.6674327937140314e-18,4.5294059694030681e-13,2.6137356608869766e-18,1.5460813776910471e-17,1.9259885189623765e-14,1.2449030297908815e-15,1.0714581519413863e-20,3.9897912393579421e-21,6.3504108516683622e-14,3.3921029029216172e-19,1.6338373050676469e-18,4.9994240153428711e-13,1.9440861718365967e-18,3.2258601783899153e-13,1.6648195591457495e-18,3.4808626367946882e-18,1.5142749081504438e-17,6.4089023866315032e-21,1.0214531483926099e-14,5.6803320492017836e-21,3.3884812115271077e-13,5.6606394865465226e-24,1.417003646415024e-18,4.2515256754274589e-18,5.4241403501635428e-17,2.7128722230243059e-21,1.2154092570163675e-13,3.2905388991774645e-21,1.2069506710391412e-20,1.2069506710391483e-20,4.4165388949690317e-13
10.076430056785433,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332281825887672,0.66999934946427608,3.1713500551220446e-07,4.5817183503199821e-11,2.7938689654354802e-16,7.0155236212366646e-26,6.3747045480844135e-23,2.8347090019027075e-28,3.574718397508767e-23,9.9684986998161848e-24,2.7205483862871305e-27,4.1386557611034021e-12,7.5554899614774341e-09,7.7454758496634727e-09,2.0421297344684814e-14,2.244429342450953e-10,5.831401257001634e-14,1.3564560031971602e-14,4.165520391023709e-09,2.4826879544082812e-12,6.1595946685485935e-16,7.4677595779711584e-18,9.9834234732928757e-18,1.1425990962687776e-12,1.3413310471297559e-17,2.9999159221727879e-16,7.4612390173042597e-18,2.9913214435865063e-13,1.7789154387503478e-14,2.4301761511826306e-16,1.4810115963281869e-18,3.2741667961613475e-13,1.3640768779480791e-15,5.2114941843118694e-14,6.9867368225420365e-14,1.2103923991396557e-12,6.122827981253862e-23,3.3663908825565578e-17,1.2885290570613172e-15,7.2746592182029604e-21,3.4150542178186571e-12,4.6696486079216319e-16,2.5163687591276895e-14,7.8195928226160049e-18,5.594800324418331e-12,1.2268731991548446e-19,5.832529731090779e-19,1.6767388669838177e-15,1.0064871329959286e-20,1.7659157564767586e-13,1.1284804980496698e-18,1.4394859556783642e-17,4.2267916179374073e-12,7.3601522779843148e-13,3.6242474054924755e-18,6.1824806241785942e-13,3.5678233146273798e-18,2.1104450749852914e-17,1.178606056085565e-18,2.2293167206968068e-17,6.161303479203475e-13,1.1106981379376866e-18,5.9142855040903791e-19,2.7104439184930943e-18,4.6043413905660887e-13,2.6569778328195311e-18,1.5716600835526704e-17,1.9566250781392966e-14,1.2655007354776088e-15,1.0884852669974735e-20,4.055800365878102e-21,6.4586984650615196e-14,3.4499452452908523e-19,1.6616976172916641e-18,5.1328914216254179e-13,1.9961130590076122e-18,3.3142810122127906e-13,1.7104522601854314e-18,3.576273102808353e-18,1.5547008688863625e-17,6.5799980121219649e-21,1.0494770031526267e-14,5.8360299619840458e-21,3.4648589722651604e-13,5.7867201934615326e-24,1.4489436473876332e-18,4.3473568528834299e-18,5.5464040302798409e-17,2.7765976922932916e-21,1.2469881427774867e-13,3.3760339852431481e-21,1.2383097850737197e-20,1.2383097850737211e-20,4.5649048202804483e-13
10.15734575063771,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332281825791188,0.66999934375057868,3.1994945439161889e-07,4.6882563440962543e-11,2.7940090238985396e-16,7.0149332207599409e-26,6.4336588085369694e-23,2.925710270894996e-28,3.6385716960820755e-23,1.0131936900162927e-23,2.807884374125316e-27,4.1383074671530361e-12,7.5561257925742395e-09,7.784407887926144e-09,2.0423782354033687e-14,2.2599312031558771e-10,5.8779798880974945e-14,1.3686091635944287e-14,4.2051910506644303e-09,2.5065429124084907e-12,6.2147815357380982e-16,7.5395136982894386e-18,1.00794187453004e-17,1.1538077443087581e-12,1.3544892587814368e-17,3.0293446331346164e-16,7.6353765775368273e-18,3.0212420803318525e-13,1.7967238050527658e-14,2.4868942132647115e-16,1.4958339169813391e-18,3.3082142945686248e-13,1.3783275468559009e-15,5.2659395543267807e-14,7.0598451615467049e-14,1.2243610201919784e-12,6.193488807400971e-23,3.4052422174153886e-17,1.3033999853012214e-15,7.3599627863580035e-21,3.4816136033395085e-12,4.760680745653909e-16,2.5654243257894151e-14,7.971996649113189e-18,5.7038696357313216e-12,1.2507907918369062e-19,5.9462335213642199e-19,1.6927088158421473e-15,1.0163607292074442e-20,1.7837135237386934e-13,1.1398538776412719e-18,1.4539938254531845e-17,4.3172885904392402e-12,7.4791991582422215e-13,3.6830678331855843e-18,6.2854324185090521e-13,3.6272353472848972e-18,2.14558861422274e-17,1.1976721306899157e-18,2.2653748659369908e-17,6.2653714070519486e-13,1.1294584631280846e-18,6.0414206385127723e-19,2.7562367723027635e-18,4.6841420159872113e-13,2.7030275149907991e-18,1.5988994943415243e-17,1.989238488554083e-14,1.2874357703580455e-15,1.106610922098647e-20,4.1260951667909458e-21,6.5740500575466979e-14,3.5115608448966392e-19,1.6913753548179253e-18,5.2766286097823782e-13,2.0521459168631536e-18,3.4095547966195056e-13,1.7596216685387809e-18,3.6790782421929727e-18,1.5982374459495582e-17,6.7642587601134792e-21,1.0796733531192908e-14,6.0037950545978291e-21,3.5466484794578101e-13,5.9217075840572979e-24,1.4831467595642462e-18,4.4499781493429944e-18,5.6773307248296479e-17,2.8449020264637074e-21,1.2809046497898916e-13,3.4678578283345983e-21,1.2719902517998394e-20,1.2719902517998302e-20,4.7257356520110923e-13
10.238261444489986,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332281825697308,0.669999338036398,3.2276413459631747e-07,4.7963640642220077e-11,2.7941490568514117e-16,7.0143697171059276e-26,6.4926230340217187e-23,3.018831045499232e-28,3.7029977131088144e-23,1.0296683431809786e-23,2.8972544893377887e-27,4.1379750403987527e-12,7.5567327538697969e-09,7.8233335237451596e-09,2.0426154581966314e-14,2.2754325601911567e-10,5.9245441344965006e-14,1.3807601408819567e-14,4.2448654619338938e-09,2.530394571503167e-12,6.2699584897882034e-16,7.6112578955914652e-18,1.0175400741231678e-17,1.1650148452745985e-12,1.3676456540363651e-17,3.0587692816637301e-16,7.8120707466683479e-18,3.0511588455896566e-13,1.8145298721533373e-14,2.5444449817679254e-16,1.5106543237760094e-18,3.342258037863434e-13,1.3925766764598284e-15,5.3203790434994023e-14,7.1329456656372089e-14,1.2383330083008765e-12,6.2641666657216095e-23,3.4441029183700021e-17,1.3182744986759333e-15,7.4453127811909362e-21,3.5487092200709843e-12,4.8524465120578802e-16,2.6148752360762855e-14,8.1256283069063578e-18,5.8140244111467107e-12,1.2749464134797276e-19,6.0610688983461889e-19,1.7086802761105924e-15,1.0262329626779256e-20,1.801509002729632e-13,1.1512257947562194e-18,1.4684998297029017e-17,4.4088818404351546e-12,7.598878248019721e-13,3.7422024194796126e-18,6.3889573469985781e-13,3.6869781269244352e-18,2.180927797919422e-17,1.2168395009473966e-18,2.3016245015788944e-17,6.3700340220677647e-13,1.1483259925777629e-18,6.1700881845527776e-19,2.802291417657401e-18,4.7644178647339248e-13,2.7493514286242489e-18,1.6263011193567733e-17,2.0220337309440125e-14,1.3095014485855095e-15,1.1248374829893924e-20,4.1968085951735513e-21,6.6901223674570837e-14,3.5735614183966055e-19,1.7212385188762994e-18,5.4228871107559001e-13,2.1091644392471561e-18,3.5065504698765152e-13,1.8096797181494832e-18,3.7837413847640686e-18,1.6425377045307403e-17,6.9517516499861634e-21,1.1104159981056561e-14,6.1745921758495198e-21,3.62938956074749e-13,6.058238166835107e-24,1.5177478077500675e-18,4.5537933865070658e-18,5.809780697909897e-17,2.9140663482939487e-21,1.3153183940673466e-13,3.5610278654007206e-21,1.3061644952945653e-20,1.3061644952945725e-20,4.8904783270676248e-13
10.319177138342262,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332281825605914,0.6699993323217539,3.2557903559669885e-07,4.9060517568884061e-11,2.7942890644972354e-16,7.0138319886868859e-26,6.5515969058718265e-23,3.114102456288302e-28,3.7679964002025018e-23,1.0462738019760798e-23,2.9886886081359078e-27,4.1376578191863791e-12,7.5573120401243954e-09,7.8622530498673731e-09,2.0428418692607006e-14,2.2909334714809331e-10,5.9710939271524491e-14,1.392908848419639e-14,4.2845433267658135e-09,2.5542426312528967e-12,6.3251251348839345e-16,7.682991264360279e-18,1.0271368286969117e-17,1.1762203719108135e-12,1.3808002009351952e-17,3.0881897963361483e-16,7.9913366391890955e-18,3.081071643453562e-13,1.8323335822561567e-14,2.6028334562652521e-16,1.5254727688446844e-18,3.3762978628360827e-13,1.4068241957885437e-15,5.374812380666568e-14,7.2060379658393534e-14,1.2523081425542332e-12,6.3348604387296571e-23,3.4829723708870781e-17,1.333152361956772e-15,7.5307076968972023e-21,3.6163368630821442e-12,4.9449401546724354e-16,2.6647183900644806e-14,8.2804781677878348e-18,5.9252645084220669e-12,1.2993400328853098e-19,6.1770357137504513e-19,1.7246531277325502e-15,1.036103809392306e-20,1.8193021336102137e-13,1.1625962111553175e-18,1.483003919649026e-17,4.5015739720688181e-12,7.7191822489309417e-13,3.8016475391155183e-18,6.4930488151525301e-13,3.7470478479434204e-18,2.2164603749740898e-17,1.2361069979478315e-18,2.3380634170099617e-17,6.4752845014535759e-13,1.1672994963410018e-18,6.3002905127569394e-19,2.8486048511439254e-18,4.8451635042762264e-13,2.795946438818978e-18,1.6538631042324518e-17,2.0550087133632471e-14,1.3316962767236435e-15,1.1431637886456066e-20,4.2679358654878597e-21,6.8069071955868303e-14,3.6359425861323923e-19,1.7512849999606395e-18,5.5716822301316884e-13,2.1671746376282246e-18,3.6052789946073946e-13,1.8606320666487853e-18,3.890274359706604e-18,1.6876062805521594e-17,7.1424963024011718e-21,1.1417084215961658e-14,6.3484406295333865e-21,3.7130779709967713e-13,6.196304849290373e-24,1.5527450166875301e-18,4.658797238002134e-18,5.9437471540002843e-17,2.984087738385266e-21,1.3502284428651401e-13,3.6555415711400507e-21,1.3408315893046563e-20,1.3408315893046603e-20,5.0591808850452839e-13
