Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),H2OX(23),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),O(29),CH3X(55),C2H4(47),OH(D)X(68),COX(50),CH4OX(63),CHOX(53),C2H6X(52),acetyl(44),CH2(T)(34),C2H4X(222),CH2O2(186),C2H4X(70),CH2OX(54),CHO2X(213),CH2OH(40)
6.847414736153896e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679660093,0.11866996602660404,0.022821567693005425,0.0,1.9946447166098726e-36,2.3357212173974642e-24,1.783388090731733e-52,1.3187707498679046e-36,3.925541744261516e-41,6.043386515122795e-14,2.4028239998607856e-71,6.043386514255019e-14,1.1129705835550584e-48,6.105781848489591e-47,1.3164407699657354e-55,2.5368203849161146e-71,8.411804025462762e-26,4.1622963122219936e-54,3.3004592818130996e-12,9.772073335332781e-14,3.9121018080698954e-16,7.083586769598527e-26,2.622931163141746e-25,3.912075593474094e-16,1.618778664302216e-36,1.2964201086394428e-21,8.085832431948636e-24,2.8916339611708124e-27,2.191879239145264e-46,1.0471644086279453e-34,7.347868817165444e-22,2.3597510824904583e-25,3.5709870619029306e-47,2.647006004615074e-37,3.853026626026294e-64,6.201685484849927e-58,6.654292078116934e-54,1.4288202679853457e-47,1.265840358813535e-76,1.1386286060367166e-28,3.81501982021827e-58,7.572872238415411e-39,4.411702338822678e-65,4.119203087433822e-52,9.861720734472027e-76,2.1919024501709306e-56
1.3694835276938106e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.452307276793202,0.11866996602324276,0.022821567692956565,0.0,1.595719937401613e-35,9.344509074990027e-24,1.7719000811682892e-50,1.0550176241152535e-35,6.249654492062553e-40,1.2086778153425617e-13,1.5378096124173095e-69,1.2086778149954515e-13,1.7807547440789283e-47,9.76923165466536e-46,4.192007884502282e-54,5.031379210711061e-69,3.364723783499071e-25,2.638829808936045e-52,6.600921359634087e-12,1.9544154954323902e-13,7.82423359323968e-16,2.833434386746908e-25,1.0491724448601558e-24,7.824128414968719e-16,1.2950200222553322e-35,5.153686609009689e-21,6.429438643278942e-23,4.273993712869323e-26,1.2945842975336488e-44,8.378676529340666e-34,1.4697426223953972e-21,9.439000350725865e-25,1.1358935418125388e-45,2.117604425963712e-36,7.641859984921291e-62,1.9845338544417474e-56,2.1188849911077946e-52,2.2861148024712417e-46,5.025972984949196e-74,4.554517320402045e-28,2.4271501916907395e-56,6.027189736268563e-38,5.593669446475898e-63,1.3116983454208685e-50,4.6508422316174417e-73,6.979907736875863e-55
2.7389676358506526e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727678640403,0.11866996601652018,0.022821567692858844,0.0,1.2765811921188794e-34,3.739077299048854e-23,2.0439197506803493e-48,8.440144859567869e-35,9.901007650051976e-39,2.4173561430431637e-13,9.841988087003969e-68,2.4173561416547225e-13,2.8492088520787225e-46,1.5630682261859667e-44,1.3284453674466968e-52,1.1599367069498936e-66,1.3458899685105275e-24,1.6661222096131488e-50,1.3201845509790604e-11,3.9088318191592474e-13,1.5648579024303516e-15,1.133372417142896e-24,4.1966856139979306e-24,1.5648155793950045e-15,1.0360102106046052e-34,2.0363149881394952e-20,5.08182230176068e-22,6.501608918701859e-25,7.873376732353997e-43,6.705075913466973e-33,2.940158812192376e-21,3.775593356224746e-24,3.5919083201348596e-44,1.6940810515396474e-35,1.7617559658395555e-59,6.350461955533572e-55,6.714265448830163e-51,3.657785465888845e-45,2.3181854887999795e-71,1.821807507754509e-27,1.5351646683860822e-54,4.7727086199234295e-37,7.063249181121359e-61,4.1567660032390975e-49,2.2603569229041592e-70,2.2120079121913154e-53
5.4779358521643366e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767728082,0.11866996600307503,0.022821567692663403,0.0,1.0212727729294145e-33,1.496615069400342e-22,2.4699741876158466e-46,6.7521170659429535e-34,1.5535581203958461e-37,4.834712798604512e-13,6.298873657643238e-66,4.834712793050754e-13,4.5587345749421034e-45,2.5008709257606168e-43,4.170194759180279e-51,2.8028892477092387e-64,5.383560947847127e-24,1.0409071540649871e-48,2.6403693788161818e-11,7.817664466327498e-13,3.129760992085405e-15,4.533476809076073e-24,1.6786701128047958e-23,3.129589750215312e-15,8.287984164627805e-34,7.950712660513099e-20,3.969896647874578e-21,9.964684101325019e-24,4.826205394465871e-41,5.367362734209367e-32,5.8830100255412135e-21,1.5102311951349098e-23,1.122799476079791e-42,1.3552601045382197e-34,4.25712330882466e-57,2.0321101973468882e-53,2.107415491683355e-49,5.852457796511443e-44,1.1204321036380083e-68,7.287231192945558e-27,9.59935919719419e-53,3.741969817091845e-36,8.82495891969529e-59,1.3048729091223988e-47,1.7210817418478534e-67,6.944325989487158e-52
1.0955872284791705e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727674561644,0.11866996597618473,0.02282156769227252,0.0,8.170305013991814e-33,5.993826418111162e-22,2.982613471957775e-44,5.401693534712068e-33,2.393146758941098e-36,9.66942611036774e-13,4.0312785018296934e-64,9.669426088152771e-13,7.293973736840195e-44,4.0012811714305124e-42,1.2855525781930607e-49,6.769264247608445e-62,2.153424724765041e-23,6.365071835545875e-47,5.2807390257136954e-11,1.5635329759522135e-12,6.259712495692534e-15,1.8133800078928222e-23,6.714645788209512e-23,6.2590128769665066e-15,6.630229473168843e-33,3.0346393618462913e-19,3.032548018119716e-20,1.5092680482755594e-22,2.9244880289306864e-39,4.2988437809298565e-31,1.1776787787240589e-20,6.040874162023978e-23,3.4331987760230117e-41,1.084200203426344e-33,1.0281332556225317e-54,6.5025268329534096e-52,6.494738792710371e-48,9.363932117077914e-43,5.411708981106709e-66,2.9148927117557604e-26,5.872529180343644e-51,2.8784701255557556e-35,1.0791514489186302e-56,4.022552451570464e-46,8.342596310068005e-65,2.1410419278482773e-50
2.191174515004644e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.452307276691233,0.11866996592240414,0.022821567691490754,0.0,6.536439616376256e-32,2.4027227878967402e-21,3.4902129021870463e-42,4.3213538376959337e-32,3.563255603363416e-35,1.933885273645604e-12,2.580016693678866e-62,1.9338852647596636e-12,1.1670350593237517e-42,6.401690361997241e-41,3.8325967095180684e-48,1.5844692654084414e-59,8.613700637213273e-23,3.739642403966825e-45,1.0561478284401805e-10,3.127066034134397e-12,1.2520260870867956e-14,7.253433498443418e-23,2.685830265106676e-22,1.2517358311026403e-14,5.303930318796145e-32,1.1111813330311657e-18,2.223111864632091e-19,2.2078292580798174e-21,1.7122198122569752e-37,3.446088215293359e-30,2.3596644650503765e-20,2.4163088829090144e-22,1.0080829607937891e-39,8.673474340557722e-33,2.4065065113693492e-52,2.0806641906229704e-50,1.935177922556484e-46,1.498228726755624e-41,2.533060463538902e-63,1.1659571333714738e-25,3.4510293585176955e-49,2.137792333537043e-34,1.2677399831705743e-54,1.1992369065715057e-44,3.901342655647928e-62,6.384863967228376e-49
4.382349088055591e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072765824661,0.11866996581484295,0.02282156768992722,0.0,5.2294642516815605e-31,9.643840537383076e-21,3.831231627282276e-40,3.4570811659256948e-31,5.0044071401742515e-34,3.867770599887758e-12,1.6512084698940488e-60,3.867770564344377e-12,1.8672535460915415e-41,1.0241553536288861e-39,1.0787525191168502e-46,3.4795497872793216e-57,3.4454814400034482e-22,2.0514288153585764e-43,2.1122956661350363e-10,6.254132148671789e-12,2.504432802068636e-14,2.9013040694538814e-22,1.0743096025255788e-21,2.503204622224637e-14,4.242738880258932e-31,3.793052730997074e-18,1.5190106729789574e-18,3.0249543738611395e-20,9.394430789154858e-36,2.7658441746232433e-29,4.736556373534881e-20,9.664908715808571e-22,2.7618974789248854e-38,6.93857533970561e-32,5.284657358952637e-50,6.657200946093879e-49,5.440780065303662e-45,2.39716440662492e-40,1.1122138454146063e-60,4.66382864485404e-25,1.8933247698266485e-47,1.4947066430687946e-33,1.3900857663034858e-52,3.3754654569708997e-43,1.7070373942070283e-59,1.798154308578065e-47
6.573523661106538e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072764736992,0.11866996570728178,0.022821567688363686,0.0,1.4953512604982864e-30,2.0533359220402767e-20,2.399867004879253e-39,1.0263206408450469e-30,1.7349121061520693e-33,5.801655927154409e-12,9.375511055343662e-60,5.801655851625032e-12,7.064703279361234e-41,3.904441474998096e-39,4.685670248941021e-46,2.5176049423149823e-56,7.321649742791516e-22,1.0951725319122687e-42,3.168443489787125e-10,9.381198261382208e-12,3.757166279259941e-14,6.165169564597713e-22,2.2828748360982243e-21,3.754473149739326e-14,1.2130915975182358e-30,7.265076001593116e-18,3.982893166582848e-18,1.0372842182424403e-19,4.990791978503041e-35,7.921061398920056e-29,7.126368817735602e-20,2.0537450866644795e-21,1.2205514465845638e-37,1.9839653422482632e-31,3.823655834995032e-49,3.124325043462259e-48,2.3621300222490166e-44,9.068956986919304e-40,9.167505458751299e-60,9.910635960772888e-25,1.0107889975826301e-46,3.96975087301407e-33,8.740415513516113e-52,1.4661674024405796e-42,1.1182674238385176e-58,7.813429453251974e-47
8.764698234157485e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727636493234,0.1186699655997206,0.022821567686800152,0.0,3.1542270830781636e-30,3.508162363720461e-20,9.6486947041004e-39,2.23629788626916e-30,4.177540049054158e-33,7.735541255445072e-12,3.6062117586936785e-59,7.735541126601642e-12,1.8395165735950865e-40,1.0504478376688786e-38,1.3370860799759715e-45,1.1240709201499192e-55,1.248987570478604e-21,3.80407676467364e-42,4.2245912993964493e-10,1.2508264372265664e-11,5.0102494021406695e-14,1.0516894651258757e-21,3.894263946579721e-21,5.005541445722688e-14,2.558634226364558e-30,1.1322482760995964e-17,7.793592717794761e-18,2.47458308491147e-19,1.7938827069294237e-34,1.6728844889000145e-28,9.529101797539539e-20,3.503372076655388e-21,3.7149610523596445e-37,4.184693310861783e-31,1.7071934291635694e-48,9.738862121609812e-48,6.73754389899323e-44,2.360643595521523e-39,4.990364591379896e-59,1.6906379098473502e-24,3.51103508177673e-46,7.854879807422978e-33,3.4262638799285597e-51,4.183802718030349e-42,7.450094227124239e-58,2.2306617509027827e-46
1.314704738025938e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072761473986,0.11866996538459823,0.022821567683673088,0.0,8.61561910118329e-30,7.278715252396512e-20,7.409174328495652e-38,6.491278218556576e-30,1.3449259703568653e-32,1.160331191442859e-11,2.747225454821434e-58,1.1603311647678068e-11,6.757430922605202e-40,4.2480258793730363e-38,5.4506952548458856e-45,1.0003421765602079e-54,2.585871012194983e-21,2.2286399871841308e-41,6.336886885657585e-10,1.8762396589744824e-11,7.517288426029745e-14,2.177334552896582e-21,8.062399295857706e-21,7.507208206026675e-14,6.987844947578198e-30,2.0372445958714992e-17,1.8928281803733925e-17,7.851156548285917e-19,1.1777409262634566e-33,4.577337816998972e-28,1.4364891462800825e-19,7.253026217955903e-21,1.810623914410793e-36,1.1429403275376151e-30,1.5192667573356305e-47,4.797723973524452e-47,2.744518352072243e-43,8.66322327141773e-39,8.073217157737187e-58,3.50025107402507e-24,2.0570193879754794e-45,1.941353420019649e-32,2.3820395004479645e-50,1.7055471061077728e-41,1.986468921058019e-56,9.103951968096828e-46
1.7529396526361275e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072759298647,0.11866996516947587,0.022821567680546023,0.0,1.8027585970038638e-29,1.239994292740734e-19,2.9528430608385275e-37,1.4195684677790422e-29,3.1457761127199936e-32,1.547108257717576e-11,1.0377929692791284e-57,1.547108212350822e-11,1.7530834980419973e-39,1.1505427997190879e-37,1.5055006981024754e-44,4.451294700890993e-54,4.3978907459164925e-21,7.680957888270457e-41,8.449182420278463e-10,2.501652880050562e-11,1.0025739545435898e-13,3.702987090650895e-21,1.3711738933954263e-20,1.0008138909966318e-13,1.4619835537238414e-29,3.0540073668588086e-17,3.581434433717676e-17,1.8148019995696494e-18,4.103388787464638e-33,9.590463259820489e-28,1.9248194544721452e-19,1.2335076069118861e-20,5.406625589639904e-36,2.3913592781099714e-30,6.760348813538806e-47,1.5052404390749302e-46,7.575884950551253e-43,2.2464374457146623e-38,4.237378901822371e-57,5.953010334594719e-24,7.089570943840064e-45,3.7299736525172005e-32,9.25244451696528e-50,4.71077941008085e-41,1.1453243421754435e-55,2.5168386110436258e-45
2.191174567246317e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727571233087,0.1186699649543535,0.02282156767741896,0.0,3.282006600316625e-29,1.8970897112069594e-19,9.295456942468926e-37,2.663301971348802e-29,6.260969337056546e-32,1.9338853243953804e-11,3.175313437932733e-57,1.9338852550860287e-11,3.834242739160398e-39,2.5843506555173005e-37,3.4700851661318164e-44,1.5569663904282128e-53,6.7189855678859785e-21,2.1258637299687057e-40,1.0561477899570497e-09,3.12706610040682e-11,1.2535774202699431e-13,5.657188912780199e-21,2.0947984383114358e-20,1.2508281196378082e-13,2.661286480349409e-29,4.13941582179839e-17,5.917240837823773e-17,3.5707463953092326e-18,1.1516952302683746e-32,1.74799869324878e-27,2.4182404858012686e-19,1.8844549359474944e-20,1.311624124445057e-35,4.353277831687224e-30,2.364607373897173e-46,3.869140399046112e-46,1.7451145376373572e-42,4.911780625671352e-38,1.797186052722291e-56,9.09485471038619e-24,1.962205509172292e-44,6.255663023210136e-32,2.8729703184712144e-49,1.0858052319062179e-40,5.274608241300322e-55,5.806251819636136e-45
2.6294094818565064e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727549479705,0.11866996473923117,0.022821567674291894,0.0,5.443931566604438e-29,2.701979605452157e-19,2.529678160070877e-36,4.5084874235890525e-29,1.1184376213140746e-31,2.320662391483424e-11,8.46631246339321e-57,2.320662292885098e-11,7.476134516064127e-39,5.123491980729793e-37,7.098264926571883e-44,4.685330310574748e-53,9.558432464210135e-21,5.1030027699274246e-40,1.2673773322525476e-09,3.752479320030143e-11,1.5047480542448504e-13,8.047713678027932e-21,2.9799936371116094e-20,1.5007620950256818e-13,4.413772132543532e-29,5.258871150649813e-17,8.923688639069535e-17,6.305686567832391e-18,2.806696844237213e-32,2.902395350007341e-27,2.9168450037826667e-19,2.6807288333705176e-20,2.769535778525109e-35,7.22034604352776e-30,7.115687208632682e-46,8.72454576379467e-46,3.567389061118834e-42,9.575289095736358e-38,6.618481040049916e-56,1.2938340784725559e-23,4.710191656976305e-44,9.575577409744195e-32,7.715249426277713e-49,2.221078912816571e-40,2.0936891738308954e-54,1.1887362031958119e-44
3.5058793110768853e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727505972934,0.11866996430898648,0.02282156766803776,0.0,1.2607326162826015e-28,4.755238151365806e-19,1.8440792923558986e-35,1.0700668625098432e-28,2.936958131321491e-31,3.0942165268883486e-11,5.526565073420192e-56,3.094216353684211e-11,2.3867825896030024e-38,1.6418762543844188e-36,2.524516270793353e-43,5.055682196055812e-52,1.6791405258194677e-20,2.563179625864779e-39,1.6898363999530864e-09,5.003305757079391e-11,2.0076116390697862e-13,1.4136698479464767e-20,5.2347221599209784e-20,2.0003895856750169e-13,1.0218323288701914e-28,7.524280398472592e-17,1.6882677034865321e-16,1.6097336929309355e-17,1.4075103243059296e-31,6.733846188455224e-27,3.929594693224826e-19,4.708882448817699e-20,9.815053942485416e-35,1.671812268742684e-29,7.67781819694201e-45,3.869732979707899e-45,1.266015913727645e-41,3.0568021840134265e-37,1.225654529977414e-54,2.2728910766433286e-23,2.3659230832726946e-43,1.8698384118325704e-31,5.563411403520193e-48,7.899323841185457e-40,3.5504357129079572e-53,4.2375509980209046e-44
4.382349140297264e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072746246616,0.11866996387874182,0.02282156766178363,0.0,2.4242131765016257e-28,7.398982652247559e-19,7.148097662579518e-35,2.083118535554682e-28,6.126264924495959e-31,3.867770663928317e-11,2.0202360931087932e-55,3.8677703947807826e-11,5.752724349394765e-38,3.954616926161114e-36,6.525843929031754e-43,2.3817764086075372e-51,2.6093394183976774e-20,8.093285034541636e-39,2.1122954451666237e-09,6.254132191203165e-11,2.5111831833529427e-13,2.1966813346198156e-20,8.134211772753268e-20,2.4996970699525836e-13,1.9642489908375964e-28,9.811162418124886e-17,2.733057978616492e-16,3.278798927331275e-17,4.430189569330139e-31,1.296467037557364e-26,4.96303433231322e-19,7.316890909314128e-20,2.492294935974849e-34,3.21410503683687e-29,3.616997373421946e-44,1.150812158740517e-44,3.2667368858612975e-41,7.367678752376268e-37,6.817529295251647e-54,3.5320092405068984e-23,7.470534509375268e-43,3.1150161926259064e-31,2.1551706453472322e-47,2.041965462637257e-39,1.954912583490751e-52,1.0973213383879154e-43
5.258818969517643e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727418959377,0.11866996344849719,0.022821567655529496,0.0,4.13986295074622e-28,1.0632967949463157e-18,2.0819278866065266e-34,3.582369993539373e-28,1.1083323008787254e-30,4.641324802600957e-11,5.693549621678327e-55,4.641324416185732e-11,1.1723626036207842e-37,8.060287198680231e-36,1.4004266452373861e-42,8.026406879631577e-51,3.7463264051831585e-20,2.01316683376815e-38,2.5347544679055464e-09,7.504958622403103e-11,3.015480517887816e-13,3.153682314691125e-20,1.1678016868296725e-19,2.998684920073992e-13,3.353401915916792e-28,1.2101712482799006e-16,4.0113531247092954e-16,5.805714147764433e-17,1.1046762121006209e-30,2.2160461722912242e-26,6.017152523731562e-19,1.050430354610384e-19,5.243550827920717e-34,5.487856483124743e-29,1.2188740784264155e-43,2.7585829218542633e-44,6.998503560210485e-41,1.5014731000134718e-36,2.6524096697544685e-53,5.071034314974412e-23,1.8582788096439714e-42,4.695745082595556e-31,6.262195419647913e-47,4.3819966333879914e-39,7.701027130416814e-52,2.358505370973862e-43
6.135288798738022e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072737545259,0.11866996301825256,0.022821567649275364,0.0,6.51609852321939e-28,1.4457103447854547e-18,5.1040476762882516e-34,5.663140077332134e-28,1.821950065891841e-30,5.414878942904454e-11,1.3715466865655107e-54,5.414878417902752e-11,2.1379506437576496e-37,1.4713069164811647e-35,2.659804878091604e-42,2.2213072816451173e-50,5.090063958899987e-20,4.31195128667369e-38,2.9572134681739846e-09,8.755785050679771e-11,3.5205199573248777e-13,4.2846123807328946e-20,1.5865925887192093e-19,3.497353396546117e-13,5.276709665254762e-28,1.4390383013200486e-16,5.507166831674366e-16,9.353286669231854e-17,2.381765565126383e-30,3.490486062146426e-26,7.091945467886696e-19,1.4270878686984465e-19,9.75944159313541e-34,8.636407047387888e-29,3.3731625660195342e-43,5.764422554971997e-44,1.3270269794421343e-40,2.7380886446180762e-36,8.444019613875989e-53,6.889914889082232e-23,3.9802357791245496e-42,6.612977979873998e-31,1.5274844587056376e-46,8.322645880003228e-39,2.506056808310593e-51,4.486166169315201e-43
7.88822845717878e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727288439004,0.11866996215776339,0.0228215676367671,0.0,1.3652254084521596e-27,2.387572504003938e-18,2.209619755473757e-33,1.1922417428393423e-27,4.055647944280915e-30,6.961987228398239e-11,5.886699374480323e-54,6.961986362275364e-11,5.675085723187122e-37,3.920422497308383e-35,7.497465416738858e-42,1.1845194953482455e-49,8.397770613763052e-20,1.473042440876422e-37,3.80213140130179e-09,1.1257437898463704e-10,4.5328780971237067e-13,7.068136106944088e-20,2.617364264789782e-19,4.4937330086833065e-13,1.1049346440787296e-27,1.896204012411618e-16,9.096074290625584e-16,2.005541036050966e-16,8.301419757717203e-30,7.320184773843432e-26,9.30355342546646e-19,2.354095476753787e-19,2.642857802356226e-33,1.8088809572921244e-28,1.7986729443767497e-42,1.9168723033598152e-43,3.728401914924277e-40,7.267765356058008e-36,6.033084171777372e-52,1.1367212983139896e-22,1.3597450046615966e-41,1.1457173833964355e-30,6.497911028414934e-46,2.3459893104411446e-38,1.8776823025816837e-50,1.2682881810536532e-42
9.641168115619537e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727201425397,0.1186699612972743,0.022821567624258833,0.0,2.470234557965927e-27,3.5654631450367925e-18,6.907875425322746e-33,2.1624915433676573e-27,7.644066289414596e-30,8.509095520397145e-11,1.833842651291862e-53,8.509094227904067e-11,1.2371474311740603e-36,8.582730761697384e-35,1.704308877155487e-41,4.278243887077252e-49,1.253241226437969e-19,3.863014506515505e-37,4.6470492445555685e-09,1.3759090734555902e-10,5.548366906906034e-13,1.054698207925635e-19,3.9056457672439104e-19,5.488837598676389e-13,1.9981717445712734e-27,2.3523984967004564e-16,1.3385833131645374e-15,3.6509881800257478e-16,2.2114083537203837e-29,1.3253299937805562e-25,1.1597853117708009e-18,3.5125894386708037e-19,5.7921153123573936e-33,3.2719547860208956e-28,6.496226817396575e-42,4.973467474926043e-43,8.449597904691621e-40,1.5842593612246692e-35,2.5882796153300416e-51,1.696383482566391e-22,3.565945623370047e-41,1.7648107337939503e-30,2.000758216127907e-45,5.332855062131771e-38,8.32120865488787e-50,2.89091065199086e-42
1.1394107774060295e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072711441177,0.11866996043678531,0.022821567611750568,0.0,4.058258041240784e-27,4.979365513489351e-18,1.7866716033002062e-32,3.557486944642697e-27,1.2935036813543876e-29,1.0056203818888248e-10,4.745022743413017e-53,1.005620201479168e-10,2.3768002492212597e-36,1.654293127562832e-34,3.3793236350487107e-41,1.2520315385966389e-48,1.7493970107673853e-19,8.61006384622878e-37,5.491966997937798e-09,1.6260743558956918e-10,6.567085934983014e-13,1.4720891635347946e-19,5.451351518182589e-19,6.48266889826499e-13,3.280928270985164e-27,2.80795305244029e-16,1.827104170369672e-15,5.97501017668723e-16,4.988504761343175e-29,2.178219258102536e-25,1.3974842269155803e-18,4.902449514930396e-19,1.1077675491755037e-32,5.373686132311155e-28,1.9010650423814273e-41,1.1065557288881903e-42,1.6703886305471284e-39,3.043539000482187e-35,8.758701323437853e-51,2.367974979035532e-22,7.948050660762812e-41,2.518505184632161e-30,5.106994007594461e-45,1.0574045330253128e-37,2.895019327522475e-49,5.747501933899226e-42
1.3147047432501053e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727027398115,0.11866995957629642,0.022821567599242303,0.0,6.220230013018125e-27,6.629272221040401e-18,4.0811334443032834e-32,5.4569670587674506e-27,2.0273351737127825e-29,1.1603312123858974e-10,1.0880353156435737e-52,1.1603309722938262e-10,4.177488313047039e-36,2.9134489508883e-34,6.090069844209417e-41,3.210353291670473e-48,2.328245454741156e-19,1.7169696475107777e-36,6.3368846614477756e-09,1.8762396371666893e-10,7.589116494486195e-13,1.9589632896437411e-19,7.254405754484689e-19,7.475228576821782e-13,5.025999349265728e-27,3.263014739401335e-16,2.3665089157463568e-15,9.062402895927563e-16,1.0039607576678628e-28,3.3395001069790898e-25,1.6434521528560398e-18,6.52356470390677e-19,1.9239636701300188e-32,8.233805515874625e-28,4.874385131580704e-41,2.2166022953334862e-42,3.001074952546729e-39,5.349204631958778e-35,2.5781073565558107e-50,3.151496683174444e-22,1.5849766769294387e-40,3.406746580132585e-30,1.1529065982261521e-44,1.905607916109558e-37,8.675933869544828e-49,1.0386291865924768e-41
1.489998709094181e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072694038444,0.1186699587158076,0.022821567586734037,0.0,9.044818111983721e-27,8.515179469022629e-18,8.490373225997349e-32,7.938597660165395e-27,2.9994744271899167e-29,1.315042043529718e-10,2.277414548904348e-52,1.3150417352343072e-10,6.864170275298455e-36,4.7920576713323605e-34,1.021252846004935e-40,7.458985144698288e-48,2.9897884195765784e-19,3.148206364985473e-36,7.1818022350838954e-09,2.1264049172685842e-10,8.614522922937909e-13,2.51529872647564e-19,9.314737353649049e-19,8.466518244600683e-13,7.304163074774701e-27,3.71753633766921e-16,2.9498906052375475e-15,1.2980674158229368e-15,1.853228707995793e-28,4.856715647420044e-25,1.8976892375845028e-18,8.375829331803762e-19,3.107654013473929e-32,1.1968868445889352e-27,1.1324812900828284e-40,4.1022072494258236e-42,5.016590645969971e-39,8.789312627784068e-35,6.819731251932889e-50,4.0469506150684983e-22,2.9062280980489583e-40,4.429526306081578e-30,2.3739010862361334e-44,3.195541254068159e-37,2.3099047934431172e-48,1.7466101804345364e-41
1.8405866407823326e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726766357005,0.11866995699483027,0.022821567561717507,0.0,1.70342747853361e-26,1.2994961319109084e-17,2.995001495756228e-31,1.495665915123563e-26,5.791953801090899e-29,1.624463707752735e-10,8.183520336701437e-52,1.6244632374930747e-10,1.5946263616262678e-35,1.1137765151232828e-33,2.4464249602769764e-40,3.3239020873314977e-47,4.560958754782088e-19,8.764045703933556e-36,8.871637112735301e-09,2.626735473965164e-10,1.0675680422173441e-12,3.8362612739819794e-19,1.4206929957885973e-18,1.044529403218835e-12,1.374027726499008e-26,4.624880608024045e-16,4.2249534115844385e-15,2.3539766256227815e-15,5.204323969700612e-28,9.14770555239355e-25,2.4309708163764025e-18,1.277336923739982e-18,6.911216395435495e-32,2.252633519308462e-27,5.0460881348058375e-40,1.1776425256143134e-41,1.1936957927880965e-38,2.0418302525951177e-34,3.950726010411542e-49,6.173654321695817e-22,8.090679545424302e-40,6.878650878946212e-30,8.228127559565736e-44,7.654956160737852e-37,1.2935712083275853e-47,4.208924024439284e-41
