Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),H2OX(23),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),COX(50),CH3X(55),CHOX(53),C2H4X(215),C2H4X(70)
4.175712405079618e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43830541525998895,0.07619254500449278,0.00654888799338281,0.0,0.004408251106617561,0.06441264448349832,0.02813042015727985,4.0555445371814116e-05,3.049176604696596e-10,0.0018802210841226145,6.435390697078751e-11,0.0005442175909214603,3.737644875358079e-09,1.1759281009812306e-06,2.7840750929849917e-09,1.4397763679503961e-10,2.159007411686418e-06,4.5954744582224863e-05,0.005417901968589146,2.842320331509766e-06,0.0005803202688559864,8.292697035996175e-09,3.0633532733217866e-09,1.3632674596172955e-07,1.959047619979251e-07,1.5830469087646573e-07,0.0005314867213719085,0.0061868811912334995,2.1094376160274477e-07,0.0012765019202387903,7.272565175025373e-05,8.626241933535823e-08,5.767246455338307e-09,1.16284514470503e-10,5.125217946770952e-06,1.283526506065359e-11
4.176865443125929e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4383018844783273,0.07618481404079283,0.0065466712694195565,0.0,0.004408177780343156,0.06442883506173018,0.028134930890483266,4.05498149404622e-05,3.051162147150341e-10,0.0018800946763078055,6.437218372942007e-11,0.0005442464558722294,3.7390664341046435e-09,1.175072023627696e-06,2.7846690658391664e-09,1.4399270150708856e-10,2.1583954041836077e-06,4.5992782693613605e-05,0.0054173086297691275,2.8397974776299417e-06,0.0005803847216476327,8.286428973267844e-09,3.062110482353677e-09,1.3641166687776838e-07,1.9589992416188291e-07,1.5842920848124726e-07,0.0005318414797504227,0.006190273440981121,2.1097531320488805e-07,0.0012768126811125713,7.278584958494221e-05,8.627555660651641e-08,5.766812266267977e-09,1.1631576146466899e-10,5.129396861670949e-06,1.2845785711352408e-11
4.179171519218551e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4382948217753196,0.07616935459482346,0.006542240179279163,0.0,0.004408030995074761,0.06446121019142662,0.028143947759296198,4.053856066920186e-05,3.0551347717018933e-10,0.0018798419848640702,6.440882547295003e-11,0.0005443041641120585,3.74191526254987e-09,1.1733636587152488e-06,2.7858565873960508e-09,1.4402279974026363e-10,2.1571734882146803e-06,4.606898212482517e-05,0.005416122140497153,2.8347606568431505e-06,0.0005805135711800448,8.27391245669339e-09,3.0596266234855467e-09,1.3658164763106836e-07,1.9589024224327617e-07,1.5867837594218548e-07,0.0005325512339288266,0.006197058826155244,2.110383803661673e-07,0.0012774340645484398,7.290644023951179e-05,8.630181615757416e-08,5.765944272783812e-09,1.1637823774380068e-10,5.1377681492859276e-06,1.28668608773595e-11
4.181477595311173e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43828775755739224,0.07615389845709315,0.006537812230942956,0.0,0.004407884033164141,0.06449357728447669,0.0281529585015376,4.052731518251542e-05,3.059109447658582e-10,0.001879589458961796,6.444558503558995e-11,0.0005443618434817623,3.74477171858524e-09,1.1716603329306131e-06,2.7870435435528147e-09,1.4405285642090856e-10,2.1559543639600576e-06,4.6145346120760565e-05,0.005414935902416762,2.829735656662447e-06,0.0005806423460214814,8.261422027892481e-09,3.057145060133177e-09,1.3675181355737544e-07,1.9588055201251583e-07,1.5892771960891348e-07,0.0005332613042222848,0.006203845387946024,2.1110139949983004e-07,0.001278055263564186,7.302729132823277e-05,8.632805573261933e-08,5.7650767921006935e-09,1.1644069040823238e-10,5.1461574120435765e-06,1.288798127438715e-11
4.183783671403794e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43828069183013635,0.07613844562719999,0.00653338742211957,0.0,0.0044077368949911495,0.06452593633973175,0.028161963121469704,4.051607847558031e-05,3.063086173275596e-10,0.0018793370985532127,6.448246263848984e-11,0.0005444194939959043,3.747635817813109e-09,1.169962029605776e-06,2.788229934471749e-09,1.4408287159143286e-10,2.1547380230434793e-06,4.6221875025939344e-05,0.005413749915568897,2.824722442763506e-06,0.0005807710462241255,8.248957618174264e-09,3.0546657900083767e-09,1.369221645900565e-07,1.9587085348941706e-07,1.591772393259404e-07,0.0005339716900943838,0.0062106331212079145,2.1116437064153359e-07,0.0012786762781543924,7.314840339632528e-05,8.6354275346445e-08,5.764209824129114e-09,1.1650311945508648e-10,5.154564687648537e-06,1.290914699637618e-11
4.188395823589038e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43826655587000063,0.07610754988931756,0.006524547213853725,0.0,0.004407442091372875,0.06459063033225783,0.02817995401144279,4.049363138166481e-05,3.0710457665086987e-10,0.0018788328740254124,6.455657285104733e-11,0.000544534708515635,3.753387008355762e-09,1.1665804239473411e-06,2.790601021245782e-09,1.4414277757158038e-10,2.1523136578628496e-06,4.6375428944073175e-05,0.00541137869573419,2.814731237110496e-06,0.0005810282229214531,8.22410658232539e-09,3.0497141202992185e-09,1.372634217063794e-07,1.9585143164525318e-07,1.596768062875845e-07,0.0005353934064272835,0.006224212081566793,2.1129016909160972e-07,0.0012799177540366098,7.339141265461931e-05,8.640665474957657e-08,5.7624774259604065e-09,1.1662790668466526e-10,5.1714334284321425e-06,1.2951614791520809e-11
4.1930079757742814e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4382524139396309,0.07607666737796115,0.006515719536182409,0.0,0.004407146587240409,0.06465529215979847,0.0281979204632643,4.04712193488382e-05,3.0790135374320776e-10,0.0018783293108959938,6.46311578853299e-11,0.000544649807787278,3.759168959396425e-09,1.1632187095297242e-06,2.79296984901846e-09,1.4420251801927362e-10,2.149900326235541e-06,4.652964664324871e-05,0.005409008481319276,2.8047867676715063e-06,0.000581285101688233,8.19935880402239e-09,3.0447715960944946e-09,1.3760541844041687e-07,1.958319768684606e-07,1.6017707557782542e-07,0.0005368163786299411,0.006237795666083197,2.1141577600132788e-07,0.0012811584921521297,7.363547238860176e-05,8.645895448517943e-08,5.760747077553004e-09,1.1675259940999408e-10,5.1883746741259085e-06,1.2994265016394847e-11
4.197620127959525e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4382382660837368,0.07604579808991595,0.006506904370831712,0.0,0.004406850385599637,0.06471992181313382,0.02821586251094379,4.044884233845364e-05,3.08698947206819e-10,0.001877826408778265,6.47062195204384e-11,0.0005447647919264788,3.764981796472777e-09,1.1598767550428037e-06,2.795336419091682e-09,1.4426209327251337e-10,2.147497962178674e-06,4.6684530893761274e-05,0.00540663927264937,2.7948887641229384e-06,0.0005815416829396713,8.174713741632647e-09,3.039838199164115e-09,1.3794815424729827e-07,1.958124893160435e-07,1.6067804594309197e-07,0.0005382406023997687,0.006251383833621029,2.1154119165535927e-07,0.0012823984924582987,7.388058698240827e-05,8.651117467135717e-08,5.759018778175274e-09,1.1687719760892812e-10,5.205388727898468e-06,1.3037098426254142e-11
4.2022322801447685e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43822411234701975,0.07601494202196725,0.0064981016995530015,0.0,0.004406553489441948,0.06478451928303064,0.028233780188451553,4.0426500311834194e-05,3.0949735564311506e-10,0.0018773241672835114,6.478175953985816e-11,0.0005448796610485047,3.770825645441053e-09,1.1565544300700659e-06,2.7977007327689272e-09,1.443215036687335e-10,2.1451065001600963e-06,4.684008447216518e-05,0.005404271070048647,2.785036958014803e-06,0.0005817979670899774,8.150170856988466e-09,3.034913911311417e-09,1.382916285769068e-07,1.9579296914433895e-07,1.6117971612554145e-07,0.0005396660734291955,0.006264976543056855,2.1166641633811476e-07,0.0012836377549127705,7.41267608300794e-05,8.656331542610645e-08,5.757292527088632e-09,1.1700170125971908e-10,5.222475893596289e-06,1.3080115778004751e-11
4.206844432330012e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4382099527741725,0.07598409917090054,0.0064893115041229086,0.0,0.004406255901744319,0.0648490845602423,0.02825167352971858,4.040419323027268e-05,3.102965776526815e-10,0.0018768225860209921,6.485777973145122e-11,0.0005449944152682457,3.776700632475599e-09,1.1532516050825664e-06,2.8000627913552417e-09,1.4438074954480065e-10,2.1427258750949886e-06,4.699631016126126e-05,0.005401903873840259,2.7752310827558156e-06,0.0005820539545523684,8.125729615361656e-09,3.0299987143731194e-09,1.3863584087388368e-07,1.9577341650902007e-07,1.616820848630679e-07,0.0005410927874056882,0.006278573753279981,2.1179145033374394e-07,0.0012848762794735074,7.437399833554103e-05,8.661537686731671e-08,5.755568323547531e-09,1.171261103410135e-10,5.239636475742265e-06,1.312331783019925e-11
4.2114565845152555e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4381957874098792,0.07595326953350136,0.006480533766343286,0.0,0.0044059576254694005,0.06491361763550867,0.028269542568636553,4.038192105503125e-05,3.1109661183528593e-10,0.0018763216645979323,6.493428188744896e-11,0.0005451090547002164,3.782606884068424e-09,1.1499681514330826e-06,2.802422596157221e-09,1.4443983123701352e-10,2.1403560223425823e-06,4.71532107500846e-05,0.005399537684346321,2.7654708735984103e-06,0.0005823096457390715,8.101389485437587e-09,3.0250925902192476e-09,1.389807905776327e-07,1.9575383156509995e-07,1.62185150889311e-07,0.0005425207400117743,0.006292175423192542,2.1191629392613516e-07,0.0012861140660987752,7.462230391258487e-05,8.666735911276994e-08,5.753846166799431e-09,1.1725042483185115e-10,5.256870779534315e-06,1.31667053430331e-11
4.2206808888857426e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4381674394856466,0.07589164988684842,0.006463015591068877,0.0,0.004405359018967123,0.06504258714309855,0.028305207874795527,4.033748126840284e-05,3.1269911111463377e-10,0.0018753217996888983,6.508873928338085e-11,0.0005453379896570378,3.79451368848237e-09,1.143458847933533e-06,2.807135449642218e-09,1.4455750341223045e-10,2.135648377413886e-06,4.746904781414586e-05,0.005394808326785072,2.746086403727654e-06,0.0005828201409294108,8.053010452353139e-09,3.0153074879111665e-09,1.3967289993689868e-07,1.957145653682304e-07,1.63193369721282e-07,0.0005453803438182606,0.006319391977759058,2.121654110354508e-07,0.001288587425377499,7.512213698579044e-05,8.677108648699689e-08,5.750407990637107e-09,1.174987699602732e-10,5.291561776214524e-06,1.3254039799591964e-11
4.22990519325623e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4381390689316179,0.07583008305629521,0.006445547028648203,0.0,0.00440475769335288,0.0651714277314527,0.02834077637727571,4.0293180641424266e-05,3.143048422632357e-10,0.0018743245693733587,6.524514615257263e-11,0.0005455664668276449,3.8065470769535894e-09,1.1370255078042874e-06,2.8118393037071686e-09,1.4467452287340565e-10,2.1309830570039115e-06,4.7787618100806305e-05,0.0053900829999211025,2.726881466731392e-06,0.0005833294559392079,8.005029574508751e-09,3.0055584600116247e-09,1.4036795206534448e-07,1.9567517178077583e-07,1.6420436240579924e-07,0.0005482448502108847,0.006346625878232876,2.1241376993193563e-07,0.0012910578324211767,7.562629555654214e-05,8.687449848889431e-08,5.7469779924412076e-09,1.1774673648511153e-10,5.326551338663195e-06,1.3342125261953387e-11
4.239129497626717e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4381106761049445,0.07576856901612983,0.006428127934401611,0.0,0.004404153671820474,0.06530013932601046,0.028376248345795208,4.024901886306429e-05,3.1591379405058344e-10,0.0018733299704354219,6.540351698930783e-11,0.0005457944871148226,3.81870807280335e-09,1.1306671330084616e-06,2.816534168859276e-09,1.447908922904544e-10,2.126359559636978e-06,4.8108944145400215e-05,0.005385361706294043,2.7078540094990314e-06,0.0005838375940311197,7.957442721667694e-09,2.9958453626745592e-09,1.4106594229008248e-07,1.956356520194581e-07,1.6521811865967307e-07,0.0005511142244742079,0.006373876796300658,2.1266137287726935e-07,0.0012935252869069101,7.613481528816097e-05,8.697759605684556e-08,5.743556165938737e-09,1.1799432425268575e-10,5.3618419326083544e-06,1.3430967870419846e-11
4.248353801997204e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43808226136263073,0.07570710774064121,0.006410758164050478,0.0,0.00440354697734236,0.06542872185199923,0.028411624049442988,4.020499562177699e-05,3.1752595523383415e-10,0.0018723379996261982,6.556386635695551e-11,0.0005460220514155196,3.830997704386862e-09,1.1243827390545105e-06,2.8212200556292738e-09,1.4490661432417618e-10,2.121777390629216e-06,4.8433048581690905e-05,0.005380644448426917,2.6890020070225834e-06,0.0005843445584523749,7.910245815787883e-09,2.986168052581594e-09,1.4176686585483906e-07,1.9559600729079144e-07,1.6623462813245216e-07,0.0005539884318158121,0.00640114440386179,2.1290822212893075e-07,0.0012959897885166493,7.664773199973398e-05,8.708038012750764e-08,5.74014250474374e-09,1.1824153311546048e-10,5.397436034429086e-06,1.3520573791193059e-11
4.257578106367691e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43805382506153057,0.07564569920411904,0.00639343757371633,0.0,0.004402937632672194,0.06555717523443519,0.02844690375667871,4.0161110605493986e-05,3.191413145580572e-10,0.0018713486536636563,6.572620888768671e-11,0.000546249160620906,3.84341700507631e-09,1.1181713548139375e-06,2.825896974571008e-09,1.4502169162624457e-10,2.1172360619877184e-06,4.875995414141585e-05,0.0053759312288261234,2.6703234619479886e-06,0.0005848503524349036,7.863434830241485e-09,2.976526386940281e-09,1.4247071792009858e-07,1.955562387911961e-07,1.6725388040669714e-07,0.0005568674373669894,0.006428428373030933,2.131543199401891e-07,0.001298451336937174,7.716508166539455e-05,8.718285163580745e-08,5.736737002356936e-09,1.1848836293199582e-10,5.4333361311041e-06,1.361094921624099e-11
4.266802410738178e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4380253675583456,0.07558434338085325,0.006376166019919978,0.0,0.004402325660347358,0.06568549939812421,0.028482087735332777,4.0117363501616776e-05,3.207598607564817e-10,0.0018703619292324816,6.589055928218451e-11,0.0005464758156164269,3.855967013243404e-09,1.1120320223407681e-06,2.830564936261023e-09,1.4513612683919787e-10,2.1127350923109597e-06,4.908968365382188e-05,0.005371222049981415,2.651816404133965e-06,0.0005853549791954605,7.81700578904809e-09,2.96692022348235e-09,1.43177493563248e-07,1.9551634770711134e-07,1.6827586499825488e-07,0.0005597512061834326,0.006455728376140616,2.133996685600994e-07,0.0013009099318600883,7.768690041358657e-05,8.728501151493934e-08,5.733339652165364e-09,1.187348135668995e-10,5.469544720159207e-06,1.3702100363162188e-11
4.276026715108665e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4379968892096212,0.07552304024513361,0.006358943359580616,0.0,0.004401711082691474,0.06581369426766295,0.028517176252606222,4.007375399700935e-05,3.2238158255074106e-10,0.0018693778229839357,6.605693230934711e-11,0.0005467020172818608,3.868648772241435e-09,1.1059637966930064e-06,2.835223951298167e-09,1.4524992259642983e-10,2.1082740066906175e-06,4.942226004518963e-05,0.005366516914365877,2.6334788902203685e-06,0.0005858584419357513,7.770954766123183e-09,2.9573494204619546e-09,1.438871877787269e-07,1.9547633521510647e-07,1.6930057135653628e-07,0.00056263970324593,0.006483044085743818,2.1364427023349403e-07,0.0013033655729818067,7.821322452631203e-05,8.738686069636148e-08,5.72995044744201e-09,1.1898088489077858e-10,5.506064309613656e-06,1.3794033475047254e-11
4.285251019479152e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4379683903717441,0.07546178977124957,0.006341769450014957,0.0,0.004401093921816866,0.0659417597674399,0.028552169575070774,4.003028177799111e-05,3.2400646865111776e-10,0.0018683963315357253,6.622534280598483e-11,0.0005469277664913716,3.881463330386875e-09,1.0999657457565817e-06,2.8398740303031828e-09,1.4536308152218117e-10,2.103852336615102e-06,4.975770633834885e-05,0.005361815824435911,2.6153090032031104e-06,0.0005863607438425552,7.725277884537545e-09,2.9478138366539503e-09,1.4459979547817682e-07,1.9543620248199123e-07,1.7032798886479356e-07,0.0005655328934610575,0.0065103751746166,2.138881272009776e-07,0.0013058182600035407,7.874409043836385e-05,8.748840010979333e-08,5.726569381345484e-09,1.1922657678019194e-10,5.542897417925441e-06,1.3886754820337886e-11
4.294475323849639e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4379398714009395,0.07540059193348966,0.0063246441489363345,0.0,0.0044004741996269735,0.06606969582163658,0.028587067968668813,3.998694653032994e-05,3.2563450775678386e-10,0.001867417451471874,6.639580567651176e-11,0.0005471530641135638,3.894411740940562e-09,1.0940369500718545e-06,2.8445151839183124e-09,1.4547560623153156e-10,2.0994696198748004e-06,5.009604565218521e-05,0.005357118782631204,2.5973048520174077e-06,0.0005868618880878483,7.67997131578988e-09,2.9383133313521666e-09,1.4531531149059652e-07,1.9539595066492313e-07,1.7135810684040113e-07,0.0005684307416618761,0.006537721315760715,2.1413124169891952e-07,0.0013082679926312904,7.927953473654536e-05,8.758963068321258e-08,5.723196446919696e-09,1.1947188911760334e-10,5.580046573935742e-06,1.398027069268367e-11
4.303699628220126e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43791133265326776,0.0753394467061414,0.0063075673144538345,0.0,0.004399851937818768,0.06619750235422861,0.02862187169871348,3.99437479392356e-05,3.2726568855604103e-10,0.0018664411793425978,6.656833589263157e-11,0.0005473779110115375,3.9074950620884775e-09,1.0881765026624294e-06,2.8491474228069153e-09,1.4558749933039134e-10,2.0951254004688606e-06,5.043730120113846e-05,0.005352425791374717,2.5794645711279612e-06,0.0005873618778289244,7.635031279091285e-09,2.9288477643677124e-09,1.460337305624957e-07,1.9535558091151463e-07,1.7239091453513533e-07,0.0005713332126086263,0.006565082182406266,2.1437361595944903e-07,0.0013107147705758368,7.981959415887611e-05,8.769055334285258e-08,5.7198316370935474e-09,1.1971682179133424e-10,5.617514316812397e-06,1.4074587410796625e-11
