Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),H2OX(23),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),CH3X(55),C2H4(47),COX(50),CHOX(53),O(29),C2H4X(215),acetyl(44),CH4OX(63),C2H4X(70),C2H6X(52),C2H3X(214),OH(D)X(68),C2H2X(254),C2HX(261),C2H3X(69),C2H3(46),C2H2(288),C2H2(308),C2H2X(309)
7.053915695877312e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679649846,0.11866996602650268,0.022821567693003954,0.0,2.1806023085026836e-36,2.478296008619951e-24,1.5337803476560214e-52,1.4742143567199366e-36,1.6421856147944768e-84,6.225639988314163e-14,2.9091687891333e-71,6.225639987001975e-14,1.2697650839035431e-48,6.876313619058152e-47,1.9327871593026572e-70,2.2410617962743647e-71,8.926812365789922e-26,9.029439284605934e-53,3.3999929065882213e-12,1.0066774708035375e-13,4.0300707767385503e-16,7.517256779208183e-26,2.783518730522804e-25,4.030064195528497e-16,1.7696904770278266e-36,3.240633436851431e-22,4.879780357018327e-25,1.6009607219657765e-28,1.285588786424242e-47,1.1446050789592453e-34,2.50422555884332e-25,7.570561857379964e-46,3.403816942404688e-64,1.7046858561197306e-67,7.569488357391876e-22,8.331543604874918e-57,1.1536637897262982e-76,7.194949538591702e-58,9.858412074946914e-64,1.6454040594097468e-47,6.809884846472664e-48,2.8937819711007396e-37,1.0660315862656851e-54,3.534416658015508e-61,3.185350219810351e-65,1.2412723276426797e-65,9.990467447123522e-73,6.11115228530608e-82,1.1255923876881839e-83
1.410783737143812e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.452307276792997,0.11866996602304002,0.02282156769295362,0.0,1.7444864840159942e-35,9.91321343280695e-24,1.9237289802238588e-50,1.1793726072195062e-35,8.237940556439158e-82,1.2451285255097386e-13,1.8618707141863402e-69,1.2451285249848626e-13,2.0316261578001183e-47,1.1002076639925367e-45,4.848029134356347e-68,5.621276184200294e-69,3.5707272249319154e-25,5.768050245006756e-51,6.799988693448151e-12,2.0133557949536186e-13,8.060151584307588e-16,3.006894780298789e-25,1.1134074486229908e-24,8.060125239977e-16,1.4157457677884124e-35,1.2943062154908604e-21,3.897119433234578e-24,2.5110433443011724e-27,8.063285705107633e-46,9.156867318415712e-34,1.0016897693639506e-24,2.4184844083687493e-44,8.537819776454482e-62,4.27631789234269e-65,1.5140768493954894e-21,5.323244912611986e-55,5.7876639845924346e-74,2.302376706705177e-56,1.2594793180641325e-61,2.632649178357606e-46,4.346563636612742e-46,2.3150250822419397e-36,1.3180130537859389e-52,8.823291915628859e-59,4.06965497123658e-63,1.5858702226013471e-63,2.5528040047402616e-70,3.123086038904086e-79,5.752324159355092e-81
2.821568072255973e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727678599403,0.11866996601611471,0.02282156769285295,0.0,1.3955950539167914e-34,3.965305032659751e-23,2.4311121437608742e-48,9.434984810524276e-35,4.164091807930009e-79,2.4902575791436355e-13,1.191598004823641e-67,2.490257577044132e-13,3.2506031611632854e-46,1.7603212164745574e-44,1.22530264696201e-65,1.4207343412391945e-66,1.4282913507411527e-24,3.6788422210958285e-49,1.359998026134671e-11,4.026712443178045e-13,1.6120333159331113e-15,1.202750420040694e-24,4.45362519849624e-24,1.6120227626688971e-15,1.1325847720817882e-34,5.16170800961926e-21,3.1070096789769467e-23,3.967476450355313e-26,5.095296046494243e-44,7.32552827364146e-33,4.006751622943885e-24,7.713035637947416e-43,2.157865292835636e-59,1.0807970572659297e-62,3.0288684856640373e-21,3.395471302563238e-53,2.9255920384074443e-71,7.367546764682223e-55,1.606481704079206e-59,4.2122405767675525e-45,2.7668201106672833e-44,1.8520172137833892e-35,1.6708885895339716e-50,2.221268623185997e-56,5.1912864269397096e-61,2.0229510902202632e-61,6.5128021509181356e-68,1.5935399917089436e-76,2.935114806186363e-78
5.643136742480296e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767719882,0.1186699660022641,0.022821567692651614,0.0,1.1164848084887047e-33,1.5861368614656447e-22,3.076668639566551e-46,7.54798857415988e-34,2.1079136938364014e-76,4.980515687520434e-13,7.626228180056815e-66,4.980515679122426e-13,5.2009651122956266e-45,2.8164762020826424e-43,3.101323066801709e-63,3.5959705284659594e-64,5.7131663648609e-24,2.338658016142786e-47,2.7199963373858632e-11,8.053425739323956e-13,3.224077695559656e-15,4.810939451029025e-24,1.7814455531562384e-23,3.2240353591760074e-15,9.060483666989433e-34,2.0523723442047222e-20,2.468652810395465e-22,6.276757843704279e-25,3.224185777079534e-42,5.860474018665281e-32,1.6026939213800574e-23,2.451595426654604e-41,5.461681365932783e-57,2.7352176535229223e-60,6.0605941940225036e-21,2.1586220599336984e-51,1.4809484067982982e-68,2.357575325288203e-53,2.0422412501531312e-57,6.739585619158042e-44,1.7517970217208432e-42,1.4816083836020052e-34,2.1140334333651862e-48,5.593876866067513e-54,6.6004198225122205e-59,2.5720690665178898e-59,1.6561539832359775e-65,8.104442134091014e-74,1.4927624379871918e-75
1.128627408292894e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767439764,0.11866996597456285,0.022821567692248943,0.0,8.9320162205862e-33,6.344662790564073e-22,3.877596400861243e-44,6.038389781059507e-33,1.0626895027062959e-73,9.961031908709989e-13,4.880784492944022e-64,9.961031875118035e-13,8.321541047211931e-44,4.506232336597683e-42,7.817479651523718e-61,9.064317097881224e-62,2.2852667706099338e-23,1.4769494673293988e-45,5.4399929505741676e-11,1.6106852330404009e-12,6.448199349467657e-15,1.924325539915929e-23,7.12574430404933e-23,6.44802902915824e-15,7.248073716103488e-33,8.112627401172379e-20,1.948245585988082e-21,9.888388618925997e-24,2.031690846811309e-40,4.688458861587398e-31,6.41072033536041e-23,7.740744635374143e-40,1.3767113563917447e-54,6.89253103083473e-58,1.2132615354005391e-20,1.363284542281563e-49,7.465667001406971e-66,7.543972864028741e-52,2.5788586482126643e-55,1.0783334934038203e-42,1.4384874442621017e-40,1.1852777574061825e-33,4.585470188635589e-46,2.9840623589456326e-51,8.337246576120789e-57,3.248890415084972e-57,4.1840264004750145e-63,4.094883297110779e-71,7.542581210363385e-73
2.257254876382623e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072766879529,0.11866996591916036,0.0228215676914436,0.0,7.145832359453412e-32,2.537954114400277e-21,4.8308293779181674e-42,4.8307092039005005e-32,5.2961185032522e-71,1.992206436883262e-12,3.123699217403008e-62,1.9922064234465326e-12,1.3314453006517594e-42,7.209565895658088e-41,1.9479485690396036e-58,2.2586256213171216e-59,9.141067790037423e-23,9.207673099697486e-44,1.0879986139694457e-10,3.2213705507717078e-12,1.289657916218791e-14,7.696899350278338e-23,2.8502670554390103e-22,1.289589027947059e-14,5.797957067702738e-32,3.1700688618881866e-19,1.5173068306213314e-20,1.539770099835733e-22,1.2654538666618452e-38,3.750890026088036e-30,2.5642435494142764e-22,2.412417468166847e-38,3.4304191841445634e-52,1.7163618917813847e-55,2.431093664687936e-20,8.499184000020206e-48,3.720182369226713e-63,2.4139024076947604e-50,3.2138433737020704e-53,1.7253325885615334e-41,8.791209556495868e-39,9.48207755205751e-33,5.581894285575441e-44,7.252897253760939e-49,1.0396350218420793e-54,4.051315063686352e-55,1.0435368072802813e-60,2.0425570939591476e-68,3.7624822220576663e-70
4.514509812562081e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727657590586,0.1186699658083554,0.022821567689832917,0.0,5.717016414751192e-31,1.0152483581055016e-20,5.875900161483982e-40,3.864562811528841e-31,2.577140723042895e-68,3.9844129360049305e-12,1.9991635583805517e-60,3.984412882258424e-12,2.130308215459756e-41,1.1534006750036877e-39,4.73920686937285e-56,5.495020312881883e-57,3.6564274641106482e-22,5.599108302240514e-42,2.175997236890976e-10,6.442741184295525e-12,2.5793921861245912e-14,3.0784373594337037e-22,1.1400822220184135e-21,2.5791108441289578e-14,4.637562439836487e-31,1.2117725166574554e-18,1.1519292368821786e-19,2.340603841534187e-21,7.694560189070152e-37,3.0008966670201277e-29,1.0256616925876754e-21,7.331925608994026e-37,8.345695175226362e-50,4.1703462955279723e-53,4.880469512301459e-20,5.168343725990622e-46,1.809802046288e-60,7.723407016480183e-49,3.9047052279715765e-51,2.760528664797441e-40,5.10535744333093e-37,7.58543031286123e-32,6.43550997739221e-42,1.6738869993856418e-46,1.2646379939132604e-52,4.928182087665176e-53,2.5390580484320647e-58,9.939105361173208e-66,1.8310116860062134e-67
6.771764748741539e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072764638588,0.11866996569755044,0.022821567688222234,0.0,1.634766937682201e-30,2.1574957120392068e-20,3.783343570842304e-39,1.1472913065662511e-30,2.1640429883459755e-67,5.976619442223204e-12,1.135065111715364e-59,5.9766193280127486e-12,8.05938097582558e-41,4.397128588645945e-39,3.512840691007481e-55,4.073063974779321e-56,7.769908811101447e-22,3.086211927116807e-41,3.2639958449099797e-10,9.664111815880547e-12,3.8691882522403614e-14,6.541206084393474e-22,2.4226385720845223e-21,3.868582228410289e-14,1.3259211099688132e-30,2.4966216122678015e-18,3.1970169661685356e-19,8.408410933195047e-21,4.219567646470391e-36,8.580978079982939e-29,2.179478607323708e-21,3.3634668145950455e-36,6.186027741754147e-49,3.10552294311153e-52,7.343556948826805e-20,2.8487845658479304e-45,1.5236814788662364e-59,3.624683418902279e-48,2.524123376369854e-50,1.0443634279782353e-39,2.4944233124317526e-36,2.1689209020895413e-31,3.2882087089072194e-41,8.983389642267631e-46,8.177970694703705e-52,3.1868945748929173e-52,1.8890835596391358e-57,8.373307200136613e-65,1.5425920883952472e-66
1.1286274621100456e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727623976474,0.11866996547594051,0.022821567685000863,0.0,7.513580202032869e-30,5.965435147723735e-20,1.5596486560166045e-37,5.3741414616007056e-30,2.779226247860545e-65,9.961032483045654e-12,3.051353536528743e-58,9.961032167291154e-12,6.360521462473473e-40,3.6151158914999644e-38,2.54071057281153e-53,2.9458427571455347e-54,2.1481515597803127e-21,7.047286144951001e-40,5.439993001337878e-10,1.61068530712957e-11,6.449052409544256e-14,1.8081137055862334e-21,6.697625353426633e-21,6.447323285212186e-14,6.0916096391781035e-30,6.4013008477318335e-18,1.3483578654542922e-18,5.958270823489603e-20,1.0046773305280204e-34,3.9438614828641663e-28,6.025243109403288e-21,4.4859181612949405e-35,4.473867342335467e-47,2.7365095469357017e-50,1.2324578176539637e-19,6.505208971377178e-44,2.4114448559120398e-57,5.052359487394663e-47,9.976429082376483e-49,8.242201857050293e-39,6.45036055219629e-35,9.967025708616697e-31,1.7799597995474937e-39,1.0013594057386737e-43,3.2390404489156226e-50,1.2622573928277104e-50,1.3142117254966339e-55,1.0349425114641353e-62,1.9069872147977332e-64
1.5251276489388133e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727604294757,0.11866996528130504,0.022821567682171598,0.0,1.6553025106639012e-29,1.0480237448723166e-19,6.818373196634509e-37,1.214017526949051e-29,1.3875331685057101e-64,1.3460461146619202e-11,1.2642941428089985e-57,1.3460460591930253e-11,1.7313588539120268e-39,1.0237806906319656e-37,1.1994568278895935e-52,1.3907036136996176e-53,3.773709117062881e-21,2.657598840327085e-39,7.351126840414811e-10,2.1765381197268232e-11,8.715118340446496e-14,3.1759785054230847e-21,1.1765588578463976e-20,8.712023985251137e-14,1.3417428826670916e-29,1.072559577505011e-17,2.8390962014005407e-18,1.5363928827679402e-19,3.9779929154128484e-34,8.688554020963244e-28,1.0584268321917024e-20,1.4891818731849563e-34,2.112058164607696e-46,1.5511119326528381e-49,1.6741436881276772e-19,2.4531840673316088e-43,1.5063660969398313e-56,1.6643562190932457e-46,4.166673773759404e-48,2.243560813614073e-38,2.6041239908617326e-34,2.195631811410343e-30,8.883883305086794e-39,6.085853815988682e-43,1.3533310035714482e-49,5.273966688238271e-50,5.943077948501172e-55,4.955744959640603e-62,9.131602861745156e-64
1.921627835767581e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727584613034,0.11866996508666959,0.022821567679342333,0.0,3.1026111964815644e-29,1.6251930460997754e-19,2.3172125967427145e-36,2.3160933446589725e-29,6.304117262771194e-64,1.6959889833600803e-11,3.7895371153404496e-57,1.695988897348919e-11,3.927598991571085e-39,2.318245711347322e-37,4.735121273945824e-52,5.490093542203057e-53,5.851647344296199e-21,7.951051264881636e-39,9.26226063032457e-10,2.74239093168445e-11,1.098144173189405e-13,4.924181320495284e-21,1.8243676548145416e-20,1.0976558335515235e-13,2.5143031086635214e-29,1.5869112713388637e-17,5.073043948839516e-18,3.2941650278505445e-19,1.147193440056404e-33,1.6285118944808385e-27,1.6411671252359278e-20,3.772063807293145e-34,8.337671725770352e-46,5.660877692879897e-49,2.1203533557813934e-19,7.339514341565594e-43,6.082723190091731e-56,4.454818474401359e-46,1.4504722210275882e-47,5.08953575921728e-38,7.16626507145596e-34,4.1149985302774756e-30,2.630374554992167e-38,1.9065947637385645e-42,4.714903954627655e-49,1.8374258636978354e-49,2.388123841860101e-54,2.2819241688221184e-61,4.204989669462239e-63
2.3181280225963487e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072756493131,0.11866996489203413,0.02282156767651307,0.0,5.154013901181197e-29,2.319391729954241e-19,6.308729596748776e-36,3.9122699029635083e-29,2.0848332903483586e-63,2.045931854237552e-11,9.74080852383536e-57,2.0459317314939925e-11,7.599942783785828e-39,4.547246196211882e-37,1.4229717211885734e-51,1.6498410089108578e-52,8.350758300900323e-21,1.9302096096783724e-38,1.1173394374459012e-09,3.308243743046604e-11,1.3248016692435335e-13,7.026373739518667e-21,2.6034525601393967e-20,1.3240937822200327e-13,4.1758206899014547e-29,2.1681423916864066e-17,8.067797650509884e-18,6.062197919698965e-19,2.8280063262189616e-33,2.7052168601008633e-27,2.3419828690339918e-20,8.177224524796986e-34,2.505545869000931e-45,1.7693465514680618e-48,2.570774740857172e-19,1.7817588072517945e-42,2.1067564125290855e-55,9.8690199678366e-46,3.9228603408751894e-47,9.848307508104378e-38,1.749140895013274e-33,6.835197893110266e-30,7.419628251735634e-38,6.193984925184407e-42,1.2760018053212958e-48,4.972688181119151e-49,7.165550424933646e-54,7.550945007319867e-61,1.391506601553696e-62
3.111128396253884e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727525567865,0.11866996450276324,0.02282156767085454,0.0,1.0908606627049822e-28,3.9733304747525297e-19,2.8061529211721984e-35,8.572912870233425e-29,1.165062440826424e-62,2.745817600936567e-11,4.213966236323492e-56,2.745817390684482e-11,1.992917870589044e-38,1.2552344193873046e-36,7.092890513861869e-51,8.22352843657629e-52,1.430452824996263e-20,7.095907156169784e-38,1.499566175887383e-09,4.4399493644199596e-11,1.778176827943833e-13,1.2033567264290417e-20,4.459434641645007e-20,1.776934547399953e-13,8.835165436345428e-29,3.4590437583464775e-17,1.5939374202233753e-17,1.465726705971509e-18,1.1265759077469833e-32,5.7254890590203856e-27,4.011466338142506e-20,2.626552139217231e-33,1.2488552893998648e-44,1.1857346972739195e-47,3.4811729660835496e-19,6.550202003073254e-42,1.615384835148858e-54,3.165147167482964e-45,1.6467498149102015e-46,2.582504335065781e-37,6.900102946457437e-33,1.4464909172596064e-29,3.832494745864558e-37,4.187622800219712e-41,5.3614115061511636e-48,2.0894081238785202e-48,3.428619135701532e-53,4.0956797200529454e-60,7.548126098679719e-62
3.90412876991142e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072748620442,0.11866996411349233,0.02282156766519601,0.0,1.9740935945935232e-28,6.061001346254653e-19,8.927502032230857e-35,1.5981708107261503e-28,4.457056186878702e-62,3.445703355709802e-11,1.2572643311039982e-55,3.445703035012794e-11,4.2965276758124e-38,2.7923794569116037e-36,2.4882713264862505e-50,2.8848688950835584e-51,2.1818964480592833e-20,1.9777724377170507e-37,1.8817928973667144e-09,5.57165498358686e-11,2.2316540375841776e-13,1.8351536026943236e-20,6.801791280676648e-20,2.2297179363585244e-13,1.5983422151854496e-28,4.932762228760283e-17,2.704446184572701e-17,2.9344527203063083e-18,3.183053765827906e-32,1.0360880480842416e-26,6.118376444963133e-20,6.466200451452147e-33,4.3810144441206515e-44,4.452700475840637e-47,4.407177808932536e-19,1.8256820547630753e-41,6.504685220813463e-54,8.001196829151518e-45,5.103158739897155e-46,5.567620389539122e-37,1.9265121473285635e-32,2.617327243586655e-29,1.2433427057322265e-36,1.5440475241531387e-40,1.6627455958367547e-47,6.479976541159495e-48,1.1711302550447052e-52,1.529237995193616e-59,2.818450556408535e-61
4.697129143568955e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727446840974,0.11866996372422148,0.02282156765953748,0.0,3.2545865992472074e-28,8.611194998977236e-19,2.4095199930103052e-34,2.695476635071231e-28,1.439242477104851e-61,4.1455891190913406e-11,3.238444270987905e-55,4.145588663494123e-11,8.26853990997783e-38,5.493181769919768e-36,7.381850205029155e-50,8.558285920872682e-51,3.099748232686527e-20,4.750825376259413e-37,2.2640196007599305e-09,6.703360600401181e-11,2.685246354207279e-13,2.6066361112736458e-20,9.662691813001135e-20,2.6824401544429923e-13,2.6342198135405144e-28,6.559012464915435e-17,4.181379273319766e-17,5.259574483091279e-18,7.740582488549073e-32,1.7080804821627786e-26,8.691612284459954e-20,1.3837043985032623e-32,1.2996599293779781e-43,1.4013327799565816e-46,5.349823412665233e-19,4.38550940008299e-41,2.2545757624503736e-53,1.7719460756171174e-44,1.3565327644140812e-45,1.0714728782620743e-36,4.5719596723264936e-32,4.314485482057348e-29,3.392340516416304e-36,4.800251225474134e-40,4.423499041954208e-47,1.7239203668442255e-47,3.4143133670774746e-52,4.846592068646103e-59,8.932935601700835e-61
5.4901295172264905e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072740747754,0.11866996333495063,0.022821567653878952,0.0,5.016780089562478e-28,1.1631036123245722e-18,5.799075970174518e-34,4.225920805506202e-28,4.117169006029423e-61,4.845474891211839e-11,7.49810196001336e-55,4.84547427588592e-11,1.4638235764485842e-37,9.868654050571086e-36,1.944417907139541e-49,2.254256242144246e-50,4.1865553691560147e-20,1.0241489407442481e-36,2.6462462857901985e-09,7.835066214827007e-11,3.13896177247246e-13,3.5198545166913617e-20,1.3050005983774962e-19,3.135100273594604e-13,4.0591189085947224e-28,8.301999434307026e-17,6.044033956484716e-17,8.697799524695045e-18,1.6877127115929696e-31,2.632806823601013e-26,1.1738213956362343e-19,2.6691156907790205e-32,3.423262653351258e-43,3.959289861287298e-46,6.309364487434905e-19,9.454016927790246e-41,7.002955649702073e-53,3.5610256782176696e-44,3.2247004542751935e-45,1.8968869971950578e-36,9.589787211525741e-32,6.649664427168326e-29,8.080230494538206e-36,1.2989493516680799e-39,1.052435851146932e-46,4.1015759791085454e-47,8.878597486018707e-52,1.3667480136268776e-58,2.5192403431917393e-60
7.076130264541561e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727328750653,0.11866996255640898,0.022821567642561897,0.0,1.0437508043333773e-27,1.9083065094773807e-18,3.20885903332552e-33,8.993166552427125e-28,4.242406745763847e-60,6.245246461723575e-11,3.660972478254844e-54,6.245245452289992e-11,3.9855148791879365e-37,2.7108178046274784e-35,1.4585302075733636e-48,1.690823082091592e-49,6.868201652527643e-20,4.2120197527500746e-36,3.410699600635218e-09,1.0098477436497169e-10,4.0467906781531384e-13,5.771975635782843e-20,2.140712225197078e-19,4.040233833824081e-13,8.43815714445878e-28,1.199978127939042e-16,1.0927038007564534e-16,2.0329985798347126e-17,6.94947243069155e-31,5.476949982448567e-26,1.9254222487001418e-19,8.278546496059447e-32,2.56747855838009e-42,3.2417533435431493e-45,8.279249599321416e-19,3.888226979802328e-40,8.144050502892575e-52,1.2715425079678251e-43,1.7610062030863281e-44,5.164617531246429e-36,3.413698058829178e-31,1.3830318715234251e-28,3.7158162236686956e-35,8.087434508058262e-39,5.7672469825795025e-46,2.247705342658545e-46,6.547871436840321e-51,1.3742397909306025e-57,2.5337792895526384e-59
8.662131011856632e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072725002378,0.1186699617778674,0.022821567631244842,0.0,1.88074607971466e-27,2.841710197983255e-18,1.1207253691323929e-32,1.641338090788031e-27,2.1022960976889968e-59,7.645018067234429e-11,1.1841461074616488e-53,7.645016564229586e-11,8.799238968975623e-37,5.996539090281696e-35,6.097614631384368e-48,7.068477944949267e-49,1.0226788695169877e-19,1.2211178937837718e-35,4.1751528419069055e-09,1.2361888648598655e-10,4.955170393721059e-13,8.590839160199257e-20,3.187250323360071e-19,4.945118694418966e-13,1.5192873778899262e-27,1.5903321374128958e-16,1.7300344677299064e-16,3.9582388074389614e-17,2.0075661665321974e-30,9.867714039604455e-26,2.8665559098836504e-19,1.9717474801907718e-31,1.0732855819159054e-41,1.352730774169488e-44,1.0316828425962365e-18,1.1272631713004167e-39,4.0136846683731925e-51,3.397978201035685e-43,6.137080529819875e-44,1.1402491618689997e-35,8.853490730469229e-31,2.4913349330759135e-28,1.1412161157059143e-34,2.98803369271292e-38,2.0151186135999036e-45,7.853862340551946e-46,2.73146227244004e-50,6.779530171694892e-57,1.2502105403728392e-58
1.0248131759171703e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.452307271712969,0.11866996099932592,0.022821567619927787,0.0,3.0752690028084737e-27,3.963320646744802e-18,3.075332820864486e-32,2.7048659676756644e-27,7.548183299108083e-59,9.044789707734695e-11,3.090106024762066e-53,9.044787611706301e-11,1.6951419343736596e-36,1.156268008804095e-34,1.921809663882705e-47,2.2277236455634928e-48,1.4262301377694438e-19,2.892906642759545e-35,4.939606009606972e-09,1.4625299851132376e-10,5.864127807420879e-13,1.1975733644773332e-19,4.444556349479225e-19,5.849754926898319e-13,2.482337663582057e-27,1.9924689016408356e-16,2.506881670237553e-16,6.827864274031546e-17,4.75810640425397e-30,1.6132841898476088e-25,3.997140153409311e-19,3.994281175410792e-31,3.3824668501848347e-41,4.275253880171698e-44,1.2422099391589773e-18,2.6705959428196667e-39,1.4488360106221583e-50,7.618359960421837e-43,1.6801486703524087e-43,2.1966536900087888e-35,1.9060698787516586e-30,4.0724449612939955e-28,2.811911354226243e-34,8.582727982471934e-38,5.529878032117808e-45,2.1553063819854744e-45,8.6051130332356e-50,2.430758377834673e-56,4.4832550325532085e-58
1.1834132506486774e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727092570017,0.11866996022078449,0.022821567608610732,0.0,4.691787442709198e-27,5.273142793293323e-18,7.242359739530444e-32,4.147729833658709e-27,2.2293502792203043e-58,1.0444561383214966e-10,7.037513543768313e-53,1.0444558594720746e-10,2.9709096111116997e-36,2.0283323487800237e-34,5.084962374299259e-47,5.894177559207911e-48,1.8974735074695726e-19,5.999775217012581e-35,5.704059103735998e-09,1.6888711044099126e-10,6.77368566229402e-13,1.5925937050717292e-19,5.912573484153197e-19,6.754142600817415e-13,3.78432176275138e-27,2.4009183526867423e-16,3.4112369414019085e-16,1.0815975483786506e-16,9.909441560456458e-30,2.460959770617161e-25,5.31709346613146e-19,7.24763075716136e-31,8.949095293184197e-41,1.146461175354183e-43,1.4595061968056347e-18,5.5387865230470925e-39,4.365373160554874e-50,1.518468225146611e-42,3.9397294494244536e-43,3.8498678771484516e-35,3.620284858335301e-30,6.211295841769302e-28,5.986379931975404e-34,2.098019035700821e-37,1.2996487130959486e-44,5.0655879716450655e-45,2.274148160670485e-49,7.170449011756334e-56,1.322704500472148e-57
