Time (s),Volume (m^3),n-heptane,Ar,He,Ne,N2,X(1),C2H4(2),C4H8-1(3),C4H8-2(4),C2H5X(5),H(6),C6H12-1(7),C6H12-2(8),C6H12-3(9),C6H12(10),C6H12(11),HX(80),C2H3X(137),H2(190),C4H7X(141),C4H7(69),C4H7X(140),C4H7(68),C4H7X(145),C4H7(373),C4H8(73),C2H6(343),C2H5(67),C4H8(187),C4H7X(654),C4H9X(153),C4H9(85),C4H9X(171),C4H9(111),SX(161),C6H11(102),SX(159),C6H11(100),S(1018),S(1027),SX(986),C4H7X(146),C6H13(202),SX(346),SX(249),C6H13(203),S(1590),SX(1543),SX(785),C8H17(813),S(1757),SX(1703),SX(1546),S(1593),S(1942),SX(1880),SX(1706),S(1760),S(2145),SX(2073),SX(1883),S(1945),S(2366),SX(2286),SX(2076),S(2148),S(2603),SX(2515),SX(2289),S(2369),S(2858)
1.3478951359381962e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282583738143,0.66999999999983362,1.272789322832754e-20,1.1416177949883495e-23,6.4438944509903506e-19,8.0108461793863181e-28,9.6005779024545905e-36,2.282632149529156e-28,0.0,3.069217372549427e-36,2.0292334897596937e-37,1.6644781190679388e-13,1.6644882581354888e-13,5.0020957304786195e-19,4.1479404237114729e-19,6.5596549733760352e-21,1.5845935345183996e-19,1.2559733799983199e-21,5.1253866478155608e-20,2.3199630668370658e-24,3.2441313660082213e-27,7.4844263279429472e-22,1.9567382707753763e-24,1.1817865834407618e-21,7.6841438063156644e-23,1.0817319228819859e-24,1.723197915436702e-26,3.7621279804255938e-25,5.842298903067569e-27,6.2896635538246131e-26,1.2079814785984795e-27,1.492254391547968e-26,2.2339652212671667e-28,3.1866002561507755e-33,3.7844369941626883e-30,5.1875578489392477e-29,6.4731244260400814e-26,4.3531573571944172e-30,6.3455949390489671e-29,1.4071872760644965e-29,2.1341334064289246e-31,1.6325441721602459e-34,1.6476145997127843e-33,2.660716382045721e-34,3.9411853914077416e-36,3.1109829921887802e-39,2.3178994045340039e-38,2.9362620429630127e-39,4.217185926143181e-41,3.4221479303681222e-44,1.9764760022305764e-43,2.0648619991951859e-44,2.8529330171064431e-46,2.3670900715575613e-49,1.1030790797404269e-48,9.8691620785515868e-50,1.3156003181807162e-51,1.1113855992991784e-54,4.3208499853777571e-54,3.4102982882365084e-55,4.387337238870209e-57,3.7618996688610758e-60,1.2543540815332087e-59,8.940088327393053e-61,1.1090682477620595e-62,3.9367689830506114e-65
1.4181178613236516e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282583737622,0.66999999999983106,1.5067621979228745e-20,1.4607491564453793e-23,6.9849280452914837e-19,8.1355812795652638e-28,1.1757523911078893e-35,3.0466103352956994e-28,0.0,4.0166475020492991e-36,2.8474992440518699e-37,1.6903738268853457e-13,1.6903851012930978e-13,5.5573967589664508e-19,4.393998980843191e-19,6.9540811180538079e-21,1.758557316792275e-19,1.3947703589475537e-21,6.0602515494976631e-20,2.4599299931125059e-24,3.2441313660081811e-27,8.7952117303096383e-22,2.1214341463498672e-24,1.2433553758374763e-21,8.4644921931679021e-23,1.2231730863366838e-24,1.9493683894760412e-26,4.5045875082784674e-25,7.0056654962601445e-27,7.7491707458473929e-26,1.461801729237742e-27,1.9446114264274913e-26,2.9186846077189904e-28,4.1634263407663943e-33,4.9878553533036536e-30,7.1413698760915123e-29,8.0662951817908164e-26,5.286727968801283e-30,7.9778156966875817e-29,1.8701778095739435e-29,2.8439807611961157e-31,2.1995973394102059e-34,2.3093003663478454e-33,3.9385928286890755e-34,5.8555132861062884e-36,4.670825211451169e-39,3.6300730288815808e-38,4.8507759816507395e-39,7.0033448347820409e-41,5.7437329926236953e-44,3.4637794332477337e-43,3.8102350074517067e-44,5.3007637489906207e-46,4.4465448535672965e-49,2.1628089701982021e-48,2.0325151567989156e-49,2.7311281494227122e-51,2.3333862430945962e-54,9.4556730162251778e-54,7.8166778787128781e-55,1.0144964880669202e-56,8.7993914310062009e-60,3.0521860188558709e-59,2.2716825771112581e-60,2.8446164853732006e-62,1.0529986051356889e-64
1.488340586709107e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282583737177,0.66999999999982884,1.7645530043464391e-20,1.8415305969301099e-23,7.533655757098397e-19,8.2442855807466578e-28,1.4222028552559929e-35,3.9989283011335228e-28,0.0,5.1796385502754543e-36,3.9262196975812988e-37,1.7129411772156173e-13,1.7129536217321651e-13,6.1288248630810537e-19,4.6313363751801454e-19,7.3347108463668154e-21,1.9368763682284629e-19,1.5371236201022991e-21,7.0941255498222511e-20,2.595052910918517e-24,3.2441313660081603e-27,1.0232809865267151e-21,2.2884855960459408e-24,1.3049241682341904e-21,9.2535657625673173e-23,1.3727948763258611e-24,2.1886862665573733e-26,5.3402884779534704e-25,8.3165383796408655e-27,9.433641038305161e-26,1.751722483657874e-27,2.4981046211543486e-26,3.7582571392441615e-28,5.3612070286596545e-33,6.47785994790255e-30,9.6646670254303133e-29,9.9270943230569953e-26,6.353592438634446e-30,9.9032983440561967e-29,2.448151459442019e-29,3.7320468328562769e-31,2.9171488040006037e-34,3.1784782228612778e-33,5.7115287585250843e-34,8.5199076833282484e-36,6.8646144953633776e-39,5.5520481138715125e-38,7.8085558088659511e-39,1.1327707413975624e-40,9.3844597087155797e-44,5.8965911163644238e-43,6.8162944507039922e-44,9.5429534191194028e-46,8.0886515202193079e-49,4.0989417274897454e-48,4.0393091238834941e-49,5.4680152879208452e-51,4.7219685552691731e-54,1.9913998604717922e-53,1.7218549810018726e-54,2.2531856580581218e-56,1.9758223391180028e-59,7.1202485126855489e-59,5.5277604099584004e-60,6.9830978241351824e-62,2.6928681122082973e-64
1.5585633120945624e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282583736783,0.66999999999982696,2.0463742586420347e-20,2.2906600502770592e-23,8.0890649424300539e-19,8.338847275404321e-28,1.701237071143615e-35,5.1702524265018422e-28,0.0,6.5909491421999249e-36,5.3279901279035462e-37,1.7325722692431713e-13,1.7325859148608293e-13,6.7144801159622335e-19,4.8595646067995224e-19,7.7008896918911728e-21,2.1186976323799675e-19,1.682351667409751e-21,8.2292281238720587e-20,2.7250952533756222e-24,3.2441313660081531e-27,1.1798881888276911e-21,2.4575827620410328e-24,1.3664929606309044e-21,1.0047103487411886e-22,1.5303231199286285e-24,2.4407127482369988e-26,6.2742714224929789e-25,9.7829987395428648e-27,1.1359914758705992e-25,2.0803053846406094e-27,3.1676736676996741e-26,4.7758577688354125e-28,6.813020453077831e-33,8.3011728025491535e-30,1.287817981916535e-28,1.2079841352495716e-25,7.5634929364373184e-30,1.2152746230466185e-28,3.1610142653912904e-29,4.8295377343545138e-31,3.8137362937067008e-34,4.3033443425157626e-33,8.1292823450328381e-34,1.2163889805669104e-35,9.8951419496034545e-39,8.3108496698000919e-38,1.2276497205833934e-38,1.7887675888426228e-40,1.4961942865571668e-43,9.7756079331311492e-43,1.1852741886784407e-43,1.669113159563484e-45,1.4287535794055912e-48,7.5297587271037646e-48,7.7684105732401777e-49,1.0588612714825051e-50,9.2372827044890651e-54,4.0481107053312325e-53,3.6560147757691568e-54,4.8211377424706805e-56,4.2718597912905807e-59,1.5973635221216021e-58,1.2920563124401746e-59,1.6458126188607463e-61,6.604725153965669e-64
1.699008762865473e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.2733228258373615,0.66999999999982374,2.6823861500046855e-20,3.4211439467877667e-23,9.2164444212842002e-19,8.4922056192217258e-28,2.3639101460387734e-35,8.304500677893207e-28,0.0,1.0302562234430323e-35,9.406678878803334e-37,1.7644092931711608e-13,1.7644254205947397e-13,7.9217677287499612e-19,5.2877810620470303e-19,8.3883206130967351e-21,2.4896353947568442e-19,1.9788639874636298e-21,1.0809699361830793e-19,2.9693618323210057e-24,3.2441313660081151e-27,1.5321406680138857e-21,2.8008482573860663e-24,1.4896305454243311e-21,1.1632201378398287e-22,1.8679593535257657e-24,2.9810655777560433e-26,8.456261576865161e-25,1.321344419524033e-26,1.6002261197505759e-25,2.8632750515013433e-27,4.9198774380036654e-26,7.4458990136184549e-28,1.0622568487305806e-32,1.3155231730852824e-29,2.1942897572814768e-28,1.7358006868561637e-25,1.0450948649754459e-29,1.7749402047372832e-28,5.0810939060758894e-29,7.7936172980273351e-31,6.2753146589617428e-34,7.5521150800865132e-33,1.5682058780989495e-33,2.3594122501470997e-35,1.9547278829287065e-38,1.7617630080656238e-37,2.8602684618356508e-38,4.2008967713420321e-40,3.5792331854035478e-43,2.5213097618676853e-42,3.3623824141957823e-43,4.7870089631720943e-45,4.1784819342138719e-48,2.3840787031499063e-47,2.709712337506636e-48,3.7443726181012492e-50,3.3367355666731359e-53,1.5896428527722935e-52,1.5859154766014623e-53,2.1264668754874822e-55,1.9291094767781098e-58,7.8784755676156463e-58,7.0683211215924883e-59,9.1846367103774656e-61,4.10086877214963e-63
1.8394542136363836e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282583735668,0.66999999999982118,3.4142791415637162e-20,4.9071764944611288e-23,1.0361172228643453e-18,8.6073144261863531e-28,3.1765806426030292e-35,1.2741873824716461e-27,0.0,1.5465494457962225e-35,1.5813032823941168e-36,1.7883054493326679e-13,1.7883241456608471e-13,9.1675307647611452e-19,5.6780045132785301e-19,9.015153994115833e-21,2.8653634346830049e-19,2.2794983072815248e-21,1.3810395074780908e-19,3.1922606919109885e-24,3.2441313660080907e-27,1.9369573861059745e-21,3.1494265471417106e-24,1.6127681302177564e-21,1.319237757675854e-22,2.2337342080465312e-24,3.5666618345098804e-26,1.1086944943873542e-24,1.7355395522165767e-26,2.1798606110430654e-25,3.8294180169187305e-27,7.3407408546591562e-26,1.1145945379637446e-27,1.59020452643087e-32,2.0005964904313018e-29,3.5641834430018943e-28,2.4092859103162734e-25,1.4025215537304882e-29,2.5024850759198035e-28,7.8300242226974609e-29,1.2050052554411361e-30,9.8818685998137345e-34,1.2601139857327529e-32,2.856465969854937e-33,4.3178519092527949e-35,3.6386013501490561e-38,3.495352284958693e-37,6.193757450896655e-38,9.1588923353478224e-40,7.9367629712156842e-43,5.9854728682394995e-42,8.7150818310134168e-43,1.2523399746903079e-44,1.1125534915283648e-47,6.8192835197520368e-47,8.4665123217155485e-48,1.1834736687809632e-49,1.0745528858890177e-52,5.5136581268783778e-52,6.0110442682092212e-53,8.1708810939745767e-55,7.5624770976357953e-58,3.3326043606202398e-57,3.2679017796745722e-58,4.3136001931077337e-60,2.1056581953983265e-62
1.9798996644072945e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282583735318,0.6699999999998193,4.2401535224825687e-20,6.8039053387494428e-23,1.1518771107643086e-18,8.6933781614672665e-28,4.1506704824183265e-35,1.881039551258797e-27,0.0,2.2435152664167738e-35,2.5492008943026247e-36,1.8061717913985169e-13,1.8061931250285451e-13,1.0442509176325798e-18,6.0309876410756552e-19,9.582457408845703e-21,3.2406417917418827e-19,2.5800532406798243e-21,1.7233627483363419e-19,3.3941360361397866e-24,3.244131366008072e-27,2.3946579808716769e-21,3.5019469909387725e-24,1.7359057150111814e-21,1.4705702328562261e-22,2.6252843519276993e-24,4.1937070728601186e-26,1.4199488937968973e-24,2.2262114005738793e-26,2.8858850552385931e-25,4.995600564155687e-27,1.0584255258064409e-25,1.6116192175226813e-27,2.2994387091271396e-32,2.9373844093388093e-29,5.5576348187661711e-28,3.2470599861599464e-25,1.8360199879580812e-29,3.4241142966652708e-28,1.164048077901982e-28,1.7965346665606085e-30,1.4990058222551942e-33,2.0141104365829952e-32,4.9535263284955573e-33,7.5181552983777573e-35,6.4368665317030141e-38,6.5508497323950179e-37,1.2586135642890249e-37,1.8720302481137895e-39,1.647627005950997e-42,1.3214089604570853e-41,2.0852831761992545e-42,3.0202072882140656e-44,2.7258617901304833e-47,1.7814681207784127e-46,2.3958392708707105e-47,3.3814724542366449e-49,3.1211551093904911e-52,1.7101621591349893e-51,2.0177145935693824e-52,2.7739210791708326e-54,2.61188482351609e-57,1.229766149915483e-56,1.3032745063542597e-57,1.7424409817673929e-59,9.1867833974487179e-62
2.1203451151782053e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282583735051,0.66999999999981796,5.1570978681820375e-20,9.1658415345964815e-23,1.2685857567153063e-18,8.7575304731431949e-28,5.2963236910228043e-35,2.687088721210172e-27,0.0,3.1607884824739925e-35,3.963872947636274e-36,1.819489355085918e-13,1.8195133797774697e-13,1.1739526580287902e-18,6.3483849787954908e-19,1.0092783376443547e-20,3.6110494082351885e-19,2.8769785780194566e-21,2.1076209676628941e-19,3.5758624605288207e-24,3.2441313660080591e-27,2.9053367333964307e-21,3.8573736554177567e-24,1.8590432998046057e-21,1.6155515869131842e-22,3.040314733602412e-24,4.8585137286969341e-26,1.7823872610177231e-24,2.7981765408458036e-26,3.7278383876513672e-25,6.376524178114055e-27,1.4817033551986857e-25,2.2617039991964433e-27,3.2271428946182739e-32,4.1841499699936795e-29,8.3661541220987141e-28,4.2668090736034198e-25,2.3526968113805306e-29,4.566136221547738e-28,1.6778570036857261e-28,2.5959324814673032e-30,2.2018883210286307e-33,3.102465674642896e-32,8.2344927348256855e-33,1.2541945725014051e-34,1.0899591379779385e-37,1.1691113367616085e-36,2.4217161763125061e-37,3.6202424807256766e-39,3.2324409178573967e-42,2.7415798992552357e-41,4.6604424259565856e-42,6.7958240448262124e-44,6.2225089756734478e-47,4.3098331741932952e-46,6.2369813113427438e-47,8.8759051648016816e-49,8.3142527153879233e-52,4.8329519755558622e-51,6.1268717690398638e-52,8.5046602965323321e-54,8.1304034443693353e-57,4.0614881180551381e-56,4.6163114037206316e-57,6.2389834333933443e-59,3.5246926158794409e-61
2.260790565949116e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282583734852,0.66999999999981708,6.1614932301789932e-20,1.2046272336419348e-22,1.3859880357176058e-18,8.8052341382596187e-28,6.6225463259064697e-35,3.7314061131008028e-27,0.0,4.3420200792923495e-35,5.9732755270658905e-36,1.8293922453925394e-13,1.8294190035576626e-13,1.3053087654969622e-18,6.6323900596330031e-19,1.0549578792797094e-20,3.97296798724328e-19,3.1673639843048816e-21,2.5330396858849885e-19,3.7386362688221414e-24,3.2441313660080505e-27,3.4689563812522923e-21,4.2149253565939312e-24,1.9821808845980296e-21,1.7529903195925846e-22,3.4766498589095436e-24,5.5575844664671685e-26,2.1987020317253098e-24,3.4557625271678502e-26,4.7136981133859855e-25,7.9845379164992499e-27,2.0216262659567531e-25,3.0925914608641673e-27,4.4129373245596219e-32,5.8050128333925967e-29,1.2213794635459209e-27,5.4850173108902713e-25,2.9593328882723738e-29,5.9546324947129031e-28,2.3543660306572881e-28,3.6504925623718596e-30,3.1451957296692399e-33,4.628105863492242e-32,1.3195831681281417e-32,2.0160944573643674e-34,1.777003098938604e-37,2.0000920487107113e-36,4.445500349665255e-37,6.6751058762711467e-39,6.0407903843717707e-42,5.3931037706355982e-41,9.8264840643849644e-42,1.4413929494959866e-43,1.337467588148536e-46,9.7696773879575961e-46,1.5134484730115115e-46,2.1693743682293521e-48,2.0596179003269484e-51,1.2636952735006593e-50,1.7121052824690486e-51,2.3965670449794044e-53,2.3227546719180255e-56,1.2246720610729632e-55,1.4846445979402642e-56,2.0254592044391288e-58,1.2192554829692451e-60
2.401236016720027e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282583734696,0.6699999999998163,7.2492457545342974e-20,1.5496857187274999e-22,1.5038922815574055e-18,8.8406394299044173e-28,8.1373485961137065e-35,5.0557534552698879e-27,0.0,5.8347721311408292e-35,8.7571069539188268e-36,1.8367420652314668e-13,1.8367715905270335e-13,1.437901749340804e-18,6.8854900543007406e-19,1.0956784147723783e-20,4.3235229972061105e-19,3.4488928919448046e-21,2.9984772458111218e-19,3.8838333918024052e-24,3.2441313660080426e-27,4.0854068541024592e-21,4.5740151867714245e-24,2.1053184693914531e-21,1.8821017004307029e-22,3.9322596515967458e-24,6.2876544021431097e-26,2.6712997123217207e-24,4.2028386572126011e-26,5.8498500704036738e-25,9.8295732118875046e-27,2.6967597277168869e-25,4.1333976491151845e-27,5.8984099157200972e-32,7.8695000175599361e-29,1.7357604022666148e-27,6.9167793340880807e-25,3.662359166109629e-29,7.6151983245750324e-28,3.2267768778338574e-28,5.0127271332558159e-30,4.3838865150891591e-33,6.7128249846766978e-32,2.0478737334538191e-32,3.1374012221313837e-34,2.8027137139237542e-37,3.2977419582464127e-36,7.8329042534002985e-37,1.1807615350624985e-38,1.0821961834046259e-41,1.013023768362544e-40,1.9701765491710221e-41,2.9050804867634436e-43,2.7292994724635339e-46,2.0940931737340912e-45,3.4579387390979855e-46,4.9882424215446511e-48,4.7951379247951114e-51,3.0927457912031652e-50,4.4590150535039845e-51,6.2880518032089351e-53,6.1715994220811952e-56,3.4203994234121772e-55,4.4037263358994347e-56,6.0580575737893876e-58,3.8691573424581449e-60
2.5416814674909377e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282583734596,0.66999999999981563,8.4159531984453716e-20,1.9567388815821269e-22,1.6221564193350572e-18,8.8668556403364311e-28,9.8478708057410229e-35,6.7043231013320868e-27,0.0,7.6904094834655543e-35,1.252972968580085e-35,1.8421842964791193e-13,1.8422166158698728e-13,1.571418840707021e-18,7.1103093538409394e-19,1.1318577358025842e-20,4.6605149252813528e-19,3.7197882236452748e-21,3.5024982047302364e-19,4.0129182945884939e-24,3.2441313660080362e-27,4.7545413650069904e-21,4.9342080717476284e-24,2.2284560541848763e-21,2.0024450146058347e-22,4.4052705721814318e-24,7.0457094108232032e-26,3.2023207298521841e-24,5.0428474586157975e-26,7.1411087591266773e-25,1.1919159826255015e-26,3.5263254946874536e-25,5.4143133283453284e-27,7.7266902353674956e-32,1.0452084461568816e-28,2.4087509162799756e-27,8.5756801541282962e-25,4.4678446569416887e-29,9.5727541375322912e-28,4.3314732512026668e-28,6.7402380059206446e-30,5.9795777171286927e-33,9.4981888966604027e-32,3.0891534739367491e-32,4.7442713698831452e-34,4.2927526671780408e-37,5.2623814665700363e-36,1.3306854453026605e-36,2.0129203000788335e-38,1.8670892404093239e-41,1.825801525799725e-40,3.7744921841418127e-41,5.5913113572900356e-43,5.313957449951995e-46,4.265299895375614e-45,7.4727489949850118e-46,1.0840054009508599e-47,1.0539520642322955e-50,7.113531805877575e-50,1.0856831847293115e-50,1.5408916144339434e-52,1.529538461723909e-55,8.865483396893607e-55,1.2050879658801698e-55,1.6696595653947144e-57,1.12431664495586e-59
2.6821269182618485e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282583734513,0.6699999999998153,9.6570597127431326e-20,2.4305420552761644e-22,1.7406735969174749e-18,8.8862423078856145e-28,1.176048279304206e-34,8.7233429985906741e-27,0.0,9.9639212640559678e-35,1.7543827490841203e-35,1.8462087737643553e-13,1.8462439090155629e-13,1.7056226898731153e-18,7.3094588830159274e-19,1.1639126462982209e-20,4.9823292749540761e-19,3.9787409833532155e-21,4.0434583706612219e-19,4.1273558253911731e-24,3.2441313660080333e-27,5.4761972766494237e-21,5.2951767823767785e-24,2.3515936389782991e-21,2.1138483299826448e-22,4.8939720887753661e-24,7.8289969608808707e-26,3.7936652378559032e-24,5.9788457459361503e-26,8.5907811617473125e-25,1.4258507288687944e-26,4.5299646048502319e-25,6.9662312749583254e-27,9.9419178698010695e-32,1.3631556636050048e-28,3.2725654271050899e-27,1.0473704248578735e-24,5.3814886862784123e-29,1.1851348458373438e-27,5.7078928529190067e-28,8.8955160275935346e-30,8.0005662768168499e-33,1.3146491615316449e-31,4.543952024810348e-32,6.9938742857926331e-34,6.4062796980869268e-37,8.1582372122699692e-36,2.1893442733279167e-36,3.3221739961201125e-38,3.1168111627046636e-41,3.1746227954842931e-40,6.9549490673999651e-41,1.0345425545529205e-42,9.9403768778110677e-46,8.3229467514670813e-45,1.5427440499419823e-45,2.2492201072243789e-47,2.2104839814088001e-50,1.5571845063570482e-49,2.5097816557888318e-50,3.5830216768408377e-52,3.5948758128205247e-55,2.1744402667540909e-54,3.1149635576327243e-55,4.3443073055438109e-57,3.0799138791635129e-59
2.8225723690327593e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282583734446,0.66999999999981497,1.0967967995329879e-19,2.9756179032635032e-22,1.8593636050004449e-18,8.900581116396621e-28,1.3880896248736007e-34,1.1160817765333405e-26,0.0,1.2713781213812887e-34,2.4093329811537819e-35,1.849185361589981e-13,1.8492233304257386e-13,1.8403340787849115e-18,7.4854589315009827e-19,1.1922462748671439e-20,5.2878588349454117e-19,4.2248486161791659e-21,4.6195648361901622e-19,4.2285657512578081e-24,3.2441313660080304e-27,6.2502158859501641e-21,5.6566756778125914e-24,2.4747312237717222e-21,2.2163531037589792e-22,5.3968146023743737e-24,8.6350230163694756e-26,4.4470145326318005e-24,7.0135388085442972e-26,1.0200756374253909e-24,1.6850632426258783e-26,5.7275516430464662e-25,8.8204531682286058e-27,1.2588824159399373e-31,1.7490468486068162e-28,4.3625270812793418e-27,1.2621197259684921e-24,6.4086224486135953e-29,1.4474042837191225e-27,7.3983986873694838e-28,1.1545737883504646e-29,1.0521782451128128e-32,1.7841309991528382e-31,6.5350972776463536e-32,1.0078531927474286e-33,9.3411238784583003e-37,1.2326059962023876e-35,3.5009873409284177e-36,5.3275320390073403e-38,5.053101505468716e-41,5.3472588103211825e-40,1.2382739899989932e-40,1.8488503999867919e-42,1.7951138582766589e-45,1.5640487856875723e-44,3.0599808502954845e-45,4.4817520434547881e-47,4.4498339102538996e-50,3.2643320472452321e-49,5.5439934541055605e-50,7.9572776218266885e-52,8.065113349407155e-55,5.080268761713141e-54,7.6546522458305394e-55,1.0740445169447993e-56,8.0016862195372946e-59
2.96301781980367e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282583734402,0.66999999999981474,1.2344105519080479e-19,3.5962455764001728e-22,1.9781671526546469e-18,8.9111964001909472e-28,1.6214230463563694e-34,1.406624444280628e-26,0.0,1.6001784790088521e-34,3.2516103649910256e-35,1.851388979809448e-13,1.8514297968351024e-13,1.9754197949218975e-18,7.6407008765833901e-19,1.217241714411591e-20,5.5764312113145112e-19,4.4575571498981773e-21,5.2289241619385838e-19,4.3178997015652027e-24,3.2441313660080254e-27,7.076445720230251e-21,6.0185231759509932e-24,2.597868808565145e-21,2.3101679375253815e-22,5.9124020376425936e-24,9.4615402644429957e-26,5.1638512630631542e-24,8.1493127565578969e-26,1.197161954649887e-24,1.9696527427492408e-26,7.1390299270900452e-25,1.1008428502618524e-26,1.57123594627015e-31,2.2114578283189144e-28,5.7169081141695267e-27,1.5026883195045344e-24,7.5542169666058925e-29,1.7462842759667973e-27,9.4481379538991744e-28,1.4762542239757348e-29,1.3624688565940229e-32,2.3787811171147162e-31,9.2103170718509481e-32,1.4229864595641921e-33,1.3339132618661874e-36,1.8196784312243971e-35,5.4569897346439174e-36,8.3253773592911168e-38,7.9798949311513755e-41,8.7533709115855183e-40,2.1376900790324979e-40,3.2026889254005487e-42,3.1408850788465466e-45,2.8414467726826238e-44,5.8548971885674035e-45,8.6112936460229296e-47,8.6338565637754148e-50,6.5818016756044263e-49,1.1755049954689897e-49,1.6955191901617975e-51,1.7351930120016821e-54,1.1360066453645624e-53,1.7969139208196857e-54,2.5353948561609452e-56,1.9812662709743675e-58
3.103463270574581e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282583734369,0.66999999999981463,1.3780985620914651e-19,4.2964623652907686e-22,2.0970411056803491e-18,8.9190558322282618e-28,1.8765096361974627e-34,1.7490388171820049e-26,0.0,1.989290012013252e-34,4.3196537096927444e-35,1.8530205135480931e-13,1.8530641909762033e-13,2.1107824993414556e-18,7.7774212830807266e-19,1.2392576848556243e-20,5.8477403307944093e-19,4.6766064447089691e-21,5.8695841418079941e-19,4.3966253153327276e-24,3.2441313660080276e-27,7.9547498329391149e-21,6.3805871710268168e-24,2.7210063933585678e-21,2.3956279752937591e-22,6.4394829007336102e-24,1.0306533845881767e-25,5.9454787318672956e-24,9.3882654412619744e-26,1.3902773637958464e-24,2.2795341647441329e-26,8.7842603779023069e-25,1.3561514633256883e-26,1.9357350476411392e-31,2.7592299037178672e-28,7.376742228271665e-27,1.7697892281251191e-24,8.8228938988702856e-29,2.0838651279645862e-27,1.1904894848917442e-27,1.862179574591136e-29,1.7397146256289722e-32,3.1212909786196601e-31,1.2744876110925343e-31,1.9722996082534978e-33,1.8691731676384697e-36,2.6306196876184155e-35,8.310700209622598e-36,1.2708834430940624e-37,1.2305325401735125e-40,1.3962864840435298e-39,3.5884255304082898e-40,5.3930077209217575e-42,5.3400365092933959e-45,5.0058996900271129e-44,1.084178525854775e-44,1.6007326343027579e-46,1.6200004307982466e-49,1.2808681732933518e-48,2.4011347632639102e-49,3.4790509808157135e-51,3.5934695274872475e-54,2.4406815911346114e-53,4.0457540850149577e-54,5.7379171815384229e-56,4.6951222479537223e-58
3.2439087213454918e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282583734341,0.66999999999981463,1.5274256348480236e-19,5.0800619016490884e-22,2.2159539736798478e-18,8.9248682644342035e-28,2.1537661776274553e-34,2.1485035346291119e-26,0.0,2.4455102464860875e-34,5.6568154266674815e-35,1.8542271112454271e-13,1.8542736594299194e-13,2.2463508912303021e-18,7.8976795627893697e-19,1.2586247891112521e-20,6.1017804283318347e-19,4.8819776539022256e-21,6.5395731031155934e-19,4.4659125125708884e-24,3.2441313660080276e-27,8.8850078708830326e-21,6.7427712188424455e-24,2.8441439781519906e-21,2.4731567510693623e-22,6.9769407873466263e-24,1.1168206192923026e-25,6.793040131671118e-24,1.0732237280038653e-25,1.5992567625308934e-24,2.6144574719291172e-26,1.0682875496501631e-24,1.6510744581169333e-26,2.3568168550362985e-31,3.4014133349965753e-28,9.3856119492379134e-27,2.0639807632752019e-24,1.0218938114593459e-28,2.4621233898791007e-27,1.4818934975949575e-27,2.3203345438236884e-29,2.1933258304386557e-32,4.0365326171042189e-31,1.7344346851520716e-31,2.6880974726401557e-33,2.5745884288675122e-36,3.731104765975984e-35,1.2391983480661033e-35,1.8990660287621304e-37,1.8568097451475624e-40,2.1753311466868308e-39,5.8716485195063952e-40,8.8497592747340375e-42,8.8443281531865189e-45,8.5752152178647218e-44,1.9484860203490555e-44,2.8870248318752675e-46,2.9481150375358791e-49,2.413297567254882e-48,4.7402778024219134e-49,6.8970468615961693e-51,7.1871085890389314e-54,5.0557952459399174e-53,8.7684508786959358e-54,1.2495401623645778e-55,1.0689709203617547e-57
