Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HX(19),CH2X(27),CHX(28),CX(26),HOX(22),OCX(25),H2OX(23),H2X(49),CO2X(24),CHOX(53)
3.925330117733225e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756154085976,0.11866996444696483,0.022821567654998959,1.1557832459900822e-51,3.90494106422898e-32,4.259124498824618e-22,5.6840918696991529e-38,7.5035835744186382e-34,4.3951353561275296e-71,3.99149889746691e-16,2.1831502334303481e-70,3.9914974318464704e-16,3.702771708554893e-48,9.6883107455401646e-40,1.3463202974028302e-57,8.1164227467139687e-59,6.7075007467584972e-30,3.1383864427963111e-55,1.5829707585306278e-09,7.6110650895322068e-11,2.9269014028243485e-14,2.9478875879675934e-14,1.9961279213094783e-18,5.874558425065241e-17,7.4107648125332063e-18,9.4858062453309706e-21,1.6879441375484648e-31,6.7002054600959995e-29,5.6154999591218189e-30,1.2595128792181048e-47,5.2953553796374809e-49
5.669921283737763e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756080346417,0.11866996374340918,0.022821567638085481,3.017179822906669e-50,1.7199998464533172e-31,8.9031817764730902e-22,5.8087890397961105e-37,2.2848319513045937e-33,1.3783497893845025e-69,5.7654992459539471e-16,2.3016673864565472e-69,5.7654962095916832e-16,1.6776217235036627e-47,4.3067697811886689e-39,2.2106516305822835e-56,1.3309171122934517e-57,2.0021979846502958e-29,2.1608757404233722e-54,2.2865131808392325e-09,1.0993760661428214e-10,4.2234723980658167e-14,4.2676964780374527e-14,2.8939349415767421e-18,1.1670623670779429e-16,2.1588809155987855e-17,1.9513737090395905e-20,1.0994527742220549e-30,1.9994659886845236e-28,1.7082156255051639e-29,1.9971146903451928e-46,8.3754559547080822e-48
7.414512449742301e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756006606864,0.11866996303985361,0.022821567621172004,1.9084087554664939e-49,4.8233939330442108e-31,1.5250787001584166e-21,2.5233087801666557e-36,5.0623111944570463e-33,9.3059713087854993e-69,7.5395001118293198e-16,1.0228559989698891e-68,7.5394949355641476e-16,4.7633174102716936e-47,1.2161608375703892e-38,1.1735892861704531e-55,7.0606503640881939e-57,4.3917108352579426e-29,7.7402713280692645e-54,2.9900555174450378e-09,1.4376456215686585e-10,5.5173976554243073e-14,5.5938401362865064e-14,3.7899098924161611e-18,1.9070554216145974e-16,4.6190991796054146e-17,3.3045627576711562e-20,3.8437610578927466e-30,4.3846677349529158e-28,3.7908451851245824e-29,1.0531689952024446e-45,4.4125916473740737e-47
9.15910361574684e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755932867305,0.11866996233629816,0.022821567604258526,8.0240964299249897e-49,1.0783006230600697e-30,2.3298590704279409e-21,7.8526759096949276e-36,9.4389004671944423e-33,4.1626015852389259e-68,9.3135014940403118e-16,3.2853929148925251e-68,9.3134936097899409e-16,1.0732763239567791e-46,2.7373265334261205e-38,4.242392168399759e-55,2.550537357282668e-56,8.1326709005913649e-29,2.0784374826059955e-53,3.6935977683490579e-09,1.7759151752315151e-10,6.8086823919104694e-14,6.9265281253771746e-14,4.6840565101601464e-18,2.7849142968166948e-16,8.341720988111646e-17,5.0008503643317115e-20,1.0180208136762264e-29,8.117777483276094e-28,7.0827628487321737e-29,3.8920050460060665e-45,1.6302986369387758e-46
1.0903694781751379e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755859127746,0.11866996163274278,0.022821567587345049,2.6864132901093578e-48,2.0955765760420872e-30,3.3043171959422168e-21,2.0109453241774015e-35,1.577835965834878e-32,1.4887985899000109e-67,1.1087503391511589e-15,8.7255906399219598e-68,1.1087492232296177e-15,2.0981907938613797e-46,5.350522891068137e-38,1.2317652150849926e-54,7.3996636714148132e-56,1.3520559979026972e-28,4.6997054242468992e-53,4.397139933551638e-09,2.1141847271322012e-10,8.0973319359140069e-14,8.265945825813929e-14,5.5763784022548949e-18,3.7805030972616995e-16,1.3522776554059367e-16,7.0328898910197487e-20,2.2788199768424527e-29,1.3492770810279669e-27,1.18642604785916e-28,1.171863210812514e-44,4.9095232062605699e-46
1.4392877113760456e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755711648645,0.11866996022563228,0.022821567553518093,2.0338766593139775e-47,6.0322522422808002e-30,5.7610071432827015e-21,9.1557526500478349e-35,3.5678867592727908e-32,1.3416558040325824e-66,1.4635508728275444e-15,4.3104725722006677e-67,1.4635489322253081e-15,6.0957775676880937e-46,1.5540957230678661e-37,6.9861606558581413e-54,4.1886009169629347e-55,3.0296927302361614e-28,1.7333178904130476e-52,5.8042240068527038e-09,2.7907238256500809e-10,1.066674506543409e-13,1.0965511862503843e-13,7.3555615607169867e-18,6.0648370117186409e-16,2.8840903302083995e-16,1.207787910927407e-19,8.2476786040851304e-29,3.0221293147224005e-27,2.692973089320822e-28,7.3048162909947971e-44,3.0631478935890882e-45
1.7882059445769533e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755564169544,0.1186699588185221,0.022821567519691138,9.0542672677990929e-47,1.3806337788818281e-29,8.8924274898535736e-21,2.9274100204914466e-34,6.7635240104610005e-32,6.6136907281043748e-66,1.8183516113567084e-15,1.4522728395985619e-66,1.8183486205660459e-15,1.4053226735165541e-45,3.5785095671168612e-37,2.5989324936819481e-53,1.5558047757351344e-54,5.6980884249135728e-28,4.7817663309595669e-52,7.2113077373487685e-09,3.4672629171279855e-10,1.322567942688061e-13,1.3693594257501862e-13,9.1274887715299576e-18,8.6417462905795074e-16,5.17142024147238e-16,1.838334729315579e-19,2.2279388992700299e-28,5.6814024830056607e-27,5.1220393028191249e-28,2.839933504964532e-43,1.1915310543289054e-44
2.1429701194941707e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755414219514,0.11866995738783689,0.022821567485297432,3.5864949315878199e-46,2.7819395126088563e-29,1.2765124961111916e-20,8.0398115407117504e-34,1.1559363464707437e-31,3.0861192857804247e-65,2.1790970589850342e-15,4.1985205655246455e-66,2.1790927701632291e-15,2.8519888724605238e-45,7.2293176615574372e-37,8.4386454283781486e-53,5.0412117755311839e-54,9.6624720157846175e-28,1.1459734820473411e-51,8.6419660651633146e-09,4.155137058496531e-10,1.5816790068099012e-13,1.6497376710192528e-13,1.0921696305657638e-17,1.1472380445771668e-15,8.3564761148299225e-16,2.602825741578377e-19,5.1587449446624609e-28,9.6297697937377024e-27,8.781478463284157e-28,9.4812133166330906e-43,3.9782109189853144e-44
2.497734294411388e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755264269489,0.11866995595715205,0.022821567450903725,1.138173656802995e-45,5.0499373062908122e-29,1.732947066473876e-20,1.8943936492869772e-33,1.8214191272425924e-31,1.0998338705759092e-64,2.5398427165392757e-15,1.0337608163948239e-65,2.5398368984589153e-15,5.2125289835808011e-45,1.312464723458348e-36,2.2955990693044887e-52,1.3687622598137475e-53,1.5108811957108051e-27,2.418679205670486e-51,1.0072624038589866e-08,4.8430111925984788e-10,1.8397159470532887e-13,1.9331906282621215e-13,1.2708466116239866e-17,1.4451284934362256e-15,1.2467608002862068e-15,3.4862457732504115e-19,1.0481048705728661e-27,1.5050677875160018e-26,1.3877413334693888e-27,2.6063965976627538e-42,1.0934286744237585e-43
2.852498469328605e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375675511431947,0.11866995452646756,0.022821567416510018,3.0691947444167595e-45,8.4743210302116606e-29,2.258261122205248e-20,3.9725510709169012e-33,2.7021525924250754e-31,3.2754890681499775e-64,2.9005885831224467e-15,2.2575241983011178e-65,2.9005810054788178e-15,8.8050217182404383e-45,2.199371867703147e-36,5.4560324573749946e-52,3.2473216463737775e-53,2.2245894952098943e-27,4.6337600979935055e-51,1.1503281657628463e-08,5.5308853194388805e-10,2.0966832078241126e-13,2.2197496985745638e-13,1.4487828962640667e-17,1.7533730102652357e-15,1.754510085475987e-15,4.4834048975976416e-19,1.9305548662950819e-27,2.2149911105940171e-26,2.0644108326361792e-27,6.2198764401033531e-42,2.6091298754417141e-43
3.2072626442458226e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756754964369456,0.11866995309578343,0.022821567382116312,7.3448365299241909e-45,1.3382808147120993e-28,2.8521708692878875e-20,7.6209510041561569e-33,3.8270734434714221e-31,8.5979487279098711e-64,3.2613346578424106e-15,4.5029894177524529e-65,3.2613250912488506e-15,1.3995042200394437e-44,3.4652873116139689e-36,1.1706788039365191e-51,6.9554096805051448e-53,3.1272866033541682e-27,8.2383849241555058e-51,1.2933938922279179e-08,6.2187594390226025e-10,2.3525852094812126e-13,2.5094332428521759e-13,1.6259815450428657e-17,2.0688098401034183e-15,2.3616151564153754e-15,5.5893528856208446e-19,3.2988462599586292e-27,3.1123236853934943e-26,2.9314559733947939e-27,1.3366747607016279e-41,5.6072861778778133e-43
3.56202681916304e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756754814419448,0.11866995166509964,0.022821567347722605,1.6029467422706983e-44,2.0139325282865951e-28,3.5143932422665746e-20,1.3630519331469909e-32,5.224794478502058e-31,2.0475321334115928e-63,3.6220809398093265e-15,8.3647923731209367e-65,3.6220691557950892e-15,2.1194983841520786e-44,5.1999616540349785e-36,2.3181071200082202e-51,1.3748727124152333e-52,4.2380420673297006e-27,1.3804233726898246e-50,1.4364595832542089e-08,6.9066335513543782e-10,2.607426361035389e-13,2.8022509319579192e-13,1.802445611030852e-17,2.3891496147122013e-15,3.0699244506213581e-15,6.7993495729403344e-19,5.3134367412524881e-27,4.215761512693762e-26,4.0121165707909527e-27,2.6472657283911734e-41,1.1106146954037444e-42
3.9167909940802574e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756754664469435,0.11866995023441622,0.022821567313328898,3.2303315636233773e-44,2.9137963644454973e-28,4.2446458997575347e-20,2.3003782284599142e-32,6.9236393540108644e-31,4.4828065971776461e-63,3.9828274281356272e-15,1.4640879762292522e-64,3.9828131991436851e-15,3.0857592423336361e-44,7.4997088578580415e-36,4.2876676568471454e-51,2.538738836866055e-52,5.5752126679294871e-27,2.2024264501719678e-50,1.5795252388417276e-08,7.5945076564387108e-10,2.8612110602194612e-13,3.0982070068656807e-13,1.9781781394300724e-17,2.712649320555219e-15,3.8807411787834027e-15,8.1088319993091721e-19,8.1565263504847995e-27,5.5432580244160412e-26,5.3295731163749272e-27,4.8957865457974499e-41,2.0543039481728821e-42
4.271555168997475e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756754514519433,0.11866994880373313,0.022821567278935192,6.1339716303225257e-44,4.0810239123830419e-28,5.0426476353036289e-20,3.7052494898571298e-32,8.9515394441274457e-31,9.1968895327221343e-63,4.3435741219373112e-15,2.4436241103434515e-64,4.3435572213208289e-15,4.3487247098712658e-44,1.0468762980904867e-35,7.5201358052371106e-51,4.445130932709256e-52,7.1562509513138658e-27,3.3763101623809051e-50,1.7225908589904845e-08,8.2823817542799975e-10,3.1139436870888749e-13,3.3973003168296642e-13,2.1531821631869298e-17,3.0381103969567153e-15,4.7948258665864512e-15,9.5134620122031778e-19,1.2038720476125976e-26,7.111825452548946e-26,6.9069131579430188e-27,8.5781108505505157e-41,3.6000446734212244e-42
4.9810835188319096e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756754214619439,0.11866994594236804,0.022821567210147782,1.9352956615972552e-43,7.4048567445965351e-28,6.8407793656599275e-20,8.6063725337088442e-32,1.410447108459921e-30,3.3717364522260077e-62,5.0650681224492305e-15,6.0854453753578397e-64,5.0650452022652999e-15,7.9881336017407421e-44,1.8861192761549745e-35,2.044777342455005e-50,1.2043444103125356e-51,1.1116082922018067e-26,7.2120680711861577e-50,2.0087219929717418e-08,9.6581299282498049e-10,3.6162701529727203e-13,4.0048811524720764e-13,2.5010167655303403e-17,3.6914383159022717e-15,6.9345344405766331e-15,1.2591721590760909e-18,2.3883358764253578e-26,1.1036419212978054e-25,1.0933114791088031e-26,2.3217242362420349e-40,9.7453517052995739e-42
5.690611868666344e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756753914719462,0.11866994308100437,0.022821567141360372,5.3303660689334964e-43,1.2396212491537167e-27,8.9065644435687097e-20,1.7889485702398046e-31,2.0899162286993875e-30,1.0620692717015549e-61,5.7865629343537606e-15,1.3532523073273603e-63,5.7865330988370834e-15,1.3538893463486333e-43,3.1342810926796687e-35,4.9159409613991043e-50,2.8844981221756222e-51,1.6240884265544136e-26,1.3983663328343177e-49,2.2948529851980518e-08,1.1033878073294739e-09,4.1144403994263791e-13,4.6249287369013691e-13,2.8459734049399057e-17,4.3452139993726587e-15,9.4895052379406091e-15,1.6003469121979074e-18,4.3077526822316818e-26,1.6108719148378476e-25,1.62733203229808e-26,5.5331897923462807e-40,2.3217141027189224e-41
6.400140218500779e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756753614819501,0.11866994021964211,0.022821567072572969,1.2812511002924067e-42,1.9496960990846641e-27,1.1237793196437812e-19,3.3913617314541585e-31,2.9546966985060279e-30,2.8459446881807543e-61,6.5080585507045811e-15,2.727466118283052e-63,6.5080209112436671e-15,2.1553380506255917e-43,4.8935274250596375e-35,1.05639283326515e-49,6.1766892175470338e-51,2.2646161531037479e-26,2.5053361095891686e-49,2.5809838356694834e-08,1.2409626189443518e-09,4.6084888441880449e-13,5.257368949605075e-13,3.1880759138892253e-17,4.9965266363403825e-15,1.2459207064502269e-14,1.9719994531822379e-18,7.2142999867005884e-26,2.2439754977174142e-25,2.3108956050212572e-26,1.1781375294304276e-39,4.9413551366117657e-41
7.109668568335214e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756753314919558,0.11866993735828127,0.022821567003785563,2.7820026989561961e-42,2.9188457815099616e-27,1.383227459774968e-19,5.9810944123678734e-31,4.0253715091420692e-30,6.8129864643359652e-61,7.2295549646139898e-15,5.0921777880588996e-63,7.2295086396911275e-15,3.2651300347465285e-43,7.2728404300031214e-35,2.0815489462329362e-49,1.2129377991322854e-50,3.0437458877994806e-26,4.216136383298626e-49,2.8671145443861049e-08,1.378537427672231e-09,5.098449614568673e-13,5.9021155189709335e-13,3.5273479237386475e-17,5.6437674097600035e-15,1.584183577678051e-14,2.3715064596973455e-18,1.1398880132541651e-25,3.0130204235014272e-25,3.1619921175777549e-26,2.301345573609763e-39,9.6489499825743501e-41
7.819196918169649e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756753015019642,0.11866993449692184,0.022821566934998164,5.589983549815257e-42,4.199049817571918e-27,1.668783692329036e-19,9.9622669587254773e-31,5.3219531343238932e-30,1.5003708706114907e-60,7.9510521692549636e-15,8.9519705575888633e-63,7.9509962843839721e-15,4.7521751979734769e-43,1.0387500119433341e-34,3.8334669307093651e-49,2.2263031767802095e-50,3.971057810044236e-26,6.7482924947010958e-49,3.1532451113479878e-08,1.5161122335154933e-09,5.5843565372307471e-13,6.5590733811585511e-13,3.8638128576752706e-17,6.2862966812355031e-15,1.9634648119509777e-14,2.7964868251492083e-18,1.7192659385012753e-25,3.9270622649213256e-25,4.1984534065061147e-26,4.2043934050807754e-39,1.7622911698071397e-40
8.528725268004084e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756752715119742,0.11866993163556383,0.022821566866210761,1.055192572388169e-41,5.845587254905347e-27,1.9802326774139034e-19,1.5838261463225469e-30,6.8639187501566159e-30,3.0881841726784151e-60,8.6725501578580873e-15,1.4983073943558019e-62,8.6724838455250952e-15,6.6918458392081767e-43,1.4357714646230274e-34,6.6830561044426779e-49,3.8682625588228844e-50,5.0552878115062213e-26,1.0365745188439996e-48,3.4393755365551986e-08,1.6536870364763141e-09,6.0662431534060371e-13,7.2281441035630323e-13,4.1974939412295709e-17,6.9238971115123261e-15,2.3834507083271953e-14,3.2447693519251826e-18,2.4964894575794352e-25,4.9942797411247779e-25,5.4379612262488007e-26,7.2751443569910041e-39,3.0485873273106873e-40
9.947781967672953e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375675211532001,0.11866992591285208,0.022821566728635962,3.3570255590760749e-41,1.0477287833223588e-26,2.679959625012236e-19,3.6074718070589927e-30,1.0758435715271432e-29,1.1751218404410914e-59,1.0115548460252822e-14,3.7756070134454126e-62,1.0115458717952541e-14,1.2271702620789884e-42,2.5370743084034468e-34,1.8162395471068078e-48,1.0434521392232927e-49,7.7246243715855977e-26,2.2268932400683099e-48,4.0116359617058842e-08,1.9288366337581382e-09,7.0180877497625341e-13,8.6022301266384251e-13,4.8565961565299112e-17,8.1840325500795165e-15,3.3442414536332369e-14,4.2037547826887027e-18,4.8171935368216384e-25,7.6159525879190865e-25,8.5958541868512241e-26,1.9426107072123696e-38,8.1264305897094058e-40
1.1366838667341823e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756751515520372,0.11866992019014602,0.02282156659106117,8.9707281242337985e-41,1.7305859555383908e-26,3.4807197939671422e-19,7.3078079668499564e-30,1.5855002857586539e-29,3.6156881026551522e-59,1.155854981871828e-14,8.3611844294367685e-62,1.1558433258564723e-14,2.0722852316209773e-42,4.1333302653047303e-34,4.2717416586990368e-48,2.4370841322190149e-49,1.1108617443152893e-25,4.3097103284527853e-48,4.5838958198387184e-08,2.2039862195321273e-09,7.9542464049373507e-13,1.0023589455435604e-12,5.5048366841783533e-17,9.4236975958406639e-15,4.463973236753136e-14,5.2343315905444339e-18,8.4679503362441817e-25,1.0929953291947888e-24,1.2774323232846672e-25,4.4962271799261624e-38,1.8772730982461333e-39
1.4204952066679562e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756750315921424,0.11866990874475085,0.0228215663159116,4.9153840716296864e-40,3.9729868038693519e-26,5.3787682115997953e-19,2.3873847628822763e-29,3.0187946832541776e-29,2.6000775088664036e-58,1.4444561497277141e-14,3.2271493196171452e-61,1.4444381350537193e-14,4.9694719847335947e-42,9.238685274320688e-34,1.8401176711931908e-47,1.0334743339869438e-48,2.0191487353421302e-25,1.310366662967253e-47,5.728413835053048e-08,2.7542853565976676e-09,9.7805294789434505e-13,1.3005049791092079e-12,6.7694414567179942e-17,1.1842394480114405e-14,7.1699455591497238e-14,7.4677906067538088e-18,2.1597745577583318e-24,1.9784005087090474e-24,2.4732656081882599e-25,1.8625140921769093e-37,7.7126570777800921e-39
1.658013538417034e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756749311991702,0.11866989916625333,0.022821566085642217,1.4723203012428302e-39,7.0164230361547587e-26,7.2633447875291923e-19,5.3131943017559884e-29,4.7039865537868474e-29,9.0840723615748388e-58,1.6859839254372627e-14,8.0010928716812193e-61,1.6859595946339533e-14,9.0735126818952293e-42,1.5981254823584078e-33,4.8389373276404203e-47,2.6898719188430551e-48,3.0347599552005318e-25,2.7979187882739388e-47,6.6862455937194075e-08,3.2148241180601093e-09,1.1262956784846864e-12,1.5638745118302667e-12,7.795944232761548e-17,1.3805459505040277e-14,9.9004303386619754e-14,9.4682217560270375e-18,4.0951931664156668e-24,2.9630658398411841e-24,3.9069695222189563e-25,4.7988998326431675e-37,1.9797860914068088e-38
1.8955318701661116e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375674830806234,0.11866988958777169,0.022821565855372851,3.8027998013804275e-39,1.1422441783286119e-25,9.4099033689264158e-19,1.0566623887723353e-28,6.888979200133003e-29,2.6833494799510151e-57,1.9275124910924466e-14,1.752374488351593e-60,1.9274809632407663e-14,1.524502440346824e-41,2.5504918735521459e-33,1.1141064354561825e-46,6.129761116355666e-48,4.2964328506117164e-25,5.3823019679770604e-47,7.644075763877356e-08,3.6753628473932488e-09,1.2704720624893261e-12,1.839500079113902e-12,8.7942897015817996e-17,1.5714623930708797e-14,1.3043034526387757e-13,1.1555309357863601e-17,7.0946327837715569e-24,4.1800435422312175e-24,5.7995910117597118e-25,1.0840268894611658e-36,4.4535007862807672e-38
2.1092983687402814e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756747404526255,0.11866988096715181,0.022821565648130437,7.9467074447100972e-39,1.6792580072120646e-25,1.1559842294558465e-18,1.8175837984768794e-28,9.3240181354247356e-29,6.2918810981429485e-57,2.1448888568547495e-14,3.2549368820624187e-60,2.1448501177662316e-14,2.3020188101801576e-41,3.6860803440993103e-33,2.1412110754474829e-46,1.1682406311798202e-47,5.6503082153092476e-25,9.0353342195184292e-47,8.506121558846969e-08,4.0898476763458249e-09,1.3968468898250697e-12,2.0977622174669084e-12,9.6693687727681972e-17,1.7388153190048062e-14,1.6214322330314121e-13,1.3487947249090005e-17,1.0963652067633242e-23,5.4795365945831108e-24,7.9442651836170046e-25,2.0596658613647736e-36,8.4487823269316852e-38
