Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2OX(23),H2X(49),C2H4(47),CH3X(55),COX(50),CHOX(53),O(29),acetyl(44),C2H4X(215),C2H4X(70),CO2X(24),C2H6X(52),HOCO(73),CHO2(74),S(216)
9.018404652992589e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44323303092430544,0.1098934809171891,0.022200803027533668,7.427659494951701e-09,1.7136347941899929e-06,0.0004617983389002983,0.0001419645082785621,1.3658950008764614e-06,9.094162924867591e-16,0.000750795720754525,6.778537577109706e-14,0.00032874931989245923,5.4603599223890114e-11,3.9102612349278574e-08,8.384103894877298e-12,1.3922187534059062e-13,5.705217876051021e-06,3.5933373442970888e-09,0.007867262752704203,0.0010877509398693854,9.658331866383949e-05,5.873654083925317e-08,4.146535811031687e-09,6.601210129637374e-09,4.092912440961634e-12,6.463805448258677e-08,1.3561226003397659e-05,1.804745529154339e-08,8.054399552044965e-11,8.932900132357811e-06,5.679007159924193e-09,2.328738801633232e-09,4.4017982677216335e-10,5.51659561147613e-13,4.25545063400639e-06,2.667169125285625e-13,1.8761258155901672e-10,1.0149065264459668e-15,7.2616019578630795e-12,3.666078683717591e-09,1.8626705860996161e-16,1.0397015349916497e-17,5.868464604956286e-28
9.051221689708476e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4432291152660846,0.10988956624889527,0.02219858361821314,7.520036791058673e-09,1.7304214199747709e-06,0.00046482421630923693,0.0001430431184403209,1.3792818417262771e-06,9.223387648134501e-16,0.0007532197756221954,6.893038817409392e-14,0.00032911386248906554,5.515726692259251e-11,3.959014771459738e-08,8.457689913221695e-12,1.4084710940305394e-13,5.734432311125751e-06,3.643999400312798e-09,0.007867644754369957,0.0010910459655898953,9.675949161683638e-05,5.9022404652369556e-08,4.1595087232151815e-09,6.6221180451806754e-09,4.1065718933733336e-12,6.476629190505289e-08,1.3563260482221296e-05,1.8146421480134605e-08,8.132339252862947e-11,8.992738456609346e-06,5.759104676538047e-09,2.3362372128598735e-09,4.435205094604926e-10,5.557013681216582e-13,4.273544939832431e-06,2.69611065876293e-13,1.9068380068166406e-10,1.0292065024942784e-15,7.323640210192548e-12,3.702412279087937e-09,1.8879272327012283e-16,1.0537994740541508e-17,6.025249351608661e-28
9.084038726424363e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44322521700004536,0.10988566409167577,0.022196364433993802,7.61320066337175e-09,1.7473038251135399e-06,0.00046785680789613085,0.00014412515026836922,1.3927429094688312e-06,9.353905376117624e-16,0.0007556409577970016,7.008985445670638e-14,0.00032947577966486004,5.5714158319682285e-11,4.00816523301505e-08,8.531556121845669e-12,1.4248398855684101e-13,5.7636504106128265e-06,3.695170998064787e-09,0.007868013555378882,0.001094337040606171,9.693530283840003e-05,5.9308484640466036e-08,4.1724631377717704e-09,6.6430011486229964e-09,4.120219041222859e-12,6.48942476969674e-08,1.356527936970473e-05,1.824558061731181e-08,8.210717461477596e-11,9.052712932736576e-06,5.840008111384779e-09,2.3437266729095627e-09,4.468717611714272e-10,5.597580911791442e-13,4.291612707057624e-06,2.7252373892010414e-13,1.937923737801183e-10,1.0436501800535057e-15,7.385972669044108e-12,3.738950064045173e-09,1.9134176832390435e-16,1.0680279259401205e-17,6.185585497927617e-28
9.11685576314025e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4432213358600377,0.10988177419212082,0.022194145474936405,7.707154820791806e-09,1.7642821309635522e-06,0.0004708960937532668,0.0001452105995786936,1.4062782289547777e-06,9.485723764647452e-16,0.0007580592650037712,7.126388990150243e-14,0.0003298350913755027,5.627427509964591e-11,4.057713892043391e-08,8.605701921723207e-12,1.4413254144396729e-13,5.792871807079007e-06,3.746855061305483e-09,0.007868369415413615,0.0010976241693820867,9.711075464145028e-05,5.9594779311733414e-08,4.185399047309191e-09,6.663859421919228e-09,4.133853879237141e-12,6.502192340266285e-08,1.3567282769049211e-05,1.834493241993783e-08,8.28953471252488e-11,9.112823147780664e-06,5.9217220911666416e-09,2.351207174431554e-09,4.502335687753024e-10,5.638297337469927e-13,4.309653762049665e-06,2.754549617555437e-13,1.9693858697756656e-10,1.0582383821622047e-15,7.448599529516735e-12,3.775692115382698e-09,1.9391430796385186e-16,1.0823875281953122e-17,6.349538957338888e-28
9.149672799856136e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.443217471585035,0.1098778963018676,0.022191926741102336,7.801902974534795e-09,1.781356458000398e-06,0.0004739420540759681,0.00014629946218693888,1.4198878236101148e-06,9.618850486266756e-16,0.000760474695019014,7.245261004024967e-14,0.0003301918174265318,5.6837618881156166e-11,4.1076620140488947e-08,8.680126714701095e-12,1.4579279659922238e-13,5.822096135708955e-06,3.7990545149954575e-09,0.007868712589064047,0.0011009073563763281,9.728584931440312e-05,5.988128718216483e-08,4.198316444725939e-09,6.684692847462324e-09,4.1474763999893965e-12,6.514932054002257e-08,1.3569270780763963e-05,1.8444476603586297e-08,8.368791536497211e-11,9.173068690943213e-06,6.004251244507305e-09,2.358678710244218e-09,4.5360591914159567e-10,5.679162990100102e-13,4.327667933751297e-06,2.784047642244454e-13,2.0012272704911261e-10,1.0729719321822449e-15,7.5115209861965e-12,3.812638505910667e-09,1.9651045638698627e-16,1.0968789183909424e-17,6.517176590545265e-28
9.182489836572023e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4432136239190327,0.10987403017750073,0.022189708232553593,7.897448838096895e-09,1.7985269258232328e-06,0.0004769946691618339,0.00014739173390831953,1.4335717154425242e-06,9.75329323020174e-16,0.0007628872456705568,7.365613064993075e-14,0.00033054597747449703,5.740419121738048e-11,4.1580108575758695e-08,8.754829903518292e-12,1.4746478245008922e-13,5.851323034290533e-06,3.851772285244102e-09,0.007869043325927265,0.001104186606042583,9.746058912152585e-05,6.016800677652915e-08,4.2112153232084625e-09,6.705501408083048e-09,4.161086598457522e-12,6.527644061151389e-08,1.3571243502818262e-05,1.854421288255118e-08,8.448488460128107e-11,9.233449153570549e-06,6.087600201857793e-09,2.3661412733270746e-09,4.569887991385037e-10,5.720177894087765e-13,4.34565505365654e-06,2.8137317591015066e-13,2.0334508141469301e-10,1.0878516537810699e-15,7.574737226248605e-12,3.849789304473679e-09,1.991303277934285e-16,1.1115027341159841e-17,6.688566216543261e-28
9.21530687328791e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44320979261095,0.10987017558045446,0.022187489949352737,7.993796127218757e-09,1.8157936531599736e-06,0.0004800539194099881,0.00014848741055753872,1.4473299250477177e-06,9.889059702373888e-16,0.0007652969148371808,7.487456774875479e-14,0.00033089759102808495,5.7973993596289545e-11,4.208761674194855e-08,8.829810891825526e-12,1.4914852731666456e-13,5.88055214320019e-06,3.905011299250682e-09,0.007869361870705555,0.001107461922829726,9.763497630330798e-05,6.04549366270782e-08,4.224095676226964e-09,6.726285087032092e-09,4.174684470099308e-12,6.5403285094252e-08,1.35732010308045e-05,1.8644140971678295e-08,8.528626006139957e-11,9.2939641291381e-06,6.171773595402802e-09,2.3735948568284274e-09,4.603821956326905e-10,5.761342082088342e-13,4.363614955787121e-06,2.843602261434716e-13,2.0660593813199685e-10,1.1028783709171042e-15,7.638248435811889e-12,3.887144575968494e-09,2.0177403638608744e-16,1.126259612977517e-17,6.863776619431083e-28
9.248123910003797e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4432059774145333,0.10986633227691683,0.02218527189156286,8.090948559852618e-09,1.8331567578723747e-06,0.0004831197853203344,0.0001495864879487203,1.4611624716157953e-06,1.0026157625431563e-15,0.0007677037004482594,7.610803759216461e-14,0.0003312466774492342,5.854702744096636e-11,4.25991570848913e-08,8.905069084204833e-12,1.508440594115818e-13,5.909783105388425e-06,3.958774485245377e-09,0.007869668463302459,0.001110733311181989,9.780901307681444e-05,6.074207527347053e-08,4.236957497535897e-09,6.7470438679874336e-09,4.188270006889844e-12,6.552985543890752e-08,1.3575143458082037e-05,1.874426058483767e-08,8.609204693079189e-11,9.354613213234953e-06,6.256776058967806e-09,2.3810394540639203e-09,4.637860954893215e-10,5.802655585982003e-13,4.381547476669088e-06,2.8736594400433173e-13,2.0990558588939086e-10,1.1180529078224307e-15,7.702054802638899e-12,3.924704381361751e-09,2.0444169637064325e-16,1.1411501925986377e-17,7.042877558587988e-28
9.280940946719683e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4432021780882609,0.10986250003773598,0.02218305405924757,8.188909856129152e-09,1.8506163569611911e-06,0.0004861922474928185,0.0001506889618953472,1.4750693729376017e-06,1.0164594738708009e-15,0.0007701076004833985,7.735665666884069e-14,0.00033159325595424313,5.912329410991555e-11,4.3114741980416396e-08,8.980603886188795e-12,1.5255140683993457e-13,5.939015566365335e-06,4.01306477243077e-09,0.007869963338916958,0.0011140007755391207,9.798270163601411e-05,6.102942126425574e-08,4.249800781171798e-09,6.767777735059199e-09,4.201843203856565e-12,6.565615308546543e-08,1.3577070875896536e-05,1.8844571434374172e-08,8.690225035876132e-11,9.41539600354857e-06,6.3426122279264204e-09,2.3884750585051195e-09,4.672004855717146e-10,5.844118425636303e-13,4.399452455309631e-06,2.903903583146102e-13,2.1324431399884867e-10,1.1333760889845542e-15,7.766156505746382e-12,3.962468777707727e-09,2.0713342195405493e-16,1.1561751106094674e-17,7.225939780845233e-28
9.31375798343557e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44319839439525016,0.10985867863832784,0.022180836452470914,8.287683738322306e-09,1.8681725665713097e-06,0.0004892712866266981,0.0001517948282102046,1.4890506454110997e-06,1.0304378798227639e-15,0.0007725086129720756,7.862054169670162e-14,0.0003319373456148676,5.97027948973732e-11,4.36343837342235e-08,9.056414704279954e-12,1.5427059759920316e-13,5.968249174186228e-06,4.067885090923845e-09,0.007870246728135797,0.001117264320336542,9.81560441521324e-05,6.131697315534208e-08,4.262625521448094e-09,6.788486672766522e-09,4.2154040576536654e-12,6.578217945145157e-08,1.3578983373518453e-05,1.8945073233651218e-08,8.771687545582455e-11,9.476312099849613e-06,6.4292867391080675e-09,2.3959016637882745e-09,4.706253527410882e-10,5.885730631738704e-13,4.417329733174075e-06,2.9343349764485856e-13,2.1662241238888616e-10,1.1488487391326752e-15,7.830553722038407e-12,4.000437818166105e-09,2.098493273441308e-16,1.1713350046478795e-17,7.413035026696571e-28
9.343293316479869e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44319500224586234,0.10985524846485706,0.022178840799260774,8.377278071414445e-09,1.8840558525241326e-06,0.0004920480292765763,0.00015279300490708236,1.5016973904074546e-06,1.0431342514671309e-15,0.0007746670537709301,7.97711872589674e-14,0.0003322449139946708,6.022711179555042e-11,4.4105540040531635e-08,9.124879944604862e-12,1.5582801838361932e-13,5.994560112934076e-06,4.117678976768321e-09,0.007870492144499374,0.0011201981630931668,9.831175832626234e-05,6.157594471406237e-08,4.2741519286482875e-09,6.807103389636828e-09,4.2275982650120664e-12,6.589537238456525e-08,1.3580691936902483e-05,1.9035687877573738e-08,8.845382275950025e-11,9.531250234017132e-06,6.5080144152125834e-09,2.4025779091376173e-09,4.73716680242167e-10,5.923309352433293e-13,4.433395470022424e-06,2.96188356348614e-13,2.196966026469908e-10,1.162902602069179e-15,7.888764030581296e-12,4.034784966106862e-09,2.1231441032368098e-16,1.1850948407999754e-17,7.584929085124079e-28
9.372828649524167e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44319162240488796,0.109851826735845,0.02217684532883648,8.467536332342125e-09,1.900017569861576e-06,0.0004948300697796211,0.00015379392297643204,1.514404398200973e-06,1.0559409231207592e-15,0.0007768231527341453,8.0934378367722e-14,0.0003325504954443699,6.075405017984205e-11,4.4580001184574015e-08,9.193567846791222e-12,1.5739507511522993e-13,6.0208714445888865e-06,4.167906699284775e-09,0.007870728601780301,0.0011231288378233308,9.84671954974936e-05,6.183508084631041e-08,4.2856633075908385e-09,6.825699890826447e-09,4.239782463248676e-12,6.600834771467201e-08,1.3582388548265424e-05,1.912645674750558e-08,8.919435939097469e-11,9.586295734660715e-06,6.587428287566381e-09,2.4092468557337624e-09,4.768164739586917e-10,5.961009099105172e-13,4.4494385306459794e-06,2.9895842573294884e-13,2.228031303800752e-10,1.1770788046292965e-15,7.947213977684245e-12,4.0692979490013256e-09,2.1479925471410998e-16,1.1989649888689996e-17,7.760202536588539e-28
9.402363982568466e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4431882547089201,0.10984841329670542,0.022174850041245572,8.558461238971772e-09,1.9160578014950856e-06,0.0004976173942690633,0.000154797579364159,1.5271716778772394e-06,1.0688584636699853e-15,0.0007789769085274045,8.21102005706599e-14,0.00033285410357128463,6.128361086145321e-11,4.50577759910242e-08,9.262477980270921e-12,1.5897178798033344e-13,6.047182917814281e-06,4.218570396198099e-09,0.007870956258849853,0.0011260563477520043,9.862235720268709e-05,6.209438051594892e-08,4.297159654701474e-09,6.844276165912955e-09,4.2519566534035114e-12,6.612110644325815e-08,1.3584073269019706e-05,1.921737963352308e-08,8.993848899843159e-11,9.641448314281943e-06,6.667531739079036e-09,2.415908499264937e-09,4.799247243079061e-10,5.998829888243483e-13,4.4654588044897205e-06,3.0174372610008253e-13,2.2594220819888935e-10,1.1913779484749406e-15,8.005903683070463e-12,4.10397679758217e-09,2.1730394377278366e-16,1.2129459136943298e-17,7.938909786771245e-28
9.431899315612764e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4431848989973743,0.1098450079956301,0.02217285493653585,8.650055510489794e-09,1.9321766297870725e-06,0.000500409988941512,0.00015580397101561862,1.5399992376238753e-06,1.0818874430994998e-15,0.0007811283198482239,8.329873955589125e-14,0.0003331557518905864,6.181579461019575e-11,4.5538873238253524e-08,9.33160991515985e-12,1.6055817709445088e-13,6.073494282908398e-06,4.269672205689705e-09,0.007871175271772765,0.0011289806961016398,9.87772449646043e-05,6.235384269001236e-08,4.308640966583796e-09,6.862832204732741e-09,4.264120826917913e-12,6.623364954209113e-08,1.3585746159566466e-05,1.930845632612335e-08,9.068621519787257e-11,9.696707686712273e-06,6.748328153388357e-09,2.4225628355342336e-09,4.830414217057379e-10,6.036771749371363e-13,4.481456182555177e-06,3.0454427759729853e-13,2.291140491011186e-10,1.2058006353874574e-15,8.064833275541637e-12,4.1388215400712155e-09,2.198285607573985e-16,1.2270380801185585e-17,8.121105915364002e-28
9.454850940819497e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4431822994800211,0.10984236729247636,0.022171304686028317,8.721696465936684e-09,1.944756739031995e-06,0.0005025837177596824,0.000156587915047709,1.5500090386595536e-06,1.0920894498706492e-15,0.0007827985414120034,8.423117738619589e-14,0.0003333888152937031,6.223116116085469e-11,4.591502897581881e-08,9.385484556545959e-12,1.6179763899397884e-13,6.093940360130293e-06,4.3096868086594755e-09,0.007871339594100503,0.001131250998323815,9.889741857753781e-05,6.2555579816782e-08,4.317552600798581e-09,6.877237946201783e-09,4.2735665680794346e-12,6.632095744143644e-08,1.3587038016322275e-05,1.937933721902321e-08,9.126975175763031e-11,9.739722773412302e-06,6.811594915336996e-09,2.4277288085485236e-09,4.854692038764032e-10,6.06633960994897e-13,4.493871714439102e-06,3.067311027932477e-13,2.3160161499894564e-10,1.217094056356568e-15,8.110792616848632e-12,4.1660136196017255e-09,2.2180422955277508e-16,1.2380660752587559e-17,8.265133406728406e-28
9.47780256602623e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4431797070314273,0.10983973134473636,0.022169754546008755,8.793744550428079e-09,1.957384397990747e-06,0.0005047606143605587,0.00015737350754345677,1.5600552484682478e-06,1.1023593644681052e-15,0.0007844673458689123,8.517138665097127e-14,0.0003336207095978609,6.264811246751101e-11,4.629320038640864e-08,9.439492676756221e-12,1.6304296556825745e-13,6.1143861064801835e-06,4.349968269639813e-09,0.007871498859933192,0.0011335193948191651,9.901742837813607e-05,6.275741397605012e-08,4.326455152312857e-09,6.891631457107582e-09,4.2830062592323815e-12,6.640813617659657e-08,1.3588322792558241e-05,1.94503107640061e-08,9.1855464040664e-11,9.782802043882803e-06,6.875283768488679e-09,2.432890364562912e-09,4.879020766753283e-10,6.095980587322965e-13,4.506273305554338e-06,3.089271590518801e-13,2.3410919466139306e-10,1.2284627271662165e-15,8.156896945682705e-12,4.193305904028046e-09,2.237920215602692e-16,1.2491617446375922e-17,8.411327843548377e-28
9.500754191232963e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44317712157965583,0.10983710008453632,0.02216820451649983,8.866201041589444e-09,1.9700596446327037e-06,0.000506940672345092,0.00015816074706871813,1.5701378697774198e-06,1.1126974557351529e-15,0.0007861347326470915,8.611940773059613e-14,0.0003338514410313534,6.306664884004642e-11,4.667339153131374e-08,9.493634074943121e-12,1.6429416616810355e-13,6.134831406808511e-06,4.390517592491627e-09,0.007871653139106935,0.001135785887096862,9.913727506372522e-05,6.295934468859381e-08,4.335348619749832e-09,6.906012732997998e-09,4.292439899025925e-12,6.6495186185768e-08,1.358960051545514e-05,1.9521376864527047e-08,9.244335371344881e-11,9.82594536548012e-06,6.939396301444144e-09,2.4380475017383237e-09,4.903400356029136e-10,6.125694713155906e-13,4.518660906669649e-06,3.111324556246674e-13,2.366368885146128e-10,1.2399069303363244e-15,8.203146318790238e-12,4.220698403476742e-09,2.257919758479028e-16,1.260325306382652e-17,8.559715930743021e-28
9.521410653919024e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4431748005966673,0.10983473590287121,0.022166809584447184,8.93176212766506e-09,1.981508085302987e-06,0.0005089054222435859,0.00015887066966619912,1.5792433627828876e-06,1.1220602514507614e-15,0.0007876341681686353,8.697933921713601e-14,0.0003340581101883283,6.344468705079933e-11,4.7017293777555593e-08,9.54247512019328e-12,1.6542527670743933e-13,6.1532317010562145e-06,4.4272418347486365e-09,0.00787178778371529,0.0011378241032873491,9.924499818979028e-05,6.314116448949802e-08,4.343344972474803e-09,6.918945416783852e-09,4.300924994147238e-12,6.657342150015375e-08,1.3590744457664917e-05,1.958541540654096e-08,9.297431745594545e-11,9.86482900938313e-06,6.9974611404740966e-09,2.442685145593637e-09,4.925385435587231e-10,6.152499959736346e-13,4.529797745977811e-06,3.1312513060423616e-13,2.3892909372722394e-10,1.2502715268818518e-15,8.244894816809973e-12,4.2454373444674436e-09,2.276023657458924e-16,1.2704307402026974e-17,8.6951630605139e-28
9.540001470336478e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44317271646623724,0.10983261129957186,0.022165554222163427,8.991051602631272e-09,1.991844687567591e-06,0.000510675878322838,0.0001595107387965173,1.587463526210814e-06,1.1305343322567274e-15,0.0007889826776048894,8.775874001111594e-14,0.0003342433150892329,6.378601955181654e-11,4.732820979455366e-08,9.586524102957191e-12,1.6644735631154006e-13,6.169791508937995e-06,4.460480460809718e-09,0.007871905599031302,0.0011396571810457943,9.934183693197827e-05,6.330486856295818e-08,4.35053539708839e-09,6.930576353272253e-09,4.308557385708674e-12,6.66437447104809e-08,1.3591769155484222e-05,1.9643114064390507e-08,9.34536949189386e-11,9.899868476593399e-06,7.050014972751958e-09,2.446855962472119e-09,4.945207172893285e-10,6.176675339585131e-13,4.539811149836198e-06,3.149249493301085e-13,2.4100613880966843e-10,1.259652339642678e-15,8.282568987827676e-12,4.267771806726725e-09,2.2924019023585203e-16,1.2795729319772872e-17,8.81861974935705e-28
