Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),CH3X(55),H2OX(23),COX(50),CHOX(53),O(29),acetyl(44),C2H4X(215),C2H4X(70),C2H6X(52),CO2X(24)
7.827107447781073e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44918292752868777,0.11559604225886677,0.022766120714373044,7.94712254572207e-14,1.2397867245625762e-09,2.174627500348052e-06,8.244519904629873e-08,1.1258262811702703e-09,2.9484984593489473e-21,6.90811973167593e-05,3.730291934936503e-19,6.217339653452981e-05,3.465993580642131e-14,3.8066018025944e-12,7.256127097432289e-16,5.6510143619748086e-18,7.682863635520845e-08,1.9275274870813388e-13,0.003003218102713755,0.00011065753338324811,8.905220945870004e-06,5.458322618422311e-10,3.909652633532322e-10,1.459898975068904e-09,6.733806944260562e-13,1.3793606988700375e-09,1.5362919783164572e-06,2.457984039032079e-11,2.8492318913286144e-08,3.0030379188808527e-13,2.170509531290352e-10,6.319401025549813e-14,2.5849584179788994e-13,1.4117134490423065e-16,7.455372392043463e-08,1.4246174779261144e-17,1.333068257170464e-15,5.516961765743982e-20,2.2521075038822752e-12,1.218878290772475e-15
7.848378285159334e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4491762101969899,0.11558947512757162,0.022765970986551257,8.047998096133587e-14,1.2498544597517253e-09,2.186779940609692e-06,8.325247035320916e-08,1.1349780267189114e-09,2.9968097904214957e-21,6.92688136943366e-05,3.782017344353387e-19,6.232570021650641e-05,3.4950909681950297e-14,3.847549882059819e-12,7.349665127447804e-16,5.7209775739285504e-18,7.723284171523968e-08,1.9489941971812696e-13,0.0030095899955833354,0.00011095537504599748,8.945831546171437e-06,5.497943760477804e-10,3.920253126492093e-10,1.4632383635422832e-09,6.749695469197318e-13,1.3917572375226744e-09,1.543070792579534e-06,2.4758223161487142e-11,2.8679582102747454e-08,3.036611628480178e-13,2.1763746179850147e-10,6.370900232305632e-14,2.6102462781635917e-13,1.4284648221739392e-16,7.493985370683586e-08,1.442475404181358e-17,1.351475593599209e-15,5.578321023831511e-20,2.2722771802743694e-12,1.2310678846900912e-15
7.869649122537596e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4491695010243842,0.1155829162015764,0.022765821263192473,8.149881046071162e-14,1.2599768457021952e-09,2.1989716015106823e-06,8.406547871350901e-08,1.1441789499444922e-09,3.0457822637961038e-21,6.94564288939342e-05,3.8343154699756917e-19,6.247792400567172e-05,3.5243521011379704e-14,3.8888243123824095e-12,7.4441417163375395e-16,5.791619025570659e-18,7.763803734180154e-08,1.970640381629438e-13,0.003015953666982826,0.00011125320008469374,8.986508915805337e-06,5.53773952928274e-10,3.9308534137932306e-10,1.466577723679376e-09,6.765590114105494e-13,1.4042301919101646e-09,1.549861041698158e-06,2.493741984629619e-11,2.8867548371011e-08,3.0704671181481345e-13,2.182239530891679e-10,6.422682491646693e-14,2.6357135311190575e-13,1.445368000021796e-16,7.532688095882331e-08,1.460508779873871e-17,1.3700850302860392e-15,5.640192235523583e-20,2.292567721157952e-12,1.2433460837847336e-15
7.890919959915857e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44916280000054437,0.11557636547029483,0.022765671544291648,8.252778707231796e-14,1.2701540387699225e-09,2.211202555503003e-06,8.488424915254915e-08,1.1534291795059106e-09,3.0954231507346467e-21,6.964404291161556e-05,3.8871910605157955e-19,6.26300679752854e-05,3.5537774513783324e-14,3.930426782186669e-12,7.539563542117154e-16,5.862943464278532e-18,7.80442227244262e-08,1.992467045989626e-13,0.003022309127502747,0.00011155100848545694,9.027252828733882e-06,5.577710107902952e-10,3.9414534952194233e-10,1.4699170554107982e-09,6.781490915881387e-13,1.4167797857434841e-09,1.5566626999041149e-06,2.5117431790859095e-11,2.9056218758979924e-08,3.1046059727420503e-13,2.188104270159385e-10,6.474748643198185e-14,2.6613609562743284e-13,1.4624239471993345e-16,7.5714804956017e-08,1.4787188481892112e-17,1.3888982151289514e-15,5.70257825731831e-20,2.312979485210162e-12,1.2557132815216238e-15
7.912190797294118e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4491561071151586,0.11556982292315421,0.02276552182984375,8.35669842372219e-14,1.2803861954398594e-09,2.223472875300278e-06,8.570880672864096e-08,1.1627288440363473e-09,3.145739782874011e-21,6.98316557434477e-05,3.9406488909043343e-19,6.278213219848752e-05,3.583367490900108e-14,3.972358984039568e-12,7.63593730960761e-16,5.9349556575513206e-18,7.84513973531005e-08,2.0144751987075097e-13,0.003028656387719939,0.0001118488002343594,9.068063058517062e-06,5.617855679337301e-10,3.9520533705545467e-10,1.4732563586679719e-09,6.797397950206904e-13,1.4294062360593599e-09,1.5634757414033322e-06,2.5298260341741505e-11,2.924559431241812e-08,3.1390297816788446e-13,2.1939688359368063e-10,6.527099528226387e-14,2.68718933406611e-13,1.4796336013328602e-16,7.610362497869847e-08,1.4971068575825396e-17,1.4079168047930319e-15,5.765481956150421e-20,2.3335128310282975e-12,1.268169871842986e-15
7.93346163467238e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4491494223579289,0.11556328854959558,0.02276537211984373,8.461647572097339e-14,1.2906734723264616e-09,2.2357826338765637e-06,8.653917653289524e-08,1.172078072143259e-09,3.1967395522800548e-21,7.001926738550109e-05,3.9946937623622607e-19,6.293411674829832e-05,3.6131226917636326e-14,4.0146226144475935e-12,7.733269750439208e-16,6.0076603930331545e-18,7.885956071826514e-08,2.036665851111079e-13,0.00303499545819758,0.00011214657531742615,9.108939378306136e-06,5.658176423919752e-10,3.962653039582676e-10,1.4765956333840693e-09,6.813311248642336e-13,1.4421097624562982e-09,1.5703001403668196e-06,2.5479906837738988e-11,2.943567608195519e-08,3.173740138935666e-13,2.1998332283722537e-10,6.579735982537347e-14,2.7131994459334347e-13,1.4969978177271313e-16,7.649334030781005e-08,1.5156740618135934e-17,1.427142464731851e-15,5.828906208336799e-20,2.354168117129799e-12,1.2807162491774343e-15
7.95473247205064e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4491427457185719,0.11555676233907357,0.022765222414286586,8.567633561398595e-14,1.301016026173936e-09,2.248131904465125e-06,8.737538368905075e-08,1.181476992408371e-09,3.2484299118785256e-21,7.020687783384953e-05,4.0493305024729104e-19,6.308602169761835e-05,3.6430435261053315e-14,4.057219373853767e-12,7.831567623054351e-16,6.081062478536213e-18,7.926871231081356e-08,2.0590400174110596e-13,0.003041326349485206,0.00011244433372063519,9.149881560845092e-06,5.69867251893976e-10,3.9732525020880794e-10,1.4799348794908659e-09,6.829230839285419e-13,1.454890588026274e-09,1.5771358709299054e-06,2.5662372610618907e-11,2.9626465123091082e-08,3.2087386430506535e-13,2.2056974476136844e-10,6.632658845966054e-14,2.7393920743123713e-13,1.5145175706052518e-16,7.688395022495368e-08,1.5344217198727613e-17,1.4465768692088468e-15,5.892853894315572e-20,2.3749457019522315e-12,1.2933528083852986e-15
7.976003309428902e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44913607718681764,0.11555024428105648,0.02276507271316728,8.674663833191394e-14,1.311414013856653e-09,2.2605207605572123e-06,8.821745335329615e-08,1.1909257333876743e-09,3.3008183760488412e-21,7.039448708457038e-05,4.1045639652540487e-19,6.323784711922853e-05,3.6731304661374764e-14,4.100150966634695e-12,7.93083771271143e-16,6.155166742063655e-18,7.967885162209094e-08,2.081598714701327e-13,0.0030476490721187237,0.00011274207542991728,9.190889378484985e-06,5.739344142135855e-10,3.9838517578552144e-10,1.4832740969193714e-09,6.845156808246485e-13,1.4677489271138058e-09,1.5839829072046384e-06,2.5845658993861904e-11,2.981796249620034e-08,3.2440268971235346e-13,2.2115614938086932e-10,6.685868962719714e-14,2.7657680026307473e-13,1.5321938260254838e-16,7.727545401238994e-08,1.5533510960191475e-17,1.466221701318686e-15,5.957327905016282e-20,2.395845943853266e-12,1.3060799447882655e-15
7.997274146807163e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4491294167524108,0.11554373436502616,0.022764923016480802,8.782745861602973e-14,1.3218675923796587e-09,2.2729492759008183e-06,8.906541071410864e-08,1.2004244236114144e-09,3.353912520531274e-21,7.058209513374432e-05,4.16039903122992e-19,6.338959308579003e-05,3.703383984147917e-14,4.1434191010976024e-12,8.031086831488102e-16,6.229978031832417e-18,8.008997814389316e-08,2.10434296295932e-13,0.0030539636366204302,0.00011303980043115645,9.231962603175796e-06,5.780191468797892e-10,3.994450806668727e-10,1.4866132856020778e-09,6.861089189217087e-13,1.4806849961754575e-09,1.5908412232691047e-06,2.6029767314131328e-11,3.0010169266536036e-08,3.2796065088162223e-13,2.2174253671045113e-10,6.739367171493503e-14,2.7923280153027885e-13,1.5500274207770708e-16,7.76678509530369e-08,1.5724634598442322e-17,1.4860786530086202e-15,6.022331142065655e-20,2.4168692011106672e-12,1.318898054201476e-15
8.016417900447597e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44912342927621196,0.11553788239331528,0.022764788293248912,8.880925142718121e-14,1.331323473088978e-09,2.284168909528739e-06,8.983362716356785e-08,1.209016057626273e-09,3.402306918389437e-21,7.075094134744163e-05,4.211169016509789e-19,6.352609658158682e-05,3.730754964935372e-14,4.182649580333334e-12,8.122153760079648e-16,6.297916723418856e-18,8.046083565884563e-08,2.1249722778042767e-13,0.003059639778154996,0.00011330773863519083,9.268984239617767e-06,5.817104430886344e-10,4.003989773477706e-10,1.489618530783046e-09,6.875433829374098e-13,1.4923941018700036e-09,1.5970233304918429e-06,2.619616864725964e-11,3.018376277883253e-08,3.3118786025141513e-13,2.2227027053633397e-10,6.787762572518619e-14,2.816390067939048e-13,1.5662130061096168e-16,7.802177125347531e-08,1.5898220952934344e-17,1.5041326773155384e-15,6.081288943807326e-20,2.4358956068241884e-12,1.3305124620774346e-15
8.035561654088031e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4491174483431123,0.11553203700045642,0.02276465357359991,8.979967921728976e-14,1.340824624300381e-09,2.295420781214622e-06,9.060665148346067e-08,1.2176483482800393e-09,3.451284713979306e-21,7.091978658186162e-05,4.262433870521078e-19,6.366253583035426e-05,3.758261600903219e-14,4.222155296128784e-12,8.214024245555342e-16,6.366435612580233e-18,8.083249203319422e-08,2.1457534650773864e-13,0.0030653093277664694,0.00011357566328388289,9.306058503921255e-06,5.854159977160202e-10,4.013528572323246e-10,1.4926237525751358e-09,6.889783741234828e-13,1.5041665045364462e-09,1.6032145343776847e-06,2.636323777829978e-11,3.035793255314098e-08,3.344389180200214e-13,2.227979903799622e-10,6.836392625286429e-14,2.840602438288613e-13,1.5825275617369521e-16,7.837641390588145e-08,1.6073309163163798e-17,1.5223611420916889e-15,6.140679895609648e-20,2.4550222061885055e-12,1.3422011681801192e-15
8.054705407728465e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4491114739456649,0.11552619817881009,0.02276451885753016,9.079879715073762e-14,1.3503711607433133e-09,2.3067049452491983e-06,9.138450210258417e-08,1.2263213892177532e-09,3.500851559136605e-21,7.108863083415407e-05,4.3141972065239833e-19,6.379891088481377e-05,3.785904236505329e-14,4.261937501994599e-12,8.30670330964954e-16,6.4355382757537205e-18,8.120494689739052e-08,2.1666872743348844e-13,0.003070972293097401,0.00011384357436684547,9.343185229024939e-06,5.891358233097574e-10,4.0230672030487427e-10,1.4956289509285957e-09,6.904138972761771e-13,1.5160023554310603e-09,1.6094148159705884e-06,2.653097566863202e-11,3.0532679376180044e-08,3.377139423341313e-13,2.233256962519943e-10,6.88525794422694e-14,2.864965700217704e-13,1.598971645105779e-16,7.873177838886485e-08,1.624990859439961e-17,1.540765299244109e-15,6.200506132394101e-20,2.47424926022203e-12,1.3539644619877179e-15
8.073849161368898e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4491055060764319,0.11552036592074566,0.022764384145036034,9.180666060646018e-14,1.3599631972338287e-09,2.318021456088514e-06,9.216719747050226e-08,1.2350352740675469e-09,3.5510131468235646e-21,7.125747410147099e-05,4.366462655349172e-19,6.393522179760826e-05,3.813683216244525e-14,4.301997454012945e-12,8.400195991697004e-16,6.505228302694738e-18,8.15781998821794e-08,2.1877744570259375e-13,0.0030766286817814586,0.0001141114718736616,9.380364247597867e-06,5.928699318840807e-10,4.0326056654977194e-10,1.4986341257943584e-09,6.918499506330547e-13,1.5279018202373174e-09,1.6156241562796138e-06,2.6699383267425917e-11,3.07080040378769e-08,3.410130516399306e-13,2.2385338816306545e-10,6.934359141399726e-14,2.889480428226422e-13,1.615545992007437e-16,7.908786418146386e-08,1.6428028646404956e-17,1.5593464065411548e-15,6.260769786170775e-20,2.4935770298907093e-12,1.3658026332688214e-15
8.08884121901049e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.449100837009193,0.11551580307931997,0.022764278650065355,9.260209146415433e-14,1.3675068568088317e-09,2.3269063813466413e-06,9.27835447215189e-08,1.2418879615389759e-09,3.590715186238876e-21,7.138969972674226e-05,4.40774626698268e-19,6.404192628247644e-05,3.8355332032299595e-14,4.333564365727788e-12,8.473984316647091e-16,6.560217127157628e-18,8.187106270260863e-08,2.2043960483278972e-13,0.0030810537854085926,0.0001143212611002657,9.409516674937153e-06,5.95804206628035e-10,4.04007540891081e-10,1.5009875535021798e-09,6.929749430717246e-13,1.5372651721111095e-09,1.6204931927474385e-06,2.6831736610755587e-11,3.084571009792365e-08,3.436135781434736e-13,2.242666300601467e-10,6.972976880714295e-14,2.9087847877298766e-13,1.6286173951152407e-16,7.936722912131204e-08,1.6568587719492774e-17,1.5740222056722646e-15,6.308270885229243e-20,2.508783685965624e-12,1.3751259346310739e-15
8.10383327665208e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4490961719375446,0.11551124425496434,0.02276417315728362,9.340294677706763e-14,1.3750785469540279e-09,2.33581120448579e-06,9.340288343210627e-08,1.2487658006768957e-09,3.630788265700092e-21,7.152192474482327e-05,4.449341818179985e-19,6.414859148713608e-05,3.857467185990625e-14,4.365302994814015e-12,8.548277165486325e-16,6.6155701236656116e-18,8.216441460176044e-08,2.2211125271599348e-13,0.0030854748639563005,0.00011453104198927135,9.438700990162889e-06,5.987472544562786e-10,4.0475450489500827e-10,1.5033409667505757e-09,6.941002708785558e-13,1.5466677005778772e-09,1.6253677640859513e-06,2.6964501725337764e-11,3.098377141127923e-08,3.462290057940891e-13,2.2467986340665807e-10,7.011739959219344e-14,2.928182669590173e-13,1.641769456638748e-16,7.964703586651773e-08,1.6710089710645913e-17,1.588807911460083e-15,6.356042594248556e-20,2.52405239558406e-12,1.3844954751386302e-15
8.118825334293671e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4490915108579263,0.11550668944402526,0.022764067666689067,9.420925341920721e-14,1.3826783229260412e-09,2.344735951871192e-06,9.402522248981429e-08,1.2556688364281221e-09,3.6712351729058665e-21,7.165414915434895e-05,4.491251075459172e-19,6.425521743677015e-05,3.879485330049906e-14,4.397213947853161e-12,8.623076981163916e-16,6.671289033477355e-18,8.245825540266094e-08,2.2379242568669235e-13,0.003089891921079557,0.00011474081453563683,9.467917112579365e-06,6.016990809144867e-10,4.0550145855405405e-10,1.505694365515971e-09,6.952259253742465e-13,1.5561094889077298e-09,1.6302478611442586e-06,2.7097679062629725e-11,3.1122188361461436e-08,3.488593918649745e-13,2.2509308820767695e-10,7.050648668145402e-14,2.947674350540235e-13,1.6550023441810534e-16,7.992728416741844e-08,1.6852539179780134e-17,1.6037041355555958e-15,6.404085947785403e-20,2.539383284017623e-12,1.3939113943342714e-15
8.132318186171102e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4490873192965155,0.11550259354263427,0.022763972727022578,9.493961256024768e-14,1.38954218037879e-09,2.3527852815887536e-06,9.458790029028144e-08,1.2619031488520172e-09,3.707959328741824e-21,7.177315060147972e-05,4.529239091108986e-19,6.435114724918396e-05,3.899373754433332e-14,4.426081644685335e-12,8.690832296352145e-16,6.721750351383639e-18,8.272312998828573e-08,2.253136553979832e-13,0.0030938638371907374,0.00011492960269023242,9.494238751139275e-06,6.043632351300784e-10,4.061737079961264e-10,1.507812412002341e-09,6.962393017463922e-13,1.5646407263760293e-09,1.6346446654258656e-06,2.721789149001591e-11,3.124706800406336e-08,3.512395762052185e-13,2.2546498322638768e-10,7.085791266209002e-14,2.9652972905255704e-13,1.666981555952498e-16,8.017988496213166e-08,1.6981557573934396e-17,1.617205737714245e-15,6.447558071263102e-20,2.5532343500158357e-12,1.4024254907974394e-15
8.145811038048533e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44908313096317704,0.1154985008864953,0.02276387778912505,9.5674428816787e-14,1.3964288724640075e-09,2.360850790657414e-06,9.515302206685149e-08,1.2681579396917177e-09,3.744990610239757e-21,7.189215155358164e-05,4.567483942154735e-19,6.444704530371818e-05,3.9193306042495103e-14,4.455089859588825e-12,8.759002029067214e-16,6.77251075001873e-18,8.298840031220689e-08,2.2684265650696548e-13,0.003097832501565737,0.00011511838407950522,9.520586029141427e-06,6.070345088362035e-10,4.0684594904731267e-10,1.5099304467208153e-09,6.972529510039804e-13,1.573203875065336e-09,1.6390459314579096e-06,2.73384385161633e-11,3.13722363054098e-08,3.536319652593902e-13,2.258368713310449e-10,7.121052283960159e-14,2.982996634184642e-13,1.6790268677882066e-16,8.043284303308328e-08,1.7111350470568274e-17,1.630797805964359e-15,6.491251818228357e-20,2.5671359736035e-12,1.4109773689685235e-15
8.159303889925964e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44907894585532226,0.11549441147295184,0.0227637828529952,9.641372194835325e-14,1.4033384395321087e-09,2.368932498424075e-06,9.572059431443157e-08,1.2744332417002295e-09,3.782331082527812e-21,7.201115200966125e-05,4.605986930260809e-19,6.454291161866996e-05,3.939356000202749e-14,4.4842390367653175e-12,8.827587973974945e-16,6.823571509211155e-18,8.325406624563748e-08,2.283794556494847e-13,0.003101797916862124,0.00011530715869975654,9.546958887568575e-06,6.097129060654943e-10,4.0751818170215486e-10,1.512048469654018e-09,6.982668738628527e-13,1.5817989908880945e-09,1.6434516525585051e-06,2.7459320469247554e-11,3.1497693547596034e-08,3.560366010138197e-13,2.262087525253319e-10,7.156431936046697e-14,3.0007725837406274e-13,1.6911385403375637e-16,8.068615819860255e-08,1.7241921220797503e-17,1.644480790821842e-15,6.535167944594466e-20,2.581088246062597e-12,1.4195671307896703e-15
8.172796741803395e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44907476397036483,0.11549032529934954,0.022763687918631776,9.715751176772056e-14,1.4102709219551515e-09,2.3770304242753493e-06,9.629062353290692e-08,1.2807290876263786e-09,3.8199828211791754e-21,7.213015196872562e-05,4.644749361487881e-19,6.463874621231701e-05,3.9594500630092294e-14,4.5135296210486215e-12,8.896591930085566e-16,6.874933912094372e-18,8.352012765986216e-08,2.2992407950813345e-13,0.0031057600857352903,0.00011549592654728032,9.573357267345693e-06,6.123984309161413e-10,4.081904059551979e-10,1.5141664807846712e-09,6.992810708752245e-13,1.5904261264915591e-09,1.6478618220441206e-06,2.7580537678198172e-11,3.1623440013510466e-08,3.5845352552879825e-13,2.2658062681292624e-10,7.191930438496194e-14,3.018625341568672e-13,1.7033167659833627e-16,8.09398302771236e-08,1.73732731841794e-17,1.6582551442668324e-15,6.579307210195168e-20,2.595091258662155e-12,1.4281948782692878e-15
