Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HX(19),HOX(22),CH2X(27),CHX(28),CX(26),OCX(25),H2OX(23),COX(50)
1.5692136240179373e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32900025174775349,0.11291309218396786,0.02140563338121157,0.0,1.011418483161441e-05,1.0032284952474434e-05,1.428214051519295e-05,7.7948925909014225e-14,5.7155920251973758e-22,2.9749928036712676e-08,1.0680501077857092e-27,2.5306530692579075e-08,9.085048085860668e-21,1.9944176432767805e-11,4.4088258922032598e-16,1.3171312501383219e-18,7.2900316930153567e-08,2.4026172512112801e-20,0.005742356342446909,0.0028071723979755819,2.6320578936312005e-09,1.7354172143225107e-05,2.2236325779765677e-07,2.0112473701991053e-13,3.9389487184426609e-09,1.9498837149967431e-07,4.0218496821706732e-09,5.8341600039400991e-10,1.1577940948485074e-11
1.5706664684836872e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32899783445454728,0.11291310747772447,0.021404378523677679,0.0,1.0144375221964212e-05,1.0050553656926683e-05,1.4307422920364028e-05,7.8158758574251449e-14,5.7380420373015436e-22,2.9800756025950103e-08,1.0750955625120031e-27,2.5325935122012377e-08,9.1228195264832307e-21,2.0006635541789294e-11,4.4203464912637329e-16,1.3207087906711811e-18,7.3053788097238481e-08,2.4144679167475935e-20,0.0057423157145125485,0.002809626234348959,2.6342734682103987e-09,1.7358009404914336e-05,2.2260824683592281e-07,2.0128584058859622e-13,3.9396919475439712e-09,1.9498055287235545e-07,4.0275706397281582e-09,5.850508583932527e-10,1.1598351544879531e-11
1.572119312949437e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32899541743368538,0.11291312275742782,0.021403123758153092,0.0,1.0174613946309909e-05,1.0068822100372092e-05,1.4332726402204312e-05,7.8368979484040721e-14,5.7605541962331109e-22,2.9851640478001536e-08,1.08218238039061e-27,2.5345311694849601e-08,9.1607167924536648e-21,2.0069216309216428e-11,4.4318817078994287e-16,1.3242926622481294e-18,7.3207363575953309e-08,2.4263678316039693e-20,0.0057422750794851275,0.0028120798172641564,2.636488812445845e-09,1.7361834939446617e-05,2.2285315441184994e-07,2.0144690489363266e-13,3.9404327004489744e-09,1.949727464421001e-07,4.0332951491360514e-09,5.8668808159590054e-10,1.1618778936139731e-11
1.573572157415187e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32899300068500514,0.11291313802297569,0.021401869084628045,0.0,1.0204901009433703e-05,1.0087090252768497e-05,1.4358050958244249e-05,7.8579589068202651e-14,5.7831285928109059e-22,2.9902581401642075e-08,1.0893107727383872e-27,2.5364660430966823e-08,9.1987401907567955e-21,2.0131918823803093e-11,4.4434315336395658e-16,1.3278828701478808e-18,7.3361043195026836e-08,2.43831715976831e-20,0.0057422344374693816,0.0028145331467384405,2.6387039263584552e-09,1.7365648787401001e-05,2.2309798063900317e-07,2.0160793001334694e-13,3.9411709860949436e-09,1.9496495217534152e-07,4.0390232098930046e-09,5.8832766989404606e-10,1.1639223119932126e-11
1.574879717434362e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32899082584377509,0.11291315174978214,0.021400739957107052,0.0,1.0232200699848127e-05,1.0103531316337335e-05,1.4380861075079969e-05,7.8769470366044886e-14,5.8034988379649952e-22,2.9948476523322436e-08,1.0957620474079061e-27,2.5382050509580472e-08,9.2330693464748832e-21,2.0188455254074865e-11,4.4538388605842961e-16,1.3311194791760174e-18,7.3499443750856308e-08,2.4491139393528009e-20,0.0057421978537658949,0.0028167409265875843,2.6406973319709887e-09,1.7369071291902397e-05,2.2331825478827656e-07,2.0175281917920052e-13,3.9418333410274442e-09,1.9495794770739587e-07,4.044181500563844e-09,5.8980532158472026e-10,1.1657637241031518e-11
1.576187277453537e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32898865122276472,0.11291316546496764,0.02139961090409067,0.0,1.0259539552019692e-05,1.0119972098165806e-05,1.4403688258217213e-05,7.8959667152342195e-14,5.8239196353407617e-22,2.9994417400336809e-08,1.1022473246317676e-27,2.53994180712493e-08,9.2675011428727404e-21,2.024509043604806e-11,4.4642580078545086e-16,1.3343612287482051e-18,7.363792839737364e-08,2.4599509969818866e-20,0.0057421612645606971,0.0028189485011761634,2.6426905510540848e-09,1.737248439226442e-05,2.2353846322086383e-07,2.0189767671639699e-13,3.9424937111587807e-09,1.949509530404679e-07,4.0493426670564853e-09,5.9128488907636001e-10,1.1676064960491306e-11
1.577494837472712e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32898647682185794,0.11291317916845985,0.021398481925571786,0.0,1.0286917569422582e-05,1.0136412576581315e-05,1.442653250585611e-05,7.9150179741107881e-14,5.8443910511057856e-22,3.0040404038934438e-08,1.1087667603528793e-27,2.5416763130657759e-08,9.3020358047172054e-21,2.0301824434339728e-11,4.4746889692632975e-16,1.3376081227113525e-18,7.3776497010267721e-08,2.470828453034752e-20,0.0057421246699279546,0.0028211558705167721,2.6446835836229301e-09,1.7375888117644194e-05,2.2375860601393545e-07,2.0204250267803446e-13,3.9431521029191698e-09,1.9494396815033013e-07,4.0545067090054182e-09,5.9276637228765305e-10,1.1694506276611448e-11
1.578802397491887e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32898430264093992,0.11291319286018704,0.021397353021543299,0.0,1.0314334755526987e-05,1.0152852729982716e-05,1.4449393816196926e-05,7.9341008446568732e-14,5.864913151415138e-22,3.0086436445318091e-08,1.1153205111159e-27,2.5434085702550668e-08,9.3366735570834247e-21,2.0358657313540153e-11,4.4851317386201291e-16,1.3408601649119658e-18,7.391514946539833e-08,2.4817464281541012e-20,0.0057420880699411495,0.0028233630346219982,2.646676429692636e-09,1.7379282497057042e-05,2.2397868325185366e-07,2.0218729711867504e-13,3.9438085227001759e-09,1.9493699301284316e-07,4.0596736260456037e-09,5.9424977124101545e-10,1.1712961187691403e-11
1.580109957511062e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32898212867989601,0.11291320654007825,0.021396224191998103,0.0,1.0341791113799149e-05,1.0169292536840013e-05,1.4472272187440059e-05,7.9532153583165159e-14,5.8854860024113385e-22,3.0132514625644151e-08,1.1219087340689877e-27,2.5451385801732723e-08,9.3714146253550821e-21,2.0415589138212851e-11,4.4955863097308882e-16,1.3441173591961486e-18,7.4053885638795802e-08,2.4927050432464921e-20,0.0057420514646730992,0.0028255699935044315,2.6486690892782895e-09,1.7382667559386232e-05,2.2419869501702326e-07,2.0233206008943675e-13,3.9444629768748516e-09,1.9493002760393542e-07,4.064843417812102e-09,5.957350860064573e-10,1.173142969203099e-11
1.581417517530237e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32897995493861271,0.11291322020806313,0.021395095436929083,0.0,1.036928664770141e-05,1.018573197569408e-05,1.4495167617786051e-05,7.9723615465551564e-14,5.9061096702243307e-22,3.0178638586022735e-08,1.1285315869658392e-27,2.5468663443067916e-08,9.4062592352246071e-21,2.0472619972894359e-11,4.506052676397904e-16,1.3473797094096019e-18,7.4192705406660356e-08,2.5037044194827403e-20,0.0057420148541959511,0.0028277767471766723,2.6506615623950075e-09,1.7386043333390562e-05,2.2441864138320304e-07,2.0247679164110657e-13,3.9451154717885399e-09,1.9492307189961212e-07,4.0700160839395394e-09,5.9722231650545435e-10,1.1749911787930948e-11
1.582725077549412e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32897778141697731,0.11291323386407198,0.021393966756329146,0.0,1.0396821360691999e-05,1.0202171025156434e-05,1.4518080105435591e-05,7.9915394408596423e-14,5.9267842209714401e-22,3.0224808332517778e-08,1.135189228167126e-27,2.5485918641479142e-08,9.4412076126933561e-21,2.0529749882094141e-11,4.5165308324199861e-16,1.3506472193976243e-18,7.4331608645361537e-08,2.5147446782981896e-20,0.0057419782385811982,0.0028299832956513124,2.652653849057847e-09,1.7389409847689548e-05,2.2463852243080217e-07,2.0262149182870693e-13,3.9457660137385982e-09,1.9491612587597524e-07,4.0751916240627915e-09,5.9871146268892768e-10,1.1768407473691616e-11
1.584032637568587e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32897560811487797,0.11291324750803577,0.021392838150191176,0.0,1.0424395256224947e-05,1.0218609663908853e-05,1.4541009648589479e-05,8.0107490727382813e-14,5.9475097207573222e-22,3.0271023871147106e-08,1.1418818166430786e-27,2.5503151411947481e-08,9.4762599840718951e-21,2.0586978930294725e-11,4.5270207715924568e-16,1.3539198930051132e-18,7.4470595231437557e-08,2.5258259413932195e-20,0.0057419416178996763,0.0028321896389409446,2.6546459492818121e-09,1.7392767130769439e-05,2.2485833824161572e-07,2.0276616070252669e-13,3.9464146090081417e-09,1.9490918950918961e-07,4.0803700378170801e-09,6.0020252464279036e-10,1.1786916747613357e-11
1.5853401975877622e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32897343503220317,0.11291326113988619,0.021391709618508087,0.0,1.0452008337750247e-05,1.0235047870703112e-05,1.4563956245448682e-05,8.029990473720844e-14,5.9682862356739381e-22,3.0317285207882625e-08,1.1486095119751975e-27,2.5520361769511736e-08,9.5114165759801998e-21,2.0644307181951582e-11,4.5375224877072014e-16,1.3571977340765625e-18,7.4609665041594738e-08,2.5369483307335712e-20,0.0057419049922215765,0.0028343957770581673,2.656637863081917e-09,1.739611521099079e-05,2.2507808889191029e-07,2.0291079831347713e-13,3.9470612638487953e-09,1.9490226277550009e-07,4.085551324837391e-09,6.0169550234598577e-10,1.1805439607997163e-11
1.5866477576069372e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3289712621688427,0.11291327475955544,0.021390581161272765,0.0,1.0479660608713735e-05,1.0251485624360817e-05,1.4586919894214288e-05,8.049263675358601e-14,5.9891138318005206e-22,3.0363592348650264e-08,1.1553724743574851e-27,2.5537549729268086e-08,9.5466776153477923e-21,2.0701734701492938e-11,4.5480359745526691e-16,1.3604807464560655e-18,7.4748817952707191e-08,2.5481119685505869e-20,0.005741868361616451,0.0028366017100155808,2.6586295904731638e-09,1.7399454116584631e-05,2.2529777445682838e-07,2.0305540471513302e-13,3.9477059844723349e-09,1.9489534565123957e-07,4.0907354847585968e-09,6.0319039569986269e-10,1.182397605314433e-11
1.5879553176261122e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32896908952468673,0.11291328836697641,0.021389452778478125,0.0,1.0507352072556863e-05,1.0267922903773071e-05,1.460990059308753e-05,8.0685687092243344e-14,6.0099925752035349e-22,3.0409945299330179e-08,1.1621708645986746e-27,2.5554715306369509e-08,9.5820433294139958e-21,2.0759261553319896e-11,4.5585612259139268e-16,1.3637689339873109e-18,7.4888053841815961e-08,2.5593169773416413e-20,0.0057418317261532124,0.0028388074378257813,2.6606211314704837e-09,1.7402783875646675e-05,2.2551739501675521e-07,2.0319997995806129e-13,3.9483487770695256e-09,1.948884381128102e-07,4.0959225172159645e-09,6.0468720476497159e-10,1.1842526081355876e-11
1.5892628776452872e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3289669170996265,0.11291330196208267,0.02138832447011706,0.0,1.0535082732716826e-05,1.0284359687900211e-05,1.4632898340269772e-05,8.0879056069123727e-14,6.0309225319366398e-22,3.0456344065756817e-08,1.1690048441240619e-27,2.5571858516025266e-08,9.6175139457281402e-21,2.0816887801806355e-11,4.5690982355726865e-16,1.3670623005135875e-18,7.5027372586128694e-08,2.5705634798704927e-20,0.005741795085900143,0.0028410129605013685,2.6626124860887984e-09,1.7406104516145991e-05,2.2573695064928819e-07,2.0334452409089413e-13,3.9489896478085499e-09,1.9488154013668474e-07,4.1011124218447788e-09,6.0618592960453262e-10,1.1861089690933164e-11
1.5905704376644622e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32896474489355382,0.11291331554480832,0.021387196236182487,0.0,1.0562852592626594e-05,1.0300795955771496e-05,1.4655913133962523e-05,8.1072744000386176e-14,6.0519037680406501e-22,3.0502788653718989e-08,1.1758745749775802e-27,2.5588979373500341e-08,9.653089692149787e-21,2.0874613511298811e-11,4.5796469973073386e-16,1.370360849877781e-18,7.5166774063018988e-08,2.5818515991676812e-20,0.0057417584409249055,0.0028432182780549486,2.6646036543430419e-09,1.7409416065928986e-05,2.2595644142613672e-07,2.0348903716646057e-13,3.9496286028139796e-09,1.9487465169942727e-07,4.1063051982800435e-09,6.0768657009287141e-10,1.1879666880178237e-11
1.5918779976836372e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32896257290636105,0.11291332911508815,0.021386068076667295,0.0,1.059066165571464e-05,1.0317231686484859e-05,1.4678944972367436e-05,8.1266751202405718e-14,6.0729363495435048e-22,3.054927906895998e-08,1.1827802198236169e-27,2.5606077894115015e-08,9.6887707968489409e-21,2.0932438746116325e-11,4.5902075048929914e-16,1.3736645859223759e-18,7.530625815002569e-08,2.5931814585308781e-20,0.0057417217912945429,0.0028454233904991245,2.6665946362480899e-09,1.7412718552709045e-05,2.2617586742406214e-07,2.0363351923713032e-13,3.9502656481807553e-09,1.9486777277767896e-07,4.1115008461569838e-09,6.0918912619544636e-10,1.1898257647392966e-11
1.5931855577028123e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32896040113794189,0.11291334267285758,0.021384939991564406,0.0,1.061850992540488e-05,1.0333666859206624e-05,1.4701993853686279e-05,8.1461077991773553e-14,6.0940203424602144e-22,3.0595815317177683e-08,1.1897219419489376e-27,2.5623154093244302e-08,9.7245574883062709e-21,2.0990363570550709e-11,4.6007797521014963e-16,1.3769735124894538e-18,7.5445824724852544e-08,2.6045531815252567e-20,0.0057416851370754819,0.0028476282978464966,2.6685854318187666e-09,1.7416012004069035e-05,2.2639522872277837e-07,2.0377797034995214e-13,3.9509007899923545e-09,1.9486090334814002e-07,4.1166993651111106e-09,6.1069359804988862e-10,1.1916861990879071e-11
1.5944931177219873e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32895822958819015,0.11291335621805253,0.021383811980866731,0.0,1.0646397405116918e-05,1.035010145317125e-05,1.472505977612098e-05,8.1655724685297329e-14,6.1151558127928466e-22,3.0642397404024626e-08,1.1966999052645336e-27,2.5640207986317506e-08,9.760449995313299e-21,2.1048388048866251e-11,4.6113637327014784e-16,1.3802876334206943e-18,7.5585473665367455e-08,2.6159668919838415e-20,0.0057416484783335484,0.002849833000109674,2.6705760410699211e-09,1.7419296447473771e-05,2.2661452539331699e-07,2.0392239055476719e-13,3.9515340342948709e-09,1.9485404338759526e-07,4.1219007547776788e-09,6.1219998560111375e-10,1.1935479908939092e-11
1.5958006777411623e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32895605825700064,0.1129133697506096,0.021382684044567172,0.0,1.067432409826587e-05,1.0366535447681108e-05,1.4748142737873599e-05,8.1850691600001402e-14,6.1363428265304805e-22,3.0689025335108087e-08,1.2037142743072084e-27,2.5657239588817808e-08,9.7964485469725967e-21,2.1106512245299601e-11,4.6219594404583698e-16,1.3836069525573759e-18,7.572520484960226e-08,2.6274227140078158e-20,0.0057416118151339592,0.0028520374973012705,2.6725664640163845e-09,1.7422571910261648e-05,2.2683375750702201e-07,2.0406677990601292e-13,3.9521653870882642e-09,1.9484719287292267e-07,4.1271050147919232e-09,6.1370828869163413e-10,1.1954111399875855e-11
1.5971082377603373e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32895388714426882,0.112913383270466,0.021381556182658645,0.0,1.0702290008261932e-05,1.0382968822106077e-05,1.477124273714633e-05,8.2045979053127194e-14,6.1575814496491648e-22,3.0735699115990208e-08,1.2107652142422897e-27,2.5674248916281552e-08,9.8325533726980636e-21,2.116473622405982e-11,4.6325668691344461e-16,1.3869314737403748e-18,7.5865018155751714e-08,2.6389207719670352e-20,0.0057415751475413434,0.0028542417894338872,2.6745567006729004e-09,1.7425838419637858e-05,2.2705292514309069e-07,2.0421113844945799e-13,3.9527948543723136e-09,1.9484035178104722e-07,4.1323121447894367e-09,6.1521850747743823e-10,1.1972756461991655e-11
1.5984157977795123e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32895171624989111,0.11291339677755954,0.021380428395134071,0.0,1.0730295138510887e-05,1.0399401555883354e-05,1.4794359772141502e-05,8.2241587362133361e-14,6.1788717481118762e-22,3.0782418752188099e-08,1.2178528908653372e-27,2.5691235984297873e-08,9.868764702215141e-21,2.1223060049328445e-11,4.643186012488861e-16,1.390261200810165e-18,7.6004913462173099e-08,2.6504611905003549e-20,0.0057415384756197337,0.0028564458765201394,2.6765467510542289e-09,1.7429096002689283e-05,2.2727202837408071e-07,2.043554662341427e-13,3.9534224421075808e-09,1.9483352008897993e-07,4.1375221444056984e-09,6.1673064195665092e-10,1.1991415093589441e-11
1.5997233577986874e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3289495455737641,0.1129134102718285,0.021379300681986357,0.0,1.0758339492413896e-05,1.041583362851723e-05,1.4817493841061593e-05,8.2437516844695918e-14,6.2002137878685082e-22,3.0829184249173843e-08,1.2249774706034145e-27,2.5708200808508293e-08,9.905082765560928e-21,2.1281483785259092e-11,4.6538168642776643e-16,1.3935961376068198e-18,7.6144890647385928e-08,2.6620440945158695e-20,0.0057415017994325787,0.0028586497585726444,2.6785366151751374e-09,1.7432344686383919e-05,2.2749106726737115e-07,2.0449976331405859e-13,3.95404815620915e-09,1.9482669777382377e-07,4.1427350132760951e-09,6.1824469193740272e-10,1.2010087292972788e-11
1.6010309178178624e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32894737511578565,0.11291342375321185,0.02137817304320843,0.0,1.0786423073367146e-05,1.0432265019578812e-05,1.4840644942109211e-05,8.2633767818708746e-14,6.2216076348558136e-22,3.0875995612374678e-08,1.2321391205173592e-27,2.5725143404606238e-08,9.9415077930844503e-21,2.1340007495977687e-11,4.6644594182538406e-16,1.396936287970009e-18,7.6284949590071194e-08,2.6736696091913486e-20,0.0057414651190427499,0.0028608534356040151,2.6805262930503115e-09,1.7435584497556988e-05,2.2771004189937221e-07,2.0464402973585132e-13,3.9546720025872325e-09,1.9481988481273287e-07,4.1479507510362647e-09,6.1976065750873412e-10,1.2028773058444786e-11
1.6023384778370374e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32894520487585405,0.11291343722164916,0.0213770454787932,0.0,1.0814545884762049e-05,1.0448695708705738e-05,1.4863813073487098e-05,8.2830340602283564e-14,6.2430533549973848e-22,3.0922852847173036e-08,1.2393380083036681e-27,2.5742063788336512e-08,9.9780400154468534e-21,2.1398631245582537e-11,4.6751136681673328e-16,1.4002816557390024e-18,7.642509016907084e-08,2.6853378599745863e-20,0.0057414284345125403,0.0028630569076268631,2.6825157846944044e-09,1.743881546292085e-05,2.2792895234620181e-07,2.0478826554402532e-13,3.9552939871310763e-09,1.9481308118292914e-07,4.1531693573218829e-09,6.2127853882355267e-10,1.2047472388308634e-11
