Time (s),Volume (m^3),n-heptane,Ar,He,Ne,N2,X(1),C2H4(2),C4H8-1(3),C4H8-2(4),C2H5X(5),H(6),C6H12-1(7),C6H12-2(8),C6H12-3(9),C6H12(10),C6H12(11),HX(80),C2H3X(137),C4H7X(141),C2H2X(348),C2H6(343),C4H6(54),C4H7X(140),C4H7X(143),C4H9X(153),C4H9X(171),C4H7X(142),SX(175),SX(150),C4H5X(384),SX(176),SX(168),C4H5X(374),C4H7X(523),C4H7X(145),SX(524),SX(782),SX(174),C4H7X(146),SX(155),SX(178),SX(152),SX(154),SX(177),SX(157),SX(167),SX(172),SX(156),C6H10(477),C6H9X(433),C6H8(701)
4.0185209215716955e-19,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282583294876,0.66999999999761728,1.389698725868174e-51,3.0166163017096389e-75,2.9385913058282405e-30,1.0839337869650858e-53,2.5489351934068688e-70,4.3804317458877737e-144,6.7808075201820443e-104,5.0815731465992657e-83,4.5642379370213457e-142,2.382770140310538e-12,2.382770140310538e-12,2.9385913058267194e-30,8.4857075830794122e-29,6.7020599003775956e-56,8.8406138192556592e-43,6.3667219734724422e-43,9.0186521470888409e-64,3.1063438834044351e-48,6.2814954640567505e-61,6.1226794878644523e-61,1.6418780737624343e-81,1.0347017312360722e-78,1.2075898493345384e-54,6.2814954640525084e-61,8.4742160503961329e-82,6.0379492466729211e-55,5.6937933213861854e-79,5.7798087316793199e-87,5.845789831884726e-79,1.1258096653212958e-91,1.2292384968740981e-73,1.9266029105597728e-87,3.106343883402968e-48,2.6290056377151431e-95,6.2814954640539275e-61,1.3291846085418912e-82,1.3145028188575843e-95,1.329184588760683e-82,1.6191631583247834e-94,1.1251315489323021e-91,6.6459229438034148e-83,1.6463256912265951e-93,2.1618578902342988e-72,4.9245592654910468e-86
8.037045249688672e-19,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282582818324,0.66999999999523452,2.2235204857025245e-50,9.6531800925774801e-74,1.1754372696248511e-29,4.3357379036113317e-53,8.1566024427630716e-69,2.2427852026787514e-141,1.735889541136137e-101,3.2522108406814179e-81,2.3368941466252272e-139,4.7655423003999786e-12,4.7655423003999778e-12,1.1754372696236342e-29,3.3942851911350812e-28,1.0723308014551887e-54,7.0724963012489779e-42,5.0933813566550289e-42,2.8859720725688042e-62,2.4850769499542012e-47,1.0050400729568765e-59,9.8035098986630691e-60,1.0508036319578896e-79,3.3167276208889689e-77,1.9321452943604864e-53,1.0050400729555193e-59,5.4235047371113309e-80,9.660726471802796e-54,1.8233359815839255e-77,3.6990806747961543e-85,1.8720101590583468e-77,7.2103692005770847e-90,3.9335664202146972e-72,1.2330268915987173e-85,2.4850769499518525e-47,3.3651314159042859e-93,1.0050400729559732e-59,8.5067919052670886e-81,1.6825657079521593e-93,8.5067917786671368e-81,2.0725313327374051e-92,7.2016893004476798e-90,4.2533958893335684e-81,1.0563530255890422e-91,6.9179535808336577e-71,3.1517217871225596e-84
1.6074093905922624e-18,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282581865214,0.669999999990469,3.5576347963167225e-49,3.0890188978320471e-72,4.7017505729105661e-29,1.7342957120925923e-52,2.6101143533110716e-67,1.1483070857302109e-138,4.4438808290595155e-99,2.0814162264843029e-79,1.196490909591387e-136,9.5310866202126029e-12,9.5310866202125997e-12,4.7017505729008304e-29,1.3577145079596593e-27,1.7157302561230677e-53,5.6579991391182634e-41,4.0747065963298766e-41,9.2351160478865056e-61,1.9880622971757961e-46,1.6080647556347972e-58,1.5708709864529002e-58,6.7251485710716776e-78,1.0649880675536124e-75,3.0914336990449666e-52,1.6080647556304529e-58,3.4710451000634938e-78,1.5457168495225415e-52,5.8431295240950077e-76,2.3674126193348528e-83,5.9991125827598112e-76,4.6212703189691961e-88,1.2587417712541789e-70,7.8913753977828383e-84,1.9880622971720378e-46,4.3073708995939871e-91,1.6080647556319054e-58,5.444350150085184e-79,2.1536854497970148e-91,5.4443500690611441e-79,2.6528416992195062e-90,4.6101600401807932e-88,2.722175034530572e-79,6.7952696097946626e-90,2.2137464788534119e-69,2.0171031779324497e-82
3.214819121839053e-18,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282579958994,0.66999999998093795,5.6922172886314562e-48,9.8848625013596658e-71,1.8807005279054095e-28,6.937183945648313e-52,8.3523684439704616e-66,5.8793349962106972e-136,1.137633953164475e-96,1.3321067970649856e-77,6.1260362883986832e-134,1.9062175258372832e-11,1.9062175258372819e-11,1.8807005278976219e-28,5.4308588942487598e-27,2.7451691884436067e-52,4.5264001501910965e-40,3.2597658812333995e-40,2.9552380011022871e-59,1.5904501324974576e-45,2.5729041199380224e-57,2.520782173159378e-57,4.3040967891303246e-76,3.4312251962392914e-74,4.9462949000544515e-51,2.5729041199241225e-57,2.2214695253328291e-76,2.4731474500273192e-51,1.8752111045384345e-74,1.515144392079052e-81,1.9252700947346591e-74,2.9661027175986072e-86,4.0279744945528716e-69,5.0504813069301698e-82,1.5904501324914459e-45,5.513436469960495e-89,2.5729041199287709e-57,3.4843851610132035e-77,2.7567182349802744e-89,3.4843851091577973e-77,3.3956383938585857e-88,2.9518815565145296e-86,1.7421925545788986e-77,4.3932709710859276e-88,7.0839908641647846e-68,1.2909464286416476e-80
6.429638584332635e-18,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.2733228257614656,0.66999999996187576,9.1075489507744007e-47,3.1631563244282617e-69,7.5228027079753116e-28,2.7748737945002639e-51,2.6727583034241309e-64,3.0102202123057448e-133,2.9123435082672856e-94,8.5254848175708454e-76,3.1365313030370674e-131,3.8124352528833192e-11,3.8124352528833146e-11,7.5228027079130159e-28,2.172343729700539e-26,4.3922713231812616e-51,3.6211204551493913e-39,2.607812946281792e-39,9.4567629841121644e-58,1.2723602236955624e-44,4.1166469999961591e-56,4.056893785546192e-56,2.7546224891223397e-74,1.1128802924781604e-72,7.9140726225619066e-50,4.1166469999516821e-56,1.421740707099561e-74,3.9570363112811033e-50,6.0352955008979756e-73,9.6969251159229921e-80,6.1964084535870265e-73,1.9091719818528466e-84,1.2889519703000673e-67,3.2323083719743276e-80,1.2723602236859441e-44,7.0571997779162694e-87,4.116646999966557e-56,2.230006842721349e-75,3.5285998889581695e-87,2.2300068095338807e-75,4.3464177939942114e-86,1.8909688929642139e-84,1.1150034047669403e-75,2.8683945379872808e-86,2.2668774170210685e-66,8.2620584043662077e-79
1.2859277509319798e-17,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282568521687,0.66999999992375137,1.457207934391149e-45,1.0122100753139304e-67,3.0091212015578779e-27,1.1099495584765628e-50,8.5528272080894379e-63,1.5412329250185232e-130,7.4556001247078027e-92,5.4563107013897934e-74,1.605904210871394e-128,7.6248707046313524e-11,7.6248707046313343e-11,3.0091212015080406e-27,8.6893752589562237e-26,7.0276346104401572e-50,2.8968964972187364e-38,2.0862504529470619e-38,3.0261643728263369e-56,1.0178882257072598e-43,6.5866355244138009e-55,6.5666844879310691e-55,1.7629585657516717e-72,3.6565010720590556e-71,1.2662516813146691e-48,6.5866355242714761e-55,9.0991411909687201e-73,6.3312584065735857e-49,1.9534510447574685e-71,6.2060323916512089e-78,2.0055986595664291e-71,1.2357786698720506e-82,4.1246465149288608e-66,2.0686774638837321e-78,1.0178882256918705e-43,9.0332164085482714e-85,6.5866355243190713e-55,1.4272044866111491e-73,4.5166082042741803e-85,1.4272044653711659e-73,5.5634151865527007e-84,1.2124787143898575e-82,7.1360223268558296e-74,1.9083496574215099e-84,7.2540082753759024e-65,5.2877177795326254e-77
2.5718555359294123e-17,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282553271947,0.66999999984750269,2.331532773616023e-44,3.2390723212106459e-66,1.2036485035743137e-26,4.4397982946853102e-50,2.7369048091657039e-61,1.2275315552660887e-127,1.9086337208262301e-89,3.4920389770078344e-72,1.2790396971019998e-125,1.5249741598751267e-10,1.5249741598751197e-10,1.2036485035344442e-26,3.4757501685348941e-25,1.1244215756195183e-48,2.3175172495756612e-37,1.6690003997720542e-37,9.6837263205810892e-55,8.1431059874096317e-43,1.0538617092017779e-53,1.0748788594244212e-53,1.1282935352042596e-70,1.2310621045288242e-69,2.0260027366089717e-47,1.0538617091562349e-53,5.8234505620786963e-71,1.0130013683045246e-47,6.3928443728729593e-70,3.9718608262831917e-76,6.5635021353334844e-70,8.0870129806056338e-81,1.3198869175399603e-64,1.3239536087610604e-76,8.1431059871634066e-43,1.1562517417967935e-82,1.0538617091714652e-53,9.1341090956748321e-72,5.7812587089840233e-83,9.1341089160594342e-72,7.1211716853765494e-82,7.7887735401795283e-81,4.5670544580297181e-72,1.3142424480450785e-82,2.3212827312796436e-63,3.3841395022498751e-75
5.143711105924278e-17,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282522772461,0.66999999969500523,3.7304524915013626e-43,1.0365031542194496e-64,4.8145940544204736e-26,1.775919313570852e-49,8.7580955236266299e-60,6.2893458749720809e-125,4.8861024126509513e-87,2.2349049806494689e-70,6.5532515301818335e-123,3.0499483349486482e-10,3.0499483349486208e-10,4.814594054101518e-26,1.3903000779417106e-24,1.7990745470489767e-47,1.8540138180783678e-36,1.3352003332566095e-36,3.0987924623875953e-53,6.5144848542256201e-42,1.6861787528536183e-52,1.7972760056045039e-52,7.2210787684056108e-69,4.329681868429822e-68,3.2416044066321676e-46,1.6861787527078795e-52,3.7270084079709214e-69,1.6208022033161456e-46,2.1364627823064386e-68,2.5419909517916957e-74,2.1934959170780064e-68,5.4035658637201081e-79,4.2236381832217744e-63,8.4733031726389421e-75,6.5144848538316599e-42,1.4800022498738658e-80,1.6861787527566174e-52,5.8458299004420905e-70,7.4000112493694059e-81,5.8458297850514244e-70,9.1150998768074922e-80,5.0218193750172373e-79,2.9229148925257128e-70,9.6002543172711987e-81,7.4281048557439241e-62,2.1658493158668999e-73
1.0287422245914007e-16,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282461773494,0.66999999939001043,5.9687239995450342e-42,3.3168101028275666e-63,1.9258376251695482e-25,7.1036771140041978e-49,2.8025905741174441e-58,3.2201494732014597e-122,1.2508422148235618e-84,1.4303391913829091e-68,3.3552693526757708e-120,6.0998966700938501e-10,6.0998966700937384e-10,1.9258376249143829e-25,5.5612003131205232e-24,2.8785192821044721e-46,1.4832110581459415e-35,1.0681602695380006e-35,9.9161358618953708e-52,5.211587895655336e-41,2.6978860123322231e-51,3.1235450136317704e-51,4.6214904233885183e-67,1.6352793780176122e-66,5.186567043788622e-45,2.6978860118658584e-51,2.3852853762547746e-67,2.5932835218944109e-45,7.4174973046261627e-67,1.6268742067308279e-72,7.6155082970212609e-67,3.7499653577578217e-77,1.3515642227570581e-61,5.4229140224360416e-73,5.2115878950249957e-41,1.8944028766031867e-78,2.6978860120218183e-51,3.7413311292529416e-68,9.4720143830160367e-79,3.7413310553985295e-68,1.1667327819987436e-77,3.2613298531725868e-77,1.8706655276992656e-68,7.6662140406338445e-79,2.3769935607802093e-60,1.3861435664841469e-71
1.5431133385903738e-16,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282400774527,0.66999999908501562,2.275576023553766e-41,1.514337185439528e-62,4.0924049502455668e-25,1.5095313631452668e-48,1.3111142709517705e-57,2.1486951389282937e-121,9.4893695824534574e-84,7.9766683584528036e-68,2.2388559934523469e-119,9.1498449902372098e-10,9.149844990236972e-10,4.0924049495159544e-25,1.1817550641735526e-23,1.0974354757747775e-45,4.241059140621657e-35,3.0542707698259899e-35,4.6539989105526286e-51,1.4901884130900511e-40,9.9300120876958114e-51,1.1998821088755157e-50,2.6372733685849603e-66,8.0322585037806399e-66,1.909001914926598e-44,9.930012085582295e-51,1.3405364933193185e-66,9.5450095746333599e-45,3.5090451988657826e-66,8.938543289975366e-72,3.6027195863660762e-66,2.1234547866928141e-76,6.1707601514156647e-61,2.9795144299917555e-72,1.4901884128580441e-40,1.2376509973510885e-77,9.9300120862786145e-51,2.0970630150171956e-67,6.1882549867555096e-78,2.0970629783669447e-67,7.672573817392011e-77,1.801715802349121e-76,1.0485314891834727e-67,4.5571683116339571e-78,1.1120109048933713e-59,7.769510800360303e-71
2.057484452589347e-16,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.2733228233977556,0.66999999878002081,6.1226051474444369e-41,4.513809291704242e-62,6.9811613764603538e-25,2.575082875070269e-48,4.2297496019662917e-57,1.4375534319684165e-120,4.7194603855313933e-83,3.0076888559873593e-67,1.4978742487758212e-118,1.2199793295378727e-09,1.2199793295378321e-09,6.9811613749213884e-25,2.0159351044220494e-23,2.952731099253306e-45,8.9456267745258265e-35,6.4423416186251268e-35,1.4507916744259509e-50,3.143238944386538e-40,2.5184660514092213e-50,3.1783792001332071e-50,1.0317736851823379e-65,2.6539117127641795e-65,4.8416441815047941e-44,2.5184660506486201e-50,4.7758272990476029e-66,2.4208220907524971e-44,1.0839360645971107e-65,3.0732553270468758e-71,1.1128718690810372e-65,7.5244024737451432e-76,1.8393284387181067e-60,1.0244184423489459e-71,3.1432389437981179e-40,5.1900425473146166e-77,2.5184660509867953e-50,7.6553596777573595e-67,2.5950212736573347e-77,7.6553595227130962e-67,3.0850438332785081e-76,6.2414136373240023e-76,3.8276797613565501e-67,1.7229755010077156e-77,3.5874291985703274e-59,2.8362724319457981e-70
3.086226680587293e-16,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282217777626,0.6699999981700312,2.4763923491193248e-40,1.9757824123357625e-61,1.4453607820007803e-24,5.3313818615625517e-48,2.3282519883612457e-56,3.1445777016173205e-119,5.9538012047890752e-82,2.1848856224843109e-66,3.2765265330539106e-117,1.8299689870453356e-09,1.8299689870452516e-09,1.4453607815804413e-24,4.173737542365256e-23,1.1942825852894e-44,2.443330664584613e-34,1.7596032959031392e-34,7.1482114799753947e-50,8.5851603812597133e-40,8.8071976746430376e-50,1.2152307287965376e-49,8.64103127259949e-65,1.5904964059119287e-64,1.6931477633877828e-43,8.8071976690546529e-50,2.8315797348295883e-65,8.4657388169393284e-44,5.1055183800615972e-65,1.6528542664760883e-70,5.241810806416434e-65,4.3057552655800502e-75,8.0510995142232523e-60,5.5095142215868745e-71,8.5851603792019847e-40,4.36227243253291e-76,8.807197672793998e-50,4.9860813090579733e-66,2.1811362162664734e-76,4.9860811694036797e-66,2.1771757031758071e-75,3.4353103139900807e-75,2.4930405847018414e-66,1.2009152375851611e-76,1.9746907309032693e-58,1.847319697376914e-69
4.1149689085852393e-16,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282095779692,0.66999999756004158,6.7078660228502866e-40,5.7564801414899731e-61,2.4581801126161828e-24,9.0672839233096002e-48,7.4719810222695498e-56,1.7056283314427612e-118,2.8284769731886893e-81,8.0339069961938602e-66,1.7771977714611322e-116,2.4399586390360861e-09,2.4399586390359438e-09,2.458180111736693e-24,7.0984343337264547e-23,3.2349831718909952e-44,5.1122691161682241e-34,3.6816786659364228e-34,2.2429219669324337e-49,1.7963027162902118e-39,2.2006788801121134e-49,3.2649199680114935e-49,3.3960155443094814e-64,5.5504208798290339e-64,4.2307179441396265e-43,2.200678878258503e-49,1.0071508825415862e-64,2.1153589720699264e-43,1.5762167225975325e-64,5.508627278620391e-70,1.6182940163674709e-64,1.5045743384422642e-74,2.3457033618950883e-59,1.8362090928734328e-70,1.796302715776041e-39,1.8273027148409291e-75,2.2006788795733911e-49,1.8331495958974469e-65,9.1365135742047129e-76,1.833149540811003e-65,8.6471566439842604e-75,1.163594734745256e-74,9.1657477040550211e-66,4.72862604508088e-76,6.3373127603277652e-58,6.7917368910592766e-69
5.143711136583185e-16,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332281973781769,0.66999999695005197,1.5069013402173914e-39,1.3976413372580894e-60,3.7555437471141968e-24,1.3852760631533321e-47,1.952404605827694e-55,7.6989390303628088e-118,1.1013701647470458e-80,2.3905918888809794e-65,8.0219922682698836e-116,3.0499482851160728e-09,3.0499482851158565e-09,3.7555437455131177e-24,1.0844803633367547e-22,7.2672895690554807e-44,9.3066958097957041e-34,6.7023552996686772e-34,5.7659319193706974e-49,3.2701004393046276e-39,4.6689800967070068e-49,7.4305478136420337e-49,1.0663967276880799e-63,1.5989537498036551e-63,8.9759340732298676e-43,4.6689800917504632e-49,2.9125118433667446e-64,4.4879670366151895e-43,4.0544953404539048e-64,1.5081397178839571e-69,4.1627305753743986e-64,4.323050074893254e-74,5.6952371986231883e-59,5.0271323929464282e-70,3.2701004382137578e-39,6.0438198073566278e-75,4.6689800953990159e-49,5.3987250846401801e-65,3.021909903678335e-75,5.3987249109559374e-65,2.7751191331805151e-74,3.2377271577063747e-74,2.6993624554779712e-65,1.5079550475633993e-75,1.6559203865684803e-57,2.0002044160972776e-68
7.201195592579077e-16,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332281729785918,0.66999999573007263,5.8435686866675142e-39,7.2303922734241737e-60,7.2217773281917141e-24,2.6638365645087484e-47,1.0921774891004945e-54,2.3269924537910618e-116,2.5170717331398649e-79,1.9778786570605341e-64,2.424634796952585e-114,4.2699275591724797e-09,4.2699275591720619e-09,7.221777323964394e-24,2.0854172360482784e-22,2.8181609933806611e-43,2.4572438383889476e-33,1.7696194425270006e-33,3.2529174499143239e-48,8.6340294550630941e-39,1.7105692306064044e-48,3.2925514139434441e-48,9.7069828641006782e-63,1.2635806952980424e-62,3.288506303300144e-42,1.7105692279497004e-48,2.4328952985377906e-63,1.6442531516501717e-42,2.5485493905824129e-63,1.1265218248436113e-68,2.6165832133436707e-63,3.9483748899876551e-73,2.9463066055306601e-58,3.7550727494785977e-69,8.6340294510664834e-39,7.7222939379030663e-74,1.7105692299297393e-48,4.5304788574285355e-64,3.8611469689515614e-74,4.5304787142946513e-64,3.5113547644342025e-73,2.5788778959018098e-73,2.2652393571473287e-64,1.8244758320809728e-74,9.2632478478465961e-57,1.6785249890623559e-67
1.1316164504570862e-15,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332281241794221,0.66999999329011428,3.7583884816000587e-38,7.8162792208163104e-59,1.761894867434193e-23,6.4989534279025256e-47,1.1602441469588383e-53,2.1065925534046683e-114,1.5350870606141361e-77,3.5718841242088399e-63,2.194986751961619e-112,6.7098860353139131e-09,6.7098860353128965e-09,1.7618948657995535e-23,5.0877861753162563e-22,1.8125471597598233e-42,9.5017772962689197e-33,6.8428377340936834e-33,3.6421457487024248e-47,3.3386422496151362e-38,1.084793042461088e-47,2.877660196498486e-47,1.8032922110555987e-61,2.1579813861853166e-61,2.0854762211920124e-41,1.0847930400435072e-47,4.9073591959769306e-62,1.0427381105960722e-41,3.8641167178538559e-62,2.1556069660324675e-67,3.9672697478247649e-62,1.076672073149489e-71,3.1850491989659132e-57,7.1853565534411937e-68,3.3386422470805998e-38,2.6001473802537975e-72,1.0847930417295843e-47,8.7050058847953583e-63,1.3000736901269121e-72,8.7050056393853669e-63,1.3141958759344984e-71,5.4960450728469113e-72,4.3525028196926953e-63,5.9588593530622613e-73,9.8405589014543973e-56,3.2251741641966652e-66
1.5431133416562647e-15,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332280753802535,0.66999999085015594,1.2403137130016874e-37,3.2628489074977542e-58,3.2639697322181506e-23,1.2039529437871e-46,4.8968779666134784e-53,1.9112873101723443e-113,1.1672139867953752e-76,1.8729000130882574e-62,1.9914863547012326e-111,9.1498444154110093e-09,9.1498444154091234e-09,3.2639697281613798e-23,9.4252955863128307e-22,5.981625130087441e-42,2.3581046051772809e-32,1.6982216899286204e-32,1.5394166927561177e-46,8.2856775049826451e-38,3.5339977146364943e-47,1.113919365768335e-46,9.5453876614239893e-61,1.1120382487655434e-60,6.79398698595299e-41,3.5339977045162554e-47,2.5902814817649991e-61,3.3969934929767173e-41,1.8768745666170841e-61,1.1238725502437914e-66,1.9269779396630024e-61,6.4101009783292487e-71,1.3295756215654291e-56,3.7462418341457402e-67,8.2856774967257263e-38,1.6567361874836951e-71,3.5339977115828646e-47,4.5775480797309418e-62,8.283680937418567e-72,4.5775479465038163e-62,8.4451199434275672e-71,3.0160569651418864e-71,2.2887739732519151e-62,3.7552099437906147e-72,4.1532659963440894e-55,1.695965888595976e-65
2.3661071240546214e-15,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332279777819246,0.66999998597023946,7.0908718087107815e-37,3.0030935648018549e-57,7.6547745262858673e-23,2.8235513968464822e-46,4.4954867377409928e-52,1.4460752210986995e-111,5.1980431903440388e-75,2.8396910771157753e-61,1.5067536185492805e-109,1.4029760887559049e-08,1.4029760887554625e-08,7.6547745115516016e-23,2.2104528214998282e-21,3.4196942780976038e-41,8.5646635221537892e-32,6.1679602504075662e-32,1.4214806073444804e-45,3.0093673571869445e-37,2.0233589071204231e-46,9.0781525736665904e-46,1.4528681563252292e-59,1.6247994366383254e-59,3.8898372818754994e-40,2.023358898007072e-46,3.9348381354312445e-60,1.9449186409378835e-40,2.482680315968269e-60,1.6961220197135239e-65,2.5489557188042104e-60,1.4048559248929311e-69,1.2237281319389912e-55,5.6537400657111668e-66,3.0093673524595095e-37,4.2010414346353697e-70,2.0233589043098321e-46,6.9101625514754228e-61,2.1005207173177167e-70,6.9101623557723858e-61,2.1494347084324924e-69,5.4022835375607789e-70,3.4550811778862102e-61,9.2381612784048725e-71,3.81282849197061e-54,2.560192373957078e-64
4.012094688851335e-15,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332277825852891,0.66999997621040763,6.2301864231241475e-36,5.0014874386396095e-56,2.1982910765792658e-22,8.1086450877768143e-46,7.0899200036653381e-51,2.5984713072961965e-109,5.3717007115692925e-73,8.2511596438747754e-60,2.7075051061243636e-107,2.3789592679690007e-08,2.3789592679677308e-08,2.1982910692162795e-22,6.3479577135935376e-21,3.0046140323988296e-40,4.2799057722313745e-31,3.0822328287790308e-31,2.3198678089053395e-44,1.5038311482735324e-36,1.8181952513228109e-45,1.337025940898166e-44,4.1331368956656411e-58,4.5118266612292793e-58,3.4954171837634524e-39,1.8181952384492088e-45,1.2212556971902696e-58,1.7477085918818564e-39,6.8908441749322429e-59,5.3645936092353038e-64,7.0747958510228004e-59,7.4998490866048272e-68,2.0380520198384912e-54,1.7881978697447463e-64,1.5038311440254285e-36,2.3653525071010814e-68,1.8181952466417424e-45,2.0743262516513916e-59,1.182676253550573e-68,2.0743261981068737e-59,1.2911334826219307e-67,2.2270659719399339e-68,1.0371630990534468e-59,5.0848302022110529e-69,6.0132869761839025e-53,7.6853122359144247e-63
7.304069818444763e-15,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332273921921091,0.66999995669074874,7.2077416427641053e-35,1.1619591828838349e-54,7.2824891863442235e-22,2.6862259131832326e-45,1.5604359991988344e-49,7.8736051587043367e-107,8.6847707854150731e-71,3.5221303866537972e-58,8.2039875179445151e-105,4.3309251655374529e-08,4.3309251655332462e-08,7.2824891406998343e-22,2.1029485020909286e-20,3.4760567933454163e-39,2.6531663281537379e-30,1.9107140866049272e-30,5.2411363175401742e-43,9.3224342425090233e-36,2.1629517717470076e-44,2.8312394510978671e-43,1.7156065372583709e-56,1.8454613629282068e-56,4.1581986809256388e-38,2.1629517458715859e-44,5.4467383981541201e-57,2.0790993404630018e-38,2.871717145851158e-57,2.4603176028386485e-62,2.948377792869034e-57,6.1976988255976683e-66,4.7348580001438163e-53,8.2010586761255994e-63,9.3224341919725165e-36,2.0039652554332614e-66,2.1629517608710125e-44,9.0067902032294011e-58,1.0019826277166827e-66,9.0067899867407784e-58,1.1437629182959892e-65,1.481038249676201e-66,4.5033949933704755e-58,4.2106316081718996e-67,1.3234775666495465e-51,3.3369880628024705e-61
