Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),CH3X(55),H2OX(23),COX(50),CO2X(24),CHOX(53),O(29),acetyl(44),C2H4X(215),C2H4X(70),C2H6X(52),HOCO(73),CHO2(74),S(216)
3.184557587701219e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727664192283,0.11866996587364058,0.022821567690781915,2.0170216979624347e-58,1.700048102076993e-31,5.305836589507087e-21,1.3616326577553664e-41,1.1638876300040946e-31,1.739340516393675e-70,2.810624611239094e-12,1.1975679479004866e-61,2.8106245950414398e-12,3.8449145543194644e-42,2.454706262760351e-41,5.9784379221431415e-58,6.931931249954674e-59,1.7183448467360114e-22,1.4376178680185905e-45,1.5349592406505955e-10,4.5447415514413e-12,1.820564895588154e-14,1.4435323199884328e-22,5.357923252245198e-22,1.8186219425938695e-14,4.341926943491855e-18,3.5195909976306916e-18,4.516848269565216e-20,5.1377061699959486e-36,9.8474748116114e-30,3.289701891722326e-40,4.820240174950363e-22,1.3765039653040447e-31,1.052825771591105e-51,4.307284270338868e-53,6.725546105868799e-54,3.434098212439042e-20,1.2245224706897838e-62,1.3234468329923875e-49,5.577269655660423e-55,4.982373038096278e-41,4.695404602587246e-76,9.5910072363557e-78,1.196067839664099e-109
4.246076802348729e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072765892305,0.11866996582153233,0.02282156769002446,1.0657955391785485e-57,3.5859474446278164e-31,9.171404203717251e-21,5.413465189585157e-41,2.5360497667289983e-31,8.483592413161484e-70,3.747499498135948e-12,4.6056025588047e-61,3.7474994705047524e-12,1.0008288686882843e-41,6.604453181880288e-41,2.642701531344402e-57,3.0641776881293687e-58,2.9312941688034217e-22,4.9355696486293204e-45,2.0466123229458823e-10,6.0596554277711135e-12,2.4279320759391657e-14,2.4610923576734377e-22,9.139927696314027e-22,2.4245348811894065e-14,6.6047773744572804e-18,6.775851434656326e-18,1.0611979704957856e-19,1.8234741557514145e-35,2.100258109560769e-29,9.880635491815683e-40,8.222676925610622e-22,2.9021267081684966e-31,4.6538794589889816e-51,2.1021609990529634e-52,3.283377171294324e-53,4.5851993081073857e-20,6.606718325945938e-62,4.544992202300745e-49,2.1645030253238365e-54,1.29690879444358e-40,2.7042814669623947e-75,5.670143390770773e-77,3.146275066908053e-108
6.36911523164375e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072764838458,0.11866996571731583,0.022821567688509545,1.5750458105028727e-56,9.794578286085533e-31,1.9315457858210354e-20,4.0694696364334894e-40,7.361369327027593e-31,8.533655471672834e-69,5.62124927186055e-12,3.5052240717012423e-60,5.621249214654087e-12,3.672899385116828e-41,2.6711806441851905e-40,2.3064815852188378e-56,2.6743164374879896e-57,6.0688722725307385e-22,2.8283092609305817e-44,3.0699184798015296e-10,9.089483179424973e-12,3.6432951818633804e-14,5.0905329732837715e-22,1.8922855244305986e-21,3.6360336463567243e-14,1.1491358308131656e-17,1.609762664008555e-17,3.2971647641619974e-19,1.1695814633248512e-34,5.822488440880784e-29,4.6999605546068483e-39,1.7023711784418935e-21,7.920614769476847e-31,4.061741000937739e-50,2.856063890771956e-51,4.465777211593601e-52,6.894518287677052e-20,1.0473046577527553e-60,2.605770890229728e-48,1.4757417549643734e-53,4.7594716906726415e-40,4.517791486963758e-74,1.068326257386078e-75,7.680774250052105e-106
8.49215366093877e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072763784611,0.11866996561309934,0.022821567686994632,8.565945568742733e-56,2.049398574631241e-30,3.326600768488625e-20,1.6042956725576103e-39,1.6098482922138946e-30,4.133848054101649e-68,7.494999045476841e-12,1.323571176558518e-59,7.494998948184269e-12,9.524100196394201e-41,7.235298847617e-40,1.0158404893054095e-55,1.1778412104951585e-56,1.0321562209085182e-21,9.625174090073059e-44,4.0932246245375243e-10,1.2119310929502972e-11,4.8596642850582374e-14,8.649830141328174e-22,3.2182490172396755e-21,4.847019978837966e-14,1.67707610952201e-17,2.995454681908498e-17,7.507829821334835e-19,4.0287942052341165e-34,1.2315665615345435e-28,1.3846430668433268e-38,2.8952395298784894e-21,1.6561462197597687e-30,1.7888950279461843e-49,1.36496826779955e-50,2.1348053601849323e-51,9.21498837555642e-20,5.449312324950522e-60,8.869830551767205e-48,5.667326213153355e-53,1.2341665113916341e-39,2.7234817331191713e-73,6.738019656444245e-75,8.432783781632661e-105
1.061519209023379e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727627307626,0.11866996550888284,0.02282156768547972,3.5352363766499975e-55,3.730935335092834e-30,5.1329105686033844e-20,5.001505585865792e-39,3.020294183430532e-30,1.5753862155397095e-67,9.368748818976902e-12,4.048535087888782e-59,9.36874867033681e-12,2.0824217388100917e-40,1.6253416506130003e-39,3.521383866149128e-55,4.082938837451143e-56,1.5769014824615489e-21,2.6351654470577156e-43,5.116530756288176e-10,1.514913867789281e-11,6.077141285008843e-14,1.3202751668475432e-21,4.916705638908491e-21,6.057457490632988e-14,2.2241426326049418e-17,4.882286999670964e-17,1.4585801817506762e-18,1.1184949072602814e-33,2.2623979341116383e-28,3.31893323651779e-38,4.423196787119254e-21,3.0128951670043716e-30,6.201111488809393e-49,5.130179414009732e-50,8.026455067917819e-51,1.154740607939495e-19,2.2910010743133325e-59,2.428732648906342e-47,1.7425443942876237e-52,2.698476121942544e-39,1.2473031658248448e-72,3.2953522099592315e-74,9.18939386473192e-104
1.4861268948823831e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072760623067,0.11866996530044986,0.022821567682449893,1.0086105280221134e-53,9.851370065674996e-30,1.0012269778563322e-19,4.88994311269599e-38,8.264072998968536e-30,3.873840709482459e-66,1.3116248365619782e-11,3.582729032367998e-58,1.3116248079794454e-11,8.009913567247243e-40,6.30232395699433e-39,5.387623758585401e-54,6.2466583262050766e-55,3.0323256146800215e-21,1.6932023631622452e-42,7.163142980017792e-10,2.1208794169503766e-11,8.515585961508167e-14,2.5334009901352772e-21,9.454419998509998e-21,8.47665302990523e-14,3.32784078151857e-17,1.0187128327100497e-16,4.265243763855103e-18,7.149917307595482e-33,6.069872207304869e-28,1.432817684252855e-37,8.505315852093708e-21,7.940151647810816e-30,9.487126728536891e-48,8.776295073188428e-49,1.3735199252956053e-49,1.62488348141599e-19,6.506181571234936e-58,1.5609184640205597e-46,1.6944752169765494e-51,1.0379538061360578e-38,6.163492141793658e-71,2.3613998248288104e-72,2.0094700204842323e-101
1.9107345807413874e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072758515372,0.11866996509201688,0.022821567679420066,6.3975339967819465e-53,2.042547904411814e-29,1.6572186900231694e-19,2.121576620880302e-37,1.742166721895021e-29,2.4466427259979346e-65,1.6863747911787824e-11,1.4807233389502003e-57,1.6863747443041825e-11,2.127637073450956e-39,1.6768743007764465e-38,2.8437636967257995e-53,3.2971611603503273e-54,4.97300619806641e-21,5.960526755675546e-42,9.209755151007051e-10,2.7268449654262198e-11,1.0958708555297857e-13,4.146119322413828e-21,1.550485682246965e-20,1.0893622749489651e-13,4.4378375387841975e-17,1.7482261158552377e-16,9.369036546595394e-18,2.508262499592516e-32,1.2714127449926918e-27,4.019803308187516e-37,1.3948162428426074e-20,1.643429519840046e-29,5.007512829639111e-47,4.620335314217204e-48,7.232198011063438e-49,2.0998789148605442e-19,4.0671032987967195e-57,5.4953129231661186e-46,7.361430739004269e-51,2.757071282510163e-38,4.63499380943894e-70,1.9106415986266015e-71,2.0205386125599398e-100
2.7599499524593956e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727542999793,0.11866996467515095,0.02282156767336041,1.8966588909180848e-51,6.138056150735674e-29,3.4735019464165083e-19,2.4355679047711042e-36,5.314146135927315e-29,7.519567401056074e-64,2.435874700269062e-11,1.563725150994501e-56,2.435874603092642e-11,9.655401135554043e-39,7.514869473384081e-38,5.2850450084361045e-52,6.127475451050448e-53,1.030993215360585e-20,4.380451997197383e-41,1.3302979334786743e-09,3.9387760603237125e-11,1.585933919824979e-13,8.557317102527595e-21,3.21427053574122e-20,1.5720896226401278e-13,6.652627114085156e-17,3.7705399660867864e-16,2.997406435904012e-17,1.8178888056540703e-31,3.873025628758987e-27,1.9059619835924293e-36,2.891465919681528e-20,4.918569275306205e-29,9.305578150766353e-46,8.263028017067639e-47,1.2935725843669922e-47,3.0644254155387234e-19,1.2014660068633846e-55,4.038916491898099e-45,8.541412962512567e-50,1.2511847080284866e-37,2.3674308437600552e-68,1.3458111265363248e-69,5.0279037904009434e-98
3.524243787005603e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727505061247,0.11866996429997162,0.02282156766790672,1.0220464171389185e-50,1.2587225733341576e-28,5.682908286712509e-19,9.41648832427301e-36,1.0956663036927794e-28,3.8757067078338505e-63,3.110424618286213e-11,6.050190579951613e-56,3.1104244602007744e-11,2.4779871607887016e-38,1.9304347069291427e-37,2.3845509681103934e-51,2.7645970087725857e-52,1.6772511415688582e-20,1.401735270955723e-40,1.6986880919841588e-09,5.0295140433906685e-11,2.0286547237221545e-13,1.3869202245374002e-20,5.228849224552996e-20,2.005785140755143e-13,8.641809367414464e-17,6.205830963382258e-16,6.296504855194512e-17,5.9012606163542095e-31,7.995842321507797e-27,4.98510914944527e-36,4.7035997463109744e-20,1.0055672533538989e-28,4.198424739113525e-45,3.932468050948595e-46,6.160966027954482e-47,3.949110708732501e-19,6.697308452821267e-55,1.2924835740322975e-44,3.2682558290787334e-49,3.2110760102295306e-37,1.4530396081449674e-67,9.517111311156122e-69,7.182224361063873e-97
4.2885376215518106e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727467122683,0.11866996392479233,0.02282156766245303,4.113744170472553e-50,2.2442114550996943e-28,8.43661653082003e-19,2.8466114777404087e-35,1.9590832840207574e-28,1.5691328426722588e-62,3.784974536146804e-11,1.7929307671557543e-55,3.7849743023394294e-11,5.297780273169219e-38,4.137926896024953e-37,8.379498700296829e-51,9.714873751826728e-52,2.480708189639318e-20,3.5924531149518447e-40,2.0670782334043748e-09,6.120252024241623e-11,2.4729881334312175e-13,2.0436839172711574e-20,7.733306441189552e-20,2.438762812137345e-13,1.0627021248133437e-16,9.183935477915086e-16,1.135147475252765e-16,1.5185894918918087e-30,1.432132447193959e-26,1.0767862895400116e-35,6.956297033606305e-20,1.7874180832998765e-28,1.475308546227936e-44,1.3612465678030149e-45,2.1331672742739937e-46,4.849515897974092e-19,2.621442856171196e-54,3.3125261156807267e-44,9.82242245225692e-49,6.8650848549151375e-37,6.728325546105013e-67,4.6004460957728794e-68,3.5957177378373204e-96
5.052831456098018e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727429184103,0.11866996354961304,0.02282156765699934,1.320917134492563e-49,3.6397463097160026e-28,1.1734448105298361e-18,7.13260159664096e-35,3.1826312061985173e-28,4.967799438901633e-62,4.45952445384987e-11,4.5026830108237814e-55,4.459524129508793e-11,9.98217907453977e-38,7.82836481716465e-37,2.368896551323349e-50,2.746363591501287e-51,3.441363847292583e-20,7.835110319471894e-40,2.435468357739379e-09,7.210990002877912e-11,2.9189638917119204e-13,2.824678140514116e-20,1.0727580883793207e-19,2.8710237710112793e-13,1.2608717212317045e-16,1.2671617979037135e-15,1.848287584014301e-16,3.346953950662417e-30,2.3303306331234763e-26,2.0389000604680166e-35,9.649469701080218e-20,2.890324628174376e-28,4.170572762405058e-44,3.939692752321103e-45,6.1784316301303556e-46,5.765640931540521e-19,8.549055051027153e-54,7.224698500711919e-44,2.4401568996402663e-48,1.2935336788858655e-36,2.429998014130799e-66,1.820132652063689e-67,2.5186320994735236e-95
5.817125290644226e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072739124552,0.11866996317443376,0.02282156765154565,3.647688606395216e-49,5.517759641984315e-28,1.5576221865395533e-18,1.5732679968765048e-34,4.829850142468335e-28,1.3414203945764992e-61,5.134074371394409e-11,1.0003341511778283e-54,5.134073941709033e-11,1.7216200120445922e-37,1.3557414978903995e-36,5.800115032801969e-50,6.724202413391329e-51,4.5592178800181655e-20,1.5293552938430204e-39,2.8038584649891974e-09,8.301727979300925e-11,3.3666110161624754e-13,3.728516480026833e-20,1.4211609602934472e-19,3.302569196290184e-13,1.4587127412284346e-16,1.6636278921512728e-15,2.800468544038758e-16,6.603769506398086e-30,3.541464083636787e-26,3.519502152672698e-35,1.2783026806156975e-19,4.368829517345483e-28,1.021105787307562e-43,9.948116030564176e-45,1.5614927271987274e-45,6.697485785468777e-19,2.3991748210570288e-53,1.4102224466594831e-43,5.3321592116299774e-48,2.2309513276360974e-36,7.446127724508145e-66,6.129574747175583e-67,1.3126798912904354e-94
7.34571295973664e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072731536829,0.11866996242407528,0.022821567640638273,2.0605732390488682e-48,1.098125514810356e-27,2.4890961527335894e-18,5.847067279891274e-34,9.623295185652171e-28,7.100216087308423e-61,6.483174206004307e-11,3.818558836972868e-54,6.483173521202681e-11,4.2352214360636246e-37,3.362785773155287e-36,2.5830123804584472e-49,2.9944141325993427e-50,7.266520929680497e-20,4.594305117900918e-39,3.5406386282332954e-09,1.0483203925512002e-10,4.2670135556924466e-13,5.89982977785553e-20,2.264870622026039e-19,4.1635176631849815e-13,1.8534139693121096e-16,2.5889685759169808e-15,5.524581763932438e-16,2.0293245239293732e-29,7.072127694211126e-26,8.60560249640452e-35,2.037097006803879e-19,8.645119962404694e-28,4.547013425706242e-43,4.790377660537988e-44,7.535532371024089e-45,8.608334938494307e-19,1.4098956118135615e-52,4.23647515141986e-43,1.9405537797942803e-47,5.4881972950958686e-36,5.141755293507227e-65,5.268513879394492e-66,2.3474235926747176e-93
8.874300628829056e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072723949099,0.11866996167371684,0.022821567629730893,7.981312561400617e-48,1.921402102870247e-27,3.6379424174791394e-18,1.675295183086631e-33,1.684724281194626e-27,2.635573325481767e-60,7.832274039968501e-11,1.1129851031566247e-53,7.832273040821599e-11,8.802202265490294e-37,7.038281034400411e-36,8.475287803833365e-49,9.824813926639384e-50,1.0602616970220378e-19,1.1144213000540826e-38,4.2774187231367135e-09,1.2664679862885677e-10,5.174395997844948e-13,8.546800464509554e-20,3.304409801658221e-19,5.021617595771777e-13,2.2468143456193166e-16,3.671575077736018e-15,9.526501783029373e-16,5.004238020777128e-29,1.2401780950303633e-25,1.767772318858234e-34,2.971940452064326e-19,1.5041683272117959e-27,1.4918522280654467e-42,1.636187643109438e-43,2.578128989237448e-44,1.0582063316187456e-18,5.476921990671104e-52,1.0276305203917856e-42,5.46541897638831e-47,1.1406323950456262e-35,2.278241748502563e-64,2.5908214215107726e-65,1.7594224551804237e-92
1.040288829792147e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072716361364,0.11866996092335848,0.022821567618823514,2.5143406767860016e-47,3.082804372594417e-27,5.0040126867273735e-18,4.086606559253714e-33,2.703780410415841e-27,8.064548290671198e-60,9.18137387327858e-11,2.755684534628001e-53,9.181372500567091e-11,1.636762302526131e-36,1.3154320105071425e-35,2.3278469267598604e-48,2.6984185046260505e-49,1.4567505839750153e-19,2.3556674118945246e-38,5.014198749699475e-09,1.4846155791433147e-10,6.088942629851562e-13,1.1658238417075053e-19,4.53972597926493e-19,5.876878868448538e-13,2.638911569519443e-16,4.8900575008342165e-15,1.5010256441455574e-15,1.070554547096319e-28,1.9928878810347103e-25,3.233304211356778e-34,4.082756855825833e-19,2.3997908314955845e-27,4.0973032143993664e-42,4.615221618539731e-43,7.285107242834235e-44,1.2618670898176592e-18,1.7320744139745012e-51,2.1722132019542135e-42,1.3145844569915891e-46,2.121000315969033e-35,8.133293921938898e-64,1.0145435852531626e-64,1.0190355541284028e-91
1.1931475967013886e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727087736206,0.11866996017300019,0.022821567607916135,6.946731430566417e-47,4.6424985756823106e-27,6.58716178433591e-18,8.91768210427231e-33,4.072161869202766e-27,2.1777857059598634e-59,1.0530473705926307e-10,6.106554818027706e-53,1.0530471900440448e-10,2.807756071962926e-36,2.264048262577933e-35,5.676192667901919e-48,6.579550313521004e-49,1.9161187580252907e-19,4.5130534777273626e-38,5.7509787079215815e-09,1.70276317111651e-10,7.010803526173025e-13,1.5223443638102104e-19,5.970767641111916e-19,6.72931114232142e-13,3.0297127868458537e-16,6.2265093074208015e-15,2.2145243814228013e-15,2.0692915571454325e-28,3.0044536517068834e-25,5.433882070242264e-34,5.369471495866711e-19,3.59334046138947e-27,9.990143025877899e-42,1.1497531939547638e-42,1.818328872803446e-43,1.4718157684630115e-18,4.8245222665417447e-51,4.161580205732382e-42,2.8348335352807055e-46,3.63844045694357e-35,2.542138594434085e-63,3.48481238170098e-64,4.842418080098977e-91
1.34600636361063e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727011858723,0.11866995942264197,0.022821567597008756,1.7367012847201454e-46,6.659002997644068e-27,8.387249285483212e-18,1.7856457581634965e-32,5.84104910354085e-27,5.344542261982945e-59,1.1879573537903734e-10,1.2421030431391476e-52,1.187957124044296e-10,4.526076407679719e-36,3.6571863408213103e-35,1.2629940955078312e-47,1.4639413266165107e-48,2.4383662280058303e-19,8.013532992962228e-38,6.487758597803027e-09,1.9209107622091653e-10,7.940098389530996e-13,1.9232298626130196e-19,7.597484754827154e-19,7.578923768838581e-13,3.4192192716161944e-16,7.666155181034978e-15,3.1069865262513202e-15,3.6984255279523467e-28,4.3128556532020455e-25,8.557791906354628e-34,6.83201180412156e-19,5.124440675101999e-27,2.222721517708594e-41,2.5996590286816513e-42,4.1191649240215235e-43,1.6880523680540642e-18,1.2160062652176558e-50,7.389410763050361e-42,5.61964245691525e-46,5.865142610147828e-35,7.175462880992693e-63,1.0780752726137174e-63,1.955376646840781e-90
1.4988651305198714e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072693598116,0.11866995867228382,0.022821567586101377,4.028903146402301e-46,9.190128587271133e-27,1.0404136977193893e-17,3.339025433115342e-32,8.06096728697415e-27,1.2218591246661116e-58,1.3228673369203025e-10,2.3603413435821556e-52,1.3228670520575913e-10,6.942861243342287e-36,5.61725382956863e-35,2.6175243962957855e-47,3.033854826545024e-48,3.0234929970546153e-19,1.3390024129297816e-37,7.224538419343814e-09,2.1390583524222528e-10,8.876926107021982e-13,2.367506681500121e-19,9.419827925516613e-19,8.425725945529574e-13,3.8074378827202933e-16,9.19634641281324e-15,4.190140438997633e-15,6.209334465260404e-28,5.95556059566253e-25,1.2802860201406677e-33,8.470306159309653e-19,7.031173918861842e-27,4.606176668043246e-41,5.445361714482149e-42,8.644214725879186e-43,1.9105768885323037e-18,2.8460831797099703e-50,1.234707261335405e-41,1.0418373810102504e-45,8.996964401242924e-35,1.89588063664868e-62,3.1546146152828054e-63,7.149246822612456e-90
1.6517238974291128e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072686010353,0.11866995792192574,0.022821567575193998,8.648475326476784e-46,1.2294023530324364e-26,1.263768632489304e-17,5.881570544785236e-32,1.078271002445182e-26,2.5968634454931432e-58,1.4577773199816337e-10,4.224045579842048e-52,1.4577769740840628e-10,1.0224917343072656e-35,8.279491771054342e-35,5.075526075981339e-47,5.882566806586192e-48,3.6714990630589064e-19,2.1267624402153332e-37,7.96131817254395e-09,2.357205941756734e-10,9.82137450036627e-13,2.8542140869012337e-19,1.1437747490085837e-18,9.269726893504955e-13,4.194372349552062e-16,1.0805534383034959e-14,5.474612345962347e-15,9.898960651068063e-28,7.970214031954106e-25,1.837282566307619e-33,1.0284282569676044e-18,9.351080910804239e-27,8.930929186107045e-41,1.0613220975011905e-41,1.687717777743859e-42,2.139389329317064e-18,6.137610659080542e-50,1.9610907855243118e-41,1.8218256774820482e-45,1.3250069477248504e-34,4.583889458654139e-62,8.263461019430946e-63,2.201711499080329e-89
