Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),CH3X(55),COX(50),CHOX(53),CO2X(24),H2OX(23),O(29),acetyl(44),C2H4X(215),C2H4X(70)
8.736273973310734e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42377869972129717,0.05011717466194148,0.0016746568858850993,3.6722248402263353e-06,0.00038625488949289735,0.12452399505777598,0.04177906040296291,1.750948014802364e-05,1.5479120441988127e-09,0.001234188080476497,3.095833102297691e-11,0.0006450068290622019,2.658524698001504e-09,7.271173956217845e-07,4.8996867735679864e-09,1.5454843551903141e-10,2.481256154625406e-06,3.745476701933451e-05,0.00344578094078801,6.801380374478244e-05,0.0007714064849936696,3.4820109749814058e-09,5.141949711344148e-10,2.6702779231941487e-09,6.518581132710716e-09,0.0002015259895545559,0.02160267125801762,4.8330679140739746e-05,0.0023865848534186007,5.9273416506392906e-05,3.6601869602194407e-09,1.2387014036326907e-07,2.8932125979365667e-09,3.716016334238087e-12,1.657466643370033e-08,1.4544287337648883e-06,1.290326420137509e-10,4.1033861379299655e-06,1.0114487919415614e-11
8.740140147271996e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42376423447845485,0.050099988614275816,0.001672825028708517,3.6711502606495185e-06,0.0003862054311930151,0.12456082484130858,0.04178282394413503,1.7498319474056114e-05,1.548915982933083e-09,0.0012337951470025857,3.094823713013384e-11,0.0006450603842735339,2.6585047912378062e-09,7.261186891727995e-07,4.9005343548840896e-09,1.5451734431385256e-10,2.478672242210671e-06,3.74620059627231e-05,0.003444481634372207,6.796800388590542e-05,0.000771491160268114,3.480167067498176e-09,5.134689812850846e-10,2.6699612967152056e-09,6.52496222330892e-09,0.0002016942838032294,0.021617600737418606,4.833332784835356e-05,0.0023872094393436456,5.9284872472692566e-05,3.6588967547290607e-09,1.2387707029107245e-07,2.893787531276364e-09,3.713851317680661e-12,1.6571979000732033e-08,1.4529398357837912e-06,1.290031811902743e-10,4.104043950965273e-06,1.0116097448700721e-11
8.744006321233258e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4237497714127957,0.05008280860700351,0.0016709952917430672,3.6700758900109087e-06,0.00038615591672709577,0.12459764171607562,0.041786583235312987,1.7487165891244047e-05,1.549919780678168e-09,0.0012334023373719524,3.093814677286527e-11,0.0006451139151875394,2.658484906065347e-09,7.251214188196516e-07,4.901381326420694e-09,1.5448623924590685e-10,2.4760912523756315e-06,3.746923912186992e-05,0.003443182841563124,6.792226832959692e-05,0.0007715757769873278,3.478325530070895e-09,5.12744051644798e-10,2.6696451851338702e-09,6.531344519478453e-09,0.00020186258126689359,0.021632527806051398,4.8335971660438894e-05,0.0023878337418615637,5.9296319285180796e-05,3.657607014852158e-09,1.238839874942859e-07,2.894362010943622e-09,3.711688981490362e-12,1.6569289387957247e-08,1.4514525038009067e-06,1.2897371279846847e-10,4.104701093491682e-06,1.0117705334615867e-11
8.74787249519452e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42373531052723756,0.05006563463792363,0.0016691676723951043,3.6690017285774226e-06,0.00038610634619317725,0.12463444568667921,0.04179033828171517,1.7476019394892668e-05,1.5509234371704441e-09,0.0012330096515393598,3.092805994874557e-11,0.00064516742181974,2.6584650424034957e-09,7.241255824299736e-07,4.902227688734363e-09,1.544551203523308e-10,2.473513181644951e-06,3.7476466500380356e-05,0.0034418845621727143,6.78765969467271e-05,0.000771660335201636,3.476486358229564e-09,5.120201806164423e-10,2.6693295881065554e-09,6.537728018684349e-09,0.00020203088189014003,0.021647452461172164,4.833861058367661e-05,0.0023884577611132524,5.930775694955694e-05,3.6563177404068235e-09,1.2389089199004534e-07,2.8949360374007616e-09,3.7095293202035826e-12,1.65665975999112e-08,1.4499667361610054e-06,1.2894423686516814e-10,4.105357566011972e-06,1.0119311578393427e-11
8.751738669155783e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.423720851824694,0.050048466704835856,0.0016673421680734526,3.6679277766153474e-06,0.0003860567196892075,0.12467123675772035,0.04179408908855489,1.7464879980310073e-05,1.5519269521466345e-09,0.0012326170894595952,3.091797665535219e-11,0.0006452209041856453,2.658445200171846e-09,7.231311778737966e-07,4.903073442381251e-09,1.5442398767021557e-10,2.4709380265464244e-06,3.748368810185791e-05,0.003440586796012943,6.783098960839747e-05,0.0007717448349612649,3.474649547473722e-09,5.112973666034847e-10,2.6690145052876163e-09,6.544112718377505e-09,0.00020219918561766443,0.021662374700041367,4.83412446247692e-05,0.00238908149723956,5.931918547151798e-05,3.6550289312156266e-09,1.238977837956207e-07,2.895509611079348e-09,3.707372328559145e-12,1.6563903641123103e-08,1.4484825312100428e-06,1.2891475341729643e-10,4.106013369028646e-06,1.0120916181265338e-11
8.755604843117045e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42370639530807147,0.050031304805540945,0.0016655187761909144,3.6668540343899663e-06,0.00038600703731299,0.12470801493379796,0.04179783566103711,1.74537476428088e-05,1.5529303253440216e-09,0.0012322246510874854,3.090789689026699e-11,0.0006452743623007467,2.65842537929504e-09,7.221382030249837e-07,4.9039185879166715e-09,1.5439284123658105e-10,2.4683657836128576e-06,3.749090392989877e-05,0.003439289542895782,6.77854461859377e-05,0.0007718292763161449,3.4728150932398297e-09,5.105756079979157e-10,2.6686999363181693e-09,6.550498615921419e-09,0.00020236749239451444,0.021677294519926116,4.8343873790709426e-05,0.0023897049503812527,5.933060485676129e-05,3.65374058713129e-09,1.2390466292939077e-07,2.8960827322982954e-09,3.705218002272434e-12,1.656120751611219e-08,1.4469998872959785e-06,1.2888526248271505e-10,4.1066685030437855e-06,1.0122519144462678e-11
8.759471017078307e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4236919409802716,0.05001414893784017,0.0016636974941624065,3.665780502166024e-06,0.00038595729916225137,0.1247447802195101,0.041801578004362204,1.744262237770382e-05,1.553933556500184e-09,0.0012318323363778793,3.0897820651074383e-11,0.0006453277961805253,2.6584055796977845e-09,7.21146655759448e-07,4.904763125895762e-09,1.543616810884082e-10,2.46579644937974e-06,3.7498113988098067e-05,0.003437992802633212,6.773996655119067e-05,0.0007719136593162228,3.470982991029887e-09,5.098549031964428e-10,2.6683858808420413e-09,6.556885708701094e-09,0.00020253580216572108,0.02169221191809759,4.834649808843733e-05,0.0023903281206790567,5.934201511098163e-05,3.6524527080005676e-09,1.2391152940950995e-07,2.8966554014158664e-09,3.703066336822196e-12,1.6558509229395016e-08,1.4455188027677883e-06,1.2885576408905816e-10,4.107322968559239e-06,1.0124120469215577e-11
8.76333719103957e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4236774888441888,0.04999699909953591,0.0016618783194070935,3.664707180207193e-06,0.0003859075053345636,0.12478153261945264,0.041805316123722236,1.7431504180314912e-05,1.5549366453532982e-09,0.0012314401452856684,3.088774793536387e-11,0.0006453812058404423,2.658385801299523e-09,7.201565339572063e-07,4.9056070568728335e-09,1.5433050726260127e-10,2.4632300203879284e-06,3.7505318280053417e-05,0.003436696575037225,6.769455057624397e-05,0.0007719979840116453,3.469153236403903e-09,5.091352506130776e-10,2.6680723385176877e-09,6.563273994198111e-09,0.00020270411487611513,0.021707126891834645,4.834911752457336e-05,0.002390951008273614,5.935341623986393e-05,3.6511652936384596e-09,1.2391838325288764e-07,2.8972276188967136e-09,3.700917326716448e-12,1.6555808785483018e-08,1.4440392759765575e-06,1.288262582628646e-10,4.1079767660763965e-06,1.01257201567532e-11
8.767203365000832e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42366303890271034,0.04997985528843155,0.0016600612493479674,3.66363406877618e-06,0.0003858576559273598,0.1248182721382197,0.041809050024301166,1.7420393045966172e-05,1.5559395916420786e-09,0.0012310480777657819,3.0877678740729374e-11,0.0006454345912959416,2.6583660440234627e-09,7.191678355019677e-07,4.906450381401512e-09,1.5429931979599577e-10,2.4606664931831102e-06,3.751251680935552e-05,0.0034354008599198236,6.764919813353644e-05,0.0007720822504522595,3.46732582487217e-09,5.084166486522766e-10,2.6677593089908842e-09,6.569663469811992e-09,0.00020287243047085527,0.021722039438422613,4.83517321059701e-05,0.002391573613305488,5.936480824909338e-05,3.6498783438878025e-09,1.2392522447745525e-07,2.8977993851014948e-09,3.698770967364157e-12,1.6553106188877895e-08,1.4425613052752778e-06,1.287967450315259e-10,4.108629896096237e-06,1.0127318208303755e-11
8.771069538962094e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42364859115871756,0.049962717502331305,0.0016582462814111677,3.6625611681348985e-06,0.0003858077510379585,0.12485499878040368,0.041812779711276477,1.7409288969985234e-05,1.5569423951056819e-09,0.001230656133773182,3.086761306476848e-11,0.0006454879525624523,2.6583463077928562e-09,7.18180558280477e-07,4.9072931000349075e-09,1.5426811872537049e-10,2.4581058643149505e-06,3.751970957959397e-05,0.0034341056570930226,6.760390909587487e-05,0.0007721664586879318,3.4655007519761303e-09,5.07699095723902e-10,2.667446791910795e-09,6.5760541329660114e-09,0.00020304074889509883,0.021736949555152537,4.835434183943166e-05,0.002392195935915182,5.937619114435082e-05,3.6485918585844302e-09,1.2393205310085829e-07,2.898370700419683e-09,3.69662725395651e-12,1.6550401444076314e-08,1.4410848890185123e-06,1.287672244221561e-10,4.109282359119404e-06,1.0128914625094589e-11
8.774935712923356e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4236341456150861,0.04994558573904013,0.0016564334130258294,3.661488478544508e-06,0.00038575779076356907,0.12489171255059571,0.04181650518981942,1.7398191947703126e-05,1.557945055483686e-09,0.001230264313262861,3.0857550905082284e-11,0.0006455412896553898,2.658326592530491e-09,7.171947001823705e-07,4.908135213325633e-09,1.5423690408745023e-10,2.4555481303369035e-06,3.7526896594356416e-05,0.0034328109663688427,6.755868333638163e-05,0.0007722506087684749,3.4636780132677e-09,5.069825902403212e-10,2.667134786926714e-09,6.58244598108529e-09,0.0002032090700940658,0.021751857239320792,4.8356946731737455e-05,0.0023928179762431395,5.938756493131376e-05,3.647305837564069e-09,1.2393886914071217e-07,2.8989415652395802e-09,3.69448618169352e-12,1.654769455556935e-08,1.4396100255623155e-06,1.287376964618225e-10,4.109934155646213e-06,1.013050940835224e-11
8.778801886884618e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4236197022746858,0.04992845999636386,0.0016546226416242473,3.6604160002653718e-06,0.0003857077752012863,0.12492841345338532,0.04182022646509476,1.7387101974454432e-05,1.5589475725161145e-09,0.0012298726161898421,3.084749225927557e-11,0.0006455946025901544,2.6583068981594184e-09,7.162102591003325e-07,4.90897672182578e-09,1.5420567591890284e-10,2.452993287806415e-06,3.753407785722835e-05,0.0034315167875593176,6.751352072851306e-05,0.0007723347007436494,3.4618576043101416e-09,5.062671306163092e-10,2.6668232936879675e-09,6.5888390115965216e-09,0.00020337739401303954,0.021766762488229355,4.835954678966197e-05,0.0023934397344297365,5.939892961565645e-05,3.646020280662547e-09,1.2394567261461258e-07,2.8995119799493606e-09,3.692347745788267e-12,1.654498552784221e-08,1.4381367132643108e-06,1.287081611775464e-10,4.11058528617664e-06,1.0132102559302396e-11
8.78266806084588e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4236052611403805,0.049911340272109125,0.001652813964642018,3.6593437335570288e-06,0.0003856577044480842,0.12496510149336036,0.04182394354226042,1.7376019045577497e-05,1.5599499459434543e-09,0.001229481042509182,3.0837437124957025e-11,0.0006456478913821317,2.658287224602865e-09,7.152272329302347e-07,4.909817626086875e-09,1.5417443425633656e-10,2.450441333285112e-06,3.7541253371793054e-05,0.003430223120476488,6.746842114606342e-05,0.0007724187346631635,3.460039520678393e-09,5.055527152691416e-10,2.6665123118439943e-09,6.595233221928353e-09,0.00020354572059737088,0.02178166529918607,4.836214201997079e-05,0.002394061210615287,5.941028520304955e-05,3.6447351877157216e-09,1.239524635401301e-07,2.9000819449369664e-09,3.690211941465434e-12,1.654227436537402e-08,1.4366649504837645e-06,1.2867861859630145e-10,4.1112357512103025e-06,1.0133694079169889e-11
8.790400408768407e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42357638550147797,0.04987711887009537,0.001649202883694623,3.6571998358867057e-06,0.00038555739775621487,0.12503843900321016,0.04183136512286008,1.7353874302311052e-05,1.561954260947161e-09,0.0012286982651453326,3.081733738123837e-11,0.0006457543965991873,2.6582479396267574e-09,7.132654169253791e-07,4.911497624095153e-09,1.541119105952806e-10,2.4453460745375845e-06,3.7555587170322626e-05,0.0034276373207391426,6.737841055425347e-05,0.0007725866285337827,3.4564103117485225e-09,5.041270110869236e-10,2.6658918809385583e-09,6.608025171777654e-09,0.00020388238154384658,0.021811463596504748,4.836731802475499e-05,0.002395303317544159,5.9432969109652013e-05,3.6421663930298185e-09,1.2396600781617761e-07,2.901220527295623e-09,3.68594820852521e-12,1.6536845654100343e-08,1.433726066920382e-06,1.2861951165056447e-10,4.112534686784003e-06,1.0136872230551742e-11
8.798132756690933e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42354751872116564,0.04984292151546945,0.001645600149734432,3.655056787593305e-06,0.00038545687146135274,0.12511172511681593,0.04183876997274557,1.733175768068517e-05,1.5639579984280051e-09,0.0012279159808124332,3.0797251654872606e-11,0.0006458608054293304,2.658208736990409e-09,7.113092353984527e-07,4.913175211751359e-09,1.5404933339595828e-10,2.440262326670838e-06,3.756989801856679e-05,0.003425053565653359,6.728865055792411e-05,0.0007727542907769531,3.4527903513035706e-09,5.027054650816078e-10,2.6652734914076772e-09,6.620821810099231e-09,0.00020421905249763775,0.021841252109856532,4.8372474800025695e-05,0.0023965442981509254,5.945561669641616e-05,3.6395994521941255e-09,1.2397950210893714e-07,2.902357315412451e-09,3.681694944906812e-12,1.6531408457459557e-08,1.4307933617791639e-06,1.2856037583946092e-10,4.113830966357106e-06,1.0140043872278857e-11
8.805865104613459e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4235186608221328,0.04980874819071571,0.0016420057423646081,3.6529145907235148e-06,0.0003853561263349811,0.1251849598708228,0.04184615813293598,1.730966914354051e-05,1.5659611563265656e-09,0.0012271341891521286,3.077717992686709e-11,0.0006459671179950922,2.658169616084173e-09,7.093586716306123e-07,4.914850393447439e-09,1.53986702949102e-10,2.435190062327679e-06,3.758418594511178e-05,0.003422471853715868,6.719914015931215e-05,0.0007729217217884599,3.449179604349007e-09,5.012880646806932e-10,2.664657140450043e-09,6.633623116388593e-09,0.00020455573302395323,0.02187103081791391,4.83776123995705e-05,0.0023977841535556986,5.947822800858098e-05,3.63703436389709e-09,1.2399294655810766e-07,2.903492312379352e-09,3.677452112831612e-12,1.6525962811066145e-08,1.4278668219932278e-06,1.285012113770903e-10,4.115124593913718e-06,1.0143209014118331e-11
8.813597452535985e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4234898118269725,0.04977459887833211,0.0016384196412404682,3.65077324731104e-06,0.00038525516314668343,0.12525814330185006,0.04185352964434281,1.728760865377675e-05,1.5679637325907755e-09,0.0012263528898065887,3.075712217828982e-11,0.0006460733344187606,2.658130576300514e-09,7.074137089532869e-07,4.916523173566419e-09,1.5392401954450534e-10,2.4301292542169394e-06,3.7598450978508574e-05,0.0034198921834235766,6.710987836588951e-05,0.000773088921963258,3.4455780360693713e-09,4.998747973510849e-10,2.6640428252657883e-09,6.646429070170696e-09,0.00020489242268906263,0.021900799699441708,4.83827308770304e-05,0.0023990228848775373,5.950080309132964e-05,3.6344711268278736e-09,1.2400634130300642e-07,2.9046255212832893e-09,3.6732196747075555e-12,1.65205087504383e-08,1.4249464345217295e-06,1.28442018476806e-10,4.1164155734322855e-06,1.0146367665823397e-11
8.829062148381037e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42343214063815793,0.0497063722207357,0.001631272276610236,3.6464931289284678e-06,0.00038505258565317145,0.12540435634131572,0.04186822288391579,1.724357166828478e-05,1.57196713204453e-09,0.0012247917666310879,3.071704854399389e-11,0.0006462854793277658,2.6580527376812623e-09,7.035405204461478e-07,4.919861546560836e-09,1.5379849501659254e-10,2.4200418978570753e-06,3.7626912479885435e-05,0.0034147389617631627,6.693209665045969e-05,0.0007734226313783984,3.438402297160939e-09,4.970606119696044e-10,2.6628202910251088e-09,6.672054838459943e-09,0.00020556582770603,0.021960307898427515,4.83929106795269e-05,0.0024014969797433823,5.9545844749032504e-05,3.6293502011330023e-09,1.2403298223535554e-07,2.906886587225323e-09,3.66478583086978e-12,1.650957552807192e-08,1.419124064488591e-06,1.2832354821219326e-10,4.118989604240775e-06,1.015266553777384e-11
8.842980374641583e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4233802672441483,0.04964505017590439,0.0016248678527685952,3.642643961346854e-06,0.00038486952781891106,0.12553577291908605,0.04188139026892267,1.720403393239829e-05,1.5755681819271533e-09,0.0012233884359105513,3.0681029894081175e-11,0.0006464760821617701,2.657982954311199e-09,7.000736403245028e-07,4.922857912650877e-09,1.5368534471408369e-10,2.411002185010007e-06,3.765244982226038e-05,0.003410108029620206,6.677293348522365e-05,0.0007737221843357062,3.4319751775667486e-09,4.945418553004992e-10,2.661726944494682e-09,6.69513371954242e-09,0.00020617191914644613,0.022013831459633332,4.840200763937466e-05,0.0024037198319638263,5.958625878849864e-05,3.62474768607069e-09,1.240567904757088e-07,2.9089154622647378e-09,3.657230545381241e-12,1.64997072056139e-08,1.4139048420803272e-06,1.2821682984154194e-10,4.121297215474273e-06,1.0158311523829976e-11
8.85689860090213e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42332842304565593,0.04958380565958519,0.0016184900271327411,3.6387975900086327e-06,0.00038468577534611333,0.12566702377873665,0.04189450434323774,1.716458649572624e-05,1.5791673157353786e-09,0.0012219866947486622,3.064505624583605e-11,0.0006466663753862106,2.657913424425358e-09,6.966246507897504e-07,4.9258465653904386e-09,1.535720272927421e-10,2.401999168927129e-06,3.767791343325202e-05,0.0034054836890403174,6.661456060062309e-05,0.0007740209954866142,3.425577263488818e-09,4.920362966557021e-10,2.6606401503925407e-09,6.7182273414190805e-09,0.0002067780334994759,0.0220673228568261,4.8411043471214775e-05,0.0024059390595109953,5.9626556144800366e-05,3.6201511486322652e-09,1.2408043982353688e-07,2.9109385917620415e-09,3.649708360061227e-12,1.6489812169034054e-08,1.408705351546248e-06,1.2811002261626275e-10,4.123596308678983e-06,1.0163936632899393e-11
