Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),H2OX(23),CH2X(27),CHX(28),CX(26),OCX(25),CO2X(24),H2X(49),O(29),CH3X(55),C2H4(47),OH(D)X(68),COX(50),CH4OX(63),CHOX(53),C2H6X(52),acetyl(44),CH2(T)(34),C2H4X(222),CH2O2(186),C2H4X(70),CH2OX(54),CH2OH(40)
6.681129491545466e-21,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767999966,0.11866996602996205,0.02282156769305424,8.596383938144796e-100,1.8548365884269685e-45,2.2242310539916754e-30,3.448987844934385e-68,1.2533454269129493e-45,3.582331564952412e-53,5.896626600016662e-17,2.1240912737546998e-89,5.896626600015625e-17,1.0326017565431779e-60,1.5241961040306597e-58,1.1730311332043786e-70,4.833272692171832e-90,8.011690056323734e-32,5.822264130701831e-71,3.2203096641776252e-15,9.534764560164865e-17,3.817085981620461e-19,6.74665559992928e-32,2.498171072780837e-31,3.8170859731857486e-19,1.5053229462767788e-45,4.186042659800614e-28,8.587422722578826e-34,1.4897611326873372e-38,1.0904246210145543e-63,6.614122341605545e-90,9.736093666486188e-44,7.168610402824538e-25,2.247510092666254e-31,2.80407121694558e-61,2.461479591364047e-46,7.340978706568173e-83,1.5117364829692636e-72,5.929598676354933e-69,1.3259170719810288e-59,2.3428353162541573e-98,1.0844688659390259e-34,2.925228313236043e-75,7.07858159455862e-48,6.047873489967601e-85,3.670467811393678e-67,1.9653311337751163e-71
1.3368063613405046e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767999933,0.11866996602995876,0.02282156769305419,2.2416651364156974e-97,1.4849970935029282e-44,8.902720787991383e-30,1.1047987987316503e-66,1.0036928493480226e-44,5.736369824235175e-52,1.1798376246602093e-16,1.361520485505803e-87,1.1798376246597937e-16,1.6539585357870188e-59,2.441551829005323e-57,3.756840036208091e-69,3.0964786923629144e-88,3.206763929247163e-31,2.880715180490649e-69,6.443417164725512e-15,1.9077813016559007e-16,7.637488293148602e-19,2.7004204671863573e-31,9.99919470643282e-31,7.637488259387739e-19,1.2051736542991432e-44,1.6755045385388716e-27,6.875144465095163e-33,1.2133204162858633e-37,3.5530824589755194e-62,8.623989348797313e-88,7.794794942827372e-43,1.4343450567850887e-24,8.995897541716851e-31,8.984086323751566e-60,1.9706803562899205e-45,4.7030626049984785e-81,4.843374030921328e-71,1.8990589688435442e-67,2.1237716288706476e-58,3.003211950988857e-96,4.340701671186138e-34,1.8744906579607793e-73,5.667140654272601e-47,5.977169229376875e-83,1.1755323482089796e-65,6.294343696853117e-70
2.6741931857124205e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767999866,0.1186699660299522,0.022821567693054094,5.934504966599026e-95,1.188449000070136e-43,3.5622479951832544e-29,3.5381477656982997e-65,8.033610812576717e-44,9.181837507394793e-51,2.3601875539774605e-16,8.720463803076368e-86,2.3601875539757975e-16,2.647771057602648e-58,3.908754855618194e-56,1.2026828421445446e-67,1.9833186306869864e-86,1.2831232720692334e-30,1.572625660841305e-67,1.2889632165816053e-14,3.8163909929346624e-16,1.5278292941608274e-18,1.080519931346872e-30,4.000980332878836e-30,1.5278292806520566e-18,9.645051946856469e-44,6.704173074420471e-27,5.502180685923089e-32,1.0040064738583445e-36,1.1757371848381564e-60,1.141608080878986e-85,6.238205028208772e-42,2.8693135711178346e-24,3.5995307791714444e-30,2.8766688574503553e-58,1.5771432121887136e-44,3.012348070366059e-79,1.550811103680057e-69,6.079485576893653e-66,3.3998791080896685e-57,3.847995551878483e-94,1.7368460710507727e-33,1.2004209448888828e-71,4.535388943146472e-46,6.519791546624154e-81,3.763249358330471e-64,2.0150214483841496e-68
5.3489668344562525e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679997335,0.11866996602993907,0.022821567693053903,1.617705232664688e-92,9.509397739494101e-43,1.4251311952604086e-28,1.1333605262628805e-63,6.428516253635526e-43,1.4693641296883433e-49,4.720887412612624e-16,5.583252267291337e-84,4.720887412605972e-16,4.2375839396648855e-57,6.255825878603992e-55,3.8493200483241227e-66,1.2706123819469006e-84,5.13332860817781e-30,9.196715863303026e-66,2.5782062167976213e-14,7.633610375491912e-16,3.0559902340142594e-18,4.322783305050933e-30,1.60065265724821e-29,3.0559901799701607e-18,7.717506887996447e-43,2.6820837555997524e-26,4.402541502738064e-31,8.561372868036628e-36,4.007106815360134e-59,1.5561425922231397e-83,4.991511946658998e-41,5.739252525093231e-24,1.4400466930891673e-29,9.208099080789816e-57,1.26195418841159e-43,1.929859700183576e-77,4.964086281285642e-68,1.9458066321536387e-64,5.441282594101963e-56,4.9309817698231844e-92,6.948515250448829e-33,7.685035203764973e-70,3.6289267228574665e-45,7.620836872130008e-79,1.2044697649224242e-62,6.449306917805564e-67
1.0698514131943917e-19,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767999468,0.11866996602991281,0.022821567693053522,4.643186191168625e-90,7.608240647601873e-42,5.700989033652677e-28,3.6340170193585626e-62,5.143464122248656e-42,2.3511295956385163e-48,9.442287129885597e-16,3.573971343674773e-82,9.44228712985899e-16,6.781054629698011e-56,1.0010776037998247e-53,1.2318643722859646e-64,8.148079961551698e-83,2.053498559273959e-29,5.6079235401516804e-64,5.156692217221284e-14,1.5268049140605323e-15,6.112312154368273e-18,1.7292540403764515e-29,6.40313168971094e-29,6.112311938172525e-18,6.174591597079224e-42,1.0729031976569015e-25,3.522305188494266e-30,7.694280104549801e-35,1.4383879071594733e-57,2.2336570182786164e-81,3.993588914657296e-40,1.1479138134283649e-23,5.760655532891218e-29,2.9469946085213123e-55,1.0096592029896138e-42,1.2375647279917111e-75,1.5887461489358749e-66,6.226993801929847e-63,8.707233132920285e-55,6.324594158152903e-90,2.779632309540225e-32,4.9191079582837345e-68,2.903299406258219e-44,9.290678843313629e-77,3.8545596942069346e-61,2.0639172189362384e-65
2.1397608726919243e-19,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767998937,0.1186699660298603,0.02282156769305276,1.4453004414201752e-87,6.086881649148878e-41,2.280488647435547e-27,1.1686624469535519e-60,4.115031758905244e-41,3.761703723008153e-47,1.888508656444212e-15,2.2875624484389996e-80,1.8885086564335684e-15,1.0850423711283108e-54,1.601840516200636e-52,3.9418689872822224e-63,5.240435088648871e-81,8.214328481977325e-29,3.500011851559375e-62,1.0313664218035126e-13,3.0536926670827798e-15,1.2224956157674121e-17,6.917297547453454e-29,2.5613568720718453e-28,1.2224955292841874e-17,4.939907551827894e-41,4.29164646560977e-25,2.817878026799385e-29,7.506961279596794e-34,5.601084463057642e-56,3.477337187496528e-79,3.195023118250361e-39,2.2958940157622963e-23,2.3043559400485122e-28,9.430780567321909e-54,8.077656966335256e-42,7.95939320635535e-74,5.084369226068502e-65,1.9925878889727545e-61,1.3932517856950682e-53,8.135731593974681e-88,1.1118981673011714e-31,3.1483666805695953e-66,2.322561595355377e-43,1.159475309767343e-74,1.2334287490325527e-59,6.604379027814429e-64
4.27957979168699e-19,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767997875,0.11866996602975526,0.022821567693051232,5.0134788353846683e-85,4.869621188003928e-40,9.12214210202715e-27,3.793181470413452e-59,3.2921295907014894e-40,6.017935304899937e-46,3.77706854335975e-15,1.464110620693371e-78,3.777068543317174e-15,1.7361266970928445e-53,2.5630378138667003e-51,1.2612365802877237e-61,3.401335739435321e-79,3.2857982437373382e-28,2.2113922460923277e-60,2.062760821952889e-13,6.107468173125531e-15,2.4450244814751156e-17,2.766975248544158e-28,1.0245635727037162e-27,2.445024135523911e-17,3.952019476780429e-40,1.7165807532758963e-24,2.2541961049150583e-28,8.167532343010369e-33,2.431023877462787e-54,6.0331138305780856e-77,2.5560796675780493e-38,4.5918667424135534e-23,9.217610988889447e-28,3.0177554444532164e-52,6.46227877476667e-41,5.16609115024433e-72,1.6270591093062597e-63,6.375457902606213e-60,2.229278444500263e-52,1.0561993155201438e-85,4.4476831578020974e-31,2.0148940486688863e-64,1.8577923327974657e-42,1.4650220895853392e-72,3.946466668982043e-58,2.113134141115336e-62
8.559217629677121e-19,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679957505,0.11866996602954517,0.02282156769304818,1.9557819646620798e-82,3.895743639568427e-39,3.648895496176566e-26,1.2694615810600379e-57,2.633745340156198e-39,9.625800382377905e-45,7.554188317207756e-15,9.370534037270908e-77,7.554188317037446e-15,2.777849828853314e-52,4.1009345869848e-50,4.0347649181163084e-60,2.275583157536328e-77,1.314332668427251e-27,1.4059885385800371e-58,4.125549622198073e-13,1.2215019185204064e-14,4.890082473135793e-17,1.1068013065273042e-27,4.098295813067112e-27,4.890081089226797e-17,3.16165251308852e-39,6.865490944181807e-24,1.803122608886891e-27,9.992345812918018e-32,1.1865758084407246e-52,1.177150181859777e-74,2.04488880624889e-37,9.183861483649645e-23,3.6870816588870015e-27,9.655655540484034e-51,5.169884078328141e-40,3.456250211206145e-70,5.206686083828189e-62,2.0395394374856513e-58,3.566905973081875e-51,1.4135901328859422e-83,1.7790913610144923e-30,1.2893788562314988e-62,1.485770050759486e-41,1.8628049151474832e-70,1.2624963079646368e-56,6.760052707522583e-61
1.7118493305657384e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679915017,0.11866996602912501,0.022821567693042073,8.44767163635486e-80,3.116614133162452e-38,1.4595668512439759e-25,4.693067905283523e-56,2.10701292893519e-38,1.539172806988292e-43,1.5108427864971484e-14,5.997214082926097e-75,1.5108427864290252e-14,4.4445973854157213e-51,6.561553624958325e-49,1.29033707358122e-58,1.6801265465018768e-75,5.25735742068485e-27,8.966701244634039e-57,8.251127222474165e-13,2.4430121209333256e-14,9.78019949791124e-17,4.427227329204619e-27,1.639326529019379e-26,9.780193961526541e-17,2.5293360744950167e-38,2.745489073093017e-23,1.4420977092075964e-26,1.3524867640691362e-30,6.411286149689635e-51,2.542883941419923e-72,1.635922037812228e-36,1.8368048117856123e-22,1.4748399700610944e-26,3.0889771383620734e-49,4.135931329458297e-39,2.551845047831101e-68,1.6661546729320112e-60,6.522515826198514e-57,5.707097897728743e-50,2.0888815683293676e-81,7.116401640111005e-30,8.249820360247819e-61,1.1878534865551809e-40,2.3759409815549477e-68,4.037523432770504e-55,2.1619102510807308e-59
3.423704465761791e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767983004,0.11866996602828468,0.022821567693029857,3.922883814987265e-77,2.4932998683056527e-37,5.838292077567905e-25,2.256817901044087e-54,1.6856169893297616e-37,2.459601868211877e-42,3.021690696076983e-14,3.8382400942914805e-73,3.021690695804488e-14,7.111385842153671e-50,1.0498529284282181e-47,4.12400595403211e-57,1.6108053553696983e-73,2.1029483216747747e-26,5.726194038102463e-55,1.6502282422169247e-12,4.886032525748012e-14,1.9560437717056283e-16,1.770895103333205e-26,6.557321718139725e-26,1.9560415565703678e-16,2.0234733512417474e-37,1.0976218265574888e-22,1.1530277631870628e-25,1.966218147043352e-29,3.723352806015046e-49,5.905210243428773e-70,1.308743568305284e-35,3.673720999320621e-22,5.89937332374417e-26,9.879259010031642e-48,3.308754119479576e-38,2.446556226103004e-66,5.3317167008182815e-59,2.0846225864453517e-55,9.131395215934752e-49,4.011732928204628e-79,2.8465678953548335e-29,5.27698801431937e-59,9.490565451874077e-40,3.0345226324905625e-66,1.2904202315343827e-53,6.909697416400967e-58
6.847414736153896e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679660093,0.11866996602660404,0.022821567693005425,1.904050930928299e-74,1.994644716392878e-36,2.3353276490618366e-24,1.654266058147591e-52,1.3484962234328951e-36,3.9255417443732724e-41,6.043386515345001e-14,2.45648097641376e-71,6.043386514255019e-14,1.1378241041342698e-48,1.6797671579976976e-46,1.3164407758317919e-55,2.352943967671329e-71,8.411804025462762e-26,3.657731557943803e-53,3.3004592818130996e-12,9.772073335332781e-14,3.9120930863891776e-16,7.083586764827637e-26,2.62293116322441e-25,3.9120842212382605e-16,1.618778663285805e-36,4.385886890841923e-22,9.213789718661785e-25,2.9854138482830465e-28,2.2596367776994537e-47,1.4332403437851048e-67,1.0469996912477358e-34,7.347868817165444e-22,2.3597510825648285e-25,3.1578456800530193e-46,2.647006004615074e-37,3.573745505243326e-64,1.706151253003042e-57,6.654292077720016e-54,1.4610262910846395e-47,1.1741385894867865e-76,1.1386286060726013e-28,3.373544685409269e-57,7.57287223863821e-39,3.876656093403277e-64,4.119203087549227e-52,2.205726109189227e-56
1.3694835276938106e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.452307276793202,0.11866996602324276,0.022821567692956565,9.46630858302303e-72,1.595719937056358e-35,9.341379139393423e-24,1.6982633599614638e-50,1.0787979891212584e-35,6.24965449241839e-40,1.208677815431444e-13,1.5721500765160737e-69,1.2086778149954515e-13,1.8205203576336463e-47,2.6876262108357685e-45,4.1920079218615616e-54,4.821502088143628e-69,3.364723783499071e-25,2.3348268414659116e-51,6.600921359634087e-12,1.9544154954323902e-13,7.824198423269686e-16,2.8334343827826213e-25,1.0491724449262879e-24,7.824162925915145e-16,1.2950200205683002e-35,1.7506818701959433e-21,7.354371929826539e-24,4.6408154544760954e-27,1.4044763968041594e-45,3.5629719171756906e-65,8.376056128030148e-34,1.4697426223953972e-21,9.4390003513208e-25,1.0082624313545646e-44,2.1176044259637116e-36,7.3230875799293345e-62,5.459677010138565e-56,2.1188849908542648e-52,2.337644415487102e-46,4.816712367525963e-74,4.554517320689123e-28,2.154302958926784e-55,6.027189736623234e-38,4.948990010462378e-62,1.3116983454943616e-50,7.024143465302724e-55
2.7389676358506526e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727678640403,0.11866996601652018,0.022821567692858844,4.759189503124409e-69,1.2765811915728412e-34,3.7366026341842437e-23,2.0186238087053638e-48,8.630387275855493e-35,9.901007651179722e-39,2.417356143398693e-13,1.0061766548828421e-67,2.4173561416547225e-13,2.9128336706464634e-46,4.300190640200586e-44,1.3284453911251631e-52,1.1454337166529304e-66,1.3458899685105275e-24,1.4874085538775167e-49,1.3201845509790604e-11,3.9088318191592474e-13,1.5648436118340477e-15,1.1333724138178563e-24,4.196685614527016e-24,1.5648293836723435e-15,1.0360102077764306e-34,6.973509335986125e-21,5.856989129921526e-23,7.293046109467988e-26,8.826854676694303e-44,8.95662652127467e-63,6.700930729719776e-33,2.940158812192376e-21,3.775593356700707e-24,3.212127980538663e-43,1.694081051539647e-35,1.7397279421874498e-59,1.74708908926864e-54,6.714265447205388e-51,3.740232639049793e-45,2.2893481263146324e-71,1.8218075079841717e-27,1.3726861499232558e-53,4.772708620485369e-37,6.305175455969352e-60,4.156766003704971e-49,2.2261633329000514e-53
5.4779358521643366e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767728082,0.11866996600307503,0.022821567692663403,2.398870236359735e-66,1.0212727720746952e-33,1.4946806616662113e-22,2.506754617576286e-46,6.904310080063757e-34,1.5535581207498467e-37,4.834712800026629e-13,6.439531063253645e-66,4.834712793050754e-13,4.660533681761466e-45,6.880263015506925e-43,4.1701949078428887e-51,2.8443096343387828e-64,5.383560947847239e-24,9.435230417800813e-48,2.6403693788161818e-11,7.817664466327498e-13,3.1297021107610587e-15,4.533476779424069e-24,1.6786701132280067e-23,3.1296449664878193e-15,8.28798411436671e-34,2.766298923102455e-20,4.64366137029118e-22,1.148860025441599e-24,5.561559750448149e-42,2.257306122789659e-60,5.360877427756265e-32,5.883010025541223e-21,1.5102311955157315e-23,1.0188246391817658e-41,1.3552601045382674e-34,4.3200335874100434e-57,5.590631821825142e-53,2.1074154906193207e-49,5.984372504203091e-44,1.1370531232447758e-68,7.287231194782862e-27,8.708395977044038e-52,3.741969817973535e-36,7.998350270973741e-58,1.3048729094149194e-47,6.989623096877983e-52
1.0955872284791705e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727674561644,0.11866996597618473,0.02282156769227252,1.2031541875836124e-63,8.170305000896595e-33,5.979030883006344e-22,3.131600888302374e-44,5.5234464306020544e-33,2.393146760032398e-36,9.669426116056199e-13,4.1212981548553304e-64,9.66942608815277e-13,7.456850313796744e-44,1.100825655466984e-41,1.2855526698518275e-49,7.106416759722876e-62,2.153424724765047e-23,5.9340842473821644e-46,5.2807390257136954e-11,1.5635329759522135e-12,6.2594641294314184e-15,1.8133799799432355e-23,6.714645791595356e-23,6.259233735309669e-15,6.630229378725078e-33,1.0884579322319905e-19,3.649356212007396e-21,1.800543202198559e-23,3.4866522636649784e-40,5.660707203594577e-58,4.288908629362118e-31,1.17767877872406e-20,6.040874165070154e-23,3.2035628491687727e-40,1.0842002034263515e-33,1.079340796571317e-54,1.7889633472104625e-51,6.494738785101555e-48,9.574993103550452e-43,5.681641066630436e-66,2.9148927132255995e-26,5.477245152028847e-50,2.8784701269139595e-35,1.0058517254687197e-55,4.0225524533745375e-46,2.155536957961083e-50
2.191174515004644e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.452307276691233,0.11866996592240414,0.022821567691490754,5.9463792272143585e-61,6.536439597058168e-32,2.3918477114036473e-21,3.865928426911833e-42,4.41875371169332e-32,3.5632556066169014e-35,1.9338852759209853e-12,2.6376278639255786e-62,1.933885264759662e-12,1.1930946683925967e-42,1.761271886666781e-40,3.832597256054074e-48,1.754643196863972e-59,8.613700637213178e-23,3.6702073415622866e-44,1.0561478284401805e-10,3.127066034134397e-12,1.2519177258866766e-14,7.253433216452497e-23,2.6858302678153427e-22,1.2518241690324838e-14,5.303930128926417e-32,4.21575856665741e-19,2.819178926927922e-20,2.78023677409383e-22,2.1538340917041342e-38,1.3988114067015142e-55,3.431442918185737e-30,2.359664465050377e-20,2.4163088853458776e-22,9.904531993714199e-39,8.673474340557644e-33,2.664968193487361e-52,5.724444411636313e-50,1.935177915646942e-46,1.5319976632143467e-41,2.805427565492852e-63,1.1659571345473437e-25,3.3877505364643624e-48,2.137792335559334e-34,1.243669467767185e-53,1.1992369076477998e-44,6.431247522141386e-49
4.382349088055591e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072765824661,0.11866996581484295,0.02282156768992722,2.8512207451812978e-58,5.2294642249409795e-31,9.569114659660315e-21,4.633449913799442e-40,3.5349971495556626e-31,5.004407149331766e-34,3.8677706089892804e-12,1.6880778117942177e-60,3.867770564344363e-12,1.9089468580805934e-41,2.8178778059835753e-39,1.0787528268033339e-46,4.2065137907506886e-57,3.445481440003228e-22,2.199132372263798e-42,2.1122956661350363e-10,6.254132148671789e-12,2.5039425624230824e-14,2.9013037743709084e-22,1.0743096046924705e-21,2.5035579306698184e-14,4.242738483694839e-31,1.585140884926484e-18,2.1082230188176315e-19,4.1637879140897035e-21,1.2906869989139223e-36,3.353361185913168e-53,2.745618557184112e-29,4.736556373534881e-20,9.664908735302816e-22,2.965805387188442e-37,6.93857533970521e-32,6.38875296612602e-50,1.8316698756690998e-48,5.44077997776911e-45,2.4511920711858337e-40,1.3448413955012112e-60,4.663828654260997e-25,2.0299262470604203e-46,1.494706645908998e-33,1.489021608760784e-51,3.3754654630358118e-43,1.8129966980740564e-47
6.573523661106538e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072764736992,0.11866996570728178,0.022821567688363686,2.3972133284590554e-57,1.4953512512942428e-30,2.0336725009515068e-20,2.9713103896381215e-39,1.0494512875310465e-30,1.7349121101316228e-33,5.801655946494416e-12,9.584840802129659e-60,5.8016558516249945e-12,7.222433793902031e-41,1.0742935715456375e-38,4.685671868910789e-46,3.106926709309683e-56,7.321649742790599e-22,1.2064406496028802e-41,3.168443489787125e-10,9.381198261382208e-12,3.7560556181968306e-14,6.16516858134595e-22,2.282874842298976e-21,3.7552238666272844e-14,1.2130914320535217e-30,3.2301275504261822e-18,5.802048796909485e-19,1.4855543366283693e-20,7.045102205396374e-36,2.4892519740262415e-52,7.851467722751079e-29,7.126368817735604e-20,2.0537450922338627e-21,1.353043592135449e-36,1.9839653422485304e-31,4.718698955053374e-49,8.596436383803371e-48,2.3621299634448996e-44,9.273349820799619e-40,1.1287008575788445e-59,9.910635987670253e-25,1.1136191162037461e-45,3.969750882866491e-33,9.58623391586871e-51,1.4661674056359093e-42,7.883089487899378e-47
8.764698234157485e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727636493234,0.1186699655997206,0.022821567686800152,1.3026855580767375e-56,3.1542270610052686e-30,3.469554268376431e-20,1.2226885891984424e-38,2.2866968197826165e-30,4.177540060410653e-33,7.73554128843663e-12,3.686714302278502e-59,7.73554112660156e-12,1.880572743266222e-40,2.8903740148993753e-38,1.3370866163528051e-45,1.4160898718850002e-55,1.2489875704783488e-21,4.3069553391720734e-41,4.2245912993964493e-10,1.2508264372265664e-11,5.008262382418272e-14,1.0516892333167727e-21,3.8942639596580844e-21,5.006821980589895e-14,2.55863376430633e-30,5.305820095012378e-18,1.1827243109134613e-18,3.6647691847498253e-20,2.600013285813844e-35,1.2527800543865922e-51,1.6562319623979547e-28,9.529101797539539e-20,3.503372088403007e-21,4.252439536504693e-36,4.184693310862068e-31,2.150700524426632e-48,2.679675573875244e-47,6.737543630250664e-44,2.4138456624578013e-39,6.256792499281305e-59,1.6906379155207238e-24,3.975599403780314e-45,7.854879831145372e-33,3.848307971918691e-50,4.183802728613474e-42,2.252376674311719e-46
1.314704738025938e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072761473986,0.11866996538459823,0.022821567683673088,2.0612091557163006e-55,8.615619030370751e-30,7.184385287376957e-20,9.857499664778817e-38,6.637561596660104e-30,1.3449259749855462e-32,1.1603311982734567e-11,2.8084913003574998e-58,1.1603311647677819e-11,6.9080937213685716e-40,1.1689735824707017e-37,5.450697964100752e-45,1.3167818317854193e-54,2.5858710121939535e-21,2.6705739267534282e-40,6.336886885657585e-10,1.8762396589744824e-11,7.512911113059021e-14,2.1773338064506376e-21,8.062399331563573e-21,7.50985904587637e-14,6.987843079414477e-30,1.033118542388005e-17,3.0555197770099965e-18,1.224318965263248e-19,1.8023815728206663e-34,1.8324207556974044e-50,4.524237371309361e-28,1.4364891462800822e-19,7.253026250054753e-21,2.2116276507974355e-35,1.1429403275374098e-30,1.999859638484827e-47,1.320202985191733e-46,2.7445180226252204e-43,8.85845766286241e-39,1.0584020117616031e-57,3.500251089520861e-24,2.4651268279163127e-44,1.9413534276545416e-32,2.812875880280857e-49,1.705547111453426e-41,9.210941546723799e-46
1.7529396526361275e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072759298648,0.11866996516947587,0.022821567680546023,1.1564375109052546e-54,1.8027585804726576e-29,1.2220424459920013e-19,4.0340211531053104e-37,1.4515572962459648e-29,3.14577612550299e-32,1.547108269334723e-11,1.0609263012548024e-57,1.5471082123507662e-11,1.7921498780687514e-39,3.166262324939225e-37,1.5055015617903794e-44,6.004852283106024e-54,4.397890745913661e-21,9.52475720659671e-40,8.449182420278463e-10,2.501652880050562e-11,1.0017943771940987e-13,3.70298534925685e-21,1.3711739008650797e-20,1.0012646736110036e-13,1.461983039292895e-29,1.6592166195821874e-17,6.0879201952614944e-18,2.9469850325005687e-19,6.461198507010247e-34,9.046512607980586e-50,9.467186949939839e-28,1.9248194544721444e-19,1.2335076136289381e-20,6.860067275309415e-35,2.391359278109087e-30,9.119801771372817e-47,4.14222046852712e-46,7.575883419039859e-43,2.2970611171925188e-38,5.671658731006222e-57,5.953010367017281e-24,8.792048636949346e-44,3.7299736703730255e-32,1.1267113289431729e-48,4.710779427119704e-41,2.5504086452598697e-45
2.191174567246317e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727571233104,0.1186699649543535,0.02282156767741896,4.9159909883419653e-54,3.28200656742705e-29,1.8672442442193378e-19,1.3028927067378955e-36,2.7233141058446037e-29,6.260969366518336e-32,1.933885342143833e-11,3.2460713912969617e-57,1.9338852550859227e-11,3.9196569034522826e-39,7.112519717907454e-37,3.470087430215041e-44,2.1491813241135017e-53,6.718985567879505e-21,2.7220408065312377e-39,1.0561477899570497e-09,3.12706610040682e-11,1.252341541452885e-13,5.657185496628298e-21,2.094798451908493e-20,1.2515167263415915e-13,2.6612853029880115e-29,2.3942924855505988e-17,1.0553884122007422e-17,6.0234657226349e-19,1.868792699015208e-33,3.5124412685868105e-49,1.723633435836218e-27,2.418240485801266e-19,1.8844549481762886e-20,1.7284423540702926e-34,4.353277831684715e-30,3.2640234140565407e-46,1.064789829058682e-45,1.7451139746248213e-42,5.022463530087187e-38,2.4589955757694227e-56,9.094854769410475e-24,2.512651208233598e-43,6.255663058746214e-32,3.599691308404059e-48,1.085805236371527e-40,5.892549813951187e-45
3.067644396466696e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072752772635,0.11866996452410881,0.022821567671164826,1.6612806622502446e-52,8.666571246838674e-29,3.5915277749201535e-19,1.4663912569399044e-35,7.45144938306311e-29,1.9298895759989989e-31,2.7074394931142998e-11,2.873473908360509e-56,2.7074393257082535e-11,1.5078034585793301e-38,2.757718898214893e-36,1.5144510160547577e-43,3.8174260250392536e-52,1.2920380933122797e-20,2.0044147672923062e-38,1.4786068688692594e-09,4.377892538914677e-11,1.753584979774454e-13,1.0877945244603942e-20,4.0280203891815995e-20,1.751939021450215e-13,7.025144158286376e-29,4.08546208384972e-17,2.4661139864983314e-17,1.973654063946854e-18,1.365228310449388e-32,7.055615932854241e-48,4.551925128791256e-27,3.420674486995147e-19,3.623445743595212e-20,8.48849824014623e-34,1.1493213830199758e-29,5.797365017243834e-45,6.005869759084386e-45,7.599024748587498e-42,1.9318545402110183e-37,8.248363642786795e-55,1.7489083364533375e-23,1.8502526243978563e-42,1.37464193857501e-31,4.0427765849877438e-47,4.73878034775085e-40,2.5889980167904003e-44
3.944114225687074e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727484219596,0.11866996409386414,0.022821567664910693,1.1088274574834834e-51,1.7970044008261725e-28,5.891281491574338e-19,6.780568450623199e-35,1.570849768302692e-28,4.3982449898818845e-31,3.480993651181243e-11,1.1876458834622074e-55,3.480993376641016e-11,4.005173470901793e-38,7.337107336190583e-36,4.342010349642802e-43,2.136523432645814e-51,2.1189407446916823e-20,7.580372037239971e-38,1.9010659253094945e-09,5.628718974499004e-11,2.2550360821233167e-13,1.7838810894575053e-20,6.605619804387342e-20,2.2522528447034945e-13,1.4562196828254387e-28,6.004086301789013e-17,4.594609779384843e-17,4.6875070135105075e-18,5.129057514087738e-32,3.928897173177655e-47,9.438946086260823e-27,4.443784611925952e-19,5.941972464995835e-20,2.5709644566912133e-33,2.3826954504078544e-29,3.2445737339475606e-44,1.9971165574356007e-44,2.1748152070862043e-41,5.131483694177085e-37,5.425611036246289e-54,2.86820520934762e-23,6.997415192501203e-42,2.4525210182945985e-31,1.8758236733858666e-46,1.3586327151532455e-39,7.457857590728653e-44
