Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HOX(22),HX(19),H2OX(23),H2X(49),CH3OO(77),CH2X(27),CHX(28),CX(26),OCX(25),C2H6X(52)
1.163837650770642e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32968171559623966,0.11290927925756443,0.021759391375928652,0.0,2.0119031382859686e-08,1.8053184352841787e-06,2.0664898494350369e-06,1.5414855703883183e-10,2.5983249646265393e-23,6.0278015937657215e-06,1.3957026834203953e-22,1.3308555468192845e-08,9.2182970257135063e-18,3.2711182158174103e-11,3.2399796597510658e-17,1.3738963168715446e-19,1.1779884181171763e-10,1.496786513996248e-17,0.0057524505178192971,0.0021222558816599651,3.9358277554686447e-08,7.9650579632694709e-09,1.096646631042502e-05,1.1498951387948927e-12,2.6163455720941016e-08,1.0134311927275594e-09,1.3293595173242159e-11,4.8351878446561774e-08,5.2884335698716085e-08,1.302715223724565e-13,3.916504313202531e-13
1.1691204421988917e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32967245090007224,0.11290930348318819,0.0217547342886306,0.0,2.056080072106868e-08,1.8364108951218155e-06,2.0853802548636027e-06,1.5733292120610956e-10,2.6525254730538199e-23,6.0779932531487424e-06,1.4491108539862996e-22,1.339257891590009e-08,9.4547333739065216e-18,3.3369063854471504e-11,3.2915149690974284e-17,1.3929482385409976e-19,1.1955653238555127e-10,1.5409765851725255e-17,0.0057523567049604721,0.0021315506243506565,3.9540143179809085e-08,8.0458743417647339e-09,1.1029203319883369e-05,1.1739549267007866e-12,2.6622042798493408e-08,1.0216680462658224e-09,1.3431186915611715e-11,4.8644183724245341e-08,5.289991676640403e-08,1.3119853972574853e-13,3.9979934853411206e-13
1.1744032336271414e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32966319120671023,0.11290932967841254,0.021750078459633473,0.0,2.1009665295420909e-08,1.8678358603321902e-06,2.1043587981177418e-06,1.6056926590891834e-10,2.7076221385183034e-23,6.1283758565544577e-06,1.5043413277242885e-22,1.3476729791469563e-08,9.6963179847965506e-18,3.4036664057874402e-11,3.3436278959314663e-17,1.4121763980335902e-19,1.2133017636092538e-10,1.5862979181584224e-17,0.0057522606435841854,0.0021408427548375701,3.9722088604061147e-08,8.1269762118335561e-09,1.1091793246683337e-05,1.1983822583589346e-12,2.7085649845346676e-08,1.0299335650891457e-09,1.3569283106560734e-11,4.8936058332626272e-08,5.2915540602575243e-08,1.3212870393181767e-13,4.0808218779572213e-13
1.1796860250553911e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32965393643428709,0.11290935776107668,0.021745423888408607,0.0,2.1465690041938251e-08,1.899593932446034e-06,2.1234255198013789e-06,1.6385821081204691e-10,2.7636258215835342e-23,6.1789491856609011e-06,1.5614488011688852e-22,1.3561005305397431e-08,9.9431431224117541e-18,3.4714069088726093e-11,3.3963216539850849e-17,1.4315816752289376e-19,1.2311979828670239e-10,1.6327750988835462e-17,0.0057521624160373668,0.0021501322740750824,3.9904113542061359e-08,8.2083609774453811e-09,1.1154234658387485e-05,1.2231802510224661e-12,2.7554286914583678e-08,1.0382276931333057e-09,1.3707876454548593e-11,4.9227494508922475e-08,5.2931205596125286e-08,1.3306201492821122e-13,4.1650055477376822e-13
1.1849688164836408e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32964468650386192,0.11290938765199356,0.021740770574429885,0.0,2.1928939857611391e-08,1.9316856866523043e-06,2.1425804601264039e-06,1.6720038014215227e-10,2.820547458519513e-23,6.2297130221169658e-06,1.620489389082324e-22,1.3645402672372221e-08,1.0195302342489446e-17,3.5401365411399675e-11,3.4495994413098598e-17,1.4511649514935403e-19,1.2492542194349783e-10,1.6804331530403992e-17,0.005752062101693294,0.0021594191830129109,4.0086217709926793e-08,8.2900260638904446e-09,1.12165261753477e-05,1.2483520178042757e-12,2.8027963646288008e-08,1.0465503743709837e-09,1.3846959704905488e-11,4.9518484712595758e-08,5.2946910172510914e-08,1.339984726486333e-13,4.2505606698808688e-13
1.1902516079118905e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32963544133931211,0.11290941927484262,0.021736118517173622,0.0,2.2399479596966098e-08,1.9641116720338978e-06,2.161823658915767e-06,1.7059640269842751e-10,2.8783980612098216e-23,6.2806671475446348e-06,1.6815206554013611e-22,1.3729919111891873e-08,1.0452890505159925e-17,3.6098639632298863e-11,3.5034644401292402e-17,1.4709271096869326e-19,1.2674707035191611e-10,1.7292975522283885e-17,0.0057519597770589832,0.0021687034825962834,4.0268400825223075e-08,8.3719689182886594e-09,1.1278666470240877e-05,1.2739006675600072e-12,2.8506689270825883e-08,1.0549015528121242e-09,1.3986525642380446e-11,4.9809021623949095e-08,5.2962652793142697e-08,1.3493807702303541e-13,4.3375035383675685e-13
1.1955343993401404e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32962620086723066,0.11290945255606613,0.021731467716118516,0.0,2.2877374068766784e-08,1.996872411810391e-06,2.1811551556065951e-06,1.7404691186320189e-10,2.9371887170552063e-23,6.3318113435411307e-06,1.7446016447294416e-22,1.3814551848870124e-08,1.0716003787694073e-17,3.6805978497936173e-11,3.5579198166977908e-17,1.4908690341678541e-19,1.2858476578089276e-10,1.7793942201580499e-17,0.0057518555158786846,0.0021779851737660986,4.0450662606915307e-08,8.4541870100782999e-09,1.1340654267589577e-05,1.2998293047781756e-12,2.89904726122474e-08,1.0632811725042801e-09,1.4126567093541087e-11,5.0099098142981195e-08,5.2978431954453157e-08,1.3588082797792452e-13,4.425850566230054e-13
1.20081719076839e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3296169650168263,0.11290948742476957,0.021726818170745552,0.0,2.3362688032857039e-08,2.0299684035875485e-06,2.2005749892533285e-06,1.7755254561247289e-10,2.9969305888737571e-23,6.3831453916809899e-06,1.8097929143812612e-22,1.3899298114232152e-08,1.0984739697314612e-17,3.7523468893087923e-11,3.612968721167417e-17,1.510991610800447e-19,1.3043852975613737e-10,1.830749538915766e-17,0.0057517493892336432,0.0021872642574590792,4.0633002775319516e-08,8.5366778314840778e-09,1.1402488343269048e-05,1.3261410294774832e-12,2.9479322091803147e-08,1.0716891775329466e-09,1.4267076929221361e-11,5.0388707387660296e-08,5.2994246187499912e-08,1.3682672543633412e-13,4.515618285819316e-13
1.2060999821966398e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32960773371982821,0.11290952381262535,0.021722169880537923,0.0,2.3855486197136367e-08,2.0634001196133202e-06,2.2200831985308889e-06,1.8111394652637088e-10,3.0576349147977918e-23,6.4346690735180593e-06,1.8771565669868641e-22,1.3984155145499402e-08,1.1259197084071028e-17,3.8251197839025416e-11,3.668614287460537e-17,1.5312957269604797e-19,1.3230838306867115e-10,1.8833903552892649e-17,0.0057516414656382676,0.0021965407346079225,4.0815421052054883e-08,8.6194388979653791e-09,1.1464167523999842e-05,1.3528389371111196e-12,2.9973245731571843e-08,1.0801255120218771e-09,1.4408048066714475e-11,5.0677842692910711e-08,5.3010094056779709e-08,1.3777576931831317e-13,4.6068233490704641e-13
1.2113827736248895e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32959850691039316,0.1129095616537802,0.021717522844980987,0.0,2.4355833214672645e-08,2.0971680070400516e-06,2.2396798217378473e-06,1.8473176179955569e-10,3.1193130081675718e-23,6.4863821705874137e-06,1.9467562836625871e-22,1.4069120187363543e-08,1.1539476153778029e-17,3.8989252491821605e-11,3.7248596331501807e-17,1.551782271541596e-19,1.341943457834544e-10,1.9373439871542048e-17,0.0057515318111328092,0.0022058146061414477,4.0997917159996422e-08,8.7024677486439054e-09,1.1525690686828666e-05,1.3799261184781037e-12,3.0472251158194944e-08,1.0885901201333895e-09,1.4549473472185319e-11,5.0966497608285082e-08,5.3025974160333741e-08,1.387279595405848e-13,4.6994825277662957e-13
1.2166655650531392e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3295892845250169,0.11290960088476577,0.021712877063562161,0.0,2.4863793680949553e-08,2.1312724881926534e-06,2.259364896799639e-06,1.8840664325154641e-10,3.1819762574219402e-23,6.5382844644072027e-06,2.0186573577563005e-22,1.4154190492249399e-08,1.1825678481017576e-17,3.9737720140732915e-11,3.7817078593469436e-17,1.572452134961588e-19,1.3609643724809688e-10,1.9926382299221559e-17,0.0057514204893727066,0.0022150858729847269,4.1180490823228509e-08,8.7857619467121269e-09,1.1587056758594706e-05,1.4074056596414109e-12,3.0976345606714189e-08,1.0970829460686575e-09,1.4691346162541218e-11,5.1254665897580479e-08,5.3041885127802468e-08,1.3968329601754273e-13,4.7936127137990384e-13
1.221948356481389e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32958006650244848,0.11290964144441262,0.021708232535770873,0.0,2.5379432131248067e-08,2.1657139608424502e-06,2.2791384612717341e-06,1.9213924733698297e-10,3.2456361259860279e-23,6.5903757364804207e-06,2.0929267291743888e-22,1.4239363320866902e-08,1.211790702220435e-17,4.0496688206655098e-11,3.8391620505927601e-17,1.5933062091686945e-19,1.3801467610164691e-10,2.049301363050271e-17,0.0057513075617146988,0.0022243545360592252,4.1363141766998869e-08,8.8693190798205921e-09,1.1648264715387327e-05,1.4352806418530259e-12,3.1485535924507837e-08,1.1056039340679888e-09,1.4833659208004851e-11,5.1542341535070083e-08,5.3057825621902427e-08,1.4064177866002802e-13,4.8892309194302685e-13
1.2272311479096386e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32957085278360715,0.11290968327376699,0.02170358926109851,0.0,2.590281303816127e-08,2.2004927984864547e-06,2.2990005523429571e-06,1.959302351558208e-10,3.3103041521561243e-23,6.6426557682966034e-06,2.1696330192979464e-22,1.4324635942751902e-08,1.2416266128714749e-17,4.1266244240652722e-11,3.8972252747614449e-17,1.6143453876479222e-19,1.3994908028345257e-10,2.1073621566129608e-17,0.0057511930872998218,0.0022336205962829232,4.1545869717673462e-08,8.9531367604479005e-09,1.1709313581986777e-05,1.4635541414854823e-12,3.1999828575321599e-08,1.1141530284110931e-09,1.4976405733315467e-11,5.1829518707247802e-08,5.3073794334186337e-08,1.4160340737783701e-13,4.9863542775490066e-13
1.2325139393378883e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32956164331150367,0.11290972631601111,0.021698947239038303,0.0,2.6434000809241262e-08,2.2356093506317799e-06,2.3189512068385626e-06,1.9978027246345817e-10,3.3759919489818264e-23,6.6951243413334546e-06,2.2488465664957051e-22,1.4410005636795864e-08,1.2720861560079164e-17,4.2046475922561413e-11,3.9559005829659426e-17,1.6355705654273948e-19,1.418996670420902e-10,2.1668498779358548e-17,0.0057510771231334221,0.002242884054570442,4.1728674402691677e-08,9.037212626247096e-09,1.1770202431303583e-05,1.4922292299703548e-12,3.2519229643390072e-08,1.1227301734173334e-09,1.5119578921079914e-11,5.2116191804968159e-08,5.3089789990627733e-08,1.4256818207581825e-13,5.0850000419279849e-13
1.237796730766138e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32955243803116302,0.11290977051638577,0.021694306469085354,0.0,2.6973059784777252e-08,2.2710639430849556e-06,2.3389904612237988e-06,2.036900296807963e-10,3.4427112041455937e-23,6.7477812370584076e-06,2.3306394622413166e-22,1.4495469691764361e-08,1.3031800497237663e-17,4.283747105966188e-11,4.0151910094722218e-17,1.6569826390847203e-19,1.4386645294435453e-10,2.2277942982923552e-17,0.0057509597241622622,0.0022521449118331639,4.1911555550522942e-08,9.1215443403799061e-09,1.183093038379099e-05,1.5213089737426153e-12,3.3043744837644599e-08,1.1313353134459684e-09,1.5263172011185065e-11,5.2402355432143609e-08,5.3105811340123812e-08,1.4353610266115353e-13,5.1851855874781198e-13
1.242551243051563e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32954415681894128,0.11290981124326631,0.021690130846263492,0.0,2.7464995863955792e-08,2.3032623511681601e-06,2.3571015729268675e-06,2.072604295696022e-10,3.5036501505866026e-23,6.7953332784849211e-06,2.4065194367118245e-22,1.4572465787349423e-08,1.3317158979121102e-17,4.3558642111663742e-11,4.0690808136576168e-17,1.6764140436269546e-19,1.4565042367438503e-10,2.2839147716788481e-17,0.0057508528821436236,0.0022604774602441487,4.2076213735651732e-08,9.1976597228227103e-09,1.18854472851582e-05,1.5478292537518259e-12,3.3520185509744574e-08,1.1391038292611466e-09,1.539275927239407e-11,5.2659462795413929e-08,5.312025152063817e-08,1.444099208373268e-13,5.2766835495557611e-13
1.2468303041084453e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32953670656329037,0.11290984863222557,0.021686373652220009,0.0,2.7913272734113765e-08,2.332475407214608e-06,2.3734629798817552e-06,2.1051602535570148e-10,3.5592248124585368e-23,6.8382602556163162e-06,2.4766944225013159e-22,1.464182413118619e-08,1.3578516265345982e-17,4.4215264237752152e-11,4.1180115359543858e-17,1.6940329064552523e-19,1.4726723626828795e-10,2.3354715351545926e-17,0.0057507557981925621,0.0022679749536489054,4.2224458706734111e-08,9.2663377761446837e-09,1.1934400014469207e-05,1.5719817117029708e-12,3.3952530614646926e-08,1.1461148094630558e-09,1.5509669970219026e-11,5.2890499969361541e-08,5.3133263916993135e-08,1.451985357518579e-13,5.3601208164194512e-13
1.2511093651653276e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32952925896634222,0.11290988669004824,0.021682617278791998,0.0,2.8366828069547576e-08,2.3619107545872391e-06,2.3898825808955566e-06,2.1381201075486468e-10,3.6154972393290845e-23,6.8813104026794465e-06,2.5486958379221505e-22,1.4711239599515575e-08,1.384423082636669e-17,4.4879104802548755e-11,4.1673511767470466e-17,1.7117759909259598e-19,1.4889470438705646e-10,2.3880386604484595e-17,0.0057506578641861169,0.0022754707421317019,4.2372753365435506e-08,9.3351796217761152e-09,1.1983245768436351e-05,1.596405099583972e-12,3.4388240039694499e-08,1.153144058400179e-09,1.5626844350413165e-11,5.3121193943206638e-08,5.3146291050065485e-08,1.4598921450573014e-13,5.4445996253924601e-13
1.2549605201165216e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32952255838105499,0.11290992149290534,0.021679237244113924,0.0,2.8779569106462587e-08,2.3885927330637063e-06,2.4047099931883676e-06,2.1681323260866664e-10,3.6667442636277067e-23,6.9201607493294628e-06,2.615093276726908e-22,1.4773761188967123e-08,1.4087148771515016e-17,4.5482771840996103e-11,4.2121077846659271e-17,1.7278513727326874e-19,1.5036854240072273e-10,2.4362268294585042e-17,0.0057505690179271299,0.0022822154944535343,4.2506260923387588e-08,9.3972763401745246e-09,1.202711516969725e-05,1.6186191326088093e-12,3.4783256946654904e-08,1.159485977836566e-09,1.5732523871744628e-11,5.3328523027973194e-08,5.3158027569179767e-08,1.4670258992034617e-13,5.5215288958337138e-13
1.2588116750677156e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32951585991032212,0.11290995679886359,0.021675857873726882,0.0,2.919663808892187e-08,2.4154549593926008e-06,2.4195845713496765e-06,2.1984773361788476e-10,3.718566278274506e-23,6.9591106848671934e-06,2.6830350850375123e-22,1.483632686787265e-08,1.4333688498121041e-17,4.6092358035797957e-11,4.2571980429235916e-17,1.7440281124562174e-19,1.5185102279766963e-10,2.4852594338080491e-17,0.0057504795219552743,0.0022889588665243425,4.2639808509231696e-08,9.4595039043071318e-09,1.2070897351239598e-05,1.6410551102962524e-12,3.5181002438097547e-08,1.1658426495719936e-09,1.5838411652781999e-11,5.3535570357483974e-08,5.316977509790962e-08,1.4741763696013709e-13,5.5993164217504646e-13
1.2626628300189097e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32950916353641163,0.11290999259035958,0.021672479167438547,0.0,2.9618059798836329e-08,2.4424975146526448e-06,2.4345063288129596e-06,2.2291578281976367e-10,3.7709679584101415e-23,6.9981601246167162e-06,2.7525528922794792e-22,1.4898935608374406e-08,1.4583894427063152e-17,4.6707897650767998e-11,4.302623093254702e-17,1.760306560557497e-19,1.5334215070051387e-10,2.5351490471522647e-17,0.0057503893939070188,0.0022957008586914464,4.2773396019556048e-08,9.5218614610897264e-09,1.2114592062896254e-05,1.6637142105055775e-12,3.5581478008771204e-08,1.1722140521304242e-09,1.5944505201676018e-11,5.3742334237510639e-08,5.318153320757083e-08,1.4813435558539906e-13,5.6779691760324262e-13
1.2665139849701037e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32950246924204663,0.11291002885029644,0.021669101125056985,0.0,3.0043858996125617e-08,2.4697204737421803e-06,2.4494752789155811e-06,2.2601765058581142e-10,3.8239540000368102e-23,7.0373089839014324e-06,2.8236788876920784e-22,1.4961586386211997e-08,1.4837811403422893e-17,4.7329424983888141e-11,4.3483840725288403e-17,1.776687067945988e-19,1.5484193105477912e-10,2.5859083971582192e-17,0.0057502986509520683,0.0023024414713014251,4.2907023351170098e-08,9.5843481650718918e-09,1.2158199066907399e-05,1.6865976096253484e-12,3.5984685054981037e-08,1.1786001640474247e-09,1.6050802046764368e-11,5.3948813023617388e-08,5.3193301481866832e-08,1.4885274575272749e-13,5.7574941662011838e-13
1.2703651399212978e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3294957770103929,0.11291006556203169,0.021665723746390714,0.0,3.0474060418424679e-08,2.4971239054438118e-06,2.4644914348994481e-06,2.2915360862378367e-10,3.8775291199906077e-23,7.0765571780443062e-06,2.8964458285913113e-22,1.5024278180814468e-08,1.5095484699297151e-17,4.7956974367124708e-11,4.3944821127412149e-17,1.793169985981008e-19,1.5635036863080107e-10,2.637550366966654e-17,0.0057502073098059468,0.002309180704700136,4.3040690401096466e-08,9.6469631784978008e-09,1.2201718137781377e-05,1.7097064825704741e-12,3.6390624875548084e-08,1.1850009638702063e-09,1.6157299734593398e-11,5.4155005130271956e-08,5.3205079507238396e-08,1.4957280742156087e-13,5.8378984344602374e-13
1.2738311793773726e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32948975575195644,0.11291009897548258,0.021662684672909691,0.0,3.0865026028371971e-08,2.5219413500309898e-06,2.4780463471813166e-06,2.3200534368526376e-10,3.9262543051502363e-23,7.1119654140908646e-06,2.9633666221675981e-22,1.5080735024831922e-08,1.5330640082496617e-17,4.852694606751392e-11,4.4362594676945931e-17,1.8080924640773567e-19,1.5771536817684469e-10,2.6847935540971578e-17,0.0057501246047797867,0.0023152448358186245,4.3161024620241205e-08,9.703425709008643e-09,1.2240809942149974e-05,1.7306982182320372e-12,3.675830823182453e-08,1.1907742241488259e-09,1.6253317362889166e-11,5.4340331650882423e-08,5.3215687728787387e-08,1.5022229202495257e-13,5.9110199070288555e-13
1.2772972188334473e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32948373613935655,0.1129101327302512,0.021659646136744225,0.0,3.1259595461637181e-08,2.5469050699096208e-06,2.4916395163961613e-06,2.3488511299561948e-10,3.9754639491093433e-23,7.1474539810542046e-06,3.0316682798227213e-22,1.5137223530208383e-08,1.5568908713803193e-17,4.9101848540336578e-11,4.4783115733126592e-17,1.8230984365413515e-19,1.5908738703084997e-10,2.7327718396257788e-17,0.0057500414399701012,0.0023213078503067103,4.3281390853185332e-08,9.7599908980721743e-09,1.2279830200498744e-05,1.751874392634118e-12,3.7128206920730802e-08,1.1965593486411996e-09,1.6349493944325868e-11,5.4525423638869901e-08,5.3226303229771316e-08,1.5087313048005091e-13,5.9848645098929103e-13
