Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HX(19),HOX(22),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),COX(50),CHOX(53)
1.0127666239162772e-11,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756328386882972,0.1186658832049476,0.022821469508720705,0.0,3.4267575254528969e-33,1.5768242413577389e-17,4.777286864914663e-20,2.2480198314033237e-21,2.2130699724960366e-44,1.0424244756950982e-12,9.3473920399962303e-48,1.0297562497062563e-12,2.8177644976009523e-32,1.1033143757453265e-35,4.2047992616389798e-36,1.7789500660407033e-37,2.7170413256058202e-30,5.4474287910738939e-36,4.0827482344817739e-06,1.9636866712843403e-07,5.4799744388256622e-11,1.3852770767341861e-10,3.1770853740971076e-20,3.7938286088798623e-15,4.1424213248442156e-14,2.0895866378646758e-11,1.5531611720604762e-19,5.228071152594013e-22,1.6537799275070799e-26,4.7338443463278488e-30
1.0267500126552806e-11,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756322480314205,0.1186658268531023,0.022821468153098358,0.0,3.5870221017079531e-33,1.618496993636942e-17,5.0386469419772517e-20,2.3278585597734013e-21,2.4227135962504436e-44,1.0569571939581399e-12,1.0106156507653541e-47,1.043973130073144e-12,2.9617141337396352e-32,1.1460973086964396e-35,4.5050152492891726e-36,1.9031727992006896e-37,2.7947844075770741e-30,5.8094227259597829e-36,4.1390990187813637e-06,1.990799118209343e-07,5.5324282606498208e-11,1.4113985501327322e-10,3.2276427189259366e-20,3.8307759681110633e-15,4.1820803688404637e-14,2.1417373982756759e-11,1.6146931528754025e-19,5.4417743737583859e-22,1.7596857336349128e-26,5.0168510899166698e-30
1.040733401394284e-11,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756316573799094,0.11866577050180714,0.022821466797476566,0.0,3.7531847790885363e-33,1.6606628075549046e-17,5.3102834773146347e-20,2.4092184053499763e-21,2.6489434217180708e-44,1.0714928823777343e-12,1.0914426208610382e-47,1.0581899823148694e-12,3.1107345681070698e-32,1.1900483071274539e-35,4.8220348553548286e-36,2.0341414322234314e-37,2.8736815233460487e-30,6.1897685791089944e-36,4.1954492528897624e-06,2.0179115540358038e-07,5.58438925250009e-11,1.4376687751606068e-10,3.2624200146528864e-20,3.8658036703879965e-15,4.22154044035672e-14,2.1943834157278129e-11,1.6777129846074265e-19,5.6610782796875075e-22,1.8706401916706591e-26,5.3124238484517682e-30
1.0547167901332874e-11,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756310667337619,0.11866571415106217,0.022821465441855329,0.0,3.9235534258724759e-33,1.7033199431114961e-17,5.5924429506269274e-20,2.4920992349993255e-21,2.8928165227147751e-44,1.0860315129405662e-12,1.1774648935255804e-47,1.0724068064802479e-12,3.2649214667875145e-32,1.2347142126524734e-35,5.1565436104623323e-36,2.1721191294124533e-37,2.9537349115044816e-30,6.5891074608154703e-36,4.251798936812347e-06,2.045023978763762e-07,5.6358620675876139e-11,1.4640863199503376e-10,3.3227003216849424e-20,3.902953995955526e-15,4.2603604942873783e-14,2.2475200766248984e-11,1.7422328294752681e-19,5.8860483695741487e-22,1.9868003446942555e-26,5.6209272560195907e-30
1.0687001788722908e-11,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756304760929834,0.11866565780086732,0.022821464086234648,0.0,4.0994755638425526e-33,1.7464670036078376e-17,5.8853742036784902e-20,2.5765006036509935e-21,3.1554506707875725e-44,1.1005730579458559e-12,1.2689369672978981e-47,1.0866236026175546e-12,3.4243704742455594e-32,1.2804215487313087e-35,5.5092479093873292e-36,2.3173764628368516e-37,3.0349468592441099e-30,7.008094648606807e-36,4.3081480705544893e-06,2.0721363923933443e-07,5.6868513072082988e-11,1.4906498461026758e-10,3.3601217152491272e-20,3.9376077085188759e-15,4.2990528112026485e-14,2.301142732080397e-11,1.8082647443369043e-19,6.1167498852119071e-22,2.1083257510458832e-26,5.942730213299612e-30
1.0812852287373937e-11,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756299445208698,0.11866560708616238,0.02282146286617651,0.0,4.262927623825698e-33,1.7857168807235048e-17,6.1584290625387757e-20,2.6537613756913768e-21,3.4088184500010886e-44,1.1136629175624364e-12,1.3561368676820501e-47,1.0994186952167571e-12,3.5724527092934491e-32,1.3225289575918003e-35,5.8428336505296477e-36,2.4545596216017884e-37,3.1090300395254873e-30,7.4025312700676455e-36,4.3588618205225811e-06,2.0965375551709357e-07,5.7323319425333103e-11,1.5146806823096205e-10,3.3965886678579661e-20,3.9687465640158269e-15,4.3335403211718834e-14,2.3498148907661334e-11,1.8689961118945434e-19,6.3293354110113869e-22,2.2224190560320258e-26,6.2440326399283212e-30
1.0938702786024967e-11,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756294129531067,0.11866555637190303,0.022821461646118823,0.0,4.431629284743759e-33,1.8253611400939022e-17,6.4405955113810006e-20,2.7322526547174603e-21,3.6791987468750297e-44,1.1267550957087467e-12,1.4481577981810007e-47,1.1122137651867187e-12,3.7249443731186183e-32,1.3656409186772142e-35,6.1922767478247824e-36,2.598066960021282e-37,3.1840551206294715e-30,7.8139127657591887e-36,4.4095751248527861e-06,2.1209387089589933e-07,5.7774278862425446e-11,1.5388276447656391e-10,3.4353568887735521e-20,3.9998621068066018e-15,4.3677101856220527e-14,2.3988737190271856e-11,1.9309704108722514e-19,6.5466634193451412e-22,2.3411074994962487e-26,6.5566861938758074e-30
1.1064553284675996e-11,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375628881389694,0.11866550565808928,0.02282146042606158,0.0,4.6049635600565401e-33,1.8653986696576321e-17,6.7320587380266431e-20,2.8119736349487789e-21,3.9675130534938473e-44,1.1398495726957097e-12,1.5452018509341121e-47,1.1250088125617609e-12,3.881915094622167e-32,1.4095882776422901e-35,6.5581271706947882e-36,2.7481080984043057e-37,3.2600237389756319e-30,8.2427401220104121e-36,4.4602879835490235e-06,2.1453398537575655e-07,5.8221424088301545e-11,1.563089752016646e-10,3.4778563728719338e-20,4.0310236366857775e-15,4.4015575045920073e-14,2.4483159463056974e-11,1.9941960583201636e-19,6.7687810576834413e-22,2.4645114589495327e-26,6.8809694662608049e-30
1.1190403783327025e-11,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756283498306311,0.11866545494472117,0.022821459206004792,0.0,4.7829336033943794e-33,1.9058283935194295e-17,7.0330052814830203e-20,2.8929233417220249e-21,4.274723829124648e-44,1.1529463290159263e-12,1.6474773247338416e-47,1.1378038373758909e-12,4.0434344496586193e-32,1.4543566349621995e-35,6.9409478876083385e-36,2.904897237936073e-37,3.3369375352837614e-30,8.6895228310509916e-36,4.51100039661521e-06,2.1697409895667155e-07,5.8664787506114695e-11,1.5874660374316368e-10,3.5168576814119238e-20,4.0616585651576153e-15,4.4351480100497137e-14,2.4981383257613215e-11,2.058681395863421e-19,6.9957353248877557e-22,2.5927527713574238e-26,7.2171638687991361e-30
1.1316254281978055e-11,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756278182759208,0.11866540423179867,0.022821457985948448,0.0,4.9652230595237056e-33,1.9466492066218267e-17,7.3436228830206666e-20,2.9751006536012362e-21,4.6018318749305722e-44,1.1660453453240597e-12,1.7551982297579206e-47,1.1505988396628361e-12,4.2095719542997808e-32,1.4998553456072139e-35,7.3413137352286466e-36,3.0686527532233435e-37,3.4147981404698131e-30,9.1547780554878602e-36,4.5617123640552632e-06,2.1941421163864993e-07,5.9104401249818428e-11,1.6119555327532997e-10,3.5594339059272021e-20,4.0922728083018389e-15,4.4684286947490291e-14,2.5483376483462462e-11,2.1244346611402377e-19,7.2275730875972396e-22,2.7259545743095752e-26,7.5655540160534184e-30
1.1442104780629084e-11,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756272867255638,0.11866535351932174,0.022821456765892558,0.0,5.1526759461852484e-33,1.9878600569735876e-17,7.6641004486360307e-20,3.0585043095705029e-21,4.9498768151071848e-44,1.1791466024323954e-12,1.8685842710921741e-47,1.1633938194560523e-12,4.3803970571801048e-32,1.5462772779060786e-35,7.7598113089191919e-36,3.2395971447795799e-37,3.4936071961023626e-30,9.639030480126706e-36,4.6124238858731032e-06,2.2185432342170009e-07,5.9540297191540074e-11,1.6365572878194251e-10,3.5963072579709263e-20,4.1222333002704161e-15,4.5014719041634657e-14,2.5989107197249166e-11,2.1914639970904726e-19,7.4643410839891468e-22,2.8642412693321367e-26,7.926427356449252e-30
1.1567955279280114e-11,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756267551795593,0.11866530280729043,0.022821455545837113,0.0,5.3447279611162529e-33,2.0294598467578971e-17,7.9946280650551552e-20,3.143132908757278e-21,5.3199390418824528e-44,1.1922500813137179e-12,1.9878610643155146e-47,1.176188776788717e-12,4.5559791311465921e-32,1.5934736484157149e-35,8.1970393477284424e-36,3.4179571670813105e-37,3.573366324777522e-30,1.0142812496819445e-35,4.6631349620726448e-06,2.2429443430582701e-07,5.9972506936801948e-11,1.6612703467805112e-10,3.6405975500047138e-20,4.1524284387609163e-15,4.5341824856399231e-14,2.6498543875580829e-11,2.2597774262284145e-19,7.7060859217025365e-22,3.0077385439520435e-26,8.3000743034275375e-30
1.1693805777931143e-11,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756262236379103,0.11866525209570472,0.022821454325782121,0.0,5.5424849749950534e-33,2.0714475634228375e-17,8.3353970092342596e-20,3.2289849108950835e-21,5.7131415025514121e-44,1.2053557631032459e-12,2.1132603217063297e-47,1.1889837116937281e-12,4.736387464957428e-32,1.6416952402972991e-35,8.6536090573312788e-36,3.6039639352002788e-37,3.654077167965336e-30,1.066666434674561e-35,4.713845592657809e-06,2.2673454429103979e-07,6.0401061821307919e-11,1.6860937798298819e-10,3.6751536298670526e-20,4.1817506184191224e-15,4.5666849746279805e-14,2.7011655063842098e-11,2.3293828935580703e-19,7.9528540763117795e-22,3.1565733860306265e-26,8.6867879357578252e-30
1.1819656276582172e-11,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756256921006161,0.11866520138456461,0.022821453105727581,0.0,5.7445785048533478e-33,2.1138221108158609e-17,8.6865997376125534e-20,3.3160586395335184e-21,6.1306509184472221e-44,1.2184636290977287e-12,2.2450199482014778e-47,1.2017786242037039e-12,4.9216912553838036e-32,1.6906029825907497e-35,9.1301442413754744e-36,3.797852963554992e-37,3.735741335385354e-30,1.1211134132623479e-35,4.7645557776325109e-06,2.291746533773414e-07,6.0825992912444424e-11,1.7110266423821677e-10,3.7228379420514897e-20,4.2116302758689722e-15,4.5988245086563552e-14,2.7528409831512163e-11,2.4002882225874603e-19,8.2046918924265723e-22,3.3108740751496549e-26,9.0868644615897941e-30
1.1945506775233202e-11,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375625160567679,0.11866515067387007,0.022821451885673485,0.0,5.9529534353238835e-33,2.1565825255124795e-17,9.0484298662795791e-20,3.404352286456964e-21,6.5736787926695824e-44,1.2315736607533038e-12,2.3833840972357126e-47,1.2145735143509878e-12,5.11195959968633e-32,1.7406411729572455e-35,9.6272813471009685e-36,3.9998641741851915e-37,3.818360473766074e-30,1.1776777772861658e-35,4.8152655170006688e-06,2.3161476156474287e-07,6.1247331012837687e-11,1.7360680272507534e-10,3.7530754881168878e-20,4.2402223022635351e-15,4.6308067592640472e-14,2.8048777182874613e-11,2.4725011765626577e-19,8.4616455854314247e-22,3.4707701639708301e-26,9.5006025888185102e-30
1.2071357273884231e-11,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756246290390984,0.11866509996362112,0.022821450665619844,0.0,6.1651298712456184e-33,2.1997276975064119e-17,9.4210821527891325e-20,3.4938639158362691e-21,7.0434824312645911e-44,1.2446858396835844e-12,2.5286032328344798e-47,1.227368382167651e-12,5.3072614883349173e-32,1.7912162223103869e-35,1.0145669523339199e-35,4.2102419094877322e-37,3.9019361752352342e-30,1.2364158964319616e-35,4.8659748107662027e-06,2.3405486885324475e-07,6.1665106663532128e-11,1.7612169971198913e-10,3.8065988977498321e-20,4.2699039536254504e-15,4.6623725990637899e-14,2.8572726809263972e-11,2.5460293784251035e-19,8.7237612435210814e-22,3.6363924613730924e-26,9.9283042470955739e-30
1.219720777253526e-11,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756240975148766,0.11866504925381777,0.022821449445566647,0.0,6.3846618677996423e-33,2.2432567296589425e-17,9.8047524815634378e-20,3.5845914678001694e-21,7.5413661277536758e-44,1.2578001476582628e-12,2.6809342073036589e-47,1.2401632276854953e-12,5.5076657979002618e-32,1.8431395065554365e-35,1.0685970711240959e-35,4.4292349565929058e-37,3.9864701000788895e-30,1.2973849167153596e-35,4.9166836589330276e-06,2.3649497524286157e-07,6.2079350146309697e-11,1.7864726713164825e-10,3.8290923488228487e-20,4.2976189254249767e-15,4.6938609783876489e-14,2.9100228113901605e-11,2.6208804156988068e-19,8.9910848286837991e-22,3.8078730196891753e-26,1.0370273538941651e-29
1.232305827118629e-11,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756235659950135,0.11866499854445996,0.022821448225513904,0.0,6.606947148256282e-33,2.2871684747186009e-17,1.0199637851172124e-19,3.6765327617236418e-21,8.0686823400268065e-44,1.2709165666019293e-12,2.8406403450457218e-47,1.2529580509360551e-12,5.7132412841126547e-32,1.89533707698641e-35,1.1248859747947592e-35,4.6570965763363804e-37,4.0719638120800618e-30,1.3606427598178884e-35,4.967392061505062e-06,2.3893508073358928e-07,6.2490091485652888e-11,1.8118341139477133e-10,3.8929984282050206e-20,4.3273087460548624e-15,4.7248405396324631e-14,2.9631251462403692e-11,2.6970617066192321e-19,9.2636621783117102e-22,3.9853451235999549e-26,1.0826818081818166e-29
1.2436323719972216e-11,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375623087630864,0.11866495290641892,0.022821447127466813,0.0,6.8119023250622303e-33,2.3270155833498535e-17,1.0564787332413426e-19,3.7603157693755227e-21,8.569593097137391e-44,1.2827231337257013e-12,2.9909050402399473e-47,1.2644733728488594e-12,5.9027372916171702e-32,1.9431216839656268e-35,1.1775341695579375e-35,4.8699679502132951e-37,4.1497301471558393e-30,1.4195803167733544e-35,5.0130292428395868e-06,2.4113117490670548e-07,6.2856788948889341e-11,1.8347491398015673e-10,3.9163073552805323e-20,4.3520545373414285e-15,4.7526924222575683e-14,3.0112158858250025e-11,2.7667683629088332e-19,9.5135115370630463e-22,4.1503040232996242e-26,1.1250425677596834e-29
1.2549589168758143e-11,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756226092702468,0.11866490726873877,0.02282144602942009,0.0,7.0192998345938666e-33,2.3671712044204823e-17,1.093932662946206e-19,3.8450782914013055e-21,9.0965369045503003e-44,1.2945313832589048e-12,3.1475635777728824e-47,1.2759886767731028e-12,6.0965274770821329e-32,1.9911629858893241e-35,1.232118749528828e-35,5.0904227184954931e-37,4.2282764007973309e-30,1.4804626926117684e-35,5.05866606324836e-06,2.433272683517319e-07,6.3220695314518467e-11,1.8577484770097724e-10,3.9592555761710612e-20,4.3775507351975491e-15,4.7802294496465861e-14,3.0595873374833391e-11,2.8375638165692341e-19,9.7676867129680075e-22,4.320323920493507e-26,1.1686317891257596e-29
1.2662854617544069e-11,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756221309131623,0.11866486163141954,0.022821444931373731,0.0,7.2346136347251011e-33,2.40763469872613e-17,1.1323401588528313e-19,3.9308185035953536e-21,9.6506034471351964e-44,1.3063413023373648e-12,3.3108215220407493e-47,1.2875039627312327e-12,6.2946616890518313e-32,2.0406898064542528e-35,1.2886915945227737e-35,5.318654792070583e-37,4.3076037920990434e-30,1.5433336988950173e-35,5.1043025227342387e-06,2.4552336106868496e-07,6.3581831950798379e-11,1.88083150135624e-10,3.9826062924787324e-20,4.4019487464744866e-15,4.8076568892016505e-14,3.1082373452657443e-11,2.9094533519676874e-19,1.0026220870004611e-21,4.4955044611405504e-26,1.2134723967063047e-29
1.2776120066329996e-11,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756216525596111,0.11866481599446121,0.022821443833327737,0.0,7.4535872637553893e-33,2.4484052906506952e-17,1.171715878331254e-19,4.0175345072102483e-21,1.0232918390514042e-43,1.3181528781995243e-12,3.480889056157973e-47,1.2990192307455208e-12,6.4971896772470033e-32,2.0907349846809315e-35,1.3473054890096033e-35,5.5548612017859516e-37,4.3877134544464454e-30,1.6082376736031923e-35,5.149938621300079e-06,2.4771945305756025e-07,6.3940220055529745e-11,1.9039975591770721e-10,4.0297116354901509e-20,4.4272427394204571e-15,4.8347570023524955e-14,3.1571638089882805e-11,2.9824421227322655e-19,1.0289147090093811e-21,4.6759461030170223e-26,1.259587563443529e-29
1.2889385515115922e-11,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756211742095937,0.1186647703578638,0.022821442735282107,0.0,7.6795624139621941e-33,2.4894823607154953e-17,1.2120745481662699e-19,4.1052243335875259e-21,1.0844643050404917e-43,1.3299660981822106e-12,3.6579808801439886e-47,1.3105344808380681e-12,6.7041610918448469e-32,2.1420299724037116e-35,1.4080140978841122e-35,5.7992420109192199e-37,4.4686065951777059e-30,1.6752194626229417e-35,5.1955743589487373e-06,2.4991554431836934e-07,6.4295880663087276e-11,1.9272460377930222e-10,4.055219449576698e-20,4.4514149001013507e-15,4.8617536555824295e-14,3.2063646043926575e-11,3.0565352894619306e-19,1.0556498376330004e-21,4.8617500809053556e-26,1.3070005432224963e-29
1.3002650963901848e-11,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756206958631108,0.11866472472162728,0.022821441637236841,0.0,7.9080447502600689e-33,2.5308651518923035e-17,1.2534309629571815e-19,4.1938859470232158e-21,1.1486974656090192e-43,1.341780949718646e-12,3.8423162053928367e-47,1.3220497130308085e-12,6.9156254809534756e-32,2.1935671514298279e-35,1.470871961317707e-35,6.0520002934251883e-37,4.5502843437275986e-30,1.7443244125114322e-35,5.241209735683067e-06,2.5211163485110786e-07,6.4648834647724299e-11,1.9505762945537166e-10,4.1027042697298176e-20,4.4763136818526498e-15,4.8884451229044043e-14,3.2558376621890942e-11,3.1317379012004734e-19,1.0828307654987931e-21,5.0530183895735881e-26,1.3557348436317146e-29
1.3115916412687775e-11,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756202175201638,0.11866467908575165,0.022821440539191939,0.0,8.1433485017974319e-33,2.5725530499592309e-17,1.2957999844892178e-19,4.2835172464583349e-21,1.2161147258382446e-43,1.3535974203378329e-12,4.0341188060956065e-47,1.3335649273455117e-12,7.1316322870843649e-32,2.2462861291173084e-35,1.5359345011556923e-35,6.3133421517773073e-37,4.632747909239582e-30,1.8155983700929012e-35,5.286844751505927e-06,2.5430772465578906e-07,6.4999102724596368e-11,1.9739877244708585e-10,4.1278929341571065e-20,4.5001305697262865e-15,4.9150322055791054e-14,3.3055808921572988e-11,3.208055010814003e-19,1.1104607775865059e-21,5.2498537776695371e-26,1.4058140648084796e-29
1.3229181861473701e-11,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756197391807519,0.11866463345023689,0.022821439441147402,0.0,8.3813545407884968e-33,2.6145453143507597e-17,1.3391965412371287e-19,4.3741160669473952e-21,1.2868432507746099e-43,1.3654154976641416e-12,4.2336170782480791e-47,1.3450801238037818e-12,7.3522308435791726e-32,2.2992768856653772e-35,1.6032580288590241e-35,6.5834767403036633e-37,4.7159984201572731e-30,1.8890876830161404e-35,5.3324794064201726e-06,2.565038137324095e-07,6.5346705450440211e-11,1.9974796952616079e-10,4.1753437331970102e-20,4.5246199847834211e-15,4.9413235017351727e-14,3.3555922558191135e-11,3.2854915569999885e-19,1.1385431512992573e-21,5.4523597432631636e-26,1.4572620527183711e-29
