Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2OX(23),H2X(49),CH3X(55),C2H4(47),O(29),COX(50),OH(D)X(68),CO2X(24),CHOX(53),CH4OX(63),acetyl(44),C2H6X(52),C2H4X(215),CHO2X(213),C2H4X(70),S(216),HOCO(73),CHO2(74)
1.823975830568649e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44669987995537896,0.11318530046393399,0.022693299072426648,3.2699363805422827e-10,1.5775554623480843e-07,1.4375103688182633e-05,1.684585545202161e-06,1.3917752015848492e-08,4.566199102953255e-19,0.00016067141826675154,2.6799071981535924e-17,0.00012831042645172132,4.658445796605456e-13,2.260008476572057e-10,3.528854541318757e-14,2.6234116059346507e-16,1.0103342636339635e-06,6.009100151623487e-12,0.005316511787149784,0.00025322585029423757,3.1578888484595786e-05,8.03670033558096e-08,9.068076077525915e-10,3.535623103407101e-10,1.6462293299630533e-13,2.0915856012519743e-09,5.748019247442788e-06,1.740687341293094e-08,1.0623759328072523e-11,2.3152346631560503e-07,5.02169123790832e-10,9.445591708541068e-12,3.582248001041525e-07,5.259691560158481e-12,3.150717775672493e-12,2.105960411123642e-12,4.046747511668011e-14,2.523776813438081e-15,6.771940588845515e-16,3.3345322659433426e-11,9.157627735695425e-14,2.2082107644947377e-16,1.7104638586861477e-18,4.2970317161658244e-32,3.420121031562808e-18,1.7871557897212023e-19
1.8341002448218412e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4466822001968571,0.11316826249921284,0.02269259489001656,3.3532522453365904e-10,1.617353003004669e-07,1.456905900274432e-05,1.7173387886367023e-06,1.4147536240825386e-08,4.714841595988318e-19,0.00016155936114021694,2.7556051417260446e-17,0.0001288795587948003,4.738139277370481e-13,2.3197974889719056e-10,3.6158151341400186e-14,2.6896304024371905e-16,1.0259731057294012e-06,6.145647102911037e-12,0.005332584481976942,0.00025457703362547,3.1786356456210594e-05,8.13288240722395e-08,9.117923975154995e-10,3.5536948201272114e-10,1.6550586384055597e-13,2.121376697372484e-09,5.791837682030274e-06,1.7646975223754825e-08,1.0873774981501595e-11,2.3488012450408045e-07,5.049249161790408e-10,9.660584859009472e-12,3.61799431627095e-07,5.361775397719167e-12,3.199371421123784e-12,2.146499754135315e-12,4.1296836254677224e-14,2.5904552004362712e-15,6.941766894373922e-16,3.3922051506377455e-11,9.411968359276449e-14,2.265551621404821e-16,1.749262312279725e-18,4.506814997014003e-32,3.521927318058325e-18,1.8408175346058748e-19
1.8442246590750334e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4466646207260183,0.11315132286705994,0.022691890771657622,3.438166293902287e-10,1.6578720608686316e-07,1.4764638866233444e-05,1.750517668056284e-06,1.4379797796369007e-08,4.867314018408475e-19,0.00016244724013486617,2.8330021166026865e-17,0.00012944740093256846,4.818743417877496e-13,2.380841576201885e-10,3.7043382324283164e-14,2.757116362163538e-16,1.0417643527003124e-06,6.284516098725341e-12,0.005348558514226804,0.00025592741961024616,3.199299911701953e-05,8.229394468126503e-08,9.167765182425349e-10,3.571764949493851e-10,1.6638932508755096e-13,2.1513087806627677e-09,5.8356173398702645e-06,1.7888698687575612e-08,1.1127916991660416e-11,2.3826803604883364e-07,5.076804031746879e-10,9.879240154520292e-12,3.6538774243135627e-07,5.465182113499367e-12,3.2484974139657146e-12,2.1875435414196945e-12,4.2136321652081434e-14,2.658530943027005e-15,7.114775940578264e-16,3.450530718469347e-11,9.671874904440737e-14,2.3239294646761756e-16,1.7887190051058178e-18,4.725529821858678e-32,3.626104281409507e-18,1.8957453866838928e-19
1.8543490733282256e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4466471409527898,0.11313448096502748,0.022691186717089657,3.524698323757868e-10,1.6991194311132474e-07,1.4961844501525816e-05,1.78412451716705e-06,1.4614549108899356e-08,5.023686391912164e-19,0.00016333505491546556,2.91212645865635e-17,0.00013001395581310027,4.900263467282161e-13,2.4431598419413463e-10,3.794440280966438e-14,2.8258855504907315e-16,1.0577083268303006e-06,6.425733466411006e-12,0.0053644344867030125,0.00025727700554729037,3.219880880614488e-05,8.326230584609235e-08,9.217599681068731e-10,3.5898334817398796e-10,1.6727331245960663e-13,2.181378937124266e-09,5.879355847133095e-06,1.813203721405487e-08,1.1386216937250148e-11,2.4168727461363053e-07,5.104355849489121e-10,1.0101599186126241e-11,3.6898967863222547e-07,5.569918908572906e-12,3.2980967335182037e-12,2.2290938363367404e-12,4.298593609874562e-14,2.7280252633543245e-15,7.291005461992848e-16,3.509512420019032e-11,9.937436423181034e-14,2.3833530059867773e-16,1.8288413765311088e-18,4.953500047422423e-32,3.732690754317182e-18,1.9519605449137027e-19
1.8644734875814178e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4466297602904094,0.11311773619435565,0.022690482726054288,3.612868212385156e-10,1.7411018752107053e-07,1.516067698732673e-05,1.8181616496735592e-06,1.4851802590456167e-08,5.184029383326201e-19,0.00016422280514621107,2.9930068126816735e-17,0.00013057922636268069,4.982704674049045e-13,2.5067715532456437e-10,3.886137728233449e-14,2.8959541149030823e-16,1.0738053411275869e-06,6.569325682858321e-12,0.00538021299852194,0.0002586257887638841,3.24037781933439e-05,8.423384869306461e-08,9.267427452785442e-10,3.6079004071149364e-10,1.681578215403111e-13,2.2115842466919823e-09,5.923050850047838e-06,1.837698410543481e-08,1.1648706137422909e-11,2.4513791099386386e-07,5.131904616601021e-10,1.032770378154764e-11,3.726051864940829e-07,5.6759929216771626e-12,3.348170330397121e-12,2.2711526670858013e-12,4.38456830250672e-14,2.7989595643834694e-15,7.470493313101355e-16,3.5691537019508826e-11,1.0208742862801138e-13,2.443830874891285e-16,1.8696369080060284e-18,5.191059180193231e-32,3.841725895188078e-18,2.0094843946867612e-19
1.87459790183461e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44661247815540617,0.11310108795994996,0.022689778798294875,3.702695915848266e-10,1.783826120188858e-07,1.5361137259530738e-05,1.8526313591049768e-06,1.5091570638686638e-08,5.348414300889042e-19,0.00016511049049072106,3.075672133928744e-17,0.0001311432154862857,5.066072285912835e-13,2.5716961403410036e-10,3.979447024567424e-14,2.9673382841918466e-16,1.0900556994051599e-06,6.715319374467498e-12,0.005395894645135284,0.0002599737666160379,3.260790027584973e-05,8.520851482716407e-08,9.317248479243934e-10,3.625965715885824e-10,1.690428477780826e-13,2.2419217844158563e-09,5.966700015071931e-06,1.8623532558526698e-08,1.1915415650497663e-11,2.4862001311607015e-07,5.159450334539557e-10,1.055759600511639e-11,3.762342124295298e-07,5.783411228683585e-12,3.3987191267673257e-12,2.3137220266246804e-12,4.471556451916885e-14,2.8713554296678704e-15,7.6532774653208075e-16,3.629458007010934e-11,1.0485885069329362e-13,2.5053716177518345e-16,1.9111131230555947e-18,5.438550598721593e-32,3.953249186730318e-18,2.068338507102548e-19
1.884722316087802e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4465952939675798,0.1130845356703587,0.02268907493355657,3.7942014674096015e-10,1.8272988579214302e-07,1.5563226112637806e-05,1.887535918645912e-06,1.533386563683309e-08,5.516913090475468e-19,0.00016599811061202967,3.160151689633367e-17,0.0001317059260680575,5.150371549839715e-13,2.6379531964090347e-10,4.074384620335238e-14,3.040054367649047e-16,1.106459696363174e-06,6.86374131711185e-12,0.005411480018352517,0.00026132093648865507,3.281116837509403e-05,8.618624634690626e-08,9.367062742080453e-10,3.644029398336895e-10,1.699283864897748e-13,2.2723886216238253e-09,6.01030102905622e-06,1.8871675666705308e-08,1.218637627287184e-11,2.521336460390376e-07,5.186993004635382e-10,1.0791318157718223e-11,3.7987670299853325e-07,5.892180842082611e-12,3.449744016602604e-12,2.356803872598414e-12,4.559558134452652e-14,2.9452346231047766e-15,7.839396003981676e-16,3.6904287740258596e-11,1.0768954790916077e-13,2.567983696728123e-16,1.9532775872699617e-18,5.696327779396824e-32,4.067300434511211e-18,2.1285446382192203e-19
1.8948467303409943e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44657820714998236,0.1130680787377508,0.022688371131586244,3.8874049761432705e-10,1.87152674445156e-07,1.5766944201223597e-05,1.9228775809719134e-06,1.557869995372059e-08,5.689598331766376e-19,0.00016688566517258064,3.246475060543896e-17,0.00013226736097177432,5.235607711988836e-13,2.705562477361199e-10,4.170966964109805e-14,3.114118754255592e-16,1.123017617673502e-06,7.014618436099886e-12,0.005426969706363208,0.00026266729579568445,3.30135761333159e-05,8.716698585862691e-08,9.416870222898721e-10,3.6620914447704213e-10,1.7081443286432386e-13,2.3029818270660056e-09,6.053851599405339e-06,1.9121406421908858e-08,1.2461618538126262e-11,2.5567887195647665e-07,5.214532628093434e-10,1.1028912776733299e-11,3.8353260490758703e-07,6.002308710482963e-12,3.5012458659521647e-12,2.400400127277702e-12,4.648573295802303e-14,3.020619088679895e-15,8.028887125304876e-16,3.752069437901605e-11,1.1058044681215403e-13,2.6316754888273895e-16,1.9961379082946733e-18,5.96475452572648e-32,4.183919765478057e-18,2.190124728280282e-19
1.9049711445941865e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44656121712889857,0.11305171657789358,0.022687667392132505,3.9823266255462814e-10,1.9165163993485315e-07,1.5972292041461583e-05,1.958658578089611e-06,1.5826085943744515e-08,5.866543234367155e-19,0.00016777315383422094,3.334672142444638e-17,0.00013282752304131446,5.321786017673963e-13,2.7745439016035147e-10,4.26921050085518e-14,3.1895479118638947e-16,1.1397297400663464e-06,7.16797780613637e-12,0.005442364293759203,0.0002640128419802644,3.321511751006188e-05,8.815067649016377e-08,9.466670903269583e-10,3.6801518455069306e-10,1.7170098196643126e-13,2.3336984680395236e-09,6.097349454233511e-06,1.937271771664377e-08,1.274117271631773e-11,2.592557502012258e-07,5.242069205993523e-10,1.1270422635975108e-11,3.8720186500888936e-07,6.1138017181253345e-12,3.5532255132134784e-12,2.444512677506924e-12,4.738601752840186e-14,3.097530950201328e-15,8.221789133376309e-16,3.814383429621943e-11,1.1353248302751024e-13,2.6964552850125433e-16,2.039701735820631e-18,6.244205201141246e-32,4.303147626442384e-18,2.2531009009175717e-19
1.9150955588473787e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4465443233338277,0.11303544861013061,0.0226869637149457,4.0789866721479243e-10,1.9622744050975018e-07,1.617927001269472e-05,1.994881121181507e-06,1.6076035946858085e-08,6.047821633878251e-19,0.00016866057625819579,3.4247731476757985e-17,0.0001333864151011154,5.408911711325224e-13,2.844917549791803e-10,4.3691316701199625e-14,3.266358386375146e-16,1.1565963314188133e-06,7.323846651282296e-12,0.005457664361556666,0.00026535757251485673,3.3415786778581987e-05,8.913726190393647e-08,9.516464764730733e-10,3.6982105908855573e-10,1.7258802874028108e-13,2.3645356114935224e-09,6.140792342515705e-06,1.9625602345993784e-08,1.3025068813456927e-11,2.6286433725096376e-07,5.269602739290975e-10,1.1515890745627668e-11,3.908844302995364e-07,6.226666684410433e-12,3.605683769411083e-12,2.489143374661681e-12,4.829643195509961e-14,3.1759925110231653e-15,8.418140437119832e-16,3.877374176247e-11,1.165466013026619e-13,2.7623312893690273e-16,2.083976761573758e-18,6.5350649653486e-32,4.425024782528368e-18,2.3174954623310074e-19
1.925219973100571e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4465275251974642,0.11301927425736004,0.02268626009977789,4.1774054441176653e-10,2.0088073065220355e-07,1.6387878359054467e-05,2.0315474004554157e-06,1.6328562288559825e-08,6.233507987921344e-19,0.00016954793210514308,3.5168086066499434e-17,0.0001339440399566263,5.496990036451025e-13,2.9167036645777613e-10,4.470746904239391e-14,3.3445668009114274e-16,1.173617650845364e-06,7.482252344913816e-12,0.005472870487217991,0.0002667014849013727,3.361557852212656e-05,9.012668630942693e-08,9.566251788786453e-10,3.716267671264357e-10,1.7347556801328338e-13,2.395490325113929e-09,6.18417803423421e-06,1.9880053009632896e-08,1.3313336571166827e-11,2.665046867353972e-07,5.297133228817238e-10,1.1765360352181088e-11,3.945802479207309e-07,6.34091036344138e-12,3.65862141848113e-12,2.5342940346157973e-12,4.9216971887433335e-14,3.256026253759036e-15,8.617979547269192e-16,3.941045100911685e-11,1.1962375554057847e-13,2.8293116183293126e-16,2.1289707193043857e-18,6.837730014257229e-32,4.5495923155859345e-18,2.3833309004453576e-19
1.935344387353763e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44651082215568066,0.11300319294601259,0.02268555654638282,4.2776033398719667e-10,2.0561216102391783e-07,1.659811719112471e-05,2.0686595849985406e-06,1.6583677279880975e-08,6.423677372124538e-19,0.00017043522103508916,3.610809369364969e-17,0.00013450040039475537,5.586026235600092e-13,2.9899226503461707e-10,4.574072626546522e-14,3.424189854982818e-16,1.1907939487900365e-06,7.643222409680142e-12,0.005487983244673571,0.0002680445766712871,3.381448763014885e-05,9.111889447506386e-08,9.616031956907359e-10,3.7343230770206157e-10,1.7436359449984183e-13,2.4265596783875712e-09,6.227504320520572e-06,2.013606231384147e-08,1.3606005466516635e-11,2.7017684944489564e-07,5.324660675280527e-10,1.2018874938365455e-11,3.9828926515700643e-07,6.4565394435804915e-12,3.71203921756134e-12,2.5799664377176886e-12,5.014763174412019e-14,3.337654839985968e-15,8.821345073339795e-16,4.0053996228240915e-11,1.227649088329502e-13,2.897404299953996e-16,2.174691384776345e-18,7.152607823494807e-32,4.676891622569114e-18,2.450629884044489e-19
1.9454688016069553e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4464942136475086,0.11298720410603011,0.02268485305451594,4.379600826680377e-10,2.1042237841468152e-07,1.6809986487648592e-05,2.106219822636186e-06,1.68413932173729e-08,6.61840547606994e-19,0.00017132244270744369,3.706806606913561e-17,0.00013505549918431116,5.676025550323659e-13,3.064595072943513e-10,4.6791252495929e-14,3.505244323649701e-16,1.2081254671203616e-06,7.806784517460343e-12,0.005503003204343436,0.0002693868453857466,3.401250929441791e-05,9.211383173951667e-08,9.665805250530146e-10,3.7523767985511367e-10,1.7525210280513948e-13,2.457740743645293e-09,6.270769013792961e-06,2.039362277352499e-08,1.3903104712028532e-11,2.7388087334053875e-07,5.352185079266452e-10,1.2276478223083042e-11,4.0201142943546735e-07,6.5735605470203105e-12,3.7659378972861064e-12,2.626162328775997e-12,5.108840473310544e-14,3.420901109938864e-15,9.02827572060086e-16,4.070441157263822e-11,1.259710334932135e-13,2.966617273269698e-16,2.2211465757557627e-18,7.480117395541045e-32,4.806964413880368e-18,2.5194152618834264e-19
1.9555932158601475e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44647769911512114,0.11297130717084396,0.0226841496239344,4.483418439271245e-10,2.1531202569430158e-07,1.702348609727574e-05,2.144230239795104e-06,1.7101722383094368e-08,6.81776859920688e-19,0.00017220959678099633,3.80483181298911e-17,0.00013560933907643763,5.766993221137808e-13,3.14074165939829e-10,4.7859211733791145e-14,3.587747056680401e-16,1.2256124392228689e-06,7.972966489319172e-12,0.005517930933158759,0.0002707282886356665,3.420963900504691e-05,9.31114440224023e-08,9.715571651057422e-10,3.7704288262725263e-10,1.7614108742893993e-13,2.4890305970837187e-09,6.313969947888928e-06,2.06527268142351e-08,1.4204663255851941e-11,2.776168035655457e-07,5.379706441238679e-10,1.2538214161338904e-11,4.0574668832504306e-07,6.691980229369012e-12,3.8203181620864575e-12,2.672883417054503e-12,5.2039282871680396e-14,3.5057880821959084e-15,9.238810287048876e-16,4.1361731155802716e-11,1.292431110894188e-13,3.036958387662642e-16,2.268344151999581e-18,7.820689510497433e-32,4.9398527116813925e-18,2.5897100617785934e-19
1.9657176301133396e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44646127800381613,0.11295550157735364,0.022683446254397003,4.5890767784374443e-10,2.2028174176770376e-07,1.7238615740347842e-05,2.182692941371453e-06,1.7364677044598875e-08,7.021843646733992e-19,0.00017309668291391292,3.904916805388076e-17,0.00013616192280504363,5.858934487485934e-13,3.2183832976333443e-10,4.8944767835955874e-14,3.6717149777043605e-16,1.2432550901000966e-06,8.141796295461798e-12,0.005532766994583236,0.0002720689040418199,3.4405872546441275e-05,9.41116778344099e-08,9.765331139857499e-10,3.788479150621456e-10,1.7703054276939812e-13,2.52042631976537e-09,6.357104978193578e-06,2.091336677419206e-08,1.4510709782099874e-11,2.8138468245805375e-07,5.407224761539581e-10,1.2804126944169792e-11,4.0949498953575786e-07,6.811804979250045e-12,3.8751806904945764e-12,2.7201313762761305e-12,5.300025700686212e-14,3.592338953355243e-15,9.45298766038281e-16,4.202598905190838e-11,1.325821324769411e-13,3.1084354023263044e-16,2.316292015243781e-18,8.174766980516048e-32,5.075598848171003e-18,2.66153748967666e-19
1.975842044366532e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4464449497619973,0.11293978676590562,0.022682742945664223,4.696596509642439e-10,2.253321615331637e-07,1.7455375010720307e-05,2.221610010603374e-06,1.7630269454921887e-08,7.2307081254533295e-19,0.00017398370076373193,4.00709372750879e-17,0.00013671325308722563,5.951854587701393e-13,3.2975410361704465e-10,5.004808449874019e-14,3.757165083361004e-16,1.2610536364690202e-06,8.31330205518753e-12,0.0055475119486343176,0.00027340868925491757,3.460120599317165e-05,9.511448028685094e-08,9.815083698264216e-10,3.806527762054909e-10,1.779204631268777e-13,2.5519249985968762e-09,6.40017198176318e-06,2.1175534906308406e-08,1.482127271134517e-11,2.851845495652109e-07,5.4347400403909e-10,1.3074260998571452e-11,4.132562809180144e-07,6.93304121791601e-12,3.930526135452624e-12,2.767907844636007e-12,5.397131683601934e-14,3.6805770977032095e-15,9.670846814981962e-16,4.2697219295790917e-11,1.3598909783103277e-13,3.1810559857641477e-16,2.3649981091913204e-18,8.542804907907359e-32,5.214245463830821e-18,2.7349209287023384e-19
1.985966458619724e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4464287138411587,0.11292416218027225,0.022682039697498182,4.805998361627068e-10,2.3046391584363304e-07,1.767376337761773e-05,2.260983508948171e-06,1.7898511852567987e-08,7.444440139599537e-19,0.000174870649987362,4.1113950498466466e-17,0.00013726333262368482,6.045758758970266e-13,3.3782360838274473e-10,5.116932524049814e-14,3.8441144424444737e-16,1.2790082868608016e-06,8.487512036842516e-12,0.0055621663519043255,0.0002747476419556803,3.4795635705776195e-05,9.611979910063845e-08,9.864829307576823e-10,3.824574651050423e-10,1.7881084270776998e-13,2.583523727285001e-09,6.443168857444197e-06,2.1439223380213105e-08,1.513638020127039e-11,2.8901644165854936e-07,5.462252277894419e-10,1.3348660987424278e-11,4.1703051046189264e-07,7.055695298876791e-12,3.986355124625588e-12,2.816214424823489e-12,5.4952450927718754e-14,3.7705260668744795e-15,9.892426808887039e-16,4.337545588292885e-11,1.39465016679219e-13,3.2548277153450915e-16,2.4144704194997883e-18,8.925270946949493e-32,5.3558355056392785e-18,2.8098839381855503e-19
1.9960908728729162e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4464125696958665,0.11290862726763068,0.022681336509662656,4.917303125017355e-10,2.3567763147111876e-07,1.789378018752109e-05,2.300815475964071e-06,1.8169416461498072e-08,7.663118386647138e-19,0.00017575753024107912,4.217853571485707e-17,0.00013781216409913783,6.140652237294298e-13,3.4604898094082723e-10,5.230865338435882e-14,3.932580195044393e-16,1.297119241721782e-06,8.664454657771393e-12,0.005576730757581437,0.0002760857598549013,3.498915832649697e-05,9.712758261470348e-08,9.914567949059832e-10,3.842619808106305e-10,1.7970167562831177e-13,2.615219607270319e-09,6.486093525987779e-06,2.1704424284275718e-08,1.5456060147465974e-11,2.9288039275060413e-07,5.48976147403265e-10,1.3627371809417363e-11,4.208176262964624e-07,7.179773507541804e-12,4.042668260717868e-12,2.8650526840530828e-12,5.594364674277322e-14,3.862209589504391e-15,1.0117766780785136e-15,4.406073276942399e-11,1.4301090793353694e-13,3.329758076910958e-16,2.464716973768776e-18,9.322645569418594e-32,5.500412225254554e-18,2.8864502526683426e-19
