Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2OX(23),H2X(49),CH3X(55),C2H4(47),COX(50),CHOX(53),O(29),acetyl(44),C2H4X(215),CO2X(24),C2H4X(70),CH4OX(63),C2H6X(52),OH(D)X(68),CHO2X(213),HOCO(73),S(216),CHO2(74)
1.1565494851246448e-05,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4107253075229149,0.039355043607077145,0.0007883529096941122,2.9319064214549986e-05,0.004055771237766909,0.14380866695367714,0.03993742655900866,1.1316774301368445e-05,1.9514515598741654e-09,0.000992332158129967,2.5208883088757085e-11,0.0006705635159211858,2.6925309187421606e-09,5.403467193962673e-07,4.868890469036591e-09,1.195305728848252e-10,2.4817482115906627e-06,4.2537265372063614e-05,0.002622403334569262,6.6293713336764e-08,0.0008019289304564838,4.165983925066963e-10,1.9462487026098415e-10,1.1112160852774234e-08,5.145499058240903e-08,0.0007181856801214137,0.03475258949875637,1.0493083723460992e-05,1.688976531049546e-07,0.0026714031492941345,2.8522745380025967e-09,6.731669791705653e-05,1.147626050674202e-07,1.3915110809550259e-09,7.190901599362372e-07,9.917374774876056e-11,4.519355286621008e-06,8.324170065299088e-11,1.1133166574643578e-11,5.553808671676408e-12,2.8956319990900055e-08,7.12027730918536e-12,7.505639984475603e-16,1.4989293530035374e-12,4.78909068728545e-19,8.370821637473096e-14
1.1585706200720779e-05,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41066136068133874,0.03928510754943483,0.0007841139865833064,2.9318233437250798e-05,0.004053980849568294,0.14395947153154814,0.0399477089215642,1.1279081875307217e-05,1.955604060747039e-09,0.000990679342742684,2.516619223578544e-11,0.000670772612460132,2.6924535767440454e-09,5.378556076995016e-07,4.871660095318299e-09,1.1937336418805367e-10,2.4749231727628057e-06,4.255808306795459e-05,0.00261733501309439,6.586154765667203e-08,0.0008022143710172477,4.148002264205414e-10,1.9325596310099758e-10,1.1132956869445683e-08,5.160345789303777e-08,0.0007198896568571623,0.03481722747370242,1.0494123786902596e-05,1.6879681012292168e-07,0.0026737888181740275,2.847080488953249e-09,6.734964293751274e-05,1.1477427981309579e-07,1.3923611329024872e-09,7.154181417992026e-07,9.903405619886094e-11,4.52087636248534e-06,8.322439761393325e-11,1.1136880936946202e-11,5.5273437415791025e-12,2.885538275781817e-08,7.099590348778333e-12,7.475153105770243e-16,1.4993542222842292e-12,4.791298715695128e-19,8.37319455950071e-14
1.160591755019511e-05,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4105975012927803,0.03921529851551133,0.0007798990761221833,2.9317401265701517e-05,0.004052190615764638,0.14411000379341815,0.03995794304511783,1.12415133535215e-05,1.9597512238666264e-09,0.0009890292045197202,2.5123569349599522e-11,0.0006709812620166262,2.6923759644210603e-09,5.353796202954637e-07,4.87442137412383e-09,1.1921616829238613e-10,2.4681332380279604e-06,4.2578798890789586e-05,0.002612277162704557,6.543295874420592e-08,0.0008024989028224019,4.130151907883463e-10,1.9189696978829884e-10,1.1153777596214015e-08,5.175189148265751e-08,0.0007215922771365943,0.034881775168520986,1.0495152737285263e-05,1.6869603271751544e-07,0.002676169126121091,2.841896217114106e-09,6.738242673934192e-05,1.1478583123172884e-07,1.3932081981895873e-09,7.117655686909976e-07,9.889442789652784e-11,4.522386837629372e-06,8.320712660641466e-11,1.1140569320809853e-11,5.50104335857321e-12,2.8754798616863245e-08,7.079011677841261e-12,7.444877487129035e-16,1.4997779948654724e-12,4.793494914437596e-19,8.375561355879434e-14
1.162612889966944e-05,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41053372938183796,0.03914561626820316,0.0007757080342569813,2.93165677134164e-05,0.004050400542489815,0.14426026424509417,0.039968129211989674,1.1204068333104228e-05,1.9638930417242988e-09,0.0009873817392254231,2.5081014299675212e-11,0.0006711894658195951,2.69229807881052e-09,5.329186499986103e-07,4.8771743408594505e-09,1.190589867858921e-10,2.461378199442861e-06,4.259941317615096e-05,0.0026072297608466795,6.500791209265338e-08,0.0008027825294619549,4.1124316962530923e-10,1.9054781612428545e-10,1.117462280561151e-08,5.190029056773384e-08,0.0007232935356145957,0.03494623256913157,1.0496170655971938e-05,1.685953211035094e-07,0.002678544086837428,2.836721703867274e-09,6.741504985361774e-05,1.1479726022452675e-07,1.394052289804595e-09,7.081323345094043e-07,9.87548639189644e-11,4.523886754624591e-06,8.318988750935871e-11,1.1144231830592372e-11,5.474906333057835e-12,2.8654566330028598e-08,7.0585406410524345e-12,7.414811384424863e-16,1.5002006742030323e-12,4.795679324146232e-19,8.377922045914263e-14
1.164634024914377e-05,0.16628943999999996,0.8585084662769803,0.0,0.0,0.410470044971838,0.039076060570859085,0.0007715407178493591,2.9315732793781e-05,0.004048610635828964,0.144410253391456,0.03997826770271543,1.1166746412493273e-05,1.9680295069495394e-09,0.0009857369426325968,2.5038526956163426e-11,0.0006713972250930953,2.692219916979887e-09,5.304725904483024e-07,4.879919030753309e-09,1.1890182124269976e-10,2.45465785038537e-06,4.261992625858218e-05,0.0026021927850091203,6.458637357217405e-08,0.0008030652545088977,4.0948404811703254e-10,1.8920842848577935e-10,1.1195492270940179e-08,5.20486543689646e-08,0.0007249934269927109,0.03501059966269215,1.0497177623769877e-05,1.6849467549295892e-07,0.0026809137139879842,2.8315569306266235e-09,6.744751280976978e-05,1.1480856768654323e-07,1.3948934206760252e-09,7.045183337385657e-07,9.861536533280116e-11,4.525376155881973e-06,8.317268020273059e-11,1.1147868570258069e-11,5.448931484764331e-12,2.855468466367979e-08,7.038176587350424e-12,7.38495306967065e-16,1.500622263736034e-12,4.797851985319623e-19,8.380276648817227e-14
1.1666551598618101e-05,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41040644808484555,0.03900663118727927,0.0007673969846702727,2.931489652005345e-05,0.004046820901818858,0.14455997173645788,0.039988358796058304,1.1129547191466144e-05,1.9721606123089493e-09,0.0009840948105224589,2.499610718988359e-11,0.0006716045410563404,2.692141476026536e-09,5.280413361020878e-07,4.8826554788563826e-09,1.1874467322310377e-10,2.4479719855456493e-06,4.2640338471590984e-05,0.002597166212721733,6.416830943763408e-08,0.0008033470815193033,4.0773771264360416e-10,1.8787873382039852e-10,1.1216385766271598e-08,5.219698211126651e-08,0.0007266919460188829,0.03507487643758835,1.0498173720934415e-05,1.6839409609522418e-07,0.0026832780212006396,2.826401878837775e-09,6.747981613558859e-05,1.1481975450672098e-07,1.3957316036728827e-09,7.009234614458619e-07,9.847593319418282e-11,4.526855083652575e-06,8.315550456758411e-11,1.1151479643379146e-11,5.423117642679036e-12,2.8455152388538626e-08,7.017918869905148e-12,7.355300831434995e-16,1.5010427668870788e-12,4.800012938322039e-19,8.382625183708042e-14
1.1686762948092432e-05,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41034293874167527,0.03893732788171437,0.0007632766933938962,2.931405890536588e-05,0.004045031346448264,0.14470941978312904,0.039998402769020794,1.1092470271134691e-05,1.976286350705254e-09,0.0009824553386845994,2.495375487231723e-11,0.0006718114149237286,2.6920627530775134e-09,5.256247822290445e-07,4.885383720043402e-09,1.1858754427367194e-10,2.4413204009172606e-06,4.2660650147652445e-05,0.002592150021555882,6.375368630508334e-08,0.000803628014032417,4.06004050709479e-10,1.8655865964196705e-10,1.1237303066446617e-08,5.234527302376148e-08,0.0007283890874871988,0.0351390628834228,1.0499159027172868e-05,1.6829358311699302e-07,0.0026856370220662827,2.821256529978087e-09,6.751196035723046e-05,1.148308215679337e-07,1.3965668516049135e-09,6.973476132787996e-07,9.833656854885426e-11,4.528323580028104e-06,8.313836048595807e-11,1.1155065153137077e-11,5.397463644966693e-12,2.8355968279667187e-08,6.9977668460886775e-12,7.325852973794853e-16,1.5014621870623595e-12,4.802162223383895e-19,8.384967669614757e-14
1.1704953162619328e-05,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41028585519899424,0.03887506250892432,0.0007595883579892567,2.9313303916379386e-05,0.004043420904262827,0.14484369233507016,0.04000740228429482,1.1059205281321285e-05,1.979994920751487e-09,0.0009809820850901355,2.491569534946551e-11,0.0006719972244122634,2.6919916589663364e-09,5.234623667365046e-07,4.887832148881184e-09,1.1844614579143455e-10,2.4353631167645582e-06,4.2678844970978834e-05,0.0025876443068617422,6.33834402597657e-08,0.0008038800914107388,4.0445449882794046e-10,1.8537875894057095e-10,1.1256148804271022e-08,5.247870272176902e-08,0.0007299153327310075,0.0351967534457048,1.0500036641985002e-05,1.6820317839395208e-07,0.002687755597121792,2.816633996725406e-09,6.754075455619213e-05,1.1484068025394747e-07,1.3973160758030063e-09,6.941455297735736e-07,9.82111989308165e-11,4.529636342584129e-06,8.312295769414738e-11,1.115827034020949e-11,5.374510761043906e-12,2.826699925491737e-08,6.9797198649382926e-12,7.299523259023178e-16,1.5018387420779231e-12,4.804086636993321e-19,8.387070750702724e-14
1.1721324355693536e-05,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4102345406637322,0.038819110684259354,0.0007562849094385667,2.931262351438743e-05,0.004041971637680963,0.14496435108646505,0.040015469570341945,1.1029350975695368e-05,1.983328907959882e-09,0.0009796579937892506,2.4881488325270515e-11,0.0006721641483423803,2.6919274753036603e-09,5.215262394522891e-07,4.890030095978047e-09,1.1831890234232661e-10,2.430025039966854e-06,4.2695151113792e-05,0.0025835963241127016,6.305255933647668e-08,0.000804106346119909,4.030685356398567e-10,1.8432341813578225e-10,1.1273126164178e-08,5.259876295287104e-08,0.0007312879927651633,0.035248612383119354,1.0500819124285225e-05,1.681218604048448e-07,0.002689658657294284,2.8124804126319586e-09,6.756655982606827e-05,1.1484947126458364e-07,1.3979883613830108e-09,6.912766956953164e-07,9.809841435240619e-11,4.530810658841205e-06,8.310911688307578e-11,1.1161137437577848e-11,5.3539623778145144e-12,2.8187166676775705e-08,6.963549955455772e-12,7.275965892829279e-16,1.5021768959583505e-12,4.8058105804651125e-19,8.38895935893316e-14
1.1737695548767743e-05,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4101832835989345,0.03876324116168363,0.000752996592769847,2.93119422555342e-05,0.004040522498797095,0.1450848333865018,0.040023506427512234,1.099957620666964e-05,1.9866593617259768e-09,0.000978335640434019,2.4847325327805535e-11,0.0006723307843569946,2.6918631016115778e-09,5.19599573561464e-07,4.892222719952435e-09,1.18191674110524e-10,2.4247090959161457e-06,4.2711391882094536e-05,0.0025795551126749955,6.272387790747464e-08,0.0008043320201875982,4.0169069130883843e-10,1.8327426228348534e-10,1.1290118744624335e-08,5.2718797663013036e-08,0.0007326597398773515,0.035300412041086374,1.0501594666602647e-05,1.6804058635242142e-07,0.0026915582600166425,2.8083331618005228e-09,6.759226163788219e-05,1.1485818525144919e-07,1.398658743850025e-09,6.884201596906306e-07,9.798567588203955e-11,4.5319782053806655e-06,8.309529656793258e-11,1.1163987945009367e-11,5.3335168324127e-12,2.8107560366698802e-08,6.9474482625860955e-12,7.252539657665772e-16,1.502514345301472e-12,4.807526939695423e-19,8.390844031960247e-14
1.175406674184195e-05,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41013208401330736,0.038707453816772174,0.0007497233345855172,2.9311260146562188e-05,0.004039073490703246,0.1452051395007404,0.04003151299968501,1.0969880764799103e-05,1.989986278535159e-09,0.0009770150228027635,2.481320629001477e-11,0.000672497133092358,2.691798536419288e-09,5.176823149359051e-07,4.894410039003722e-09,1.1806446189203032e-10,2.419415178660773e-06,4.2727567450607186e-05,0.002575520660709017,6.239737893493054e-08,0.0008045571154627976,4.0032090824138723e-10,1.8223125392939749e-10,1.1307126427427824e-08,5.283880645053752e-08,0.0007340305713884569,0.03535215241637167,1.0502363310260484e-05,1.6795935634148871e-07,0.002693454412440924,2.804192234448326e-09,6.761786026813705e-05,1.1486682267226289e-07,1.399327229898905e-09,6.855758674032352e-07,9.78729840558625e-11,4.533139004268147e-06,8.308149668800741e-11,1.1166821916594496e-11,5.313173524692361e-12,2.8028179681973085e-08,6.931414452757836e-12,7.2292436826951165e-16,1.5028510918864617e-12,4.809235735809229e-19,8.392724779722963e-14
1.1770437934916157e-05,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4100809419150393,0.03865174852529227,0.0007464650618651958,2.9310577194162148e-05,0.004037624616471463,0.1453252696943456,0.04003948943000429,1.0940264441203042e-05,1.9933096549295087e-09,0.0009756961386773323,2.4779131145115248e-11,0.0006726631951827027,2.6917337782683165e-09,5.15774409784173e-07,4.8965920712572205e-09,1.1793726647714432e-10,2.414143182793367e-06,4.27436779936122e-05,0.0025714929563930853,6.207304552349309e-08,0.0008047816337874361,3.989591292917993e-10,1.8119435585424297e-10,1.1324149094736937e-08,5.2958788915571296e-08,0.000735400484638738,0.03540383350624446,1.0503125096353424e-05,1.6787817047574595e-07,0.0026953471217034267,2.800057620806239e-09,6.764335599264213e-05,1.148753839822112e-07,1.3999938261994913e-09,6.827437647205961e-07,9.776033940570818e-11,4.534293077501799e-06,8.306771718297076e-11,1.1169639406258173e-11,5.292931858312928e-12,2.7949023981722632e-08,6.9154481941534016e-12,7.206077103286133e-16,1.5031871374856446e-12,4.810936989874772e-19,8.394601612122065e-14
1.1786809127990365e-05,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41002985731180447,0.03859612516320329,0.0007432217019636594,2.9309893404973506e-05,0.004036175879153941,0.14544522423208694,0.04004743586088265,1.0910727027563261e-05,1.9966294875074554e-09,0.0009743789858430862,2.4745099826594752e-11,0.0006728289712602495,2.6916688257124413e-09,5.138758046492958e-07,4.8987688347644784e-09,1.1781008865049523e-10,2.4088930034479373e-06,4.2759723684954426e-05,0.0025674719879234522,6.175086092960302e-08,0.0008050055769964105,3.976052977883061e-10,1.8016353107221745e-10,1.1341186629030586e-08,5.307874466002044e-08,0.0007367694769877364,0.03545545530847381,1.0503880065748759e-05,1.6779702885779344e-07,0.002697236394924721,2.795929311118748e-09,6.766874908651446e-05,1.148838696339623e-07,1.40065853939668e-09,6.799237977728675e-07,9.764774245912538e-11,4.535440447012476e-06,8.305395799291964e-11,1.1172440467760343e-11,5.272791240713814e-12,2.787009262690373e-08,6.8995491566994504e-12,7.183039061418911e-16,1.5035224838645388e-12,4.812630722903751e-19,8.396474539020288e-14
1.180154320175715e-05,0.16628943999999996,0.8585084662769803,0.0,0.0,0.40998393033307784,0.03854613408458735,0.0007403153687717721,2.930927728469596e-05,0.004034872135136598,0.1455530333488049,0.04005456211626895,1.0884210651576988e-05,1.999614304098334e-09,0.0009731950267186484,2.4714509056724495e-11,0.0006729779257100181,2.691610201010475e-09,5.121749676279196e-07,4.900723432003406e-09,1.1769564428840933e-10,2.4041864089254496e-06,4.2774109502321857e-05,0.0025638588657080296,6.146271832274735e-08,0.0008052066356715025,3.963935980555547e-10,1.7924095105219735e-10,1.1356533024301475e-08,5.318668165632919e-08,0.0007380007805643609,0.03550186423810124,1.0504553743522383e-05,1.6772403931741555e-07,0.0026989338088811428,2.792219214229241e-09,6.769151534863628e-05,1.1489144240489237e-07,1.401255176692685e-09,6.77396159244565e-07,9.754644642634334e-11,4.5364673659607215e-06,8.304159204204278e-11,1.1174947421334284e-11,5.254750594856497e-12,2.7799245696213316e-08,6.885297225666732e-12,7.162414019656468e-16,1.5038236992259529e-12,4.814148669464274e-19,8.398156842146508e-14
1.1816277275523937e-05,0.16628943999999996,0.8585084662769803,0.0,0.0,0.40993804993600824,0.03849620917830467,0.0007374210039886711,2.930866049672508e-05,0.0040335685066734215,0.14566070059087874,0.04006166428966959,1.0857757873296602e-05,2.0025962450869845e-09,0.0009720124665394948,2.4683953684453564e-11,0.0006731266494579752,2.6915514166417704e-09,5.10481582085727e-07,4.902673789176505e-09,1.1758121536786284e-10,2.3994973255895006e-06,4.278844305642219e-05,0.002560251181401958,6.117629082483823e-08,0.0008054072313113143,3.951882495797944e-10,1.7832323399213915e-10,1.1371891281697427e-08,5.3294596400230405e-08,0.0007392313341898027,0.03554822514240295,1.0505221962164479e-05,1.676510857732304e-07,0.0027006284505679116,2.788514208559473e-09,6.77141989018196e-05,1.1489895458379293e-07,1.4018502988462977e-09,6.748782682912866e-07,9.744518983592743e-11,4.537488888496208e-06,8.302924245505746e-11,1.1177441150469343e-11,5.236790894874997e-12,2.7728579505884053e-08,6.871099239624885e-12,7.141891787341852e-16,1.5041243509210898e-12,4.81566055619711e-19,8.399835996912024e-14
1.1831011349290723e-05,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4098922161251363,0.038446350354327426,0.0007345385554273817,2.9308043045796085e-05,0.0040322649959486844,0.14576822615050683,0.040068742483399464,1.08313685420198e-05,2.0055753081094097e-09,0.0009708313036983966,2.465343366184868e-11,0.0006732751429608698,2.691492471577177e-09,5.087956097387758e-07,4.904619919291391e-09,1.1746680244921272e-10,2.3948256781057585e-06,4.2802724473083705e-05,0.002556648926437599,6.089156652997964e-08,0.0008056073652390028,3.939892119921457e-10,1.7741035340844938e-10,1.1387261316231722e-08,5.340248860519183e-08,0.000740461135978891,0.03559453802077701,1.0505884751000224e-05,1.6757816829777895e-07,0.0027023203251433526,2.784814287025977e-09,6.773679994519323e-05,1.1490640649548234e-07,1.4024439106502064e-09,6.723700861419446e-07,9.73439730636727e-11,4.538505030467499e-06,8.301690918912471e-11,1.1179921694015593e-11,5.218911716546033e-12,2.765809359383827e-08,6.856954961535704e-12,7.121471752195201e-16,1.5044244402230149e-12,4.817166398302904e-19,8.401512010428628e-14
1.184574542305751e-05,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4098464289046739,0.03839655752275304,0.0007316679711420522,2.9307424936611586e-05,0.004030961605133934,0.14587561021962966,0.04007579679930325,1.0805042507408969e-05,2.0085514908377564e-09,0.000969651536590396,2.4622948941148982e-11,0.0006734234066741539,2.6914333647953994e-09,5.071170125171406e-07,4.9065618353080645e-09,1.1735240608918394e-10,2.3901713914877263e-06,4.281695387785031e-05,0.0025530520922590993,6.060853364296086e-08,0.0008058070387732013,3.927964452578587e-10,1.7650228296696596e-10,1.14026430431337e-08,5.3510357985834726e-08,0.0007416901840588715,0.035640802872940615,1.050654213920794e-05,1.6750528696289945e-07,0.002704009437755542,2.781119442554204e-09,6.775931867743604e-05,1.149137984631628e-07,1.40303601688085e-09,6.698715741820633e-07,9.724279648263289e-11,4.5395158076795014e-06,8.300459220173575e-11,1.1182389090716153e-11,5.201112638063807e-12,2.7587787499187022e-08,6.8428641554813856e-12,7.101153306560302e-16,1.5047239684004398e-12,4.818666210945576e-19,8.403184889783665e-14
1.1857557737968906e-05,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4098097549160452,0.03835668618269543,0.0007293751558091924,2.9306928925894807e-05,0.004029916764069468,0.14596159802908226,0.040081435071716,1.0783982523672014e-05,2.0109354164110676e-09,0.0009687067235958924,2.459853478743002e-11,0.000673542104122834,2.6913858613785183e-09,5.057765810806092e-07,4.908115635667271e-09,1.1726070679746805e-10,2.3864525352612608e-06,4.282832412022317e-05,0.002550172417546225,6.03828396784834e-08,0.0008059667855383327,3.918447055752973e-10,1.7577773867936464e-10,1.1414982969246988e-08,5.3596820250922e-08,0.0007426749669765624,0.03567785874485385,1.0507065286877317e-05,1.6744688410645447e-07,0.0027053616089929696,2.7781609456917317e-09,6.777731264487688e-05,1.1491968153232088e-07,1.4035096246342753e-09,6.678754737757562e-07,9.716171243931925e-11,4.540322284455033e-06,8.299472939431113e-11,1.1184357735237252e-11,5.186900673339748e-12,2.753155262127227e-08,6.831606008390821e-12,7.084936959327002e-16,1.5049636959043628e-12,4.819864267205374e-19,8.404523779302908e-14
1.1869370052880302e-05,0.16628943999999996,0.8585084662769803,0.0,0.0,0.40977311087653484,0.0383168571536166,0.0007270899061594563,2.9306432497495388e-05,0.004028872002568362,0.14604749512107879,0.0400870581144694,1.0762963048698257e-05,2.0133174881128454e-09,0.0009677628058173002,2.457414326805135e-11,0.0006736606544056171,2.6913382528519903e-09,5.044408460680584e-07,4.909666742457149e-09,1.1716901878727585e-10,2.382744750995852e-06,4.2839661078240294e-05,0.002547296217012469,6.015821929849583e-08,0.0008061262379173645,3.908969503943449e-10,1.7505625572738598e-10,1.1427330312505756e-08,5.368326751765822e-08,0.0007436592633187078,0.03571488374936065,1.0507584996991137e-05,1.6738850456048323e-07,0.0027067120109960496,2.7752057037994852e-09,6.779525393834824e-05,1.1492552644572983e-07,1.4039822702253773e-09,6.658855441643802e-07,9.708065465548945e-11,4.541125331404567e-06,8.298487700062444e-11,1.1186317974661548e-11,5.172739706087404e-12,2.7475432784460898e-08,6.8203819576405296e-12,7.06878520853877e-16,1.505203064222429e-12,4.821058465687049e-19,8.405860662590316e-14
1.1881182367791699e-05,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4097364967878606,0.03827707038936625,0.0007248121957593827,2.9305935653791636e-05,0.004027827321732008,0.14613330159416227,0.04009266597939234,1.074198400552813e-05,2.015697704793441e-09,0.0009668197824307717,2.4549774358640214e-11,0.0006737790577553937,2.6912905387003843e-09,5.031097881579246e-07,4.911215162289805e-09,1.1707734234046697e-10,2.379048000533181e-06,4.285096481619665e-05,0.0025444234862656615,5.993466655240522e-08,0.0008062853965834872,3.899531594845436e-10,1.7433782074764027e-10,1.1439685029531192e-08,5.376969964059752e-08,0.0007446430721375143,0.03575187788675445,1.0508101284382555e-05,1.673301483610336e-07,0.0027080606464032105,2.7722537132445845e-09,6.781314265959958e-05,1.1493133336769511e-07,1.4044539560929413e-09,6.639017656674991e-07,9.699962331959307e-11,4.5419249566114155e-06,8.297503499912041e-11,1.1188269828803932e-11,5.158629522291667e-12,2.741942775291693e-08,6.8091918832148275e-12,7.05269774662816e-16,1.5054420740023441e-12,4.822248814153228e-19,8.407195543264105e-14
1.1892994682703095e-05,0.16628943999999996,0.8585084662769803,0.0,0.0,0.40969991265160827,0.03823732584384562,0.0007225419982733808,2.9305438397148788e-05,0.004026782722656627,0.14621901754676944,0.0400982587181229,1.0721045317351198e-05,2.0180760653178486e-09,0.0009658776526133864,2.4525428034893298e-11,0.0006738973144045264,2.6912427184114447e-09,5.017833881151842e-07,4.912760901757965e-09,1.1698567773743088e-10,2.3753622458561067e-06,4.286223539827061e-05,0.002541554220918511,5.971217552540382e-08,0.0008064442622080413,3.8901331273166357e-10,1.7362242043717412e-10,1.145204707703382e-08,5.385611647476759e-08,0.0007456263924902562,0.03578884115745755,1.050861416382578e-05,1.672718155438699e-07,0.0027094075178486737,2.7693049703978366e-09,6.783097891019597e-05,1.1493710246186597e-07,1.4049246846691886e-09,6.619241186684607e-07,9.691861861897216e-11,4.5427211681410296e-06,8.296520336834269e-11,1.1190213317435493e-11,5.144569908914746e-12,2.736353729129094e-08,6.798035665552557e-12,7.036674267694163e-16,1.505680725890035e-12,4.8234353203515215e-19,8.408528424932617e-14
1.1904806997614492e-05,0.16628943999999996,0.8585084662769803,0.0,0.0,0.40966335846923124,0.03819762347100731,0.0007202792874633465,2.9304940729919018e-05,0.004025738206433312,0.1463046430772312,0.04010383638210907,1.07001469075058e-05,2.0204525685656354e-09,0.0009649364155431472,2.4501104272576333e-11,0.0006740154245848519,2.6911947914760746e-09,5.004616267909409e-07,4.91430396743502e-09,1.1689402525709385e-10,2.3716874490881183e-06,4.287347288852421e-05,0.0025386884165885964,5.949074034016532e-08,0.0008066028354605291,3.880773901387587e-10,1.729100415531878e-10,1.1464416411813456e-08,5.394251787566845e-08,0.0007466092234392536,0.035825773562020345,1.0509123650035939e-05,1.6721350614447366e-07,0.002710752627962458,2.766359471633724e-09,6.784876279151836e-05,1.1494283389123796e-07,1.4053944583797584e-09,6.599525836141968e-07,9.683764073986624e-11,4.543513974041029e-06,8.295538208693848e-11,1.119214846028356e-11,5.130560653891332e-12,2.7307761164718698e-08,6.786913185545314e-12,7.020714467477685e-16,1.5059190205296594e-12,4.824617992014537e-19,8.40985931119429e-14
1.1916619312525888e-05,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4096268342420518,0.03815796322485536,0.0007180240371882832,2.9304442654441553e-05,0.004024693774148045,0.14639017828377224,0.04010939902260951,1.0679288699478727e-05,2.022827213430888e-09,0.0009639960703989784,2.4476803047523748e-11,0.0006741333885276833,2.691146757388328e-09,4.991444851220201e-07,4.915844365875087e-09,1.1680238517692543e-10,2.3680235724927936e-06,4.288467735090339e-05,0.0025358260688983763,5.9270355156467286e-08,0.0008067611170086193,3.8714537182593167e-10,1.7220067091275355e-10,1.1476792990759052e-08,5.402890369927125e-08,0.0007475915640518526,0.035862675101120664,1.0509629757669426e-05,1.671552201980455e-07,0.002712095979370388,2.7634172133304175e-09,6.786649440476401e-05,1.1494852781815583e-07,1.4058632796437226e-09,6.579871410150208e-07,9.675668986741747e-11,4.544303382341244e-06,8.29455711336583e-11,1.1194075277031884e-11,5.116601546123959e-12,2.7252099138820283e-08,6.775824324535681e-12,7.004818043360922e-16,1.506156958563619e-12,4.825796836859917e-19,8.41118820563777e-14
1.1928431627437285e-05,0.16628943999999996,0.8585084662769803,0.0,0.0,0.40959033997126165,0.0381183450594451,0.0007157762214039219,2.930394417304276e-05,0.004023649426881716,0.1464756232645115,0.04011494669069426,1.0658470616904884e-05,2.0251999988221382e-09,0.0009630566163607234,2.445252433563825e-11,0.0006742512064638104,2.691098615645385e-09,4.97831944130561e-07,4.917382103613081e-09,1.1671075777294493e-10,2.364370578473257e-06,4.289584884923811e-05,0.002532967173475187,5.905101417147004e-08,0.0008069191075181514,3.862172380306584e-10,1.714942953925345e-10,1.148917677084874e-08,5.4115273802017516e-08,0.0007485734134004126,0.03589954577556318,1.0510132501324074e-05,1.6709695773950612e-07,0.0027134375746940918,2.760478191869763e-09,6.78841738509466e-05,1.1495418440431603e-07,1.4063311508736049e-09,6.56027771444429e-07,9.66757661856762e-11,4.545089401053751e-06,8.293577048735728e-11,1.1195993787320651e-11,5.102692375478309e-12,2.7196550979699027e-08,6.764768964315452e-12,6.988984694377015e-16,1.5063945406325617e-12,4.826971862590352e-19,8.412515111841894e-14
1.1940243942348681e-05,0.16628943999999996,0.8585084662769803,0.0,0.0,0.40955387565792223,0.03807876892888316,0.0007135358141623471,2.9303445288036184e-05,0.004022605165710149,0.14656097811746208,0.040120479437245476,1.0637692583566964e-05,2.0275709236623048e-09,0.0009621180526091423,2.4428268112890478e-11,0.0006743688786235029,2.6910503657475488e-09,4.965239849236158e-07,4.918917187164753e-09,1.1661914331972822e-10,2.360728429571625e-06,4.290698744724265e-05,0.002530111725951241,5.8832711618872644e-08,0.0008070768076531448,3.8529296910547113e-10,1.7079090192850583e-10,1.1501567709149778e-08,5.420162804081827e-08,0.0007495547705622888,0.03593638558627869,1.0510631895539406e-05,1.6703871880349797e-07,0.0027147774165510166,2.757542403637289e-09,6.790180123089675e-05,1.1495980381076938e-07,1.4067980744753954e-09,6.540744555389002e-07,9.65948698776059e-11,4.545872038172913e-06,8.292598012699166e-11,1.119790401074664e-11,5.0888329327786145e-12,2.714111645394052e-08,6.753746987123802e-12,6.973214121172975e-16,1.5066317673753906e-12,4.828143076893633e-19,8.413840033375759e-14
