Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),H2OX(23),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),CO2X(24),C2H4(47),COX(50),CHOX(53),CH3X(55),C2H4X(215),C2H4X(70)
6.03645329594467e-21,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767999969,0.11866996602996237,0.022821567693054243,1.292644942214857e-100,2.2545148545847527e-54,1.8156988112718885e-30,2.288636260053283e-72,9.244142843325235e-46,1.8075243483554202e-110,5.3276487335964655e-17,1.1449835514352806e-89,5.3276487335955115e-17,6.818596815895481e-61,1.0326047961764811e-58,2.4792594325147185e-93,2.874695655701039e-94,5.910334149257697e-43,5.143415996595234e-71,2.9095752313867156e-15,8.614735132449873e-17,3.4487673490549144e-19,5.507473959514426e-32,2.0393233248449655e-31,3.448767344236817e-19,1.1102621867497237e-45,2.37779815028514e-28,3.0667135759694593e-34,3.7210680380157757e-39,2.2231862507868172e-64,7.180928598778275e-44,1.1007986934065282e-90,3.486863519887159e-61,4.366209193870662e-87,2.168735760378389e-90,1.834702116645038e-31,3.286530226223548e-75,4.8215545012829804e-85
1.2078151121251586e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767999939,0.1186699660299594,0.022821567693054202,3.387175441669927e-98,3.6101615926626924e-53,7.267527107314899e-30,1.4985399522337533e-70,7.402811604160053e-45,4.733571511672013e-108,1.0659926180254944e-16,7.339220609753165e-88,1.0659926180251121e-16,1.0921604957278249e-59,1.6540903909499628e-57,3.24647664640102e-91,3.7642822641121576e-92,4.7318610526724745e-42,2.788667678432294e-69,5.8216783300451495e-15,1.723695483060977e-16,6.9005310255703335e-19,2.204424871483561e-31,8.16260792462672e-31,6.900531006285375e-19,8.888848339961927e-45,9.517377038636663e-28,2.45523193146388e-33,3.045606661720232e-38,7.279485741602355e-63,5.749109201774147e-43,1.4422856687644081e-88,1.1171722567706175e-59,5.717350908930878e-85,2.841515376168416e-88,7.343589831436368e-31,2.1060149846839232e-73,5.223178583336861e-83
2.4161546771865417e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767999879,0.11866996602995347,0.022821567693054115,9.04955954621012e-96,5.7786099593534664e-52,2.9079574938238885e-29,1.0006206553576557e-68,5.925249680469644e-44,1.2640183173377803e-105,2.1324481073573934e-16,4.700728740302272e-86,2.1324481073558645e-16,1.7484053377579317e-58,2.648083802620758e-56,4.334897416302302e-89,5.0263036614601095e-90,3.786926946633464e-41,1.623474068353209e-67,1.1645884527357749e-14,3.4481394226929004e-16,1.3804058393094031e-18,8.820570870626868e-31,3.2661063949935874e-30,1.3804058315928987e-18,7.113780136919378e-44,3.808180681400594e-27,1.9649259421700416e-32,2.543834372975844e-37,2.4310982745816057e-61,4.6010346502659435e-42,1.9268283588484864e-86,3.577146532957417e-58,7.634162306817035e-83,3.79613567645405e-86,2.9383924739642044e-30,1.3486907195875627e-71,6.077630808546325e-81
4.832833807309308e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767999759,0.1186699660299416,0.02282156769305394,2.5077314370183526e-93,9.247657462457579e-51,1.1633723616749118e-28,6.930347751162298e-67,4.74140019591044e-43,3.5004452478537664e-103,4.2653590860220047e-16,3.0096277325256236e-84,4.265359086015887e-16,2.7982075918792205e-57,4.238165813810959e-55,6.003120902261175e-87,6.960604980986257e-88,3.03011691642819e-40,9.873683447565605e-66,2.3294296921965867e-14,6.897027301956526e-16,2.761111318611339e-18,3.52880269999245e-30,1.3066552310522506e-29,2.761111287740217e-18,5.692104881411652e-43,1.523512381313039e-26,1.5722300160204738e-31,2.2057623509395872e-36,8.423550013518333e-60,3.681526805759794e-41,2.6700853071002323e-84,1.145033278781309e-56,1.0572060828386752e-80,5.260460715032537e-84,1.1755483218262452e-29,8.634275905163812e-70,7.389858556308658e-79
9.66619206755484e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767999519,0.11866996602991788,0.022821567693053598,7.394476718508348e-91,1.4797757123901098e-49,4.65386825791945e-28,5.107403016979202e-65,3.793600395234824e-42,1.0312036314387997e-100,8.531181043354483e-16,1.9265334603153576e-82,8.531181043330008e-16,4.4777394732186895e-56,6.7820507975341e-54,8.844282235399787e-85,1.0254925044547963e-85,2.4243236923938885e-39,6.153739687293656e-64,4.6591121711113766e-14,1.3794803060482889e-15,5.522522300404411e-18,1.4116359529212173e-29,5.227046282479934e-29,5.522522176909243e-18,4.5541161879951246e-42,6.094482580818782e-26,1.2578885941894528e-30,2.037292006063291e-35,3.106655079825074e-58,2.945501141724259e-40,3.9374610366665135e-82,3.6646288730018994e-55,1.557561320275866e-78,7.757375433984731e-82,4.702575952715067e-29,5.526738642998397e-68,9.209547471820808e-77
1.9332908588045906e-19,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679990396,0.11866996602987043,0.022821567693052908,2.3915662040037234e-88,2.3677614898301018e-48,1.861623112873888e-27,4.1282774598515655e-63,3.035072422138248e-41,3.3310534154100186e-98,1.7062824958032455e-15,1.2331003748799357e-80,1.7062824957934556e-15,7.164869048037074e-55,1.0852069578032936e-52,1.4288937870637317e-82,1.6567990762523136e-83,1.9395510081573416e-38,3.8853822843338815e-62,9.318477128913627e-14,2.7590354577532062e-15,1.1045344356750646e-17,5.646773520873875e-29,2.0909035731703416e-28,1.104534386274485e-17,3.643465757463523e-41,2.437841890438177e-25,1.0063348929799568e-29,2.06594005404521e-34,1.257067734280618e-56,2.3565128510375422e-39,6.3693001058105524e-80,1.1727443850674115e-53,2.5164163761916572e-76,1.2548448908364835e-79,1.8811068958340031e-28,3.5373082405164537e-66,1.1628322782175332e-74
3.8666341629028036e-19,0.16628943999999996,0.8585084662769803,0.0,0.0,0.452307276799808,0.11866996602977552,0.022821567693051527,8.67440090132425e-86,3.7885144356384412e-47,7.446644431701195e-27,3.7420519529544094e-61,2.4281347805509797e-40,1.2065464209057657e-95,3.4126112787440457e-15,7.892223083324164e-79,3.4126112787048866e-15,1.1464179188421293e-53,1.7363941483653327e-51,2.5886793985041685e-80,3.00156782014118e-81,1.5516776062049535e-37,2.4695944807682357e-60,1.8637207044408803e-13,5.518145761161618e-15,2.209098884050992e-17,2.258755315133123e-28,8.363784300026702e-28,2.2090986864406288e-17,2.914841546138919e-40,9.751163249592882e-25,8.050490159267549e-29,2.3504065414576577e-33,5.70503484358456e-55,1.8852551416217119e-38,1.155485905636171e-77,3.752752242121885e-52,4.5589078242399835e-74,2.2764733654766623e-77,7.524580447082429e-28,2.263861538826264e-64,1.4781390351253435e-72
7.733320771099229e-19,0.16628943999999996,0.8585084662769803,0.0,0.0,0.452307276799616,0.11866996602958571,0.02282156769304877,3.527015518731651e-83,6.0616992002406924e-46,2.978688455429743e-26,3.802604814305697e-59,1.9425385590300292e-39,4.899875918617038e-93,6.825268844646475e-15,5.051144582565961e-77,6.825268844489835e-15,1.8342997628296826e-52,2.778280888366193e-50,5.257983944900041e-78,6.096620238780673e-79,1.2413567682301977e-36,1.5749755454900647e-58,3.727466687496185e-13,1.1036366367972751e-14,4.4182279292506597e-17,9.0351127879392e-28,3.345547628950148e-27,4.418227138769017e-17,2.3319005181377352e-39,3.90018284480641e-24,6.439860500278218e-28,2.996392246120222e-32,2.9021679763163515e-53,1.5082221930889367e-37,2.3498066642615547e-75,1.2007922317664305e-50,9.259803644994295e-72,4.629448162077046e-75,3.0098626170749185e-27,1.4487661369406146e-62,1.885302021142537e-70
1.5466693987492081e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679923216,0.1186699660292061,0.02282156769304325,1.5715849315391649e-80,9.698777237010286e-45,1.19148174783764e-25,4.235002192237011e-57,1.5540431363280153e-38,2.181398288315036e-90,1.3650583976534646e-14,3.2327714955777055e-75,1.365058397590808e-14,2.934904479546565e-51,4.44528910176697e-49,1.1706666727480515e-75,1.35738526935952e-76,9.930912290466857e-36,1.0060645851862405e-56,7.454958653431877e-13,2.2072807581572263e-14,8.836486613610156e-17,3.6140631911562104e-27,1.3382257591322336e-26,8.836483451410275e-17,1.8655308547387981e-38,1.55982342470141e-23,5.1509462929120116e-27,4.182320729994435e-31,1.61749449818138e-51,1.2065852027564798e-36,5.2363213480637366e-73,3.841857902482817e-49,2.0616537701638864e-69,1.0316247002760628e-72,1.2039510266817378e-26,9.270484097796849e-61,2.4085494856404647e-68
3.0933440420277785e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767984644,0.11866996602844686,0.022821567693032212,7.444961227359383e-78,1.5518082820140441e-43,4.76594155443183e-25,5.014846744172139e-55,1.2432394170019513e-37,1.0328180173601218e-87,2.7301214240644216e-14,2.0689862038677388e-73,2.7301214238137954e-14,4.695867005464114e-50,7.112492640682907e-48,2.7717270837903606e-73,3.2138109126935495e-74,7.944752148170828e-35,6.430892510718085e-55,1.4909942584603586e-12,4.414569000868026e-14,1.7673006359521908e-16,1.4456287080009658e-26,5.352915857535623e-26,1.7672993708631375e-16,1.4924281041607076e-37,6.237249327708035e-23,4.1192136948805537e-26,6.2006180627551615e-30,9.581882067578542e-50,9.652714874614829e-36,1.2404489584092748e-70,1.2289435313868598e-47,4.8812702757813435e-67,2.4438302334346435e-70,4.815815203867098e-26,5.930951112361958e-59,3.0791087376102613e-66
6.186693328584919e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767969289,0.11866996602692838,0.02282156769301014,3.655908655758013e-75,2.4828939672883072e-42,1.9063809981900257e-24,6.155973860122283e-53,9.945934844278251e-37,5.070198407768739e-85,5.4602474770196303e-14,1.3241551259573655e-71,5.460247476017122e-14,7.513402922164226e-49,1.1380006954288565e-46,6.8038426810144325e-71,7.889038505901781e-72,6.355809137465678e-34,4.110963748618169e-53,2.9819910444148298e-12,8.829145486253212e-14,3.53460553709135e-16,5.782520225767281e-26,2.1411684319164845e-25,3.534600475083292e-16,1.193942642303899e-36,2.4932562329275337e-22,3.2928892524684074e-25,9.52310759153356e-29,5.882889633543429e-48,7.722190729877257e-35,3.0458901001241546e-68,3.929707176680862e-46,1.1982197581739808e-64,6.000670099980447e-68,1.9263276109056158e-25,3.793020244670892e-57,3.936588347381242e-64
1.2373391901699201e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767938579,0.11866996602389143,0.022821567692965995,1.8299577165010115e-72,3.9726231662654855e-41,7.625544430770313e-24,7.703090797153103e-51,7.956755481082626e-36,2.537479310106794e-82,1.0920499583463229e-13,8.474605112007263e-70,1.092049957945319e-13,1.2021456743285195e-47,1.8208009044221532e-45,1.7026238973183248e-68,1.974187743227625e-69,5.0846478657131304e-33,2.6265754904194138e-51,5.963984615204292e-12,1.7658298456877935e-13,7.069219155820475e-16,2.313007993610519e-25,8.56467410306007e-25,7.069198894631436e-16,9.551522427626284e-36,9.959882205318263e-22,2.6303422038552637e-24,1.4902689439906965e-27,3.681261824679043e-46,6.177768944153955e-34,7.623365698685426e-66,1.2556414365511368e-44,2.9984760585305627e-62,1.5018240349918836e-65,7.705307981775533e-25,2.4239613735803384e-55,5.030181251340858e-62
2.4746789047927764e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727678771593,0.11866996601781753,0.022821567692877704,9.242278583114674e-70,6.356166507599335e-40,3.0502311678561204e-23,9.726016716962275e-49,6.365407110888543e-35,1.2814723623059956e-79,2.1841003798483133e-13,5.423750759414191e-68,2.1841003782442976e-13,1.9234338834149962e-46,2.913275819407926e-44,4.299354248895174e-66,4.985087496279079e-67,4.0677146560116225e-32,1.675887254973111e-49,1.1927971752305293e-11,3.531660439754481e-13,1.413846172782435e-15,9.25202237765222e-25,3.4258666743783135e-24,1.41383805781916e-15,7.64117950340588e-35,3.973473619520632e-21,2.097944274345432e-23,2.3525968199622732e-26,2.324170564720355e-44,4.942235765675772e-33,1.9251408736863822e-63,4.006154188109652e-43,7.571542884220956e-60,3.7923495728531984e-63,3.0821182839011175e-24,1.5467775753417016e-53,6.418661049045626e-60
4.9493583340384887e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.452307276775432,0.11866996600566973,0.02282156769270112,4.679278106807022e-67,1.016976256448301e-38,1.2201025289047104e-22,1.2310417118005599e-46,5.092326273134414e-34,6.487853405870005e-77,4.368201223705376e-13,3.4712010259019714e-66,4.3682012172893156e-13,3.077494342059256e-45,4.661219333858171e-43,1.0883461409650832e-63,1.2619328692811452e-64,3.2541640961895242e-31,1.0662336519872069e-47,2.3855946008595607e-11,7.063321627654824e-13,2.8277008756731114e-15,3.700799509197919e-24,1.3703436428518142e-23,2.8276683323428774e-15,6.112878701264924e-34,1.5810667278249426e-20,1.6683021231964198e-22,3.7225355886783014e-25,1.470903805784252e-42,3.9538191761670743e-32,4.87342655957277e-61,1.2744090220740164e-41,1.9166675383769317e-57,9.599030764055779e-61,1.2328427986686852e-23,9.841454763841149e-52,8.166469970162255e-58
9.898717192529914e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.452307276750864,0.11866996598137414,0.022821567692347954,2.3619134393249817e-64,1.627128296027286e-37,4.880488298940194e-22,1.553462896722146e-44,4.073860442711516e-33,3.2748982403955517e-74,8.736402914831783e-13,2.2215680925124733e-64,8.736402889167596e-13,4.923989402196323e-44,7.457866191914185e-42,2.746825088276158e-61,3.18492733834669e-62,2.603318347526591e-30,6.744521049693366e-46,4.771189444952945e-11,1.4126644002523374e-12,5.655435465467084e-15,1.4803118975639365e-23,5.481349049515095e-23,5.65530463284567e-15,4.8901977618652365e-33,6.258650733659818e-20,1.3187915894246064e-21,5.8719425060423475e-24,9.280512230230225e-41,3.1631026910016393e-31,1.2299485476128375e-58,4.030413066771782e-40,4.837354678119714e-55,2.4220153346527234e-58,4.9313339002047274e-23,6.22544470859801e-50,1.0329231288711752e-55
1.9797434909512763e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727670172816,0.11866996593278295,0.022821567691641623,1.1804565280293567e-61,2.6032970063359774e-36,1.9522558570303313e-21,1.9410485684138245e-42,3.259086828579297e-32,1.6368950699646812e-71,1.747280631073353e-12,1.4218024549193024e-62,1.7472806208077135e-12,7.878376533996278e-43,1.1932329070563056e-40,6.864596348823326e-59,7.959433418985302e-60,2.0826337032042675e-29,4.217966292157145e-44,9.542379104481008e-11,2.8253288748531946e-12,1.1311008731673857e-14,5.921183641519345e-23,2.1925189411941625e-22,1.1310480241342966e-14,3.9119893584589665e-32,2.4524645685216264e-19,1.0304025633362844e-20,9.170568760745322e-23,5.797530070705414e-39,2.530555478899406e-30,3.073508317530729e-56,1.2600813369514897e-38,1.2088886272790692e-52,6.049447836702719e-56,1.9725034900030286e-22,3.893403369982772e-48,1.2913966570402784e-53
3.9594870343478463e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727660345643,0.11866996583560056,0.022821567690228958,5.776687743945365e-59,4.1649284922513803e-35,7.80948060680209e-21,2.3747929641469426e-40,2.607266780302454e-31,8.01178829890912e-69,3.494561315713092e-12,9.099520035016905e-61,3.494561274650812e-12,1.260538037230041e-41,1.9090904384814404e-39,1.6798641048306341e-56,1.947773956937096e-57,1.6660732926914348e-28,2.5803659468724306e-42,1.908475830890231e-10,5.650657822563501e-12,2.2622596986448984e-14,2.3684221653872825e-22,8.769909817539986e-22,2.2620443501664634e-14,3.129321144148187e-31,9.424361716063816e-19,7.87103368321441e-20,1.402221451179416e-21,3.545910653566848e-37,2.024555309358298e-29,7.51994626747422e-54,3.852961338103642e-37,2.958245157378662e-50,1.4786978109301453e-53,7.889772939406951e-22,2.381841302088239e-46,1.5786513795088982e-51
5.939230577744416e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072765051847,0.11866996573841818,0.022821567688816293,4.8781244985672204e-58,1.5329270902228845e-34,1.6595787196704625e-20,1.531629481299479e-39,7.740318659457447e-31,6.736331037005903e-68,5.241842005812223e-12,5.166435000134034e-60,5.241841918555102e-12,4.768867439465994e-41,7.278286749962765e-39,1.2469943377295851e-55,1.4458662930295227e-56,4.763873066378636e-28,1.4250687381497728e-41,2.862713739868878e-10,8.475986768782402e-12,3.393465099511189e-14,5.032821865929506e-22,1.8635814485499005e-21,3.3930018818672865e-14,8.947458714906251e-31,1.948624353741861e-18,2.1921081810482777e-19,5.0514566722908386e-21,1.948278453316996e-36,5.789137520110901e-29,5.609687997012094e-53,1.7715583667412765e-36,2.1959450961630057e-49,1.102772499500746e-52,1.6765413377138689e-21,1.3154326676913057e-45,1.0222636907442642e-50
9.898717664537556e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072763086412,0.11866996554405342,0.022821567685990963,7.719576061519547e-56,1.1793062217845503e-33,4.5886616968386605e-20,6.37654184870332e-38,3.6257207919383635e-30,8.738601076820624e-66,8.736403407845524e-12,1.3888742668703131e-58,8.73640316660846e-12,3.7636262207132365e-40,5.984663927649282e-38,9.109190792539499e-54,1.0561754459610395e-54,2.1892222898886364e-27,3.2873437919801095e-40,4.771189511972244e-10,1.4126644655254619e-11,5.6560795699622e-14,1.3913735559970595e-21,5.15208069482376e-21,5.654761778630849e-14,4.1113031627290884e-30,5.037605437119651e-18,9.334527962071674e-19,3.6124390987658944e-20,4.6844930423795677e-35,2.660694149848131e-28,5.003047161827061e-51,2.3869636292966866e-35,1.6040371428716054e-47,9.819107729484863e-51,4.6348912254954466e-21,3.0344711150845743e-44,4.082932070398761e-49
1.3462256042651382e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072761317521,0.11866996536912514,0.022821567683448167,4.96280328640513e-55,3.247713612890091e-33,8.171502688255484e-20,2.9596803665252428e-37,8.36670814960235e-30,4.77108113849883e-65,1.188150868731213e-11,6.030670960434574e-58,1.1881508257743968e-11,1.0561946939297381e-39,1.7453692570936634e-37,4.628540617961181e-53,5.366565674735883e-54,4.9278215894216074e-27,1.3039644632290502e-39,6.488817669826475e-10,1.9212236748260896e-11,7.692608515411087e-14,2.4775608019968788e-21,9.174123972149475e-21,7.690220356572013e-14,9.25373238786052e-30,8.586023794726413e-18,2.0145149217469495e-18,9.622604200150338e-20,1.9463852611872967e-34,5.989456331309406e-28,3.021105094004489e-50,8.24798740483797e-35,8.15027469188166e-47,5.928070070417973e-50,8.253070020586348e-21,1.2036633170944955e-43,1.8156746075225186e-48
1.7025794420765208e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.452307275954863,0.11866996519419686,0.02282156768090537,2.142240255830718e-54,7.314334742078618e-33,1.275649664856999e-19,1.0153902331743021e-36,1.6109571898982322e-29,2.161391914532221e-64,1.5026613985445624e-11,1.8260889548809092e-57,1.5026613314889033e-11,2.4182171390379138e-39,3.9936038246794606e-37,1.8348131553021334e-52,2.127369777993712e-53,9.313713553898095e-27,3.9459914320308815e-39,8.206445788475902e-10,2.429782883616665e-11,9.729336138131036e-14,3.867407771242298e-21,1.4320613675853063e-20,9.725546285469696e-14,1.7488630198703417e-29,1.2841340694487252e-17,3.64703897763351e-18,2.090309839279854e-19,5.687490323169755e-34,1.1320946264695964e-27,1.1170822747921541e-49,2.1185600544908805e-34,3.2308256194911084e-46,2.1904026808891303e-49,1.2882689413318544e-20,3.642480368153428e-43,6.36851227154361e-48
2.0589332798879036e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727577797386,0.11866996501926858,0.022821567678362575,7.327327167426451e-54,1.4057186461317002e-32,1.8288220420051478e-19,2.7979977946834814e-36,2.739020115243258e-29,7.220427039467004e-64,1.8171719301210812e-11,4.7407128271849076e-57,1.8171718339926532e-11,4.71566395089165e-39,7.897301334400938e-37,5.5763861639182884e-52,6.465490480664885e-53,1.556722295361889e-26,9.697076932381332e-39,9.92407387009223e-10,2.9383420919254464e-11,1.17662607648452e-13,5.5440744665941895e-21,2.052920007225125e-20,1.1760746920902192e-13,2.9229204736818653e-29,1.7688344215316027e-17,5.8592129426664925e-18,3.8886310999271163e-19,1.419938941136407e-33,1.8923247521385885e-27,3.5400068522926436e-49,4.650328684646463e-34,9.81901290843907e-46,6.93889929139083e-49,1.8467631458299524e-20,8.951244508532207e-43,1.7429273521668053e-47
2.7716409555106687e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072754241956,0.11866996466941206,0.022821567673276984,5.358552333166539e-53,3.6348844823298505e-32,3.151089499852659e-19,1.281897527862304e-35,6.055988705520768e-29,4.1771373347922545e-63,2.446192997294691e-11,2.096907303586795e-56,2.446192831678087e-11,1.2519868581286427e-38,2.2088170458688938e-36,2.8706212329105766e-51,3.3282404885281257e-52,3.3233221814200707e-26,3.657060135715539e-38,1.3359329948871603e-09,3.955460507444296e-11,1.5840583852738647e-13,9.551440181041677e-21,3.5368285408431524e-20,1.5830862484314686e-13,6.239279326483524e-29,2.853999980342929e-17,1.1742648934967321e-17,9.556399383320693e-19,5.806790854414771e-33,4.040129789283422e-27,2.4605304740276904e-48,1.5278846327869592e-33,5.0544664954904044e-45,4.822336605895465e-48,3.1815850823499246e-20,3.375800864163619e-42,7.526328552024795e-47
3.484348631133434e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072750704174,0.11866996431955554,0.022821567668191392,2.292103631975834e-52,7.697254222951485e-32,4.823369280708252e-19,4.1265507701922425e-35,1.1345790986348182e-28,1.6163125074552633e-62,3.0752140709848356e-11,6.309722217400694e-56,3.0752138174952665e-11,2.71572315838827e-38,4.9455397089189256e-36,1.0188918953187413e-50,1.1813021323073015e-51,6.042925041575807e-26,1.031561530847936e-37,1.6794585890761586e-09,4.9725789211822535e-11,1.991570403854438e-13,1.4618848036489185e-20,5.413278864719445e-20,1.9900514976271547e-13,1.1344040944807839e-28,4.105160255388649e-17,2.0132138322252143e-17,1.9332805975887236e-18,1.6599810967850759e-32,7.346908923852696e-27,9.370563864004687e-48,3.8060822291868246e-33,1.7939771977335916e-44,1.8353778240542703e-47,4.8694571290650316e-20,9.522296515032532e-42,2.360444909892442e-46
4.1970563067561995e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072747166392,0.11866996396969903,0.0228215676631058,7.959674026323967e-52,1.456118700666605e-31,6.869443554424077e-19,1.123169116038634e-34,1.920163747456979e-28,5.262779991721856e-62,3.704235151632802e-11,1.6333360616346257e-55,3.704234790639202e-11,5.248448213314854e-38,9.770723312284759e-36,3.0482536578142547e-50,3.534092556010071e-51,9.99588257464386e-26,2.500290461956548e-37,2.022984168647729e-09,5.989697333018539e-11,2.399172496048386e-13,2.081806622829653e-20,7.708853174856588e-20,2.3969673040411923e-13,1.8762885959001812e-28,5.4984187150299926e-17,3.140354422685406e-17,3.494806531368258e-18,4.071348709511001e-32,1.2153801968041844e-26,2.9768830244312965e-47,8.219500707055825e-33,5.366965937170634e-44,5.827817503368186e-47,6.934263433107307e-20,2.308016707251976e-41,6.3311059751243224e-46
4.909763982378965e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727436286094,0.11866996361984254,0.02282156765802021,2.4449755922436002e-51,2.540316723202592e-31,9.29521714359365e-19,2.725274085034802e-34,3.0182909822510804e-28,1.5180470607347682e-61,4.333256239346972e-11,3.7992845787813104e-55,4.33325575091101e-11,9.323576430674825e-38,1.7614777028505434e-35,8.095396415180809e-50,9.385509838021947e-51,1.5447686459308699e-25,5.435418297708247e-37,2.3665097333724693e-09,7.006815742923323e-11,2.8068710620602183e-13,2.8166706552215913e-20,1.0430080059885621e-19,2.8038328977408605e-13,2.8993373360194864e-28,7.003445835116171e-17,4.575289076925655e-17,5.823589147337037e-18,8.950593879853993e-32,1.8783968326752743e-26,8.488367870296165e-47,1.5990404840873262e-32,1.425290768444721e-43,1.6610488440158902e-46,9.381848310175154e-20,5.017455008780292e-41,1.5179118565783878e-45
6.3351793336244954e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072736553045,0.1186699629201296,0.022821567647849025,2.9724707595845267e-50,6.757517597909345e-31,1.5287853111075999e-18,1.5511052075614423e-33,6.449456425920694e-28,1.634626146587215e-60,5.59129843600359e-11,1.8803146340801035e-54,5.5912976327757616e-11,2.5557599363738906e-37,4.870465439378455e-35,6.2914549916893654e-49,7.293611686705769e-50,3.226692557188227e-25,2.2884977988622948e-36,3.0535608182093404e-09,9.041052556929088e-11,3.6225807531314755e-13,4.631697255238064e-20,1.7151277589439865e-19,3.6174132375954673e-13,6.054654892130329e-28,1.0225488005940955e-16,8.390040093177703e-17,1.3821819803565138e-17,3.7682999421848055e-31,3.924217976286988e-26,7.21277891861088e-46,5.054516108161901e-32,1.107547589040375e-42,1.4073407503913056e-45,1.5426804538593413e-19,2.112556085899056e-40,8.538361658352645e-45
7.760594684870027e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727294774803,0.11866996222041672,0.022821567637677842,1.5128330103162304e-49,1.471274105049752e-30,2.280085018677646e-18,5.4924643969252184e-33,1.179979714685241e-27,8.229067390364788e-60,6.849340660938424e-11,6.117041476554556e-54,6.849339463108517e-11,5.664045042094041e-37,1.0813995556425268e-34,2.6695631603481297e-48,3.0946868441439033e-49,5.827909774066335e-25,6.724636233332652e-36,3.7406118436086175e-09,1.1075289363202496e-10,4.4387233398355247e-13,6.906686514159102e-20,2.5575890124652197e-19,4.4307926345822795e-13,1.0933157308834071e-27,1.3659688872821635e-16,1.343853556853895e-16,2.7221678879528534e-17,1.1024808069954586e-30,7.088780459148069e-26,3.056340427181317e-45,1.2190807786360251e-31,4.699148294407716e-42,5.951887604985875e-45,2.3003247404695997e-19,6.207723954985734e-40,3.0200427572540527e-44
9.186010036115558e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727224019157,0.11866996152070389,0.02282156762750666,5.512254894931307e-49,2.80873461319924e-30,3.183412024524342e-18,1.5216987938191187e-32,1.947703010859627e-27,2.984339828207833e-59,8.107382914141565e-11,1.6017300444881288e-53,8.107381241915663e-11,1.0937530329396401e-36,2.090260465409106e-34,8.496646135950425e-48,9.849418840688444e-49,9.543545842319685e-25,1.608866225909834e-35,4.427662809577586e-09,1.3109526161744614e-10,5.255320736455201e-13,9.641462588670443e-20,3.5703319608593603e-19,5.243971161035692e-13,1.7899718089839444e-27,1.7222762158082963e-16,1.9666057127843466e-16,4.73960820637581e-17,2.637905230313907e-30,1.1609824211901273e-25,9.767612900751587e-45,2.4939707824324348e-31,1.4955387952030687e-41,1.8991361812459808e-44,3.2110424375235097e-19,1.4852136791186407e-39,8.35344833407428e-44
1.0611425387361089e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072715326352,0.11866996082099111,0.022821567617335475,1.657574990112962e-48,4.891748780926642e-30,4.2387665162198896e-18,3.6116308142222026e-32,2.9900865485025724e-27,8.882146269347783e-59,9.365425195605228e-11,3.656515297022595e-53,9.36542296919938e-11,1.9200524309091715e-36,3.67323979908102e-34,2.265533707518998e-47,2.6261510143398202e-48,1.457444443227764e-24,3.3638395666638674e-35,5.114713716118679e-09,1.5143762952555876e-10,6.072391636638835e-13,1.2835883739676962e-19,4.75330958164245e-19,6.05694887426166e-13,2.7329599528298423e-27,2.0860210010809763e-16,2.699296705205508e-16,7.568074012199074e-17,5.5381157497487924e-30,1.7732127169941684e-25,2.6443056111965503e-44,4.563485449635375e-31,3.987421854900639e-41,5.134303855503306e-44,4.274769170772456e-19,3.105342647874545e-39,1.9749566069384575e-43
