Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),H2OX(23),CH2X(27),CHX(28),CX(26),OCX(25),CO2X(24),H2X(49),O(29),CH3X(55),C2H4(47),OH(D)X(68),COX(50),CH4OX(63),CHOX(53),C2H6X(52),C2H4X(222),CH2(T)(34),C2H4X(70),CH2O2(186),acetyl(44),CH2OX(54),C2H3X(221),CH2OH(40),C2H2X(298),C2HX(305),C2H3X(69),C2H3(46),C2H2(348),C2H2(372),C2H2X(373),C2H2X(336)
6.108275670297947e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43252371630750114,0.06330926815352392,0.0036443711658601255,1.9914447500221593e-06,0.0062781508853652565,0.0859411593750819,0.03202137157101483,3.3097751461898944e-05,3.277538823828163e-05,0.0017004629014507335,5.026235553003789e-10,0.0005810762560790457,3.326595607950507e-08,3.174165534397412e-06,3.4454521526152037e-09,1.492929691013935e-10,1.0261428012774397e-05,0.0007245752191465051,0.004442011701437811,7.80588369146663e-07,0.000655124396445101,1.0821113443012491e-08,1.5417371728702939e-09,3.1426087080903763e-07,2.7532766349711994e-07,3.9347440448569873e-07,0.0011548684951495124,0.011751383759122387,2.3625246393378117e-07,8.270838649100154e-12,0.0016810048142570273,3.2139285360062143e-06,5.14706712183141e-09,0.0011466838980577624,3.1003136427572215e-11,9.689884264608833e-08,3.4356316062224885e-11,1.4913765816125503e-10,8.917706240476775e-08,7.98614766550962e-05,1.2964561548554086e-06,1.9970597295085867e-10,1.3697733833782702e-15,1.3625945063092535e-10,5.514902123270723e-08,2.7833738208763837e-06,7.151923916456431e-10,1.092765991820395e-06,1.4252749751511493e-08,9.821375564288747e-10,1.0371690513634874e-08,0.00012370263658862757,2.4092493269341108e-08,5.696577482194752e-07,1.2587297631262314e-05
6.120597225842382e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43251001398440975,0.06324118348658592,0.0036311837785837344,1.9925121212213553e-06,0.006279437451935307,0.0860521093690062,0.03204660524346796,3.305259321656415e-05,3.2685166336500105e-05,0.0016992988660947683,5.0628040147903e-10,0.0005812632809965765,3.3524800495522466e-08,3.161393962487022e-06,3.44892324696363e-09,1.4929633687639354e-10,1.0230595640632495e-05,0.0007303253797128476,0.004437091181012866,7.768977881913181e-07,0.0006555024635641767,1.0777228395978003e-08,1.5351067374674398e-09,3.150861805816775e-07,2.75375351724894e-07,3.9440087306975875e-07,0.001156883623007828,0.011764726466605004,2.3642849653642327e-07,8.266376477225249e-12,0.0016831228262991205,3.203758278579264e-06,5.143380800032972e-09,0.0011557838214720482,3.090900243698541e-11,9.697212940730072e-08,3.421699587596364e-11,1.493390278696302e-10,8.905257082264295e-08,8.049744067696916e-05,1.2971300274880814e-06,2.0128444387407275e-10,1.3655256061368654e-15,1.3627347807512851e-10,5.4995469612493817e-08,2.7948840741125984e-06,7.129062869177069e-10,1.0966175666823727e-06,1.4294283144578952e-08,9.901125256267109e-10,1.0470063138957743e-08,0.0001249648946670822,2.433833241488873e-08,5.754538618858502e-07,1.270102104115989e-05
6.132918781386817e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4324964507069227,0.06317317965532988,0.0036180447900411674,1.9935759226606285e-06,0.006280717384251844,0.08616276705254952,0.032071748243489184,3.300747610128596e-05,3.2595167251261765e-05,0.001698134948629738,5.099505575440326e-10,0.0005814498673971717,3.378478691319563e-08,3.1486992290917833e-06,3.4523854856726864e-09,1.4929915805167605e-10,1.019991996329702e-05,0.0007360985391795731,0.004432178070392657,7.732347097925385e-07,0.0006558794209327194,1.0733636037486257e-08,1.52850449297759e-09,3.1590855248340924e-07,2.7542283405822295e-07,3.953228064350002e-07,0.0011588852934241861,0.01177793943913212,2.3660393433505626e-07,8.261947530664235e-12,0.0016852355220818263,3.1936208226336113e-06,5.13969671069294e-09,0.0011649201413235287,3.0815357652687765e-11,9.704516816593878e-08,3.4078527032495205e-11,1.495398632298314e-10,8.892822646586936e-08,8.113598745626605e-05,1.2978062369819162e-06,2.0286921811295663e-10,1.361293342103403e-15,1.3628698266734934e-10,5.484232011515545e-08,2.8063522432188983e-06,7.106301269138003e-10,1.1004501285314956e-06,1.4335546658189887e-08,9.981232632762326e-10,1.0569105424046996e-08,0.00012623717463149757,2.4586123437610965e-08,5.812959761378645e-07,1.2815320190500643e-05
6.1452403369312516e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4324830261731305,0.06310525655291259,0.003604954012220184,1.994636174440817e-06,0.006281990717467635,0.08627313318852961,0.032096800914356925,3.296239956531683e-05,3.250539072344639e-05,0.001696971137576795,5.136339206520222e-10,0.0005816360175721192,3.404591099657373e-08,3.1360806613517524e-06,3.455838892360058e-09,1.4930143471807208e-10,1.0169399853058596e-05,0.000741894586818667,0.0044272723539500345,7.695988585357837e-07,0.0006562552741948058,1.0690333686495366e-08,1.5219303065317467e-09,3.1672797358523636e-07,2.7547011192727735e-07,3.9624019851981775e-07,0.0011608735150431602,0.011791022977930315,2.3677877989881448e-07,8.257551532960371e-12,0.0016873429179660414,3.1835160549618755e-06,5.1360148120528986e-09,0.0011740926823778383,3.0722198512444814e-11,9.71179599920853e-08,3.394090201518152e-11,1.4974016579975508e-10,8.880402765918665e-08,8.177710516581705e-05,1.298484750675862e-06,2.0446026594726273e-10,1.357076488102697e-15,1.3629996575788455e-10,5.468957208562723e-08,2.8177778981972664e-06,7.083638416028751e-10,1.1042635566650216e-06,1.4376539332994741e-08,1.0061696457169286e-09,1.0668819104869394e-08,0.00012751951791682389,2.483587440744551e-08,5.871842829995916e-07,1.2930193220974404e-05
6.1575618924756865e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4324697400738562,0.06303741407255785,0.0035919112579202227,1.9956928965024937e-06,0.00628325748646393,0.08638320854523655,0.03212176359798068,3.291736306788078e-05,3.241583649000844e-05,0.0016958074216745578,5.173303871319402e-10,0.0005818217338030211,3.430816835510819e-08,3.1235375939713737e-06,3.4592834906634515e-09,1.493031689632347e-10,1.0139034192499801e-05,0.0007477134108059214,0.0044223740160114055,7.659899621247135e-07,0.0006566300289727589,1.0647318689178706e-08,1.5153840461729069e-09,3.175444312946261e-07,2.755171867447913e-07,3.971530436497589e-07,0.0011628482974069337,0.011803977390751374,2.3695303578079557e-07,8.253188209692391e-12,0.001689445030372658,3.173443862687791e-06,5.132335062941134e-09,0.0011833012676658826,3.06295214861869e-11,9.71905059491802e-08,3.3804113391559377e-11,1.4993993713779026e-10,8.867997275344735e-08,8.242078185534026e-05,1.2991655361617578e-06,2.0605755736268632e-10,1.352874942070924e-15,1.3631242870167503e-10,5.453722486251506e-08,2.8291606162422635e-06,7.061073616948906e-10,1.1080577331441863e-06,1.4417260243474439e-08,1.014251547287528e-09,1.0769205902385685e-08,0.00012881196578148852,2.5087593359950273e-08,5.931189737215073e-07,1.3045638237512641e-05
6.169883448020121e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43245659209275117,0.06296965210755759,0.0035789163407488433,1.9967461086272354e-06,0.006284517725852896,0.0864929938963395,0.032146636634905974,3.2872366078129466e-05,3.232650428404954e-05,0.0016946437898783875,5.210398525005386e-10,0.0005820070183617153,3.4571554544397515e-08,3.11106936912273e-06,3.462719304238704e-09,1.493043628716859e-10,1.0108821874385973e-05,0.0007535548982386571,0.004417483040858146,7.624077513429859e-07,0.0006570036908670571,1.0604588418636205e-08,1.508865580847805e-09,3.18357913354001e-07,2.7556405990623364e-07,3.980613365347211e-07,0.0011648096509462554,0.01181680299178303,2.3712670451814783e-07,8.248857288463212e-12,0.0016915418757810128,3.1634041332669476e-06,5.128657422771663e-09,0.0011925457185118869,3.053732307567474e-11,9.726280709405646e-08,3.366815381227072e-11,1.5013917880272022e-10,8.855606012551884e-08,8.30670054533372e-05,1.299848561283003e-06,2.0766106205556406e-10,1.3486886030431428e-15,1.3632437285838248e-10,5.4385277778239346e-08,2.8404999817525862e-06,7.038606186312252e-10,1.1118325427902684e-06,1.4457708497797727e-08,1.0223688403468102e-09,1.0870267522537727e-08,0.00013011455930533552,2.5341288295901984e-08,5.991002387710152e-07,1.316165330865171e-05
6.182205003564556e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43244358190639187,0.06290197055127249,0.0035659690751181825,1.9977958304388783e-06,0.006285771469980007,0.08660249002079341,0.032171420364319095,3.282740807509689e-05,3.2237393834889807e-05,0.001693480231359631,5.247622114779467e-10,0.0005821918735102013,3.483606506693608e-08,3.0986753363501816e-06,3.466146356757914e-09,1.4930501852486242e-10,1.007876180155733e-05,0.0007594189351534975,0.004412599412727966,7.588519600167346e-07,0.0006573762654562252,1.0562140274606752e-08,1.5023747803987054e-09,3.191684078391786e-07,2.7561073278997943e-07,3.989650722661208e-07,0.0011667575869713559,0.011829500101559455,2.372997886321579e-07,8.244558498888741e-12,0.0016936334707273269,3.153396754487521e-06,5.124981851543176e-09,0.0012018258545615215,3.0445599814169276e-11,9.73348644769759e-08,3.353301601000833e-11,1.5033789235362412e-10,8.843228817818228e-08,8.371576376899478e-05,1.3005337941332337e-06,2.092707494375866e-10,1.344517371140946e-15,1.3633579959246235e-10,5.423373015917658e-08,2.851795586340253e-06,7.016235445752306e-10,1.1155878731799328e-06,1.4497883237674956e-08,1.0305213952941706e-09,1.0972005656236773e-08,0.00013142733938759278,2.5596967180900377e-08,6.051282678230936e-07,1.3278236466900274e-05
6.194526559108991e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4324307091843769,0.06283436929713328,0.0035530692762414024,1.9988420814047664e-06,0.00628701875292642,0.08671169770274534,0.032196115124052106,3.278248854765298e-05,3.214850486813823e-05,0.001692316735504833,5.284973580032954e-10,0.000582376301500567,3.510169537286579e-08,3.086354852476362e-06,3.4695646719076316e-09,1.493051380011599e-10,1.0048852886822508e-05,0.0007653054065441885,0.004407723115816317,7.553223249773415e-07,0.0006577477582967497,1.0519971683186611e-08,1.4959115155552312e-09,3.199759031577698e-07,2.7565720675747896e-07,3.9986424631400706e-07,0.0011686921176627739,0.01184206904687155,2.3747229062834017e-07,8.240291572586658e-12,0.0016957198318031596,3.1434216144709885e-06,5.121308309837879e-09,0.001211141493810105,3.035434826610564e-11,9.740667914166602e-08,3.339869279847639e-11,1.5053607934978107e-10,8.830865534002788e-08,8.43670444940928e-05,1.3012212030550134e-06,2.108865886405217e-10,1.340361147560242e-15,1.3634671027323293e-10,5.408258132579892e-08,2.8630470288384464e-06,6.993960724029236e-10,1.1193236146400902e-06,1.453778363820184e-08,1.0387090805909604e-09,1.1074421979354463e-08,0.00013275034674486776,2.5854637944977758e-08,6.11203249751064e-07,1.3395385709110706e-05
6.206848114653426e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4324179735894245,0.06276684823864144,0.0035402167601291594,1.9998848808369947e-06,0.00628825960851133,0.08682061773144087,0.03222072125058765,3.273760699445598e-05,3.205983710576203e-05,0.0016911532919149173,5.322451852503938e-10,0.0005825603045749167,3.5368440860730864e-08,3.074107281509519e-06,3.4729742733870346e-09,1.4930472337597542e-10,1.0019094052853432e-05,0.0007712141963794585,0.00440285413427774,7.518185860249912e-07,0.0006581181749229754,1.0478080096548192e-08,1.489475657926245e-09,3.207803880475217e-07,2.757034831534287e-07,4.007588545241484e-07,0.0011706132560621414,0.011854510160676998,2.376442129965249e-07,8.236056243165323e-12,0.0016978009756538613,3.13347860167284e-06,5.117636758820254e-09,0.0012204924526308674,3.0263565026771245e-11,9.747825212535627e-08,3.3265177071366125e-11,1.507337413505747e-10,8.81851600653477e-08,8.502083520491672e-05,1.3019107566385273e-06,2.1250854852094877e-10,1.3362198345591684e-15,1.3635710627494067e-10,5.393183059281174e-08,2.8742539153069503e-06,6.97178135693817e-10,1.1230396602420017e-06,1.457740890770197e-08,1.046931762781374e-09,1.1177518152714643e-08,0.00013408362190917217,2.6114308482214335e-08,6.173253726174847e-07,1.3513098996854384e-05
6.219169670197861e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.432405374777469,0.06269940726937041,0.003527411343586074,2.000924247893642e-06,0.0062894940702943065,0.08692925090113006,0.0322452390790638,3.269276292390354e-05,3.197139026615517e-05,0.0016899898904043373,5.360055856434563e-10,0.0005827438849653015,3.5636296878235435e-08,3.0619319945521635e-06,3.4763751849061434e-09,1.493037767217488e-10,9.989484232081508e-06,0.0007771451876209175,0.004397992452227255,7.483404858923531e-07,0.0006584875208470225,1.0436462992665426e-08,1.4830670799917718e-09,3.215818515746236e-07,2.757495633059382e-07,4.0164889311506663e-07,0.0011725210160628914,0.011866823782010236,2.3781555821094763e-07,8.231852246212634e-12,0.0016998769189770244,3.123567604883266e-06,5.113967160235717e-09,0.0012298785458032748,3.017324672198789e-11,9.754958445881461e-08,3.3132461801345634e-11,1.509308799153977e-10,8.806180083402419e-08,8.567712336417523e-05,1.3026024237202845e-06,2.1413659766500148e-10,1.3320933354461305e-15,1.3636698897682155e-10,5.378147726928954e-08,2.8854158590362725e-06,6.949696687218823e-10,1.126735905794937e-06,1.4616758287556595e-08,1.0551893065143113e-09,1.1281295822088202e-08,0.00013542720522597513,2.6375986650359017e-08,6.2349482366517e-07,1.363137425680073e-05
6.231491225742296e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4323929123977592,0.0626320462829663,0.0035146528442072085,2.001960201579998e-06,0.0062907221715776,0.08703759801097374,0.03226966894327904,3.264795585408265e-05,3.1883164064205777e-05,0.0016888265210001996,5.3977845087287e-10,0.0005829270448936514,3.5905258723003646e-08,3.0498283697110243e-06,3.479767430184078e-09,1.493023001080021e-10,9.960022366595087e-06,0.0007830982622409835,0.004393138053741727,7.44887770209225e-07,0.000658855801558691,1.0395117875038693e-08,1.4766856550949754e-09,3.223802831319581e-07,2.757954485266992e-07,4.0253435867504743e-07,0.00117441541240093,0.01187901025589216,2.379863287303398e-07,8.227679319285026e-12,0.0017019476785209444,3.113688513227844e-06,5.1102994764092e-09,0.001239299586541402,3.008339000779778e-11,9.762067716638484e-08,3.3000540039064384e-11,1.5112749660356076e-10,8.793857615141646e-08,8.633589632292176e-05,1.3032961733818309e-06,2.1577070439311866e-10,1.327981554567973e-15,1.363763597631595e-10,5.3631520658809666e-08,2.89653248054947e-06,6.927706064466465e-10,1.1304122498391078e-06,1.4655831052037514e-08,1.0634815745645345e-09,1.1385756618188292e-08,0.00013678113685228543,2.663968027045591e-08,6.297117893083312e-07,1.3750209381099907e-05
6.243812781286731e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4323805860929557,0.0625647651731491,0.0035019410803745596,2.0029927607497793e-06,0.006291943945408433,0.08714565986494925,0.03229401117569711,3.26031853127186e-05,3.179515821136276e-05,0.0016876631739413525,5.435636719110053e-10,0.000583109786571709,3.617532164334211e-08,3.0377957920082687e-06,3.4831510329473195e-09,1.493002956013785e-10,9.930707408038275e-06,0.0007890733012408388,0.004388290922861221,7.414601874670361e-07,0.0006592230225253812,1.0354042272427031e-08,1.4703312574341753e-09,3.2317567243732013e-07,2.7584114011115197e-07,4.0341524815909927e-07,0.0011762964606452338,0.011891069933239826,2.3815652699801848e-07,8.223537201896362e-12,0.0017040132710830827,3.1038412161682032e-06,5.106633670243636e-09,0.0012487553865223465,2.999399157015358e-11,9.769153126602346e-08,3.2869404912171576e-11,1.5132359297419923e-10,8.781548454824314e-08,8.699714132247994e-05,1.3039919749484673e-06,2.1741083676480193e-10,1.3238843972982714e-15,1.3638522002334057e-10,5.348196005958424e-08,2.9076034076026386e-06,6.905808845044195e-10,1.1340685936381468e-06,1.4694626508122017e-08,1.07180842785506e-09,1.1490902156668946e-08,0.0001381454567547624,2.6905397126476428e-08,6.359764551238467e-07,1.3869602227768924e-05
6.256134336831166e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43236839549922923,0.06249756383371342,0.003489275871253544,2.0040219441063405e-06,0.006293159424581269,0.08725343727175652,0.03231826610745187,3.255845083712253e-05,3.1707372415701305e-05,0.001686499839677451,5.47361139028059e-10,0.0005832921122009665,3.6446480839004705e-08,3.0258336532939796e-06,3.4865260169280047e-09,1.4929776526567822e-10,9.901538317510936e-06,0.0007950701846684085,0.004383451043590367,7.380574889846338e-07,0.0006595891891920026,1.0313233738578881e-08,1.4640037620549128e-09,3.239680095315787e-07,2.758866393386519e-07,4.042915588858936e-07,0.0011781641771884215,0.011903003170775979,2.3832615544197707e-07,8.219425635507114e-12,0.0017060737135085311,3.0940256035026782e-06,5.1029697052183695e-09,0.0012582457559146816,2.990504812461217e-11,9.776214776933695e-08,3.273904962434839e-11,1.5151917058618266e-10,8.769252458046228e-08,8.766084549637216e-05,1.3046897979879753e-06,2.1905696258337854e-10,1.3198017700257486e-15,1.3639357115190335e-10,5.3332794764590224e-08,2.9186282751831824e-06,6.884004391996467e-10,1.1377048411709082e-06,1.473314399531839e-08,1.0801697254785063e-09,1.1596734038123566e-08,0.0001395202047078564,2.71731449649571e-08,6.42289005842656e-07,1.3989550621081219e-05
6.2684558923756005e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43235634024635833,0.0624304421585297,0.0034766570367895074,2.0050477702038797e-06,0.006294368641640063,0.08736093104472382,0.032342434068352285,3.251375197413811e-05,3.1619806381987697e-05,0.0016853365088679922,5.511707418079287e-10,0.0005834740239726013,3.671873146195891e-08,3.013941352159867e-06,3.4898924058622465e-09,1.4929471116189465e-10,9.872514065470005e-06,0.0008010887916363541,0.004378618399899704,7.346794288734551e-07,0.0006599543069809021,1.027268985197131e-08,1.457703044842067e-09,3.247572847768137e-07,2.759319474726351e-07,4.051632885346519e-07,0.0011800185792372512,0.011914810330938523,2.3849521647497683e-07,8.21534436351325e-12,0.001708129022688485,3.084241565366946e-06,5.099307545387458e-09,0.0012677705034069308,2.9816556416032295e-11,9.783252768161922e-08,3.260946745435396e-11,1.5171423099802596e-10,8.756969482914807e-08,8.832699587225063e-05,1.3053896123093468e-06,2.2070904940076864e-10,1.3157335801428116e-15,1.364014145485865e-10,5.31840240616977e-08,2.929606725506795e-06,6.862292074963908e-10,1.1413208991228175e-06,1.4771382885464246e-08,1.0885653247200592e-09,1.1703253848087317e-08,0.00014090542029197818,2.7442931494643002e-08,6.48649625341282e-07,1.411005235195936e-05
6.2807774479200354e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43234441995782724,0.06236340004154502,0.0034640843977042316,2.0060702574486286e-06,0.006295571628880488,0.08746814200171363,0.03236651538688719,3.2469088280086946e-05,3.1532459811743025e-05,0.0016841731723813197,5.549923691641128e-10,0.0005836555240674172,3.699206861715425e-08,3.0021182938541906e-06,3.4932502234884765e-09,1.492911353482479e-10,9.843633631631954e-06,0.0008071290003400812,0.004373792975727022,7.313257640046036e-07,0.000660318381291773,1.0232408215545772e-08,1.4514289825120208e-09,3.255434888543933e-07,2.759770657607825e-07,4.0603043514202173e-07,0.0011818596848031059,0.011926491781789941,2.386637124946373e-07,8.211293131235497e-12,0.0017101792155587152,3.0744889922346555e-06,5.095647155377925e-09,0.001277329436236068,2.972851321827582e-11,9.790267200188903e-08,3.2480651755084534e-11,1.5190877576779976e-10,8.744699390036467e-08,8.899557937383076e-05,1.306091387961526e-06,2.2236706452225466e-10,1.3116797360342143e-15,1.3640875161837198e-10,5.3035647233796065e-08,2.9405384080122265e-06,6.840671270099327e-10,1.144916676876561e-06,1.4809342582548251e-08,1.096995081078886e-09,1.181046315703866e-08,0.00014230114289169772,2.7714764386137027e-08,6.550584966334786e-07,1.4231105178370977e-05
