Time (s),Volume (m^3),n-heptane,Ar,He,Ne,N2,X(1),C2H4(2),C4H8-1(3),C4H8-2(4),C2H5X(5),H(6),C6H12-1(7),C6H12-2(8),C6H12-3(9),C6H12(10),C6H12(11),HX(80),C2H3X(137),C2H2(37),C4H6(54),C4H7X(141),C4H5X(381),C4H5X(374),C2H6(343),C4H7X(140),C4H7X(142),C4H7X(143),H2(190),C4H6a(380),C4H5X(577),C2H5(67)
2.5823498088299712,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27330810415332057,0.66997515031196053,6.8954767517488228e-14,0.0,1.6363270588221718e-16,3.0972951816128613e-34,5.326135756267788e-33,0.0,4.4042560667497856e-31,4.4329479561640066e-30,0.0,1.4719745824451171e-05,1.9245879587925387e-09,1.5965171655715209e-05,9.2093856267671674e-08,1.021482677897606e-23,1.3982163203757983e-11,4.2057404666412187e-17,8.6983759040170426e-06,2.8686331571203541e-21,7.5130532790687022e-22,3.4116383657937391e-23,1.5713601362718161e-17,3.7069626375647963e-14,1.2561313105085663e-23,4.7448738395690656e-19
2.595729261433897,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27330807622353043,0.66997506044406419,6.9136878772519459e-14,0.0,1.6396683752745025e-16,3.1034895508916448e-34,5.3546935721440217e-33,0.0,4.4384002739453668e-31,4.4673284875266902e-30,0.0,1.4747679260318509e-05,1.9209419651746287e-09,1.6016825697775388e-05,9.227118866740717e-08,1.019541391942874e-23,1.3982549388560242e-11,4.2058566284272492e-17,8.7362387381969318e-06,2.8707673636281668e-21,7.5186248135293333e-22,3.414168370575478e-23,1.5773300095068502e-17,3.7141024056441406e-14,1.2561666076342255e-23,4.7545631740073457e-19
2.609108714037823,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27330804838310058,0.66997497072806644,6.9318705222021546e-14,0.0,1.6429987027670877e-16,3.1096637038774807e-34,5.3832553012554519e-33,0.0,4.4726393671998594e-31,4.5018046440820943e-30,0.0,1.4775523310317629e-05,1.9173213577612394e-09,1.6068382094316513e-05,9.2448074839127455e-08,1.0176136225964904e-23,1.3982951209560142e-11,4.2059774934761477e-17,8.7740481862802335e-06,2.8728995617127817e-21,7.5241911828468696e-22,3.4166960298927715e-23,1.5832920450694728e-17,3.7212242022204377e-14,1.2562033038613587e-23,4.7642206440656244e-19
2.622488166641749,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27330802063132176,0.66997488116295634,6.9500241682066703e-14,0.0,1.6463181314075596e-16,3.1158178049121785e-34,5.4118209105477243e-33,0.0,4.5069731999053709e-31,4.5363762781095143e-30,0.0,1.4803278684245406e-05,1.9137258359516605e-09,1.6119841523350474e-05,9.262451829860636e-08,1.0156992098053463e-23,1.3983368446136542e-11,4.2061029954265726e-17,8.8118045747455397e-06,2.8750301058697844e-21,7.5297533109547327e-22,3.4192217632991237e-23,1.5892462872636264e-17,3.7283281689288379e-14,1.2562413794524355e-23,4.7738465110218338e-19
2.635867619245675,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27330799296749336,0.669974791747734,6.9681539212130346e-14,0.0,1.6496267478272403e-16,3.1219520131392244e-34,5.440390367404027e-33,0.0,4.5414016216041682e-31,4.5710432380123042e-30,0.0,1.4830946083008205e-05,1.9101551040874555e-09,1.6171204654880846e-05,9.2800522516333799e-08,1.0137979961504447e-23,1.3983800881217672e-11,4.2062330689848106e-17,8.8495082264656078e-06,2.8771577739619825e-21,7.535308002145781e-22,3.4217441196397566e-23,1.5951927796317449e-17,3.7354144455711836e-14,1.256280814984623e-23,4.783441026078145e-19
2.6479091265892083,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27330796814467323,0.66997471140137133,6.9844485869556456e-14,0.0,1.6525953303441676e-16,3.1274559240743165e-34,5.4661061416319834e-33,0.0,4.5724679539970206e-31,4.60232488390456e-30,0.0,1.4855772095400827e-05,1.9069624004490451e-09,1.6217349686300692e-05,9.2958553593187601e-08,1.0120980611450447e-23,1.3984202891199828e-11,4.2063539908783043e-17,8.8833966870806256e-06,2.8790720003294504e-21,7.540305535462948e-22,3.4240134734917703e-23,1.6005380323238754e-17,3.7417770836614598e-14,1.2563174539401562e-23,4.7920494930716699e-19
2.6599506339327417,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27330794339203407,0.66997463117490486,7.0007201649330459e-14,0.0,1.6555552884785749e-16,3.1329439658166551e-34,5.4918249831369283e-33,0.0,4.6036106804906191e-31,4.6336835190754516e-30,0.0,1.4880527907275656e-05,1.9037893325000635e-09,1.6263417730483905e-05,9.3116234127328812e-08,1.010408580949023e-23,1.398461688616141e-11,4.2064785177728446e-17,8.9172429200108562e-06,2.8809839258151289e-21,7.5452971154280536e-22,3.4262801239575108e-23,1.6058770739626308e-17,3.7481256040256969e-14,1.2563551653006076e-23,4.8006329521734048e-19
2.671992141276275,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27330791870908294,0.66997455106762971,7.0169704202953485e-14,0.0,1.658506683965775e-16,3.1384162513716565e-34,5.5175468690124373e-33,0.0,4.6348296951278893e-31,4.665119036764295e-30,0.0,1.4905214011588721e-05,1.9006356947031043e-09,1.6309409259742729e-05,9.3273566557919141e-08,1.0087294461268269e-23,1.3985042715449774e-11,4.2066066043531267e-17,8.9510471534267282e-06,2.8828942803429885e-21,7.5502846538680817e-22,3.4285449391879957e-23,1.6112099354584282e-17,3.7544601049227693e-14,1.2563939355862512e-23,4.8091915823934255e-19
2.6840336486198084,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27330789409533263,0.66997447107884789,7.0332006179084786e-14,0.0,1.6614495779408098e-16,3.1438728926021634e-34,5.543271776617744e-33,0.0,4.6661248938803175e-31,4.6966313321533174e-30,0.0,1.4929830895792039e-05,1.8975012845396148e-09,1.6355324741456624e-05,9.3430553296387301e-08,1.007060548849929e-23,1.3985480230677413e-11,4.206738205985196e-17,8.9848096132916343e-06,2.8848033309523466e-21,7.5552688492342708e-22,3.4308082363459778e-23,1.6165366474851349e-17,3.7607806834976629e-14,1.2564337515211321e-23,4.8177255610010756e-19
2.696075155963342,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27330786955030145,0.66997439120786817,7.0494096811641156e-14,0.0,1.6643840308593434e-16,3.1493140001290285e-34,5.5689996835748818e-33,0.0,4.6974961744828092e-31,4.7282203021997118e-30,0.0,1.4954379041938762e-05,1.8943859024594231e-09,1.6401164638144376e-05,9.3587196726880542e-08,1.0054017828702679e-23,1.3985929285690728e-11,4.2068732787070266e-17,9.0185305233819297e-06,2.886710833193931e-21,7.5602490610620043e-22,3.4330697245998015e-23,1.6218572404511324e-17,3.7670874357961829e-14,1.2564746000290156e-23,4.8262350632957639e-19
2.708116663306875,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27330784507351275,0.66997431145400699,7.0655976375301324e-14,0.0,1.6673101024994682e-16,3.1547396833381082e-34,5.5947305677642387e-33,0.0,4.7289434342884705e-31,4.7598858434765166e-30,0.0,1.4978858926757352e-05,1.8912893518160326e-09,1.6446929407534574e-05,9.3743499206653094e-08,1.0037530434857912e-23,1.3986389736500747e-11,4.2070117792077145e-17,9.0522101053206935e-06,2.888616540699844e-21,7.5652246425994625e-22,3.4353291102629323e-23,1.6271717445009578e-17,3.7733804567792971e-14,1.2565164682270818e-23,4.8347202626122004e-19
2.7201581706504085,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27330782066449527,0.66997423181658755,7.08176533679834e-14,0.0,1.6702278519555001e-16,3.1601500503758593e-34,5.620464407319528e-33,0.0,4.7604665710991453e-31,4.7916278530094487e-30,0.0,1.5003271021714935e-05,1.8882114388228532e-09,1.6492619502635243e-05,9.3899463066485851e-08,1.0021142275171793e-23,1.3986861441285304e-11,4.2071536648280999e-17,9.0858485786160599e-06,2.8905208222357202e-21,7.5701965595776085e-22,3.4375868318688893e-23,1.6324801895151662e-17,3.7796598403415503e-14,1.2565593434260711e-23,4.8431813303024031e-19
2.732199677993942,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27330779632278285,0.66997415229493928,7.0979128537879706e-14,0.0,1.6731373376687974e-16,3.1655452081953308e-34,5.6462011806236147e-33,0.0,4.7920654844685337e-31,4.8234462295888698e-30,0.0,1.5027615793094124e-05,1.8851519724938674e-09,1.6538235371802438e-05,9.4055090611113466e-08,1.00048523327625e-23,1.398734426033435e-11,4.2072988935443465e-17,9.1194461606918201e-06,2.8924236258031477e-21,7.5751646746986964e-22,3.4398428270712542e-23,1.6377826051130136e-17,3.7859256793282121e-14,1.2566032131258833e-23,4.85161843582507e-19
2.7442411853374753,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27330777204791451,0.66997407288839872,7.1140399044468112e-14,0.0,1.6760386174263434e-16,3.1709252625595128e-34,5.6719408663050271e-33,0.0,4.8237400747136787e-31,4.8553408727739334e-30,0.0,1.5051893702078356e-05,1.8821107645961491e-09,1.6583777458807569e-05,9.4210384119622504e-08,9.9886596054065645e-24,1.3987838056021519e-11,4.2074474239593659e-17,9.1530030669124131e-06,2.8943248534668148e-21,7.5801287312981334e-22,3.4420969793200924e-23,1.6430790206573288e-17,3.7921780655508746e-14,1.2566480650125836e-23,4.8600317467414574e-19
2.7562826926810087,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27330774783943435,0.66997399359630927,7.1301469031889257e-14,0.0,1.6789317483760662e-16,3.1762903180668337e-34,5.6976834432344429e-33,0.0,4.8554902424355549e-31,4.8873116824102442e-30,0.0,1.5076105204832821e-05,1.8790876295927756e-09,1.6629246202903194e-05,9.436534584583415e-08,9.9725631052350713e-24,1.3988342692742424e-11,4.2075992152842812e-17,9.1865195106086566e-06,2.8962245029585797e-21,7.5850887220177348e-22,3.4443492852740558e-23,1.648369465258545e-17,3.7984170898030457e-14,1.2566938869531446e-23,4.8684214287598045e-19
2.768324200024542,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27330772369689144,0.66997391441802012,7.1462341451860833e-14,0.0,1.6818167870323314e-16,3.1816404781629687e-34,5.7234288905208518e-33,0.0,4.8873158891601985e-31,4.9193585592753652e-30,0.0,1.5100250752576773e-05,1.8760823845988618e-09,1.6674642038887611e-05,9.4519978018697605e-08,9.9565618584995886e-24,1.3988858036898036e-11,4.2077542273333955e-17,9.21999570310655e-06,2.8981227225778445e-21,7.5900450353520198e-22,3.4465999213465712e-23,1.6536539677774054e-17,3.804642841876031e-14,1.2567406669937202e-23,4.8767876457512638e-19
2.7803657073680754,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27330769961983931,0.66997383535288779,7.1623016173127341e-14,0.0,1.6846937892892447e-16,3.1869758451629601e-34,5.7491771875077342e-33,0.0,4.9192169174505479e-31,4.9514814051913428e-30,0.0,1.5124330791653548e-05,1.8730948493281235e-09,1.6719965397168335e-05,9.4674282842670379e-08,9.9406549052876018e-24,1.3989383956845341e-11,4.2079124205093846e-17,9.2534318537560307e-06,2.9000194210375706e-21,7.5949974308454367e-22,3.448848778347861e-23,1.6589325568273601e-17,3.8108554105742863e-14,1.2567883933555557e-23,4.8851305597884735e-19
2.804448722055142,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27330765166044729,0.66997367755954773,7.1943778999820015e-14,0.0,1.6904239051236121e-16,3.1976026035663937e-34,5.8006822491081933e-33,0.0,4.9832447319033362e-31,5.0159546144097091e-30,0.0,1.5172296105232828e-05,1.8671721995415986e-09,1.6810396380664755e-05,9.4981919141495564e-08,9.9091201075661357e-24,1.3990467007174758e-11,4.2082381947498216e-17,9.3201848571847986e-06,2.9038083525317955e-21,7.6048907240959116e-22,3.4533412712883394e-23,1.6694721077566081e-17,3.8232413482177659e-14,1.2568866387888143e-23,4.9017471184241591e-19
2.826123435273502,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27330760871659482,0.66997353592620479,7.2231804028282862e-14,0.0,1.6955540732036392e-16,3.2071170975529058e-34,5.8470463479738965e-33,0.0,5.0411266058580658e-31,5.0742393455222092e-30,0.0,1.5215245228226117e-05,1.8619006249696327e-09,1.689154062219297e-05,9.5257693903786408e-08,9.8810519184401881e-24,1.3991476640053996e-11,4.2085418855160042e-17,9.3801276778165056e-06,2.9072132824444099e-21,7.6137815297204023e-22,3.4573785398188454e-23,1.678937761623792e-17,3.8343444761550076e-14,1.2569781814212565e-23,4.9166239150072886e-19
2.847798148491862,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.2733075659782096,0.66997339464975758,7.2519212273574747e-14,0.0,1.7006590451479665e-16,3.2165852030786064e-34,5.8934193689651778e-33,0.0,5.0992512318681101e-31,5.1327687208547332e-30,0.0,1.5257988829317999e-05,1.8566837400818726e-09,1.6972456535445217e-05,9.5532441258315558e-08,9.8532749187140662e-24,1.3992518577328761e-11,4.2088552932266717e-17,9.439943931108074e-06,2.9106134353229081e-21,7.6226600287137408e-22,3.4614102199720223e-23,1.6883846898656873e-17,3.8454062274832447e-14,1.2570726146535492e-23,4.9314276509286579e-19
2.869472861710222,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27330752344285647,0.66997325372667071,7.2806014516536496e-14,0.0,1.7057391256274571e-16,3.2260074780354623e-34,5.9398011996361209e-33,0.0,5.1576180674529152e-31,5.1915421938000223e-30,0.0,1.53005293444976e-05,1.8515205814938701e-09,1.7053146479750307e-05,9.5806173223075388e-08,9.8257839789629478e-24,1.3993592117794443e-11,4.2091782069641811e-17,9.4996347699290044e-06,2.9140090458010358e-21,7.6315268347345283e-22,3.4654365904076415e-23,1.6978130508100044e-17,3.8564270863270781e-14,1.2571698757415875e-23,4.9461592096237321e-19
2.8911475749285818,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27330748110814629,0.66997311315346975,7.3092216266704014e-14,0.0,1.7107946134879039e-16,3.2353844696983266e-34,5.9861917297346063e-33,0.0,5.2162265779083404e-31,5.2505592255853701e-30,0.0,1.534286916397985e-05,1.8464102095934276e-09,1.7133612773024274e-05,9.6078901586705187e-08,9.7985740963347105e-24,1.399469657819008e-11,4.2095104212082538e-17,9.5592013284056877e-06,2.9173999878058357e-21,7.6403816121023895e-22,3.4694574986945581e-23,1.7072230004189944e-17,3.867407527569776e-14,1.257269903546527e-23,4.96081945763743e-19
2.9128222881469417,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27330743897173426,0.66997297292673863,7.3377823810320742e-14,0.0,1.7158258018986817e-16,3.2447167149957681e-34,6.032590851143813e-33,0.0,5.2750762353805879e-31,5.309819284339988e-30,0.0,1.5385010633371953e-05,1.8413517077993338e-09,1.7213857692789827e-05,9.6350637914507983e-08,9.7716403906028281e-24,1.3995831292677433e-11,4.2098517356792488e-17,9.6186447223632297e-06,2.9207862041674518e-21,7.6492242064906593e-22,3.4734728747535299e-23,1.7166146923386612e-17,3.8783480170955888e-14,1.2573726384876702e-23,4.9754092450551917e-19
2.9344970013653016,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27330739703131923,0.66997283304312005,7.3662849022996353e-14,0.0,1.7208329784939527e-16,3.2540047407689786e-34,6.0789984578259892e-33,0.0,5.3341665189877532e-31,5.3693218452176731e-30,0.0,1.5426956054807981e-05,1.8363441818507669e-09,1.7293883477163194e-05,9.6621393554264914e-08,9.7449781003823802e-24,1.3996995612328811e-11,4.2102019551840609e-17,9.6779660497505105e-06,2.9241679830196299e-21,7.6580553724041973e-22,3.4774830612020092e-23,1.7259882779496172e-17,3.8892490120240841e-14,1.2574780224962616e-23,4.9899294059125467e-19
2.9561717145836615,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27330735528464223,0.66997269349931232,7.3947299077401962e-14,0.0,1.7258164255240801e-16,3.2632490640422403e-34,6.1254144457681634e-33,0.0,5.3934969153737175e-31,5.4290663909542703e-30,0.0,1.5468707688049019e-05,1.831386759088196e-09,1.7373692325810428e-05,9.6891179641875325e-08,9.7185825793022257e-24,1.3998188904534701e-11,4.2105608894380254e-17,9.7371663910516718e-06,2.9275452873091852e-21,7.6668750077637062e-22,3.4814880116859196e-23,1.735343906413307e-17,3.9001109609376161e-14,1.2575859989635616e-23,5.0043807586340047e-19
2.9778464278020214,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27330731372948563,0.66997255429206859,7.423117696680448e-14,0.0,1.7307764199903105e-16,3.2724501922687368e-34,6.1718387129296883e-33,0.0,5.4530669178113504e-31,5.4890524109643053e-30,0.0,1.5510267751547197e-05,1.8264785877947958e-09,1.7453286400873439e-05,9.7160007106797491e-08,9.6924492924982076e-24,1.399941055253882e-11,4.2109283529250207e-17,9.7962468096852422e-06,2.9309179931353458e-21,7.6756827839662053e-22,3.4854875769880941e-23,1.7446817247181344e-17,3.9109343041005029e-14,1.2576965126987212e-23,5.0187641064235413e-19
2.9995211410203813,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27330727236367225,0.66997241541819619,7.4514494358474616e-14,0.0,1.7357132337699692e-16,3.2816086235615079e-34,6.2182711591914611e-33,0.0,5.5128760260365371e-31,5.5492794011743509e-30,0.0,1.5551638423474521e-05,1.8216188365642612e-09,1.7532667827867223e-05,9.742788667729906e-08,9.6665738132462611e-24,1.4000659954981207e-11,4.2113041647599987e-17,9.8552083523918661e-06,2.9342863464410058e-21,7.6844793446662795e-22,3.4894820493893632e-23,1.7540018777271652e-17,3.9217194736705792e-14,1.2578095098875445e-23,5.0330802376278559e-19
3.021195854238741,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27330723118506378,0.66997227687455463,7.4797261231463239e-14,0.0,1.7406271337560828e-16,3.2907248469417256e-34,6.2647116863067247e-33,0.0,5.5729237469333499e-31,5.6097468647129617e-30,0.0,1.5592821842718644e-05,1.8168066936591102e-09,1.7611838696549708e-05,9.769482888556134e-08,9.6409518195469337e-24,1.4001936525368319e-11,4.2116881485296693e-17,9.9140520496111001e-06,2.937650392002696e-21,7.693264802347382e-22,3.4934714799674637e-23,1.7633045082196209e-17,3.9324668939050122e-14,1.2579249380460313e-23,5.0473299261410312e-19
3.042870567457101,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27330719019156074,0.66997213865805461,7.5079477365172744e-14,0.0,1.7455183819797662e-16,3.2997993425618965e-34,6.3111601978534306e-33,0.0,5.6332095938660581e-31,5.6704543112370994e-30,0.0,1.5633820109847529e-05,1.8120413664257139e-09,1.7690801061765418e-05,9.7960844072619883e-08,9.6155790910108529e-24,1.4003239691665974e-11,4.2120801321700096e-17,9.9727789158473238e-06,2.9410100055943635e-21,7.7020388285697998e-22,3.497455719579518e-23,1.7725897569320791e-17,3.9431769813593631e-14,1.2580427459834228e-23,5.061513931759289e-19
3.064545280675461,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27330714938110057,0.66997200076565722,7.5361152306539863e-14,0.0,1.7503872357213702e-16,3.3088325819123455e-34,6.357616599188213e-33,0.0,5.6937330860258507e-31,5.7314012562749036e-30,0.0,1.5674635288045944e-05,1.807322080726172e-09,1.7769556944263405e-05,9.8225942393118165e-08,9.5904515058322735e-24,1.4004568895877934e-11,4.2124799478394969e-17,1.0031389950023958e-05,2.9443653236403089e-21,7.7108017793141795e-22,3.5014349298749313e-23,1.7818577626039942e-17,3.9538501450792008e-14,1.2581628837643601e-23,5.0756330005036446e-19
3.086219993893821,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.2733071087516572,0.66997186319437174,7.5642299756292994e-14,0.0,1.7552339476395598e-16,3.3178250280499409e-34,6.4040807974018417e-33,0.0,5.7544937490796741e-31,5.7925872218794948e-30,0.0,1.5715269404022949e-05,1.8026480803679888e-09,1.784810833149075e-05,9.8490133819936519e-08,9.5655650377538657e-24,1.400592359358007e-11,4.2128874317790315e-17,1.0089886135827527e-05,2.9477164410360286e-21,7.7195538988178451e-22,3.505409221760229e-23,1.7911086620161042e-17,3.9644867867866009e-14,1.2582853026678506e-23,5.0896878649939595e-19
3.1078947071121807,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27330706830124052,0.66997172594125609,7.592291843089241e-14,0.0,1.7600587658827056e-16,3.3267771358012378e-34,6.4505527012759804e-33,0.0,5.8154911154067917e-31,5.8540117368659963e-30,0.0,1.5755724448890153e-05,1.798018626581651e-09,1.7926457178362378e-05,9.8753428148689303e-08,9.5409157532857439e-24,1.4007303253555233e-11,4.2133024242020754e-17,1.0148268442042575e-05,2.9510633433073196e-21,7.7282951470501904e-22,3.5093785770577729e-23,1.8003425900270639e-17,3.9750873010613589e-14,1.2584099551541314e-23,5.1036792447716857e-19
