Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),CH3X(55),C2H4(47),COX(50),O(29),H2OX(23),CHOX(53),acetyl(44),CO2X(24),C2H4X(215),C2H4X(70),HOCO(73)
4.601511418666084e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44016930825258266,0.07265417474495935,0.0056013406899650025,6.945258586213517e-06,0.0004625218644581651,0.0758617930894968,0.03394458743136207,3.707403287705458e-05,4.812762218073529e-10,0.0017985218943066899,5.459784319641882e-11,0.0005664849390791129,3.2982203819382726e-09,3.3617011132947044e-06,3.496877496567205e-09,1.7093012760441516e-10,7.885678046439143e-06,3.6751783112861045e-05,0.005188392013274913,3.4682806816129393e-06,0.0006303132675596893,2.9065735053715345e-10,2.5062728252527164e-09,1.2690218189168453e-07,1.3148637854957725e-07,0.00040815488851171097,0.004392973215165545,2.552218818342121e-07,0.001509900762727453,5.540108147281025e-09,5.81614034887617e-05,1.0453433439175178e-07,4.348364925887514e-06,2.0628050951265765e-08,1.5216640379092764e-10,1.5277271221989593e-10,1.3162738075747541e-11,4.12134026530813e-06,1.0308508246866342e-11,2.999975479018965e-13
4.60332404924008e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4401632442576571,0.0726424896904471,0.005598258199236305,6.944680358819301e-06,0.00046256391882271684,0.07588617490789894,0.033950726411234325,3.7065956035796216e-05,4.816864089041048e-10,0.0017983331171209963,5.461659412370085e-11,0.0005665261453189972,3.2998838535431413e-09,3.3595417368236637e-06,3.4977640122451915e-09,1.709442313789552e-10,7.8815461565564e-06,3.6796489103260556e-05,0.005187486067233618,3.4617128511947748e-06,0.0006304011722662362,2.901548306343666e-10,2.5046306704730168e-09,1.2705230726017807e-07,1.317007651139757e-07,0.0004087578491410493,0.004398788812362951,2.552637756678759e-07,0.0015103654886805629,5.539450328307494e-09,5.823215402513193e-05,1.0455179939982377e-07,4.346269167128765e-06,2.0629642420140265e-08,1.5221470321842148e-10,1.5278430333708486e-10,1.316110698241977e-11,4.126236215068733e-06,1.0320905642278145e-11,2.999943795595902e-13
4.6051366798140765e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44015717956243205,0.0726308066856819,0.005595177481989453,6.9441021627191845e-06,0.0004626059200962657,0.07591055170220369,0.03395686187440019,3.7057884882001645e-05,4.820966949981392e-10,0.001798144453891897,5.4635413273581554e-11,0.000566567335444429,3.3015518557508506e-09,3.3573838766243905e-06,3.4986501579218977e-09,1.709583140651809e-10,7.877416448092329e-06,3.684129049319483e-05,0.005186580281866713,3.4551631960592486e-06,0.0006304890380417565,2.8965363935611704e-10,2.502989757218472e-09,1.272025579769214e-07,1.3191526412812004e-07,0.00040936099693380384,0.004404604887932849,2.5530564184689095e-07,0.0015108300988263452,5.5387928675623176e-09,5.830305553773282e-05,1.0456925289099134e-07,4.34417434463208e-06,2.0631231437076672e-08,1.5226298529107965e-10,1.5279588251340086e-10,1.315947712230204e-11,4.131142619448067e-06,1.0333329433624413e-11,2.9999120040395823e-13
4.606949310388073e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4401511141697769,0.07261912573043776,0.005592098537174152,6.9435239979917445e-06,0.00046264786830636643,0.07593492347203608,0.033962993823003426,3.7049819412211393e-05,4.825070799918572e-10,0.001797955904577528,5.465430075937127e-11,0.0005666085094608545,3.3032243968654386e-09,3.3552275317073294e-06,3.4995359337190966e-09,1.7097237568328485e-10,7.873288920054582e-06,3.6886187463977744e-05,0.00518567465719009,3.4486316475868672e-06,0.0006305768649054935,2.8915377177457086e-10,2.5013500844492124e-09,1.2735293398386525e-07,1.3212987549150948e-07,0.0004099643315908199,0.004410421439314134,2.553474803892921e-07,0.0015112945931690174,5.538135764941191e-09,5.837410831350307e-05,1.0458669487290332e-07,4.342080458121342e-06,2.063281800352509e-08,1.523112500114524e-10,1.528074497651489e-10,1.3157848491300037e-11,4.136059498402133e-06,1.0345779670662872e-11,2.999880104436796e-13
4.608761940962069e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4401450480825606,0.07260744682448869,0.005589021363740692,6.942945864715242e-06,0.0004626897634805605,0.07595929021702037,0.033969122259186246,3.7041759622970116e-05,4.829175637876681e-10,0.001797767469136023,5.467325669450975e-11,0.0005666496673737133,3.304901485200012e-09,3.3530727010831783e-06,3.5004213397585083e-09,1.7098641625344172e-10,7.869163571450877e-06,3.693118019709584e-05,0.005184769193219613,3.442118137493649e-06,0.0006306646528766624,2.8865522300746763e-10,2.4997116511264107e-09,1.2750343522518116e-07,1.3234459910776947e-07,0.00041056785281287617,0.004416238463946357,2.5538929131368667e-07,0.0015117589717127875,5.537479020339267e-09,5.844531263965486e-05,1.0460412535318921e-07,4.339987507320253e-06,2.06344021209372e-08,1.52359497382128e-10,1.5281900510863744e-10,1.315622108534818e-11,4.140986871905754e-06,1.0358256403193672e-11,2.9998480968748166e-13
4.610574571536065e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.440138981303651,0.07259576996760875,0.005585945960639961,6.9423677629676305e-06,0.00046273160564637775,0.07598365193677988,0.033975247185089374,3.703370551082662e-05,4.833281462879893e-10,0.001797579147525512,5.469228119256606e-11,0.0005666908091884381,3.3065831290767867e-09,3.350919383762891e-06,3.501306376161799e-09,1.7100043579580847e-10,7.865040401288989e-06,3.697626887420839e-05,0.0051838638899711145,3.4356225978291266e-06,0.0006307524019744678,2.8815798818878993e-10,2.4980744562121e-09,1.276540616447133e-07,1.325594348789879e-07,0.00041117156030068454,0.0044220559592697195,2.5543107463847044e-07,0.00151222323446186,5.536822633651799e-09,5.8516668803673535e-05,1.0462154433947749e-07,4.3378954919523355e-06,2.0635983790763392e-08,1.5240772740573484e-10,1.528305485601478e-10,1.3154594900400229e-11,4.145924759952556e-06,1.0370759681063756e-11,2.999815981440519e-13
4.612387202110061e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44013291383591524,0.07258409515957198,0.005582872326823444,6.941789692826548e-06,0.000462773394831335,0.07600800863093715,0.03398136860285207,3.7025657072333825e-05,4.837388273952455e-10,0.0017973909397041219,5.471137436723833e-11,0.0005667319349104537,3.3082693368271177e-09,3.3487675787576773e-06,3.5021910430505937e-09,1.7101443433052426e-10,7.860919408576757e-06,3.702145367714708e-05,0.005182958747460392,3.4291449609743373e-06,0.000630840112218105,2.876620624568289e-10,2.4964384986690396e-09,1.2780481318342248e-07,1.3277438270343125e-07,0.00041177545375490455,0.004427873922725072,2.554728303815119e-07,0.0015126873814204325,5.536166604774504e-09,5.8588177093317206e-05,1.0463895183940655e-07,4.335804411740933e-06,2.0637563014451486e-08,1.5245594008481876e-10,1.5284208013592087e-10,1.3152969932420253e-11,4.150873182554938e-06,1.0383289554168565e-11,2.9997837582200197e-13
4.614199832684057e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4401268456822194,0.0725724224001525,0.005579800461243212,6.941211654369329e-06,0.0004628151310629369,0.07603236029911382,0.03398748651461201,3.701761430404865e-05,4.8414960701187e-10,0.001797202845629974,5.473053633235362e-11,0.0005667730445451785,3.3099601167914067e-09,3.3466172850790034e-06,3.503075340546465e-09,1.7102841187771051e-10,7.856800592322094e-06,3.7066734787915714e-05,0.0051820537657032125,3.4226851596397753e-06,0.0006309277836267397,2.871674410014364e-10,2.49480377746106e-09,1.279556897851413e-07,1.3298944248473688e-07,0.0004123795328761273,0.00443369235175391,2.555145585614228e-07,0.001513151412592698,5.53551093360241e-09,5.865983779661665e-05,1.0465634786059149e-07,4.3337142664092105e-06,2.0639139793451534e-08,1.5250413542197167e-10,1.5285359985220708e-10,1.315134617740184e-11,4.155832159744065e-06,1.0395846072444868e-11,2.9997514273001055e-13
4.616012463258053e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4401207768454287,0.0725607516891244,0.005576730362851929,6.940633647672995e-06,0.000462856814368676,0.07605670694093075,0.03399360092250544,3.700957720253208e-05,4.845604850403035e-10,0.001797014865261185,5.474976720186783e-11,0.000566814138098023,3.311655477319119e-09,3.3444685017385957e-06,3.5039592687709323e-09,1.7104236845747077e-10,7.852683951532973e-06,3.7112112388690354e-05,0.005181148944715314,3.416243126863442e-06,0.0006310154162195269,2.866741190317193e-10,2.4931702915528813e-09,1.281066913941208e-07,1.3320461412567116e-07,0.000412983797364874,0.004439511243798388,2.5555625919669394e-07,0.0015136153279828415,5.534855620030544e-09,5.873165120187508e-05,1.0467373241064342e-07,4.331625055680154e-06,2.0640714129212657e-08,1.5255231341986423e-10,1.5286510772523384e-10,1.314972363136006e-11,4.1608017115698406e-06,1.0408429285875565e-11,2.999718988767277e-13
4.617825093832049e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44011470732840785,0.07254908302626176,0.005573662030602856,6.940055672814268e-06,0.00046289844477603187,0.07608104855600792,0.03399971182866708,3.7001545764349024e-05,4.849714613829947e-10,0.0017968269985558683,5.4769067089865367e-11,0.0005668552155743917,3.313355426768846e-09,3.342321227748439e-06,3.5048428278454684e-09,1.71056304089891e-10,7.848569485217426e-06,3.7157586661818995e-05,0.005180244284512398,3.409818796008891e-06,0.0006311030100156161,2.861820917493998e-10,2.4915380399098743e-09,1.2825781795014836e-07,1.3341989752299354e-07,0.00041358824692161943,0.004445330596301297,2.5559793230499137e-07,0.0015140791275950441,5.5342006639546515e-09,5.880361759766761e-05,1.04691105497191e-07,4.329536779276574e-06,2.0642286023180306e-08,1.5260047408103255e-10,1.5287660377117622e-10,1.3148102290316282e-11,4.165781858100891e-06,1.0421039244493567e-11,2.9996864427069445e-13
4.619637724406045e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4401086371340202,0.0725374164113387,0.005570595463449843,6.9394777298695575e-06,0.0004629400223124723,0.07610538514396449,0.03400581923523015,3.699351998606839e-05,4.853825359424014e-10,0.0017966392454721294,5.478843611055917e-11,0.0005668962769796807,3.3150599735082165e-09,3.340175462120781e-06,3.505726017891501e-09,1.710702187950392e-10,7.844457192383574e-06,3.720315778982113e-05,0.0051793397851101364,3.403412100763199e-06,0.0006311905650341232,2.8569135441421397e-10,2.4899070214985077e-09,1.2840906939651675e-07,1.33635292580168e-07,0.00041419288124676926,0.004451150406706077,2.556395779049055e-07,0.001514542811433481,5.533546065269663e-09,5.887573727284114e-05,1.0470846712783597e-07,4.327449436921102e-06,2.064385547680276e-08,1.5264861740806004e-10,1.5288808800622555e-10,1.3146482150321564e-11,4.170772619424543e-06,1.0433675998371948e-11,2.999653789205386e-13
4.6214503549800415e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4401025662651284,0.07252575184412943,0.005567530660347333,6.9388998189149766e-06,0.00046298154700545244,0.07612971670441879,0.03401192314432638,3.6985499864262916e-05,4.857937086209883e-10,0.0017964516059680701,5.4807874378290396e-11,0.0005669373223192803,3.3167691259138746e-09,3.338031203868128e-06,3.5066088390304045e-09,1.710841125929657e-10,7.840347072039588e-06,3.724882595538809e-05,0.005178435446524173,3.3970229751350753e-06,0.0006312780812941534,2.8520190231181574e-10,2.4882772352861973e-09,1.285604456783205e-07,1.3385079920116012e-07,0.0004147977000406514,0.004456970672456817,2.556811960150924e-07,0.0015150063795023212,5.532891823870301e-09,5.894801051651432e-05,1.047258173101703e-07,4.325363028336192e-06,2.0645422491528143e-08,1.5269674340367982e-10,1.528995604465582e-10,1.3144863207451802e-11,4.175774015646804e-06,1.044633959762871e-11,2.9996210283488066e-13
4.623262985554038e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44009649472459417,0.07251408932440805,0.005564467620250356,6.938321940026333e-06,0.0004630230188824151,0.0761540432369883,0.03401802355808603,3.6977485395509263e-05,4.862049793212286e-10,0.001796264080001784,5.48273820075283e-11,0.0005669783515985727,3.318482892371566e-09,3.3358884520032506e-06,3.5074912913835047e-09,1.7109798550370313e-10,7.836239123193727e-06,3.729459134138261e-05,0.005177531268770113,3.3906513534529556e-06,0.0006313655588148095,2.847137307046487e-10,2.486648680240906e-09,1.2871194673399215e-07,1.3406641728093934e-07,0.00041540270300355716,0.004462791390998247,2.557227866529783e-07,0.0015154698318057278,5.532237939652353e-09,5.902043761807682e-05,1.0474315605181366e-07,4.323277553244129e-06,2.064698706879941e-08,1.5274485207041315e-10,1.5291102110828167e-10,1.3143245457784772e-11,4.180786066892344e-06,1.0459030092434001e-11,2.9995881602218795e-13
4.625075616128034e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4400904225152788,0.07250242885194878,0.005561406342114542,6.937744093279136e-06,0.0004630644379707911,0.07617836474128967,0.03402412047863786,3.696947657638787e-05,4.866163479456042e-10,0.0017960766675313576,5.484695911287013e-11,0.0005670193648229337,3.320201281276069e-09,3.333747205539183e-06,3.5083733750720815e-09,1.711118375472663e-10,7.832133344854305e-06,3.734045413083831e-05,0.005176627251863536,3.3842971703630045e-06,0.0006314529976151595,2.8422683491923044e-10,2.485021355331711e-09,1.2886357250591223e-07,1.342821467224358e-07,0.000416007889835709,0.004468612559775732,2.55764349837084e-07,0.0015159331683478581,5.5315844125106884e-09,5.9093018867189154e-05,1.047604833603561e-07,4.321193011367017e-06,2.0648549210062927e-08,1.5279294341081284e-10,1.529224700075263e-10,1.314162889742716e-11,4.185808793304479e-06,1.0471747532996998e-11,2.999555184910324e-13
4.62670698364463e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4400849569574506,0.07249193617695786,0.0055586526974064,6.937224058749761e-06,0.00046310167003874914,0.07620024979567415,0.034029604722200034,3.696227346679104e-05,4.869866633520851e-10,0.0017959080933122886,5.4864638004564196e-11,0.0005670562630023295,3.3217517904276585e-09,3.331821370023702e-06,3.5091669352838337e-09,1.7112428656156713e-10,7.828439999312269e-06,3.738181407272308e-05,0.005175813774185063,3.378593261817971e-06,0.0006315316594453643,2.837897157061909e-10,2.4835578138285774e-09,1.2900014228875185e-07,1.344763983558394e-07,0.00041655271494501117,0.004473851994516422,2.5580173324537363e-07,0.0015163500722633172,5.530996543296113e-09,5.915847402716811e-05,1.0477606816900113e-07,4.319317721346581e-06,2.0649953055609587e-08,1.5283621080550218e-10,1.529327639732556e-10,1.3140175006770978e-11,4.1903383910062905e-06,1.0483216309659277e-11,2.9995254155581043e-13
4.628338351161226e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44007949086231074,0.07248144515990174,0.005555900478280816,6.9367040503705025e-06,0.0004631388593901402,0.07622213077656964,0.03403508613953674,3.695507492814204e-05,4.873570579270526e-10,0.0017957396109603465,5.488237334855094e-11,0.0005670931481854885,3.323306056700704e-09,3.329896752364526e-06,3.5099601970638627e-09,1.711367187042203e-10,7.824748410354418e-06,3.7423253193480095e-05,0.005175000426816955,3.372903378652681e-06,0.0006316102899414478,2.833536227462452e-10,2.4820952671509945e-09,1.2913681300318162e-07,1.3467074003880963e-07,0.0004170976885268888,0.004479091790018178,2.5583909444404605e-07,0.0015167668824185294,5.530408963151695e-09,5.922405449305081e-05,1.0479164372851225e-07,4.317443186802193e-06,2.0651354930212884e-08,1.5287946417000252e-10,1.5294304843613932e-10,1.3138722073507665e-11,4.194876666634901e-06,1.0494706989760508e-11,2.999495559517319e-13
4.629969718677822e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44007402423194286,0.07247095580061581,0.005553149683977667,6.9361840681957866e-06,0.00046317600604493575,0.07624400768369496,0.03404056473219675,3.6947880957955894e-05,4.877275315994328e-10,0.0017955712204449621,5.4900165228636893e-11,0.0005671300203763146,3.3248640862337733e-09,3.3279733518427094e-06,3.510753160500481e-09,1.7114913398977972e-10,7.821058577257974e-06,3.7464771626896025e-05,0.005174187209770502,3.3672274738768694e-06,0.0006316888891172754,2.829185526699157e-10,2.4806337145491465e-09,1.292735846047596e-07,1.3486517169867303e-07,0.00041764281036268713,0.004484331944419995,2.5587643344634927e-07,0.001517183598816514,5.529821672000977e-09,5.9289760476561804e-05,1.0480721004442128e-07,4.315569407530906e-06,2.0652754834925085e-08,1.5292270350604476e-10,1.529533234078851e-10,1.3137270094832658e-11,4.199423634913441e-06,1.0506219609998356e-11,2.9994656168498393e-13
4.631601086194418e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44006855706843023,0.07246046809893551,0.00555040031373722,6.935664112279847e-06,0.0004632131100230991,0.0762658805167684,0.034046040501727895,3.694069155374993e-05,4.880980842981574e-10,0.0017954029217355594,5.49180137287121e-11,0.0005671668795787082,3.326425885171278e-09,3.3260511677394833e-06,3.5115458256819722e-09,1.7116153243278776e-10,7.817370499300212e-06,3.750636950686945e-05,0.005173374123056975,3.3615655007040457e-06,0.0006317674569867112,2.82484502142391e-10,2.4791731552740085e-09,1.294104570547297e-07,1.350596932666103e-07,0.00041818808023367485,0.004489572455861311,2.5591375026604306e-07,0.0015176002214602872,5.529234669766807e-09,5.9355592189602656e-05,1.0482276712223738e-07,4.313696383329666e-06,2.0654152770800193e-08,1.5296592881574693e-10,1.529635889002112e-10,1.3135819067967215e-11,4.203979310577215e-06,1.0517754207097024e-11,2.999435587618032e-13
4.6332324537110145e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44006308937385574,0.07244998205469623,0.0055476523668001225,6.935144182676726e-06,0.0004632501713445856,0.07628774927550769,0.034051513449676996,3.693350671304394e-05,4.884687159521633e-10,0.0017952347148015569,5.493591893275009e-11,0.0005672037257965641,3.327991459663505e-09,3.324130199336254e-06,3.512338192696587e-09,1.7117391404777517e-10,7.813684175758441e-06,3.754804696741087e-05,0.005172561166687622,3.35591741255046e-06,0.0006318459935636219,2.8205146780500005e-10,2.477713588576919e-09,1.2954743031017334e-07,1.3525430466632127e-07,0.00041873349792109055,0.0044948133224819884,2.5595104491586564e-07,0.001518016750352861,5.528647956372795e-09,5.942154984425176e-05,1.048383149674893e-07,4.311824113995304e-06,2.0655548738888222e-08,1.5300914010118646e-10,1.5297384492478346e-10,1.3134368990137321e-11,4.2085437083736976e-06,1.0529310817815962e-11,2.9994054718830505e-13
4.634863821227611e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44005762115030145,0.0724394976677334,0.00554490584240742,6.934624279440271e-06,0.0004632871900293424,0.07630961395963003,0.03405698357758996,3.69263264333601e-05,4.888394264903931e-10,0.001795066599612367,5.4953880924807634e-11,0.000567240559033773,3.329560815866755e-09,3.322210445914605e-06,3.5131302616325433e-09,1.7118627884926095e-10,7.80999960591004e-06,3.758980414264225e-05,0.005171748340673673,3.350283163033952e-06,0.0006319244988618283,2.8161944633048105e-10,2.476255013709691e-09,1.2968450432370628e-07,1.3544900582476234e-07,0.0004192790632061772,0.0045000545424222615,2.5598831740902886e-07,0.0015184331854972448,5.528061531742581e-09,5.948763365276434e-05,1.0485385358570621e-07,4.309952599324534e-06,2.0656942740240018e-08,1.5305233736382123e-10,1.5298409149326761e-10,1.3132919858568222e-11,4.213116843062523e-06,1.0540889478941527e-11,2.99937526970639e-13
