Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),H2OX(23),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),COX(50),CHOX(53),CH3X(55),C2H4X(215)
7.886804482125565e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44339004774973906,0.11003938842746676,0.02228221176706776,0.0,6.42815176598578e-06,0.0003559294263273568,0.00010611695763912456,9.510995309606457e-07,5.30225335866048e-16,0.0006651086443788504,3.6204586110296545e-14,0.00031663116252639333,3.732364804023256e-11,8.183349100884633e-09,6.020559942721629e-12,8.851467741849512e-14,1.8927515341352172e-06,2.1360112765335903e-09,0.007843802145086301,0.0009640506800236891,8.869995738991921e-05,2.0367580575316847e-07,3.6867309621840508e-09,1.2031335244623456e-08,3.091438974703819e-10,9.328081938820689e-12,1.2182709008442285e-07,1.3484783259275901e-05,3.4338014700093083e-09,6.847702399605207e-06,3.3751428219989483e-09,3.291394145074237e-10,1.990143966854393e-13,2.063681636105066e-09,1.0257793024233075e-10
7.907719401007227e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4433870953903585,0.1100364941805504,0.022280811603919697,0.0,6.479129021569004e-06,0.0003576541308072513,0.00010672263517529504,9.58015181015383e-07,5.35812683511885e-16,0.0006667124246988353,3.665692790104449e-14,0.00031693460153865694,3.760431644508277e-11,8.27607215986632e-09,6.061058017211875e-12,8.928964686429425e-14,1.9039482312969317e-06,2.1581279951314875e-09,0.007844470444634774,0.000966182310249105,8.881517370730129e-05,2.0439236264442837e-07,3.6953893652755793e-09,1.2059710122195496e-08,3.1155493342751093e-10,9.351674642738071e-12,1.2200618691248363e-07,1.3486994857255195e-05,3.447456580128208e-09,6.881755892217859e-06,3.4101043317436406e-09,3.3101597085157355e-10,2.00066684776551e-13,2.0686443028077737e-09,1.0381805135858834e-10
7.92863431988889e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4433841558104732,0.11003361028296377,0.022279411547529722,0.0,6.530357022753316e-06,0.00035938163383335086,0.00010732974922357001,9.649602102541242e-07,5.414413161373619e-16,0.000668315069889549,3.7113550836909026e-14,0.0003172366290765996,3.788623464636704e-11,8.369557483024766e-09,6.101678666858669e-12,9.006881312750033e-14,1.9151748384467534e-06,2.1804097287880615e-09,0.007845128041658964,0.000968312008692494,8.893019601376727e-05,2.051092350816988e-07,3.70404037723593e-09,1.2088064680263872e-08,3.1397760761998423e-10,9.375255112645866e-12,1.2218499290996392e-07,1.3489198167964727e-05,3.4611306172176964e-09,6.915866446887129e-06,3.4453268094453963e-09,3.3289696799209863e-10,2.0112169819308025e-13,2.073603440919077e-09,1.050694367688116e-10
7.949549238770552e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4433812288737495,0.11003073660223361,0.02227801159780861,0.0,6.581836243121149e-06,0.0003611119286875651,0.00010793829863803281,9.719346384015574e-07,5.471114105301056e-16,0.0006699165788512139,3.757448148447012e-14,0.0003175372518708513,3.816940364191044e-11,8.463808848537422e-09,6.142421726808886e-12,9.085218424608307e-14,1.9264313158005623e-06,2.202857202501041e-09,0.007845775070712225,0.0009704397762428772,8.904502522369717e-05,2.0582642083602567e-07,3.7126839932669037e-09,1.2116398900137195e-08,3.1641194120581417e-10,9.398823367549595e-12,1.223635099841963e-07,1.3491393307938193e-05,3.474823571411712e-09,6.950033924370904e-06,3.4808114022976428e-09,3.3478240234538537e-10,2.0217943752933354e-13,2.078559046886796e-09,1.0633215281723088e-10
7.991379076533877e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44337541239294326,0.11002501936982514,0.02227521201802043,0.0,6.685550231406918e-06,0.0003645808671242886,0.00010915969899527195,9.859717689627229e-07,5.585766929729752e-16,0.0006731161837430188,3.8509372484483315e-14,0.0003181343099913301,3.8739497945002236e-11,8.654624840853895e-09,6.224274418467946e-12,9.243157311455522e-14,1.9490337215353156e-06,2.248252272707403e-09,0.007847037954697203,0.0009746895222032636,8.927410797513747e-05,2.0726172341604842e-07,3.7299490186580054e-09,1.2173006251484144e-08,3.213156709810954e-10,9.445923304858428e-12,1.2271968481283642e-07,1.3495759523673918e-05,3.5022661901493557e-09,7.018539093244766e-06,3.552571526382714e-09,3.385665683966072e-10,2.0430309624515875e-13,2.088459648359467e-09,1.0889184292379148e-10
8.02902593052087e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4433702194666693,0.11001990750740144,0.022272692760141266,0.0,6.779756723724877e-06,0.00036771239284861667,0.00011026385682700641,9.987059230572794e-07,5.690390248821184e-16,0.000675991931432997,3.936577451302217e-14,0.00031866692494667226,3.925687029048859e-11,8.829017089116725e-09,6.298358831455836e-12,9.386748398351786e-14,1.9694776418522084e-06,2.2896819507151168e-09,0.0078481397234041,0.0009785076987622245,8.947963108648593e-05,2.0855454506892746e-07,3.745462200563127e-09,1.2223883127444117e-08,3.2576911430793333e-10,9.488271649673988e-12,1.2303927245167378e-07,1.3499662270057758e-05,3.5270291384977e-09,7.080387034308743e-06,3.618063597411051e-09,3.4198745732285986e-10,2.062237173206291e-13,2.097358074840559e-09,1.1123498330071754e-10
8.066672784507862e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44336506546051063,0.11001482676285616,0.02227017384652102,0.0,6.874784491796069e-06,0.00037085286067351766,0.00011137264754079554,1.0115356239876782e-06,5.796384533266093e-16,0.0006788639811352982,4.023654944557443e-14,0.00031919509175731386,3.9778310161726835e-11,9.005950267331816e-09,6.3728372923983614e-12,9.531714279816132e-14,1.990017718847501e-06,2.3316599252561697e-09,0.0078492092685434,0.0009823196329012227,8.968454245766324e-05,2.0984834753308318e-07,3.7609513478574715e-09,1.2274693825621336e-08,3.302606612146362e-10,9.530580682540889e-12,1.233579520520183e-07,1.3503540195990974e-05,3.5518532115964176e-09,7.142417261896738e-06,3.68442280008423e-09,3.454226674416315e-10,2.0815317878973446e-13,2.1062450035417395e-09,1.1361587325874783e-10
8.104319638494855e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44335994963890635,0.11000977642233083,0.022267655276670018,0.0,6.970636266286805e-06,0.000374002232249854,0.00011248606454098426,1.024460977019283e-06,5.903760180336604e-16,0.000681732326828127,4.1121854379166145e-14,0.00031971884853661405,4.0303822931913596e-11,9.185446561635106e-09,6.447708841737251e-12,9.678059580940157e-14,2.0106537173245523e-06,2.374190442831405e-09,0.007850247315766966,0.0009861253296903649,8.988884716592438e-05,2.1114311806869176e-07,3.776416434778405e-09,1.2325438243822605e-08,3.347904335902341e-10,9.572850490885127e-12,1.236757335246338e-07,1.3507393860422417e-05,3.576738341868182e-09,7.204628981313653e-06,3.751655853879725e-09,3.4887217811879044e-10,2.100914834822678e-13,2.115120415013289e-09,1.1603490484630337e-10
8.141966492481848e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4433548712827289,0.11000475578817863,0.02226513705010706,0.0,7.067314768809247e-06,0.0003771604694648993,0.0001136041012530824,1.0374820846075086e-06,6.012527612508464e-16,0.0006845969626017912,4.2021847022088366e-14,0.00032023823307334744,4.0833413846037256e-11,9.367528200450832e-09,6.522972520456866e-12,9.825788908641009e-14,2.031385401195754e-06,2.417277754962554e-09,0.007851254574418131,0.0009899247941714754,9.009255021768159e-05,2.1243884401068056e-07,3.7918574361976165e-09,1.2376116281803732e-08,3.3935855288853306e-10,9.615081156195551e-12,1.239926264653196e-07,1.3511223791827158e-05,3.6016844591767017e-09,7.2670214028060785e-06,3.819769486238785e-09,3.5233596878447937e-10,2.1203863405969532e-13,2.1239842901678898e-09,1.1849247157022906e-10
8.179613346468841e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4433498296889117,0.10999976417859783,0.022262619166359233,0.0,7.164822711932287e-06,0.00038032753444021763,0.00011472675112205283,1.050599046409848e-06,6.122697277434549e-16,0.0006874578826579139,4.2936685686538485e-14,0.00032075328283452014,4.1367088021479574e-11,9.552217453682804e-09,6.598627370090491e-12,9.974906851664323e-14,2.0522125334964723e-06,2.4609261180586487e-09,0.00785223173789864,0.0009937180313601625,9.029565654993858e-05,2.1373551276841744e-07,3.807274327616344e-09,1.2426727841255946e-08,3.439651401288354e-10,9.657272754376995e-12,1.2430864017029692e-07,1.351503049008664e-05,3.626691490973359e-09,7.329593741518102e-06,3.888770432354927e-09,3.558140189278913e-10,2.1399463302188176e-13,2.1328366102781943e-09,1.2098896838182614e-10
8.217260200455834e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4433448241700862,0.10999480092727411,0.022260101624961712,0.0,7.263162799192614e-06,0.00038350338952957325,0.00011585400761070637,1.0638119592979493e-06,6.234279647918843e-16,0.0006903150813086449,4.3866529281229973e-14,0.0003212640349681572,4.1904850448620714e-11,9.739536631907611e-09,6.674672432729686e-12,1.0125417980585196e-13,2.0731348763989046e-06,2.505139793283103e-09,0.007853179484027235,0.0009975050462477707,9.049817103168522e-05,2.150331118254225e-07,3.822667085160603e-09,1.2477272825792253e-08,3.4861031589667454e-10,9.699425356095507e-12,1.2462378365098905e-07,1.3518814428262182e-05,3.6517593624404374e-09,7.392345217447774e-06,3.958665434963506e-09,3.5930630809237026e-10,2.159594827138396e-13,2.1416773569743754e-09,1.2352479166286399e-10
8.254907054442827e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44333985405422516,0.10998986538303025,0.022257584425457607,0.0,7.362337725105935e-06,0.0003866879973168688,0.00011698586419819508,1.0771209173697455e-06,6.347285221890787e-16,0.0006931685529758709,4.4811537303972746e-14,0.00032177052630606544,4.244670599144666e-11,9.929508085569843e-09,6.751106751036419e-12,1.0277326847807358e-13,2.0941521912258284e-06,2.549923046421461e-09,0.007854098475390214,0.0010012858438032254,9.070009846525423e-05,2.16331628739066e-07,3.8380356855765766e-09,1.252775114093392e-08,3.5329420034455016e-10,9.741539027115459e-12,1.249380656481675e-07,1.3522576054268804e-05,3.676887996629573e-09,7.455275055404212e-06,4.029461244132353e-09,3.628128158708177e-10,2.1793318533242534e-13,2.150506512241662e-09,1.2610033921157337e-10
8.29255390842982e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4433349186842967,0.1099849569094845,0.02225506756739775,0.0,7.4623501751783675e-06,0.0003898813206141149,0.00011812231437860304,1.0905260119616282e-06,6.461724522380084e-16,0.0006960182921904288,4.577186983422381e-14,0.0003222727933665692,4.299265938815943e-11,1.0122154204179298e-08,6.827929368257991e-12,1.0430637987560636e-13,2.11526423846426e-06,2.595280147749845e-09,0.007854989359683972,0.001005060428974774,9.090144358764123e-05,2.176310511402077e-07,3.853380106225875e-09,1.2578162694096863e-08,3.580169131926599e-10,9.78361382860218e-12,1.2525149464511975e-07,1.3526315792451774e-05,3.7020773145879952e-09,7.518382484965325e-06,4.101164617053494e-09,3.6633352190140123e-10,2.1991574293220474e-13,2.1593240584178974e-09,1.2871601022862156e-10
8.330200762416812e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44333001741792466,0.109980074884716,0.022252551050340554,0.0,7.56320282591796e-06,0.0003930833224594244,0.00011926335165962708,1.1040273316606752e-06,6.577608097491917e-16,0.0006988642935913173,4.6747687525610255e-14,0.00032277087235722064,4.354271525178997e-11,1.0317497415510317e-08,6.905139328244586e-12,1.0585355915896939e-13,2.136470777779012e-06,2.6412153719040787e-09,0.007855852770049796,0.0010088288066916259,9.110221107178917e-05,2.1893136673286386e-07,3.8687003250807285e-09,1.2628507394577855e-08,3.6277857372964995e-10,9.825649817417226e-12,1.2556407888031096e-07,1.3530034045072277e-05,3.727327235482023e-09,7.5816667404361456e-06,4.173782317835941e-09,3.698684058635402e-10,2.2190715743133297e-13,2.1681299781910627e-09,1.3137220530307273e-10
8.367847616403805e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.443325149627057,0.10997521870093852,0.022250034873851816,0.0,7.664898344846376e-06,0.0003962939661150372,0.00012040896956134286,1.1176249623169138e-06,6.694946520382627e-16,0.0007017065519249107,4.7739151598425265e-14,0.00032326479917748404,4.4096878070813455e-11,1.0515560184803159e-08,6.982735675469254e-12,1.0741485130684849e-13,2.1577715680261493e-06,2.6877329977494867e-09,0.007856689325401164,0.0010125909818654987,9.13024055278391e-05,2.2023256329387712e-07,3.883996320719428e-09,1.2678785153541025e-08,3.6757930081336785e-10,9.867647046416514e-12,1.2587582635958368e-07,1.3533731193707015e-05,3.752637676718317e-09,7.64512706080775e-06,4.247321117299578e-09,3.73417447474153e-10,2.23907430617701e-13,2.176924254596804e-09,1.3406932639833275e-10
8.405494470390798e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44332031469764194,0.10997038776418057,0.022247519037504583,0.0,7.767439390510684e-06,0.0003995132150653689,0.00012155916161505185,1.1313189870556393e-06,6.813750389235808e-16,0.0007045450620441729,4.874642383209849e-14,0.0003237546094213965,4.465515220976697e-11,1.0716365013967554e-08,7.0607174550500976e-12,1.0899030111603033e-13,2.17916636726635e-06,2.7348373082513706e-09,0.00785749963074373,0.001016346959392082,9.150203150434856e-05,2.2153462867251545e-07,3.899268072321627e-09,1.272899588400421e-08,3.724192128716011e-10,9.909605564707704e-12,1.2618674486739325e-07,1.3537407600566844e-05,3.778008554051835e-09,7.708762689716727e-06,4.321787792770102e-09,3.7698062648415467e-10,2.2591656415399928e-13,2.1857068710159596e-09,1.3680777683808275e-10
8.443141324377791e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4433155120293116,0.10996558149397373,0.02224500354087898,0.0,7.87082861249528e-06,0.0004027410330150866,0.00012271392136220494,1.1451094862897634e-06,6.934030327238873e-16,0.0007073798189078715,4.976966655764145e-14,0.00032424033838020184,4.521754190986935e-11,1.0919934440788399e-08,7.139083712774531e-12,1.1057995320132516e-13,2.2006549327781543e-06,2.7825325903461967e-09,0.007858284277488052,0.0010200967441524084,9.170109348947801e-05,2.2283755079010395e-07,3.914515559663509e-09,1.2779139500825063e-08,3.7729842790283634e-10,9.95152541789796e-12,1.264968419776081e-07,1.3541063609737503e-05,3.803439781691436e-09,7.77257287540524e-06,4.397189127875058e-09,3.805579226751938e-10,2.279345595826928e-13,2.1944778111720885e-09,1.3958796129220027e-10
8.480788178364784e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44331074103507256,0.10996079932304706,0.02224248838356201,0.0,7.975068651433938e-06,0.0004059773838872104,0.00012387324235339987,1.1589965377322164e-06,7.05579698256007e-16,0.000710210817579795,5.080904265006906e-14,0.00032472202104496205,4.578405128964331e-11,1.1126291038133676e-08,7.217833495125509e-12,1.1218385199547965e-13,2.222237021071123e-06,2.8308231348134364e-09,0.007859043843755338,0.0010238403410141505,9.189959591214662e-05,2.241413176396816e-07,3.929738763113255e-09,1.2829215920687555e-08,3.8221706347703404e-10,9.993406648361505e-12,1.2680612506404864e-07,1.354469954834606e-05,3.8289312724064016e-09,7.836556870681562e-06,4.473531912340961e-09,3.8414931585661093e-10,2.2996141833180247e-13,2.2032370591289747e-09,1.4241028576267095e-10
8.518435032351777e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4433060011410038,0.10995604069702922,0.022239973565147477,0.0,8.08016213902196e-06,0.0004092222318212382,0.00012503711814744762,1.1729802164083784e-06,7.179061028325935e-16,0.0007130380532279686,5.186471552079812e-14,0.00032519969210914265,4.635468434553959e-11,1.1335457413164626e-08,7.2969658493096e-12,1.13802041749081e-13,2.2439123878988823e-06,2.8797132361481104e-09,0.007859778894676251,0.0010275777548328369,9.209754314315844e-05,2.2544591728556425e-07,3.944937663626437e-09,1.2879225062088421e-08,3.8717523673637005e-10,1.003524929545727e-11,1.2711460131002003e-07,1.3548315727657729e-05,3.854482937617954e-09,7.900713932881208e-06,4.550822941791525e-09,3.877547858626134e-10,2.3199714171925457e-13,2.2119845992881464e-09,1.4527515756949183e-10
8.55608188633877e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.443301291785961,0.10995130507415679,0.022237459085235757,0.0,8.186111698028396e-06,0.00041247554117129656,0.0001262055423105047,1.187060594668554e-06,7.303833162599224e-16,0.0007158615211238733,5.2936849110023805e-14,0.00032567338597117485,4.692944495256298e-11,1.1547456206548177e-08,7.376479823286719e-12,1.1543456653045306e-13,2.2656807882720716e-06,2.929207192434034e-09,0.007860489982683029,0.0010313089904529988,9.229493949629999e-05,2.267513378629422e-07,3.9601122427411326e-09,1.2929166845323125e-08,3.921730643959931e-10,1.0077053395727193e-11,1.2742227771743883e-07,1.3551912444106306e-05,3.8800946874879836e-09,7.965043323828533e-06,4.629069017546932e-09,3.913743125496546e-10,2.3404173095678964e-13,2.2207204163864e-09,1.4818298533656677e-10
8.593728740325762e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44329661242128815,0.10994659192498923,0.02223494494343372,0.0,8.292919942308455e-06,0.0004157372765043136,0.0001273785084152669,1.2012377422004848e-06,7.43012410835726e-16,0.0007186812166416647,5.4025607879075165e-14,0.0003261431367369941,4.750833686490021e-11,1.1762310091671723e-08,7.45637446580143e-12,1.1708147022554598e-13,2.2875419764711798e-06,2.9793093052177435e-09,0.007861177647795002,0.0010350340527092465,9.249178922940978e-05,2.280575675775345e-07,3.975262482573438e-09,1.2979041192472416e-08,3.9721066274482744e-10,1.0118818983141794e-11,1.2772916111595348e-07,1.3555489980261488e-05,3.905766431013022e-09,8.029544309798843e-06,4.7082769464242575e-09,3.950078757939976e-10,2.360951871555818e-13,2.229444495493296e-09,1.5113417897759712e-10
8.631375594312755e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4432919625105354,0.1099419007321306,0.022232431139354525,0.0,8.400589476815882e-06,0.000419007402598216,0.00012855601004022217,1.2155117260418939e-06,7.557944613470793e-16,0.0007214971352573963,5.5131156802750525e-14,0.00032660897822255465,4.8091363716549617e-11,1.1980041773860205e-08,7.536648826415636e-12,1.1874279653781985e-13,2.3094957060592855e-06,3.0300238793830926e-09,0.00786184241789774,0.0010387529464272783,9.268809654542151e-05,2.2936459470512361e-07,3.990388365812959e-09,1.3028848027388905e-08,4.022881476463169e-10,1.0160546089285978e-11,1.2803525817100854e-07,1.35590486057374e-05,3.931498076101437e-09,8.094216161480994e-06,4.788453540538955e-09,3.986554554894626e-10,2.3815751133005995e-13,2.2381568220086765e-09,1.541291496819672e-10
