Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),H2OX(23),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),CH3X(55),C2H4(47),COX(50),O(29),CHOX(53),acetyl(44),C2H4X(215),C2H6X(52),C2H4X(70),CH4OX(63)
1.5446253756649139e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4426870210982501,0.10921497100084052,0.021770442537998102,0.0,4.840156517756003e-05,0.0011187501300374927,0.00041102608680779245,5.386109020443998e-06,6.756182685457464e-15,0.0011734724859949674,7.216326509878993e-13,0.00036646490523875656,2.250310561145716e-10,3.3737339287961924e-07,2.7232476606691882e-11,7.044679561715234e-13,1.8263119792637443e-05,2.6961950918738674e-08,0.007844936666293335,0.0016165477628027536,0.00012202145494196289,4.7041272450502404e-07,6.355474728141047e-09,2.1010548696179304e-08,2.260425550660019e-09,1.717675098757953e-11,1.7503851250188392e-07,1.406062594733939e-05,9.50681537111257e-09,2.1989507665510984e-05,3.63533583025689e-09,4.263695421477157e-08,1.2729404727003675e-09,7.178204636331708e-06,7.591847694407915e-13,1.206969524582577e-12,1.888637917608879e-09,1.4636478263068283e-08,7.605798804480541e-15,3.73712812566645e-12
1.547379104096691e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44268511579971187,0.10921217586135686,0.021768617837514645,0.0,4.8637305042731514e-05,0.0011219406488455486,0.00041241965662467165,5.408912529467413e-06,6.800642022602556e-15,0.0011750478607952233,7.269348552559332e-13,0.00036654260631951546,2.260105054212854e-10,3.393423782507489e-07,2.7330990977969813e-11,7.080722027962922e-13,1.830805115957803e-05,2.713512448145239e-08,0.007844712497141432,0.0016185101636412161,0.00012212225748593205,4.713743405971398e-07,6.363473954583797e-09,2.1038331339757004e-08,2.2713229034585514e-09,1.7202826314943767e-11,1.7520263608444467e-07,1.4062130514637343e-05,9.53257825764016e-09,2.2052991857207178e-05,3.640200730091054e-09,4.2910871162043836e-08,1.2772509998844987e-09,7.187976012728385e-06,7.618742602947682e-13,1.2126875847719587e-12,1.902370534842668e-09,1.4698885768021652e-08,7.654617080136543e-15,3.758923337738615e-12
1.5501328325284683e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4426832135355704,0.10920938081629951,0.02176679329956175,0.0,4.887372068534019e-05,0.0011251334867903747,0.00041381506513242793,5.431758573719581e-06,6.845309895526403e-15,0.0011766213579705235,7.32263650692253e-13,0.0003666198948062982,2.2699188395572227e-10,3.4131849184321973e-07,2.7429636684974693e-11,7.116871273027013e-13,1.835298145068356e-05,2.7309045137652533e-08,0.007844488177984216,0.0016204697417158936,0.00012222295361600768,4.7233566964133546e-07,6.371461630359368e-09,2.106608051674428e-08,2.2822509940013044e-09,1.72288852628613e-11,1.753666161784414e-07,1.4063633324607192e-05,9.55836458518834e-09,2.2116522815099986e-05,3.6450597960275418e-09,4.3185970142790866e-08,1.2815671935257679e-09,7.1977248211632655e-06,7.645683776406168e-13,1.2184201020451261e-12,1.9161728013888773e-09,1.4761410887960579e-08,7.703645737030437e-15,3.7807973530011634e-12
1.5528865609602456e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44268131430047947,0.1092065858632584,0.021764968924132436,0.0,4.911081254041083e-05,0.0011283286383797443,0.00041521231008703806,5.454647071746856e-06,6.8901868992219944e-15,0.0011781929790928853,7.37619096312656e-13,0.0003666967733748693,2.279751884104486e-10,3.4330174050753184e-07,2.752841354243537e-11,7.153127348847446e-13,1.839791053764134e-05,2.7483714327433895e-08,0.007844263712034583,0.0016224264989447004,0.0001223235436432829,4.7329670986098327e-07,6.379437766725107e-09,2.1093796254924708e-08,2.2932098404635982e-09,1.725492785342158e-11,1.755304533398638e-07,1.4065134394558235e-05,9.584174323235671e-09,2.2180100427468687e-05,3.6499130330673643e-09,4.3462253436482384e-08,1.2858890466739842e-09,7.207451089903291e-06,7.672671202619281e-13,1.2241670734675077e-12,1.9300448974644792e-09,1.4824053399563272e-08,7.752885179598216e-15,3.802750246735769e-12
1.555364916548845e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.442679607574361,0.10920407048224169,0.021763327125197816,0.0,4.932477372960001e-05,0.0011312062484499846,0.0004164713988551439,5.4752829504891125e-06,6.930755501646231e-15,0.0011796058353800844,7.424618319119474e-13,0.00036676561580420983,2.2886180634150014e-10,3.450927704203079e-07,2.7617424695151507e-11,7.18584919997125e-13,1.8438345580711998e-05,2.764155778259431e-08,0.00784406156978531,0.001624185170212346,0.0001224139842058451,4.741613976513742e-07,6.386606432576743e-09,2.1118711852123595e-08,2.303099113541294e-09,1.7278352214213386e-11,1.7567778503944347e-07,1.4066483884046891e-05,9.607423078261335e-09,2.2237360076112265e-05,3.6542759668392456e-09,4.371192286904205e-08,1.2897835476465915e-09,7.216185483807271e-06,7.696999420781388e-13,1.2293517035735224e-12,1.9425896369820796e-09,1.488053184491394e-08,7.797381233333714e-15,3.82257535404157e-12
1.5578432721374446e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44267790329366535,0.10920155517215394,0.02176168545789618,0.0,4.953928331604542e-05,0.0011340857241556516,0.00041773197169600704,5.495953091051599e-06,6.971494417139429e-15,0.0011810171744921483,7.473262445914029e-13,0.00036683413027981484,2.2974997916011645e-10,3.4688959019207303e-07,2.77065417959473e-11,7.218657663008762e-13,1.8478779452064844e-05,2.7800009760494513e-08,0.007843859313462254,0.0016259415595459086,0.00012250433930060303,4.7502584877174767e-07,6.393765768869551e-09,2.114360040679448e-08,2.31301332669219e-09,1.7301763360088772e-11,1.758250018149233e-07,1.4067831990611899e-05,9.630690748902209e-09,2.2294657343691073e-05,3.6586341869272052e-09,4.3962555094065916e-08,1.2936826221375533e-09,7.2249016643751045e-06,7.721365084611907e-13,1.2345480369077186e-12,1.9551912153657084e-09,1.4937105032752515e-08,7.842048644266437e-15,3.842464467751561e-12
1.560321627726044e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4426762014546064,0.10919903993133524,0.021760043922222087,0.0,4.975434161281885e-05,0.0011369670615264207,0.0004189940269778198,5.516657433700493e-06,7.012404080808105e-15,0.0011824269975828966,7.52212377003403e-13,0.00036690231871688655,2.30639704438667e-10,3.486922047306258e-07,2.7795764711013956e-11,7.251552774950293e-13,1.851921205920171e-05,2.795907130555555e-08,0.007843656945299576,0.001627695668342979,0.00012259460915125804,4.75890061939318e-07,6.400915783845511e-09,2.1168461939324e-08,2.3229524929812618e-09,1.7325161307654886e-11,1.7597210406707282e-07,1.4069178726734518e-05,9.653977312993544e-09,2.2351992149459116e-05,3.6629876970009827e-09,4.4214151764731394e-08,1.2975862650934614e-09,7.233599652504932e-06,7.745768185391739e-13,1.2397560712163694e-12,1.96784976361101e-09,1.499377279928375e-08,7.88688770570565e-15,3.862417641793743e-12
1.5627999833146436e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4426745020534319,0.1091965247581555,0.02175840251816998,0.0,4.996994893171317e-05,0.001139850256602458,0.00042025756307006946,5.5373959185922305e-06,7.053484928186369e-15,0.0011838353058085647,7.571202716825163e-13,0.0003669701830195768,2.3153097974439718e-10,3.505006189165862e-07,2.7885093306935662e-11,7.284534572511304e-13,1.8559643309951143e-05,2.8118743460483443e-08,0.007843454467498408,0.0016294474980009597,0.00012268479398054003,4.767540358783125e-07,6.408056485757094e-09,2.1193296470138965e-08,2.3329166254132946e-09,1.734854606699242e-11,1.7611909220211334e-07,1.4070524104846161e-05,9.67728274840106e-09,2.2409364412889074e-05,3.6673365007376276e-09,4.446671453150238e-08,1.3014944714651175e-09,7.242279469184649e-06,7.770208711946555e-13,1.2449758042024338e-12,1.980565412591161e-09,1.5050534980404436e-08,7.931898710471653e-15,3.88243492979606e-12
1.565278338903243e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44267280508642304,0.1091940096510136,0.021756761245734203,0.0,5.0186105583243913e-05,0.001142735305434383,0.0004215225783435405,5.558168485774455e-06,7.094737395235632e-15,0.0011852421003277786,7.620499710450849e-13,0.000367037725081048,2.3242380263946882e-10,3.523148376034181e-07,2.7974527450688e-11,7.317603092132956e-13,1.8600073112467288e-05,2.8279027266266352e-08,0.007843251882227323,0.0016311970499170712,0.00012277489401024436,4.776177693084874e-07,6.415187882868158e-09,2.1218104019714624e-08,2.3429057369464737e-09,1.737191766201423e-11,1.7626596661173e-07,1.4071868137348467e-05,9.70060703299587e-09,2.2466774053671323e-05,3.671680601821709e-09,4.472024504212375e-08,1.3054072362073827e-09,7.250941135490868e-06,7.79468665734111e-13,1.250207233559001e-12,1.9933382930561438e-09,1.5107391411706035e-08,7.97708195091205e-15,3.9025163850877294e-12
1.567508858932983e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44267127989427957,0.10919174610974816,0.021755284213069194,0.0,5.038111650463881e-05,0.0011453334310886254,0.00042266235544410934,5.576892886959248e-06,7.132011711064832e-15,0.0011865069221355647,7.665053784372737e-13,0.0003670982389760203,2.3322866441498094e-10,3.5395260125933277e-07,2.805510831382969e-11,7.347438937052242e-13,1.8636458620843392e-05,2.8423806511941014e-08,0.007843069465363041,0.001632769700326916,0.00012285591171587405,4.78394922711691e-07,6.42159819150197e-09,2.124040776231987e-08,2.3519173051097067e-09,1.7392940853772258e-11,1.7639805667499768e-07,1.4073076626312856e-05,9.721614986939722e-09,2.2518474621810563e-05,3.675586275080478e-09,4.4949251282342086e-08,1.3089326177160603e-09,7.258721134087661e-06,7.816748793669014e-13,1.2549255184198546e-12,2.004882926359168e-09,1.5158642647654426e-08,8.017894370037173e-15,3.920644601716154e-12
1.5695163269597487e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4426699089023766,0.10918970896632302,0.021753954974814037,0.0,5.0557007174000276e-05,0.0011476730229005305,0.0004236891771340261,5.593768373875087e-06,7.165678015900766e-15,0.0011876442149500153,7.705304006370124e-13,0.0003671524807450036,2.3395410862949605e-10,3.554306146923066e-07,2.812770401624902e-11,7.374351303532136e-13,1.8669204457058977e-05,2.855453277682389e-08,0.007842905218506453,0.001634183510054779,0.00012292876920846338,4.790941925683385e-07,6.427361035953872e-09,2.1260462471387022e-08,2.360045032393727e-09,1.7411852627033553e-11,1.7651685948882264e-07,1.4074163350448715e-05,9.740535170911353e-09,2.2565030915214194e-05,3.679098128976242e-09,4.5156029238463455e-08,1.312108611447634e-09,7.265710590240425e-06,7.836630618027465e-13,1.2591800720333104e-12,2.0153129010981346e-09,1.520483381949374e-08,8.054745206769795e-15,3.937004504248956e-12
1.5715237949865145e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44266853950102514,0.10918767186347199,0.02175262582290192,0.0,5.0733258808430264e-05,0.001150013823973619,0.0004247169664222117,5.610666115232517e-06,7.199457696955114e-15,0.0011887805166894492,7.745698039173513e-13,0.0003672065144218967,2.346805638663566e-10,3.569124449989669e-07,2.8200368733353786e-11,7.401320632252541e-13,1.8701949180846588e-05,2.8685662191089787e-08,0.007842740904890276,0.0016355958278398584,0.0001230015714552775,4.797933023739626e-07,6.433117790253283e-09,2.1280499514587398e-08,2.368189171299775e-09,1.7430755790196047e-11,1.7663558839425753e-07,1.407524921362608e-05,9.75946768260717e-09,2.2611611589815617e-05,3.6826069040363566e-09,4.53634450521261e-08,1.3152875869698399e-09,7.272688175693801e-06,7.856536976133636e-13,1.2634422953832197e-12,2.0257806574840425e-09,1.5251086535565138e-08,8.091709565524784e-15,3.953406600776964e-12
1.5735312630132803e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44266717168831116,0.10918563480039827,0.021751296757329626,0.0,5.090987157050288e-05,0.0011523558322289263,0.0004257457224453357,5.627586078965533e-06,7.233350986734893e-15,0.0011899158279740916,7.786236105911321e-13,0.0003672603409919632,2.3540802882040615e-10,3.583980947065714e-07,2.82731023951943e-11,7.428346942055083e-13,1.873469274401655e-05,2.8817195304646896e-08,0.007842576525606512,0.0016370066544243167,0.00012307431857236964,4.804922514586943e-07,6.438868458811818e-09,2.1300518902874033e-08,2.376349728597172e-09,1.7449650352149647e-11,1.7675424360039445e-07,1.407633422235046e-05,9.778412510329672e-09,2.2658216603349632e-05,3.6861126022326364e-09,4.557149959376416e-08,1.318469541609694e-09,7.2796539018146995e-06,7.876467863449876e-13,1.2677121871645117e-12,2.0362862647628386e-09,1.5297400707920127e-08,8.128787600729616e-15,3.969850919065601e-12
1.575538731040046e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44266580546233436,0.10918359777631673,0.021749967778093886,0.0,5.1086845622245545e-05,0.001154699045591908,0.0004267754443406308,5.644528232963135e-06,7.267358117930316e-15,0.0011910501494251501,7.826918429195033e-13,0.000367313961435856,2.3613650218437844e-10,3.5988756633073237e-07,2.83459049319864e-11,7.455430251664317e-13,1.8767435098517303e-05,2.8949132666657396e-08,0.007842412081734054,0.0016384159905502283,0.00012314701067539033,4.811910391543527e-07,6.444613046045255e-09,2.1320520647217705e-08,2.3845267110327233e-09,1.7468536320301048e-11,1.768728253177617e-07,1.4077418383107196e-05,9.79736964238786e-09,2.2704845913643127e-05,3.6896152255398723e-09,4.5780193732631594e-08,1.321654472696015e-09,7.286607780006226e-06,7.896423274458925e-13,1.271989746059123e-12,2.046829792125982e-09,1.5343776248483917e-08,8.165979466600288e-15,3.986337486752076e-12
1.5775461990668119e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4426644408212076,0.10918156079045378,0.02174863888519138,0.0,5.126418112513963e-05,0.001157043461992426,0.0004278061312458926,5.661492545069659e-06,7.301479323414693e-15,0.0011921834816648027,7.867745231117788e-13,0.0003673673767296387,2.3686598264891213e-10,3.613808623754255e-07,2.8418776274110822e-11,7.482570579687935e-13,1.8800176196435117e-05,2.908147482553671e-08,0.007842247574338839,0.0016398238369595807,0.00012321964787959629,4.81889664792909e-07,6.450351556373829e-09,2.134050475860749e-08,2.3927201253301162e-09,1.7487413704814103e-11,1.7699133375356224e-07,1.4078501702366252e-05,9.816339067099613e-09,2.2751499478614735e-05,3.693114775935861e-09,4.598952833680029e-08,1.3248423775594044e-09,7.293549821707319e-06,7.916403204628482e-13,1.2762749707381308e-12,2.0574113087101984e-09,1.5390213069056312e-08,8.203285317144594e-15,4.002866331345367e-12
1.5795536670935777e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44266307776305686,0.1091795238420472,0.021747310078618756,0.0,5.1441878240121046e-05,0.001159389079364734,0.0004288377822994806,5.678478983085092e-06,7.335714836244293e-15,0.0011933158253161962,7.908716733252987e-13,0.0003674205878448069,2.3759646890256343e-10,3.628779853329973e-07,2.8491716352112707e-11,7.509767944616925e-13,1.88329159899936e-05,2.9214222328951926e-08,0.007842083004474027,0.0016412301943942713,0.00012329223029984503,4.825881277096013e-07,6.456083994222087e-09,2.1360471248045653e-08,2.400929978183579e-09,1.750628251469861e-11,1.7710976911507852e-07,1.407958418657891e-05,9.835320772803342e-09,2.279817725627459e-05,3.696611255401355e-09,4.6199504273158574e-08,1.3280332535323627e-09,7.300480038392423e-06,7.936407649557441e-13,1.280567859850371e-12,2.068030883597221e-09,1.5436711081312643e-08,8.240705306158357e-15,4.019437480225299e-12
1.5815611351203434e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44266171628602136,0.10917748693034612,0.02174598135837261,0.0,5.161993712758081e-05,0.001161735895647463,0.0004298703966403199,5.6954875147654215e-06,7.370064889658196e-15,0.0011944471810034283,7.949833156652874e-13,0.000367473595748309,2.383279596318214e-10,3.643789376841739e-07,2.8564725096701068e-11,7.537022364825775e-13,1.886565443155343e-05,2.9347375723820784e-08,0.007841918373180119,0.0016426350635961068,0.00012336475805059616,4.832864272416863e-07,6.461810364018545e-09,2.138042012655123e-08,2.409156276264926e-09,1.7525142756569658e-11,1.7722813161207093e-07,1.4080665842175396e-05,9.854314747843446e-09,2.284487920472402e-05,3.7001046659199796e-09,4.641012240740956e-08,1.331227097949213e-09,7.307398441571114e-06,7.956436603436078e-13,1.2848684120312962e-12,2.078688585813535e-09,1.5483270196804628e-08,8.278239587224226e-15,4.0360509606437075e-12
1.5835686031471092e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44266035638825313,0.1091754500546106,0.02174465272444948,0.0,5.179835794736562e-05,0.0011640839087836083,0.0004309039734079003,5.7125181078229404e-06,7.404529717078164e-15,0.0011955775493515488,7.991094721847145e-13,0.0003675264014025679,2.390604535211212e-10,3.6588372189806974e-07,2.863780243874826e-11,7.564333858572655e-13,1.8898391473611964e-05,2.948093555631103e-08,0.00784175368148513,0.001644038445306805,0.00012343723124592264,4.839845627257467e-07,6.46753067019601e-09,2.1400351405162384e-08,2.417399026224628e-09,1.754399444080668e-11,1.773464214501192e-07,1.4081746675571602e-05,9.873320980569934e-09,2.289160528215522e-05,3.703595009478295e-09,4.662138360406898e-08,1.33442390814604e-09,7.314305042787759e-06,7.976490061639882e-13,1.2891766259087216e-12,2.089384484330122e-09,1.552989032696137e-08,8.315888313716623e-15,4.0527067997247655e-12
1.585576071173875e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4426589980679171,0.10917341321411181,0.021743324176845876,0.0,5.197714085877838e-05,0.0011664331167205151,0.0004319385117422781,5.729570729926582e-06,7.439109552108536e-15,0.0011967069309865453,8.032501648841561e-13,0.000367579005765501,2.3979394925285875e-10,3.673923404321957e-07,2.8710948309289443e-11,7.591702443999595e-13,1.8931127068802866e-05,2.96149023718389e-08,0.007841588930404741,0.0016454403402679897,0.00012350964999950485,4.846825335017705e-07,6.4732449171915575e-09,2.142026509492979e-08,2.425658234682502e-09,1.7562837577068616e-11,1.7746463883418694e-07,1.4082826693165578e-05,9.892339459356338e-09,2.2938355446851006e-05,3.7070822880657585e-09,4.683328872646385e-08,1.3376236814608355e-09,7.321199853621178e-06,7.996568020082447e-13,1.293492500086815e-12,2.100118648062209e-09,1.5576571383090162e-08,8.35365163879749e-15,4.069405024463636e-12
1.5875835392006408e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44265764132319063,0.10917137640813157,0.021741995715558255,0.0,5.2156286020578864e-05,0.0011687835174098654,0.0004329740107840767,5.7466453487022495e-06,7.473804628536081e-15,0.001197835326535336,8.074054157116589e-13,0.00036763140979054226,2.405284455074034e-10,3.689047957324673e-07,2.8784162639522065e-11,7.619128139132676e-13,1.8963861169895747e-05,2.974927671506799e-08,0.007841424120942441,0.001646840749221192,0.00012358201442462855,4.85380338912441e-07,6.478953109446045e-09,2.1440161206919363e-08,2.4339339082355406e-09,1.7581672171178848e-11,1.7758278397327097e-07,1.408390590133294e-05,9.911370172582621e-09,2.2985129657184492e-05,3.7105665036745994e-09,4.704583863673097e-08,1.340826415233448e-09,7.328082885684295e-06,8.016670472679459e-13,1.2978160331548008e-12,2.1108911458690177e-09,1.5623313276377488e-08,8.39152971541345e-15,4.086145661727614e-12
