Time (s),Volume (m^3),n-heptane,Ar,He,Ne,N2,X(1),C2H4(2),C4H8-1(3),C4H8-2(4),C2H5X(5),H(6),C6H12-1(7),C6H12-2(8),C6H12-3(9),C6H12(10),C6H12(11),HX(80),C2H3X(137),C4H6(54),C4H5X(365),C4H5X(364),C2H6(343),C6H8(56),C6H7X(481),C6H8(455),C6H7X(480),C6H7X(479),C6H7X(636),C6H7X(635),C6H7X(634),C6H9X(441),C8H10(458),SX(1061),SX(1060),SX(1059),SX(1058),SX(1056),SX(1055),SX(931),C8H10(459),SX(1750),SX(1922)
3.558189280196343e-22,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282583771006,0.66999999999999793,7.5405948589733995e-65,0.0,2.3049064411972666e-36,8.5019171018161085e-60,0.0,0.0,0.0,0.0,0.0,2.109817849928205e-15,2.109817849928205e-15,1.0785466692594715e-42,1.3054276343466013e-57,6.5271381717330066e-58,3.5573401303476347e-59,1.7255918905358488e-84,1.6216253556895654e-99,4.1451707848905602e-87,8.1081267784478268e-100,8.1081267784478289e-100,3.8954448397059756e-102,1.9477224198527562e-102,1.9477224198529878e-102,5.5225259834270413e-79,4.0862218542335659e-129,1.656654526244731e-144,1.656654526244731e-144,1.656654526244731e-144,8.2836231342659265e-145,2.4228798295583249e-134,1.5797967358395869e-132,1.6028051032374913e-123,2.4692734499080249e-106,2.0319525981182079e-121,2.0319525981342478e-121
7.119469949862883e-22,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282583770584,0.66999999999999582,1.2078992427383112e-63,0.0,9.2256325243297376e-36,3.4029825042669455e-59,0.0,0.0,0.0,0.0,0.0,4.2214687301342694e-15,4.2214687301342694e-15,8.6371207524612789e-42,2.0909529201355274e-56,1.0454764600677637e-56,5.6983680067311047e-58,1.1060857207818724e-82,2.0789140415655005e-97,2.6561619013764256e-85,1.0394570207827502e-97,1.0394570207827509e-97,4.9923311854992925e-100,2.4961655927490534e-100,2.4961655927496463e-100,1.769191791858699e-77,2.0967132329715965e-126,1.7001215229622869e-141,1.7001215229622869e-141,1.7001215229622869e-141,8.5006974264395968e-142,3.1041384611703085e-132,2.023999600627194e-130,4.1082716324078084e-121,7.9087705483356882e-105,1.3016362761614891e-119,1.30163627618204e-119
1.4242031289195962e-21,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.2733228258376974,0.6699999999999916,1.9337627769318915e-62,0.0,3.6914547040164159e-35,1.3616362607042842e-58,0.0,0.0,0.0,0.0,0.0,8.4447704905461135e-15,8.4447704905461135e-15,6.9131972713240177e-41,3.347340671324113e-55,1.6736703356620565e-55,9.1226913229081824e-57,7.0844156538484749e-81,2.6630813649633504e-95,1.700985168893024e-83,1.3315406824816752e-95,1.3315406824816765e-95,6.3941302379342567e-98,3.1970651189656093e-98,3.1970651189671283e-98,5.6645891861510053e-76,1.0746881847919922e-123,1.7428253242340896e-138,1.7428253242340896e-138,1.7428253242340896e-138,8.7141496235559303e-139,3.975123365168068e-130,2.5919101834501572e-128,1.0523695922943293e-118,2.5319422530790699e-103,8.334270699581614e-118,8.334270699844782e-118
2.848715396786212e-21,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282583768053,0.66999999999998316,3.0949199285560023e-61,0.0,1.4768222547006944e-34,5.447431687099106e-58,0.0,0.0,0.0,0.0,0.0,1.6891374011368653e-14,1.6891374011368653e-14,5.5319584268152267e-40,5.3571982874146562e-54,2.6785991437073281e-54,1.4600549516280038e-55,4.535776260042343e-79,3.4100704450286553e-93,1.0889639067625716e-81,1.7050352225143276e-93,1.7050352225143315e-93,8.1870131384831367e-96,4.0935065692376771e-96,4.0935065692415683e-96,1.8131767348438162e-74,5.5054034165972136e-121,1.7856270766586775e-135,1.7856270766586775e-135,1.7856270766586775e-135,8.9281412732623155e-136,5.0893269209344906e-128,3.3184072196292263e-126,2.694901046663102e-116,8.1040326110145997e-102,5.3351489970078412e-116,5.3351489973447716e-116
5.697739932519444e-21,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282583764672,0.66999999999996629,4.9525915919286274e-60,0.0,5.907769799224937e-34,2.1791500163227737e-57,0.0,0.0,0.0,0.0,0.0,3.3784581053009116e-14,3.3784581053009116e-14,4.4261270537578079e-39,8.5726799961063926e-53,4.2863399980531963e-53,2.3364274501797257e-54,2.9034570099185336e-77,4.3657391946034442e-91,6.9704358727381962e-80,2.1828695973017226e-91,2.1828695973017314e-91,1.0480993733474692e-93,5.2404968667273868e-94,5.2404968667373462e-94,5.8029785818807816e-73,2.8195347552059974e-118,1.828980935139888e-132,1.828980935139888e-132,1.828980935139888e-132,9.14490618370553e-133,6.5150874458504909e-126,4.2480490913719772e-124,6.9000153280151082e-114,2.5935812450680542e-100,3.4148844327477903e-114,3.4148844331791103e-114
1.1395789003985909e-20,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282583757916,0.66999999999993254,7.92472235921774e-59,0.0,2.3632040791951428e-33,8.7169547608684364e-57,0.0,0.0,0.0,0.0,0.0,6.7570995136271645e-14,6.7570995136271645e-14,3.5411257816076439e-38,1.3717218248997604e-51,6.8586091244988018e-52,3.7385555645864633e-53,1.8583917716552188e-75,5.5886896072551533e-89,4.4614201387486628e-78,2.7943448036275773e-89,2.7943448036276007e-89,1.3416706154651785e-91,6.7083530773003939e-92,6.7083530773258926e-92,1.8570831090400806e-71,1.443798440204672e-115,1.8731318480898585e-129,1.8731318480898585e-129,1.8731318480898585e-129,9.365659626521484e-130,8.3397989865036213e-124,5.4378151517169354e-122,1.7665406191146886e-111,8.2999252997661688e-99,2.1856505462500861e-112,2.1856505468022072e-112
2.2791887146918838e-20,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282583744399,0.66999999999986493,1.2680016443278437e-57,0.0,9.4530086391904027e-33,3.4868528447114196e-56,0.0,0.0,0.0,0.0,0.0,1.3514382330272305e-13,1.3514382330272305e-13,2.832990283459888e-37,2.1948293429037986e-50,1.0974146714518993e-50,5.9819062276578578e-52,1.189428108386039e-73,7.1538705175926729e-87,2.8554177537848263e-76,3.5769352587963378e-87,3.5769352587964003e-87,1.7174043878031177e-89,8.5870219389503116e-90,8.5870219390155883e-90,5.9428730529202443e-70,7.3927509516288817e-113,1.9182176390452457e-126,1.9182176390452457e-126,1.9182176390452457e-126,9.591088294064332e-127,1.0675333101384625e-121,6.9606040656661387e-120,4.5225184291784333e-109,2.6560505480307271e-97,1.3988561932020804e-110,1.3988561939088163e-110
4.558408343278469e-20,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282583717371,0.66999999999972981,2.0288394851495194e-56,0.0,3.7812419204810861e-32,1.3947553260722112e-55,0.0,0.0,0.0,0.0,0.0,2.7028947963533133e-13,2.7028947963533133e-13,2.2664280905798583e-36,3.5117864881451065e-49,1.7558932440725532e-49,9.5712238272105808e-51,7.6125234972929317e-72,9.1571768738307371e-85,1.8275017936153821e-74,4.5785884369153737e-85,4.5785884369155303e-85,2.1983193704259954e-87,1.0991596851962864e-87,1.0991596852129977e-87,1.9017519737336811e-68,3.7852167122207391e-110,1.9643214698147408e-123,1.9643214698147408e-123,1.9643214698147408e-123,9.82160737437821e-124,1.3665481906118229e-119,8.9097096886879619e-118,1.1577867741280089e-106,8.499480878332609e-96,8.9528071340157358e-109,8.952807143062084e-109
9.116847600451641e-20,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282583663314,0.66999999999945947,3.2461726598828562e-55,0.0,1.5125044611721226e-31,5.5790496806987755e-55,0.0,0.0,0.0,0.0,0.0,5.4058079229936972e-13,5.4058079229936972e-13,1.8131568180904225e-35,5.6189060130161642e-48,2.8094530065080821e-48,1.5314097215144814e-49,4.8720737922118524e-70,1.1721328871646157e-82,1.1696116458651844e-72,5.8606644358230907e-83,5.8606644358234938e-83,2.8138742705364766e-85,1.4069371352254569e-85,1.4069371352682383e-85,6.0856550122994114e-67,1.9380632372847847e-107,2.0114987227503417e-120,2.0114987227503417e-120,2.0114987227503417e-120,1.0057493620232955e-120,1.7500742685617237e-117,1.1404598246577728e-115,2.963960975783461e-104,2.7198529410906834e-94,5.7298373608037207e-107,5.7298373723831251e-107
1.8233726114797985e-19,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282583555195,0.6699999999989189,5.1938998427261069e-54,0.0,6.0500332305578248e-31,2.2316255475008078e-54,0.0,0.0,0.0,0.0,0.0,1.0811634176227333e-12,1.0811634176227333e-12,1.4505311927325323e-34,8.9902877264571925e-47,4.4951438632285962e-47,2.4502666817504186e-48,3.1181460283564966e-68,1.5003392138824957e-80,7.4855414692328952e-71,7.5016960694125086e-81,7.5016960694135442e-81,3.6017721802527911e-83,1.8008860900168747e-83,1.8008860901263955e-83,1.9474151816158594e-65,9.922960826138714e-105,2.0597907041591628e-117,2.0597907041591628e-117,2.0597907041591628e-117,1.0298953522461671e-117,2.2491146878385403e-115,1.4598839271593078e-113,7.5877672863846312e-102,8.7035599074769989e-93,3.6671089597257043e-105,3.6671089745473938e-105
3.6467483143490673e-19,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282583338963,0.66999999999783777,8.3102586175502325e-53,0.0,2.4200163693009973e-30,8.9265135398719189e-54,0.0,0.0,0.0,0.0,0.0,2.1623286682506091e-12,2.1623286682506091e-12,1.1604272494747878e-33,1.4384490846502967e-45,7.1922454232514834e-46,3.9204355924985883e-47,1.995619474529777e-66,1.9204400294215058e-78,4.7907466376379929e-69,9.602200147107607e-79,9.6022001471102545e-79,4.610268614721463e-81,2.3051343070803586e-81,2.3051343073607315e-81,6.2317233373938739e-64,5.0805699460144511e-102,2.109231504809678e-114,2.109231504809678e-114,2.109231504809678e-114,1.0546157524488475e-114,2.971150845432906e-113,1.8695775610134346e-111,1.9424682398628799e-99,2.7851440496707328e-91,2.3469539026356154e-103,2.3469539216074137e-103
7.293499720087604e-19,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282582906497,0.66999999999567539,1.3296428882200364e-51,0.0,9.680071630567764e-30,3.5706076854545405e-53,0.0,0.0,0.0,0.0,0.0,4.3246591694309562e-12,4.3246591694309562e-12,9.2834271766470124e-33,2.3015209740484459e-44,1.150760487024223e-44,6.2727040687678751e-46,1.2771983888566977e-64,2.458166972256869e-76,3.0660669710327948e-67,1.2290834861284545e-76,1.2290834861291327e-76,5.9011230578640533e-79,2.9505615282142755e-79,2.9505615289320266e-79,1.9941415614773973e-62,2.6012495376707273e-99,2.1598511798215546e-111,2.1598511798215546e-111,2.1598511798215546e-111,1.0799255899248332e-111,4.7480111166603014e-111,2.4025107520540627e-109,4.9726996891178041e-97,8.9124687652436339e-90,1.5020518223449982e-101,1.5020518466289216e-101
1.4587002531564679e-18,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282582041567,0.66999999999135074,2.1274298282823982e-50,0.0,3.872029882263895e-29,1.4282435277077139e-52,0.0,0.0,0.0,0.0,0.0,8.6493201714900269e-12,8.6493201714900269e-12,7.4267454131546864e-32,3.6824355089539023e-43,1.8412177544769511e-43,1.003633220473695e-44,8.174075848068031e-63,3.1464561140532225e-74,1.9622654185933664e-65,1.5732280570266623e-74,1.5732280570283978e-74,7.5533706874318705e-77,3.7766853418785091e-77,3.7766853437159353e-77,6.3811791156531556e-61,1.3318331809866929e-96,2.2116766860518175e-108,2.2116766860518175e-108,2.2116766860518175e-108,1.105838343035221e-108,1.5753534933906354e-108,3.1719758726700982e-107,1.2729990789908727e-94,2.8519912535333302e-88,9.613135783720835e-100,9.6131360945551885e-100
2.917400815451883e-18,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282580311701,0.66999999998270143,3.4038886896763163e-49,0.0,1.5488121984039035e-28,5.7129750148797147e-52,0.0,0.0,0.0,0.0,0.0,1.7298642174401677e-11,1.7298642174401677e-11,5.9413977984522721e-31,5.8918983733923523e-42,2.9459491866961761e-42,1.6058136077230753e-43,5.2314105123280403e-61,4.0274653538252323e-72,1.2558264153020912e-63,2.0137326769127463e-72,2.0137326769171904e-72,9.6681346683086129e-75,4.8340673294505829e-75,4.8340673341543064e-75,2.0419283579562856e-59,6.8189075987148475e-94,2.2647309393053926e-105,2.2647309393053926e-105,2.2647309393053926e-105,1.1323654696667821e-105,1.1924634204035748e-105,5.0509480297148134e-105,3.2588130342135324e-92,9.1263740069647081e-87,6.1524080689639999e-98,6.1524084668320529e-98
5.834801940042713e-18,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282576851974,0.66999999996540283,5.4462226709254804e-48,0.0,6.1952492805399559e-28,2.2851901843592204e-51,0.0,0.0,0.0,0.0,0.0,3.4597286175399015e-11,3.4597286175399015e-11,4.7531188246426513e-30,9.4270386404714295e-41,4.7135193202357158e-41,2.569302134371827e-42,3.3481033563080106e-59,5.1551566269111443e-70,8.0369852815404102e-62,2.5775783134559054e-70,2.5775783134672806e-70,1.2374746496423501e-72,6.1873732361706745e-73,6.1873732482117505e-73,6.533854747271073e-58,3.4911977423502094e-91,2.3190294107157285e-102,2.3190294107157285e-102,2.3190294107157285e-102,1.1595147053854352e-102,1.1672072433894406e-102,1.6610932965993342e-102,8.3422268118904039e-90,2.9204400004693984e-85,3.937541344553408e-96,3.9375418538245375e-96
1.1669604189224373e-17,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282569932514,0.6699999999308055,8.713956874327193e-47,0.0,2.4780998063429327e-27,9.1407610750319542e-51,0.0,0.0,0.0,0.0,0.0,6.9194574158089802e-11,6.9194574158089802e-11,3.8024952920014282e-29,1.5083262805719207e-39,7.5416314028596083e-40,4.1108836983435382e-41,2.1427863467722525e-57,6.598601096084961e-68,5.1432806489024667e-60,3.2993005480433342e-68,3.2993005480724504e-68,1.5838479456247938e-70,7.9192396973011359e-71,7.9192397281239708e-71,2.0906308802579436e-56,1.7874076038881893e-88,2.3745723983462946e-99,2.3745723983462946e-99,2.3745723983462946e-99,1.1872861992292837e-99,1.1882708439172614e-99,1.2514882542017044e-99,2.1354383110493584e-87,9.3454085211537357e-84,2.5200262756119052e-94,2.5200269274789035e-94
2.3339208687587693e-17,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282556093601,0.66999999986161096,1.3942331434918868e-45,0.0,9.9123993875620548e-27,3.6563044821561152e-50,0.0,0.0,0.0,0.0,0.0,1.3838915004625588e-10,1.3838915004625588e-10,3.0419963232120068e-28,2.4133221230818476e-38,1.2066610615409261e-38,6.5774141226955596e-40,1.3713833218925067e-55,8.4462097670308257e-66,3.2912002774063196e-58,4.2231048835175961e-66,4.2231048835921258e-66,2.027019037831626e-68,1.0135095110263576e-68,1.0135095189158138e-68,6.6887216157430308e-55,1.5986348748023239e-85,4.2458017071579654e-96,4.2458017071579654e-96,4.2458017071579654e-96,2.1229008537795218e-96,2.1229076386798929e-96,2.1233432773817246e-96,5.4658423308552121e-85,9.345419630401904e-84,7.4813313459377324e-94,7.4813358380287838e-94
4.6678417684314333e-17,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282528415769,0.66999999972322177,2.2307730507973109e-44,0.0,3.9649597666116749e-26,1.4625217909905645e-49,0.0,0.0,0.0,0.0,0.0,2.7677830151372581e-10,2.7677830151372581e-10,2.4335970891274517e-27,3.8613154424710055e-37,1.9306577212355169e-37,1.0523862695290603e-38,8.7768534112949264e-54,1.0811148668484373e-63,2.105729274537715e-56,5.4055743342477859e-64,5.405574334438521e-64,2.5938004605644289e-66,1.2969002100913009e-66,1.2969002302822179e-66,2.1395610775568948e-53,8.1909467464267343e-83,4.3526665900453143e-93,4.3526665900453143e-93,4.3526665900453143e-93,2.1763332954339156e-93,2.1763333283943769e-93,2.176335497782596e-93,1.3988053833612134e-82,9.3511062417869367e-84,1.7409969105352124e-93,1.7409991470783105e-93
9.33568356777676e-17,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.2733228247306011,0.66999999944644351,3.5692368542136867e-43,0.0,1.5859838922805154e-25,5.850087061814105e-49,0.0,0.0,0.0,0.0,0.0,5.5355660321321551e-10,5.5355660321321571e-10,1.9468776750666904e-26,6.1781047002467826e-36,3.0890523501234808e-36,1.683818018132991e-37,5.6171861783255155e-52,1.3838270229726742e-61,1.3468498414289213e-54,6.919135114877733e-62,6.919135115365705e-62,3.3180599921614322e-64,1.6590299444231281e-64,1.6590299960807303e-64,6.8412904240873315e-52,4.1928513333991502e-80,4.4561657209641922e-90,4.4561657209641931e-90,4.4561657209641931e-90,2.2280828613241794e-90,2.2280828598085714e-90,2.2280828714705845e-90,3.5786389965786593e-80,1.2260780685948744e-83,4.3445958537587952e-93,4.3446070107500494e-93
1.4003525367122087e-16,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282417704451,0.66999999916966524,1.360771543814609e-42,0.0,3.3702157432281239e-25,1.2431434831807428e-48,0.0,0.0,0.0,0.0,0.0,8.3033490367725331e-10,8.3033490367725341e-10,5.7797930915421523e-26,2.3373024944353048e-35,1.1686512472177036e-35,6.4195561611850917e-37,3.1892719594314239e-51,9.1794045284324258e-61,7.5545444577071061e-54,4.5897022642271449e-61,4.5897022645948564e-61,2.1783727889601005e-63,1.0891863555326101e-63,1.0891863944800624e-63,3.1904640806842224e-51,2.7461721206596505e-79,3.3613996297544903e-89,3.3613996297544903e-89,3.3613996297544903e-89,1.6806998155963502e-89,1.6807002538106198e-89,1.6807284816520571e-89,2.69810040203612e-79,6.6752067101101646e-79,1.4175376041164455e-88,1.4175405147591696e-88
1.8671367166467414e-16,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282362348792,0.66999999889288697,3.6612561974215367e-42,0.0,5.749191514782815e-25,2.1206565014866673e-48,0.0,0.0,0.0,0.0,0.0,1.1071132029058374e-09,1.1071132029058376e-09,1.2593864918279902e-25,6.0839850939683088e-35,3.0419925469843517e-35,1.7272289301448333e-36,1.2265292577336419e-50,3.9159613145957306e-60,2.6998432403712077e-53,1.9579806573030139e-60,1.9579806574678433e-60,8.7776335116299863e-63,4.388816580746152e-63,4.3888167558150595e-63,9.7122894902979042e-51,2.0413663333311228e-78,2.5035865406293263e-88,2.5035865406293269e-88,2.5035865406293269e-88,1.251793270859449e-88,1.2517934798183679e-88,1.2518069661602038e-88,1.2127853335945061e-78,1.8542619669800762e-78,5.3550988842893211e-88,5.3551127901833125e-88
2.800705076515807e-16,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282251637474,0.66999999833933033,1.4808576615574671e-41,0.0,1.1902970580589734e-24,4.3905498124144161e-48,0.0,0.0,0.0,0.0,0.0,1.6606697984634652e-09,1.6606697984634652e-09,3.6556104578864519e-25,2.2327366578867966e-34,1.1163683289435473e-34,6.9860726925971079e-36,9.334850970299988e-50,3.4290616774832493e-59,1.6294067207978135e-52,1.7145308387468021e-59,1.7145308388839839e-59,6.2890342314779175e-62,3.1445169683064432e-62,3.1445171157390589e-62,4.4228567314037195e-50,5.5513949194688675e-77,7.517101823309842e-87,7.517101823309842e-87,7.517101823309842e-87,3.758550913425387e-87,3.7585510095238932e-87,3.758557408461682e-87,1.0213190393097331e-77,2.9769135605370414e-78,1.6575675421908139e-87,1.6575741386367828e-87
3.7342734363848723e-16,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282140926156,0.66999999778577368,4.0112362343099189e-41,0.0,2.024383503891042e-24,7.4671750878733047e-48,0.0,0.0,0.0,0.0,0.0,2.2142263894778716e-09,2.2142263894778724e-09,7.9944077243768606e-25,5.7896532480805583e-34,2.8948266240408419e-34,1.8923350058789486e-35,3.5248365751952981e-49,1.4713080195874782e-58,5.7379243899240789e-52,7.3565400979620845e-59,7.3565400985602271e-59,2.490827977068171e-61,1.2454139238386486e-61,1.2454139885341373e-61,1.3280004133823557e-49,3.2881762168617234e-76,4.9508702259979228e-86,4.9508702259979242e-86,4.9508702259979242e-86,2.4754351142800495e-86,2.4754351394806841e-86,2.4754369232169737e-86,4.4816408166700763e-77,7.7071475796050767e-78,3.912566643697075e-87,3.9125850235034658e-87
5.601410156123003e-16,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.2733228191950352,0.6699999966786605,2.0115673573660184e-40,0.0,4.4107187296864355e-24,1.6269451067240083e-47,0.0,0.0,0.0,0.0,0.0,3.3213395565882635e-09,3.3213395565882635e-09,2.6593186636303265e-24,2.861404267934886e-33,1.4307021339681708e-33,9.4897410747034027e-35,4.5634309378868256e-48,3.1693893805583424e-57,6.8670793365400436e-51,1.5846946902884103e-57,1.5846946904776437e-57,4.8052612156041882e-60,2.4026304005179565e-60,2.402630607802421e-60,9.8961266083521088e-49,1.919659283799133e-74,5.5011881415535022e-84,5.5011881415535058e-84,5.5011881415535058e-84,2.7505940735648878e-84,2.7505940692360937e-84,2.7505941520755821e-84,1.4357872369991079e-75,9.9715851118822575e-78,1.0684837176745056e-86,1.0684919722104433e-86
7.468546875861134e-16,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.2733228169808089,0.66999999557154732,6.0350414096242353e-40,0.0,7.7437376044227493e-24,2.8563679832148241e-47,0.0,0.0,0.0,0.0,0.0,4.4284527040330766e-09,4.4284527040330733e-09,6.1866151238844689e-24,8.530275203618487e-33,4.2651376018126947e-33,2.847082406840604e-34,2.1637690638089304e-47,1.8280615939019319e-56,3.2007621223309018e-50,9.1403079695735157e-57,9.1403079708477471e-57,2.7187087803177233e-59,1.3593542503073639e-59,1.3593543901591192e-59,3.7041177775702866e-48,1.5556096485851823e-73,5.1363432930310669e-83,5.1363432930310705e-83,5.1363432930310705e-83,2.5681716494741861e-83,2.568171644826077e-83,2.5681717292232349e-83,9.6866743339253063e-75,2.14469992053224e-76,1.3439017742143476e-85,1.3439101717923985e-85
1.1202820315337396e-15,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332281255235641,0.66999999335732119,3.1222989877625667e-39,0.0,1.726290962448967e-23,6.3676254039003466e-47,0.0,0.0,0.0,0.0,0.0,6.6426789396536056e-09,6.6426789396535824e-09,2.1065356666888762e-23,4.4604477763982766e-32,2.2302238882036679e-32,1.4729712532790559e-33,2.842278401557038e-46,3.9485397416769491e-55,4.1826970949957174e-49,1.9742698708620494e-55,1.9742698713165496e-55,5.8143672384185215e-58,2.9071831196905792e-58,2.9071836192108388e-58,3.0207496161879278e-47,9.3169216267379109e-72,5.3443927477397899e-81,5.3443927477397955e-81,5.3443927477397955e-81,2.6721963792941348e-81,2.6721963685757411e-81,2.6721963821929506e-81,3.4592404548637887e-73,4.3445092309173641e-76,6.6991136122183467e-85,6.6991981067195514e-85
1.867136719428992e-15,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332280369545198,0.66999998892886881,2.5516836339027717e-38,0.0,4.7716695134050491e-23,1.7600857560355761e-46,0.0,0.0,0.0,0.0,0.0,1.1071131173754217e-08,1.1071131173754066e-08,1.001905393978788e-22,3.7559855573026523e-31,1.8779927786633189e-31,1.2037785769380009e-32,7.5292042143896951e-45,2.0122609801170357e-53,1.1685290663159586e-47,1.0061304900826765e-53,1.0061304905600525e-53,3.1191163195685604e-56,1.559557637654418e-56,1.5595581597870553e-56,4.6143810980511775e-46,1.3664976457253711e-69,1.5541837608083887e-78,1.5541837608083926e-78,1.5541837608083926e-78,7.7709188354318103e-79,7.7709187729214839e-79,7.7709188200726663e-79,3.6142887040740593e-71,3.217194259299826e-74,7.3769714327366242e-83,7.3771340777065907e-83
3.3608460952194967e-15,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332278598164489,0.66999998007196537,2.827496629393625e-37,0.0,1.542982828919498e-22,5.6914704576392738e-46,0.0,0.0,0.0,0.0,0.0,1.9928034693109031e-08,1.9928034693107982e-08,6.0198796029426058e-22,4.3018425546869049e-30,2.1509212773920274e-30,1.3338957105296012e-31,3.0506475970983814e-43,1.6156112355342015e-51,4.9413542204753453e-46,8.0780561780798764e-52,8.0780561860806074e-52,2.6151709559736348e-54,1.3075846063961356e-54,1.3075854779951599e-54,1.0111362156861345e-44,3.6922287565599676e-67,8.3822725133937652e-76,8.3822725133938007e-76,8.3822725133938007e-76,4.1911362905331664e-76,4.1911362232233617e-76,4.1911362773728435e-76,6.0281412631644597e-69,1.0538128531580412e-71,4.7828078930104e-80,4.7830175896424954e-80
6.348264846800506e-15,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332275055403843,0.66999996235816195,3.7275425543017676e-36,0.0,5.5016263557665242e-22,2.0293377123503868e-45,0.0,0.0,0.0,0.0,0.0,3.7641837936086509e-08,3.764183793607878e-08,4.1447118900375137e-21,5.807884886969194e-29,2.9039424437306953e-29,1.7585000556155494e-30,1.5458952976761678e-41,1.6321006786587894e-49,2.5330659748160609e-44,8.1605033942105837e-50,8.1605034105670657e-50,2.6739159994622219e-52,1.3369562198293212e-52,1.3369579997632837e-52,2.6181330256241041e-43,1.3644133111522604e-64,6.1912999765385167e-73,6.1912999765385733e-73,6.1912999765385733e-73,3.0956500382682726e-73,3.0956499389141733e-73,3.0956500219524171e-73,1.2289107299425489e-66,4.2912239963736023e-69,3.8935171062130532e-77,3.8938584516543785e-77
1.2323102349962526e-14,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332267969885582,0.66999992693057075,5.3979851047550319e-35,0.0,2.0727065168531492e-21,7.645409134191162e-45,0.0,0.0,0.0,0.0,0.0,7.3069429236972606e-08,7.3069429236913261e-08,3.0706718293218374e-20,8.530613084219846e-28,4.265306543509235e-28,2.5465455593266659e-29,8.790875830680087e-40,1.8536645188434223e-47,1.4073522157258426e-42,9.2683225967149472e-48,9.268322632938746e-48,2.9683237438160526e-50,1.4841579221122357e-50,1.4841618720465892e-50,7.2077181449797449e-42,5.8825246722766978e-62,5.337354915996114e-70,5.3373549159962092e-70,5.3373549159962092e-70,2.6686775442975137e-70,2.6686773730394933e-70,2.6686775176473501e-70,2.7177498909977336e-64,1.8971072265289008e-66,3.4418557504359332e-74,3.4424592108757426e-74
1.8297939853124544e-14,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332260884371368,0.66999989150299966,2.3198336544432564e-34,0.0,4.5696696776217159e-21,1.6855726061962413e-44,0.0,0.0,0.0,0.0,0.0,1.0849700028860932e-07,1.0849700028842308e-07,9.5404755530214096e-20,3.5400655695018455e-27,1.7700327857042728e-27,1.094401322139369e-28,5.9893675001809437e-39,1.4958798921335903e-46,9.1567530078615066e-42,7.4793994631441399e-47,7.4793994958401179e-47,2.3048104733327288e-49,1.1524016606766884e-49,1.1524052368141344e-49,3.7137520738541684e-41,6.5404953110987026e-61,6.6373676541031786e-69,6.6373676541033093e-69,6.6373676541033093e-69,3.3186839458344153e-69,3.3186837101140798e-69,3.3186839046535371e-69,2.4581118699602537e-63,1.9649644745288328e-65,4.0187387644390345e-73,4.0195233324082984e-73
