Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),H2OX(23),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),O(29),CH3X(55),C2H4(47),OH(D)X(68),COX(50),CH4OX(63),CHOX(53),C2H6X(52),acetyl(44),CH2(T)(34),C2H4X(222),CH2O2(186),C2H4X(70),CH2OX(54),CHO2X(213),CH2OH(40)
6.031428773269556e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44978064066391593,0.11618115303680307,0.022778793991324243,0.0,1.8763336102354074e-09,1.2830362787374048e-06,3.250993811006815e-08,5.170111630370806e-10,1.3310294890270814e-12,5.323169929301744e-05,1.0042074477236524e-19,4.9019803934882776e-05,1.570605284703526e-14,2.4173984034009956e-12,2.1182234408740188e-16,1.742070914134792e-18,9.713608363676618e-08,6.719460001526987e-14,0.0024345300998112967,8.535982154541982e-05,5.703864225708441e-06,9.957591641271728e-09,3.0136408202962687e-10,2.7826022873260386e-10,2.2481683942366055e-13,1.2757348360071348e-13,1.3990905814683159e-10,1.0164603937479876e-06,2.2446168429228306e-10,1.512072537490385e-08,4.527039551187883e-08,1.6745130826997976e-10,1.041937581214429e-13,3.046303440846856e-13,1.0199824480338428e-13,2.71265535303697e-17,1.9332702937924624e-16,9.475323054970013e-13,4.3281813189475726e-18,7.200697248592966e-11,3.596809635620527e-16,4.76180398092257e-19,1.9257734411785026e-20,1.7570539942021466e-15,1.4946057362248635e-18,1.890695811873652e-16
6.0516075564638226e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44977357930297657,0.11617422810885644,0.022778651742062422,0.0,1.9038666028874895e-09,1.2916348396846577e-06,3.2899204304057976e-08,5.221948914358161e-10,1.3447005234842889e-12,5.340972778561287e-05,1.0214304452301217e-19,4.9170943077850634e-05,1.5869037874239036e-14,2.4553858820935065e-12,2.152134781099093e-16,1.7684659526957585e-18,9.805525361749756e-08,6.811924571443407e-14,0.0024412711162789696,8.564259951352879e-05,5.735735925407295e-06,1.0046224861307613e-08,3.0237107788312054e-10,2.7900893815916014e-10,2.2767538397434904e-13,1.27917602009857e-13,1.4142218131781367e-10,1.021937346464657e-06,2.2645239245815437e-10,1.5245115055573384e-08,4.5562285308924585e-08,1.680090395552265e-10,1.0563473851413489e-13,3.0750954635785865e-13,1.032189106395313e-13,2.755263093854824e-17,1.9613455406183024e-16,9.582166564735638e-13,4.394662303556361e-18,7.250999861514298e-11,3.658430384324852e-16,4.795013276452047e-19,1.9522432299125365e-20,1.7765925505617178e-15,1.521306677115082e-18,1.9214237215187417e-16
6.0717863396580895e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44976652613120216,0.11616731141611875,0.02277850949832897,0.0,1.931734014476452e-09,1.3002639584604183e-06,3.329186504756428e-08,5.274130022380884e-10,1.3584668492852034e-12,5.3587755489917215e-05,1.0388892054271085e-19,4.93220042343493e-05,1.6033155464430788e-14,2.493860061060994e-12,2.1864708380460953e-16,1.795174202290947e-18,9.898080380386171e-08,6.905343309297392e-14,0.002448003882573316,8.59253549501416e-05,5.767677822346483e-06,1.0135347062570378e-08,3.0337805674749e-10,2.797576442713832e-10,2.305641380674495e-13,1.282617327498873e-13,1.4294692565511816e-10,1.0274265630180674e-06,2.2845434609053356e-10,1.5370071531933707e-08,4.585503985717685e-08,1.6856675383210634e-10,1.0709066351432805e-13,3.1040869112140484e-13,1.0445020710781471e-13,2.7984162697224394e-17,1.9897352537273548e-16,9.689822331905884e-13,4.461945015972938e-18,7.301492474222649e-11,3.720890829263563e-16,4.828347614839494e-19,1.9789856820384728e-20,1.796279276735361e-15,1.548395524179419e-18,1.952559034123725e-16
6.089947244532929e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.449760185270214,0.11616109342542501,0.022778381483694564,0.0,1.957103266655414e-09,1.3080563230312465e-06,3.3648177368632535e-08,5.321387911722947e-10,1.3709383143921771e-12,5.3747979747289326e-05,1.0548056635614445e-19,4.945789265458895e-05,1.6181832965924704e-14,2.5289069948511988e-12,2.2177395820652294e-16,1.8194816490116457e-18,9.981927812011387e-08,6.990241431712991e-14,0.0024540563266761766,8.617981553855374e-05,5.796485394067417e-06,1.0215975825664161e-08,3.0428432318612153e-10,2.8043147713623947e-10,2.331900587780495e-13,1.2857146149089364e-13,1.4432917403486627e-10,1.0323773277449075e-06,2.302657408068413e-10,1.5483017437314676e-08,4.611925776228817e-08,1.690686821535826e-10,1.0841385936023497e-13,3.130350471902398e-13,1.0556751091626463e-13,2.8377250005868756e-17,2.0155571757910561e-16,9.787409577991617e-13,4.5231907377764395e-18,7.347098421843542e-11,3.7778302009956603e-16,4.858455529214483e-19,2.003288569998916e-20,1.8141245175732922e-15,1.5731102871246847e-18,1.9809326536652387e-16
6.108108149407769e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4497538510273249,0.11615488208974191,0.022778253473536177,0.0,1.9827483548706263e-09,1.315873496832919e-06,3.400726781384353e-08,5.368926016279327e-10,1.383487520246529e-12,5.3908203361471474e-05,1.0709168196146457e-19,4.959371801338337e-05,1.6331434042874892e-14,2.5643557120661047e-12,2.249358245417984e-16,1.8440469531448952e-18,1.0066296526228449e-07,7.075922585350783e-14,0.0024601021036522344,8.643425780168541e-05,5.825349538170311e-06,1.0297001968721588e-08,3.051905758382762e-10,2.8110530648986436e-10,2.3584084667157306e-13,1.2888120029097907e-13,1.4572091149717484e-10,1.0373379968265165e-06,2.3208628448008818e-10,1.5596423316970213e-08,4.6384175091059926e-08,1.6957059672512754e-10,1.0974932019305946e-13,3.1567769634800205e-13,1.066935146199924e-13,2.877483989907232e-17,2.0416378963664081e-16,9.885659548019791e-13,4.5850966816160224e-18,7.39285854218825e-11,3.8354628594587545e-16,4.88866490698217e-19,2.027815211851822e-20,1.8320907112861486e-15,1.5981455605963217e-18,2.0096428265235725e-16
6.126269054282609e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4497475233953843,0.11614867740173604,0.022778125467852888,0.0,2.0086716493579717e-09,1.323715507292341e-06,3.436914994005258e-08,5.416745149510511e-10,1.3961147299991342e-12,5.4068426330256916e-05,1.0872244574773335e-19,4.972948036159317e-05,1.6481961632813953e-14,2.600209829267999e-12,2.2813296433080286e-16,1.868872098284458e-18,1.0151188652837126e-07,7.162391604403065e-14,0.002466141220837348,8.668868170400512e-05,5.854270118068396e-06,1.0378426104418159e-08,3.0609681469203573e-10,2.817791327271763e-10,2.385166916104721e-13,1.2919094874589803e-13,1.4712216780706484e-10,1.042308556326437e-06,2.339159960591375e-10,1.571028958492454e-08,4.66497913586714e-08,1.7007249755944052e-10,1.1109712211061672e-13,3.183367049047148e-13,1.0782826053449065e-13,2.917697284843373e-17,2.067978512296655e-16,9.984574512929462e-13,4.647668036500804e-18,7.438772965030841e-11,3.893795083538558e-16,4.918975825255685e-19,2.052566977262644e-20,1.8501783014931598e-15,1.6235054155825016e-18,2.0386926923626087e-16
6.144429959157449e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4497412023672497,0.11614247935408192,0.022777997466643777,0.0,2.034875534673366e-09,1.3315823819907878e-06,3.473383732853113e-08,5.464846124743713e-10,1.4088202070384818e-12,5.4228648651443555e-05,1.1037303719390125e-19,4.986517975001156e-05,1.663341867388527e-14,2.6364729869991624e-12,2.313656604403048e-16,1.893959077463472e-18,1.0236606324729038e-07,7.249653338299589e-14,0.0024721736855592745,8.694308720990817e-05,5.883246996864748e-06,1.0460248841828043e-08,3.0700303973549403e-10,2.824529574386132e-10,2.412177845654609e-13,1.2950070860355284e-13,1.4853298516271619e-10,1.0472889922705074e-06,2.3575489445436704e-10,1.5824616656525044e-08,4.691610608069659e-08,1.7057438466922808e-10,1.1245734145177032e-13,3.210121392651985e-13,1.0897179105044219e-13,2.9583689593280857e-17,2.0945814809917404e-16,1.0084156743282643e-12,4.710910011823278e-18,7.484841820471858e-11,3.9528331893896663e-16,4.949388378529368e-19,2.077545252994537e-20,1.8683877321794633e-15,1.6491919535857604e-18,2.0680854125502841e-16
6.162590864032288e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4497348879357871,0.11613628793946223,0.022777869469907928,0.0,2.0613624097304047e-09,1.339474148663564e-06,3.510134358489335e-08,5.513229755172846e-10,1.4216042149913898e-12,5.438887032283392e-05,1.1204363687215456e-19,5.0000816229364394e-05,1.6785808104842184e-14,2.6731488498817143e-12,2.346341970850309e-16,1.9193098931699394e-18,1.0322551677866857e-07,7.337712651710343e-14,0.002478199505137686,8.719747428371717e-05,5.91228003738672e-06,1.0542470786449038e-08,3.07909250956767e-10,2.831267788163193e-10,2.439443174491713e-13,1.298104791169216e-13,1.499533983097147e-10,1.0522792906714152e-06,2.3760299853762306e-10,1.5939404948460518e-08,4.7183118773103784e-08,1.7107625806715085e-10,1.1383005479647616e-13,3.237040659284189e-13,1.1012414863349217e-13,2.999503114178272e-17,2.1214488496956364e-16,1.0184408509263101e-12,4.774827801894482e-18,7.531065238939943e-11,4.012583530539266e-16,4.979902649886434e-19,2.1027514286676436e-20,1.8867194476971724e-15,1.6752083319273255e-18,2.0978241702550923e-16
6.1787845375388014e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4497292630559277,0.11613077278149368,0.022777755341847533,0.0,2.0852207953849826e-09,1.3465320769991173e-06,3.543142917651566e-08,5.556611406113187e-10,1.4330698756974221e-12,5.453173586108747e-05,1.1355029558611712e-19,5.012170723517822e-05,1.6922479110554552e-14,2.7062029650435974e-12,2.37579137679959e-16,1.942138800395728e-18,1.0399634007266055e-07,7.416909807906942e-14,0.002483566995493557,8.742428998486472e-05,5.93821540569719e-06,1.061612343332384e-08,3.0871728760816173e-10,2.837276072388925e-10,2.463971183946902e-13,1.3008670274853058e-13,1.5122806437217226e-10,1.0567373348139666e-06,2.39258690932723e-10,1.6042148431564517e-08,4.742179629436859e-08,1.7152375581965758e-10,1.1506467232544762e-13,3.26118360314458e-13,1.1115915935091547e-13,3.0365749251849965e-17,2.145629595715382e-16,1.0274367291687349e-12,4.832396113866488e-18,7.572412091611497e-11,4.066467458084264e-16,5.0071973928457275e-19,2.1254205420006822e-20,1.903168923754479e-15,1.6986883690420825e-18,2.1246360040047916e-16
6.1949782110453145e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44972364341029863,0.11612526288639023,0.02277764121734241,0.0,2.109307822316774e-09,1.3536098387189827e-06,3.5763776535175947e-08,5.600219015912151e-10,1.4445983725010377e-12,5.467460087940005e-05,1.1507313658882956e-19,5.024254829882952e-05,1.705989587064053e-14,2.7395907816643257e-12,2.405530050838029e-16,1.9651805134861777e-18,1.0477139109441618e-07,7.49674846052869e-14,0.00248892921336008,8.765109097703811e-05,5.964195220625697e-06,1.0690094388461833e-08,3.0952531325188843e-10,2.8432843370990735e-10,2.488704372753609e-13,1.3036293528116178e-13,1.525104121637417e-10,1.0612031993955874e-06,2.409217309713813e-10,1.6145259255592992e-08,4.766102803710613e-08,1.7197124268903536e-10,1.163093394016374e-13,3.285458677699022e-13,1.1220125240493037e-13,3.074020675530348e-17,2.1700231268410609e-16,1.036486182823402e-12,4.890509682896803e-18,7.613882032543561e-11,4.120927313228853e-16,5.034573138110889e-19,2.148272947197843e-20,1.9197162962710788e-15,1.7224356517333578e-18,2.1517278034388589e-16
6.2111718845518275e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4497180289938595,0.11611975824898042,0.02277752709639191,0.0,2.133625220293851e-09,1.3607074537950145e-06,3.60983953554424e-08,5.644053160826065e-10,1.456189892786121e-12,5.481746537622311e-05,1.1661229011144236e-19,5.0363339456145504e-05,1.7198060469791753e-14,2.773314946651124e-12,2.435560035112902e-16,1.9884364712111522e-18,1.0555068504810598e-07,7.577232089116877e-14,0.002494286163910398,8.787787723479793e-05,5.99021938433329e-06,1.0764384073906414e-08,3.1033332787957833e-10,2.8492925792680635e-10,2.513644122573336e-13,1.3063917643791583e-13,1.5380046481707354e-10,1.0656768744523041e-06,2.4259213195551423e-10,1.624873771873094e-08,4.790081365894691e-08,1.7241871868424482e-10,1.1756411080258793e-13,3.309866356269466e-13,1.1325045805202881e-13,3.111843327051354e-17,2.1946306056069767e-16,1.0455893727614457e-12,4.9491722571905094e-18,7.655475154871488e-11,4.1759676759704543e-16,5.0620299436746075e-19,2.1713096341418736e-20,1.936361881018602e-15,1.7464527484698524e-18,2.1791018695336156e-16
6.2257461907076895e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4497129804858598,0.11611480856636949,0.022777424390575136,0.0,2.155709282755613e-09,1.3671122985675031e-06,3.640150241817578e-08,5.683698054979782e-10,1.466676301114911e-12,5.494604297621284e-05,1.1801158368569629e-19,5.0472008857390076e-05,1.7323049734735365e-14,2.8039564731196925e-12,2.462837785940063e-16,2.009551206315478e-18,1.0625568989472248e-07,7.65022169290748e-14,0.0024991029201218277,8.808197224779583e-05,6.0136789688630415e-06,1.0831517652206974e-08,3.110605316188842e-10,2.8546999759503125e-10,2.536267654146164e-13,1.308878008146547e-13,1.549681202047138e-10,1.0697098517109704e-06,2.441017974239352e-10,1.6342182914161122e-08,4.811709400246843e-08,1.7282143778990873e-10,1.1870208965765517e-13,3.3319470350841907e-13,1.142008494462378e-13,3.1462084257923136e-17,2.216961294278997e-16,1.053828321168477e-12,5.0024410890673386e-18,7.693014362206706e-11,4.2260041410384403e-16,5.086810425102211e-19,2.192201034198269e-20,1.951427139923072e-15,1.768300784155897e-18,2.2039817800618978e-16
6.2403204968635515e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4497079362057581,0.11610986313454279,0.022777321687636635,0.0,2.177982628225524e-09,1.3735332555092427e-06,3.6706464318476706e-08,5.723527329248024e-10,1.4772140471858225e-12,5.507462015141931e-05,1.1942429237916884e-19,5.0580637889546604e-05,1.7448647958512964e-14,2.8348745496965e-12,2.490354659906873e-16,2.030841707189176e-18,1.0696415495731735e-07,7.723739103636642e-14,0.0025039154177573073,8.828605528666686e-05,6.037174324918372e-06,1.0898910046537135e-08,3.117877264223604e-10,2.860107354656672e-10,2.5590606409486613e-13,1.3113643236276835e-13,1.5614205499616268e-10,1.0737491400832965e-06,2.4561744567559203e-10,1.643592635815892e-08,4.8333822461707155e-08,1.7322414810125274e-10,1.198483376568223e-13,3.3541358528777294e-13,1.1515704870941455e-13,3.180883411090613e-17,2.239467301140538e-16,1.0621110434920233e-12,5.056160429687693e-18,7.73065349027727e-11,4.276517918882421e-16,5.111656659088157e-19,2.213243233901138e-20,1.9665724372279462e-15,1.7903709170335696e-18,2.22909389891378e-16
6.2548948030194135e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4497028961498909,0.11610492194974084,0.02277721898757594,0.0,2.200446536785844e-09,1.3799703393799112e-06,3.701328815521293e-08,5.763541403546463e-10,1.4878032679190612e-12,5.5203196900719694e-05,1.2085051258647692e-19,5.068922657864462e-05,1.75748566616607e-14,2.866071138208305e-12,2.5181121635250727e-16,2.0523090352064713e-18,1.076760913588071e-07,7.797786877923503e-14,0.002508723660577486,8.849012633277154e-05,6.060705380793676e-06,1.0966561559828992e-08,3.1251491228394343e-10,2.865514714712209e-10,2.582024103923772e-13,1.313850709628399e-13,1.573222861050168e-10,1.0777947322742577e-06,2.4713908635672e-10,1.6529968269969937e-08,4.855099878759054e-08,1.736268496247909e-10,1.2100289504983842e-13,3.3764331558987336e-13,1.161190779955975e-13,3.215870478107206e-17,2.2621494928913444e-16,1.070437656956781e-12,5.110333045928818e-18,7.768392607419572e-11,4.3275123980323803e-16,5.136568688333717e-19,2.2344369606177358e-20,1.9817980036192457e-15,1.8126650318436756e-18,2.2544399327188885e-16
6.2694691091752755e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4496978603145982,0.11609998500820758,0.022777116290392578,0.0,2.2231022945698784e-09,1.3864235650021604e-06,3.7321981037156965e-08,5.803740697735432e-10,1.4984441003355564e-12,5.5331773222993096e-05,1.222903411643928e-19,5.079777495068568e-05,1.7701677364965555e-14,2.897548210730028e-12,2.546111808932298e-16,2.0739542557030167e-18,1.0839151023430243e-07,7.872367578715508e-14,0.002513527652339689,8.869418536744103e-05,6.0842720646625236e-06,1.103447249351036e-08,3.132420891975784e-10,2.870922054429863e-10,2.605159068184457e-13,1.3163371666107147e-13,1.5850883199483728e-10,1.081846620977614e-06,2.486667290973544e-10,1.6624308869441706e-08,4.8768622731208296e-08,1.7402954236702777e-10,1.221658021865632e-13,3.398839290769288e-13,1.170869594893122e-13,3.2511718334433396e-17,2.2850088312322595e-16,1.0788082787714692e-12,5.164961717971387e-18,7.806231782110321e-11,4.378990982788818e-16,5.161546557922852e-19,2.2557829443278123e-20,1.9971040699380177e-15,1.8351847988041196e-18,2.280021597401162e-16
6.2840434153311375e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44969282869622323,0.11609505230619016,0.022777013596086096,0.0,2.245951193773951e-09,1.3928929472614875e-06,3.76325500829613e-08,5.84412563161993e-10,1.509136681557205e-12,5.5460349117120535e-05,1.2374387543295875e-19,5.0906283031643393e-05,1.7829111589464968e-14,2.929307749618162e-12,2.574355113896418e-16,2.09577843798092e-18,1.0911042273103807e-07,7.947483775289298e-14,0.0025183273967979087,8.889823237197704e-05,6.107874304577525e-06,1.1102643147507938e-08,3.1396925715722204e-10,2.87632937586442e-10,2.628466563245961e-13,1.318823697398789e-13,1.597017116587549e-10,1.0859047988764812e-06,2.502003835113063e-10,1.67189483770292e-08,4.8986694043812166e-08,1.7443222633445943e-10,1.2333709951698117e-13,3.4213546044826987e-13,1.1806071540549433e-13,3.286789695177674e-17,2.308046377319306e-16,1.0872230261287984e-12,5.2200492390992405e-18,7.844171082967068e-11,4.430957093257143e-16,5.186590313692573e-19,2.2772819176950387e-20,2.012490867180704e-15,1.8579317951817124e-18,2.305840618211215e-16
6.2986177214869995e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.449687801291113,0.11609012383993912,0.02277691090465603,0.0,2.268994532669335e-09,1.3993785011061164e-06,3.794500242113368e-08,5.884696624949601e-10,1.5198811488071157e-12,5.5588924581984904e-05,1.2521121317660148e-19,5.101475084746343e-05,1.795716085644661e-14,2.9613517475442105e-12,2.6028436018201014e-16,2.117782655313761e-18,1.0983284000830302e-07,8.023138043251645e-14,0.0025231228977028136,8.910226732765193e-05,6.131512028475401e-06,1.1171073820243255e-08,3.14696416156843e-10,2.881736679162012e-10,2.6519476230645617e-13,1.3213103005906707e-13,1.6090094153318227e-10,1.089969258647005e-06,2.517400591962351e-10,1.681388701380029e-08,4.9205212476815814e-08,1.7483490153358002e-10,1.2451682759121662e-13,3.4439794444012935e-13,1.1904036798941121e-13,3.3227262929033996e-17,2.3312629831701336e-16,1.0956820162054325e-12,5.275598407782645e-18,7.882210578748748e-11,4.483414165382041e-16,5.2116999979859e-19,2.2989346132556326e-20,2.0279586264995084e-15,1.8809079924681603e-18,2.3318987297587415e-16
6.3131920276428615e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44968277809561796,0.1160851996057083,0.022776808216101924,0.0,2.292233615614149e-09,1.4058802415468724e-06,3.82593451900124e-08,5.925454097418734e-10,1.5306776394098552e-12,5.5717499616471054e-05,1.2669245264524649e-19,5.112317842406346e-05,1.8085826687448102e-14,2.9936822075281218e-12,2.631578801744818e-16,2.1399679849515915e-18,1.1055877323737042e-07,8.099332964540347e-14,0.0025279141588017504,8.930629021570886e-05,6.155185164173202e-06,1.1239764808627662e-08,3.1542356619042074e-10,2.887143961910222e-10,2.6756032858073826e-13,1.3237969759683117e-13,1.6210653974718317e-10,1.0940399929542021e-06,2.5328576573360194e-10,1.6909125001441107e-08,4.9424177781794575e-08,1.7523756797087872e-10,1.2570502705954768e-13,3.4667141582542367e-13,1.2002593951658358e-13,3.358983867765423e-17,2.3546595789698744e-16,1.10418536616196e-12,5.331612034391293e-18,7.920350338356242e-11,4.536365650981835e-16,5.236875655794775e-19,2.320741766001913e-20,2.0435075792027685e-15,1.9041151372447378e-18,2.3581976760449374e-16
