Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2OX(23),H2X(49),CH3X(55),C2H4(47),COX(50),O(29),CHOX(53),acetyl(44),C2H4X(215),C2H6X(52),C2H4X(70),CH4OX(63),CO2X(24)
6.48865870393511e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.452307276796779,0.11866996602678015,0.022821567693007985,2.4884136683007292e-74,1.697267907928438e-36,2.0970544561655533e-24,8.93085709806993e-53,1.1328541939472791e-36,8.09304572420796e-85,5.726755866892068e-14,1.740028254084174e-71,5.726755866004818e-14,8.975557396846294e-49,1.569768026600133e-47,1.0354098905556248e-70,1.2005551568454256e-71,7.553456606936949e-26,1.2826404360290607e-53,3.1275385925082198e-12,9.260085907758951e-14,3.7071286300411425e-16,6.360736974307101e-26,2.3552852069793577e-25,3.707117220451618e-16,5.6555820278063e-22,1.6181111104301828e-24,5.103422225251392e-28,3.4700169910614377e-47,1.3774320997866721e-36,8.909152375105639e-35,2.1189602731261913e-25,1.1674829843216844e-46,1.8234527128602016e-64,6.962850772994036e-22,1.885935906843207e-67,5.684541200310843e-77,1.1818891710413038e-57,1.1630827415227751e-47,1.2882016292043912e-64,1.5108879683076234e-58,1.9765722716004855e-67
1.2977322908379019e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679355814,0.11866996602359497,0.022821567692961685,1.2201133002627844e-71,1.3578177256978868e-35,8.388380938272289e-24,1.0946581349684804e-50,9.062842195068368e-36,3.9670118193361056e-82,1.1453516588755224e-13,1.1136196960852015e-69,1.1453516585206216e-13,1.4360906204790604e-47,2.51161970511968e-46,2.537845052354353e-68,2.9426243267530817e-69,3.021384566726463e-25,8.178145025452788e-52,6.255079834624097e-12,1.8520179665183035e-13,7.41427192274477e-16,2.5442805738913507e-25,9.421140968336096e-25,7.414226219931192e-16,2.2557912012088556e-21,1.2906731787591277e-23,7.825899013852836e-27,2.127219768693312e-45,1.1019377065336214e-35,7.127452331179208e-34,8.475837988994046e-25,3.725105022375974e-45,4.4693763772797156e-62,1.3927218139762562e-21,4.623728468056923e-65,2.786813003100566e-74,7.542314982891531e-56,1.8609342882646888e-46,1.6426709241070315e-62,4.8348204124105467e-57,4.84608891273955e-65
2.5954651317266837e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727678711635,0.11866996601722461,0.022821567692869086,6.083665845447424e-69,1.086258410854064e-34,3.355478664758129e-23,1.3644839972175115e-48,7.25027682990925e-35,1.977738916064395e-79,2.290703803348914e-13,7.127170591931563e-68,2.2907038019293105e-13,2.297745938948214e-46,4.0185554453878094e-45,6.326381994425359e-66,7.335419397649881e-67,1.208554213285162e-24,5.201745131881843e-50,1.2510162313930137e-11,3.704036717939036e-13,1.4828593451166904e-15,1.0176998865405616e-24,3.768452905793008e-24,1.482841012844438e-15,8.972032126221222e-21,1.0264796358490235e-22,1.2198739517224863e-25,1.3259644516096396e-43,8.815364273740216e-35,5.7021626729220624e-33,3.390329479526048e-24,1.1851469371581693e-43,1.114131616057996e-59,2.786048494908118e-21,1.152698459736027e-62,1.389437954276608e-71,4.799413594424673e-54,2.9774962144751795e-45,2.0895510431626939e-60,1.5471263144992456e-55,1.208206983572049e-62
5.1909308135042474e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767742328,0.11866996600448389,0.022821567692683883,3.0476861798059494e-66,8.69013013438714e-34,1.3422902830959311e-22,1.7088707604712972e-46,5.8002220798083005e-34,9.907354742201815e-77,4.581408092698736e-13,4.561389829236337e-66,4.581408087020328e-13,3.676393608368826e-45,6.429567777090271e-44,1.5845947527189028e-63,1.8373309488982417e-64,4.8342176407623736e-24,3.2905939685218394e-48,2.5020327252839357e-11,7.408074220524165e-13,2.9657378911989735e-15,4.070698864490262e-24,1.5073776583199675e-23,2.9656641584943195e-15,3.548547541727798e-20,8.116379733130015e-22,1.9099386077575706e-24,8.303462033834986e-42,7.052067698449331e-34,4.5620440576315374e-32,1.3561265723270205e-23,3.7490640913493146e-42,2.7906014879332e-57,5.5745146870825166e-21,2.886965264694042e-60,6.960302704092332e-69,3.036744708253134e-52,4.76399448749039e-44,2.64342296704477e-58,4.950696062224611e-54,3.026358195816207e-60
1.0381862177059375e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727674846577,0.11866996597900245,0.02282156769231348,1.5181677978953786e-63,6.952202720764268e-33,5.369926078251419e-22,2.128159076697514e-44,4.640176928372194e-33,4.935466089986413e-74,9.16281667301049e-13,2.9192886734345295e-64,9.162816650296917e-13,5.88222777540911e-44,1.0286895344595506e-42,3.9468766881858293e-61,4.576379315272886e-62,1.9336872253741367e-23,2.058803182540702e-46,5.004065705184635e-11,1.4816149224669084e-12,5.931553976557421e-15,1.6281986181683548e-23,6.029481163955457e-23,5.931255906588539e-15,1.3881987633253563e-19,6.344974069647325e-21,2.9728509638136664e-23,5.170164183038638e-40,5.641294664183471e-33,3.650121558239766e-31,5.42446324061586e-23,1.1727441239103787e-40,6.950726632446935e-55,1.115869839265905e-20,7.188824657765207e-58,3.4671488348775013e-66,1.9001885982103751e-50,7.622389893028428e-43,3.3071569303129268e-56,1.5841495903384687e-52,7.537632130932928e-58
2.0763724904169632e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727669693166,0.11866996592803958,0.02282156769157267,7.425301118133352e-61,5.561919155233623e-32,2.1485458380434496e-21,2.602289432644073e-42,3.7121396776707297e-32,2.4142927322308304e-71,1.832563384008221e-12,1.8683431765989016e-62,1.8325633749228314e-12,9.411556177450032e-43,1.6457739957481742e-41,9.65314274243105e-59,1.1192722666640655e-59,7.734749331977316e-23,1.260927437251514e-44,1.0008131633461458e-10,2.963229922885763e-12,1.186343731005342e-14,6.512146368124759e-23,2.411768602944975e-22,1.186222123799469e-14,5.317846126808555e-19,4.8527309365356814e-20,4.5420945145709675e-22,3.1605375439054593e-38,4.5124599995098955e-32,2.9208302718412023e-30,2.169750599410378e-22,3.5902184126175636e-39,1.699962980386775e-52,2.23560710886017e-20,1.7571204029656568e-55,1.6957790825836883e-63,1.1638494572008806e-48,1.2195817287804727e-41,4.0494323961321034e-54,5.068818896035209e-51,1.843245098346373e-55
4.152745035839014e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072765938634,0.11866996582611383,0.022821567690091058,3.497736693942078e-58,4.449786087545755e-31,8.598277813564376e-21,3.0648198807850823e-40,2.9697084830701104e-31,1.137640873716433e-68,3.665126820001642e-12,1.1957374489318979e-60,3.665126783660404e-12,1.5058461947333005e-41,2.632824931779838e-40,2.2741495070556817e-56,2.6368361792042925e-57,3.093899892734382e-22,7.422287112346197e-43,2.0016263363916789e-10,5.926459922082985e-12,2.372831536993501e-14,2.6043400567717535e-22,9.646882940991254e-22,2.372327930599672e-14,1.9599252597017025e-18,3.5636072858200766e-19,6.680931762918115e-21,1.860558467662188e-36,3.609046856244074e-31,2.3377115027931064e-29,8.678724318117791e-22,1.0559923228920545e-37,4.0047731664592167e-50,4.486683761867591e-20,4.1342957677521575e-53,7.98823759454452e-61,6.851074045739779e-47,1.9513284792711706e-40,4.7635864349987935e-52,1.621727975072338e-49,4.341022718031429e-53
6.229117581261066e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072764907951,0.11866996572418809,0.022821567688609445,2.929901889647376e-57,1.2724018802179197e-30,1.827680809959014e-20,1.955946264301646e-39,8.816316482510785e-31,9.487070910775845e-68,5.497690258574142e-12,6.789038952044309e-60,5.497690181349269e-12,5.696916968527597e-41,1.0036971381871756e-39,1.6726034627461808e-55,1.939350608841376e-56,6.574537455034396e-22,4.0490636030273295e-42,3.002439496827381e-10,8.889689919639718e-12,3.559439879518739e-14,5.533461365447574e-22,2.049934487150548e-21,3.5583464843503324e-14,3.941526059617886e-18,9.709935544969647e-19,2.3641695942668973e-20,1.009914365091148e-35,1.031810575220401e-30,6.685972652180238e-29,1.8441880615966737e-21,4.786082179062711e-37,2.9454300235169476e-49,6.749362528596711e-20,3.0552641888312336e-52,6.679558737229099e-60,3.737475752678071e-46,7.382267792851917e-40,3.051933518834203e-51,7.6108398627863e-49,3.2089959774417223e-52
8.305490126683117e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727638772683,0.11866996562226234,0.02282156768712783,1.5859421940776186e-56,2.6839428303560578e-30,3.1186009194488606e-20,8.009909943844274e-39,1.921027662322713e-30,4.737998265668795e-67,7.330253699725306e-12,2.6109249039971955e-59,7.33025356798943e-12,1.482902971202467e-40,2.700302561470735e-39,7.59090092107926e-55,8.801472502565103e-56,1.1215387684626496e-21,1.4372474767896179e-41,4.003252644653253e-10,1.1852919915556033e-11,4.7461770533485537e-14,9.438238712067855e-22,3.4969028626367025e-21,4.744277791482341e-14,6.400093406465938e-18,1.9622802781132543e-18,5.791154848925891e-20,3.706648866817954e-35,2.1760979930638256e-30,1.4105479695371797e-28,3.145903691430916e-21,1.4941478835546468e-36,1.3367361023153157e-48,9.023643408950083e-20,1.5308603078137548e-51,3.688793121124241e-59,1.3266542595217369e-45,1.9215990038298538e-39,1.2191137328617887e-50,2.372351140394445e-48,1.6080897650252993e-51
1.2458235217527219e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072761815903,0.11866996541841086,0.0228215676841646,2.4846551880385216e-55,7.331038456396805e-30,6.459142150971613e-20,6.391091843309367e-38,5.576142870942723e-30,5.006484120488047e-66,1.0995380588078668e-11,1.9871157494889914e-58,1.0995380315339142e-11,5.4420356394815165e-40,1.0919855804092383e-38,6.993134676374903e-54,8.108266175124757e-55,2.3220036440461736e-21,8.803794693490848e-41,6.004878910710495e-10,1.7779379903538853e-11,7.119975848710439e-14,1.953654511635723e-21,7.239740417418848e-21,7.115935663221161e-14,1.2239557746817872e-17,5.001482111781399e-18,1.9131277875561798e-19,2.5398112244901096e-34,5.942282752328446e-30,3.853825005352697e-28,6.5129721960189115e-21,7.66272643277103e-36,1.2314451064488024e-47,1.3599434619696165e-19,2.2152803758831966e-50,6.181588963467646e-58,8.126431820546638e-45,7.051988850593529e-39,8.81607528703569e-50,1.168689878203056e-47,2.3269939916765954e-50
1.6610980308371322e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072759754537,0.11866996521455939,0.02282156768120137,1.387500733881128e-54,1.5339649235778e-29,1.098892395884134e-19,2.6005914464289942e-37,1.219438107800049e-29,2.492782723638313e-65,1.466050748591299e-11,7.503335664683608e-58,1.4660507022058864e-11,1.4111586604507286e-39,2.9575148056755136e-38,3.1723349562334335e-53,3.678172937203201e-54,3.9491201507253734e-21,3.1166731790170935e-40,8.006505130396895e-10,2.3705839885489553e-11,9.494304443990132e-14,3.3219866270920565e-21,1.2312654977246864e-20,9.487272751441777e-14,1.933951773560919e-17,9.850694875397425e-18,4.563937542364249e-19,9.04881232740647e-34,1.2430801878805306e-29,8.065518640782136e-28,1.1076500901771619e-20,2.3572116524837682e-35,5.586202899166492e-47,1.821789093940218e-19,1.087958288984115e-49,3.297832993765345e-57,2.876890590927273e-44,1.8286317179926413e-38,3.507974254202614e-49,3.66661132976827e-47,1.1431480527443023e-49
2.0763725399215424e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072757693172,0.11866996501070791,0.02282156767823814,5.871126203385257e-54,2.792647541265901e-29,1.6793655790130548e-19,8.352058945411791e-37,2.287829063356495e-29,9.740552962464577e-65,1.832563439390411e-11,2.295115945847521e-57,1.8325633685246484e-11,3.085461352784328e-39,6.643086003771954e-38,1.1297326557922774e-52,1.3098618594369175e-53,6.033363448078647e-21,8.843795641677552e-40,1.0008131300400249e-09,2.963229986097749e-11,1.186923803635023e-13,5.074200584283373e-21,1.881056798686041e-20,1.1858266186010628e-13,2.747786074660017e-17,1.6888657669468532e-17,9.248274271007595e-19,2.5998237021454214e-33,2.2625280639107656e-29,1.4686421023987272e-27,1.6921829236089626e-20,5.888820919697052e-35,1.9893322584348987e-46,2.288205987520022e-19,4.2018329731441794e-49,1.4230004057622819e-56,8.163428044448776e-44,3.998256823401875e-38,1.1137597023265173e-48,9.424728763788798e-47,4.415762464407625e-49
2.906921558090363e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727535704407,0.118669964603005,0.02282156767231168,1.92392483424357e-52,7.374299200884009e-29,3.2311353485240726e-19,9.157829104679315e-36,6.259897825499788e-29,2.727926643014288e-63,2.565588824098531e-11,2.0310425406488062e-56,2.5655886878291145e-11,1.1868006110128724e-38,2.57507377908833e-37,1.952819814565159e-51,2.2640918212843502e-52,1.1601944754705672e-20,6.341439237775625e-39,1.4011383488237025e-09,4.148521979216067e-11,1.66211404282736e-13,9.752851347382892e-21,3.6170329893972146e-20,1.6599200799039857e-13,4.5585421411255517e-17,3.8536258945293464e-17,2.963183856327535e-18,1.8518488797251047e-32,5.970485315584087e-29,3.8796583554161865e-27,3.2537573242290124e-20,2.8178527940811207e-34,3.4384027293711985e-45,3.235040699154301e-19,8.17870193972502e-48,4.631565914108726e-55,5.853666957819976e-43,1.5379029664022039e-37,1.216865539352209e-47,5.314693818913639e-46,8.611954561447127e-48
3.737470576259183e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727494477097,0.11866996419530208,0.02282156766638522,1.2714975613381837e-51,1.5290427790228171e-28,5.301332315189284e-19,4.181785918282157e-35,1.3196589935164006e-28,1.799102635452298e-62,3.2986142129297903e-11,8.394175382852676e-56,3.298613989452965e-11,3.152436098419125e-38,6.849840154372211e-37,1.0806321612681715e-50,1.2528600817158599e-51,1.9027160897739048e-20,2.3626695753019264e-38,1.8014635474284636e-09,5.3338139697098576e-11,2.1375854650852252e-13,1.598723037870061e-20,5.93164970994221e-20,2.1338740300963524e-13,6.544495965038947e-17,7.043863581001758e-17,6.921346652212469e-18,6.861801014459469e-32,1.2372213548138425e-28,8.046655029032581e-27,5.3357543475258095e-20,8.394696620727653e-34,1.9026359445535794e-44,4.200441726102599e-19,4.500097150627368e-47,3.016594147319029e-54,2.1809563180219468e-42,4.085055425612135e-37,5.5706638663962445e-47,1.7669905361811844e-45,4.742974206406654e-47
4.568019594428004e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727453249786,0.11866996378759921,0.022821567660458758,5.518938782031176e-51,2.743594141646344e-28,7.8900937150262615e-19,1.361286560517628e-34,2.3893148287675e-28,7.710605703166433e-62,4.031639605882497e-11,2.566418603368503e-55,4.031639273398084e-11,6.83649131839088e-38,1.4886630486328644e-36,4.0582199983386085e-50,4.7049293668135277e-51,2.830881659561247e-20,6.569413832013648e-38,2.201788725856436e-09,6.519105957579602e-11,2.6133527024878833e-13,2.377510259208201e-20,8.824769021395233e-20,2.607688523211678e-13,8.62691241925054e-17,1.1269109005827672e-16,1.3485978993936105e-17,1.9154223292398177e-31,2.2186943028373526e-28,1.4441365795767224e-26,7.938007459410754e-20,1.970601921758726e-33,7.144927479101522e-44,5.184407111026444e-19,1.7191948708964057e-46,1.3210883741681352e-53,6.064205200482505e-42,8.859013912289291e-37,1.808774773128106e-46,4.547131167289195e-45,1.813244261919962e-46
5.398568612596824e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727412022476,0.11866996337989634,0.022821567654532297,1.9059116932427226e-50,4.473349643508666e-28,1.0997516581183684e-18,3.639739317371802e-34,3.916896758122241e-28,2.595428829832183e-61,4.764665002955212e-11,6.573919501572844e-55,4.7646645396650875e-11,1.3029803055033537e-37,2.8449686289564537e-36,1.2223165668809996e-49,1.4170763554891154e-50,3.9446847027876225e-20,1.5313824995368157e-37,2.602113884108329e-09,7.704397942825607e-11,3.089427408768589e-13,3.3114282046028904e-20,1.2296291315734353e-19,3.081363604663895e-13,1.0758333377489739e-16,1.6506381420759254e-16,2.3356943997153672e-17,4.509546244109707e-31,3.615464588290108e-28,2.3550089038250116e-26,1.1060383325693524e-19,3.985216511602613e-33,2.151939128747759e-43,6.186936201064417e-19,5.3584571463165426e-46,4.640845886217716e-53,1.4136244760071282e-41,1.6884585866860604e-36,4.802084945571972e-46,9.999694795260736e-45,5.654811501063746e-46
7.0596666489344655e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072732956784,0.11866996256449068,0.022821567642679376,1.5522857924909986e-49,9.820359802298537e-28,1.876851022781864e-18,1.8054013262672602e-33,8.64925480168102e-28,1.937362276936672e-60,6.230715809455785e-11,3.087419157173235e-54,6.230715019165141e-11,3.6680372346650616e-37,8.061617995240571e-36,7.473821393043224e-49,8.66425535373323e-50,6.729199605262453e-20,5.927665342187678e-37,3.402764140084289e-09,1.0074981905447233e-10,4.042530755211959e-13,5.643865469106318e-20,2.0974239645407016e-19,4.028295685352656e-13,1.5095637834970094e-16,2.9842268116565927e-16,5.54755510321478e-17,1.795059265281943e-30,7.9281965173612005e-28,5.171084973679626e-26,1.8865066909536825e-19,1.2148976284732658e-32,1.3156828558937815e-42,8.247685118837892e-19,3.6236268437319416e-45,3.936781513759934e-52,5.471927146494101e-41,4.753211948450493e-36,2.32444352835551e-45,3.56745372185788e-44,3.828211474478696e-45
8.720764685272107e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.452307272471132,0.11866996174908512,0.022821567630826455,7.249132864516822e-49,1.830981770893072e-27,2.861457504627419e-18,6.143444006137348e-33,1.6173053904561976e-27,8.62621701397655e-60,7.696766632420953e-11,1.0125679345159396e-53,7.69676542795419e-11,8.300787407633708e-37,1.8353472549048797e-35,2.9306498364431795e-48,3.397322941157077e-49,1.0256252395288616e-19,1.6871988420407435e-36,4.2034143153573014e-09,1.2445565857576565e-10,4.996958084175464e-13,8.594325297254182e-20,3.1964832669752927e-19,4.974670603022481e-13,1.943629847719848e-16,4.665605411324611e-16,1.0840000636583656e-16,5.206141314828429e-30,1.4765850364200264e-27,9.642544194286143e-26,2.874885952666679e-19,2.883140862580761e-32,5.158747237668382e-42,1.0382687602026067e-18,1.4855121776468435e-44,1.8439120098663472e-51,1.557500690950328e-40,1.0756563782938151e-35,7.763430727092192e-45,9.671509190272523e-44,1.570845560190226e-44
1.0381862721609748e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072716465856,0.1186699609336796,0.022821567618973533,2.610447113268461e-48,3.072099822940666e-27,4.0535752327502404e-18,1.6935263377399748e-32,2.717915577971946e-27,3.0069629791089453e-59,9.162817471839706e-11,2.717047933650594e-53,9.162815766032891e-11,1.6374772970816442e-36,3.636021177989069e-35,9.13891542773727e-48,1.059381359772913e-48,1.4525839515414814e-19,3.997579872953147e-36,5.004064409927795e-09,1.481614979921544e-10,5.952759694153333e-13,1.2161017094230567e-19,4.526739015800319e-19,5.920488701794954e-13,2.375553961023767e-16,6.648402022959716e-16,1.8698097260102094e-16,1.2505462914327344e-29,2.4747803585919147e-27,1.6179587884096258e-25,4.071078104399126e-19,5.84447859832768e-32,1.608597350732025e-41,1.2591943255812804e-18,4.774589094446931e-44,6.687163696980421e-51,3.690323006243488e-40,2.1219266228505192e-35,2.1081920380350445e-44,2.220269525895478e-43,5.05327063756227e-44
1.2042960757947389e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072708220391,0.11866996011827417,0.02282156760712061,8.073248409788986e-48,4.7827261168674494e-27,5.453198062133529e-18,4.077605872593615e-32,4.235248827769529e-27,9.054406445496019e-59,1.0628868327701267e-10,6.4113308271570485e-53,1.062886603340146e-10,2.9361254170588418e-36,6.536105126136974e-35,2.4732565193406515e-47,2.866885820134776e-48,1.9537962424694285e-19,8.372713891955289e-36,5.804714423795659e-09,1.718673373036561e-10,6.909973454734521e-13,1.6342175643411525e-19,6.088125347105042e-19,6.865750318858788e-13,2.8076279586119185e-16,8.88915582318351e-16,2.9530175386958867e-16,2.6462903500277996e-29,3.848534668064147e-27,2.5188920885598564e-25,5.474987421883736e-19,1.0614341550351974e-31,4.353035152443539e-41,1.4875452187489128e-18,1.3255715169181569e-43,2.0919998561199415e-50,7.729279550567025e-40,3.8047883826511074e-35,5.010875861360486e-44,4.5563325928501586e-43,1.4042177905028551e-43
1.370405879428503e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726999749254,0.11866995930286883,0.02282156759526769,2.2298192071384713e-47,7.038262044271858e-27,7.060323103183956e-18,8.869914493628695e-32,6.2360148073965636e-27,2.445616627460439e-58,1.2094919199995164e-10,1.3735609349483548e-52,1.209491623005998e-10,4.900619841290869e-36,1.092279871020335e-34,6.021947373444073e-47,6.980081465329801e-48,2.529262399904432e-19,1.598471762712996e-35,6.605364356960621e-09,1.955731765102875e-10,7.868630457954169e-13,2.1136088791995199e-19,7.880578585900541e-19,7.810455781299439e-13,3.2409868879293728e-16,1.1353527260240076e-15,4.366502127324175e-16,5.089171892398634e-29,5.657105132343315e-27,3.7066665402790395e-25,7.086521130397634e-19,1.776018338318755e-31,1.0598098920370194e-40,1.7233214647160871e-18,3.288408928853203e-43,5.838205720911591e-50,1.4756509265281136e-39,6.350497919815107e-35,1.0780447176209254e-43,8.596737023729713e-43,3.487136772651151e-43
1.536515683062267e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726917294595,0.11866995848746358,0.02282156758341477,5.718022805937948e-47,9.912793520423623e-27,8.874952374537175e-18,1.7854478787957847e-31,8.785691008752516e-27,6.162315621991828e-58,1.3560970088711103e-10,2.733391152384495e-52,1.3560966356008668e-10,7.733269383802899e-36,1.7244482689612389e-34,1.3598073914867794e-46,1.5760886360477357e-47,3.1789825602722775e-19,2.838764788744187e-35,7.406014209422578e-09,2.1927901561206518e-10,8.828757984544086e-13,2.65410805681889e-19,9.90403579896473e-19,8.75460541102978e-13,3.674597248476256e-16,1.4015340461658202e-15,6.137152137510146e-16,9.079528598347985e-29,7.958378541065076e-27,5.220162787595771e-25,8.905587808557017e-19,2.789424459380395e-31,2.392937222391707e-40,1.966523073458171e-18,7.500439954339527e-43,1.5129100445799509e-49,2.6206832058572432e-39,1.0021224752946105e-34,2.1498450536923728e-43,1.5196247706050666e-42,7.964473396979503e-43
1.8687352903297953e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726752385253,0.11866995685665328,0.02282156755970893,2.9751152032183127e-46,1.7820837288444796e-26,1.312672299920786e-17,5.89683678639043e-31,1.5798513215024777e-26,3.177337827259788e-57,1.649307191536706e-10,8.931565956158745e-52,1.6493066395777736e-10,1.6903282100782244e-35,3.7687413374908424e-34,5.5901762335920175e-46,6.478660228443156e-47,4.701184887132494e-19,7.510266701258393e-35,9.007313672237648e-09,2.6669069350112793e-10,1.0753526484278616e-12,3.9177481915031513e-19,1.4643704083280722e-18,1.0641238487389152e-12,4.541330981756131e-16,1.982796838575074e-15,1.085320328129962e-15,2.4179521090800106e-28,1.4274178827181842e-26,9.382713501569901e-25,1.3165946200395318e-18,5.962631391522722e-31,9.835461115248436e-40,2.475202364089993e-18,3.0598602759878963e-42,7.832045047499493e-49,6.933525436768895e-39,2.1904358449878568e-34,6.996625389662183e-43,4.044350679319686e-42,3.2607008827222504e-42
2.1677329368705708e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726603966825,0.11866995538892432,0.022821567538373673,9.944572975363338e-46,2.780956882160481e-26,1.7662981048398318e-17,1.44096408790989e-30,2.465327760091727e-26,1.0655237817410837e-56,1.9131963615415833e-10,2.1836225098822345e-51,1.9131956189745407e-10,3.0597595885099747e-35,6.81758810939799e-34,1.6029534174450136e-45,1.8575752653048904e-46,6.325115538062064e-19,1.5545330360232128e-34,1.04484829127675e-08,3.093612032428551e-10,1.2491071049105178e-12,5.262315050174701e-19,1.969879459103186e-18,1.2337310590692024e-12,5.318381998223709e-16,2.550878800189416e-15,1.654555025848383e-15,5.02632689502684e-28,2.222852086333617e-26,1.4638433151522297e-24,1.7709098082519643e-18,1.0492589251638454e-30,2.8198209554480605e-39,2.958408415884966e-18,8.663766358824211e-42,2.6094547161876993e-48,1.4351955938167552e-38,3.965048124316217e-34,1.6925064143657984e-42,8.498441135578654e-42,9.259549677173043e-42
2.4667305834113463e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726455548365,0.1186699539211956,0.022821567517038416,2.793035801044312e-45,4.0975133848872845e-26,2.2871543858820125e-17,3.106752522770853e-30,3.6319528615265724e-26,3.0136618029988443e-56,2.177085536850934e-10,4.744045851940201e-51,2.1770845754618087e-10,5.129396204911776e-35,1.1419387224288893e-33,3.9640313855291315e-45,4.59335569766677e-46,8.189629093399248e-19,2.9052814031252708e-34,1.1889651891820348e-08,3.520317126451198e-10,1.4233684323543755e-12,6.802243917466682e-19,2.5501338848011975e-18,1.4031586884034243e-12,6.094074707023587e-16,3.1514245391450225e-15,2.370729037513011e-15,9.428380177249828e-28,3.268365767878581e-26,2.1562928574157204e-24,2.2923209822405615e-18,1.70300580122349e-30,6.972219998878175e-39,3.4656725790933432e-18,2.1156071382767393e-41,7.312631777723979e-48,2.682327193483434e-38,6.647051776797779e-34,3.6171135896844246e-42,1.621002825025596e-41,2.2674773257535655e-41
2.7657282299521217e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726307129887,0.11866995245346715,0.02282156749570316,6.887889881169434e-45,5.775870266089102e-26,2.875240303592737e-17,6.0911559502465815e-30,5.118531216675424e-26,7.487112474166525e-56,2.440974717458663e-10,9.41807739325606e-51,2.4409735090397533e-10,8.104920424816578e-35,1.8026754189982778e-33,8.762122190107801e-45,1.0152446736938818e-45,1.0294725760004232e-18,5.023366632408093e-34,1.3330820609396207e-08,3.9470222170801946e-10,1.5981432817297564e-12,8.536556932733155e-19,3.205096258106432e-18,1.5724069273390184e-12,6.869917267938692e-16,3.776911862596693e-15,3.2410238436353504e-15,1.6357675892277684e-27,4.597508316523459e-26,3.0386646358233003e-24,2.880773929195619e-18,2.5991975155326016e-30,1.5409128723000577e-38,3.996994853000945e-18,4.624839181139268e-41,1.8040729891298867e-47,4.6380013032500127e-38,1.050299657876745e-33,7.034428843504038e-42,2.869852857327664e-41,4.970249020141014e-41
3.064725876492897e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072615871137,0.11866995098573896,0.022821567474367904,1.5381092487355187e-44,7.860235885704504e-26,3.530555511344661e-17,1.1087787547489863e-29,6.963891362643077e-26,1.6834660827396662e-55,2.7048639033586786e-10,1.7417941604709572e-50,2.7048624197085486e-10,1.2218583186096583e-34,2.7149204894878622e-33,1.775198910720986e-44,2.0567299260044838e-45,1.2640405786678592e-18,8.170705605629188e-34,1.477198906549506e-08,4.3737273043165156e-10,1.773436877307181e-12,1.0464280515626398e-18,3.9347291591806075e-18,1.741475966364842e-12,7.645455903745862e-16,4.421637979339085e-15,4.270997825025407e-15,2.669150283726288e-27,6.243619233098996e-26,4.134018138275631e-24,3.5362144563793365e-18,3.780139026348412e-30,3.12141229740396e-38,4.552375241176139e-18,9.2795447677067e-41,4.034909923518538e-47,7.544110707781839e-38,1.5833866146862395e-33,1.2705874046046992e-41,4.789572058474384e-41,9.998907011019824e-41
