Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2OX(23),H2X(49),CH3X(55),C2H4(47),O(29),COX(50),OH(D)X(68),CH4OX(63),CHOX(53),C2H6X(52),acetyl(44),CHO2X(213),C2H4X(215),C2H4X(70)
4.958032323551622e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4435822841008504,0.10542720557321639,0.01965635342571778,0.0,0.0020828590305085404,0.004946283756683739,0.003114013936383797,4.806151743156991e-05,3.9868256978994384e-13,0.002334542417144904,3.815005883523552e-11,0.0003858206669327362,2.4041967100485307e-09,4.8856795877518574e-05,2.182564159825912e-10,1.3150733549619755e-11,0.0002834517311634615,1.2423507021084122e-06,0.007587070592750255,0.0007881043224196535,0.00019399478506111024,1.5388862130722433e-06,1.1416255694728341e-08,1.362183293265102e-08,1.4573867697004583e-11,3.615592014427155e-07,5.433293155085124e-05,4.792646998127e-07,9.447216662148171e-08,9.872588257871202e-05,7.246990048951541e-09,1.9657322734770766e-06,1.0995906951322977e-05,9.66399929123346e-09,8.782997093737448e-10,5.423261086408204e-10,2.0458939709314226e-11,1.3250609256566334e-07,1.8192008694163634e-11,3.4798338765979084e-13,1.2550723466338534e-07,3.511687531459181e-13
4.972994608975906e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4435868664284512,0.1054110482509853,0.019647417162539572,0.0,0.0020913874893904545,0.0049678052093286434,0.0031282717788255507,4.822291849851929e-05,4.030074049431689e-13,0.0023365698691912534,3.8386275474368e-11,0.00038592583327755244,2.4120688394859276e-09,4.9077593772542234e-05,2.1931673131401141e-10,1.3232683444068652e-11,0.0002829606061094849,1.2521443666307057e-06,0.007585984647554614,0.0007834639801749795,0.00019435047333680994,1.532612771884684e-06,1.1420976003484598e-08,1.3632473030834775e-08,1.466401262041398e-11,3.645885127447243e-07,5.4688588208334344e-05,4.812589742560226e-07,9.485089998708381e-08,9.91577944990842e-05,7.253358836888945e-09,1.9812300348896265e-06,1.099664571963246e-05,9.708347816219814e-09,8.767870316069219e-10,5.447827203601429e-10,2.0581526675012316e-11,1.3295457266688182e-07,1.8291174304891402e-11,3.4800329509187877e-13,1.265703456624429e-07,3.539407339857642e-13
4.987956894400189e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44359143103404175,0.10539489923193858,0.01963848408803022,0.0,0.002099893926863094,0.004989364657518727,0.003142538386412699,4.8383653197898156e-05,4.073661583370374e-13,0.00233857929901915,3.862218480596494e-11,0.0003860311720788,2.4198991252036407e-09,4.929745357966213e-05,2.203783088900697e-10,1.3314782121667815e-11,0.00028246320818823797,1.2619689130256106e-06,0.00758489898545073,0.0007788377891643662,0.00019470590856644532,1.5263320913494817e-06,1.1425601099049245e-08,1.3643012219639533e-08,1.4754968919766334e-11,3.676443409591561e-07,5.504699591433353e-05,4.832540180907283e-07,9.522866117722015e-08,9.959047514345794e-05,7.259671517513195e-09,1.996776674024464e-06,1.0997330768142095e-05,9.752724069761123e-09,8.752548494339197e-10,5.472289477084737e-10,2.0704430163954256e-11,1.334012194932054e-07,1.8390394160952883e-11,3.480103138759471e-13,1.2763733123984485e-07,3.5672148717398317e-13
5.002919179824473e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.443595977710897,0.1053787585510031,0.019629554207628252,0.0,0.002108378191331401,0.005010962041074651,0.0031568136332014948,4.854371935628023e-05,4.117589916583791e-13,0.002340570794980773,3.885777508598932e-11,0.0003861366807059315,2.42768749030349e-09,4.9516366210666404e-05,2.2144114019596927e-10,1.3397028328827555e-11,0.00028195961897735177,1.2718241628625834e-06,0.007583813605364273,0.0007742259425441382,0.0001950610879719571,1.5200447154138035e-06,1.1430131541001648e-08,1.3653451041523393e-08,1.4846744563171855e-11,3.707268918963908e-07,5.540817262516158e-05,4.85249815600688e-07,9.560544384251777e-08,0.00010002392327411447,7.265928359240237e-09,2.012371908519279e-06,1.0997962590106167e-05,9.797127651948412e-09,8.737034148146955e-10,5.496646889252942e-10,2.082764906687278e-11,1.3384602677310625e-07,1.848966642462451e-11,3.4800453055268783e-13,1.2870817199188374e-07,3.595109620420658e-13
5.017881465248756e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4436005062559149,0.10536262624241936,0.01962062752676879,0.0,0.002116840134234529,0.005032597297969539,0.003171097393794317,4.870311485317839e-05,4.161860667384114e-13,0.0023425444452822857,3.909303466515532e-11,0.000386242356533983,2.4354338623287483e-09,4.973432271423232e-05,2.2250521672305653e-10,1.3479420813436627e-11,0.00028144991999082,1.281709937439532e-06,0.007582728506238445,0.0007696286298312148,0.00019541600878815915,1.5137511839861717e-06,1.1434567887346478e-08,1.3663790037380274e-08,1.4939347562911416e-11,3.738363721603292e-07,5.5772136323393845e-05,4.872463511458226e-07,9.598124175882584e-08,0.00010045813761580586,7.272129630105319e-09,2.0280154555813972e-06,1.0998541675306025e-05,9.841558164542904e-09,8.721329795371324e-10,5.520898437680507e-10,2.0951182269282768e-11,1.3428898838231295e-07,1.8588989267998055e-11,3.479860329996653e-13,1.2978284844320723e-07,3.6230910783834034e-13
5.032843750673039e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44360501646959866,0.10534650233974356,0.019611704050882247,0.0,0.002125279610036001,0.005054270364339153,0.0031853895433402893,4.886183762074288e-05,4.206475455490363e-13,0.002344500337983968,3.9327951989926506e-11,0.00038634819694396077,2.4431381732276052e-09,4.995131427604582e-05,2.235705299691313e-10,1.3561958324906346e-11,0.0002809341926706383,1.291626057801076e-06,0.007581643687033759,0.000765046036922992,0.0001957706682632112,1.5074520329031523e-06,1.1438910694515687e-08,1.367402974654529e-08,1.5032785975145363e-11,3.769729891330819e-07,5.613890501571541e-05,4.892436091624398e-07,9.635604882681837e-08,0.00010089311685596118,7.278275597763472e-09,2.0437070320166807e-06,1.099906851010535e-05,9.88601521097946e-09,8.705437951910071e-10,5.54504313513725e-10,2.107502865160569e-11,1.3473009834300861e-07,1.8688360873047896e-11,3.479549104060039e-13,1.3086134104916162e-07,3.651158737332094e-13
5.047806036097323e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4436095081560384,0.10533038687584982,0.019602783785393242,0.0,0.002133696476213558,0.005075981174492338,0.003199689957535951,4.9019885643458696e-05,4.2514359019912926e-13,0.002346438561000321,3.956251560348675e-11,0.00038645419932322004,2.4508003593163007e-09,5.0167332218899e-05,2.2463707143876452e-10,1.3644639614214529e-11,0.0002804125183785101,1.3015723447566459e-06,0.007580559146727791,0.0007604783461173919,0.0001961250636590835,1.5011477938966627e-06,1.1443160517370434e-08,1.3684170706799954e-08,1.5127067899606948e-11,3.8013695095920506e-07,5.650849673072347e-05,4.912415741635762e-07,9.672985907158577e-08,0.00010132885964489835,7.2843665294899e-09,2.059446354258177e-06,1.0999543577503819e-05,9.930498396370171e-09,8.689361131421571e-10,5.56908000960158e-10,2.1199187089295528e-11,1.3516935082302696e-07,1.8787779431697462e-11,3.47911253246968e-13,1.3194363019812197e-07,3.6793120882434376e-13
5.062768321521606e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4436139811228926,0.10531427988293218,0.019593866735719313,0.0,0.0021420905932486977,0.005097729660921737,0.0032139985126259716,4.917725695784247e-05,4.29674362930816e-13,0.0023483592021001183,3.979671414668404e-11,0.0003865603610658353,2.4584203612419573e-09,5.0382368002766145e-05,2.2570483264362123e-10,1.372746343394925e-11,0.000279884978387618,1.3115486188984282e-06,0.007579474884314953,0.0007559257361330837,0.0001964791922520122,1.494838994561934e-06,1.1447317909202682e-08,1.3694213454377145e-08,1.5222201479280914e-11,3.8332846652947095e-07,5.688092951668463e-05,4.93240230739346e-07,9.710266664221515e-08,0.00010176536459604103,7.290402692180187e-09,2.075233138394524e-06,1.0999967357189163e-05,9.975007327508127e-09,8.673101845068443e-10,5.593008104271343e-10,2.1323656452965274e-11,1.3560674013504616e-07,1.8887243145884607e-11,3.4785515325836326e-13,1.3302969621380856e-07,3.7075506214183236e-13
5.07773060694589e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44361843518137006,0.10529818139250688,0.01958495290726987,0.0,0.002150461824615898,0.005119515754314789,0.0032283150854039273,4.933394965213847e-05,4.342400261157415e-13,0.0023502623489064386,4.003053635894722e-11,0.0003866666795729628,2.4659981239450992e-09,5.059641322485813e-05,2.267738051027905e-10,1.3810428538352423e-11,0.0002793516538744607,1.3215547006191523e-06,0.007578390898806248,0.0007513883821298641,0.00019683305133294716,1.4885261583260946e-06,1.1451383421736772e-08,1.3704158523965986e-08,1.531819490006603e-11,3.865477454641749e-07,5.7256221439247136e-05,4.952395635572959e-07,9.747446581135944e-08,0.00010220263028614158,7.2963843523504475e-09,2.091067100198101e-06,1.1000340325587715e-05,1.001954161287129e-08,8.656662601263198e-10,5.616826477572231e-10,2.1448435608513888e-11,1.3604226073578003e-07,1.898675022762623e-11,3.4778670341087147e-13,1.3411951935758876e-07,3.735873826532902e-13
5.092692892370173e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4436228701462106,0.10528209143541455,0.019576042305445,0.0,0.0021588100367715525,0.005141339383564946,0.003242639553213116,4.948996186601417e-05,4.3884074225133003e-13,0.0023521480888966336,4.026397107917557e-11,0.0003867731522531956,2.473533596621892e-09,5.080945961965552e-05,2.2784398034312138e-10,1.3893533683363244e-11,0.0002788126259107566,1.3315904101297155e-06,0.007577307189229047,0.0007468664557291995,0.0001971866382079905,1.4822098044174021e-06,1.1455357605130666e-08,1.3714006448716379e-08,1.5415056390422873e-11,3.8979499809597436e-07,5.763439057910775e-05,4.972395573627658e-07,9.784525097479591e-08,0.00010264065525550888,7.3023117761372306e-09,2.1069479551529298e-06,1.1000662955913399e-05,1.0064100862626526e-08,8.640045905415828e-10,5.640534203163821e-10,2.1573523417255283e-11,1.3647590722516694e-07,1.908629889908176e-11,3.477059978841682e-13,1.352130798307653e-07,3.764281192689195e-13
5.107655177794457e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4436272858356669,0.10526601004182265,0.019567134935634424,0.0,0.002167135099142592,0.005163200475783198,0.0032569717939474295,4.964529179025499e-05,4.434766739570374e-13,0.002354016509402285,4.0497007246601546e-11,0.00038687977652290996,2.4810267326860897e-09,5.1021499058920584e-05,2.2891534989956478e-10,1.3976777626661389e-11,0.000278267975455414,1.3416555674766535e-06,0.0075762237546268514,0.0007423601250349252,0.00019753995019882728,1.4758904478351388e-06,1.1459241007977155e-08,1.3723757760243527e-08,1.5512794221004934e-11,3.930704354522536e-07,5.8015455029633614e-05,4.992401969792555e-07,9.821501665097333e-08,0.00010307943800824151,7.308185229297429e-09,2.1228754184823234e-06,1.1000935718215249e-05,1.0108684688633827e-08,8.623254259683507e-10,5.664130369943221e-10,2.169891873604622e-11,1.3690767434555676e-07,1.918588739261587e-11,3.4761313204104236e-13,1.3631035777684963e-07,3.7927722084652994e-13
5.12261746321874e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4436316820714855,0.10524993724122773,0.019558230803216396,0.0,0.002175436884114817,0.005185098956309809,0.003271311686052276,4.9799937666458566e-05,4.4814798397059593e-13,0.002355867697609105,4.072963390162673e-11,0.0003869865498066051,2.488477489730717e-09,5.123252355168838e-05,2.2998790531552267e-10,1.406015912771015e-11,0.00027771778334656884,1.3517499925594405e-06,0.007575140594059076,0.0007378695546540931,0.00019789298464314737,1.4695685993201264e-06,1.1463034177304817e-08,1.3733412988632152e-08,1.561141670427427e-11,3.963742692370159e-07,5.839943289443846e-05,5.012414673087968e-07,9.85837574805488e-08,0.00010351897701246614,7.314004977207946e-09,2.138849205176275e-06,1.1001159079423483e-05,1.015329270445062e-08,8.606290162722217e-10,5.687614082046416e-10,2.182462041741704e-11,1.3733755698089535e-07,1.9285513950860125e-11,3.475082024012935e-13,1.3741133328382063e-07,3.821346361965107e-13
5.137579748643023e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4436360586788881,0.10523387306245789,0.01954932991355665,0.0,0.002183715267020941,0.005207034748726333,0.003285659108525545,4.9953897786728336e-05,4.528548351442514e-13,0.0023577017405568106,4.0961840186630896e-11,0.00038709346953723513,2.4958858294894864e-09,5.144252524423698e-05,2.3106163814320138e-10,1.4143676947799341e-11,0.00027716213029368845,1.3618735051476374e-06,0.007574057706600813,0.0007333949057179726,0.00019824573889505988,1.4632447653259284e-06,1.1466737658578845e-08,1.3742972662440593e-08,1.571093219410098e-11,3.997067118122965e-07,5.8786342284913686e-05,5.032433533323325e-07,9.895146822591392e-08,0.00010395927070058114,7.319771284865321e-09,2.154869030018595e-06,1.1001333503394114e-05,1.0197924525336258e-08,8.589156109440471e-10,5.710984458847227e-10,2.1950627309701335e-11,1.3776555015590705e-07,1.9385176826773818e-11,3.47391306615588e-13,1.3851598638636844e-07,3.8500031408676077e-13
5.152542034067307e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44364041548655203,0.10521781753367525,0.019540432272007375,0.0,0.0021919701261283384,0.005229007774867847,0.0033000139409186317,5.010717049336662e-05,4.575973904409962e-13,0.002359518725138955,4.119361534675456e-11,0.0003872005331565332,2.5032517177979607e-09,5.165149642003729e-05,2.3213653994397214e-10,1.4227329850088058e-11,0.00027660109686974363,1.3720259248978648e-06,0.007572975091342615,0.0007289363359031941,0.00019859821032549825,1.4569194479906968e-06,1.1470351995701666e-08,1.3752437308704701e-08,1.5811349085345902e-11,4.0306797617909436e-07,5.917620131771414e-05,5.052458401100996e-07,9.93181437707101e-08,0.0001044003174695051,7.325484416885165e-09,2.170934607613782e-06,1.1001459450952212e-05,1.0242579768256634e-08,8.571854590755035e-10,5.734240634954014e-10,2.2076938257167747e-11,1.3819164903527495e-07,1.9484874283703753e-11,3.472625434392251e-13,1.3962429706812313e-07,3.878742032475702e-13
5.16750431949159e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4436447523265916,0.1052017706823785,0.019531537883906245,0.0,0.002200201342626513,0.0052510179548354565,0.0033143760633375023,5.025975417856703e-05,4.623758129307951e-13,0.0023613187381027346,4.1424948730654875e-11,0.00038730773811532996,2.5105751245544833e-09,5.1859429499682435e-05,2.3321260228873753e-10,1.4311116599647295e-11,0.00027603476350344925,1.3822070713706224e-06,0.007571892747390265,0.0007244939994530331,0.00019895039632261813,1.4505931451096822e-06,1.1473877731013514e-08,1.3761807452941607e-08,1.591267581342729e-11,4.064582759578201e-07,5.956902811219835e-05,5.072489127820178e-07,9.968377911933393e-08,0.00010484211568093007,7.331144637501545e-09,2.187045652413643e-06,1.100153737993375e-05,1.0287258051888961e-08,8.554388093348755e-10,5.757381760204072e-10,2.2203552100151167e-11,1.386158489228192e-07,1.95846045954432e-11,3.4712201270575854e-13,1.4073624526386814e-07,3.9075625237645935e-13
5.182466604915874e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44364906903453916,0.10518573253540547,0.019522646754575393,0.0,0.0022084088006142865,0.005273065207009006,0.003328745356443814,5.041164728410649e-05,4.671902657868067e-13,0.0023631018660487495,4.165582979123519e-11,0.0003874150818738626,2.517856023680864e-09,5.2066317040796976e-05,2.342898167583033e-10,1.4395035963502414e-11,0.00027546321047157115,1.3924167640469348e-06,0.007570810673864573,0.0007200680471988349,0.00019930229429218648,1.4442663501084026e-06,1.1477315405292732e-08,1.3771083619153273e-08,1.6014920853870582e-11,4.0987782536826135e-07,5.996484078782386e-05,5.092525565680857e-07,1.0004836939643195e-07,0.00010528466366158011,7.336752210566197e-09,2.2032018787436426e-06,1.1001567745226158e-05,1.0331958996626696e-08,8.536759099430394e-10,5.780406999655763e-10,2.2330467675185962e-11,1.3903814526067346e-07,1.968436604628991e-11,3.469698153005878e-13,1.4185181086173785e-07,3.9364641014296994e-13
5.197428890340157e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44365336544932465,0.1051697031189357,0.019513758889320467,0.0,0.002216592387086707,0.00529514944806005,0.0033431217014560813,5.056284830103654e-05,4.720409122816011e-13,0.002364868195430734,4.188624808634824e-11,0.00038752256190207956,2.5250943930828495e-09,5.2272151737926156e-05,2.353681749437566e-10,1.4479086710675458e-11,0.00027488651789130337,1.4026548223448349e-06,0.007569728869901145,0.0007156586265815707,0.00019965390165796297,1.4379395520164997e-06,1.1480665557755952e-08,1.3780266329829872e-08,1.611809272184133e-11,4.133268392090567e-07,6.0363657461497196e-05,5.112567567687788e-07,1.0041190984638522e-07,0.00010572795970347416,7.3423073995476266e-09,2.2194030008289926e-06,1.100155099880754e-05,1.0376682224584568e-08,8.51897008649658e-10,5.803315533578406e-10,2.2457683815138765e-11,1.3945853362845896e-07,1.9784156931103058e-11,3.4680605313443963e-13,1.4297097370539993e-07,3.9654462519340945e-13
5.21239117576444e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4436576414132577,0.10515368245849323,0.01950487429342972,0.0,0.0022247519919216864,0.005317270592965033,0.003357504980150891,5.07133557693743e-05,4.769279157833731e-13,0.0023666178125552606,4.2116193279473166e-11,0.0003876301756799366,2.5322902146103785e-09,5.247692642240536e-05,2.364476684468482e-10,1.456326761222731e-11,0.0002743047657127136,1.412921065635679e-06,0.007568647334650172,0.0007112658816735252,0.00020000521586207307,1.4316132354422474e-06,1.1483928726058202e-08,1.3789356105953063e-08,1.6222199971660993e-11,4.168055328366793e-07,6.07654962448789e-05,5.132614987654548e-07,1.0077439583278411e-07,0.00010617200206419407,7.347810467530134e-09,2.2356487328204806e-06,1.1001487589784617e-05,1.0421427359603788e-08,8.501023527095861e-10,5.826106557439964e-10,2.2585199349342116e-11,1.3987700974245697e-07,1.988397555535949e-11,3.466308291168049e-13,1.4409371359622137e-07,3.994508461555519e-13
