Time (s),Volume (m^3),n-heptane,Ar,He,Ne,N2,X(1),C2H4(2),C4H8-1(3),C4H8-2(4),C2H5X(5),H(6),C6H12-1(7),C6H12-2(8),C6H12-3(9),C6H12(10),C6H12(11),HX(80),C2H3X(137),C4H6(54),C4H7X(141),C2H2(37),C2H6(343),C4H5X(365),C4H5X(364),C6H8(494),C6H7X(498),C6H7X(517),C6H7X(518),C8H10(500),C8H9X(719),C8H9X(786),C8H9X(785),S(721),S(1141),S(1666),SX(2966),SX(2965),SX(2963),S(2906),SX(3918),SX(3916),SX(2962),SX(2964),SX(2960),SX(1086),SX(1144),C4H7X(140),C4H7X(143),SX(1143),SX(1145),S(1619),SX(6234),SX(6230),S(7289),SX(7451),SX(7445),SX(7444),SX(7450),SX(6229),SX(6228),SX(6227),C4H7X(142),SX(3917),SX(3915)
4.392324205868003e-22,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282583770912,0.66999999999999749,3.9360457552521867e-55,0.0,3.5122383865862238e-36,1.2332093683300836e-56,3.0697766580382341e-87,0.0,6.5137505270400941e-120,2.6882911356873301e-102,0.0,2.6044156964299064e-15,2.6044156964299064e-15,2.7914577243488326e-42,3.5122376239090933e-36,1.6095347090457651e-36,3.5531584235413858e-56,4.1707537754948289e-57,2.0853768877474136e-57,1.400227984447666e-84,1.6243404115685959e-99,8.1217020578429746e-100,8.1217020578429746e-100,8.823961735535286e-100,8.9634294190282929e-115,8.9634294190282929e-115,4.4817147095141464e-115,2.9849199859185217e-142,3.3025701776321128e-155,1.7075253720289641e-165,7.6542530230606303e-181,7.6542530230606303e-181,7.6542530230606346e-181,1.753484487634779e-196,2.5178879851018422e-210,2.5178879851018429e-210,7.6542530230606303e-181,3.8271265115303082e-181,3.8271265115303141e-181,2.6799929042904804e-157,2.6799929042904784e-157,8.3228373528151019e-52,2.7941675644611059e-70,1.3399964521452392e-157,1.3399964521452392e-157,1.7653076630083667e-166,7.913271297490675e-182,7.9128606367557515e-182,8.2132146984995308e-186,4.9449914580062122e-201,4.9449914580062122e-201,2.6626234676617934e-201,2.4724957290031061e-201,7.913271297490675e-182,7.913271297490675e-182,7.9128606367557515e-182,1.4058323097271036e-70,7.8875262855389794e-212,7.8875262855389794e-212
8.788464505746316e-22,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.2733228258377039,0.66999999999999493,6.3050008344927846e-54,0.0,1.4058106703739857e-35,4.9360513096849174e-56,9.8386860663438756e-86,0.0,1.6712910481774426e-117,1.7235340146086947e-100,0.0,5.2110941345594355e-15,5.2110941345594355e-15,2.235275209433446e-41,1.4058100597686649e-35,6.4423334046905001e-36,5.6916694894666181e-55,6.6799583396083098e-56,3.3399791698041531e-56,8.974632603618082e-83,2.0822363660378105e-97,1.0411181830189046e-97,1.0411181830189046e-97,2.826029801538983e-98,5.7414710159954547e-113,5.7414710159954547e-113,2.8707355079977274e-113,7.6512513905233345e-140,1.6931012254112811e-152,1.7507679142547039e-162,1.5696199051138204e-177,1.5696199051138204e-177,1.5696199051138228e-177,7.1915705314641773e-193,2.0653244464168416e-206,2.0653244464168422e-206,1.5696199051138204e-177,7.8480995255690733e-178,7.8480995255690996e-178,1.3739297082380968e-154,1.373929708238096e-154,6.6633291729065415e-51,8.9520865609044579e-69,6.8696485411904798e-155,6.8696485411904798e-155,1.8100135235534168e-163,1.6227355047822336e-178,1.6225670891261351e-178,3.3683131219695613e-182,4.055971482436632e-197,4.055971482436632e-197,2.1839319531720814e-197,2.027985741218316e-197,1.6227355047822336e-178,1.6227355047822336e-178,1.6225670891261351e-178,4.4900523201939513e-69,6.4698274727340082e-208,6.4698274727340082e-208
1.7580745105502946e-21,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282583769346,0.66999999999998971,1.0093864095167274e-52,0.0,5.6250738346911197e-35,1.9750634743304813e-55,3.150844818731766e-84,0.0,4.2833371093064365e-115,1.1040312854451258e-98,0.0,1.0424451010818049e-14,1.0424451010818049e-14,1.7890640318583962e-40,5.6250689479947822e-35,2.5777725146621928e-35,9.11196746210177e-54,1.0693337318419296e-54,5.3466686592096458e-55,5.7479836048345509e-81,2.6672356927238015e-95,1.3336178463619001e-95,1.3336178463619001e-95,9.0470751290735385e-97,3.6761020581545644e-111,3.6761020581545644e-111,1.8380510290772822e-111,1.9599826264398538e-137,8.674275601859046e-150,1.7939450714506587e-159,3.2166602540958083e-174,3.2166602540958083e-174,3.2166602540958177e-174,2.9475725517991656e-189,1.6930082525794037e-202,1.6930082525794055e-202,3.2166602540958083e-174,1.6083301270478929e-174,1.6083301270479037e-174,7.039062296908216e-152,7.0390622969082117e-152,5.3326862980494257e-50,2.8663880745568167e-67,3.5195311484541059e-152,3.5195311484541059e-152,1.8546517864533503e-160,3.3255113445854259e-175,3.3248211394988413e-175,1.3804101731695616e-178,3.3244562314406858e-193,3.3244562314406858e-193,1.7900486288438269e-193,1.6622281157203429e-193,3.3255113445854259e-175,3.3255113445854259e-175,3.3248211394988413e-175,1.4354363950917415e-67,5.3035111859090863e-204,5.3035111859090863e-204
3.51653063050162e-21,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282583767259,0.66999999999997928,1.6154864108444137e-51,0.0,2.2503958166863218e-34,7.901539981414169e-55,1.0086643822516982e-82,0.0,1.0971525565576914e-112,7.0689002998737935e-97,0.0,2.0851164763333524e-14,2.0851164763333524e-14,1.431588613572673e-39,2.2503919065899621e-34,1.0312768603304612e-34,1.4583386350808131e-52,1.7113661336391612e-53,8.556830668195805e-54,3.6800595047582333e-79,3.4153245155541129e-93,1.7076622577770556e-93,1.7076622577770556e-93,2.8956683989555199e-95,2.3532043903537167e-109,2.3532043903537167e-109,1.1766021951768583e-109,5.0191708991938312e-135,4.4426617048318057e-147,1.8375928902265712e-156,6.5898483078379089e-171,6.5898483078379089e-171,6.5898483078379457e-171,1.2077158289759663e-185,1.387360555185694e-198,1.3873605551856966e-198,6.5898483078379089e-171,3.2949241539189076e-171,3.2949241539189508e-171,3.6051624622177317e-149,3.605162462217729e-149,4.2669558000187556e-49,9.1751897102198549e-66,1.8025812311088645e-149,1.8025812311088645e-149,1.8997766380197796e-157,6.8128473558585861e-172,6.8100199490889297e-172,5.6548135393134912e-175,2.7237094385640293e-189,2.7237094385640293e-189,1.4665773908407428e-189,1.3618547192820146e-189,6.8128473558585861e-172,6.8128473558585861e-172,6.8100199490889297e-172,4.5911833548446134e-66,4.3460403764161352e-200,4.3460403764161352e-200
7.033442870404272e-21,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.2733228258376309,0.66999999999995841,2.585149582677768e-50,0.0,9.0023158845296267e-34,3.1608732276985318e-54,3.2283529855474072e-81,0.0,2.8094987906759102e-110,4.5250834458086148e-95,0.0,4.1704592268357449e-14,4.1704592268357449e-14,1.1454054815943716e-38,9.002284600839332e-34,4.1254431741608768e-34,2.3336809445839436e-51,2.7385307114322419e-52,1.3692653557161209e-52,2.3556694249992925e-77,4.3724223800494187e-91,2.1862111900247083e-91,2.1862111900247083e-91,9.2671026846807213e-94,1.5062100037599298e-107,1.5062100037599298e-107,7.5310500187996492e-108,1.2851141070322797e-132,2.2750087799548536e-144,1.8819981794671421e-153,1.3498184026212189e-167,1.3498184026212189e-167,1.3498184026212345e-167,4.9476013388273061e-182,1.1367089693200102e-194,1.1367089693200142e-194,1.3498184026212189e-167,6.7490920131059024e-168,6.7490920131060813e-168,1.8461402077711893e-146,1.8461402077711879e-146,3.4138832265925947e-48,2.9364967990259703e-64,9.2307010388559396e-147,9.2307010388559396e-147,1.9456845926883163e-154,1.3954959667659514e-168,1.3943381547410477e-168,2.3156240498069943e-171,2.2306968465521688e-185,2.2306968465521688e-185,1.2011154768028113e-185,1.1153484232760847e-185,1.3954959667659514e-168,1.3954959667659514e-168,1.3943381547410477e-168,1.4688226169805266e-64,3.5608501758485976e-196,3.5608501758485981e-196
1.4067267350209574e-20,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282583754747,0.66999999999991666,4.1365259829969991e-49,0.0,3.6010728825801852e-33,1.2644007399346228e-53,1.0331709547725667e-79,0.0,7.1933086680950695e-108,2.8963629455794543e-93,0.0,8.3411447278377243e-14,8.3411447278377243e-14,9.1637761592045066e-38,3.6010478545210023e-33,1.6502444186225276e-33,3.7341608363096339e-50,4.3819222580302243e-51,2.1909611290151122e-51,1.5077655146233303e-75,5.5972136271328376e-89,2.7986068135664178e-89,2.7986068135664178e-89,2.9656249973152543e-92,9.6402467665489013e-106,9.6402467665489013e-106,4.8201233832744516e-106,3.2901539904420047e-130,1.1648973570324953e-141,1.9273199282638508e-150,2.7646488063400008e-164,2.7646488063400008e-164,2.7646488063400636e-164,2.0266993516470852e-178,9.3126636373042087e-191,9.3126636373042772e-191,2.7646488063400008e-164,1.3823244031699219e-164,1.3823244031699948e-164,9.452991765841864e-144,9.4529917658418572e-144,2.7312273785815027e-47,9.3974642372094094e-63,4.7264958829209297e-144,4.7264958829209297e-144,1.9925400197070686e-151,2.8582039267502911e-165,2.8534650811947732e-165,9.4776911110359127e-168,1.8260180840401897e-181,1.8260180840401905e-181,9.8321678494881637e-182,9.1300904202009581e-182,2.8582039267502916e-165,2.8582039267502916e-165,2.8534650811947732e-165,4.6996509104006301e-63,2.9172814542266454e-192,2.9172814542266478e-192
2.813491630982018e-20,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282583738066,0.66999999999983328,6.6186375142671839e-48,0.0,1.440458459302892e-32,5.0577058592551113e-53,3.3062889825478309e-78,0.0,1.8416050861988124e-105,1.8537631263029366e-91,0.0,1.6682515729830457e-13,1.6682515729830457e-13,7.3312241147457107e-37,1.4404384365101699e-32,6.6011119747935012e-33,5.9748744069417361e-49,7.0112851003298443e-50,3.5056425501649293e-50,9.6501256702973674e-74,7.1647526636127747e-87,3.5823763318063878e-87,3.5823763318063864e-87,9.4902301211006753e-91,6.1699102352036217e-104,6.1699102352036217e-104,3.0849551176018127e-104,8.4231177455866988e-128,5.964503614035064e-139,1.9736515106060042e-147,5.6622186313164697e-161,5.6622186313164697e-161,5.6622186313167319e-161,8.301680067692137e-175,7.629227731536655e-187,7.6292277315367663e-187,5.6622186313164713e-161,2.8311093156579143e-161,2.8311093156582131e-161,4.8401180827651531e-141,4.8401180827651496e-141,2.1850195924924972e-46,3.0072815477087826e-61,2.420059041382576e-141,2.4200590413825757e-141,2.0404394528210376e-148,5.8538268907913811e-162,5.8344479582582618e-162,3.8757865066242655e-164,1.4934559312699571e-177,1.4934559312699585e-177,8.0414917685648866e-178,7.467279656349812e-178,5.8538268907913851e-162,5.8538268907913851e-162,5.8344479582582618e-162,1.503787783357518e-61,2.3899289653408766e-188,2.3899289653408833e-188
5.627021422904139e-20,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282583704698,0.66999999999966642,1.0589869937711236e-46,0.0,5.7618924502383852e-32,2.0231029237680383e-52,1.0580256603600196e-76,0.0,4.7146146397839325e-103,1.1864269521039483e-89,0.0,3.3365257733770987e-13,3.3365257733770987e-13,5.8650449817930789e-36,5.7617322680737001e-32,2.6404716502141159e-32,9.5599727096696378e-48,1.1218194903070445e-48,5.6090974515352749e-49,6.176201114632338e-72,9.1710644081538305e-85,4.585532204076925e-85,4.5855322040769187e-85,3.0369019502202101e-89,3.9487803108169528e-102,3.9487803108169528e-102,1.9743901554084808e-102,2.1563535725530414e-125,3.0538757170946844e-136,2.0210521922793995e-144,1.1596413490537997e-157,1.1596413490537997e-157,1.1596413490539068e-157,3.400423809793401e-171,6.2499656665054714e-183,6.2499656665056537e-183,1.1596413490538007e-157,5.7982067452676903e-158,5.7982067452689138e-158,2.4781812825740196e-138,2.4781812825740178e-138,1.7480137414066092e-45,9.6233541936111418e-60,1.2390906412870116e-138,1.2390906412870104e-138,2.0894441633574533e-145,1.1988833626486842e-158,1.1909718097639618e-158,1.5823105769446306e-160,1.2194229972414569e-173,1.2194229972414621e-173,6.5659654157837927e-174,6.0971149862073723e-174,1.1988833626486869e-158,1.1988833626486865e-158,1.1909718097639618e-158,4.8119123120483702e-60,1.957861857630078e-184,1.9578618576301002e-184
1.125408100674838e-19,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282583637968,0.6699999999993328,1.6943489953955123e-45,0.0,2.304768702723655e-31,8.0924528552231885e-52,3.3856422659490717e-75,0.0,1.2069315653820317e-100,7.5930572228108304e-88,0.0,6.673074174147209e-13,6.673074174147209e-13,4.6920373248022204e-35,2.3046405595564207e-31,1.0561940321664567e-31,1.5296095263521737e-46,1.7949130522532434e-47,8.9745652612665547e-48,3.9527871630405075e-70,1.1739018616300149e-82,5.8695093081501342e-83,5.8695093081501021e-83,9.718077079743515e-88,2.5272174313999746e-100,2.5272174313999746e-100,1.2636087156999992e-100,5.5202798643624711e-123,1.5635881265193418e-133,2.0695624489709325e-141,2.3749512415084593e-154,2.3749512415084593e-154,2.3749512415089028e-154,1.392816974447698e-167,5.1199843147469476e-179,5.1199843147472462e-179,2.3749512415084659e-154,1.1874756207536952e-154,1.1874756207541967e-154,1.2688322339538038e-135,1.2688322339538029e-135,1.3983830073970802e-44,3.0794207115971624e-58,6.3441611697690686e-136,6.3441611697690419e-136,2.1395959966917423e-142,2.4553190802221242e-155,2.4231257026046345e-155,6.4386755234990932e-157,9.9240595173050975e-170,9.9240595173052667e-170,5.3435954317907712e-170,4.9620297586528334e-170,2.4553190802221445e-155,2.455319080222142e-155,2.4231257026046345e-155,1.539747989531742e-58,1.6038843309498683e-180,1.6038843309499404e-180
2.2508200174436866e-19,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282583504508,0.66999999999866544,2.7108248452051158e-44,0.0,9.2190982559694264e-31,3.2369893740064603e-51,1.0833601478610383e-73,0.0,3.0896129898630505e-98,4.8593602161068798e-86,0.0,1.3346170975615287e-12,1.3346170975615287e-12,3.7535905001264205e-34,9.2180731607849835e-31,4.2247868728317875e-31,2.4473863563932843e-45,2.8718328387731956e-46,1.4359164193868154e-46,2.5297638725209609e-68,1.5025827045834795e-80,7.5129135229177176e-81,7.5129135229175556e-81,3.10974834875749e-86,1.6174005429570552e-98,1.6174005429570552e-98,8.0870027147855796e-99,1.4131778471471137e-120,8.0054886116558508e-131,2.1192101092852088e-138,4.8638500508175952e-151,4.8638500508175952e-151,4.8638500508194416e-151,5.7049195912069295e-164,4.1942479744237622e-175,4.1942479744242526e-175,4.8638500508176515e-151,2.4319250254066236e-151,2.4319250254086789e-151,6.4963577660412118e-133,6.4963577660412079e-133,1.1186516750659041e-43,9.8536707484410802e-57,3.2481788830207138e-133,3.2481788830206591e-133,2.1909237231424977e-139,5.028441689407652e-152,4.8982853375218771e-152,2.6031270377164718e-153,8.0245100520578064e-166,8.0245100520583583e-166,4.3207857814386571e-166,4.0122550260298238e-166,5.0284416894078225e-152,5.0284416894078021e-152,4.8982853375218771e-152,4.9268955853615651e-57,1.3138885185423724e-176,1.313888518542609e-176
4.501643850981383e-19,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282583237583,0.66999999999733084,4.3368629232745203e-43,0.0,3.6876439912206124e-30,1.2947973958827284e-50,3.4664302998115217e-72,0.0,7.9086298373497881e-96,3.1097071552646628e-84,0.0,2.6692364578261537e-12,2.6692364578261537e-12,3.0027928346209222e-33,3.6868239989558408e-30,1.6899168979525755e-30,3.9158270614080201e-44,4.5948155974479091e-45,2.2974077987253501e-45,1.6190094680880859e-66,1.9232592943594886e-78,9.6162964717991052e-79,9.616296471798271e-79,9.9509136027990171e-85,1.0351073764820095e-96,1.0351073764820095e-96,5.1755368824108293e-97,3.6176373488961098e-118,4.0986946074620278e-128,2.1700100069090276e-135,9.9608843201220472e-148,9.9608843201220472e-148,9.9608843201298685e-148,2.3366692540516064e-160,3.4358311805453547e-171,3.4358311805461568e-171,9.9608843201225015e-148,4.9804421600522361e-148,4.9804421600606638e-148,3.3260452431837701e-130,3.3260452431837681e-130,8.9482980144157987e-43,3.1528481543156545e-55,1.6630226215921081e-130,1.6630226215919958e-130,2.2434426783652888e-136,1.02979585010533e-148,9.7783023175191984e-149,1.0393123670690326e-149,6.4076669612683202e-162,6.4076669612700773e-162,3.450198967762599e-162,3.2038334806370997e-162,1.0297958501054684e-148,1.0297958501054525e-148,9.7783023175191984e-149,1.576433709988619e-55,1.0763071633461102e-172,1.0763071633468847e-172
9.003291518056777e-19,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282582703737,0.66999999999466164,6.9374956426007284e-42,0.0,1.4750585341052125e-29,5.1791928752512172e-50,1.1090464763893322e-70,0.0,2.0241969087737934e-93,1.9898397086573466e-82,0.0,5.338475178238386e-12,5.338475178238386e-12,2.4021003628231976e-32,1.4744026759248788e-29,6.7596718893255627e-30,6.2653304104739625e-43,7.3513090768562699e-44,3.6756545384370707e-44,1.0361111734889536e-64,2.4616420488509959e-76,1.2308210244263509e-76,1.230821024425924e-76,3.1841047020838414e-83,6.6243000184181538e-95,6.6243000184181538e-95,3.3121500092110768e-95,9.2606153731160341e-116,2.098405405821473e-125,2.221956650827964e-132,2.0398664925272447e-144,2.0398664925272447e-144,2.0398664925306589e-144,9.5704220614113986e-157,2.8144637586271452e-167,2.8144637586284602e-167,2.039866492527618e-144,1.0199332462601228e-144,1.0199332462635798e-144,1.7028366635906349e-127,1.7028366635906337e-127,7.1571583083236194e-42,1.0086989721748014e-53,8.5141833179577609e-128,8.5141833179554668e-128,2.297147185530943e-133,2.1088951354744878e-145,1.9062799780963326e-145,4.0523031475706573e-146,4.9967435828550343e-158,4.9967435828605176e-158,2.6904893240969589e-158,2.4983717914366883e-158,2.1088951354756223e-145,2.1088951354754914e-145,1.9062799780963326e-145,5.0435102703253017e-54,8.8165784206021292e-169,8.8165784206274992e-169
1.8006586852207563e-18,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282581636042,0.66999999998932314,1.109522493152688e-40,0.0,5.9002360104502515e-29,2.0716778077699633e-49,3.5475895494954752e-69,0.0,5.179817093531403e-91,1.2730171348243619e-80,0.0,1.0676952618586308e-11,1.0676952618586308e-11,1.9214635171578402e-31,5.894991319640021e-29,2.703869615130321e-29,1.0024534344187436e-41,1.1760811053684492e-42,5.8804055268994322e-43,6.6303951302440077e-63,3.1505627813756015e-74,1.5752813906921712e-74,1.5752813906899857e-74,1.01879223577577e-81,4.239051441752925e-93,4.239051441752925e-93,2.1195257208815831e-93,2.370438678474157e-113,1.0742523521188575e-122,2.2750058653060474e-129,4.1771367351212536e-141,4.1771367351212536e-141,4.177136735136961e-141,3.9195665315285863e-153,2.3053273857107609e-163,2.3053273857129143e-163,4.1771367351243086e-141,2.0885683675471053e-141,2.0885683675613123e-141,8.7174992134917581e-125,8.7174992134917529e-125,5.7233535395172358e-41,3.2264722608567868e-52,4.3587496067552809e-125,4.3587496067505784e-125,2.3519915740060947e-130,4.3184901429437788e-142,3.5614097073510555e-142,1.5141608711927249e-142,3.7341312001950961e-154,3.7341312002114867e-154,2.010637520642247e-154,1.8670656001249622e-154,4.3184901429530682e-142,4.3184901429520005e-142,3.5614097073510555e-142,1.6132385949578187e-52,7.2216597630727926e-165,7.2216597631559117e-165
3.601317752050913e-18,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.2733228257950065,0.66999999997864623,1.7737105549372889e-39,0.0,2.3600947780154794e-28,8.2867125409998396e-49,1.1343584686954545e-67,0.0,1.3249432678828729e-88,8.141158635800428e-79,0.0,2.1353907497308305e-11,2.1353907497308305e-11,1.5368233332738436e-30,2.3559025029243246e-28,1.0815480178468721e-28,1.6039259493041369e-40,1.8813181533361148e-41,9.4065907670465087e-42,4.2425324412128164e-61,4.0318490712619863e-72,2.0159245356533682e-72,2.01592453564218e-72,3.2593579983230632e-80,2.7123512953643535e-91,2.7123512953643535e-91,1.3561756476952809e-91,6.0668913037111826e-111,5.4988248067307425e-120,2.3290356617738768e-126,8.5526821275520253e-138,8.5526821275520253e-138,8.5526821276304751e-138,1.6050615407985492e-149,1.8880620349965168e-159,1.8880620350000442e-159,8.5526821275770424e-138,4.2763410637272858e-138,4.2763410637858535e-138,4.4623075785290909e-122,4.4623075785290883e-122,4.5748878843991125e-40,1.0315980279172876e-50,2.2311537892838002e-122,2.2311537892741722e-122,2.4078497271544176e-127,8.8421030494098212e-139,6.2042619697391215e-139,5.2756821594148634e-139,2.6021383380344465e-150,2.6021383380801335e-150,1.4011176082120013e-150,1.3010691690936368e-150,8.8421030494859052e-139,8.8421030494771625e-139,6.2042619697391215e-139,5.1579940797478496e-51,5.914535918527854e-161,5.9145359188001531e-161
7.202635885711228e-18,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282575229866,0.66999999995729231,2.8330662213655092e-38,0.0,9.4403798518641016e-28,3.3146852740150048e-48,3.6243884254986834e-66,0.0,3.3862849711090216e-86,5.2024828140709665e-77,0.0,4.2707817246315349e-11,4.2707817246315349e-11,1.2289036102478474e-29,9.4068971676511939e-28,4.3261924142507187e-28,2.5662818797906094e-39,3.0087938799396417e-40,1.5043969402039174e-40,2.714043915704486e-59,5.1585387660341518e-70,2.5792693831315913e-70,2.5792693830743328e-70,1.0424980865809289e-78,1.735085023081568e-89,1.735085023081568e-89,8.675425115743155e-90,1.5523922030125415e-108,2.8140206952079724e-117,2.3837661130488169e-123,1.7507328542216766e-134,1.7507328542216766e-134,1.7507328542653603e-134,6.571117919070036e-146,1.545944292256533e-155,1.54594429226231e-155,1.7507328542421611e-134,8.7536642709632859e-135,8.7536642712062707e-135,2.2836257756876348e-119,2.2836257756876331e-119,3.6538519670625392e-39,3.2955379754737544e-49,1.1418128878832347e-119,1.1418128878635256e-119,2.4644322451176817e-124,1.8099772770578906e-135,9.7817703568938102e-136,1.6636004828120483e-135,1.6411086396272666e-146,1.641108639742522e-146,8.8365256284872562e-147,8.2055432000640272e-147,1.8099772771201853e-135,1.8099772771130319e-135,9.7817703568938102e-136,1.6477696172513643e-49,4.8428191830138496e-157,4.8428191839056827e-157
1.4405272153031857e-17,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282566688304,0.66999999991458448,4.5173947995392877e-37,0.0,3.7761520822444903e-27,1.3258741575800615e-47,1.3384047203790851e-64,0.0,1.3083345943831646e-83,4.3838434451784004e-75,0.0,8.5415636706249329e-11,8.5415636706249342e-11,9.8223888407969408e-29,3.7494543394228524e-27,1.7304770336216956e-27,4.1060512874756419e-38,4.8098806351397955e-39,2.4049403190668261e-39,1.7354883521010311e-57,6.5972507788264801e-68,3.2986253899990609e-68,3.2986253897061492e-68,1.0424981127408833e-78,5.1510081262602777e-89,5.1510081262602777e-89,2.5755040635602995e-89,1.9914914514744232e-107,7.4869586505158065e-116,1.2910437592864735e-121,1.9129689034531678e-132,1.9129689034531678e-132,1.9129689035996002e-132,1.4422297643537291e-143,6.8007115024660856e-153,6.8007115025169774e-153,1.9129689035428912e-132,9.5648445171851052e-133,9.5648445177324497e-133,6.0760272992969681e-118,6.0760272992969258e-118,2.9134342674686822e-38,1.0510207136721263e-47,3.0380136500717209e-118,3.0380136498600708e-118,1.3347324021542589e-122,1.9777033591376564e-133,7.293544976281775e-134,2.4966977234158738e-133,4.9415148790410911e-144,4.9415148804303709e-144,2.6607515045708543e-144,2.4707574418441574e-144,1.9777033594105215e-133,1.9777033593791889e-133,7.293544976281775e-134,5.2551045736241876e-48,2.1303882848292445e-154,2.1303882863993873e-154
2.881054468767311e-17,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282549605175,0.6699999998291688,7.1786759145202536e-36,0.0,1.5104608557615777e-26,5.3034966970159284e-47,4.271474283308108e-63,0.0,3.3313911404280309e-81,2.7980166988361757e-73,0.0,1.7083127543913805e-10,1.7083127543913808e-10,7.8439010322447093e-28,1.4892427632014201e-26,6.9219082639962067e-27,6.5696822542391705e-37,7.6825273217469297e-38,3.8412636704374105e-38,1.1088106339660578e-55,8.430077481883366e-66,4.2150387439359835e-66,4.2150387424388311e-66,1.0425115272690669e-78,1.1982942228268163e-88,1.1982942228266735e-88,5.9914711182545512e-89,1.9078392238335474e-106,1.4553382093091329e-114,5.0555732925116765e-120,1.503609952798303e-130,1.503609952798303e-130,1.5036099531883409e-130,2.2713022949733126e-141,2.1439579032305325e-150,2.1439579032626236e-150,1.5036099530806064e-130,7.5180497646137306e-131,7.5180497655198894e-131,1.1811672018645786e-116,1.1811672018642901e-116,2.3154585643181513e-37,3.3407550974543204e-46,5.9058360126244043e-117,5.9058360109732881e-117,5.2266528043254963e-121,1.5544917893608032e-131,3.5042843132028277e-132,2.4081267175130587e-131,9.5501840001453696e-142,9.5501840108898553e-142,5.1422826701922469e-142,4.7750920180435568e-142,1.5544917902195527e-131,1.5544917901210181e-131,3.5042843132028277e-132,1.6703777101470548e-46,6.716154309277018e-152,6.716154329079541e-152
5.762108975695563e-17,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282515438922,0.66999999965833756,1.1331591898343228e-34,0.0,6.041843421018537e-26,2.12139866736629e-46,1.3483820356458556e-61,0.0,8.4158716770382953e-79,1.7678144700109253e-71,0.0,3.4166255187972847e-10,3.4166255187972842e-10,6.253126234482066e-27,5.8742981384869472e-26,2.7687633246360976e-26,1.0511491651787226e-35,1.2250328656728891e-36,6.1251643893675938e-37,7.072492124067222e-54,1.0754304194223553e-63,5.3771521123912348e-64,5.3771521047515033e-64,1.0493568084341996e-78,2.5736529280329542e-88,2.5736529280329542e-88,1.2868264676008856e-88,1.6586561499812748e-105,2.5454863690920236e-113,1.7739021540968617e-118,1.0567864914085895e-128,1.0567864914085895e-128,1.0567864924078736e-128,3.1951318862010496e-139,6.0342887674250457e-148,6.0342887675843731e-148,1.0567864921979399e-128,5.2839324600240049e-129,5.2839324614305603e-129,2.0662576451941287e-115,2.0662576451904355e-115,1.8283648751402613e-36,1.0549078898954933e-44,1.0331288249108488e-115,1.0331288237530333e-115,1.8339306210840828e-119,1.0925479172621906e-129,1.3851408825626991e-130,1.9080676623922377e-129,1.5151278954232762e-139,1.515127902248004e-139,8.1581839387367405e-140,7.5756395912029793e-140,1.0925479196790515e-129,1.0925479194008894e-129,1.3851408825626991e-130,5.2745397247049654e-45,1.890298965538524e-149,1.8902989878372398e-149
