Time (s),Volume (m^3),n-heptane,Ar,He,Ne,N2,X(1),C2H4(2),C4H8-1(3),C4H8-2(4),C2H5X(5),H(6),C6H12-1(7),C6H12-2(8),C6H12-3(9),C6H12(10),C6H12(11),HX(80),C2H3X(137),H2(190),C4H7X(141),C4H7X(140),C2H6(343),C4H6(54),C4H7(69),C4H7(68),C4H7X(145),C4H5X(398),C4H7X(142),C4H7X(143),C4H6a(397),C6H10(402),C4H7X(146)
0.0044119392101626366,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282582511758,0.6699999999906967,1.5140998488541565e-13,2.1857773335938232e-17,2.7782069668250144e-16,6.2498887549071479e-26,3.0715950566466852e-29,5.7390705475007325e-33,8.1200201817538987e-36,4.0023213308288138e-29,6.4384835430180688e-36,3.6869858886040069e-12,8.9096422743693387e-12,2.5209174775741254e-12,2.5312162618914832e-17,9.0052706040230161e-18,9.0585776927883502e-14,2.9660227228549374e-16,4.2422530602947282e-22,7.5472650139436957e-23,4.2028200271527687e-19,2.0844989906221547e-22,1.2054537133429505e-23,3.4678219168841377e-25,9.364214339758691e-23,1.7472269658270284e-22,2.6862965989305313e-25
0.004488344511638965,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282582509232,0.66999999999064608,1.5455044138648169e-13,2.2435162020487515e-17,2.7782069670535933e-16,6.2199016436211633e-26,3.1404376261388801e-29,5.9142278720173084e-33,8.4603606345084401e-36,4.1074305505349145e-29,6.663690154787101e-36,3.6692956482689396e-12,8.9526006887160666e-12,2.5499555148648569e-12,2.5485299575917743e-17,9.1105741806595815e-18,9.1879468177152755e-14,3.0386073044342713e-16,4.2712704131203989e-22,7.6355267943394683e-23,4.2728143858352312e-19,2.145809391927802e-22,1.2323730101835549e-23,3.5568183035675501e-25,9.6280965751222758e-23,1.8182553214380883e-22,2.7446128562787869e-25
0.004564749813115293,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282582506706,0.6699999999905959,1.5770595151897255e-13,2.3019309957860755e-17,2.7782069676090978e-16,6.1903918429329063e-26,3.2097481928330535e-29,6.0922850006679535e-33,8.8093697134702284e-36,4.2137615144871074e-29,6.8937569654211117e-36,3.6518869867479119e-12,8.9952752892349901e-12,2.5787170976171197e-12,2.5657493651609868e-17,9.2158430644495898e-18,9.3166986933796447e-14,3.1118895047070781e-16,4.3001297415727267e-22,7.7237596220878336e-23,4.3431373132718186e-19,2.2080358674238581e-22,1.259530125904992e-23,3.646739419452947e-25,9.8948600522106784e-23,1.8910091612363788e-22,2.8034991173175688e-25
0.004641155114591621,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.2733228258250418,0.66999999999054582,1.6087641707404284e-13,2.3610215397414887e-17,2.7782069668442597e-16,6.16135285563366e-26,3.2795242463297412e-29,6.2732554990312375e-33,9.167137251075247e-36,4.3213138683495609e-29,7.1287313584436143e-36,3.6347560713657799e-12,9.0376739720059043e-12,2.6072079914713937e-12,2.5828771829098268e-17,9.3210818772908958e-18,9.4448431821873967e-14,3.1858680366778995e-16,4.3288355667572031e-22,7.8119673675280651e-23,4.4137865228430714e-19,2.2711835697575984e-22,1.286925502337693e-23,3.7375876520592044e-25,1.0164497451512827e-22,1.9655049744517366e-22,2.8629573506791672e-25
0.004717560416067949,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282582501655,0.66999999999049598,1.6406174082272881e-13,2.4207876764528606e-17,2.7782069654769507e-16,6.1327667373384805e-26,3.3497632895610077e-29,6.4571526541997198e-33,9.5337525967810392e-36,4.4300871763646313e-29,7.3686601960440022e-36,3.6178923159498611e-12,9.0797972133503802e-12,2.6354336319919294e-12,2.5999130193878083e-17,9.4262789891259868e-18,9.5723898394956276e-14,3.2605416896016411e-16,4.357387234135707e-22,7.9001402844064677e-23,4.4847534463391933e-19,2.3352515257390731e-22,1.3145555193194806e-23,3.8293551147738551e-25,1.0437001682772485e-22,2.0417592210189291e-22,2.9229761008241566e-25
0.004793965717544277,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282582499129,0.66999999999044657,1.6726182754172266e-13,2.4812291725630248e-17,2.778206964916719e-16,6.1046283129272664e-26,3.4204628768000043e-29,6.6439896718299703e-33,9.9093051705476888e-36,4.5400810482753331e-29,7.613590043335944e-36,3.6012926678633282e-12,9.1216530301213177e-12,2.663399460123722e-12,2.6168596953142199e-17,9.5314460098824387e-18,9.6993480344162636e-14,3.3359091768217569e-16,4.385789469490084e-22,7.9882880988052194e-23,4.5560396263599243e-19,2.4002465586123383e-22,1.3424214568570416e-23,3.9220464268907621e-25,1.0712365850204126e-22,2.119788330907696e-22,2.9835542524434191e-25
0.0048627304888729725,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282582496858,0.66999999999040216,1.7015443540912907e-13,2.5362037575213586e-17,2.7782069652706804e-16,6.0796709607784813e-26,3.4844838842306156e-29,6.8146694329695369e-33,1.0255031328698106e-35,4.6401187071319385e-29,7.8383486369600234e-36,3.586569623623411e-12,9.1590957396838594e-12,2.6883516239808922e-12,2.6320353661290514e-17,9.6260645440815978e-18,9.8131162095646179e-14,3.404331957741702e-16,4.411223541982217e-22,8.0675945953191951e-23,4.6204667606615495e-19,2.4595333264768219e-22,1.3677021381977546e-23,4.0062515712518138e-25,1.0962632257146946e-22,2.191548159003571e-22,3.0385582560256286e-25
0.004924618783068799,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282582494816,0.66999999999036242,1.7276788375336609e-13,2.5861483361157894e-17,2.7782069653200029e-16,6.057503909680734e-26,3.5424185698502588e-29,6.9703343818888805e-33,1.0572491465401033e-35,4.7309973460814868e-29,8.0441562563554611e-36,3.5734926565356916e-12,9.1926134972301138e-12,2.7106353492877135e-12,2.645632866982604e-17,9.7111949752860669e-18,9.915111852852532e-14,3.4663913713233846e-16,4.4340126376630552e-22,8.1389485236384587e-23,4.678668076336142e-19,2.513535022267913e-22,1.3906168911634252e-23,4.0826712608243503e-25,1.1189843964691662e-22,2.2573827610935912e-22,3.0884507934203724e-25
0.004986507077264625,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282582492773,0.66999999999032278,1.7539085238525227e-13,2.6365356496058509e-17,2.7782069650627445e-16,6.0356088197711131e-26,3.6006511361274214e-29,7.1279513552580606e-33,1.0895974111975174e-35,4.8226760111984488e-29,8.2533282175141358e-36,3.5605761269290477e-12,9.225961278609825e-12,2.7327576148700853e-12,2.6591731611224657e-17,9.7962969041791882e-18,1.0016737287618297e-13,3.5289038254830741e-16,4.4567058563869527e-22,8.2102786412085233e-23,4.7370718452376607e-19,2.5681472928138551e-22,1.4136840170309249e-23,4.1596901880205315e-25,1.1418920376585164e-22,2.3244111157879783e-22,3.1387076631443661e-25
0.005048395371460451,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.2733228258249073,0.66999999999028326,1.7802329379187187e-13,2.6873655746218275e-17,2.7782069647461776e-16,6.0139804649487794e-26,3.6591803494548291e-29,7.2875270139642916e-33,1.1225525716656849e-35,4.9151544445015021e-29,8.4658887323443006e-36,3.547816951841638e-12,9.2591411196286735e-12,2.754720935374958e-12,2.6726568153970156e-17,9.8813709236058217e-18,1.0117996981403733e-13,3.5918686761558252e-16,4.4793041478644428e-22,8.2815854435249525e-23,4.7956760144739947e-19,2.6233714422808291e-22,1.4369036211676987e-23,4.2373075239002207e-25,1.1649858189143586e-22,2.392641795291881e-22,3.1893287608994535e-25
0.005110283665656277,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282582488687,0.66999999999024384,1.8066516061281072e-13,2.7386379812561125e-17,2.7782069644800756e-16,5.9926136212158728e-26,3.7180049777704026e-29,7.4490680111863656e-33,1.1561193010616743e-35,5.0084323809151941e-29,8.6818621574702119e-36,3.5352120494781175e-12,9.292154988201785e-12,2.7765277914013542e-12,2.6860843809984052e-17,9.9664163771574674e-18,1.0218895353574476e-13,3.6552852744293515e-16,4.501808435945437e-22,8.352868380196412e-23,4.8544787901847234e-19,2.6792084423856142e-22,1.4602754258060002e-23,4.3155220502499911e-25,1.1882654125176382e-22,2.4620834281216926e-22,3.2403135446115144e-25
0.005234060254047928,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282582484613,0.6699999999901658,1.8597699951471477e-13,2.8425097368893107e-17,2.7782069640012054e-16,5.9506445461395551e-26,3.8365360159295677e-29,7.7780700465285732e-33,1.2251045444438498e-35,5.1973857148256381e-29,9.1241365494994357e-36,3.5104533110169808e-12,9.3576909019745629e-12,2.8196808754389288e-12,2.7127727879137116e-17,1.0136413737569953e-17,1.0419623861092025e-13,3.7834713364772058e-16,4.5465375859719671e-22,8.4953560770709882e-23,4.9726719593551411e-19,2.7927252459559294e-22,1.5074728734031564e-23,4.4737370002297502e-25,1.2353808622466924e-22,2.6046311287341548e-22,3.3433673528727308e-25
0.005357836842439579,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282582480533,0.66999999999008819,1.9132599505074458e-13,2.9481497438075746e-17,2.7782069634937904e-16,5.9096622967427993e-26,3.9562344704440908e-29,8.1150100355641842e-33,1.2965907916021008e-35,5.3895336190728508e-29,9.5803466945958891e-36,3.4862767287256361e-12,9.422584576438042e-12,2.862235894210324e-12,2.7392427995629896e-17,1.0306281196271199e-17,1.0618957003034701e-13,3.9134567496980726e-16,4.5909007101284817e-22,8.6377351985663959e-23,5.0916351549420343e-19,2.9087067007709454e-22,1.5552723478903158e-23,4.6343262601817925e-25,1.2832358219010128e-22,2.7521238519085029e-22,3.4478568716012364e-25
0.005481613430831231,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282582476464,0.66999999999001114,1.9671177409016195e-13,3.0555567461168335e-17,2.7782069629250961e-16,5.8696293291701467e-26,4.0770905603518653e-29,8.4599406868809213e-33,1.3706162327308372e-35,5.5848736172371578e-29,1.0050690215506568e-35,3.4626601544032611e-12,9.4868518906458002e-12,2.9042115234751389e-12,2.7654992175988961e-17,1.0476019422601153e-17,1.0816928515660793e-13,4.0452362266501955e-16,4.63490585603042e-22,8.7800063011148491e-23,5.2113559062088824e-19,3.0271619690723623e-22,1.6036712135052564e-23,4.7972811797243205e-25,1.3318277413325726e-22,2.9046322667487439e-22,3.5537745552809873e-25
0.005605390019222882,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282582472411,0.66999999998993465,2.0213397826238008e-13,3.1647294584311879e-17,2.7782069624190433e-16,5.8305078501122725e-26,4.1990948543703493e-29,8.8129131124318976e-33,1.4472184044033287e-35,5.7834032290255977e-29,1.0535361173821518e-35,3.4395812927205304e-12,9.5505060903184261e-12,2.9456252151049863e-12,2.7915456651075094e-17,1.0645624085416725e-17,1.1013570214382137e-13,4.1788046203916162e-16,4.6785590960144348e-22,8.9221657526391185e-23,5.3318244872511155e-19,3.1480985236061713e-22,1.6526662650082396e-23,4.9625902628790903e-25,1.3811541822278663e-22,3.0622259239841499e-22,3.6611154784276911e-25
0.005729166607614533,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282582468359,0.66999999998985871,2.0759226341996259e-13,3.275666554097136e-17,2.7782069618754777e-16,5.792267915977284e-26,4.322238253762808e-29,9.1739769712719331e-33,1.5264342049583777e-35,5.9851199106848657e-29,1.103455043701107e-35,3.4170224791983804e-12,9.6135627323485518e-12,2.98649327963778e-12,2.8173869040950844e-17,1.0815091719199814e-17,1.1208912065578599e-13,4.3141568732390618e-16,4.7218684104114193e-22,9.064210645010548e-23,5.453031778632977e-19,3.2715273710218384e-22,1.7022549646923159e-23,5.1302486260474416e-25,1.4312128077587302e-22,3.2249732807982815e-22,3.76987653767907e-25
0.005852943196006185,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282582464312,0.66999999998978332,2.1308629633269871e-13,3.3883666816145585e-17,2.7782069614097855e-16,5.754871902584575e-26,4.4465119020706683e-29,9.5431804754000517e-33,1.6083001372936696e-35,6.1900208553707803e-29,1.1548445990150227e-35,3.3949615180858602e-12,9.6760307197835256e-12,3.0268309822385429e-12,2.8430249493585588e-17,1.0984401705415858e-17,1.1402982442563252e-13,4.4512879882014543e-16,4.7648371773425906e-22,9.2061236958407977e-23,5.5749565259669239e-19,3.3974520121871956e-22,1.7524303350380813e-23,5.3002410991658681e-25,1.4820013519403867e-22,3.39294217573218e-22,3.8800347590083669e-25
0.005976719784397836,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282582460288,0.66999999998970849,2.1861574630885185e-13,3.5028283834919336e-17,2.77820696094886e-16,5.7182931173406563e-26,4.5719069970921114e-29,9.9205712659621099e-33,1.6928528055289591e-35,6.3981032252156567e-29,1.2077235152181021e-35,3.3733826628331864e-12,9.7379248757761864e-12,3.0666533276938195e-12,2.8684644851393329e-17,1.115356342875044e-17,1.1595809304609056e-13,4.5901929698095737e-16,4.807473246459165e-22,9.3479127621051817e-23,5.6975863516694991e-19,3.5258832583176825e-22,1.8031921424387639e-23,5.472562466698082e-25,1.5335175549603933e-22,3.5662006561226988e-22,3.991584263721257e-25
0.006100496372789487,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282582456269,0.669999999989634,2.2418028824476817e-13,3.6190501592501654e-17,2.7782069604684359e-16,5.6825026257756682e-26,4.6984148638161643e-29,1.0306196465193344e-32,1.7801287554621893e-35,6.6093641876380872e-29,1.2621104944200138e-35,3.3522688441328507e-12,9.7992577116753287e-12,3.1059748339865704e-12,2.8937092321844326e-17,1.1322572780784569e-17,1.1787419838275324e-13,4.7308668604257866e-16,4.8497828539679048e-22,9.4895743999676114e-23,5.8209134749705165e-19,3.6568292034117611e-22,1.8545374394456921e-23,5.6472043014665296e-25,1.5857591865471174e-22,3.7448167086373792e-22,4.1045222373243272e-25
0.0062242729611811385,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.2733228258245225,0.66999999998956017,2.2977960338931236e-13,3.7370304856243509e-17,2.7782069599633469e-16,5.6474722369120816e-26,4.8260269729135482e-29,1.0700102658528081e-32,1.8701644120146964e-35,6.8238008386735137e-29,1.3180241878168353e-35,3.3316034313430471e-12,9.8600410792471305e-12,3.1448094786126543e-12,2.9187626879216864e-17,1.1491423936221409e-17,1.1977840366625313e-13,4.8733047439280724e-16,4.8917718614843568e-22,9.6311037242841298e-23,5.944928427650613e-19,3.7902973662048021e-22,1.9064625013663716e-23,5.8241578865313219e-25,1.6387240509176549e-22,3.928858143144897e-22,4.218842787162799e-25
0.00634804954957279,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282582448247,0.66999999998948656,2.3541338162499154e-13,3.8567678087515076e-17,2.7782069594351982e-16,5.6131760937132226e-26,4.9547349928754426e-29,1.1102335552017063e-32,1.9629960180890311e-35,7.0414101736162817e-29,1.3754831155147611e-35,3.3113711707005811e-12,9.9202867173521026e-12,3.1831705059489104e-12,2.9436283587420243e-17,1.1660113987815453e-17,1.2167096036028462e-13,5.0175017522729132e-16,4.9334461454855529e-22,9.7724982953016744e-23,6.0696192045934424e-19,3.926295515935255e-22,1.9589641645705583e-23,6.0034153364865018e-25,1.6924099979477993e-22,4.1183925038964541e-22,4.3345345980866181e-25
0.006471826137964441,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282582444256,0.66999999998941373,2.410813213578884e-13,3.9782605390807278e-17,2.7782069589700996e-16,5.5795877186000777e-26,5.0845307838289981e-29,1.151293971587763e-32,2.0586596113626335e-35,7.2621890859414159e-29,1.4345055690002664e-35,3.2915564423007088e-12,9.9800044628014763e-12,3.2210704043942221e-12,2.968308988849037e-17,1.1828637358434567e-17,1.2355210795109821e-13,5.1634530546035009e-16,4.9748103054466579e-22,9.9137534338321368e-23,6.1949717148942022e-19,4.0648295045236767e-22,2.0120395339142273e-23,6.1849660219402549e-25,1.746814919630666e-22,4.3134870580536274e-22,4.4515822786779343e-25
0.006595602726356092,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282582440276,0.66999999998934123,2.4678312590518401e-13,4.1015070252995814e-17,2.7782069585323266e-16,5.546684045011889e-26,5.2154063196582977e-29,1.1931959043522033e-32,2.1571911233768199e-35,7.4861344282546409e-29,1.4951097409674034e-35,3.2721456385538098e-12,1.0039205350089578e-11,3.2585212614850547e-12,2.9928079967832558e-17,1.199699177537147e-17,1.2542207948044421e-13,5.3111538587631914e-16,5.0158700706246751e-22,1.0054867232391652e-22,6.3209757756756369e-19,4.2059075475771066e-22,2.0656859983356837e-23,6.3688028347051796e-25,1.8019367276132068e-22,4.5142089200442045e-22,4.5699852092099122e-25
0.006719379314747744,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282582436307,0.66999999998926918,2.5251850334819736e-13,4.2265055711364058e-17,2.7782069580443782e-16,5.514443382782334e-26,5.3473536872781824e-29,1.2359436902167423e-32,2.2586263953863218e-35,7.7132430113546423e-29,1.5573138301796779e-35,3.2531259638499757e-12,1.0097900494131949e-11,3.2955348049368632e-12,3.0171288366681117e-17,1.2165175775052823e-17,1.272811020363574e-13,5.4605994109299632e-16,5.0566312299635689e-22,1.0195838461373766e-22,6.4476233787593203e-19,4.3495379396930207e-22,2.1199003931140766e-23,6.5549193262097674e-25,1.8577733523913039e-22,4.7206250636360282e-22,4.689743638467226e-25
0.006843155903139395,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282582432349,0.66999999998919757,2.5828716743599591e-13,4.3532544685541646e-17,2.7782069575256953e-16,5.4828431379358242e-26,5.4803651064645935e-29,1.2795416141696241e-32,2.3630011566819485e-35,7.943511600723971e-29,1.621135967463287e-35,3.2344840893189056e-12,1.0156099627797431e-11,3.3321223450911652e-12,3.0412743709778944e-17,1.2333186172156775e-17,1.2912939568756679e-13,5.6117849952498312e-16,5.0970985810738108e-22,1.0336664449835471e-22,6.5749051760050271e-19,4.4957263936011617e-22,2.1746795709765273e-23,6.74330616488163e-25,1.9143227480353985e-22,4.9328022945094834e-22,4.810837966084445e-25
0.006966932491531046,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282582428402,0.6699999999891264,2.640888383655579e-13,4.4817519966231099e-17,2.7782069569819832e-16,5.4518642608299198e-26,5.6144329486536819e-29,1.3239938953980821e-32,2.4703509980719596e-35,8.1769369377035404e-29,1.686593988579312e-35,3.216208777176564e-12,1.0213813641796039e-11,3.3682947336145225e-12,3.0652480939236178e-17,1.2501025153820698e-17,1.3096717256373091e-13,5.764705922638586e-16,5.1372779796753248e-22,1.0477347023484786e-22,6.7028117693855855e-19,4.6444808953179149e-22,2.2300231308273527e-23,6.9339573975502811e-25,1.9715828953174523e-22,5.1508072192283619e-22,4.9332472970217723e-25
0.0070907090799226975,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282582424478,0.66999999998905568,2.6992324206350311e-13,4.6119964328822497e-17,2.7782069565483612e-16,5.4214818715747637e-26,5.7495497171467775e-29,1.3693046704017434e-32,2.5807113630646576e-35,8.4135156873582211e-29,1.7537056697824216e-35,3.1982853497506849e-12,1.027104895312279e-11,3.4040623130204619e-12,3.0890515711306425e-17,1.2668678974591211e-17,1.3279463702225878e-13,5.9193575632525672e-16,5.1771720512359952e-22,1.0617874666100201e-22,6.8313296790678019e-19,4.7958058218339781e-22,2.2859255258861268e-23,7.1268601811867435e-25,2.0295517988521168e-22,5.3747062466491294e-22,5.056996633796465e-25
0.007214485668314349,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282582420558,0.66999999998898541,2.7579011022826466e-13,4.7439859636115327e-17,2.7782069560493396e-16,5.391683126499515e-26,5.8857080533202461e-29,1.4154779967811382e-32,2.6941175753258063e-35,8.653244459377445e-29,1.8224888135000886e-35,3.1807062306727585e-12,1.0327818258045347e-11,3.439435021800123e-12,3.112689143450434e-17,1.2836156798485296e-17,1.3461198645661284e-13,6.0757353228894765e-16,5.2167880685570275e-22,1.0758255046759964e-22,6.9604514758890541e-19,4.9497116382262747e-22,2.3423855779139026e-23,7.3220137682262382e-25,2.0882274859138884e-22,5.6045655937174053e-22,5.1820617742534905e-25
